α_v,α_s,α_v_error,α_s_error,α_v_CCC,α_s_CCC,CCC,decay,MSE
0.21,0.72,0.08,0.56,0.72,0.83,0.08,0.36,9.505228345443003e6
0.06,0.08,0.51,0.85,0.62,0.67,0.28,0.32,9.591276676794568e6
0.23,0.36,0.73,0.71,0.23,0.96,0.83,0.41,9.55307274761442e6
0.18,0.08,0.25,0.41,0.49,0.06,0.32,0.24,9.538986116198821e6
0.75,0.13,0.53,0.98,0.27,0.41,0.23,0.94,9.499131477252897e6
0.61,0.85,0.5,0.17,0.83,0.13,0.77,0.96,9.533665443500526e6
0.8,0.72,0.14,0.33,0.51,0.79,0.21,0.83,9.432500656383116e6
0.86,0.01,0.89,0.23,0.06,0.7,0.16,0.68,9.672404297831655e6
0.9,0.74,0.3,0.41,0.39,0.32,0.75,0.32,9.453354941475958e6
0.61,0.81,0.08,0.1,0.1,0.05,0.92,0.42,9.454561631686872e6
0.41,0.8,0.75,0.82,0.89,0.47,0.7,0.82,9.584851677422356e6
1.0,0.6,0.08,0.94,0.27,0.97,0.07,0.65,9.444931008956349e6
0.43,0.92,0.01,0.45,0.02,0.08,0.73,0.66,9.353317433009304e6
0.8,0.77,0.4,0.68,0.02,0.46,0.54,0.53,9.615056328875769e6
0.95,0.27,0.77,0.47,0.31,0.67,0.41,0.36,9.48247446105285e6
0.88,0.1,0.35,0.23,0.42,0.71,0.71,0.85,9.558977585340545e6
0.99,0.89,0.53,0.76,0.85,0.11,0.33,0.99,9.625726380834527e6
0.5,0.77,0.89,0.21,0.43,0.28,0.29,0.01,9.526837129878186e6
0.76,0.55,0.05,0.46,0.58,0.44,0.51,0.38,9.438957054016605e6
0.82,0.23,0.61,0.52,0.17,0.5,0.34,0.76,9.46866421274944e6
0.17,0.46,0.11,0.24,0.88,0.55,0.29,0.31,9.5454590074489e6
0.68,0.88,0.28,0.2,0.95,0.38,0.54,0.27,9.578708845990982e6
0.48,0.83,0.81,0.26,0.54,0.14,0.49,0.44,9.566497209973086e6
0.47,0.82,0.15,0.23,0.32,0.91,0.44,0.75,9.393446737056369e6
0.46,0.95,0.81,0.6,0.34,0.57,0.36,0.16,9.487341786914472e6
0.92,0.94,0.9,0.14,0.56,0.58,0.32,0.14,9.503492044786591e6
0.29,0.19,0.98,0.35,0.86,0.37,0.07,0.09,9.588591458916832e6
0.42,0.07,0.31,0.24,0.31,0.88,1.0,0.47,9.485906738138339e6
0.6,0.79,0.64,0.96,0.65,0.75,0.6,0.59,9.536464858383212e6
0.97,0.66,0.93,0.92,0.09,0.41,0.62,0.57,9.551751521792896e6
0.93,0.81,0.47,0.01,0.47,0.65,0.64,0.63,9.454709896435168e6
0.44,0.83,0.14,0.89,0.37,0.7,0.45,0.77,9.41412501560253e6
0.71,0.91,0.1,0.15,0.23,0.86,0.36,0.44,9.343665730902638e6
0.08,0.29,0.79,0.17,0.02,0.43,0.33,1.0,9.789084793922396e6
0.22,0.56,0.46,0.93,0.51,0.88,0.65,0.43,9.524968639773723e6
0.32,0.56,0.89,0.57,0.84,0.49,0.4,0.99,9.582678844408192e6
0.24,0.83,0.89,0.38,0.02,0.76,0.55,0.43,9.762767362081358e6
0.07,0.25,0.17,0.99,0.14,0.78,0.8,0.79,9.470564534266707e6
0.31,0.32,0.98,0.16,0.28,0.01,0.71,0.67,9.611589039126672e6
0.25,0.1,0.34,0.26,0.75,0.34,0.63,0.6,9.552518638426326e6
0.08,0.03,0.6,0.09,0.14,0.93,0.65,0.49,9.523168207578342e6
0.16,0.79,0.77,0.39,0.18,0.42,0.84,0.79,9.535801962367868e6
0.63,0.99,0.92,0.36,0.52,0.33,0.16,0.85,9.548253994272433e6
0.55,0.38,0.15,0.73,0.62,0.11,1.0,0.03,9.451644050730795e6
0.31,0.22,0.94,0.3,0.4,0.53,0.85,0.53,9.540957505036531e6
0.14,0.54,0.96,0.71,0.2,0.53,0.98,0.91,9.631086018088762e6
0.53,0.51,0.26,0.59,0.37,0.16,0.9,0.2,9.438401104674775e6
0.51,0.45,0.42,0.39,0.33,0.72,0.51,0.19,9.429727955880225e6
0.56,0.48,0.01,0.4,0.43,0.63,0.4,0.56,9.388217284164157e6
0.67,0.81,0.4,0.23,0.99,0.84,0.17,0.26,9.581715262490109e6
0.75,0.86,0.65,0.21,0.84,0.25,0.77,0.51,9.568605669985607e6
0.41,0.78,0.93,0.62,0.4,0.74,0.28,0.66,9.524331121889215e6
0.81,0.42,0.38,0.74,0.25,0.72,0.02,0.64,9.414017320338672e6
0.66,0.41,0.41,0.89,0.96,0.25,0.4,0.68,9.62666430366705e6
0.77,0.6,0.81,0.72,0.14,0.84,0.71,0.03,9.488007250649396e6
0.68,0.04,0.1,0.02,0.26,0.11,0.13,0.85,9.336634877129104e6
0.48,0.05,0.7,0.22,0.18,0.65,0.82,0.24,9.586432527653689e6
0.36,0.74,0.97,0.84,0.01,0.12,0.91,0.18,9.690660624548927e6
0.2,0.89,0.96,0.65,0.62,0.08,0.78,0.99,9.592990665612271e6
0.57,0.09,0.36,0.31,0.55,0.12,0.25,0.37,9.507400910483079e6
0.45,0.05,0.56,0.75,0.24,0.55,0.68,0.7,9.590847898244381e6
0.32,0.53,0.59,0.78,0.75,0.66,0.34,0.82,9.551931122637348e6
0.58,0.88,0.13,0.97,0.28,0.88,0.13,0.45,9.430019751742387e6
0.21,0.11,0.47,0.44,0.94,0.02,0.38,0.92,9.709354183549747e6
0.23,0.85,0.25,0.57,0.69,0.12,0.43,0.52,9.560839333224162e6
0.76,0.82,0.27,0.54,1.0,0.37,0.04,0.03,9.609330406343697e6
0.34,0.49,0.53,0.61,0.61,0.39,0.65,0.93,9.481353040313002e6
0.86,0.49,0.78,0.81,0.88,0.81,0.37,0.84,9.58933157652001e6
0.14,0.76,0.25,0.19,0.41,0.68,0.1,0.16,9.445434651307695e6
0.14,0.1,0.86,0.56,0.74,1.0,0.02,0.85,9.56922174456188e6
0.4,0.97,0.56,0.46,0.08,0.68,0.63,0.22,9.417509392713837e6
0.85,0.41,0.34,0.91,0.53,0.04,0.03,0.6,9.612072241962893e6
0.61,0.78,0.62,0.13,0.66,0.23,0.71,0.2,9.511382300147254e6
0.9,0.27,0.99,0.77,0.79,0.39,0.2,0.83,9.583711315100748e6
0.88,0.55,0.18,0.04,0.59,0.95,0.48,0.6,9.455738956451006e6
0.96,0.59,0.37,0.01,0.28,0.66,0.41,0.46,9.413185776366517e6
0.25,0.05,0.22,0.3,0.78,0.77,0.96,0.6,9.487450025462914e6
0.52,0.25,0.21,0.4,0.9,0.8,0.1,0.54,9.556628337996e6
0.09,0.07,0.96,0.44,0.54,0.76,0.02,0.82,9.534324980541732e6
0.67,0.38,0.63,0.81,0.75,0.09,0.36,0.19,9.610725563922338e6
0.79,0.58,0.55,0.08,0.71,0.73,0.18,0.31,9.500390792348169e6
0.48,0.86,0.64,0.52,0.38,0.44,0.43,0.36,9.464975585067686e6
0.61,0.72,0.53,0.2,0.05,0.84,0.1,0.51,9.65664723586026e6
0.47,0.68,0.6,0.94,1.0,0.45,0.64,0.31,9.621855680186417e6
0.84,0.57,0.53,0.57,0.21,0.56,0.75,0.87,9.442246297922276e6
0.15,0.73,0.08,0.17,0.64,0.32,0.8,0.36,9.418700264377203e6
0.65,0.64,0.91,0.23,0.54,0.9,0.87,0.36,9.52983008984802e6
0.24,0.34,0.77,0.11,0.1,0.53,0.93,0.06,9.502625021997092e6
0.12,0.04,0.42,0.32,0.7,0.82,0.38,0.58,9.52119635731667e6
0.83,0.2,0.53,0.4,0.23,0.33,0.98,0.35,9.506249662469115e6
0.95,0.97,0.63,0.5,0.04,0.63,0.7,0.65,9.469299385668248e6
0.25,0.52,0.92,0.32,0.92,0.91,0.09,0.31,9.594386229778457e6
0.52,0.8,0.64,0.72,0.8,0.76,0.63,0.54,9.54599114831871e6
0.49,0.56,0.65,0.72,0.52,0.19,0.52,0.23,9.539016480852738e6
0.57,0.01,0.39,0.94,1.0,0.68,0.62,0.65,9.744561184179597e6
0.59,0.88,0.36,0.6,0.41,0.19,0.47,0.88,9.510090016621986e6
0.05,0.28,0.53,0.7,0.49,0.49,0.21,0.84,9.544462904809363e6
0.91,0.08,0.66,0.39,0.57,0.65,0.85,0.24,9.61017040073369e6
0.64,0.46,0.91,0.64,0.35,0.09,0.68,0.85,9.546860676358873e6
0.67,0.24,0.86,0.8,0.39,0.52,0.53,0.87,9.512252020623595e6
0.24,0.14,0.21,0.17,0.17,0.91,0.96,0.52,9.353799655124739e6
0.64,0.41,0.87,0.54,0.28,0.07,0.31,1.0,9.531493634159707e6
0.26,0.58,0.14,0.17,0.11,0.61,0.43,0.4,9.322181781859849e6
0.71,0.4,1.0,0.18,0.09,0.11,0.88,0.35,9.509624443574585e6
0.29,0.34,0.83,0.11,0.46,0.53,0.73,0.72,9.505770350588629e6
0.23,0.92,0.3,0.46,0.6,0.05,0.76,0.74,9.604630326666012e6
0.32,0.44,0.51,0.17,0.34,0.8,0.36,0.17,9.441800549723739e6
0.87,0.25,0.28,0.13,0.68,0.42,0.83,0.98,9.515327754409e6
0.08,0.35,0.12,0.82,0.12,0.75,0.15,0.25,9.367345307383738e6
0.98,0.09,0.65,0.86,0.89,0.26,0.61,0.86,9.659891895151384e6
0.51,0.92,0.13,0.59,0.91,0.34,0.11,0.74,9.601679013537701e6
0.81,0.58,1.0,0.88,0.53,0.03,0.23,0.09,9.653517826402854e6
0.44,0.18,0.12,0.09,0.91,0.91,0.68,0.49,9.533704038097337e6
0.39,0.48,0.81,0.1,0.06,0.2,0.91,0.27,9.468282663299197e6
0.34,0.83,0.89,0.6,0.57,0.78,0.68,0.63,9.52538271800889e6
0.37,0.31,0.83,0.03,0.9,0.5,0.85,0.83,9.577860687893493e6
0.89,0.18,0.31,0.15,0.01,0.34,0.47,0.32,9.797824901980571e6
0.17,0.99,0.23,0.02,0.67,0.84,0.87,0.03,9.383343085765548e6
0.61,0.84,0.81,0.86,0.71,0.22,0.05,0.32,9.580896729239032e6
0.94,0.38,0.64,0.08,0.21,0.95,0.04,0.35,9.443218374137554e6
0.73,0.2,0.76,0.2,0.46,0.98,0.87,0.4,9.519578480321117e6
0.4,0.08,0.77,0.37,0.4,0.13,0.53,0.99,9.539370500367777e6
0.59,0.05,0.24,0.5,0.68,0.93,0.61,0.24,9.468388659870787e6
0.06,0.04,0.54,0.08,0.76,0.15,0.61,0.89,9.701325396199998e6
0.62,0.95,0.57,0.64,0.7,0.7,0.09,0.52,9.524896418833274e6
0.92,0.36,0.52,0.03,0.61,0.07,0.88,0.03,9.495127775987206e6
0.92,0.91,0.53,0.85,0.71,0.76,0.49,0.42,9.539878755168285e6
0.32,0.89,0.4,0.41,0.23,0.61,0.92,0.57,9.420304866015472e6
0.07,0.8,0.06,0.8,0.61,0.84,0.53,0.07,9.554771405302089e6
0.17,0.23,0.39,0.9,0.89,0.82,0.35,0.21,9.563562740440778e6
0.21,0.62,0.8,0.69,0.58,0.18,0.79,0.68,9.574041437523616e6
0.39,0.64,0.87,0.52,0.83,0.07,0.82,0.32,9.596994895960508e6
0.25,0.37,0.69,0.02,0.51,0.57,0.61,0.62,9.488812457641713e6
0.49,0.87,0.31,0.94,0.11,0.27,0.58,0.9,9.412137639077438e6
0.2,0.53,0.56,0.99,0.55,0.16,0.29,0.39,9.578234240370367e6
0.84,0.92,0.73,0.64,0.27,0.71,0.89,0.6,9.478354966435855e6
0.98,0.74,0.65,0.88,0.75,0.17,0.9,0.92,9.58011066974977e6
0.07,0.21,0.5,0.48,0.6,0.3,0.61,0.82,9.583335244595185e6
0.93,0.76,0.64,0.69,0.76,0.75,0.14,0.59,9.543114485809455e6
0.8,0.43,0.68,0.13,0.55,0.32,1.0,0.9,9.541777534226514e6
0.57,0.16,0.13,0.88,0.69,0.71,0.39,0.45,9.511920133247871e6
0.78,0.11,0.68,0.42,0.61,0.95,0.22,0.17,9.53711891377825e6
0.13,0.82,0.47,0.73,0.22,0.9,0.44,0.37,9.507992248108093e6
0.53,0.67,0.79,0.84,0.03,0.86,0.33,0.15,9.749384314316055e6
0.93,0.52,0.37,0.15,0.72,0.23,0.21,0.7,9.507668709385667e6
0.57,0.43,0.4,0.21,0.73,0.16,0.09,0.53,9.544846348924011e6
0.23,0.21,0.16,0.77,0.93,0.97,0.84,0.16,9.571769931500718e6
0.43,0.29,0.09,0.43,0.38,0.58,0.18,0.57,9.409686748055741e6
0.91,0.71,0.61,0.19,0.88,0.24,0.3,0.44,9.593779883381434e6
0.36,0.11,0.05,0.02,0.47,0.32,0.54,0.33,9.40519794377977e6
0.92,0.11,0.07,0.34,0.56,0.86,0.88,0.09,9.583054301364046e6
0.85,0.24,0.58,0.59,0.51,0.43,0.5,0.7,9.495145219488626e6
0.05,0.39,0.86,0.53,0.61,0.71,1.0,0.36,9.755759693686087e6
0.99,0.87,0.88,0.51,0.22,0.47,0.22,0.13,9.487721441948013e6
0.67,0.24,0.29,0.54,0.22,0.01,0.15,0.83,9.715964104526231e6
0.44,0.1,0.19,0.46,0.17,0.52,0.82,0.12,9.474787886585971e6
0.92,0.02,0.45,0.11,0.45,0.41,0.37,0.17,9.544519568066498e6
0.67,0.9,0.59,0.11,0.64,0.27,0.45,0.41,9.532350137257528e6
0.57,0.04,0.33,0.81,0.54,0.67,0.19,0.67,9.473034855848905e6
0.45,0.79,0.69,0.56,0.28,0.69,0.7,0.59,9.469186987710109e6
0.65,0.29,0.64,0.18,0.75,0.75,0.54,0.85,9.558585037378196e6
0.67,0.9,0.26,0.35,0.75,0.21,0.8,0.53,9.536312829910904e6
0.54,0.6,0.13,0.46,0.44,0.09,0.4,0.29,9.457475530412931e6
1.0,0.98,0.74,0.69,0.98,0.6,0.66,0.1,9.607846003280105e6
0.55,0.74,0.29,0.69,0.94,0.61,0.7,0.23,9.572354923457462e6
0.29,0.67,0.81,0.78,0.32,0.01,0.08,0.19,9.805264157115927e6
0.37,0.11,0.18,0.96,0.92,0.52,0.44,0.1,9.63923578340833e6
0.91,0.83,0.6,0.18,0.66,0.34,0.7,0.09,9.520271507041544e6
0.45,1.0,0.48,0.18,0.18,0.21,0.4,0.88,9.47715996083789e6
0.42,0.17,0.58,0.51,0.54,0.51,0.57,0.54,9.519326366465801e6
0.39,0.41,0.56,0.71,0.89,0.93,0.68,0.04,9.589003212575091e6
0.67,0.76,0.37,0.64,0.12,0.25,0.31,0.88,9.504125528810255e6
0.23,0.46,0.36,0.77,0.25,0.59,0.47,0.79,9.41702731141889e6
0.5,0.91,0.82,0.26,0.4,0.75,0.89,0.52,9.490546288619656e6
0.85,0.99,0.82,0.97,0.37,0.57,0.77,0.09,9.498337123545542e6
0.69,0.9,0.25,0.06,0.56,0.26,0.27,0.13,9.479189058895797e6
0.98,0.04,0.36,0.77,0.06,0.61,0.94,0.04,9.622403025009496e6
0.66,0.96,0.72,0.66,0.52,0.97,0.87,0.4,9.524942902254991e6
0.79,0.22,0.14,0.67,0.17,0.79,0.1,0.96,9.406146544598121e6
0.84,0.99,0.74,0.1,0.75,0.97,1.0,0.92,9.550966097676145e6
0.02,0.02,0.13,0.29,0.83,0.15,0.2,0.96,9.662559699698497e6
0.84,0.46,0.06,0.4,0.13,0.4,0.71,0.39,9.330024482041527e6
0.73,0.92,0.13,0.51,0.73,0.59,0.31,0.78,9.496842642612154e6
0.25,0.69,0.39,0.07,0.82,0.93,0.53,0.1,9.512701036929635e6
0.94,0.32,0.9,0.89,1.0,0.57,0.31,0.77,9.647726863090519e6
0.44,0.82,0.25,0.83,0.47,0.07,0.66,0.24,9.527927169634629e6
0.29,0.82,0.99,0.6,0.81,0.28,0.87,0.68,9.507664240149116e6
0.65,0.72,0.75,0.88,0.64,0.62,0.79,0.85,9.534698752877709e6
0.51,0.55,0.53,0.28,0.07,0.58,0.83,0.61,9.398940226587439e6
0.72,0.78,0.95,0.76,0.92,0.4,0.74,0.91,9.606821379985647e6
0.06,0.13,0.49,0.08,0.75,0.11,0.74,0.08,9.560404961670358e6
0.56,0.92,0.15,0.77,0.1,0.45,0.02,0.47,9.35055435213496e6
0.9,0.78,0.26,0.97,0.63,0.32,0.44,0.53,9.510467858881839e6
0.2,0.16,0.81,0.94,0.92,0.55,0.8,0.71,9.627585260018155e6
0.33,0.12,0.63,0.21,0.76,0.79,0.18,0.34,9.531089170695186e6
0.31,0.02,0.56,0.9,0.53,0.73,0.38,0.94,9.493713765082274e6
0.14,0.11,0.53,0.11,0.16,0.6,0.44,0.75,9.542189871651161e6
0.34,0.22,0.23,0.23,0.82,0.5,0.53,0.75,9.530499305327728e6
0.04,0.8,0.09,0.11,0.22,0.05,0.27,0.89,9.43416427894804e6
0.26,0.26,0.56,0.67,0.38,0.84,0.92,0.7,9.524422434621185e6
0.83,0.61,0.49,0.33,0.13,0.63,0.98,0.63,9.472995070014961e6
0.85,0.5,0.71,0.37,0.11,0.6,0.14,0.91,9.438938213823676e6
0.7,0.83,0.26,0.25,0.28,0.28,0.45,0.39,9.402794944408793e6
0.33,0.54,0.26,0.75,0.14,0.64,0.11,0.75,9.399878322249636e6
0.71,0.93,0.76,0.72,0.08,0.78,0.33,0.37,9.56331715790208e6
0.57,0.66,0.3,0.47,0.59,0.25,0.57,0.84,9.474450214416053e6
0.67,0.9,0.14,0.29,0.1,0.3,0.32,0.47,9.405134882339008e6
0.76,0.24,0.82,0.71,0.47,0.75,0.52,0.89,9.553528588814285e6
0.7,0.22,0.85,0.62,0.16,0.87,0.22,0.23,9.526600979296926e6
0.32,0.36,0.36,0.5,0.89,0.11,0.43,0.88,9.609443750588546e6
0.1,0.07,0.36,0.19,0.24,0.91,0.39,0.55,9.455435810977124e6
0.36,0.65,0.63,0.03,0.67,0.38,0.93,0.24,9.453911685853083e6
0.37,0.89,0.72,0.54,0.81,0.8,0.66,0.35,9.565424962140463e6
0.35,0.68,0.56,0.71,0.43,0.43,0.69,0.84,9.466153984099556e6
0.48,0.71,0.09,0.42,0.1,0.58,0.41,0.71,9.323171916258775e6
0.12,0.29,0.17,0.32,0.11,0.89,0.22,0.34,9.377443479765581e6
0.75,0.65,0.57,0.61,0.99,0.72,0.28,0.99,9.60159362555537e6
0.78,0.5,0.36,0.84,0.22,0.2,0.17,0.22,9.41960286467492e6
0.38,0.51,0.24,0.53,0.06,0.54,0.96,0.6,9.385160830732387e6
0.15,0.61,0.17,0.09,0.85,0.03,0.21,0.41,9.64849336055072e6
0.35,0.87,0.48,0.81,0.28,0.54,0.23,0.11,9.449253328115793e6
0.53,0.26,0.21,0.5,0.46,0.75,0.07,0.14,9.433049163787488e6
0.91,0.8,0.66,0.41,0.55,0.18,0.51,0.52,9.525014637651477e6
0.48,0.28,0.46,0.08,0.9,0.35,0.06,0.22,9.567664051147837e6
0.71,0.88,0.38,0.22,0.99,0.96,0.97,0.52,9.57546117448527e6
0.38,0.01,0.11,0.03,0.07,0.92,0.39,0.26,9.363229302983794e6
0.58,0.61,0.55,0.69,0.08,0.89,0.34,0.13,9.481485539599404e6
0.55,0.85,0.6,0.22,0.14,0.13,0.48,0.52,9.487391715526203e6
0.63,0.29,0.82,0.26,0.31,0.4,0.76,0.25,9.499064004250513e6
0.34,0.04,0.47,0.19,0.71,0.8,0.65,0.36,9.71182357132898e6
0.8,0.19,0.42,0.46,0.7,0.44,0.52,0.37,9.544942875722323e6
0.52,0.89,1.0,0.45,0.03,0.48,0.92,0.07,9.615624612156402e6
0.81,0.29,0.41,0.29,0.21,0.59,0.88,0.25,9.421393788050428e6
0.39,0.48,0.71,0.25,0.07,0.53,0.85,0.09,9.43259296460081e6
0.64,0.28,0.94,0.53,0.66,0.09,0.34,0.22,9.597506660360599e6
0.47,0.85,0.27,0.73,0.83,0.64,0.21,0.06,9.548736825558905e6
0.01,0.34,0.38,0.14,0.72,0.42,0.34,0.62,9.529565319703836e6
0.24,0.27,0.23,0.03,0.84,0.13,0.16,0.22,9.58375289042315e6
0.83,0.85,0.97,0.58,1.0,0.05,1.0,0.68,9.579208942249546e6
0.17,0.41,0.65,0.27,0.29,0.3,0.88,0.82,9.476119515492667e6
0.83,0.21,0.74,0.2,0.41,0.4,0.53,0.09,9.468812795270786e6
0.2,0.03,0.53,0.75,0.08,0.43,0.28,0.01,9.592792277052067e6
0.08,0.62,0.9,0.3,0.72,0.98,0.45,0.38,9.600152906453684e6
0.44,0.5,0.36,0.01,0.69,0.92,0.88,0.24,9.487397000885043e6
0.93,0.07,0.04,0.77,0.14,0.19,0.98,0.93,9.502135509359084e6
0.2,0.29,0.78,0.29,0.37,0.98,0.3,0.01,9.530014384294238e6
0.08,0.91,0.49,0.97,0.98,0.78,0.81,0.9,9.578507545528013e6
0.38,0.31,0.6,0.38,0.43,0.47,0.37,0.89,9.465530099154783e6
0.41,0.11,0.43,0.58,0.93,0.02,0.93,0.14,9.563026754888859e6
0.18,0.52,0.57,0.55,0.84,0.36,0.96,0.83,9.463195137043329e6
1.0,0.3,0.72,0.18,0.6,0.43,0.57,0.29,9.509204591733709e6
0.2,0.69,0.85,0.11,0.94,0.22,0.79,0.34,9.57720775096574e6
0.21,0.3,0.44,0.77,0.36,0.62,0.17,0.38,9.475498256033309e6
0.33,0.25,0.72,0.42,0.2,0.64,0.13,0.47,9.491240934619285e6
0.65,0.98,0.27,0.65,0.02,0.61,0.06,0.96,9.636053690621605e6
0.79,0.08,0.43,0.29,0.02,0.92,0.06,0.01,9.627251552301079e6
0.29,0.96,0.65,0.79,0.47,0.85,0.2,0.24,9.515818738737352e6
0.88,0.2,0.15,0.75,0.05,0.01,0.25,0.02,9.713706015320722e6
0.32,0.79,0.1,0.86,0.99,0.74,0.03,0.09,9.600288034036083e6
0.8,0.99,0.08,0.34,0.01,0.76,0.77,0.13,9.366162171282396e6
0.15,0.68,0.72,0.27,0.13,0.35,0.14,0.15,9.553972939907514e6
0.07,0.14,0.85,0.93,0.9,0.41,0.24,0.16,9.643029342065917e6
0.23,0.78,0.34,0.83,0.18,0.42,0.5,0.93,9.416237316791693e6
0.23,0.85,0.11,0.34,0.46,0.49,0.89,0.65,9.354547558299948e6
0.57,0.29,0.23,0.13,0.89,0.26,0.68,0.01,9.554308930108098e6
0.86,0.44,0.66,0.76,0.04,0.65,0.56,0.2,9.50962547172529e6
0.83,0.09,0.02,0.04,0.03,0.25,0.29,0.12,9.054683218601253e6
0.77,0.05,0.09,0.11,0.41,0.73,0.12,0.14,9.378789997042418e6
0.85,0.33,0.13,0.01,0.6,0.26,0.98,0.41,9.49561310024571e6
0.17,0.8,0.54,0.15,0.98,0.47,0.12,0.73,9.593532692217436e6
0.58,0.47,0.52,0.94,0.8,0.08,0.37,0.71,9.62444433755729e6
0.51,0.19,0.94,0.95,0.92,0.98,0.7,0.62,9.619062678229727e6
0.45,0.6,0.68,0.85,0.01,0.36,0.05,0.1,9.814290708086722e6
0.39,0.89,0.46,0.93,0.07,0.65,0.28,0.5,9.467375045279523e6
0.04,0.03,0.33,0.37,0.1,0.71,0.09,0.51,9.48347163880878e6
0.42,0.83,1.0,0.24,0.74,1.0,0.32,0.72,9.559437469554763e6
0.8,0.05,0.62,0.46,0.66,0.07,0.2,0.78,9.611052990749128e6
0.3,0.52,0.55,0.41,0.19,0.02,0.82,0.35,9.55478408911701e6
0.9,0.09,0.3,0.09,0.5,0.49,0.58,0.53,9.53636756542392e6
0.56,0.74,0.84,0.83,0.07,0.73,0.82,0.17,9.490742358227264e6
0.89,0.27,0.53,0.94,0.66,0.78,0.9,0.06,9.60863074955047e6
0.36,1.0,0.4,0.85,0.9,0.46,0.29,0.8,9.58009455809776e6
0.53,0.22,0.25,0.56,0.84,0.05,0.07,0.2,9.652105153260006e6
0.55,0.63,0.4,0.86,0.62,0.22,0.17,0.57,9.52185737528877e6
0.48,0.53,0.41,0.7,0.03,0.68,0.23,0.8,9.575334936812848e6
0.46,0.28,0.02,0.3,0.25,0.02,0.98,0.73,9.377350733477382e6
0.62,0.19,0.8,0.08,0.68,0.47,0.2,0.22,9.540248540354945e6
0.95,0.82,0.2,0.95,0.5,0.9,0.02,0.36,9.480239816435952e6
0.31,0.03,0.77,0.15,0.36,0.09,0.32,0.48,9.559748833128683e6
0.08,0.17,0.42,0.48,0.31,0.4,0.16,0.55,9.421568092927728e6
0.67,0.15,0.61,0.21,0.35,0.05,0.91,0.91,9.488081551259886e6
0.84,0.66,0.76,0.17,0.28,0.8,0.81,0.69,9.457745168787453e6
0.32,0.89,0.18,1.0,0.37,0.75,0.67,0.56,9.432398494444806e6
0.94,0.12,0.24,0.88,0.12,0.63,0.3,0.44,9.456081837955775e6
0.37,0.88,0.6,0.33,0.48,0.85,0.91,0.61,9.471574104260437e6
0.21,0.59,0.64,0.18,0.01,0.01,0.87,0.09,9.573008361279737e6
0.17,0.71,0.4,0.83,0.52,0.22,0.63,0.24,9.518389101337632e6
0.26,0.36,0.6,0.86,0.05,0.83,0.63,0.45,9.463648839608725e6
0.35,0.55,0.4,0.45,0.37,0.75,0.31,0.5,9.43907217060605e6
0.08,0.73,0.26,0.98,0.09,0.62,0.75,0.24,9.444044505916286e6
0.73,0.96,0.71,0.15,0.13,0.14,0.04,0.87,9.506542577988321e6
0.58,0.57,0.24,0.48,0.56,0.92,0.02,0.97,9.47030902878017e6
0.08,0.9,0.17,0.63,0.55,0.68,0.46,0.3,9.522220698980441e6
0.71,0.78,0.37,0.64,0.25,0.99,0.64,0.08,9.431429721157083e6
0.8,0.03,0.14,0.29,0.51,0.12,0.82,0.76,9.604474703221768e6
0.09,0.66,0.33,0.09,0.08,0.73,0.75,0.84,9.411811536111305e6
0.6,0.15,0.01,0.43,0.66,0.81,0.42,0.81,9.497551837506637e6
0.08,0.95,0.61,0.32,0.91,0.14,0.1,0.7,9.62754028876504e6
0.08,0.89,0.87,0.93,0.79,0.56,0.36,0.63,9.585482619736116e6
0.86,0.51,0.89,0.15,0.92,0.64,0.22,0.19,9.582567321903076e6
0.86,0.25,0.83,0.75,0.43,0.72,0.08,0.76,9.492493851795806e6
0.49,0.11,0.49,0.73,0.76,0.4,0.85,0.46,9.60338374336475e6
0.16,0.16,0.48,0.96,0.57,0.2,0.63,0.31,9.531681197588895e6
0.32,0.11,0.46,0.67,0.04,0.08,0.65,0.96,9.455794890913298e6
0.04,0.73,0.88,0.3,0.6,0.32,0.03,0.56,9.533120616463367e6
0.9,0.35,0.78,0.08,0.46,0.99,0.01,0.48,9.492205779962122e6
0.9,0.39,0.83,0.27,0.67,0.59,0.74,0.37,9.538902312233513e6
0.47,0.91,0.14,0.12,0.48,0.22,0.48,0.15,9.437807630608736e6
0.04,0.8,0.26,0.81,0.81,0.02,0.99,0.57,9.56838647426228e6
0.14,0.95,0.79,0.55,0.52,0.5,0.01,0.64,9.492185059706008e6
0.65,0.79,0.07,0.24,0.3,0.52,0.19,0.08,9.343094705747608e6
0.15,0.25,0.17,0.48,0.65,0.73,0.51,0.05,9.52455008436025e6
0.65,0.84,0.62,0.46,0.69,0.97,0.33,0.21,9.529420231927564e6
0.17,0.87,0.01,0.11,0.76,0.59,0.22,0.85,9.486931512965882e6
0.18,0.39,0.99,0.4,0.14,0.95,0.04,0.16,9.629506680499285e6
0.48,0.09,0.36,0.58,0.31,0.59,0.53,0.01,9.434528850455731e6
0.96,0.06,0.97,0.84,0.18,0.89,0.72,0.33,9.513911257390607e6
0.47,0.11,0.99,0.45,0.33,0.63,1.0,0.22,9.580642968630059e6
0.32,0.51,0.29,0.74,0.27,0.03,0.44,0.46,9.512890379464187e6
0.71,0.42,0.57,0.71,0.84,0.35,0.39,0.9,9.570979046230312e6
0.68,0.76,0.49,0.23,0.44,0.7,0.72,0.45,9.444867448669026e6
0.35,0.26,0.07,0.53,0.68,0.35,0.94,0.52,9.407524405035973e6
