α_v,α_s,α_v_error,α_s_error,α_v_CCC,α_s_CCC,CCC,decay,MSE
0.99,0.43,0.95,0.4,0.57,0.93,0.19,0.43,3.0083627631784283e7
0.18,0.04,0.78,0.54,0.28,0.82,0.61,0.11,3.0121170218468662e7
0.37,0.1,0.73,0.47,0.67,0.28,0.55,0.2,3.0150834961477976e7
0.21,0.95,0.28,0.04,0.36,0.03,0.77,0.72,3.010652716352289e7
0.16,0.25,0.77,0.32,0.81,0.22,0.48,0.48,3.0142057309035577e7
0.26,0.3,0.34,0.94,0.01,0.75,0.49,0.8,3.014117600911605e7
0.13,0.4,0.78,0.16,0.58,0.91,0.33,0.78,3.007097812812122e7
0.65,0.92,0.99,0.82,0.03,0.19,0.34,0.37,3.00764954659199e7
0.96,0.53,0.44,0.84,0.03,0.85,0.5,0.96,3.0150674472777054e7
0.66,0.93,0.8,0.75,0.78,0.43,0.36,0.51,3.014289583572534e7
0.36,0.74,0.42,0.34,0.75,0.94,0.26,0.41,3.0103004525499202e7
0.18,0.49,0.27,0.12,0.16,0.96,0.62,0.63,3.012714349957739e7
0.48,0.73,0.56,0.96,0.87,0.41,0.36,0.05,3.014954186205605e7
0.54,0.23,0.73,0.94,0.98,0.22,0.06,0.16,3.0148009771644898e7
0.15,0.37,1.0,0.36,0.4,0.87,0.18,0.2,3.0070337807663336e7
0.43,0.3,0.91,0.67,0.48,0.85,0.35,0.91,3.007618142913756e7
0.45,0.99,0.64,0.66,0.98,0.17,0.71,0.87,3.015025915919187e7
0.55,0.01,0.77,0.31,0.56,0.43,0.21,0.86,3.0147178737550803e7
0.91,0.32,0.1,0.39,0.66,0.06,0.54,0.89,3.0116177299736686e7
0.07,0.44,0.17,0.47,0.72,0.76,0.17,0.27,3.0135671196688563e7
0.25,0.35,0.41,0.03,0.74,0.7,0.12,0.73,3.0142693304511987e7
0.68,0.91,1.0,0.44,0.12,0.45,0.74,0.22,3.012458288341581e7
0.19,0.27,0.66,0.17,0.57,0.61,0.52,0.16,3.0149985157644164e7
0.5,0.19,0.88,0.78,0.91,0.59,0.2,0.98,3.0141554393919647e7
0.95,0.84,0.19,0.15,0.8,0.73,0.39,0.9,3.0146349201617584e7
0.84,0.13,0.95,0.04,0.49,0.35,0.96,0.14,3.0138527495911777e7
0.96,0.01,0.29,0.98,0.94,0.27,0.35,0.1,3.0151022248206113e7
0.67,0.45,0.12,0.38,0.95,0.6,0.29,0.9,3.015063025977027e7
0.06,0.88,0.44,0.85,0.25,0.73,0.44,0.45,3.0125384577655323e7
0.77,0.26,0.45,0.4,0.1,0.27,0.04,0.24,3.0108515349203546e7
0.18,0.36,0.41,0.6,0.16,0.74,0.22,0.52,3.0138531540021658e7
0.85,0.56,0.96,0.38,0.57,0.51,0.54,0.15,3.0146849041039925e7
0.95,0.13,0.06,0.28,0.24,0.72,0.29,0.69,3.013632815542021e7
0.83,0.24,0.54,0.76,0.55,0.53,0.29,0.25,3.0148353740113564e7
0.59,0.9,0.72,0.22,0.1,0.4,0.98,0.58,3.014313851456196e7
0.16,0.03,0.66,0.64,0.42,0.19,0.5,0.54,3.014224152705777e7
0.65,0.74,0.64,0.97,0.12,0.19,0.5,0.8,3.0150995820668615e7
0.1,0.3,0.15,0.51,0.26,0.74,0.26,0.45,3.014069184466058e7
0.4,0.06,0.2,0.69,0.51,0.03,0.13,0.19,3.015093826440251e7
0.39,0.9,0.19,0.18,0.76,0.09,0.66,0.49,3.012400348282769e7
0.64,0.76,0.64,0.44,0.67,0.34,0.68,0.16,3.0150071893907283e7
0.34,0.48,0.7,0.94,0.43,0.56,0.46,0.51,3.0140922007281717e7
0.46,0.4,0.71,0.98,0.75,0.82,0.58,1.0,3.007011231272774e7
0.53,0.54,0.79,0.95,0.85,0.79,0.71,0.7,3.0120367542187784e7
0.93,0.4,0.15,0.5,0.65,0.21,0.63,0.98,3.0139684440318044e7
0.21,0.85,1.0,0.98,0.12,0.03,0.02,0.19,3.0149972342959993e7
0.02,0.66,0.71,0.49,0.53,0.43,0.97,0.33,3.0113884099140774e7
0.61,0.78,0.96,0.17,0.09,0.01,0.57,0.99,3.0098665610233083e7
0.62,0.93,0.72,0.14,0.9,0.56,0.12,0.32,3.0150906642231956e7
0.06,0.72,0.89,0.8,0.34,0.96,0.44,0.26,3.003832498628332e7
0.39,0.95,0.85,0.65,0.36,0.48,0.84,0.46,3.0130707070395216e7
0.81,0.54,0.66,0.52,0.54,0.12,0.61,0.62,3.0144675368193556e7
0.65,0.46,0.07,0.87,0.03,0.74,0.67,0.42,3.0147483873919725e7
0.48,0.42,0.66,0.9,0.15,0.75,0.94,0.42,3.0146374139919553e7
0.59,0.87,0.23,0.12,0.81,0.58,0.54,0.42,3.0150433814996053e7
0.76,0.06,0.33,0.14,0.5,0.28,0.82,0.97,3.0122064011229236e7
0.27,0.54,0.28,0.2,0.38,0.54,0.12,0.11,3.015103807072317e7
0.06,0.85,0.81,0.05,1.0,0.5,0.48,0.76,3.0150752769983307e7
0.1,0.97,0.61,0.16,0.72,0.08,0.21,0.17,3.0134013199481066e7
0.52,0.8,0.86,0.62,0.63,0.05,0.27,0.41,3.01286587400697e7
0.41,0.86,0.02,0.07,0.09,0.35,0.12,0.15,3.0039086169993743e7
0.57,0.06,0.06,0.94,0.12,0.57,0.78,0.61,3.01393894118906e7
0.52,0.05,0.83,0.19,0.7,0.14,0.12,0.49,3.0135958537321445e7
0.58,0.82,0.21,0.76,0.21,0.45,0.08,0.78,3.014839380018046e7
0.7,1.0,0.61,0.62,0.55,0.03,0.86,0.41,3.0149780052617643e7
0.38,0.1,0.74,0.55,0.39,0.58,0.39,0.68,3.0150671532203e7
0.39,0.7,0.97,0.22,0.14,0.37,0.61,0.93,3.014782839426418e7
0.3,0.11,0.27,0.39,0.34,0.82,0.97,0.76,3.013904302636018e7
0.28,0.63,0.25,0.69,0.09,0.92,0.36,0.69,3.0118067052666284e7
0.9,0.62,0.24,0.43,0.63,0.41,0.84,0.67,3.0151013347125556e7
0.12,0.27,0.05,0.83,0.24,0.45,0.39,0.53,3.01383209543206e7
0.1,0.96,0.73,0.68,0.05,0.98,0.3,0.09,3.011940802686222e7
0.66,0.63,0.06,0.68,0.71,0.82,0.23,0.65,3.012418271832974e7
0.85,0.08,0.4,0.38,0.77,0.75,0.76,0.37,3.0134599392743662e7
0.28,0.78,0.04,0.52,0.78,0.12,0.85,0.97,3.0146998468811624e7
0.08,0.27,0.1,0.91,0.82,0.73,0.1,0.06,3.0136815650331106e7
0.35,0.57,0.15,0.42,0.64,0.92,0.56,0.7,3.008270719833689e7
0.99,0.25,0.54,0.29,0.76,0.3,0.79,0.42,3.0139633658023965e7
0.25,0.8,0.16,0.21,0.99,0.79,0.42,0.49,3.0146213198315024e7
0.06,0.02,0.62,0.25,0.93,0.91,0.78,0.43,3.015046659580299e7
0.92,0.79,0.54,0.76,0.63,0.65,0.78,0.64,3.0130550653033484e7
0.56,0.41,0.55,0.25,0.28,0.82,0.48,0.54,3.0119400168306414e7
0.3,0.95,0.96,0.73,0.13,0.25,0.25,0.53,3.014453800453977e7
0.67,0.79,0.89,0.41,0.2,0.4,0.08,0.73,3.0150997106743544e7
0.24,0.19,0.12,0.71,0.28,0.11,0.67,0.83,3.012848665167507e7
0.81,0.57,0.42,0.42,0.31,0.05,0.19,0.77,3.014792143667736e7
0.03,0.04,0.96,0.46,0.75,0.37,0.76,0.31,3.0150159066016354e7
0.43,0.39,0.22,0.16,0.47,0.75,0.89,0.94,3.0150763006124165e7
0.3,0.2,0.45,0.04,0.47,0.77,0.48,0.44,3.0144127136339016e7
0.86,0.02,0.87,0.65,0.42,0.9,0.86,0.67,3.01397806499827e7
0.4,0.9,0.13,0.77,0.76,0.06,0.94,0.83,3.0145909666207638e7
0.53,0.45,0.65,0.71,0.4,0.02,0.66,0.87,3.0135084964930907e7
0.52,0.52,0.95,0.7,0.31,0.37,0.19,0.11,3.0147479361010145e7
0.91,0.17,0.69,0.91,0.9,0.65,0.79,0.3,3.014931051004382e7
0.44,0.61,0.22,0.01,0.78,0.34,0.26,0.86,3.0141299118972845e7
0.35,0.94,0.17,0.9,0.94,0.06,0.38,0.46,3.013300322376951e7
0.61,0.16,0.67,0.03,0.59,0.33,0.68,0.83,3.0131588987160996e7
0.51,0.59,1.0,0.36,0.9,0.37,0.03,0.18,3.0150584175145626e7
0.05,0.34,0.86,1.0,0.6,0.9,0.19,0.54,3.006238590301656e7
0.71,0.98,0.15,0.15,0.4,0.53,0.98,0.16,3.0143616472777374e7
0.54,0.04,0.04,0.05,0.73,0.99,0.14,0.83,3.0104738077020675e7
0.21,0.42,0.3,0.3,0.84,0.77,0.57,0.62,3.015097685439447e7
0.69,0.07,0.4,0.33,0.72,0.52,0.24,0.26,3.014795159945095e7
0.95,0.94,0.6,0.2,0.34,0.26,0.21,0.13,3.0146367334937274e7
0.32,0.18,0.59,0.56,0.86,0.4,0.57,0.83,3.01487270813459e7
0.81,0.3,0.66,0.41,0.6,0.62,0.09,0.75,3.0138665935661e7
0.04,0.42,0.84,0.56,0.88,0.29,0.7,0.77,3.015033574817741e7
0.44,0.14,0.17,0.82,0.74,0.67,0.73,0.05,3.0145248062301572e7
0.69,0.89,1.0,0.91,0.46,0.5,0.54,0.03,3.012969949734959e7
0.62,0.29,0.98,0.72,0.3,0.74,0.88,0.73,3.0142807021647852e7
0.26,0.45,0.53,0.36,0.6,0.97,0.6,0.57,3.0070182045921672e7
0.93,0.06,0.6,0.41,0.17,0.14,0.75,0.05,3.0147088131530736e7
0.9,0.54,0.92,0.39,0.69,0.74,0.9,0.67,3.0138454075712107e7
0.53,0.06,0.27,0.62,0.3,0.69,0.91,0.05,3.0144213968371123e7
0.67,0.45,0.49,0.48,0.74,0.98,0.03,0.85,3.0077946203422517e7
0.6,0.24,0.18,0.3,0.83,0.81,0.89,1.0,3.014338703539537e7
0.81,0.53,0.43,0.07,0.86,0.41,0.99,0.78,3.015009123124752e7
0.83,0.28,0.45,0.46,0.51,0.83,0.01,0.57,3.010356955655809e7
0.27,0.81,0.4,0.17,0.45,0.88,0.24,0.67,3.0105623539654512e7
0.77,0.16,0.97,0.76,0.92,0.14,0.38,0.73,3.0148554439058002e7
0.4,0.46,0.74,0.34,0.58,0.73,0.89,0.87,3.01427499461959e7
0.3,0.03,0.34,0.16,0.37,0.68,0.35,0.76,3.0149041530685063e7
0.91,0.47,0.61,0.38,0.76,0.75,0.81,0.46,3.0149166130649034e7
0.6,0.69,0.42,0.19,0.25,0.13,0.65,0.37,3.0141408712068707e7
0.14,0.79,0.17,0.3,0.47,0.07,0.55,0.7,3.0113961388972793e7
0.14,0.65,0.19,0.14,0.17,0.7,0.69,0.88,3.015009877827877e7
0.65,0.49,0.69,0.19,0.43,0.8,0.2,0.92,3.0122927204944175e7
0.81,0.2,0.34,0.05,0.84,0.31,0.19,0.33,3.0125607921412572e7
0.64,0.47,0.31,0.75,0.03,0.05,0.66,0.18,3.0123041348746363e7
0.21,0.43,0.17,0.36,0.12,0.98,0.11,0.99,3.0118475002074603e7
0.84,0.24,0.91,0.57,0.15,0.28,0.06,0.71,3.015099985037485e7
0.61,0.32,0.94,0.68,0.49,0.78,0.57,0.1,3.012532423550176e7
0.85,0.09,0.32,0.63,0.77,0.91,0.89,0.81,3.0141113788741402e7
0.7,0.43,0.48,0.22,0.69,0.4,0.56,0.43,3.014868530815529e7
0.36,0.87,0.14,0.69,0.69,0.36,0.67,0.8,3.0150293578703124e7
0.49,0.94,0.82,0.97,0.9,0.45,0.01,0.35,3.0148690479784146e7
0.97,0.89,0.7,0.54,0.11,0.85,0.57,0.36,3.0094017734084986e7
0.56,0.17,0.04,0.59,0.49,0.47,0.87,0.94,3.013368237184256e7
0.19,0.52,0.74,0.78,0.34,0.48,0.61,0.06,3.0143401587418027e7
0.2,0.52,0.2,0.19,0.66,0.24,1.0,0.43,3.014388719510299e7
0.62,0.1,0.26,0.7,0.98,0.64,0.75,0.97,3.0141166827612534e7
0.38,0.15,0.76,0.25,0.41,0.49,0.22,0.01,3.0150318898233857e7
0.9,0.24,0.39,0.7,0.99,0.45,0.32,0.14,3.014558516586101e7
0.58,0.29,0.84,0.33,0.61,0.23,0.54,0.9,3.0146849885624927e7
0.55,0.65,0.43,0.14,0.12,0.7,0.54,0.86,3.0144341816373732e7
0.12,0.46,0.2,0.19,0.75,0.8,0.26,0.37,3.0142367987793706e7
0.18,0.84,0.02,0.09,0.59,0.65,0.77,0.46,3.014437888191622e7
0.41,0.72,0.16,0.9,0.38,0.82,0.48,0.98,3.0111294743798062e7
0.1,0.79,0.03,0.34,0.25,0.87,0.25,0.27,3.0129755514513634e7
0.83,0.79,0.08,0.32,0.61,0.45,0.86,0.02,3.0147902192036e7
0.41,0.39,0.35,0.63,0.25,0.43,0.68,0.59,3.015104727101966e7
0.31,0.17,0.63,0.91,0.8,0.68,0.11,0.72,3.012845381155956e7
0.89,0.17,0.16,0.92,1.0,0.1,0.66,0.71,3.013741878172794e7
0.75,0.94,0.09,0.99,0.05,0.29,0.28,0.14,3.0113088064158183e7
0.71,0.29,0.88,0.76,0.45,0.97,0.2,0.81,3.004973847787887e7
0.19,0.14,0.88,0.81,0.59,0.22,0.82,0.44,3.015103493254451e7
0.09,0.1,0.49,0.24,0.22,0.41,0.36,0.58,3.0086617416027736e7
0.32,0.45,0.76,0.13,0.95,0.23,0.11,0.42,3.0127605854845937e7
0.54,0.15,0.85,0.47,0.39,0.07,0.79,0.6,3.0144329022827882e7
0.22,0.26,0.55,0.96,0.04,0.43,0.83,0.54,3.014112295420698e7
0.98,0.56,0.42,0.11,0.47,0.81,0.93,0.65,3.0145002376572166e7
0.44,0.9,0.56,0.62,0.53,0.25,0.42,0.64,3.0151034970906105e7
0.52,0.65,0.77,0.52,0.31,0.25,1.0,0.17,3.0129835296751007e7
0.53,0.08,0.56,0.8,0.13,0.57,0.99,0.29,3.0149734049695276e7
0.16,0.86,0.58,0.95,0.22,0.31,0.06,0.47,3.0150947368712503e7
0.56,0.5,0.61,0.38,0.79,0.13,0.56,0.29,3.0141408160315897e7
0.88,0.89,0.84,0.1,0.13,0.02,0.14,0.46,2.9938237363428988e7
0.39,0.24,0.8,0.79,0.17,0.42,0.15,0.82,3.0151046941332728e7
0.29,0.77,0.05,0.81,0.71,0.61,0.24,0.85,3.0146430155665234e7
0.19,0.65,0.95,0.68,0.28,0.53,0.74,0.72,3.013621783964909e7
0.69,0.63,0.33,0.44,0.08,0.09,0.56,0.34,3.0069035108488213e7
0.12,0.2,0.09,0.28,0.4,0.84,0.4,0.89,3.0120746570409965e7
0.46,0.63,0.39,0.3,0.3,0.4,0.64,0.46,3.015047116966266e7
0.66,0.11,0.8,0.95,0.57,0.46,0.44,0.09,3.014899524680418e7
0.9,0.44,0.24,0.24,0.88,0.98,0.77,0.43,3.0120710321587622e7
0.62,0.67,0.38,0.16,0.41,0.7,0.75,0.57,3.0140081731082637e7
0.57,0.21,0.69,0.35,0.99,0.23,0.73,0.9,3.013876124203469e7
0.77,0.71,0.14,0.99,0.55,0.21,0.75,0.36,3.0150971104137145e7
0.98,0.5,0.1,0.8,0.14,0.3,0.17,0.67,3.014807209553807e7
0.01,0.12,0.35,0.51,0.51,0.03,0.79,0.4,2.988155696821375e7
0.13,0.02,0.12,0.82,0.76,0.9,0.27,0.32,3.0097495336985342e7
0.86,0.39,0.61,0.47,0.7,0.53,0.49,0.72,3.0150850870608147e7
0.62,0.52,0.54,0.15,0.71,0.91,0.56,0.98,3.0108115787880503e7
0.66,0.22,0.65,0.88,0.13,0.44,0.36,0.25,3.014814837962682e7
0.01,0.26,0.88,0.04,0.55,0.79,0.95,0.08,2.9842330869169593e7
0.79,0.51,0.88,0.86,0.69,0.6,0.36,0.26,3.01346846112947e7
0.65,0.43,0.95,0.09,0.79,0.57,0.66,0.25,3.0150982156252135e7
0.06,0.75,0.55,0.56,0.69,0.26,0.07,0.62,3.013929203530368e7
0.36,0.5,0.85,0.38,0.16,0.14,0.03,0.66,3.012724628185546e7
0.25,0.68,0.34,0.4,0.43,0.75,0.84,0.12,3.0133626883459717e7
0.5,0.3,0.7,0.75,0.62,0.27,0.09,0.37,3.015063290132832e7
0.19,0.21,0.9,0.61,0.44,0.57,0.56,0.31,3.0140545939657673e7
0.01,0.15,0.79,0.97,0.97,0.52,0.41,0.91,3.015076327656815e7
0.86,0.31,0.66,0.31,0.48,0.36,0.42,0.95,3.0149031642640784e7
0.78,0.57,0.05,0.86,0.02,0.78,0.32,0.22,3.0150545281275284e7
0.94,0.2,0.86,0.6,0.03,0.84,0.21,0.93,3.0149865766365256e7
0.24,0.78,0.72,0.21,0.28,0.87,0.79,0.56,3.011427999248293e7
0.87,0.02,0.93,0.84,0.58,0.13,0.25,0.24,3.0149152171264384e7
0.97,0.22,0.27,0.25,0.3,0.82,0.7,0.69,3.014651144670925e7
0.05,0.73,0.73,0.6,0.84,0.52,0.49,0.16,3.014389276998552e7
0.93,0.97,0.69,0.6,0.44,0.62,0.44,0.43,3.0125390803122126e7
0.56,0.18,0.12,0.15,0.65,0.27,0.8,0.06,3.0115265244703192e7
0.97,0.66,0.78,0.45,0.19,0.92,0.5,0.1,3.0050120969358332e7
0.67,0.02,0.17,0.66,0.35,0.82,0.55,0.96,3.0122896585967902e7
0.2,0.52,0.43,0.39,0.63,0.09,0.21,0.45,3.0126632319335073e7
0.53,0.94,0.93,0.46,0.33,0.41,0.89,0.29,3.0141178792306915e7
0.35,0.03,0.21,0.25,0.59,0.89,0.72,0.48,3.013636158107743e7
0.87,0.53,0.87,0.99,0.36,0.46,0.22,0.6,3.0136290493873402e7
0.8,0.24,0.3,0.76,0.64,0.32,0.1,0.48,3.014843121891737e7
0.55,0.87,0.81,0.38,0.63,0.86,0.67,0.62,3.0090914297385167e7
0.77,0.54,0.14,0.67,0.38,0.38,0.24,0.9,3.0150495748467498e7
0.89,0.04,0.63,0.51,0.89,0.92,0.82,0.37,3.013052390368091e7
0.2,0.2,0.9,0.07,0.31,0.25,0.86,0.99,3.0122967720226295e7
0.07,0.76,0.4,0.25,0.23,0.72,0.53,0.17,3.0148291531103775e7
0.4,0.89,0.19,0.3,0.85,0.72,0.5,0.44,3.0139012083567895e7
0.67,0.98,0.38,0.94,0.13,0.93,0.55,0.86,3.007028850389751e7
0.96,0.51,0.04,0.19,0.83,0.22,0.6,0.43,3.0130083293290112e7
0.11,0.15,0.58,0.67,0.94,0.57,0.81,0.09,3.0136186146220945e7
0.41,0.5,0.74,0.62,0.17,0.76,0.68,0.06,3.013546428173086e7
0.9,0.72,0.19,0.79,0.54,0.8,0.8,0.92,3.0127375185853984e7
0.56,0.6,0.11,0.08,0.23,0.14,0.27,0.66,3.0090659826921783e7
0.02,0.43,0.17,0.6,0.89,0.55,0.92,0.53,3.0138787373287436e7
0.89,0.19,0.74,0.16,0.96,0.97,0.69,0.05,3.013461222682392e7
0.53,0.54,0.42,1.0,0.59,0.17,0.21,0.26,3.0142512730557527e7
0.81,0.58,0.9,0.62,0.62,0.28,0.03,0.53,3.0150860018192463e7
0.93,0.97,0.85,0.12,0.55,0.61,0.87,1.0,3.013112519312828e7
0.63,0.02,0.25,0.5,0.04,0.15,0.6,0.54,3.0120160191674847e7
0.05,0.47,0.06,0.84,0.64,0.41,0.49,0.14,3.0149064824263006e7
0.89,0.17,0.97,0.25,0.07,0.48,0.01,0.24,3.0129343905057512e7
0.5,0.39,0.95,0.18,0.35,0.18,0.96,0.55,3.0150228314722244e7
0.75,0.48,0.38,0.96,0.99,0.22,0.47,0.35,3.0144556837903745e7
0.76,0.65,0.1,0.77,0.25,0.13,0.29,0.68,3.0141750768710785e7
0.79,0.84,0.67,0.06,0.98,0.03,0.76,0.63,3.0112966798804116e7
0.67,0.74,0.58,0.4,0.3,0.12,0.84,0.76,3.0151036245294396e7
0.47,0.71,0.45,0.01,0.58,0.86,0.51,0.56,3.011249219360516e7
0.25,0.3,0.38,0.21,0.56,0.89,0.25,0.94,3.0113288765096966e7
0.48,0.34,0.31,0.05,0.29,0.05,0.69,0.92,3.0107268237118043e7
0.99,0.46,0.71,0.72,0.75,0.71,0.14,0.81,3.012297847257042e7
0.1,0.45,0.1,0.39,0.18,0.12,0.36,0.88,3.0009109781933814e7
0.81,0.75,0.74,0.6,0.2,0.94,0.64,0.12,3.0077536195239868e7
0.6,0.87,0.79,0.94,0.12,0.79,0.34,0.92,3.008476379414037e7
0.23,0.26,0.77,0.71,0.44,0.83,0.2,0.46,3.0072215426884912e7
0.64,0.67,0.02,0.03,0.64,0.46,0.37,0.68,3.0147989563544936e7
0.92,0.56,0.91,0.81,0.49,0.62,0.08,0.15,3.013147177933176e7
0.17,0.4,0.28,0.67,0.51,0.82,0.86,0.19,3.014939494268715e7
0.16,0.32,0.81,0.22,0.84,0.71,0.25,0.33,3.0138709905823663e7
0.87,0.04,0.18,0.43,0.52,0.81,0.72,0.27,3.0151030243306693e7
0.35,0.16,0.49,0.24,0.99,0.66,1.0,0.4,3.0121289098526545e7
0.52,0.51,0.46,0.87,0.68,0.86,0.69,0.93,3.0086228364053853e7
0.11,0.41,0.94,0.49,0.34,0.42,1.0,0.43,3.0143280667942114e7
0.35,0.34,0.56,0.33,0.06,0.38,0.55,0.73,3.014096339797815e7
0.06,0.11,0.23,0.42,0.44,0.86,0.37,0.73,3.0105449007347547e7
0.39,0.93,0.11,0.91,0.55,0.5,0.96,0.64,3.013213837296574e7
0.56,0.26,0.33,0.42,0.72,0.13,0.57,0.66,3.0130862757843997e7
0.82,0.51,0.67,0.04,0.73,0.54,0.77,0.58,3.015103819106639e7
0.74,0.38,0.85,0.82,0.57,0.05,0.79,0.47,3.0150080346987054e7
0.15,0.88,0.69,0.86,0.6,0.92,0.38,0.3,3.004071202305243e7
1.0,0.15,0.73,0.16,0.16,0.35,0.46,0.35,3.0150585093992334e7
0.24,0.47,0.44,0.96,0.75,0.11,0.35,0.21,3.0142296546542022e7
0.43,0.73,0.83,0.94,0.5,0.85,0.21,0.94,3.007438619538052e7
0.04,0.96,0.84,0.19,0.62,0.37,0.84,0.28,3.013813897171229e7
0.75,0.54,0.4,0.54,0.89,0.31,0.27,0.15,3.014784793831227e7
0.59,0.82,0.73,0.85,0.02,0.91,0.85,0.63,3.0123028527771074e7
0.51,0.62,0.68,0.36,0.11,0.23,0.87,0.05,3.0150410888212856e7
0.5,0.53,0.28,0.78,0.35,0.56,0.52,0.61,3.0146712711291783e7
0.73,0.44,0.6,0.9,0.99,0.3,0.68,0.19,3.015027481272557e7
0.96,0.76,0.1,0.13,0.74,0.71,0.12,0.12,3.014810524077907e7
0.77,0.37,0.82,0.23,0.39,0.26,0.64,0.2,3.0147730104341596e7
0.16,0.96,0.36,0.87,0.18,0.43,0.66,0.33,3.0150540324685127e7
0.87,0.26,0.37,0.99,0.38,0.68,0.58,0.84,3.014786863837073e7
0.61,0.59,0.69,0.95,0.89,0.01,0.81,0.86,3.0148383244549196e7
0.66,0.07,0.57,0.83,0.59,0.5,0.2,0.72,3.0150755024118397e7
0.94,0.51,0.89,0.52,0.08,0.27,0.54,0.79,3.014705751272798e7
0.14,0.92,0.54,0.55,0.28,0.26,0.57,0.67,3.0150423448256012e7
0.72,0.88,0.73,0.77,0.6,0.3,0.6,0.49,3.0149343874359064e7
0.47,0.92,0.41,0.2,0.83,0.79,0.4,0.09,3.0137409430240653e7
0.85,0.83,0.15,0.25,0.07,0.84,0.01,0.58,3.0150251828606013e7
0.79,0.18,0.8,0.03,0.45,0.14,0.57,0.79,3.0129570144577563e7
0.1,0.98,0.99,0.91,0.71,1.0,0.64,0.4,2.9997513447963707e7
0.49,0.31,0.9,0.22,0.59,0.95,0.64,0.44,3.0091862059827313e7
0.4,0.63,0.05,0.28,0.27,0.56,0.47,0.11,3.0151021777155302e7
0.23,0.96,0.45,0.66,0.52,0.48,0.24,0.13,3.014252861219182e7
0.12,0.47,0.77,0.4,0.64,0.29,0.03,0.45,3.0148789201784108e7
0.96,0.55,0.5,0.83,0.43,0.41,0.95,0.18,3.0146488940915328e7
0.4,0.94,0.89,0.34,0.02,0.99,0.33,0.97,3.014451039290972e7
0.78,0.88,0.15,0.34,0.39,0.24,0.86,0.93,3.0149173318652686e7
0.09,0.49,0.77,0.48,0.54,0.29,0.86,0.43,3.0135358321687583e7
0.21,0.44,0.83,0.73,0.99,0.9,0.19,0.55,3.009966590649547e7
0.12,0.29,0.45,0.93,0.18,0.56,0.86,0.18,3.0135145675216924e7
0.35,0.65,0.01,0.86,0.06,0.17,0.59,0.76,3.0101655258092776e7
0.18,0.51,0.97,0.32,0.43,0.79,0.27,0.31,3.0100847972025424e7
0.15,0.25,0.31,0.91,0.04,0.38,0.84,0.45,3.012571404425637e7
0.71,0.92,0.06,0.1,0.46,0.24,0.93,0.93,3.014808644178318e7
0.21,0.79,0.83,0.77,0.17,0.52,0.82,0.63,3.01356501874742e7
0.76,0.41,0.54,0.02,0.71,0.89,0.27,0.42,3.0108828504521728e7
0.42,0.12,0.54,0.16,0.98,0.46,0.89,0.92,3.0115933145138368e7
0.3,0.15,0.65,0.92,0.18,0.17,0.47,1.0,3.014591626500038e7
0.92,0.94,0.37,0.07,0.92,0.67,0.25,0.48,3.0149933813883305e7
0.97,0.69,0.74,0.66,0.1,0.14,0.75,0.89,3.0150353673729137e7
