α_v,α_s,α_v_error,α_s_error,α_v_CCC,α_s_CCC,CCC,decay,MSE
0.8,0.44,0.08,0.3,0.06,0.2,0.97,0.9,1.1235279375391714e7
0.54,0.42,0.44,0.72,0.41,0.06,0.58,0.07,1.124646380032536e7
0.16,0.63,0.08,0.56,0.13,0.68,0.1,0.41,1.1139353393566962e7
0.43,0.82,0.02,0.85,0.36,0.52,0.38,0.55,1.1170882751254931e7
1.0,0.34,0.75,0.74,0.17,0.96,0.59,0.78,1.1164807023860333e7
0.76,0.18,0.32,0.6,0.41,0.42,0.58,0.7,1.124216509628297e7
0.18,0.96,0.83,0.46,0.59,0.05,0.39,0.38,1.1268574803005725e7
0.94,0.92,0.87,0.07,0.97,0.91,0.08,0.25,1.1141022373499602e7
0.42,0.85,0.54,0.21,0.36,0.06,0.84,0.03,1.1241178971448999e7
0.26,0.13,0.56,0.62,0.88,0.61,0.66,0.64,1.1254335670282062e7
0.26,0.27,0.22,0.73,1.0,0.64,0.45,0.41,1.1221704634016974e7
0.82,0.89,0.78,0.15,0.71,0.24,0.4,0.02,1.1222473983475227e7
0.56,0.93,0.02,0.9,0.38,0.62,0.6,0.76,1.11507364111914e7
0.36,0.14,0.83,0.06,0.16,0.44,0.03,0.85,1.1228990423260288e7
0.38,0.02,0.7,0.6,0.92,0.46,0.52,0.3,1.125843937206247e7
0.43,0.07,0.3,0.34,0.31,1.0,0.5,0.54,1.110582589967537e7
0.32,0.62,0.37,0.22,0.11,0.76,0.13,0.51,1.1150002174061878e7
0.23,0.57,0.24,0.54,0.92,0.11,0.22,0.42,1.1226016039023884e7
0.63,0.29,0.24,0.47,0.14,0.69,0.47,0.49,1.123240241189837e7
0.97,0.29,0.96,0.18,0.73,0.92,0.13,0.96,1.1128177813389286e7
0.68,0.42,0.89,0.99,0.29,0.12,0.48,0.04,1.1255991594046082e7
0.44,0.83,0.02,0.02,0.06,0.55,0.57,0.09,1.1178992247831687e7
0.79,0.78,0.5,0.29,0.48,0.04,0.34,0.16,1.1237845298248779e7
0.79,0.54,0.89,0.54,0.22,0.73,0.69,0.38,1.1179366451050732e7
0.31,0.75,0.55,0.13,0.94,0.75,1.0,0.51,1.1154839629251365e7
0.65,0.17,0.71,0.24,0.34,0.67,0.4,0.03,1.1258620443674482e7
0.87,0.91,0.62,0.87,0.52,0.14,0.55,0.65,1.1255722666903159e7
0.66,0.41,0.32,0.83,0.54,0.03,0.03,0.24,1.1263016698646829e7
0.66,0.57,0.31,0.06,0.88,0.48,0.45,0.19,1.1190287322527021e7
0.53,0.91,1.0,0.31,0.03,0.32,0.4,0.96,1.1251619040117426e7
0.27,0.2,0.52,0.67,0.63,0.98,0.53,0.76,1.1118634825782336e7
0.92,0.91,0.4,0.21,0.4,0.07,0.81,0.72,1.1244552375529483e7
0.66,0.25,0.57,0.32,0.22,0.23,0.11,0.44,1.1240213870246148e7
0.42,0.57,0.69,0.42,0.85,0.97,0.06,0.86,1.1120785305575408e7
0.28,0.29,0.11,0.41,0.19,0.12,0.45,0.75,1.123735450701594e7
0.97,0.51,0.17,0.13,0.05,0.84,0.37,0.73,1.1098373094215604e7
0.93,0.44,0.75,0.7,0.95,1.0,0.03,1.0,1.112852349672573e7
0.29,0.57,0.3,0.19,0.62,0.35,0.94,0.63,1.1204952506137915e7
0.63,0.74,0.02,0.5,0.97,0.75,0.33,0.59,1.1158130054912698e7
0.33,0.93,0.77,0.11,0.13,0.05,0.17,0.81,1.127506831233836e7
0.57,0.21,0.26,0.91,0.63,0.85,0.29,0.44,1.1128733165718548e7
0.77,0.83,0.95,0.15,0.32,0.63,0.94,0.71,1.1171001312776979e7
0.14,0.04,0.08,0.51,0.41,0.16,0.77,0.07,1.12387633621499e7
0.82,0.85,0.94,0.54,0.34,0.76,0.03,0.12,1.1182549233942946e7
0.28,0.55,0.43,0.81,0.9,0.58,0.67,0.49,1.1179771556988949e7
0.31,0.02,0.79,0.88,0.1,0.9,0.85,0.29,1.1303986968970774e7
0.39,0.47,0.48,0.25,0.06,0.06,0.38,0.5,1.1245649991209388e7
0.56,0.21,0.7,0.47,0.17,0.98,0.41,0.25,1.1125901104120463e7
0.54,0.24,0.93,0.15,0.25,0.82,0.32,0.97,1.1156148042763047e7
0.03,0.9,0.5,0.62,0.81,0.4,0.47,0.21,1.1181512335940998e7
0.28,0.07,0.25,0.76,0.6,0.03,0.95,0.47,1.125019921055144e7
0.29,0.93,0.95,0.53,0.85,0.86,0.54,0.61,1.1139827208482506e7
0.35,0.24,0.88,0.69,0.38,0.22,0.61,0.62,1.1241040043029793e7
0.08,0.42,0.46,0.29,0.61,0.64,0.45,0.08,1.1247239804440897e7
0.96,0.62,0.33,0.91,0.52,0.73,0.27,0.68,1.1156937363732956e7
0.63,0.74,0.58,0.32,0.3,0.56,0.57,0.45,1.1177967740570864e7
0.05,0.85,0.37,0.12,0.8,0.7,0.5,0.21,1.1120306750310399e7
0.94,0.46,0.33,0.36,0.25,0.06,0.48,0.41,1.1257679950724544e7
0.27,0.05,0.38,0.56,0.05,0.01,0.89,0.96,1.1243359136961117e7
0.6,0.29,0.51,0.32,0.58,0.04,0.35,0.87,1.123368233493583e7
0.28,0.09,0.92,0.23,0.97,0.59,0.63,0.44,1.1250349042144692e7
0.21,0.55,0.79,0.91,0.55,0.09,0.4,0.15,1.1280817465910725e7
0.57,0.4,0.95,0.05,0.65,0.46,0.97,0.28,1.1210549618091848e7
0.3,0.12,0.51,0.71,0.26,0.65,0.21,0.74,1.1172966833682364e7
0.54,0.19,0.14,0.26,0.13,0.43,0.76,0.11,1.124580204992771e7
0.71,0.7,0.6,0.74,0.45,0.81,0.46,0.17,1.1145917127832837e7
0.8,0.73,0.49,0.39,0.76,0.11,0.77,0.17,1.1227209996380035e7
0.91,0.31,0.99,0.23,0.99,0.54,0.16,0.06,1.1211130946141126e7
0.82,0.15,0.58,0.47,0.07,0.01,0.41,0.39,1.1241385020746049e7
0.57,0.74,0.7,0.75,0.99,0.72,0.2,0.64,1.1168247190223599e7
0.24,0.65,0.81,0.34,0.16,0.91,0.15,0.72,1.114896133836019e7
0.43,0.42,0.46,0.79,0.46,0.2,0.34,0.51,1.1234893944107812e7
1.0,0.52,0.94,0.34,0.94,0.59,0.89,0.58,1.1199104337449815e7
0.99,0.31,0.21,0.46,0.77,1.0,0.43,0.18,1.1114192174390716e7
0.35,0.47,0.52,0.77,0.43,0.55,0.55,0.69,1.1197463622595109e7
0.53,0.33,0.49,0.54,0.72,0.75,0.47,0.21,1.1144550886581244e7
0.67,0.96,0.61,0.79,0.32,0.32,0.01,0.31,1.1240354470072849e7
0.7,0.76,0.3,0.11,0.18,0.65,0.97,0.49,1.1178683055675797e7
0.15,0.15,0.53,0.43,0.34,0.77,0.06,0.45,1.1142181386653004e7
0.76,0.29,0.18,0.99,0.77,0.25,0.44,0.66,1.122367760832159e7
0.15,0.68,0.07,0.93,0.71,0.6,0.51,0.84,1.1185877362490378e7
1.0,0.33,0.83,0.03,0.67,0.88,0.87,0.15,1.1238467631302314e7
0.66,0.76,0.9,0.81,0.68,0.76,0.57,0.1,1.1150557104475487e7
0.85,0.29,0.3,0.47,0.12,0.09,0.67,0.28,1.1248207976121979e7
0.32,0.37,0.36,0.72,0.41,0.91,0.08,0.59,1.1122493318841297e7
0.26,0.46,0.01,0.03,0.93,0.1,0.48,0.49,1.1233619566820292e7
0.99,0.67,0.76,0.54,0.97,0.17,0.91,0.27,1.1223923525490014e7
0.98,0.64,0.67,0.23,0.82,0.86,0.5,0.5,1.1137636374815883e7
0.56,0.91,0.41,0.33,0.21,0.7,0.69,0.28,1.114795203408373e7
0.74,0.32,0.88,0.22,0.03,0.25,0.27,0.35,1.127686778925611e7
0.78,0.48,0.74,0.8,0.23,0.85,0.81,0.59,1.119315347155124e7
0.69,0.39,0.08,0.28,0.79,0.77,0.07,0.75,1.1142867696036138e7
0.85,0.27,0.77,0.05,0.61,0.89,0.01,0.4,1.112991885365434e7
0.03,0.11,0.79,0.46,0.28,0.77,0.35,0.1,1.1169758154492192e7
0.09,0.59,0.14,0.98,0.69,0.4,0.08,0.77,1.1201183561228689e7
0.87,0.78,0.43,1.0,0.1,0.1,0.05,0.76,1.126031422296948e7
0.78,0.69,0.39,0.49,0.58,0.89,0.84,0.55,1.1140370190908894e7
0.31,0.53,0.5,0.56,0.01,0.28,0.98,0.96,1.1176609734531756e7
0.77,0.73,0.03,0.57,0.68,0.01,0.88,0.81,1.1230866111469988e7
0.11,0.59,1.0,0.42,0.9,0.33,0.36,0.31,1.1215469870303884e7
0.85,0.06,0.42,0.42,0.59,0.32,0.42,0.55,1.1233201760093793e7
0.83,0.93,0.17,0.6,0.88,0.48,0.15,0.19,1.1177313091931762e7
0.5,0.72,0.64,0.31,0.42,0.55,0.16,0.56,1.1179769290484019e7
0.98,0.66,0.47,0.71,0.52,0.37,0.93,0.85,1.1201653234881215e7
0.51,0.71,0.3,0.19,0.49,0.48,0.39,0.23,1.1182075204126779e7
0.43,0.14,0.39,0.71,0.5,0.29,0.68,0.23,1.1228533240127482e7
0.42,0.72,0.49,0.12,0.4,0.3,0.47,0.91,1.1209033718478158e7
0.91,0.85,0.94,0.02,0.98,0.51,0.04,0.1,1.1183933959545068e7
0.62,0.38,0.25,0.23,0.49,0.42,0.07,0.75,1.1201903946338773e7
0.35,0.31,0.68,0.57,0.59,0.69,0.08,0.33,1.115816644628702e7
0.94,0.5,0.12,0.43,0.36,0.44,0.9,0.78,1.1207613101937786e7
0.85,0.37,0.23,0.72,0.53,0.75,0.92,0.01,1.1205792069463579e7
0.99,0.26,0.3,0.15,0.62,0.56,0.39,0.35,1.1226606210496912e7
0.7,0.32,0.6,0.62,0.25,0.33,0.71,0.6,1.1224732752455603e7
0.44,0.9,0.35,0.5,0.55,0.97,0.67,0.67,1.1114291101807017e7
0.44,0.26,0.88,0.22,0.1,0.53,0.45,0.06,1.1270572464948684e7
0.59,0.21,0.97,0.55,0.59,0.89,0.05,0.78,1.1130790262512412e7
0.91,0.39,0.14,0.59,0.3,0.32,0.56,0.69,1.121686962342256e7
0.53,0.68,0.83,0.18,0.96,0.17,0.3,0.02,1.1231500462229328e7
0.05,0.13,0.47,0.69,0.42,0.94,0.04,0.98,1.1124313444047522e7
0.65,0.53,0.99,0.67,0.05,0.49,0.95,0.15,1.1239459329876712e7
0.37,0.65,0.19,0.1,0.54,0.34,0.63,0.28,1.1210965290517919e7
0.59,0.58,0.81,0.19,0.32,0.98,0.06,0.88,1.1138758168434633e7
0.62,0.03,0.62,0.56,0.91,0.41,0.1,0.17,1.1230422597815681e7
0.52,0.39,0.79,0.55,0.14,0.44,0.96,0.04,1.1226544523352146e7
0.28,0.58,0.41,0.27,0.22,0.13,0.12,0.28,1.1242802813354025e7
0.3,0.69,0.6,0.17,0.67,0.93,0.76,0.08,1.112345302129871e7
0.71,0.68,0.07,0.47,0.63,0.38,0.93,0.09,1.1185078204757396e7
0.14,0.5,0.01,0.25,0.54,0.76,0.55,0.58,1.1168567247344567e7
0.74,0.61,0.34,0.53,0.01,0.4,0.34,0.91,1.1233768490459071e7
0.31,0.48,0.24,0.98,0.55,0.97,0.98,0.87,1.1200937639830567e7
0.73,0.89,0.48,0.6,0.92,0.94,0.58,0.93,1.112699298403433e7
0.15,0.73,0.35,0.32,0.96,0.85,0.9,0.45,1.1150741048229095e7
0.6,0.48,0.26,0.39,0.68,0.74,0.29,0.42,1.1146012406274438e7
0.06,0.62,0.63,1.0,1.0,0.41,0.9,0.09,1.1217755714430414e7
0.68,0.55,0.39,0.56,0.8,0.18,0.24,0.04,1.1224340680695595e7
0.28,0.49,0.94,0.45,0.03,0.79,0.81,0.62,1.1221386841574349e7
0.05,0.98,0.3,0.78,0.21,0.89,0.33,0.48,1.1111585948711406e7
0.09,0.42,0.41,0.42,0.15,0.08,0.94,0.25,1.1221238261777755e7
0.61,0.2,0.16,0.31,0.28,0.86,0.56,0.24,1.1124159774437578e7
0.3,0.2,0.74,0.31,0.87,0.69,0.59,0.35,1.1257987582064955e7
0.61,0.58,0.1,0.52,0.14,0.01,0.87,0.74,1.1235643163453605e7
0.69,0.4,0.05,0.77,1.0,0.8,0.41,0.11,1.1154171783976994e7
0.59,0.01,0.38,0.85,0.75,0.52,0.81,0.12,1.1245033288423296e7
0.15,0.19,0.73,0.13,0.32,0.65,0.82,0.09,1.1246938644319117e7
0.44,0.1,0.58,0.01,0.5,0.23,0.72,1.0,1.1226735843161711e7
0.85,0.34,0.42,0.31,0.47,0.32,0.8,0.4,1.122179857099462e7
0.71,0.6,0.9,0.19,0.28,0.55,0.77,0.61,1.1187087762953188e7
0.53,0.14,0.68,0.37,0.98,0.21,0.16,0.42,1.1230984555449845e7
0.09,0.12,0.21,0.21,0.64,0.06,0.78,0.4,1.1236465708297975e7
0.55,0.45,0.57,0.32,0.78,0.14,0.84,0.58,1.122871590718409e7
0.78,0.34,0.28,0.6,0.85,1.0,0.78,0.96,1.1122411277792621e7
0.48,0.42,0.53,0.41,0.49,0.73,0.37,0.6,1.1152019599585302e7
0.1,0.94,0.62,0.22,0.18,0.07,0.8,0.43,1.1256549955165878e7
0.05,1.0,0.51,0.9,0.01,0.08,0.45,0.12,1.1300190987118155e7
0.84,0.26,0.2,0.94,0.95,0.6,0.04,0.03,1.1185052591022892e7
0.6,0.88,0.02,0.82,0.39,0.45,0.27,0.96,1.117956431593794e7
0.7,0.39,0.6,0.08,0.05,1.0,0.42,0.23,1.1117307940469407e7
0.21,0.88,0.6,0.16,0.01,0.46,0.54,0.6,1.1172508497360693e7
0.52,0.2,0.84,0.76,0.75,0.84,0.98,0.02,1.122986232759443e7
0.29,0.37,0.53,0.92,0.82,0.61,0.94,0.18,1.12330682871468e7
0.63,0.89,0.72,0.19,0.26,0.01,0.36,0.08,1.1250497237829922e7
0.32,0.69,0.21,0.78,1.0,0.89,0.19,0.02,1.1140227816605916e7
0.19,0.61,0.51,0.46,0.52,0.02,0.98,1.0,1.1247978562654039e7
0.5,0.9,0.28,0.1,0.38,0.26,0.62,0.68,1.1204316818930695e7
0.54,0.95,0.95,0.64,0.51,0.91,0.6,0.52,1.1129182183320018e7
0.28,0.6,0.58,0.96,0.99,0.62,0.36,0.84,1.117892900799364e7
0.13,0.32,0.13,0.73,0.03,0.98,0.58,0.16,1.1100936368254393e7
0.89,0.57,1.0,0.38,0.88,0.35,0.05,0.59,1.1220593609185543e7
0.23,0.77,0.65,0.48,0.46,0.53,0.32,0.4,1.1199437759967588e7
0.04,0.57,0.81,0.4,0.39,0.07,0.97,0.94,1.127031449218624e7
0.23,0.83,0.61,0.65,0.15,0.37,0.3,0.58,1.121238391815047e7
0.89,0.35,0.95,0.23,0.97,0.93,0.47,0.59,1.1136894546419704e7
0.42,0.65,0.56,0.4,0.86,0.91,0.8,0.27,1.1128837394180495e7
0.02,0.62,0.1,0.38,0.8,0.86,0.68,0.4,1.1160238763703292e7
0.24,0.5,0.07,0.57,0.95,0.97,0.72,0.57,1.113396972112245e7
0.11,0.35,0.79,0.63,0.29,0.54,0.64,1.0,1.1233347159664894e7
0.36,0.33,0.62,0.8,0.19,0.73,0.13,0.97,1.1169788827831093e7
0.8,0.86,0.24,0.89,0.45,0.71,0.57,0.69,1.1156498141549665e7
0.29,0.97,0.52,0.64,0.72,0.49,0.03,0.75,1.1165553823181212e7
0.51,0.32,0.42,0.37,0.87,0.23,0.63,0.77,1.1217488834520403e7
0.94,0.34,0.06,0.46,0.83,0.66,0.04,0.6,1.116503110321469e7
0.97,0.91,0.1,0.36,0.29,0.15,0.34,0.09,1.123932414833463e7
0.3,0.2,0.78,0.15,0.72,0.95,0.43,0.64,1.1118963795317661e7
0.46,0.61,0.35,0.4,0.45,0.96,0.97,0.34,1.1156285501868565e7
0.28,0.42,0.41,0.9,0.64,0.42,0.03,0.45,1.1203699622071862e7
0.02,0.94,0.61,0.14,0.07,0.68,0.07,0.73,1.118756355925531e7
0.98,0.79,0.37,0.18,0.35,0.7,0.01,0.3,1.1166700885101855e7
0.91,0.68,0.65,0.31,0.75,0.71,0.09,0.6,1.1157260314963099e7
0.65,0.89,0.58,0.02,0.34,0.76,0.83,0.62,1.1138513578425596e7
0.99,0.55,0.75,0.08,0.35,0.1,0.09,0.75,1.124939536310856e7
0.26,0.95,0.41,0.86,0.57,0.53,0.91,0.3,1.11716082919184e7
0.7,0.17,0.78,0.72,0.07,0.31,0.77,0.62,1.125436236009855e7
0.12,0.91,0.11,0.36,0.44,0.57,0.21,0.94,1.1163782439734368e7
0.94,0.61,0.88,0.63,0.78,0.67,0.96,0.89,1.1177815076827515e7
0.83,0.77,0.37,0.16,0.75,0.29,0.03,0.3,1.1213202325499233e7
0.19,0.79,0.75,0.62,0.87,0.32,0.16,0.83,1.1228106238986302e7
0.22,0.92,0.64,0.48,0.88,0.93,0.57,0.95,1.1121700649161875e7
0.74,0.99,0.07,0.31,0.62,0.91,0.87,0.61,1.1115284006280653e7
0.12,0.93,0.19,0.33,0.18,0.14,0.81,0.15,1.1224211741220694e7
0.44,0.56,0.94,0.54,0.73,0.18,0.98,0.54,1.1197973056888195e7
0.86,0.63,0.72,0.47,0.86,0.43,0.49,0.97,1.1197017169353172e7
0.6,0.13,0.84,0.91,0.45,0.1,0.94,0.06,1.1243160469071487e7
0.26,0.5,0.32,0.05,0.03,0.69,0.9,0.43,1.1188642404555388e7
0.53,0.37,0.22,0.07,0.13,0.28,0.29,0.29,1.123900716435048e7
0.48,0.63,0.07,0.37,0.02,0.24,0.44,0.76,1.1201735428613951e7
0.83,0.59,0.45,0.3,0.25,0.92,0.32,0.64,1.1140242569488822e7
0.62,0.66,0.85,0.58,0.23,0.27,0.78,0.4,1.1226922885018189e7
0.33,1.0,0.75,0.56,0.05,0.36,0.68,0.6,1.12283988163918e7
0.14,0.68,0.2,0.42,0.33,0.24,0.29,0.39,1.1235181156154234e7
0.94,0.49,0.56,0.66,0.23,0.53,0.14,0.31,1.1199194935539555e7
0.77,0.9,0.68,0.09,0.18,0.49,0.34,0.06,1.119887600417456e7
0.56,0.81,0.49,0.42,0.71,0.22,0.17,0.28,1.1229952075535763e7
0.25,0.35,0.21,0.99,0.32,0.37,0.81,0.18,1.1218819517202446e7
0.19,0.62,0.67,0.44,0.12,0.88,0.52,0.55,1.114320599716036e7
0.72,0.82,0.84,0.45,0.88,0.95,0.45,0.41,1.1127666499420777e7
0.26,0.74,0.99,0.17,0.03,0.11,0.77,0.42,1.1267978795591168e7
0.2,0.32,0.86,0.38,1.0,0.91,0.31,0.11,1.1140109061390597e7
0.69,0.89,0.5,0.94,0.67,0.06,0.21,0.1,1.1246007500984598e7
0.21,0.53,0.74,0.32,0.44,0.3,0.4,0.09,1.1228440898187717e7
0.65,0.19,0.34,0.55,0.11,0.87,0.99,0.62,1.1241772144624054e7
0.63,0.27,0.69,0.82,0.74,0.21,0.7,0.43,1.1227778485061163e7
0.59,0.52,0.89,0.48,0.38,0.02,0.76,0.24,1.1243424508918453e7
0.55,0.62,0.6,0.88,0.8,0.46,0.89,0.23,1.1188579022170644e7
0.6,0.57,0.48,0.28,0.53,0.03,0.7,0.3,1.1232304784993026e7
0.51,0.18,0.93,0.84,0.85,0.46,0.14,0.96,1.1218177124630824e7
0.12,0.56,0.67,0.45,0.76,0.18,0.29,0.46,1.1230128382189263e7
0.45,0.13,0.54,0.42,0.54,1.0,0.64,0.68,1.112829166317103e7
0.81,0.92,0.95,0.73,0.56,0.95,0.95,0.83,1.11214403231531e7
0.26,0.93,0.29,1.0,0.09,0.29,0.02,0.89,1.122598935544952e7
0.44,0.56,0.37,0.35,0.22,0.61,1.0,0.49,1.1182229749159755e7
0.35,0.72,0.29,0.01,0.61,0.09,0.56,0.13,1.1251999461453779e7
0.41,0.78,0.37,0.75,0.31,0.65,0.37,0.14,1.1162598605786083e7
0.97,0.57,0.51,0.43,1.0,0.49,0.81,0.98,1.1200071615424696e7
0.56,0.6,0.13,0.72,0.82,0.28,0.51,0.76,1.1209976422318432e7
0.3,0.65,0.09,0.06,0.25,0.79,0.12,0.41,1.1133394871068044e7
0.38,0.07,0.87,0.03,0.1,0.87,0.63,0.54,1.1172699766444335e7
0.11,0.43,0.46,0.2,0.36,0.59,0.44,0.73,1.1194081292492177e7
0.64,0.19,0.64,0.39,0.27,0.07,0.6,0.7,1.1236304384910304e7
0.25,0.75,0.18,0.64,0.34,0.89,0.66,0.11,1.1118013697688278e7
0.3,0.31,0.3,0.57,0.86,0.84,0.97,0.6,1.1232604047440397e7
0.27,0.8,0.35,0.38,0.09,0.6,0.57,0.06,1.1178196353167413e7
0.26,0.94,0.49,0.89,0.7,0.5,0.49,1.0,1.118596128864208e7
0.83,0.84,0.28,0.45,0.03,0.65,0.39,0.76,1.1101550461962506e7
0.42,0.22,0.95,0.46,0.91,0.56,0.32,0.05,1.122715990653484e7
1.0,0.19,0.28,0.53,0.22,0.72,0.72,0.2,1.1250851098364765e7
0.67,0.75,0.07,0.45,0.46,0.77,0.5,0.71,1.1139108911836438e7
0.85,0.34,0.02,0.24,0.86,0.5,0.83,0.58,1.1212718036860885e7
0.95,0.86,0.13,0.36,0.55,0.35,0.85,0.21,1.1202837052678738e7
0.82,0.89,0.71,0.32,0.59,0.31,0.23,0.65,1.122510363374481e7
0.46,0.55,0.46,0.38,0.14,0.8,0.91,0.51,1.1184437584002182e7
0.82,0.63,0.35,0.98,0.15,0.73,0.36,0.29,1.1188130009635385e7
0.91,0.98,0.82,0.33,0.12,0.9,0.21,0.07,1.1153589800316792e7
0.13,0.41,0.91,0.3,0.35,0.73,0.54,0.78,1.120498739318882e7
0.22,0.49,0.78,0.81,0.06,0.52,0.69,0.88,1.1221257996120201e7
0.68,0.17,0.73,0.35,0.96,0.44,0.48,0.67,1.1242807358075447e7
0.99,0.19,0.36,0.27,0.77,0.51,0.51,0.08,1.1234234285176365e7
0.75,0.73,0.55,0.77,0.62,0.68,0.97,0.21,1.1157147521211084e7
0.19,0.46,0.36,0.71,0.01,0.73,0.32,0.91,1.1145856861045431e7
0.06,0.74,0.51,0.67,0.01,0.9,0.26,0.28,1.1190751031273384e7
0.56,0.87,0.19,0.66,0.73,0.35,0.62,0.17,1.1191514016112259e7
0.94,0.02,0.18,0.83,0.16,0.74,0.67,0.08,1.1272531539686736e7
0.08,0.16,0.76,0.86,0.97,0.74,0.27,0.45,1.1169947961999815e7
0.85,0.48,0.91,0.86,0.78,0.78,0.63,0.8,1.1185404978809163e7
0.89,0.31,0.04,0.87,0.48,0.81,0.07,0.02,1.1138126453100033e7
0.45,0.81,0.59,0.08,0.18,0.68,0.83,0.91,1.1169128476514049e7
0.86,0.46,0.99,0.92,0.34,0.8,0.58,0.37,1.1157538893686268e7
0.18,0.43,0.21,0.46,0.74,0.72,0.34,0.58,1.1153999968552426e7
0.12,0.96,0.49,0.07,0.39,0.72,0.99,0.04,1.1147388191195905e7
0.61,0.1,0.39,0.84,0.69,0.6,0.16,0.02,1.1173747029408153e7
0.66,0.99,0.2,0.38,0.16,0.2,0.02,0.22,1.1226936224326778e7
0.13,0.29,0.27,0.97,0.26,0.63,0.77,0.43,1.123686781288635e7
0.3,0.1,0.38,0.62,0.62,0.04,0.07,0.9,1.1235689436540231e7
0.73,0.61,0.16,0.37,0.71,0.5,0.91,0.65,1.1179448961234935e7
0.07,0.97,0.78,0.9,0.94,0.39,0.46,0.17,1.1205898129765749e7
0.78,0.38,0.15,0.51,0.95,0.13,0.05,0.3,1.1229737973012645e7
0.98,0.04,0.21,0.22,0.64,1.0,0.4,0.2,1.1116908434448468e7
0.21,0.11,0.12,0.19,0.03,0.38,0.37,0.39,1.1227969617266685e7
0.64,0.46,0.41,0.68,0.7,0.5,1.0,0.47,1.1197590300611313e7
0.69,0.82,0.91,0.03,0.6,0.51,0.43,0.75,1.1179916126649603e7
0.51,0.54,1.0,1.0,0.8,0.91,0.22,0.9,1.113141079592105e7
0.42,0.46,0.23,0.34,0.35,0.9,1.0,0.26,1.1197875431684803e7
0.2,0.85,0.29,0.34,0.16,0.67,0.84,0.82,1.1148015103987357e7
0.68,0.71,0.75,0.94,0.98,0.11,0.41,0.55,1.1244926500725789e7
0.17,0.84,0.41,0.31,0.19,1.0,0.15,0.82,1.1111604939064505e7
0.95,0.5,0.69,0.52,0.03,0.03,0.28,0.79,1.1223066059022311e7
0.91,0.43,0.21,0.84,0.2,0.52,0.74,0.77,1.1221150900709022e7
