α_v,α_s,decay,MSE
0.73,0.72,0.87,3.1407323531173974e7
0.51,0.18,0.78,3.1432721578604605e7
0.51,0.12,0.99,3.1469850222493675e7
0.32,0.58,0.33,3.1338138884089258e7
0.38,0.85,0.18,3.134623567653793e7
0.18,0.71,0.54,3.1325811365345422e7
0.15,0.28,0.79,3.135421108506732e7
0.42,0.12,0.04,3.1458261388741437e7
0.61,0.24,0.04,3.142977589858281e7
0.96,0.55,0.01,3.145723081469044e7
0.36,0.43,0.29,3.1352598580984507e7
0.04,0.06,0.18,3.1540813324765872e7
0.45,0.27,0.41,3.139161115312419e7
0.8,0.45,0.28,3.143627896898554e7
0.69,0.69,0.09,3.1400195486044362e7
0.63,0.67,0.41,3.1388598865705196e7
0.67,0.96,0.38,3.139712253791355e7
0.31,0.62,0.94,3.1335978518926755e7
0.57,0.67,0.81,3.137645120396741e7
0.84,0.86,0.93,3.142552761274612e7
0.46,0.04,0.02,3.154832474233047e7
0.16,0.02,0.38,3.156408742067213e7
0.28,0.45,0.92,3.134145125971151e7
0.48,0.75,0.36,3.1358616924327932e7
0.58,0.4,0.83,3.1395965138529498e7
0.3,0.61,0.08,3.1335201583996657e7
0.48,0.9,0.47,3.136219816255109e7
0.21,0.85,0.89,3.133306284755436e7
0.25,0.59,0.56,3.13312888767684e7
1.0,0.71,0.99,3.1455457429525755e7
0.98,0.23,0.39,3.149445707892563e7
0.51,0.65,0.15,3.136528654389336e7
0.68,0.28,0.75,3.1434454187723093e7
0.36,0.93,0.63,3.1348669813439295e7
0.06,0.32,0.29,3.135190834950127e7
0.37,0.84,0.85,3.134466664543392e7
0.19,0.54,0.96,3.13281820043034e7
0.23,0.48,0.7,3.1334695316185355e7
0.18,0.8,0.79,3.1328796402393017e7
0.98,0.88,0.39,3.1448006072914455e7
0.89,0.75,0.48,3.143614040369695e7
0.23,0.66,0.38,3.1328789009086955e7
0.97,0.37,0.72,3.147326243714892e7
0.05,0.67,0.84,3.133934879837155e7
0.89,0.54,0.32,3.1446058222467408e7
0.07,0.64,0.37,3.1327390725447662e7
0.95,0.8,0.49,3.1444749874852546e7
0.26,0.99,0.41,3.13470442707131e7
0.47,0.26,0.05,3.139763796110733e7
0.2,0.45,0.48,3.1334360255603243e7
0.2,0.59,0.86,3.132742219891614e7
0.98,0.42,0.61,3.1470040946320124e7
0.93,0.31,0.77,3.147421462569597e7
0.23,0.75,0.98,3.1329885215753548e7
0.56,0.4,0.97,3.1391787780817173e7
0.95,0.7,0.56,3.1447939195487216e7
0.65,0.74,0.14,3.1390994956023946e7
0.1,0.09,0.06,3.147558179871301e7
0.2,0.15,0.27,3.1416138709576983e7
0.05,0.19,0.59,3.1401627515130337e7
0.41,0.23,0.61,3.139632204065512e7
0.24,0.72,0.61,3.1329907404056802e7
0.32,0.96,0.42,3.1347648838089436e7
0.2,0.62,0.05,3.132690276697844e7
0.81,0.87,0.78,3.1420264214039806e7
0.02,0.6,0.38,3.1359047149768475e7
0.73,0.02,0.62,3.1569141297106862e7
0.12,0.88,0.95,3.1331885300688323e7
0.27,0.38,0.27,3.134768457288839e7
0.1,0.78,0.11,3.13258253076751e7
0.54,0.28,0.31,3.1406267622005213e7
0.92,0.23,0.6,3.1486307101353094e7
0.97,0.42,0.69,3.1468502968752105e7
0.54,1.0,0.11,3.1377571125336226e7
0.31,0.75,0.65,3.1335866303832907e7
0.01,0.94,0.39,3.1379209377807457e7
0.25,0.15,0.89,3.1419182915810995e7
0.78,0.61,1.0,3.142145026962597e7
0.19,0.89,0.77,3.133486598976257e7
0.38,0.61,0.96,3.1344662164212193e7
0.85,0.17,0.08,3.1493214312814984e7
0.87,0.29,0.32,3.1467567797409087e7
0.72,0.87,0.75,3.1403975797773626e7
0.03,0.69,0.53,3.1356020844888527e7
0.96,0.63,0.68,3.1452717900078982e7
0.92,0.32,0.22,3.1471325592049167e7
0.31,0.06,0.2,3.1516716189417724e7
0.42,0.42,0.41,3.1362781694899894e7
0.2,0.97,0.12,3.1342560001741905e7
0.29,0.01,0.58,3.156359525607361e7
0.38,0.58,0.56,3.134566959594958e7
0.24,0.04,0.59,3.154306056737334e7
0.72,0.16,0.22,3.1477925984792598e7
0.73,0.68,0.03,3.140854891074646e7
0.76,0.24,0.02,3.145824512667312e7
0.7,0.63,0.79,3.140445309134172e7
0.08,0.79,0.09,3.132958810196201e7
0.4,0.89,0.06,3.1350558965422627e7
0.37,0.26,0.17,3.1381530235565364e7
0.23,0.39,0.32,3.134283903131753e7
0.49,0.22,0.49,3.141307746567586e7
0.72,0.04,0.74,3.156029251403769e7
0.07,0.55,0.3,3.132777460580774e7
0.76,0.28,0.71,3.1449901123111024e7
0.33,0.42,0.99,3.1349685837015033e7
0.39,0.04,0.39,3.154550166598903e7
0.76,0.46,0.63,3.1427571504597988e7
0.44,0.09,0.69,3.1488989609562267e7
0.78,0.56,0.69,3.1424252682850596e7
0.66,1.0,0.87,3.1397332870812684e7
0.92,0.96,0.85,3.1438903334570233e7
0.13,0.99,0.98,3.1343195288639218e7
0.95,0.35,0.76,3.14723632060578e7
0.56,0.11,0.31,3.148471854861899e7
0.67,0.3,0.54,3.1428742408608712e7
0.64,0.18,0.52,3.145568660460181e7
0.02,0.84,0.59,3.1368476366744053e7
0.44,0.25,0.02,3.139507173184595e7
0.23,0.15,0.88,3.1417937740135655e7
0.91,0.01,0.43,3.1569128222803317e7
0.49,0.83,0.57,3.13613383085374e7
0.56,0.85,0.68,3.1373968022368252e7
0.67,0.89,0.73,3.1395017393560987e7
0.7,0.14,0.15,3.14848529232151e7
0.76,0.61,0.92,3.1417508120308302e7
0.49,0.22,0.46,3.141307746567586e7
0.52,0.24,0.93,3.1412318790004004e7
0.38,0.34,0.14,3.1366590348401178e7
0.94,0.92,0.2,3.1441720229449213e7
0.74,0.03,0.07,3.1566628800424315e7
0.74,0.73,0.96,3.1409025989783417e7
0.84,0.84,0.3,3.1425670152748227e7
0.14,0.78,0.54,3.1325789451316714e7
0.1,0.72,0.15,3.13232055887358e7
0.43,0.64,0.79,3.1351417059464127e7
0.37,1.0,0.12,3.1355610300814793e7
0.97,0.49,0.6,3.1462893442066606e7
1.0,0.74,0.81,3.1454342667546164e7
0.75,0.91,1.0,3.1409921211929053e7
0.64,0.72,0.15,3.138935553580119e7
0.67,0.68,0.27,3.1396449569924034e7
0.41,0.66,0.78,3.1347892325368427e7
0.45,0.13,0.4,3.145390832143315e7
0.4,0.69,1.0,3.1346072368626103e7
0.37,0.96,0.45,3.1351984443712562e7
0.93,0.02,0.75,3.1569374748455647e7
0.32,0.3,0.98,3.136580027621742e7
0.23,0.03,0.14,3.1555207903771617e7
0.21,0.59,0.43,3.1328186828583457e7
0.16,0.22,0.15,3.1374088403890517e7
0.67,0.22,0.21,3.1446991258959386e7
0.13,0.6,1.0,3.132199591712612e7
0.06,0.85,0.32,3.1342000278732833e7
0.34,0.63,0.33,3.1339049697627228e7
0.07,0.59,0.3,3.1327232612001084e7
0.28,0.68,0.14,3.133258578038026e7
0.54,0.8,0.08,3.1369566044401377e7
0.55,0.69,0.38,3.137204105731571e7
0.26,0.93,0.73,3.1341316383294154e7
0.27,0.91,0.53,3.1340275298104297e7
0.07,0.71,0.15,3.1329048278597195e7
0.15,0.02,0.74,3.1564314013452735e7
0.43,0.51,0.66,3.135706154832059e7
0.75,0.32,1.0,3.1441372423043832e7
0.45,0.33,0.88,3.1379713806309287e7
0.46,0.96,0.15,3.1362785859176032e7
0.7,0.62,0.51,3.1404902698534302e7
0.39,0.17,0.29,3.141955692640297e7
0.51,0.52,0.8,3.137116896481324e7
0.72,0.08,0.31,3.1528019565704223e7
0.06,0.74,0.62,3.1335093432200145e7
0.08,0.46,0.59,3.1328611688423224e7
0.94,0.27,0.24,3.1481681078363627e7
0.04,0.12,0.69,3.1465807116595816e7
0.01,0.05,0.02,3.1562101015322376e7
0.04,0.92,0.66,3.1362902584343184e7
0.15,0.26,0.12,3.1359528631719712e7
0.2,0.91,0.37,3.1336896183271945e7
0.11,0.97,0.11,3.134132099834951e7
0.75,0.93,0.16,3.141029880214643e7
0.89,0.83,0.01,3.143434980101468e7
0.42,0.46,0.19,3.135907201935646e7
0.79,0.32,0.73,3.144896310338486e7
0.83,0.36,0.59,3.1451070802501913e7
0.02,0.93,0.31,3.1376499463576235e7
0.04,0.58,0.56,3.1346806855390538e7
0.71,0.04,0.13,3.1559907678896636e7
0.85,0.52,0.42,3.1440213287645973e7
0.36,0.36,0.81,3.136075510304629e7
0.41,0.71,0.23,3.1347430824202847e7
0.96,0.74,0.39,3.14480824722389e7
0.42,0.91,0.79,3.1354193809718814e7
0.18,0.01,0.16,3.1564157684440706e7
0.66,0.84,0.44,3.1392477119288113e7
0.58,0.08,0.82,3.1513846394310594e7
0.39,0.91,0.64,3.1350523901447568e7
0.83,0.69,0.43,3.142744180793763e7
0.15,0.03,0.22,3.1556492268246975e7
0.07,0.47,0.77,3.133089348832273e7
0.58,0.82,0.73,3.1377163341645993e7
0.33,0.95,0.23,3.134755997222206e7
0.62,0.93,0.85,3.138710354908602e7
0.97,0.16,0.6,3.151149454072415e7
0.24,0.29,0.02,3.135996785978087e7
0.11,0.56,0.81,3.132192923388615e7
0.32,0.13,0.96,3.143984483397672e7
0.01,0.88,0.81,3.1373209474033166e7
0.93,0.98,0.94,3.1440699271120314e7
0.59,0.19,0.39,3.1442555571181934e7
0.93,0.6,0.94,3.144934298991716e7
0.96,0.89,0.35,3.1444886462081373e7
0.68,0.83,0.56,3.1396233848017093e7
0.17,0.36,0.76,3.1341264490618333e7
0.19,0.99,0.38,3.1344444338326823e7
0.46,0.89,0.65,3.1358709682909146e7
0.66,0.05,0.7,3.1549258204322714e7
0.33,0.67,0.98,3.133738961451167e7
0.54,1.0,0.05,3.1377571125336226e7
0.52,0.42,0.58,3.13814352937979e7
0.28,0.36,0.63,3.1351311188082553e7
0.52,0.11,0.2,3.1479370987342957e7
0.32,0.16,0.3,3.1417760246744376e7
0.91,0.96,0.17,3.143736760535086e7
0.83,0.45,0.58,3.1441958215882663e7
0.72,0.97,0.21,3.140623525826475e7
0.34,0.62,0.68,3.1339263816508677e7
0.25,0.1,0.88,3.1464909377054688e7
0.11,0.49,0.49,3.1324566236327544e7
0.36,0.89,0.28,3.1346054363025405e7
0.02,0.69,0.09,3.1360522527177695e7
0.02,0.43,0.03,3.13647583807116e7
0.63,0.15,0.76,3.146839607463906e7
0.01,0.28,0.44,3.1386068975171078e7
0.19,1.0,0.86,3.1345621295097463e7
0.1,0.45,0.64,3.1327087160712656e7
0.29,0.3,0.1,3.136252533250366e7
0.37,0.14,0.58,3.143665331750794e7
0.63,0.17,0.29,3.1458343459006645e7
0.7,0.7,0.56,3.1401912516408257e7
0.2,0.49,0.57,3.1331536189737145e7
0.73,0.93,0.87,3.1406761598100368e7
0.39,1.0,0.53,3.135758927775989e7
0.64,0.82,0.57,3.138854729930814e7
0.47,0.77,0.3,3.135704289897377e7
0.35,0.82,0.47,3.1341714500697453e7
0.03,0.92,0.99,3.137068586784981e7
0.42,0.42,0.98,3.1362781694899894e7
0.83,0.17,0.49,3.1490408251163963e7
0.17,0.37,0.46,3.133991190970217e7
0.9,0.52,0.2,3.144914952315666e7
0.56,0.3,0.46,3.140627298752747e7
0.48,0.68,0.54,3.1359119768562067e7
0.62,0.09,0.23,3.150911755551255e7
0.7,0.58,0.24,3.1406923893199444e7
0.21,0.77,0.14,3.132927392495198e7
0.05,0.63,0.26,3.1338689579870977e7
0.71,0.03,0.63,3.1565999655498743e7
0.27,0.21,0.78,3.138717071223724e7
0.71,0.08,0.78,3.1527070636994712e7
0.73,0.08,0.65,3.1528955229381293e7
0.59,0.7,0.21,3.1379736205049712e7
0.1,0.27,0.6,3.1353783260535453e7
0.35,0.31,0.31,3.1367555805096697e7
0.93,0.97,0.17,3.144054908758821e7
0.95,0.82,0.49,3.1444309654451054e7
0.51,0.36,0.3,3.138657974775419e7
0.68,0.69,0.41,3.139817432349971e7
0.42,0.58,0.32,3.1351732020191085e7
0.98,0.08,0.22,3.1547414128899008e7
0.45,0.2,0.68,3.1413803193715565e7
0.16,0.31,0.91,3.134858458360138e7
0.95,0.38,0.46,3.1469162421327047e7
0.39,0.41,0.77,3.1359004339625657e7
0.11,0.83,0.22,3.132830762946911e7
0.41,0.78,0.47,3.1347982121012677e7
0.75,0.08,0.43,3.1530784949866183e7
0.11,0.73,0.43,3.132313845154672e7
0.62,0.29,0.78,3.1420408160153434e7
0.88,0.64,0.6,3.143864654370561e7
0.17,0.57,0.09,3.1325544385385003e7
0.48,0.52,0.11,3.136538834027709e7
0.7,0.55,0.86,3.1408681505171668e7
0.84,0.69,0.5,3.142928184413692e7
0.05,0.91,0.45,3.1354001897082362e7
0.13,0.06,0.77,3.1515921029366523e7
0.75,0.65,0.64,3.1413677265928023e7
0.98,0.64,0.85,3.1455423574671455e7
0.71,0.26,0.53,3.1444432376020856e7
0.99,0.77,0.23,3.145182866554652e7
0.33,0.13,0.29,3.1440673471218567e7
0.43,0.76,0.71,3.1350606007489003e7
0.51,0.86,0.36,3.1365492585085403e7
0.52,0.34,0.09,3.1391458597617157e7
0.08,0.93,0.09,3.1341228556268185e7
0.42,0.23,0.87,3.1397876762534298e7
0.44,0.86,0.76,3.135450990959185e7
0.42,0.72,0.02,3.134890221735904e7
0.33,0.09,0.71,3.1480090995822076e7
0.87,0.92,0.26,3.143062061776445e7
0.44,0.61,0.66,3.1353917925887022e7
0.77,0.84,0.05,3.1413122922874458e7
0.14,0.81,0.6,3.132733550884659e7
0.08,0.25,0.16,3.1361765081920557e7
0.41,1.0,0.48,3.1359755866778154e7
0.63,0.67,0.51,3.1388598865705196e7
0.94,0.46,0.08,3.1460365553571485e7
0.12,0.72,0.87,3.1322817247299936e7
0.17,0.54,0.27,3.1326518641513232e7
0.9,0.1,0.09,3.1530944214121904e7
0.87,1.0,0.57,3.1431989269342754e7
0.58,0.98,0.76,3.138267700885129e7
0.81,0.07,0.42,3.1542975915541984e7
0.54,0.27,0.25,3.140848363724603e7
0.39,0.81,0.69,3.1346023109768547e7
0.78,0.91,0.18,3.1415233973898444e7
0.46,0.42,0.5,3.1369830418355305e7
0.93,0.02,0.45,3.1569374748455647e7
0.61,0.9,0.99,3.138429400393674e7
0.16,0.35,0.65,3.1341747114450015e7
0.8,0.44,0.58,3.1437170612245437e7
0.45,0.82,0.36,3.1354708926395543e7
0.54,0.05,0.3,3.1541637397115238e7
0.27,0.47,0.27,3.1338920421765935e7
0.3,0.42,0.27,3.134625078453144e7
0.65,0.41,0.42,3.140964558030291e7
0.79,0.24,0.35,3.1463531825711157e7
0.88,0.63,0.98,3.143913258567241e7
0.36,0.75,0.8,3.134106714141584e7
0.22,0.51,0.35,3.1332043025249347e7
0.24,0.11,0.03,3.1453745731022503e7
0.74,0.59,0.2,3.1414547685620032e7
0.49,0.28,0.09,3.139658361853123e7
0.97,0.12,0.44,3.1527026898742773e7
0.7,0.55,0.58,3.1408681505171668e7
0.75,0.7,0.86,3.1411835337431103e7
0.65,0.72,0.1,3.1391363948659196e7
0.02,0.57,1.0,3.1359167119068187e7
0.77,0.48,0.45,3.142790218788672e7
0.71,0.69,0.11,3.1404219482664987e7
0.08,0.58,0.84,3.1324272547647968e7
0.87,0.35,0.49,3.1459330930104427e7
0.31,0.11,0.27,3.145743920899956e7
0.58,0.23,0.01,3.1426759383668307e7
0.89,0.07,0.24,3.1548062806786552e7
0.07,0.1,0.11,3.1469750429207046e7
0.6,0.61,0.03,3.1384652730927557e7
0.78,0.23,0.49,3.146419531404502e7
0.84,0.21,0.88,3.14792263963665e7
0.81,0.74,0.76,3.1422109125944916e7
0.56,0.01,0.19,3.1567819095675588e7
