α_v,α_s,α_v_error,α_s_error,α_v_CCC,α_s_CCC,CCC,decay,MSE
0.26,0.52,0.03,0.46,0.72,0.05,0.06,0.72,3.1869881115760636e7
0.29,0.03,0.14,0.22,0.53,0.17,0.84,0.05,3.190150751636868e7
0.25,0.39,0.2,0.39,0.59,0.95,0.69,0.52,3.1815540667880844e7
0.52,0.06,0.13,0.17,0.52,0.44,1.0,0.81,3.1823148460836384e7
0.86,0.96,0.63,0.52,0.46,0.58,0.35,0.9,3.1740442817049168e7
0.78,0.1,0.95,0.82,0.56,0.93,0.34,0.07,3.185934257451681e7
0.7,0.24,0.03,0.23,0.12,0.24,0.5,0.28,3.1443972263198625e7
0.78,0.36,0.78,0.72,0.84,0.51,0.51,0.3,3.1847560762050528e7
0.78,0.22,1.0,0.35,0.03,0.65,0.61,0.38,3.159513530544654e7
0.16,0.88,1.0,0.11,0.58,0.77,0.77,0.51,3.1672451013600662e7
0.39,0.41,0.76,0.22,0.21,0.45,0.97,0.4,3.162250563568901e7
0.31,0.84,0.54,0.48,0.41,0.24,0.04,0.55,3.1674512349669408e7
0.45,0.84,0.26,0.83,0.9,0.33,0.74,0.73,3.1748402304791585e7
0.27,0.95,0.79,0.08,0.83,0.28,0.21,0.75,3.180844835855868e7
0.97,0.9,0.11,0.12,0.07,0.16,0.66,0.7,3.1463746913706142e7
0.39,0.32,0.99,0.4,0.43,0.21,0.67,0.5,3.164417754874844e7
0.59,0.53,1.0,0.87,0.51,0.83,0.46,0.55,3.180762600060872e7
0.49,0.17,0.81,0.09,0.89,0.48,0.61,0.87,3.1892383943354428e7
0.73,0.28,0.82,0.72,0.43,0.88,0.19,0.93,3.1825466829535138e7
0.96,0.07,0.15,0.65,0.39,0.18,0.74,0.67,3.189241820767511e7
0.07,0.16,0.39,1.0,0.11,0.45,0.43,0.73,3.140513404292447e7
0.23,0.4,0.82,0.78,0.49,0.3,0.6,0.26,3.162183523961001e7
0.58,0.85,0.83,0.35,0.79,0.1,0.58,0.84,3.176855111944632e7
0.79,0.46,0.77,0.13,0.5,0.22,0.96,0.51,3.172258375585264e7
0.26,0.44,0.16,0.74,0.58,0.41,0.68,0.74,3.1619718232732207e7
0.22,0.04,0.99,0.32,0.04,0.42,0.39,0.38,3.1507419686563786e7
0.81,0.15,0.81,0.07,0.99,0.92,0.95,0.42,3.185118970646212e7
0.07,0.63,0.64,0.43,0.01,0.23,0.34,0.78,3.1021159067584954e7
0.14,0.74,0.79,0.21,0.54,0.21,0.64,0.41,3.1407174603878308e7
0.33,0.85,0.84,0.42,0.45,0.18,0.86,0.56,3.1517244442485385e7
0.36,0.56,0.26,0.1,0.59,0.38,1.0,1.0,3.164328371195349e7
0.81,0.66,0.65,0.74,0.78,0.14,0.7,0.27,3.1717944513844542e7
0.37,0.29,0.09,0.25,0.29,0.88,0.62,0.08,3.1752532596496344e7
0.81,0.12,0.29,0.92,0.84,0.06,0.52,0.88,3.193174818087786e7
0.71,0.74,0.58,0.95,1.0,0.64,0.05,0.18,3.1857246965869863e7
0.68,0.74,0.03,0.31,0.39,0.19,0.51,0.13,3.1612761068775866e7
0.95,0.23,0.61,0.74,0.2,0.34,0.13,0.67,3.1591470400728557e7
0.16,0.06,0.02,0.25,0.95,0.78,0.38,0.36,3.1875701513384875e7
0.28,0.8,0.23,0.6,0.13,0.86,0.32,0.14,3.1627153517254364e7
0.73,0.27,0.59,0.95,0.48,0.21,0.65,0.17,3.1765735133360572e7
0.69,0.53,0.36,0.23,0.82,0.89,0.44,0.68,3.187805955625541e7
0.7,0.63,0.99,0.47,0.08,0.73,0.93,0.83,3.1707143761140082e7
0.75,0.13,0.21,0.51,0.29,0.46,0.15,0.93,3.163880024787389e7
0.77,0.73,0.33,0.93,0.69,0.71,0.72,0.29,3.1818628735773485e7
0.28,0.5,0.74,0.03,0.76,0.99,0.17,0.18,3.189614366430926e7
0.48,0.05,0.46,0.13,0.81,0.99,0.69,0.33,3.1883165400781136e7
0.76,0.06,0.98,0.64,0.82,0.53,0.78,0.26,3.1967513873914078e7
0.73,0.44,0.39,0.78,0.84,0.49,0.87,0.72,3.1807665485627964e7
0.99,0.19,0.51,0.55,0.12,0.26,0.88,0.87,3.181712513188292e7
0.11,0.45,0.81,0.29,0.35,1.0,0.34,0.66,3.1808327773556214e7
0.82,0.89,0.79,0.41,0.97,0.87,0.78,0.86,3.189054973985188e7
0.58,0.34,0.07,0.02,0.66,0.99,0.32,0.31,3.1882364440506395e7
0.77,0.17,0.04,0.65,0.93,0.35,0.84,0.35,3.1886044947213527e7
1.0,0.24,0.51,0.31,0.39,0.62,0.66,0.14,3.1828227014032997e7
0.33,0.5,0.65,0.17,0.97,0.38,0.93,0.73,3.181578650580713e7
0.28,0.6,0.78,0.81,0.59,0.69,0.61,0.84,3.175878771818159e7
0.44,0.03,0.67,0.62,0.05,0.57,0.39,0.83,3.173419290239669e7
0.14,0.57,0.5,0.96,0.51,0.4,0.94,0.61,3.136369987555467e7
0.08,0.51,0.64,0.51,0.2,0.12,0.94,0.81,3.1160634747271936e7
0.52,0.28,0.22,0.8,0.52,0.33,0.7,0.72,3.1744777090859056e7
0.15,0.15,0.59,0.23,0.66,0.15,0.73,0.73,3.1551669581505768e7
0.59,0.44,0.32,0.55,0.61,0.92,0.33,0.73,3.1853440694742568e7
0.27,0.17,0.82,0.38,0.98,0.77,0.52,0.81,3.187199753767938e7
0.93,0.02,0.74,0.17,0.62,0.34,0.08,0.67,3.173720788037076e7
0.46,0.92,0.69,0.31,0.39,0.47,0.72,0.72,3.1622979514744923e7
0.72,0.75,0.65,0.98,0.07,0.86,0.39,0.41,3.163282636929724e7
0.57,0.27,0.92,0.39,0.52,0.08,0.47,0.13,3.169709679871543e7
0.63,0.94,0.49,0.51,0.53,0.67,0.95,0.29,3.1735444670618642e7
0.76,0.33,0.83,0.74,0.21,0.64,0.83,0.27,3.1739615129766025e7
0.1,0.45,0.6,0.9,0.65,0.6,0.67,0.07,3.1515433711210925e7
0.78,0.5,0.12,0.13,0.68,0.73,0.74,0.68,3.1863817536584295e7
0.8,0.17,0.32,0.89,0.27,0.87,0.47,0.37,3.1809286295655064e7
0.85,0.98,0.59,0.35,0.02,0.08,0.06,0.74,3.133347968889897e7
0.05,0.07,0.62,0.48,0.84,0.46,0.33,0.67,3.196363423422239e7
0.64,0.22,0.14,0.51,0.57,0.73,0.24,0.17,3.1803015713600237e7
0.42,0.22,0.23,0.13,0.33,0.38,0.64,0.46,3.166345220818553e7
0.37,0.28,0.2,0.68,0.52,0.89,1.0,0.87,3.164467327914553e7
0.35,0.87,0.36,0.62,0.43,0.14,0.07,0.91,3.188782567239863e7
0.17,0.18,0.54,0.13,0.47,0.49,0.09,0.57,3.1671548491256148e7
0.45,0.79,0.67,0.71,0.57,0.82,0.97,0.41,3.179408091400281e7
0.4,0.76,0.58,0.82,0.68,0.88,0.9,0.91,3.183449822842379e7
0.22,0.21,0.75,0.83,0.35,0.93,0.57,0.1,3.1758013475307774e7
0.94,0.12,0.54,0.35,0.41,0.19,0.74,0.56,3.1828978791880917e7
0.04,0.19,0.99,0.1,0.46,0.14,0.88,0.49,3.1117868290382557e7
0.79,0.67,0.09,0.7,0.1,0.06,0.67,0.14,3.1479895379761238e7
0.1,0.76,0.38,0.34,0.84,0.17,0.7,0.39,3.1505506137810424e7
0.37,0.86,0.74,0.53,0.83,0.5,0.8,0.34,3.17425526032893e7
0.38,0.2,0.08,0.3,0.44,0.86,0.6,0.35,3.1788959135778535e7
0.75,1.0,0.81,0.64,0.33,0.82,0.54,0.36,3.1796675667459056e7
0.9,0.46,0.16,0.46,0.39,0.54,0.87,0.64,3.1767049652047377e7
0.41,0.36,0.98,0.67,0.32,0.29,0.86,0.83,3.163677045694412e7
0.08,0.35,0.73,0.24,0.94,0.1,0.45,0.4,3.1819965181818493e7
0.03,0.9,0.64,0.48,0.7,0.84,0.99,0.35,3.1466883389841806e7
0.18,0.23,0.66,0.07,0.31,0.64,0.83,0.45,3.1553710483698e7
0.88,0.41,0.3,0.41,0.51,0.26,0.12,0.75,3.177103445128642e7
0.61,0.86,0.4,0.38,0.32,0.68,0.21,0.19,3.1661472701842118e7
0.31,0.99,0.5,0.07,0.19,0.4,0.16,0.68,3.140616064786167e7
0.17,0.74,1.0,0.36,0.24,0.79,0.18,0.79,3.1653738019911554e7
0.8,0.47,0.11,0.07,0.78,0.36,0.9,0.89,3.1766287616141435e7
0.61,0.59,0.21,0.03,0.89,0.65,0.62,0.31,3.1848272508174956e7
0.85,0.08,0.46,0.99,0.14,0.88,0.61,0.56,3.1670809603050996e7
0.55,0.78,0.94,0.82,0.29,0.89,0.55,0.57,3.1769524683266126e7
0.69,0.14,0.56,0.18,0.97,0.96,0.35,0.8,3.1911249378310554e7
0.71,0.41,0.83,0.84,0.53,0.87,0.4,0.42,3.183216043600799e7
0.94,0.42,0.22,0.17,0.74,0.39,0.84,0.14,3.178453197466751e7
0.04,0.62,0.12,0.92,0.7,0.01,0.1,0.38,3.2024862227136496e7
0.29,0.24,0.67,0.61,0.6,0.33,0.74,0.37,3.1689145544377584e7
0.19,0.56,0.29,0.95,0.1,0.92,0.15,0.98,3.162359229223638e7
0.76,0.61,0.74,0.3,0.36,0.37,0.17,0.76,3.1636512978876572e7
0.69,0.03,0.44,0.75,0.13,0.67,0.35,0.69,3.1882954602592926e7
0.91,0.19,0.46,0.73,0.78,0.35,0.94,0.61,3.1865489002973042e7
0.35,0.34,0.33,0.79,0.82,0.37,0.61,0.2,3.1823570584083706e7
0.75,0.46,0.04,0.88,0.91,0.23,0.57,0.82,3.1820474667399697e7
0.02,0.35,0.99,0.98,0.6,0.81,0.46,0.43,3.162625209684322e7
0.15,0.7,1.0,0.31,0.57,0.72,0.5,0.42,3.167820759856914e7
0.64,0.94,0.55,0.74,0.33,0.15,0.11,0.09,3.159791538664467e7
0.83,0.17,0.36,0.76,0.34,0.94,0.19,0.86,3.178418012214151e7
0.62,0.1,0.52,0.27,0.12,0.36,0.81,0.03,3.1703801124054823e7
0.9,0.07,0.76,0.13,0.38,0.98,0.72,0.45,3.1873407988646623e7
0.65,0.95,0.06,0.95,0.13,0.24,0.58,0.87,3.1422066741102103e7
0.36,0.64,0.56,0.04,0.78,0.08,0.93,0.36,3.157299395223774e7
0.36,0.36,0.49,0.06,0.42,0.02,0.77,0.97,3.1623997618765075e7
0.11,0.55,0.9,0.09,0.01,0.63,0.65,0.15,3.129642038973185e7
0.67,0.25,0.5,0.2,0.15,0.63,0.47,0.22,3.163851569119886e7
0.63,0.82,0.28,0.47,0.95,0.79,0.52,0.48,3.187402046270414e7
0.16,0.63,0.5,0.59,0.56,0.77,0.49,0.9,3.1718290924359467e7
0.46,0.1,0.08,0.87,0.35,0.94,0.47,0.77,3.1791448555538453e7
0.57,0.02,0.86,0.58,0.73,0.73,0.07,0.6,3.1823761720304847e7
0.4,0.3,0.35,0.37,0.53,0.86,0.75,0.73,3.1715876939926628e7
0.77,0.23,0.03,0.81,0.06,0.6,0.07,0.85,3.1380172754979953e7
0.3,0.65,0.19,0.58,0.43,0.25,0.69,0.68,3.153504144796473e7
0.51,0.47,0.16,0.45,0.66,0.76,0.61,0.87,3.184542043274024e7
0.64,0.01,0.24,0.09,0.19,0.52,0.66,0.65,3.1954960705015544e7
0.37,0.37,0.62,0.08,0.34,0.81,0.51,0.69,3.1737106006858792e7
0.79,0.94,0.77,0.22,0.75,0.57,0.32,0.81,3.177160642016131e7
0.83,0.65,0.09,0.01,0.22,0.33,0.14,0.7,3.1507620599679355e7
0.55,0.19,0.84,0.92,0.35,0.48,0.57,0.74,3.1738405026026055e7
0.23,0.5,0.71,0.61,0.18,0.22,0.18,0.93,3.1408400047031883e7
0.79,0.71,0.36,0.05,0.64,0.36,0.36,0.48,3.1716333503622983e7
0.38,0.57,0.1,0.88,0.72,0.07,0.72,0.55,3.1712004408051748e7
0.27,0.84,0.87,0.16,0.99,0.81,0.05,0.6,3.1882542486649517e7
0.39,0.52,0.08,0.57,0.05,0.98,0.78,0.91,3.168239857373654e7
0.61,0.4,0.27,0.31,0.51,0.78,0.85,0.43,3.1767321958357144e7
0.35,0.59,0.74,0.71,0.41,0.03,0.17,0.52,3.1867496853687532e7
0.82,0.98,0.66,0.53,0.55,0.31,0.06,0.66,3.1701231953655228e7
0.58,0.25,0.6,0.75,0.9,0.35,0.96,0.98,3.18223624241685e7
0.97,0.06,0.75,0.46,0.52,0.23,0.63,0.22,3.192009824511336e7
0.21,0.51,0.2,0.37,0.53,0.35,0.09,0.2,3.1685599072409894e7
0.27,0.24,0.93,0.11,0.75,0.86,0.72,0.1,3.181925178244621e7
0.43,0.01,0.96,0.25,0.07,0.43,0.01,0.81,3.120106977618567e7
0.28,0.36,0.68,0.02,0.99,0.56,0.3,0.86,3.1872209298138063e7
0.84,0.2,0.75,0.97,0.78,0.81,0.55,0.11,3.185076501948431e7
0.47,0.46,0.18,0.57,0.86,0.04,0.66,0.11,3.1813854840886373e7
0.33,0.35,0.12,0.55,0.05,0.4,0.48,0.24,3.1331431210764077e7
0.05,0.68,0.21,0.14,0.23,0.49,0.75,0.59,3.1188321739811018e7
0.72,0.9,0.91,0.99,0.02,0.36,0.8,0.32,3.1367333643131692e7
0.82,0.4,0.38,0.35,0.38,0.71,0.95,0.32,3.1787580079957556e7
1.0,0.64,0.1,0.66,0.9,0.42,0.86,0.59,3.1785701656431936e7
0.9,0.78,1.0,0.33,0.22,0.16,0.64,0.35,3.1701512933484234e7
0.55,0.14,0.41,0.08,0.27,0.78,0.85,0.3,3.1797960265767794e7
0.32,0.35,0.83,0.95,0.85,0.29,0.82,0.96,3.174744878906545e7
0.5,0.52,0.49,0.23,0.19,0.91,0.7,0.58,3.175145660858267e7
0.8,0.87,0.37,0.41,0.92,0.02,0.75,0.5,3.1791880035722077e7
0.33,0.99,0.34,0.92,0.13,0.58,0.33,0.37,3.146937185381893e7
0.79,0.83,0.87,0.65,0.47,0.4,0.99,0.81,3.171077330552387e7
0.85,0.47,0.14,0.1,0.76,0.86,0.49,0.15,3.1862531288907446e7
0.93,0.28,0.01,0.51,0.42,1.0,0.22,0.07,3.187848914380315e7
0.35,0.73,0.15,0.24,0.59,0.99,0.05,0.24,3.1869919074511554e7
0.7,0.24,0.98,0.37,0.03,0.08,0.6,0.91,3.151597262944917e7
0.02,0.31,0.48,0.59,0.94,0.93,1.0,0.1,3.1086630871568326e7
0.12,0.66,0.96,0.24,0.45,0.92,0.69,0.12,3.1726060418465417e7
0.68,0.51,0.16,0.47,0.46,0.13,0.56,0.62,3.1672244937123053e7
0.55,0.15,0.06,0.52,0.36,0.79,0.95,0.93,3.1776375839212153e7
0.96,0.69,0.15,0.05,0.81,0.56,0.23,0.63,3.180074369589541e7
0.39,0.37,0.31,0.62,0.74,0.05,0.33,0.58,3.183643408659866e7
0.02,0.05,0.21,0.34,0.6,0.13,0.97,0.63,3.137135166832069e7
0.97,0.57,0.5,0.7,0.89,0.24,0.23,0.16,3.179830696153969e7
0.44,0.1,0.82,0.04,0.3,0.51,0.5,0.06,3.1826428755647026e7
0.09,0.25,0.79,0.71,0.54,0.81,0.52,0.15,3.1679317512951754e7
0.66,0.11,0.82,0.8,0.07,0.53,0.58,0.6,3.1645459400951408e7
0.71,0.78,0.82,0.88,0.88,0.39,0.35,0.8,3.1772289414910458e7
0.5,0.91,0.35,0.66,0.19,0.04,0.16,0.46,3.1859581417435933e7
0.37,0.98,0.05,0.29,0.93,0.38,0.32,0.51,3.1762673372893237e7
0.88,0.76,0.99,0.02,0.75,0.51,0.37,0.09,3.1765388101864338e7
0.29,0.53,0.05,0.05,0.28,0.24,0.12,0.4,3.1522116256829157e7
0.4,0.06,0.6,0.05,0.77,0.78,0.3,0.45,3.1843109115326446e7
0.86,0.53,0.13,0.87,0.1,0.8,0.15,0.2,3.1659946401516467e7
0.89,0.33,0.27,0.08,0.26,0.33,0.98,0.41,3.1751902491873927e7
0.34,0.81,0.89,0.45,0.97,0.84,0.94,0.3,3.1853257570924316e7
0.45,0.61,0.37,0.72,0.27,0.3,0.63,0.13,3.156905318380972e7
0.54,0.56,0.63,0.13,1.0,0.37,0.4,0.79,3.181467161223561e7
0.54,0.1,0.98,0.76,0.7,0.08,0.51,0.73,3.1876007921692688e7
0.07,0.17,0.56,0.95,0.08,0.29,0.87,0.33,3.127902917129417e7
0.68,0.54,0.5,0.21,0.1,0.47,0.2,0.96,3.141980264243137e7
0.95,0.94,0.66,0.26,0.39,0.15,0.75,0.08,3.1635969521381587e7
0.76,0.48,0.94,0.94,0.5,0.36,0.33,0.12,3.1740704302663293e7
0.27,0.61,0.52,0.11,0.51,0.06,0.18,0.27,3.1726247014827084e7
0.15,0.84,0.65,0.82,0.9,0.91,0.77,0.7,3.1891512702398624e7
0.06,0.83,0.89,0.38,0.4,0.3,0.88,0.78,3.1148717509335548e7
0.77,0.54,0.52,0.68,0.69,0.39,0.19,0.64,3.175711284193108e7
0.93,0.71,0.5,0.51,0.47,0.19,0.03,0.64,3.1729818580249526e7
0.04,0.03,0.22,0.95,0.27,0.96,0.66,0.94,3.158825784580004e7
0.06,0.41,0.71,0.07,0.21,0.48,0.39,0.2,3.1394677561865203e7
0.4,0.58,0.63,0.99,0.4,0.31,0.81,0.31,3.1583695386698097e7
0.19,0.98,0.52,0.17,0.78,0.76,0.8,0.39,3.1681084891786367e7
0.48,0.25,0.81,0.74,0.93,0.07,0.18,1.0,3.1923858729584742e7
0.94,0.48,0.08,0.21,0.09,0.95,0.52,0.89,3.177470606409984e7
0.75,0.36,0.37,0.5,0.85,0.91,0.77,0.15,3.1872275575997174e7
0.14,0.51,0.56,0.51,0.81,0.03,0.07,0.39,3.199698062574841e7
0.1,0.77,0.36,0.79,0.19,0.42,0.67,0.93,3.1281864145580985e7
0.92,0.11,0.48,0.77,0.01,0.16,0.64,0.02,3.1623812020010974e7
0.43,0.43,0.28,0.09,0.44,0.9,0.04,0.21,3.180430398819498e7
0.15,0.71,0.54,0.69,0.05,0.78,0.23,0.64,3.146665305564165e7
0.14,0.78,1.0,0.03,0.4,0.62,1.0,0.76,3.1574569895257734e7
0.15,0.72,0.27,0.78,0.79,0.89,0.16,0.31,3.1872835660025332e7
0.27,0.14,0.48,0.39,0.07,0.95,0.57,0.38,3.1634633400757883e7
0.37,0.42,0.6,0.04,0.75,0.07,0.1,0.88,3.1845203950468164e7
0.14,0.22,0.78,0.01,0.39,0.8,0.97,0.51,3.1332622137740433e7
0.77,0.68,0.23,0.51,0.99,0.22,0.05,0.97,3.1855751836846452e7
0.16,0.52,0.24,0.73,0.16,0.47,0.75,0.71,3.1419425039033193e7
0.47,0.22,0.01,0.28,0.74,0.5,0.1,0.77,3.1780769032009322e7
0.89,0.37,0.99,0.78,0.76,0.39,0.51,0.26,3.1802510970958058e7
0.37,0.49,0.57,0.36,0.34,0.96,0.42,0.02,3.179885197039365e7
0.69,0.37,0.48,0.23,0.81,0.62,0.09,0.99,3.1817334544557955e7
0.2,0.23,0.35,0.25,0.96,0.66,0.47,0.77,3.1920489359103024e7
0.97,0.88,0.42,0.94,0.69,0.74,0.52,0.04,3.1822508367477316e7
0.05,0.66,0.36,0.42,0.14,0.35,0.47,0.23,3.11652210473326e7
0.94,0.12,0.89,0.99,0.67,0.09,0.06,0.33,3.191580071663452e7
0.1,0.07,0.72,0.3,0.21,0.64,0.37,0.83,3.166282372723095e7
0.75,0.14,0.74,0.72,0.42,0.24,0.96,0.04,3.1826928740263574e7
0.91,0.38,0.01,0.69,0.02,0.42,0.91,0.52,3.156168177344139e7
0.26,0.86,0.15,0.86,0.85,0.87,0.37,0.32,3.1876545792424656e7
0.35,0.85,0.22,0.55,0.18,0.41,0.67,0.12,3.1495170670797706e7
0.38,0.52,0.19,0.96,0.57,0.53,0.98,0.94,3.167224827065348e7
0.98,0.23,0.14,0.4,0.62,0.2,0.18,0.55,3.17630107660873e7
0.42,0.18,0.65,0.7,0.46,0.56,0.45,0.77,3.1804756888511647e7
1.0,0.81,0.37,1.0,0.02,0.13,0.22,0.2,3.150845346953021e7
0.58,0.89,0.58,0.82,0.25,0.75,0.53,0.44,3.169279841251731e7
0.39,0.75,0.66,0.07,0.98,0.36,0.81,0.37,3.178460313526527e7
0.62,0.32,0.21,0.59,0.49,0.64,0.37,0.93,3.1800478685659148e7
0.45,0.02,0.06,0.32,0.16,0.76,0.8,0.57,3.1912248636940915e7
0.19,0.47,0.28,0.73,0.07,0.47,0.12,0.3,3.1264893406311374e7
0.22,0.19,0.72,0.41,0.26,0.85,0.62,0.47,3.1681741460012514e7
0.26,0.79,0.19,0.38,0.83,0.6,0.65,0.48,3.1807135006301634e7
0.92,0.61,0.8,0.46,0.91,0.01,0.16,0.39,3.1963885532729562e7
0.26,0.5,0.89,0.39,0.82,0.43,0.57,0.08,3.1782083901767068e7
0.93,0.17,0.9,0.63,0.88,0.55,0.32,0.43,3.193091790705605e7
0.27,0.59,0.06,0.88,0.31,0.26,0.97,0.72,3.148731518583722e7
0.2,0.65,0.33,0.47,0.18,0.58,0.72,0.39,3.1504183350935712e7
0.87,0.64,0.87,1.0,0.92,0.45,0.75,0.64,3.179579123075321e7
0.44,0.73,0.57,0.73,0.91,0.03,0.62,0.3,3.1721231662584968e7
0.71,0.68,0.76,0.51,0.5,0.1,0.77,0.93,3.164538177932779e7
0.87,0.3,0.59,0.77,0.04,0.6,0.33,0.63,3.1507250501932804e7
0.66,0.04,0.58,0.26,0.94,0.36,0.15,0.71,3.1899834473727114e7
0.04,0.28,0.88,0.72,0.81,0.88,0.93,0.67,3.1195761603864253e7
0.95,0.43,0.25,0.5,0.15,0.63,0.43,0.33,3.161873287761745e7
0.75,0.07,0.34,0.72,0.1,0.15,0.72,0.56,3.1819370734643202e7
0.14,0.01,0.79,0.41,0.43,0.86,0.14,0.59,3.1740922737323396e7
0.43,0.93,0.95,0.07,0.22,0.89,0.88,0.27,3.1777677676878616e7
0.53,0.15,0.64,0.38,0.19,0.29,0.21,0.71,3.1581995061355338e7
0.56,0.26,0.53,0.02,0.05,0.92,0.56,0.43,3.167808336003338e7
0.85,0.13,0.1,0.56,0.62,0.85,0.68,0.86,3.1835749865467735e7
0.69,0.31,0.77,0.55,0.96,0.95,0.4,0.42,3.191399410412159e7
0.2,0.93,0.53,0.24,0.89,0.35,0.81,0.81,3.1510850793313906e7
0.33,0.16,0.85,0.07,0.87,0.35,0.04,0.43,3.1799313633145172e7
0.41,0.79,0.7,0.61,0.8,0.26,0.71,0.53,3.1658042586847637e7
0.8,0.86,0.14,0.94,0.77,0.71,0.57,0.56,3.182199645114733e7
0.72,0.53,0.61,0.85,0.68,0.28,0.01,0.2,3.179973521140716e7
0.43,0.17,0.1,0.69,0.53,0.18,0.06,0.37,3.176826943885185e7
0.73,0.4,0.3,0.89,0.48,0.44,0.16,0.12,3.1741593113735292e7
0.74,0.61,0.82,0.33,0.43,0.1,0.05,0.9,3.1731888846866053e7
0.19,0.25,0.9,0.86,0.12,0.43,0.5,0.66,3.1466984342191864e7
0.23,0.67,0.79,0.28,0.59,0.12,0.42,0.91,3.165804408516339e7
0.02,0.26,0.07,0.79,0.87,0.51,0.94,0.99,3.1273142421370707e7
0.35,0.16,0.83,0.88,0.65,0.14,0.5,0.52,3.18060454028945e7
0.57,0.96,0.06,1.0,0.59,0.35,0.17,0.96,3.1745376504064973e7
0.12,0.93,0.97,0.22,0.14,0.01,0.23,0.25,3.169686081676609e7
0.37,0.93,0.56,0.54,0.94,0.76,0.9,0.6,3.1739892992674455e7
0.62,0.3,0.8,0.14,0.18,0.89,0.85,0.22,3.174028413465134e7
0.52,0.1,0.35,0.66,0.25,0.73,0.66,0.85,3.1797454113326084e7
0.39,0.27,0.5,0.65,0.7,0.63,0.66,0.33,3.1803322946919803e7
0.49,0.08,0.73,0.93,0.19,0.68,0.31,0.69,3.1576953174533546e7
0.88,0.94,0.84,0.46,0.52,0.75,0.98,0.59,3.180710875116896e7
