α_v,α_s,α_v_error,α_s_error,α_v_CCC,α_s_CCC,CCC,decay,MSE
0.3,0.94,0.13,0.26,0.77,0.26,0.2,0.33,2.964087431752354e7
0.09,0.51,0.9,0.45,0.85,0.06,0.26,0.34,2.963004196637215e7
0.22,0.28,0.31,0.92,0.1,0.45,0.09,0.19,2.9926074506779853e7
0.61,0.86,0.43,0.82,0.89,0.61,0.96,0.19,2.9761938975076675e7
0.31,0.18,0.09,0.4,0.22,0.91,0.37,0.62,2.997444847268658e7
0.78,0.82,0.89,0.92,0.99,0.34,0.55,0.38,2.9723054449410178e7
0.89,0.57,0.94,0.17,0.07,0.53,0.02,0.66,2.9973301846069317e7
0.51,0.08,0.18,0.49,0.26,0.19,0.22,0.5,2.9862983767389547e7
0.84,0.06,0.72,0.04,0.02,0.53,0.06,0.96,3.0029190126403257e7
0.02,0.31,0.16,0.13,0.56,0.9,0.09,0.41,2.9785782738320194e7
0.91,0.66,0.09,0.32,0.64,0.31,0.95,0.46,2.9708490311446134e7
0.53,0.05,0.66,0.93,0.11,0.92,0.43,0.26,3.004631995631762e7
0.04,0.84,0.5,0.55,0.97,0.19,0.59,0.19,2.996006268118204e7
0.96,0.9,0.03,0.8,0.04,0.26,0.15,0.32,3.0081148400805224e7
0.05,0.61,0.53,0.73,0.85,0.57,0.41,1.0,2.980915752464833e7
0.39,0.03,0.86,0.1,0.42,0.38,0.95,0.36,2.9882065188425086e7
0.57,0.7,0.11,0.76,0.66,0.02,0.78,0.55,2.955436522820752e7
0.78,0.34,0.07,0.78,0.76,0.02,0.2,0.29,2.958671163404972e7
0.51,0.75,0.94,0.91,0.78,0.88,0.67,0.75,2.986662448438475e7
0.67,0.12,0.69,1.0,0.78,0.67,0.31,0.85,2.9796957655713458e7
0.48,0.14,0.89,0.11,0.15,0.37,0.78,0.04,2.9925939133326076e7
0.49,0.13,0.32,0.59,0.46,0.52,0.18,0.93,2.9863221412212122e7
0.52,0.78,0.24,0.19,0.46,0.54,0.45,0.92,2.9852957016390152e7
0.32,0.57,0.99,0.25,0.23,0.54,1.0,0.52,2.9941885209508825e7
0.29,0.22,0.59,0.88,0.83,0.98,0.76,0.28,2.9966672943114325e7
0.32,0.93,0.99,0.67,0.42,0.8,0.89,0.02,2.9942779884706438e7
0.93,0.82,0.57,0.14,0.08,0.51,0.5,0.79,3.008526004040743e7
0.97,0.52,0.58,0.37,0.74,0.47,0.61,0.28,2.9750895805634826e7
0.63,0.43,0.7,0.61,0.34,0.62,0.49,0.71,2.99081437572871e7
0.93,0.74,0.58,0.33,0.08,0.06,0.77,0.9,2.9845482960734405e7
0.12,0.24,0.11,0.58,0.74,0.72,0.23,0.3,2.9793139532154597e7
0.8,0.41,0.69,0.89,0.35,0.7,0.51,0.25,2.9901971815516666e7
0.61,0.49,0.32,0.63,0.59,0.11,0.62,0.98,2.9686069424122952e7
0.67,0.17,0.12,0.04,0.44,0.11,0.52,0.27,2.9748071199525923e7
0.18,0.17,0.54,0.34,0.92,0.09,0.43,0.67,2.9510080167443346e7
0.58,0.49,0.84,0.92,0.3,0.11,0.87,0.11,2.9839945606690798e7
0.82,0.99,0.07,0.07,0.84,0.6,0.66,0.35,2.9733112755950507e7
0.97,0.89,0.27,0.59,0.63,0.73,0.77,0.74,2.9785551680152893e7
0.73,0.2,0.77,0.73,0.34,0.38,1.0,0.96,2.971827250676039e7
0.37,0.29,0.98,0.81,0.16,0.22,0.38,0.97,2.990399198414104e7
0.2,0.25,0.89,0.9,0.92,0.43,0.96,0.45,2.9959898761201892e7
0.93,0.16,0.55,0.06,0.11,0.44,0.27,0.97,3.007275780446606e7
0.08,0.19,0.72,0.69,0.47,0.95,0.85,0.99,3.0002558503814295e7
0.11,0.56,0.21,0.84,0.84,0.55,0.88,0.04,2.99322643695286e7
0.6,0.42,0.71,0.18,0.18,0.07,0.51,0.04,2.988482845913678e7
0.45,0.8,0.24,0.97,0.96,0.05,0.4,0.16,2.9484558466444314e7
0.8,0.19,0.09,0.18,0.53,0.46,0.74,0.42,2.977477851031868e7
0.51,0.02,0.7,0.27,0.75,0.46,0.07,0.74,2.9806155383293938e7
0.72,0.64,0.16,0.57,0.98,0.78,0.89,0.25,2.970155947466896e7
0.6,0.52,0.28,0.78,0.65,0.75,0.07,0.17,2.981694712220418e7
0.53,0.49,0.97,0.97,0.75,0.99,0.47,0.29,2.987015259841411e7
0.61,0.84,0.82,0.4,0.6,0.12,0.04,0.67,2.9768106306800183e7
0.66,0.87,0.85,0.9,0.87,0.03,0.01,0.65,2.9440979665595e7
0.14,0.4,0.69,0.2,0.71,0.13,0.32,0.43,2.970482703650633e7
0.86,0.65,0.49,0.77,0.31,0.78,0.92,0.96,2.9882132625322975e7
0.78,0.64,0.37,0.91,0.74,0.73,0.55,0.03,2.9785729917968262e7
0.58,0.32,0.81,0.02,0.95,0.52,0.67,0.18,2.97592564091961e7
0.87,0.98,0.56,0.22,0.16,0.74,0.89,0.83,2.9922675068335585e7
0.34,0.47,1.0,0.07,0.55,0.51,0.02,0.24,2.9883026060001057e7
0.06,0.14,0.39,0.85,0.85,0.91,0.06,0.78,2.976727340776517e7
0.58,0.71,0.95,0.05,0.51,0.43,0.01,0.24,2.9891241288479287e7
0.15,0.72,0.75,0.01,0.05,0.05,0.02,0.26,2.9861195069582976e7
0.15,0.77,0.11,0.85,0.33,0.82,0.6,0.32,2.99243500436627e7
0.89,0.25,0.36,0.84,0.67,0.62,0.59,0.74,2.982252179238874e7
0.08,0.79,0.08,0.91,0.68,0.1,0.91,0.17,2.9844589132506702e7
0.96,0.35,0.1,0.28,0.28,0.76,0.62,0.68,2.9915237674355622e7
0.72,0.08,0.1,0.99,0.98,0.78,0.78,0.15,2.9737255834357977e7
0.44,0.12,0.14,0.03,0.94,0.48,0.94,0.86,2.9758583577815503e7
0.29,0.36,0.29,1.0,0.81,0.68,0.47,0.21,2.9680109113977894e7
0.2,0.35,0.51,0.76,0.23,0.64,0.19,0.79,2.9924979681665648e7
0.13,0.47,0.17,0.67,0.29,0.21,0.89,0.71,2.987649015449213e7
0.31,0.15,0.79,0.43,0.55,0.27,0.11,0.77,2.985577775959009e7
0.95,0.56,0.14,0.24,0.42,0.76,0.33,0.12,2.9827938978916705e7
0.56,0.09,0.17,0.61,0.52,0.8,0.92,0.68,2.9670069694479212e7
0.51,0.89,0.87,0.69,0.75,0.55,0.47,0.82,2.9807393582904547e7
0.35,0.34,0.02,0.51,0.96,0.92,0.85,0.12,2.9661254561167356e7
0.79,0.28,0.62,0.38,0.46,0.97,0.64,0.86,2.989540307549028e7
0.96,0.68,0.93,0.07,0.53,0.88,0.98,0.34,2.9825916010548167e7
0.49,0.57,0.95,0.77,0.22,0.68,0.44,0.21,2.9947136894180432e7
0.74,0.9,0.36,0.84,0.89,0.76,0.89,0.62,2.9777227057719313e7
0.45,0.28,0.28,0.5,0.14,0.8,0.54,0.01,2.9974629588027775e7
0.31,0.28,0.66,0.36,0.2,0.37,0.76,0.51,2.9921059591418814e7
0.48,0.88,0.64,0.08,0.79,0.54,0.89,0.09,2.976744726972558e7
0.43,0.07,0.14,0.25,0.44,0.65,0.47,0.13,3.0061532349189676e7
0.68,0.64,0.13,0.36,0.07,0.76,0.46,0.47,2.9991940339330584e7
0.13,0.14,0.46,0.64,0.32,0.87,0.12,0.08,2.9920486707629953e7
0.61,0.02,0.57,0.77,0.05,0.69,0.7,0.44,3.01239757135583e7
0.12,0.41,0.34,0.36,0.68,0.39,0.35,0.26,2.9672666444639597e7
1.0,0.81,0.3,0.63,0.29,0.28,0.99,0.64,2.983797440717841e7
0.46,0.36,0.99,1.0,0.48,0.28,0.98,0.19,2.9872577164568186e7
0.98,1.0,0.59,0.46,0.62,0.6,0.66,0.74,2.9802237516480274e7
0.71,0.13,0.32,0.52,0.26,0.25,0.56,0.89,2.9840440125869516e7
0.78,0.58,0.41,0.03,0.03,0.13,0.96,0.36,2.9914614285918176e7
0.41,0.84,0.5,0.45,0.05,0.91,0.71,0.9,3.002635184319122e7
0.07,0.41,0.19,0.67,0.13,0.12,0.12,0.01,2.9748851811115168e7
0.41,0.01,0.06,0.33,0.95,0.66,0.89,0.35,2.971841468340077e7
0.99,0.42,0.01,0.67,0.52,0.42,0.44,0.69,2.9775353814570695e7
0.56,0.74,0.76,0.69,0.33,0.98,0.06,0.83,2.995927511376043e7
0.35,0.22,0.1,0.67,0.8,0.09,0.06,0.29,2.9561513657764483e7
0.59,0.82,0.18,0.25,0.33,0.1,0.45,0.8,2.977434052185334e7
0.16,0.87,0.6,0.42,0.63,0.06,0.95,0.88,2.984289334038805e7
0.54,0.91,0.89,0.13,0.68,0.24,0.91,0.14,2.97532581739539e7
0.78,0.79,0.33,0.46,0.81,0.07,0.67,0.6,2.95788618949214e7
0.39,0.4,0.26,0.77,0.49,0.77,0.1,0.07,2.987947716166725e7
0.74,0.85,0.78,0.06,0.58,0.2,0.07,0.56,2.97716216591358e7
0.22,0.37,0.75,0.88,0.42,0.14,0.42,0.77,2.976615737247672e7
0.95,0.03,0.03,0.33,0.69,0.52,0.77,0.28,2.962467037534467e7
0.87,0.73,0.5,0.05,0.59,0.87,0.51,0.68,2.982642280536373e7
0.16,0.56,0.48,0.52,0.99,0.17,0.25,0.97,2.9540873541106835e7
0.15,0.44,0.23,0.48,0.91,0.13,0.9,0.81,2.9861464438266203e7
0.62,0.36,0.51,0.63,0.51,0.82,0.6,0.33,2.9888809331205674e7
0.5,0.16,0.55,0.7,0.75,0.47,0.82,0.98,2.980046032582772e7
0.01,0.11,0.74,0.01,0.71,0.79,0.7,0.71,3.0010515951761674e7
0.81,0.89,0.99,0.81,0.7,0.49,0.58,0.8,2.982184676206311e7
0.68,0.56,0.25,0.24,0.17,0.4,0.4,0.25,2.991831971937198e7
0.83,0.08,0.29,0.24,0.36,0.22,0.87,0.83,2.9802270407758065e7
0.28,0.71,0.44,0.24,0.77,0.96,0.67,0.49,2.9864946047577642e7
0.2,0.56,0.13,0.13,0.06,0.7,0.68,0.39,2.9942784814204283e7
0.89,0.09,0.38,0.18,0.34,0.39,0.19,0.88,2.9978030206913017e7
0.63,0.86,0.85,0.6,0.81,0.31,0.12,0.83,2.9695397900371887e7
0.8,0.97,0.3,0.59,0.91,0.12,0.47,0.97,2.9599512684594855e7
0.53,0.31,0.73,0.82,0.79,0.72,0.95,0.94,2.9808760659608833e7
0.04,0.1,1.0,0.81,0.47,0.17,0.24,0.92,2.9853821722435806e7
0.69,0.46,0.92,0.99,0.69,0.98,0.54,0.47,2.9884027798072584e7
0.48,0.8,0.13,0.78,0.55,0.4,0.35,0.55,2.983438090244352e7
0.51,0.43,0.27,0.54,0.2,0.64,0.11,0.55,2.993000484958716e7
0.52,0.39,0.09,0.52,0.85,0.85,0.5,0.9,2.9775330326362994e7
0.14,0.69,0.42,0.96,0.91,0.87,0.11,0.25,2.9736185787056074e7
0.5,0.41,0.75,0.03,0.27,0.3,0.48,0.34,2.9898925001940355e7
0.03,0.73,0.66,0.58,0.85,0.84,0.91,0.23,3.003757749925796e7
0.77,0.61,0.2,0.96,0.81,0.72,0.66,0.2,2.9766180750013392e7
0.31,0.71,0.37,0.44,0.82,0.65,0.21,0.05,2.9732881340046987e7
0.94,0.36,0.18,0.21,0.45,0.37,0.56,0.35,2.9803480082920734e7
0.81,0.6,0.72,0.86,0.69,0.45,0.37,0.04,2.9808504504931692e7
0.67,0.89,0.08,0.73,0.45,0.02,0.3,0.84,2.9473607977850087e7
0.18,0.21,0.45,0.7,0.85,1.0,0.53,0.79,2.9783803338897664e7
0.6,0.97,0.14,0.24,0.8,0.6,0.29,0.47,2.974959046300568e7
0.24,0.97,0.96,0.26,0.09,0.36,0.41,0.96,2.9976010315986037e7
0.55,0.76,0.81,0.22,0.85,0.55,0.78,0.83,2.9800957745137896e7
0.64,0.53,0.58,0.32,0.81,0.73,0.18,0.5,2.9775490243843935e7
0.04,0.52,0.16,0.44,0.82,0.95,0.19,0.02,2.9784357940262243e7
0.66,0.92,0.18,0.58,0.96,0.89,0.34,0.33,2.9726640771498892e7
0.85,0.86,0.17,0.35,0.07,0.77,0.9,0.31,2.9965251116522882e7
0.15,0.48,0.52,0.47,0.04,0.79,0.16,0.63,3.0004520374028444e7
0.84,0.94,0.7,0.59,0.18,0.41,0.7,0.59,2.9931477484299205e7
0.24,0.91,0.01,0.9,0.87,0.81,0.24,0.95,2.9747847296005607e7
0.46,0.9,0.78,0.5,0.43,0.06,0.69,0.36,2.98216588489231e7
0.94,0.23,0.13,0.84,0.84,0.54,0.42,0.09,2.973942335255877e7
0.33,0.41,0.54,0.04,0.24,0.13,0.59,0.16,2.9818677911837142e7
0.69,0.8,0.08,0.62,0.25,0.55,0.11,0.71,2.994847256101281e7
0.74,0.14,0.35,0.57,0.92,0.61,0.11,0.51,2.9713767777291693e7
0.08,0.14,0.43,0.09,0.46,0.48,0.1,0.26,2.9892519805628862e7
0.5,0.48,0.37,0.32,0.4,0.09,0.69,0.12,2.973649578307919e7
0.51,0.38,0.53,0.49,0.14,0.02,0.86,0.36,2.979179845649728e7
0.59,0.16,0.23,0.66,0.72,0.17,0.83,0.32,2.9665830970758807e7
0.19,0.79,0.01,0.11,0.43,0.41,0.39,0.47,2.9848359820391558e7
0.16,0.45,0.22,0.75,0.68,0.32,0.85,0.46,2.9886703064909123e7
0.51,0.95,0.92,0.13,0.09,0.4,0.29,0.19,2.9959081425380886e7
0.8,0.09,0.76,0.27,0.26,0.63,0.05,0.18,2.993505679274317e7
0.78,0.53,0.35,0.64,0.66,0.8,0.5,0.37,2.9814020790464703e7
0.57,0.05,0.19,0.61,0.4,0.61,0.9,0.62,2.9690156866467737e7
0.55,0.42,0.63,0.73,0.17,0.29,0.86,0.32,2.9884283397372086e7
0.75,0.64,0.81,0.59,0.13,0.39,0.82,0.74,2.992192076414488e7
0.2,0.61,0.8,1.0,0.49,0.56,0.49,0.03,2.98939243816784e7
0.88,0.44,0.61,0.64,0.9,0.99,0.27,0.47,2.978679320248572e7
0.4,0.57,0.7,0.86,0.94,0.93,0.93,0.36,2.9873212997805912e7
0.31,0.72,0.45,0.15,0.43,0.1,0.27,0.42,2.9760170208151825e7
0.72,0.57,0.76,0.6,0.83,0.47,0.79,0.27,2.9768831556042895e7
1.0,1.0,0.63,0.44,0.32,0.94,0.24,0.26,2.9937989276247025e7
0.63,0.37,0.17,0.47,0.56,0.56,0.08,0.36,2.9822694659931045e7
0.88,0.53,0.59,0.29,0.67,0.06,0.31,0.11,2.9664827983148735e7
0.84,0.42,0.33,0.37,0.04,0.23,0.61,0.69,3.002846865209202e7
0.03,0.64,0.6,0.58,0.57,0.07,0.26,0.43,2.9956789978373338e7
0.6,0.77,0.81,0.36,0.3,0.64,0.3,0.42,2.99452485277711e7
1.0,0.03,0.52,0.42,0.74,0.88,0.08,0.45,2.9814734459240597e7
0.44,0.14,0.12,0.16,0.44,0.07,0.9,0.93,2.976721345375585e7
0.58,0.13,0.82,0.18,0.32,1.0,0.26,0.67,2.9962072149555888e7
0.46,0.1,0.73,0.69,0.53,0.18,0.73,0.27,2.9732920611869395e7
0.99,0.93,0.2,0.15,0.12,0.86,0.49,0.48,2.9931886686142035e7
0.06,0.22,0.58,0.19,0.34,0.82,0.9,0.24,3.0035157039572164e7
0.92,0.63,0.45,0.32,0.09,0.24,0.14,0.84,3.001783734003751e7
1.0,0.82,0.04,0.3,0.51,0.7,0.19,0.35,2.979972846825986e7
0.31,0.54,0.56,0.01,0.99,0.64,0.18,0.68,2.970028295731618e7
0.72,0.29,0.52,0.26,0.18,0.2,0.28,0.95,2.9967229439041764e7
0.39,0.78,0.53,0.41,0.03,0.54,0.63,0.97,3.005785626331184e7
0.76,0.23,0.57,0.07,0.78,0.98,0.55,0.1,2.9814443274531208e7
0.29,0.06,0.21,0.25,0.15,0.79,0.08,0.62,2.995763611780686e7
0.08,0.73,0.88,0.02,0.77,0.11,0.09,0.59,2.9745785520291932e7
0.58,0.55,0.24,0.02,0.06,0.89,0.58,0.52,3.0047853225840453e7
0.61,0.5,0.37,0.9,0.26,0.04,0.65,0.37,2.9721376996960383e7
0.63,0.76,0.59,0.85,0.79,0.22,0.91,0.11,2.9757665170953747e7
0.6,0.71,1.0,0.63,0.12,0.79,0.12,0.07,2.998639122125772e7
0.92,0.25,0.98,0.55,0.43,0.05,0.7,0.16,2.9741654746295605e7
1.0,0.46,0.87,0.19,0.63,0.96,0.33,0.28,2.9827026501051348e7
0.85,0.08,0.94,0.95,0.12,0.43,0.44,1.0,2.9966795100806616e7
0.73,0.51,0.16,0.94,0.43,0.76,0.02,0.33,2.9879824657964393e7
0.79,0.64,0.44,0.91,0.96,0.39,0.99,0.57,2.9696478865089662e7
0.37,0.08,0.25,0.73,0.83,0.16,0.87,0.56,2.968061411604708e7
0.98,0.76,0.31,0.33,0.99,0.33,0.18,0.32,2.9585437766762886e7
0.28,0.57,0.37,0.4,0.66,0.58,0.41,0.16,2.9816606754847664e7
0.54,0.75,0.41,0.9,0.7,0.02,0.49,0.41,2.934816280582783e7
0.44,0.07,0.2,0.2,0.34,0.88,0.52,0.52,3.0010216808145322e7
0.14,0.96,0.77,0.42,0.18,0.7,0.97,0.23,2.9965717665452696e7
0.75,0.29,0.42,0.25,0.29,0.26,0.18,0.89,2.990418656252457e7
0.19,0.16,0.74,0.87,0.84,0.48,0.55,0.3,2.980864866756689e7
0.77,0.31,0.51,0.47,0.6,0.7,0.22,1.0,2.982901986107097e7
0.71,0.36,0.78,0.87,0.23,0.86,0.26,0.3,2.99728240968891e7
0.26,0.81,0.19,0.91,0.11,0.38,0.81,0.71,2.9868635592811536e7
0.37,0.79,0.11,0.26,0.88,0.7,0.93,0.5,2.981320042620804e7
0.97,0.68,0.3,0.84,0.95,0.55,0.45,0.63,2.9701153430753786e7
0.84,0.08,0.57,0.21,0.89,0.6,0.31,0.66,2.9806708775957435e7
0.35,0.86,0.45,0.32,1.0,0.95,0.53,0.54,2.970811786757502e7
0.56,0.52,0.21,0.18,0.8,0.17,0.42,0.23,2.9592648635217007e7
0.34,0.48,0.47,0.32,0.29,0.47,0.05,0.61,2.9907447440965332e7
0.93,0.9,0.71,0.9,0.68,0.8,0.34,0.63,2.9843145167459544e7
0.01,0.64,0.79,0.94,0.73,0.24,0.7,0.72,2.986697239224889e7
0.09,0.63,0.36,0.78,0.98,0.86,0.5,0.37,2.9657946232324064e7
0.98,0.97,0.36,0.99,0.34,0.03,0.24,0.02,2.979745323446117e7
0.07,0.73,0.76,0.57,0.57,0.02,0.48,0.77,2.9669030627445936e7
0.62,0.35,0.32,0.27,0.03,0.43,0.91,0.94,2.9959497227714214e7
0.88,0.2,0.3,0.69,0.5,0.52,0.81,0.17,2.978515494081876e7
0.51,0.57,0.42,0.62,0.98,0.3,0.7,0.22,2.9608903832895964e7
0.12,0.46,0.11,0.35,0.45,0.66,0.25,0.44,2.9877284027219977e7
0.14,0.57,0.46,0.56,0.82,0.67,0.89,0.71,2.9957234487319272e7
0.66,0.28,0.82,0.91,0.55,0.8,0.41,0.94,2.9875433578068685e7
0.27,0.43,0.49,0.32,0.93,0.97,0.92,0.73,2.991246139831825e7
0.63,0.79,0.43,1.0,0.09,0.14,0.54,0.7,2.9862896522905182e7
0.51,0.97,0.37,0.07,0.22,0.11,0.85,0.79,2.993951148831431e7
0.46,0.82,0.16,0.02,0.77,0.83,0.64,0.03,2.9781956229019325e7
0.78,0.83,0.82,0.74,0.62,0.96,0.33,0.02,2.9863327543816205e7
0.33,0.82,0.45,0.42,0.51,0.76,0.4,0.74,2.98773177848657e7
0.06,0.63,0.1,0.45,0.88,0.5,0.38,0.46,2.965925278826454e7
0.1,0.03,0.62,0.54,0.08,0.94,0.31,0.24,3.0068442021290038e7
0.17,0.34,0.44,0.01,0.78,0.01,0.4,0.24,2.9372369180200566e7
0.33,0.1,0.87,0.14,0.14,0.94,0.76,0.51,3.0025948439370096e7
0.2,0.87,0.53,0.27,0.6,0.39,0.57,0.27,2.984028678201014e7
0.63,0.5,0.73,0.18,0.87,0.83,0.67,0.15,2.9783062424316112e7
0.53,0.82,0.9,0.64,0.31,0.85,0.52,0.22,2.994345462936793e7
0.45,0.1,0.5,0.04,0.36,0.95,0.8,0.84,2.988935157643493e7
0.55,0.59,0.3,0.51,0.39,0.86,0.15,0.85,2.9903021865331344e7
0.17,0.37,0.43,0.53,0.29,0.27,0.48,0.57,2.9840030393904448e7
0.57,0.68,0.62,0.23,0.23,0.57,0.02,0.29,2.9927269837007597e7
0.68,0.23,0.12,0.85,0.87,0.7,0.48,0.9,2.973047348262213e7
0.78,0.44,0.88,0.97,0.79,0.51,0.04,0.14,2.9786894721023515e7
0.52,0.19,0.02,0.44,0.98,0.79,0.69,0.32,2.9667653909587275e7
0.81,0.01,0.17,0.23,0.27,0.81,0.03,0.73,2.995960885280839e7
0.83,0.6,0.98,0.7,0.4,0.08,0.08,0.62,2.9767652838942364e7
0.19,0.08,0.77,0.97,0.4,0.8,0.65,0.74,3.00861249647501e7
0.03,0.22,0.95,0.82,0.32,0.69,0.4,0.08,3.0012787241632443e7
0.82,0.39,0.36,0.49,0.61,0.6,0.71,0.73,2.98129608670872e7
0.81,0.92,0.49,0.36,0.71,0.69,0.52,0.83,2.978580526530029e7
0.96,0.5,0.44,0.43,0.6,0.52,0.86,0.99,2.978863703353324e7
0.01,0.27,0.88,0.88,0.93,0.23,0.45,0.41,2.9664043186158404e7
0.38,0.37,0.98,0.45,0.43,0.19,0.46,0.8,2.983682586343497e7
0.21,0.34,0.05,0.44,0.5,0.6,0.36,0.64,2.983733101437232e7
0.22,0.52,0.43,0.49,0.18,0.21,0.51,0.01,2.981956574571593e7
0.96,0.42,0.92,0.4,0.52,0.35,0.56,0.29,2.9818352827188972e7
0.37,0.13,0.64,0.87,0.28,0.74,0.21,0.91,2.9942328687517155e7
0.67,0.92,0.79,0.4,0.7,0.54,0.38,0.47,2.981857954448872e7
0.47,0.09,0.15,0.28,0.88,0.92,0.72,0.52,2.968364128800931e7
0.51,0.08,0.05,0.56,0.8,0.83,0.29,0.94,2.9776196836215388e7
0.96,0.83,0.62,0.44,0.88,0.53,0.15,0.28,2.9744864112171564e7
0.13,0.16,1.0,0.37,0.75,0.11,0.33,0.8,2.9703861151387066e7
0.9,0.4,0.65,0.04,0.62,0.38,0.38,0.51,2.978571821054098e7
0.65,0.48,0.88,0.03,0.32,0.64,0.2,0.65,2.993301546321676e7
0.48,0.27,0.13,0.55,0.79,0.45,0.24,0.1,2.972235485168023e7
0.88,0.14,0.79,0.16,0.76,0.98,0.16,0.81,2.9835929039423306e7
0.48,0.56,0.24,0.59,0.04,0.4,0.75,0.59,2.9983104855471563e7
0.53,0.82,0.58,0.95,0.89,0.44,0.86,0.42,2.9743835814060315e7
0.53,0.19,0.17,0.1,0.96,0.42,0.33,0.15,2.9725200552821804e7
0.08,0.74,0.31,0.06,0.45,0.9,0.28,0.44,2.9893996651310842e7
0.66,0.52,0.05,0.78,0.43,0.82,0.8,0.33,2.986087816003677e7
0.63,0.9,0.9,0.13,0.7,0.5,0.55,0.76,2.9838399828187816e7
0.15,0.42,0.83,0.44,0.99,0.15,0.84,0.67,2.9711845469444882e7
0.58,0.45,0.6,0.12,0.16,0.04,0.43,0.23,2.9871822607598007e7
0.94,0.52,0.24,0.6,0.25,0.11,0.05,0.16,2.9827832163606558e7
0.05,0.93,0.79,1.0,0.41,0.01,0.49,0.17,2.997183536660373e7
0.59,0.94,0.9,0.62,0.2,0.09,0.16,0.95,2.9886147298910808e7
0.49,0.04,0.91,0.14,0.59,0.79,0.77,0.15,2.9803411087246954e7
0.34,0.03,0.9,0.94,0.19,0.08,0.37,0.08,2.9780878458572805e7
0.7,0.16,0.86,0.19,0.36,0.27,0.89,0.19,2.983174203826762e7
0.28,0.5,0.85,0.32,0.21,0.22,0.41,0.41,2.987116649650403e7
0.76,0.26,0.81,0.79,0.36,0.66,0.8,0.62,2.9914951421363775e7
0.16,0.64,0.37,0.85,0.11,0.16,0.8,0.7,2.983090137269845e7
0.87,0.26,0.3,0.95,0.57,0.38,0.76,0.68,2.976069726585614e7
0.38,0.15,0.44,0.12,0.03,0.96,0.17,0.74,3.007490802644213e7
0.31,0.93,0.84,0.26,0.21,0.35,0.5,0.69,2.995036203217081e7
0.75,0.28,0.85,0.82,0.73,0.85,0.89,0.95,2.9841747184580807e7
0.74,0.13,0.35,0.16,0.35,0.49,0.22,0.32,2.9892878589706786e7
0.73,0.02,0.17,0.78,0.96,0.61,0.36,0.57,2.9836871761443757e7
0.11,0.98,0.28,0.75,0.33,0.63,0.25,0.39,2.9890232335088473e7
