α_v,α_s,α_v_error,α_s_error,decay,MSE
0.73,0.17,0.94,0.13,0.93,2.5065061057052005e7
0.45,0.47,0.7,0.55,0.15,2.5007011379691266e7
0.22,0.86,0.85,0.73,0.17,2.504755300729814e7
0.36,0.37,0.95,0.2,0.91,2.5012346790309053e7
0.13,0.64,0.11,0.63,0.63,2.514021600427183e7
0.36,0.2,0.87,0.6,0.62,2.502882792815417e7
0.43,0.53,0.02,0.32,0.36,2.5033449109216515e7
0.09,0.35,0.91,0.35,0.77,2.516544247165288e7
0.54,0.01,0.91,0.18,0.12,2.4941825260154165e7
0.65,0.73,0.31,0.09,0.53,2.5029812248687655e7
0.64,0.69,0.2,0.53,0.4,2.5030895847531192e7
0.29,0.56,0.19,0.9,0.18,2.5035084504464775e7
0.26,0.89,0.56,0.88,0.01,2.5046994562294424e7
0.61,0.83,0.34,0.57,0.83,2.5032939404535636e7
0.94,0.45,0.95,0.43,0.45,2.505752202146256e7
0.76,1.0,0.82,0.63,0.57,2.5053226253507286e7
0.41,0.93,0.36,0.19,0.36,2.5042134019609373e7
0.3,1.0,0.46,0.98,0.02,2.506137860187534e7
0.46,0.76,0.02,0.79,0.18,2.5035258729316346e7
0.5,0.01,0.79,0.18,0.4,2.493618046377197e7
0.75,0.88,0.8,0.36,0.59,2.503593380211211e7
0.23,0.86,0.28,0.98,0.58,2.506438064783975e7
0.04,0.22,0.83,0.02,0.68,2.528139227960272e7
0.18,0.85,0.39,0.94,0.01,2.508204613990145e7
0.49,0.44,0.49,0.29,0.94,2.501928172685255e7
0.44,0.7,0.64,0.39,0.01,2.5006809761318743e7
0.5,0.1,0.54,0.07,0.62,2.5058921031107225e7
0.57,0.05,0.1,0.98,0.31,2.5046554920923796e7
0.87,0.02,0.89,0.27,0.48,2.5071725290569127e7
0.17,0.47,0.33,0.95,0.63,2.5084834130533546e7
0.06,0.08,0.05,0.32,0.23,2.532335512734585e7
0.04,0.91,0.29,0.62,0.85,2.5269237020391025e7
0.18,0.13,0.17,0.21,0.03,2.5126732763110273e7
0.6,0.33,0.85,0.27,0.75,2.502810363311785e7
0.15,0.48,0.25,0.82,0.97,2.5108852924458116e7
0.74,0.66,0.12,0.38,0.94,2.504007253169527e7
0.09,0.26,0.13,0.62,0.7,2.5229888854246397e7
0.35,0.61,0.31,0.61,0.22,2.502020434615102e7
0.02,0.99,0.59,0.15,0.48,2.527583339935858e7
0.95,0.41,0.76,0.32,0.78,2.5065894301040307e7
0.72,0.68,0.38,0.83,0.6,2.5029994980457537e7
0.87,0.86,0.78,0.34,0.29,2.5045566608565412e7
0.88,0.33,0.26,0.2,0.76,2.5075616418638214e7
0.2,0.42,0.69,0.48,0.86,2.5053014968291722e7
0.93,0.65,0.73,0.02,0.35,2.504705769692649e7
0.15,0.01,0.52,0.76,0.51,2.484277346606495e7
0.46,0.65,0.17,0.35,0.91,2.5024071363632217e7
0.14,0.79,0.68,0.69,0.3,2.5092873646460958e7
0.75,0.53,0.07,0.54,0.68,2.5046155968408126e7
0.27,0.4,0.97,0.66,0.61,2.50216223788459e7
0.33,0.6,0.33,0.84,0.87,2.502095674005106e7
0.22,0.88,0.65,0.68,0.29,2.505537161577201e7
0.08,1.0,0.15,0.53,0.88,2.5225696660059243e7
0.33,0.35,0.93,0.77,0.91,2.5014678383398592e7
0.68,0.54,0.39,0.37,0.93,2.5029905996671658e7
0.47,0.55,0.52,0.67,0.73,2.5009653503113486e7
0.31,0.3,0.64,0.3,0.49,2.5033180895677786e7
0.87,1.0,0.97,0.35,0.59,2.5060072615489297e7
0.74,0.35,0.77,1.0,1.0,2.503998024806719e7
0.12,0.88,0.1,0.93,0.38,2.5162979015666053e7
0.8,0.63,0.9,0.18,0.33,2.502779485472627e7
0.9,0.33,0.52,0.33,0.17,2.5071981157881677e7
0.31,0.04,0.74,0.79,0.53,2.5009572587395877e7
0.45,0.67,0.81,0.72,0.37,2.4999814666394457e7
0.43,0.22,0.01,0.48,0.71,2.506273029999696e7
0.63,0.02,0.57,0.15,0.07,2.50542637309341e7
0.1,0.75,0.63,0.78,0.77,2.5137314282093e7
0.38,0.93,0.74,0.08,0.55,2.5031131214952804e7
0.98,0.33,0.6,0.12,0.85,2.508413617390268e7
0.79,0.71,0.01,0.53,0.97,2.5047090554704882e7
0.59,0.83,0.04,0.99,0.4,2.50426514298275e7
0.76,0.02,0.38,0.57,0.01,2.5020947562413357e7
0.44,0.4,0.07,0.66,0.69,2.5038813452991396e7
0.14,0.14,0.54,0.84,0.26,2.512425347430963e7
0.09,0.94,0.48,0.77,0.07,2.517294965144912e7
0.92,0.67,0.27,0.9,0.39,2.505144519661937e7
0.03,0.13,0.6,0.97,0.25,2.5296601476423636e7
0.68,0.28,0.79,0.54,0.22,2.5043023262436826e7
0.64,0.74,0.83,0.31,0.49,2.5014100426674433e7
0.25,0.32,0.87,0.26,0.69,2.5039137984503284e7
0.02,0.37,0.17,0.53,0.86,2.5330531781081438e7
0.68,0.07,0.85,0.6,0.86,2.5051005654816747e7
0.49,0.9,0.94,0.54,0.32,2.5019025152263552e7
0.4,0.71,0.13,0.21,0.56,2.502900137583965e7
0.17,0.42,0.28,0.86,0.49,2.5092321330808297e7
0.71,0.01,0.78,0.77,0.43,2.4832352679545853e7
0.53,0.88,0.19,0.04,0.35,2.5041458983765334e7
0.7,0.22,0.3,0.69,0.41,2.5065110644548595e7
0.93,0.06,0.93,0.46,0.24,2.5093631035011e7
0.49,0.19,0.03,0.74,0.52,2.5062857418948807e7
1.0,0.5,0.35,0.36,0.51,2.50703944287315e7
0.39,0.58,0.54,0.11,0.54,2.5009657678859584e7
0.11,0.76,0.98,0.82,0.17,2.5116492442256406e7
0.57,0.99,0.52,0.31,0.32,2.5048251456572995e7
0.26,0.73,0.56,0.64,0.47,2.50299262790782e7
0.41,0.36,0.71,0.1,0.95,2.50183822417282e7
0.57,0.66,0.01,0.07,0.44,2.5035340788182e7
0.87,0.4,0.77,0.74,0.22,2.5053030283164345e7
0.59,0.96,0.59,0.71,0.18,2.5041659958314933e7
0.39,0.12,0.37,0.14,0.55,2.505871490442708e7
0.71,0.38,0.21,0.7,0.75,2.5050669147291213e7
0.08,0.73,0.25,0.93,0.16,2.5199174192800075e7
0.85,0.43,0.6,0.89,0.68,2.5049569470019918e7
0.95,0.31,0.25,0.37,0.2,2.508647253984911e7
0.52,0.03,0.47,0.28,0.97,2.5043991693653136e7
0.06,0.09,0.63,0.64,0.29,2.5243135525512636e7
0.28,0.14,0.42,0.88,0.51,2.505353957968472e7
0.91,0.54,0.65,0.4,0.14,2.5049202641484622e7
0.59,0.77,0.12,0.3,0.1,2.5035341449934475e7
0.88,0.27,0.56,0.61,0.27,2.5074278791656163e7
0.64,0.89,0.83,0.51,0.68,2.5027820358341515e7
0.92,0.89,0.04,0.87,0.51,2.506576781968067e7
0.26,0.15,0.18,0.94,0.29,2.5071293989545904e7
1.0,0.67,0.26,0.82,0.48,2.5062201184677467e7
0.12,0.62,0.29,0.99,0.19,2.5133939609367568e7
0.99,0.8,0.96,0.92,0.6,2.505406479550203e7
0.42,0.24,0.59,0.28,0.83,2.5035472871616356e7
0.82,0.46,0.98,0.59,0.5,2.503751909653164e7
0.47,0.36,0.22,0.03,0.07,2.5039614695940398e7
0.31,0.28,0.74,0.42,0.11,2.5031426460296847e7
0.95,0.92,0.99,0.1,0.01,2.5058152191167228e7
0.17,0.22,0.11,0.07,0.76,2.5133979333052464e7
0.08,0.52,0.31,0.85,0.73,2.5198374233151663e7
0.81,0.86,0.83,0.06,0.73,2.5039040793685284e7
0.3,0.45,0.52,0.25,0.44,2.502468287950478e7
0.46,0.49,0.62,0.85,0.4,2.5007840850312717e7
0.04,0.29,0.94,0.23,0.6,2.527363093337028e7
0.17,0.54,0.81,0.38,0.24,2.506139743556954e7
0.3,0.45,0.17,0.79,0.22,2.5039411812755093e7
0.92,0.23,0.19,0.14,0.12,2.509709820000966e7
0.41,0.14,0.34,0.9,0.85,2.5045149897751432e7
0.34,0.15,0.44,0.81,0.42,2.5044544388800945e7
0.61,0.34,0.49,0.79,0.28,2.503576393872613e7
0.66,0.61,0.5,0.07,0.6,2.502308435146068e7
0.9,0.43,0.83,0.09,0.87,2.5056167982402608e7
0.18,0.08,0.43,0.41,0.42,2.510124515157137e7
0.52,0.18,0.04,0.21,0.59,2.5072080099333078e7
0.49,0.22,0.77,0.88,0.03,2.5028016469718426e7
0.8,0.44,0.81,0.18,0.35,2.5041052439512566e7
0.88,0.85,0.32,0.62,0.69,2.5053278947964214e7
0.72,0.27,0.95,0.9,0.57,2.504297834183758e7
0.05,0.82,0.98,1.0,0.59,2.521690716642109e7
0.14,0.98,0.78,0.69,0.53,2.511092661730697e7
0.07,0.02,0.92,0.6,0.89,2.516090478670825e7
0.61,0.52,0.1,0.99,0.76,2.503466769131545e7
0.32,0.62,0.25,0.59,0.05,2.502673322838167e7
0.02,0.5,0.12,0.21,0.71,2.5327614010142595e7
0.83,0.79,0.5,0.1,0.89,2.5041658143700413e7
0.05,0.6,0.88,0.98,0.58,2.5217622404545553e7
0.26,0.19,0.34,0.8,0.28,2.5062247020510495e7
0.41,0.81,0.06,0.5,0.5,2.5039007051930677e7
0.15,0.41,0.23,0.04,0.75,2.5119499846246507e7
0.26,0.37,0.68,0.86,0.8,2.5032187312310383e7
0.97,0.15,0.35,0.15,1.0,2.5112051326544628e7
0.01,0.32,0.35,0.5,0.88,2.528760090975711e7
0.9,0.69,0.7,0.68,0.22,2.5041908462004967e7
0.22,0.56,0.35,0.07,0.14,2.505143873644422e7
0.1,0.88,0.48,0.54,0.47,2.515422286369405e7
0.04,0.24,0.91,0.61,0.89,2.527502686152928e7
0.75,0.67,0.94,0.35,0.43,2.5020602614144087e7
0.04,0.72,0.95,0.42,0.51,2.5237338518441983e7
0.27,0.83,0.59,0.84,0.39,2.5035484675207745e7
0.07,0.97,0.17,0.25,0.61,2.5237080014489584e7
1.0,0.01,0.16,0.05,0.83,2.512528713930724e7
0.3,0.16,0.28,0.07,0.32,2.50692764867861e7
0.61,0.01,0.38,0.26,0.62,2.4948129009490587e7
0.42,0.78,0.19,0.12,0.92,2.503036284818223e7
0.43,0.33,0.49,0.68,0.27,2.5026026447392464e7
0.16,0.73,1.0,0.73,0.86,2.5066504568733655e7
0.21,0.42,0.28,0.41,0.03,2.5067440461372986e7
0.96,0.98,0.09,0.6,0.81,2.507814491237264e7
0.16,0.54,0.95,0.16,0.87,2.506759682350078e7
0.37,0.8,0.59,0.24,0.65,2.5018492397361767e7
0.56,0.09,0.86,0.99,0.42,2.5030186517382003e7
0.62,0.21,0.4,0.42,0.97,2.50579424109088e7
0.13,0.09,0.95,0.99,0.17,2.5117428081585735e7
0.02,0.3,0.47,1.0,0.19,2.5299123292838242e7
0.77,0.27,0.92,0.83,0.59,2.505094568812474e7
0.16,0.65,0.15,0.19,0.97,2.510416717623079e7
0.95,0.36,0.94,0.48,0.66,2.506923782858152e7
0.12,0.43,0.91,0.44,0.06,2.511395641624813e7
0.78,0.77,0.97,0.16,0.79,2.5026943585418675e7
0.56,0.96,0.03,0.2,0.48,2.5059537502768874e7
0.38,0.46,0.93,0.7,0.63,2.5001516826412342e7
0.34,0.15,0.81,0.71,0.87,2.503321337673021e7
0.3,0.05,0.62,0.56,0.62,2.5032448784244806e7
0.6,0.76,0.45,0.42,0.03,2.502310862050628e7
0.56,0.04,0.99,0.3,0.49,2.503780004943268e7
0.66,0.42,0.45,0.26,0.95,2.503594659352933e7
0.59,0.68,0.05,0.29,0.89,2.5034313032242224e7
0.92,0.21,0.4,0.14,0.65,2.5095689504841063e7
0.78,0.69,0.32,0.63,0.69,2.503708420804283e7
0.95,0.36,0.96,0.17,0.18,2.507084609660831e7
0.66,0.24,0.13,0.87,0.73,2.5063843926757313e7
0.44,0.1,0.91,0.91,0.5,2.5022561953682136e7
0.27,0.88,0.66,0.66,0.09,2.5040028801307775e7
0.43,0.08,0.79,0.5,0.58,2.5031601381393306e7
0.64,0.44,0.59,0.64,0.79,2.5026088957382295e7
0.34,0.34,0.89,0.91,0.43,2.501456150155773e7
0.37,0.63,0.29,0.86,0.57,2.5019230493033547e7
0.53,0.15,0.1,0.59,0.1,2.506608143351001e7
0.89,0.18,0.16,0.32,0.33,2.5098549164032348e7
0.35,0.23,0.72,0.43,0.84,2.5032719487246267e7
0.24,0.25,0.12,0.64,0.94,2.507949647602326e7
0.06,0.18,0.61,0.72,0.63,2.524124128778104e7
0.54,0.84,0.42,0.9,1.0,2.5027777489214905e7
0.19,0.68,0.87,0.3,0.77,2.5047295612397157e7
0.86,0.7,0.09,0.76,0.19,2.5049730093893595e7
0.68,0.8,0.03,0.78,0.25,2.504420415664792e7
0.76,0.86,0.49,0.64,0.8,2.5040996100815207e7
0.34,0.8,0.61,0.14,0.49,2.5020567235998534e7
0.52,0.22,0.87,0.91,0.03,2.502695833759985e7
0.11,0.69,0.01,0.41,0.08,2.518163194923743e7
1.0,0.46,0.85,0.65,0.27,2.5066668793168157e7
0.96,0.54,0.98,0.49,0.74,2.5052730709527113e7
0.36,0.31,0.38,0.55,0.04,2.5035145275008187e7
0.12,0.08,0.39,0.82,0.81,2.5153326128548905e7
0.84,0.18,0.76,0.52,0.05,2.5076727967403986e7
0.06,0.66,0.17,0.11,0.79,2.5249440058004927e7
0.47,0.09,0.64,0.82,0.66,2.5032397231099267e7
0.1,0.12,0.12,0.05,0.91,2.5236584491236992e7
0.11,0.36,0.23,0.23,0.78,2.517452228178193e7
0.14,0.48,0.93,0.99,0.27,2.508618531048496e7
0.52,0.06,0.54,0.17,0.62,2.5058376093221072e7
0.87,0.01,0.29,0.93,0.57,2.4868747790077582e7
0.18,0.08,0.59,0.83,0.36,2.508201944548811e7
0.96,0.52,0.05,0.55,0.69,2.5068267926193073e7
0.54,0.11,0.57,0.59,0.04,2.5047199152043186e7
0.85,0.57,0.91,0.36,0.71,2.503566880600413e7
0.01,0.94,0.8,0.12,0.73,2.528617506109716e7
0.13,1.0,0.22,0.87,0.02,2.515345191198433e7
0.74,0.88,0.54,0.85,0.86,2.5040366847341247e7
0.87,0.03,0.69,0.73,0.64,2.5055390216486335e7
0.18,0.91,0.13,0.38,1.0,2.5106492466628477e7
0.43,0.9,0.91,0.97,0.8,2.5019405402401276e7
0.5,0.21,0.16,0.63,0.12,2.5056340567627914e7
0.31,0.75,0.73,0.29,0.32,2.5016105805830944e7
0.88,0.14,0.44,0.31,0.78,2.5095555690998003e7
0.57,0.73,0.86,0.53,0.78,2.500692566668379e7
0.58,0.61,0.74,0.99,0.19,2.500708123410307e7
0.6,0.28,0.37,0.87,0.41,2.5045224577410884e7
0.81,0.61,0.99,0.61,0.03,2.5027149188525703e7
0.81,0.4,0.03,0.21,0.89,2.50654425125382e7
0.38,0.73,0.17,0.2,0.26,2.5029204551484812e7
0.96,0.54,0.44,0.71,0.33,2.5058745580586568e7
0.08,0.08,0.75,0.25,0.05,2.5212532017460912e7
0.61,0.43,0.7,0.6,0.69,2.5020857095686115e7
0.76,0.08,0.02,0.68,0.53,2.5085054028933905e7
0.48,0.09,0.1,0.33,0.09,2.506930353416957e7
0.04,0.43,0.15,0.48,0.95,2.530585206732092e7
0.37,0.35,0.56,0.61,0.67,2.5022654729134977e7
0.15,0.06,0.15,0.44,0.71,2.51470371754933e7
0.17,0.4,0.85,0.42,0.99,2.5069906910360835e7
0.06,0.7,0.73,0.58,0.24,2.5196949946574844e7
0.44,0.79,0.19,0.69,0.33,2.5030147167426873e7
0.5,0.38,0.01,0.81,0.32,2.5044563482650965e7
0.68,0.69,0.84,0.15,0.45,2.501589432391977e7
0.07,0.61,0.29,0.83,0.4,2.5214311156677097e7
0.66,0.68,0.81,0.91,0.8,2.5013065272636835e7
0.59,0.76,0.88,0.74,0.06,2.5009485820837654e7
0.68,0.23,0.08,0.68,0.45,2.507025591902102e7
0.24,0.4,0.05,0.37,0.74,2.5071000714829378e7
0.57,0.42,0.76,0.27,0.74,2.5017668133500192e7
0.41,0.54,0.68,0.71,0.51,2.5003579467928328e7
0.18,0.52,0.1,0.12,0.91,2.5094902940518636e7
0.28,0.94,0.67,0.61,0.55,2.5047077856254138e7
0.52,0.29,0.25,0.76,0.58,2.5043803393486876e7
0.23,0.22,0.41,0.76,0.47,2.5067415931216773e7
0.53,0.19,0.77,0.57,0.38,2.5036980625741072e7
0.47,0.16,0.47,0.97,0.32,2.504017869173654e7
0.67,0.89,0.41,0.67,0.73,2.5040620471349493e7
0.69,0.4,0.8,0.71,0.62,2.5029277153224993e7
0.53,0.27,0.13,0.71,0.83,2.50524588290667e7
0.16,0.77,0.62,0.92,0.31,2.5077187506723203e7
0.06,0.05,0.06,0.52,0.07,2.5312380995058723e7
0.87,0.03,0.17,1.0,0.28,2.5053028358320355e7
0.96,0.21,0.09,0.62,0.29,2.510195325601271e7
0.98,0.67,0.85,0.8,0.06,2.505123903476049e7
0.1,0.53,0.59,0.12,0.31,2.5143759625395544e7
0.81,0.01,0.82,0.96,0.42,2.4833794699578553e7
0.72,0.39,0.66,0.96,0.79,2.503618675592381e7
0.4,0.53,0.39,0.86,0.28,2.501458728682306e7
0.85,0.44,0.85,0.8,0.09,2.5044719088493377e7
0.03,0.3,0.68,0.25,1.0,2.5286403149282675e7
0.19,0.52,0.78,0.61,0.49,2.504938375142557e7
0.18,0.5,0.69,0.99,0.42,2.505788943541784e7
0.26,0.93,0.79,0.7,0.66,2.504675030763139e7
0.79,0.95,0.53,0.66,0.98,2.5053084995350868e7
0.39,0.62,0.51,0.61,0.62,2.500941716813285e7
0.02,0.72,0.14,1.0,0.29,2.531028794239994e7
0.86,0.78,0.17,0.58,0.5,2.5050375820986573e7
0.85,0.24,0.15,0.11,0.41,2.50886295562594e7
0.9,0.55,0.78,0.45,0.51,2.5045182913176015e7
0.85,0.9,0.57,0.75,0.69,2.5050645395306632e7
0.18,0.14,0.78,0.85,0.44,2.508192998866075e7
0.99,0.49,0.3,0.06,0.85,2.5071630265500553e7
0.4,0.98,0.2,0.61,0.41,2.505744114908788e7
0.49,0.93,0.24,0.7,0.92,2.504560401747468e7
0.3,0.05,0.85,0.4,0.95,2.5033967468623903e7
0.94,0.12,0.1,0.04,0.6,2.5119073435311288e7
0.7,0.36,0.42,0.69,0.05,2.5045163672102213e7
0.88,0.97,0.75,0.42,0.07,2.5059298029275183e7
0.86,0.38,0.81,0.01,0.6,2.505705627425891e7
0.23,0.77,0.76,0.06,0.79,2.503716629221654e7
0.52,0.6,0.45,0.01,0.49,2.501510201884584e7
0.98,0.24,0.44,0.96,0.29,2.5091611299548976e7
0.49,0.16,0.09,0.87,0.6,2.5059875629737206e7
0.24,0.43,0.07,0.07,0.57,2.5068273577931684e7
0.35,1.0,0.44,0.03,1.0,2.505568088742401e7
0.65,0.55,0.66,0.83,0.07,2.501732092932426e7
0.21,0.44,0.41,0.42,0.3,2.5058206032599602e7
0.18,0.22,0.66,0.82,0.79,2.508227667290873e7
0.78,0.14,0.34,0.07,0.59,2.509057427441702e7
0.15,0.07,0.09,0.14,0.34,2.5168507104465067e7
0.95,0.56,0.05,0.82,0.45,2.5063595130416982e7
0.78,0.35,0.93,0.92,0.25,2.5042537378235564e7
0.66,1.0,0.31,0.87,0.24,2.5059605946419194e7
0.15,0.4,0.74,0.82,0.61,2.5086663707428396e7
0.23,0.6,0.85,0.49,0.96,2.502752182830789e7
0.17,0.12,0.06,0.24,0.92,2.5145652694586698e7
0.94,0.37,0.99,0.84,0.9,2.5064119282596588e7
0.01,0.31,0.05,0.58,0.27,2.5353196630787216e7
0.44,0.6,0.41,0.9,0.6,2.5011997435133833e7
0.18,0.94,0.91,0.13,0.2,2.5076151516472176e7
0.47,1.0,0.69,0.23,0.66,2.504305331171788e7
0.67,0.03,0.01,0.48,0.98,2.506411004041139e7
0.89,0.17,0.29,0.15,0.3,2.50994391314481e7
0.69,0.84,0.08,0.56,0.02,2.5046522656450264e7
0.37,0.1,0.33,0.1,0.58,2.50633176381147e7
0.25,0.98,0.88,0.01,0.61,2.5056420602532655e7
0.46,0.8,0.54,0.34,0.82,2.501782642850994e7
0.64,0.06,0.5,0.9,0.68,2.5044534076711614e7
0.45,0.58,0.72,0.26,0.05,2.500264504522032e7
0.96,0.74,0.91,0.16,0.47,2.5049063974724606e7
0.34,0.89,0.39,0.17,0.54,2.50396315252145e7
0.87,0.35,0.23,0.17,0.02,2.507264824256607e7
0.8,0.98,0.73,0.02,0.01,2.505454655093597e7
0.51,0.09,0.97,0.41,0.81,2.5035304480605718e7
0.82,0.29,0.5,0.69,0.6,2.5064637993080955e7
0.51,0.95,0.59,0.59,0.92,2.503721067789927e7
0.64,0.66,0.16,0.26,0.8,2.503242236789456e7
0.3,0.86,0.77,0.76,0.89,2.502810103037979e7
0.13,0.24,0.58,0.55,0.38,2.5130453081799284e7
0.47,0.61,0.28,0.13,0.58,2.5019646447033998e7
0.13,0.16,0.37,0.67,0.03,2.514922760840685e7
0.01,0.19,0.67,0.86,0.54,2.5310761651058897e7
0.34,0.07,0.24,0.98,0.01,2.5042245386615217e7
0.18,0.31,0.77,0.17,0.02,2.5075646241932813e7
0.85,0.04,0.59,0.37,0.07,2.5087012171511486e7
0.71,0.92,0.51,0.62,0.49,2.5044217096432116e7
0.5,0.31,0.02,0.84,0.45,2.50511267255254e7
0.66,0.44,0.6,0.83,0.38,2.502710872046016e7
0.42,0.42,0.09,0.15,0.56,2.5038309735094905e7
0.47,0.28,0.48,0.08,0.43,2.503812831860565e7
0.37,0.69,0.64,0.91,0.83,2.5007412920222767e7
0.52,0.33,0.1,0.6,0.82,2.5047361426838793e7
0.86,0.92,0.26,0.24,0.11,2.5059899070146035e7
0.66,0.41,0.09,0.94,0.92,2.504696112866408e7
0.57,0.79,0.29,1.0,0.33,2.5028627664713107e7
0.16,0.66,0.52,0.17,0.51,2.5078286114128154e7
0.67,0.88,0.46,0.8,0.24,2.503788851656224e7
0.92,0.55,0.77,0.8,0.91,2.504727946059262e7
0.56,0.21,0.09,0.02,0.34,2.5071088172073986e7
0.72,0.52,0.14,0.07,0.89,2.5043621178552315e7
0.06,0.89,0.17,0.28,0.19,2.524993476141324e7
1.0,0.38,0.42,0.04,0.94,2.5083736839856066e7
0.01,0.18,0.69,0.22,0.18,2.532192104223787e7
0.33,0.47,0.1,0.28,0.95,2.503893923635926e7
0.88,0.42,0.31,0.31,0.28,2.506266599871208e7
0.26,0.37,0.29,0.21,0.53,2.505209264177414e7
0.8,0.18,0.52,0.19,0.67,2.5081055358066097e7
0.5,0.89,0.14,0.07,0.29,2.5044196876922533e7
0.22,0.83,0.43,0.05,0.36,2.5058334783073854e7
0.05,0.24,0.52,0.48,0.22,2.5263418270611417e7
0.38,0.01,0.74,0.3,0.91,2.486813356133844e7
0.46,0.72,0.91,0.31,0.55,2.500035057233478e7
