α_v,α_s,decay,MSE
0.97,0.55,0.17,1.6376884811780889e7
0.1,0.67,0.91,1.6356103313024223e7
0.41,0.08,0.11,1.6318974317858921e7
0.86,0.63,0.87,1.6377801833005559e7
0.65,0.28,0.12,1.6352821742685655e7
0.5,0.4,0.22,1.6358980679379009e7
0.36,0.11,0.58,1.6314583751123816e7
0.11,0.42,0.92,1.6317228069174336e7
0.31,0.93,0.62,1.6378272702454899e7
0.59,0.46,0.11,1.636709548125356e7
0.08,0.21,0.46,1.6225926902607925e7
0.65,0.31,0.97,1.6355875841848573e7
0.55,0.9,0.54,1.6377841234501295e7
0.11,0.3,0.48,1.628607398031527e7
0.61,0.12,0.38,1.6336263134124048e7
0.46,0.37,0.5,1.6354074679212302e7
0.7,0.49,0.09,1.6371501386310654e7
0.36,0.23,0.14,1.632861388695423e7
0.44,0.77,0.39,1.6377997378814556e7
0.86,0.28,0.94,1.6361463883917889e7
0.99,0.03,0.72,1.6367672831287567e7
0.17,0.74,0.43,1.6372729604527507e7
0.87,0.45,0.23,1.6372450660640502e7
0.29,0.07,0.26,1.6305611036473267e7
0.52,0.65,0.39,1.6375870643906692e7
0.03,0.02,0.21,1.603811494614219e7
0.62,0.5,0.13,1.6370473275579227e7
0.51,0.81,0.99,1.6378415441873739e7
0.84,0.04,0.65,1.63574511727623e7
0.2,0.79,0.06,1.63761169671969e7
0.79,0.68,0.94,1.6378155565121133e7
0.06,0.89,0.79,1.6365607029702488e7
0.82,0.17,0.57,1.6351847504340867e7
0.98,0.63,0.41,1.637814839778182e7
0.38,0.74,0.85,1.637715883751141e7
0.95,0.9,0.58,1.6376080539912624e7
0.25,0.69,0.33,1.637357974300808e7
0.16,0.4,0.49,1.6332116150359608e7
0.43,0.98,0.26,1.6377216920440989e7
0.57,0.35,0.25,1.635656615169156e7
0.21,0.73,0.43,1.6374176634485016e7
0.04,1.0,0.75,1.6367788291609949e7
0.88,0.47,0.39,1.6373495519863538e7
0.78,0.65,0.78,1.6377757222207809e7
0.98,0.36,0.9,1.6369740779558355e7
0.75,0.72,0.79,1.637835407487182e7
0.87,0.28,0.09,1.6361798988680236e7
0.44,0.96,0.73,1.6377475412272936e7
0.8,0.84,0.32,1.6377701700348644e7
0.38,0.75,0.11,1.637737226119856e7
0.9,0.05,0.51,1.635699012088227e7
0.3,0.54,0.14,1.6365243001160657e7
0.83,0.9,0.33,1.6376584576713162e7
0.2,0.87,0.19,1.6377889643740917e7
0.62,0.35,0.59,1.6358594357061217e7
0.17,0.58,0.28,1.636026758067729e7
0.38,0.86,0.1,1.637842441816414e7
0.6,0.23,0.51,1.63448323912497e7
0.53,0.09,0.02,1.6329383189957624e7
0.91,0.87,0.38,1.6376819082430549e7
0.68,0.46,0.09,1.6369314478025544e7
0.49,0.45,0.45,1.6363415906262062e7
0.08,0.13,0.37,1.6200289734534271e7
0.41,0.39,0.14,1.635421804866223e7
0.01,0.15,0.18,1.5988760266377285e7
0.14,0.1,0.71,1.6260128135191258e7
0.37,0.76,0.98,1.6377504774342349e7
0.13,0.43,0.91,1.632848019623159e7
0.28,0.55,0.08,1.6365316087142158e7
0.44,0.23,0.63,1.6334627267016107e7
0.75,0.43,0.52,1.636902724722084e7
0.93,0.06,0.49,1.6356563433410898e7
0.14,0.27,0.95,1.6296037685633676e7
0.67,0.12,0.05,1.6340468068154221e7
0.54,0.38,0.09,1.6358462923243929e7
0.26,0.31,0.41,1.6332482059991825e7
0.57,0.17,0.24,1.6336840810605943e7
0.85,0.35,0.65,1.6366228195492402e7
0.36,0.75,0.42,1.637723537521933e7
0.61,0.61,0.42,1.6375483898067629e7
0.75,0.22,0.52,1.63520302422349e7
0.29,0.78,0.42,1.637731285270867e7
0.59,0.48,0.1,1.636851717482369e7
0.25,0.05,0.79,1.6302864308991978e7
0.04,0.59,0.67,1.6304639092816703e7
0.2,0.8,0.31,1.6376416951000646e7
0.93,0.52,0.28,1.6375835121925887e7
0.61,0.3,0.04,1.6353019978498707e7
0.13,0.68,0.46,1.6364134198695133e7
0.45,0.1,0.76,1.6322731519270219e7
0.14,0.7,0.25,1.6367326320610983e7
0.77,0.48,0.66,1.6372253196927952e7
0.44,0.54,0.61,1.6369153261206582e7
0.6,0.14,0.29,1.6336626027426407e7
0.08,0.97,0.7,1.6374406675268553e7
0.87,0.55,0.12,1.6376193210769873e7
0.21,0.7,0.58,1.637271882878677e7
0.91,0.35,0.27,1.6367715675242398e7
0.38,0.02,0.9,1.6351760484556444e7
0.74,0.1,0.74,1.6344581215172403e7
0.53,0.41,0.04,1.636105176166635e7
0.31,0.95,0.8,1.6378120364767242e7
0.42,0.9,0.3,1.6378219395737594e7
0.45,0.03,0.78,1.6340908842532292e7
0.82,0.92,0.11,1.6376230000013381e7
0.26,0.9,0.66,1.6378419914569626e7
0.47,0.25,0.97,1.633929351837408e7
0.6,0.53,0.48,1.637179633178379e7
0.69,0.02,0.8,1.6366972496953554e7
0.86,0.9,0.14,1.6376446658881417e7
0.07,0.24,0.06,1.6221892900233738e7
0.37,0.35,0.17,1.634709672183906e7
0.93,0.7,0.86,1.6378423498442752e7
0.45,0.4,0.42,1.6357044987481449e7
0.82,0.39,0.24,1.6368126350318331e7
0.09,0.48,0.81,1.6319127157564405e7
0.64,0.1,0.62,1.6337858357165447e7
0.71,0.18,0.76,1.6346611242015535e7
0.26,0.43,0.25,1.6351061008753093e7
0.85,0.87,0.07,1.6377051238458117e7
0.02,0.01,0.92,1.6013047089385265e7
0.89,0.89,0.43,1.637651604599845e7
0.12,0.31,0.49,1.6295470469157036e7
0.23,0.97,0.88,1.6378296125348141e7
0.55,0.66,0.3,1.637645362731094e7
0.11,0.54,0.35,1.6341015793918198e7
0.37,0.52,0.88,1.6365852873170482e7
0.38,0.57,0.48,1.636982213680202e7
0.44,0.49,0.07,1.6365373588382667e7
0.7,0.52,0.41,1.637302546237327e7
0.45,0.54,0.49,1.6369376349083224e7
0.04,0.6,0.4,1.6307264150691146e7
0.24,0.97,0.56,1.6378251907605775e7
0.28,0.88,0.62,1.6378400963525688e7
0.47,0.94,0.79,1.6377630017128725e7
0.92,0.47,0.95,1.6374011980255567e7
0.19,0.36,0.35,1.6331360609143574e7
0.78,0.37,0.21,1.6365715132822921e7
0.03,0.11,0.77,1.6063819207294362e7
0.31,0.4,0.57,1.6350409759509532e7
0.95,0.95,0.07,1.6374951407781847e7
0.94,0.52,0.25,1.6375917732243424e7
0.37,0.61,0.62,1.637204694622657e7
0.84,0.94,0.34,1.6375694206711551e7
0.82,0.04,0.07,1.6356516780890485e7
0.7,0.3,0.5,1.635704843828218e7
0.82,0.8,0.26,1.6378095739939276e7
0.61,0.74,0.17,1.6378211643029362e7
0.64,0.13,0.42,1.6338858886852268e7
0.57,0.45,0.15,1.6365787451821772e7
0.55,0.16,0.36,1.6334542780006342e7
0.34,0.56,0.31,1.6368125799481643e7
0.72,0.25,0.81,1.635324002989571e7
0.04,0.73,0.73,1.6335598494825635e7
0.38,0.92,0.2,1.6378159787003156e7
0.29,0.71,0.72,1.6375284919644438e7
0.32,0.99,0.13,1.6377630900106542e7
0.12,0.98,0.25,1.6377705795422258e7
1.0,0.21,0.12,1.636137872692293e7
0.8,0.08,0.05,1.6348477114741396e7
0.86,0.05,0.42,1.6355162508992631e7
0.72,0.88,0.51,1.63774381839486e7
0.13,0.7,0.59,1.63658797946631e7
0.74,0.02,0.19,1.6368624120356714e7
0.46,0.27,0.54,1.6341335471558595e7
0.58,0.62,0.95,1.637549697861777e7
0.22,0.38,0.64,1.6339627563211191e7
0.94,0.91,0.29,1.637590345028083e7
0.16,0.01,0.61,1.6356998822061244e7
0.26,0.09,0.62,1.63004642821681e7
0.26,0.87,0.26,1.6378311922627565e7
0.52,0.11,0.65,1.6328967893735748e7
0.69,0.86,0.53,1.6377830719917009e7
0.64,0.12,0.21,1.6338402439670142e7
1.0,0.06,0.79,1.6359325551922837e7
0.16,0.96,0.42,1.6378300935833985e7
1.0,0.13,0.47,1.6357938793488149e7
0.47,0.35,0.86,1.6352160653685378e7
0.83,0.77,0.14,1.637830225470487e7
0.35,0.1,0.05,1.6313017296730943e7
0.18,0.26,0.35,1.6308658020005783e7
0.7,0.33,0.25,1.635981729806515e7
0.33,0.76,0.11,1.6377225801781826e7
0.63,0.68,0.23,1.6377490454382656e7
0.55,0.36,0.16,1.6356788493750755e7
0.46,0.13,0.32,1.6325152687331174e7
0.84,0.78,0.89,1.6378219953604123e7
0.34,0.3,0.22,1.6337861999918716e7
0.26,0.37,0.36,1.6342373804439222e7
0.73,0.24,0.63,1.6352804841586934e7
0.16,0.35,0.26,1.6322156372826064e7
0.8,0.98,0.3,1.6374995927384535e7
0.91,0.28,0.26,1.636306943716278e7
0.02,0.72,0.67,1.6311312659739343e7
0.34,0.08,0.13,1.6311630914128311e7
0.24,0.78,0.79,1.637669479572595e7
0.8,0.39,0.41,1.6367637544923088e7
0.36,0.09,0.24,1.6313829433505561e7
0.75,0.76,0.12,1.6378417499050999e7
0.84,0.75,0.17,1.6378382458823873e7
0.82,0.81,0.21,1.637799731042285e7
0.95,0.13,0.68,1.6356000358736651e7
0.06,0.6,0.53,1.6324642701337237e7
0.47,0.84,0.08,1.6378419901615346e7
0.4,0.61,0.17,1.6372588322537255e7
0.38,0.03,0.68,1.6335130586940376e7
0.47,0.38,0.07,1.6355647784619443e7
0.8,0.5,0.02,1.6373654084517993e7
0.88,0.54,0.05,1.6375993771535043e7
0.38,0.89,0.44,1.6378354312565576e7
0.18,0.76,0.16,1.6374249331788782e7
0.02,0.19,0.59,1.6072655266274652e7
0.81,0.64,0.34,1.6377739808704585e7
0.77,0.4,0.58,1.6367551017887527e7
0.01,0.55,0.38,1.6226821291724414e7
0.93,0.29,0.39,1.636433363216364e7
0.9,0.18,0.38,1.6356073149057968e7
0.81,0.65,0.49,1.637788177519981e7
0.63,0.41,0.77,1.636434011786305e7
0.82,0.5,0.48,1.6373933217830293e7
0.9,0.41,0.18,1.637095774621729e7
0.57,0.28,0.5,1.6348794635706358e7
0.7,0.98,0.23,1.6375634010801392e7
0.04,0.6,0.07,1.6307264150691146e7
0.73,0.92,0.42,1.6376701703385737e7
0.18,0.44,0.16,1.634334239516347e7
0.86,0.11,0.27,1.6351468268646209e7
0.05,0.43,0.49,1.6266447940311829e7
0.94,0.35,0.32,1.6368382016248915e7
0.94,0.02,0.31,1.6373306064084535e7
0.87,0.18,0.97,1.6354787257271908e7
0.6,0.15,0.96,1.633730909086638e7
0.25,0.24,0.74,1.6318725282991039e7
0.18,0.34,0.08,1.6325383330080552e7
0.06,0.79,0.54,1.6355712274158597e7
0.07,0.22,0.24,1.6214141346298434e7
0.06,0.06,0.59,1.6138605717416102e7
0.52,0.68,0.76,1.637674327361295e7
