α_v,α_s,α_v_error,α_s_error,decay,MSE
0.35,0.63,0.46,0.08,0.56,4.31695247133799e7
0.13,0.48,0.64,0.93,0.01,4.330059875956899e7
0.27,0.75,0.72,0.9,0.61,4.320431257076059e7
0.07,0.25,0.65,0.11,0.81,4.32524418800116e7
0.07,0.37,0.27,0.71,0.92,4.330746326294532e7
0.43,0.52,0.96,0.25,0.76,4.320809825948708e7
0.54,0.47,0.62,0.88,0.73,4.314173295730705e7
1.0,0.15,0.47,0.94,0.8,4.303524070003898e7
0.03,0.5,0.87,0.42,0.17,4.319508729703981e7
0.4,0.87,0.5,0.7,0.42,4.31080414567762e7
0.5,0.18,0.89,0.65,0.33,4.324212341888398e7
0.68,0.43,0.88,0.57,0.38,4.313406944630371e7
0.38,0.08,0.79,0.49,0.14,4.325480734862912e7
0.95,0.22,0.67,0.11,0.37,4.3099939095596485e7
0.15,0.49,0.47,0.56,0.31,4.328264822381059e7
0.11,0.7,0.29,0.82,0.81,4.325193124636009e7
0.09,0.64,0.44,0.06,0.56,4.329623107075098e7
0.58,0.18,0.73,0.97,0.58,4.3197970047992624e7
0.94,0.12,0.93,0.69,0.22,4.310663071658472e7
0.86,0.34,0.6,0.96,0.46,4.306679207325118e7
0.63,0.4,0.99,0.51,0.47,4.3169240622628e7
0.48,0.74,0.82,0.52,0.33,4.312972204377265e7
0.93,0.5,0.24,0.27,0.27,4.2962304767879575e7
0.55,0.46,0.04,0.4,0.41,4.307531066619824e7
0.54,0.95,0.71,0.43,0.68,4.307561427506701e7
0.37,0.87,0.14,0.63,1.0,4.30708908929518e7
0.58,1.0,0.8,0.52,0.95,4.3069679322491094e7
0.05,0.46,0.8,0.34,0.94,4.325487243367956e7
0.9,0.69,0.48,0.72,0.91,4.294767422785411e7
0.68,0.51,0.79,0.91,0.32,4.3099656826698825e7
0.84,0.59,0.19,0.51,0.28,4.295388950929875e7
0.43,0.52,0.67,0.71,0.96,4.317756569398738e7
0.32,0.4,0.51,0.35,0.08,4.323508466441174e7
0.56,0.78,0.63,0.87,0.56,4.306794598450943e7
0.06,0.8,0.45,0.42,0.63,4.330327702786209e7
0.43,0.8,0.41,0.71,0.92,4.309135448825163e7
0.48,0.5,0.29,0.92,0.23,4.311687688327209e7
0.63,0.52,0.12,0.58,0.77,4.303642783299454e7
0.86,0.28,0.35,0.68,0.99,4.305675511149967e7
0.14,0.21,0.92,0.26,0.68,4.329840315674541e7
0.84,0.39,0.49,0.73,0.02,4.304748495466631e7
0.86,0.63,0.53,0.32,0.03,4.298553540921248e7
0.32,0.63,0.75,0.67,0.16,4.320660731311283e7
0.11,0.47,0.48,0.19,0.14,4.330287681838476e7
0.61,0.14,0.82,0.9,0.63,4.31916053544314e7
0.49,0.77,0.47,0.64,0.19,4.3079533978199646e7
0.2,0.12,0.15,0.05,0.63,4.328891905662666e7
0.89,0.24,0.17,0.81,0.72,4.303220627506237e7
0.94,0.53,0.17,0.51,0.12,4.293655530857347e7
0.73,0.44,0.38,0.84,0.11,4.305400663002894e7
0.78,0.32,0.23,0.27,0.49,4.30651446961419e7
0.86,0.7,0.59,0.08,0.55,4.298269964776446e7
0.63,0.27,0.66,0.69,0.99,4.316838322882083e7
0.68,0.15,0.67,0.65,0.81,4.316644015592527e7
0.38,0.97,0.94,0.11,0.23,4.316243585367858e7
0.1,0.48,0.01,0.46,0.74,4.323556485885829e7
0.89,0.66,0.02,0.14,0.61,4.290549316694922e7
0.03,0.27,0.66,0.24,0.51,4.307688020015994e7
0.81,0.1,0.93,0.71,0.02,4.31247549198555e7
0.46,0.77,0.94,0.1,0.24,4.314963630827125e7
0.08,0.22,0.02,0.45,0.36,4.329481350705964e7
0.36,0.7,0.12,0.62,0.18,4.309548313873851e7
0.01,0.44,0.2,0.13,0.7,4.3034659409185484e7
0.11,0.57,0.86,0.68,0.88,4.3306348150001414e7
0.79,0.78,0.46,0.57,0.76,4.2966604003982395e7
0.87,1.0,0.89,0.61,0.35,4.298534948366647e7
0.72,0.62,0.43,0.61,0.76,4.301726693292508e7
0.6,0.78,0.31,0.97,0.58,4.301142458147527e7
0.26,0.09,0.8,0.53,0.19,4.32942011963842e7
0.36,0.25,0.39,0.16,0.89,4.3244892454043016e7
0.38,0.84,0.43,0.45,0.96,4.311311772538597e7
0.35,0.13,0.46,0.03,0.65,4.32744289186326e7
0.19,0.96,0.09,0.54,0.48,4.313349622456592e7
0.94,0.68,0.73,0.76,0.4,4.297172337487585e7
0.9,0.83,0.41,0.29,0.7,4.292362567701876e7
0.15,0.63,0.64,0.9,0.96,4.327593092216198e7
0.56,0.77,0.6,0.37,0.76,4.307137981898393e7
0.14,0.64,0.81,0.79,0.22,4.329020331213543e7
0.2,0.44,0.09,0.35,0.68,4.321981061764234e7
0.58,0.69,0.06,0.66,0.19,4.300327870866365e7
0.92,0.84,0.88,0.29,0.51,4.297866102845819e7
0.41,0.67,0.64,0.34,0.29,4.3153472753602654e7
0.2,0.69,0.44,0.03,0.3,4.322569721150735e7
0.02,0.07,0.6,0.41,0.42,4.282894927803316e7
0.1,0.4,0.45,0.8,1.0,4.330665270024303e7
0.86,0.85,0.38,0.61,0.82,4.292547833401668e7
0.68,0.09,0.18,0.34,0.2,4.3107472017295174e7
0.5,1.0,0.02,0.16,0.73,4.300935899938576e7
0.55,0.7,0.6,0.33,0.99,4.308775420872392e7
0.62,0.52,0.62,0.03,0.7,4.311140596359158e7
0.41,0.34,0.42,0.58,1.0,4.320436099248597e7
0.91,0.61,0.95,0.53,0.47,4.3026436484488286e7
0.87,1.0,0.08,0.01,0.49,4.289439572892645e7
0.21,0.89,0.79,0.28,0.31,4.322886760062676e7
0.59,0.55,0.76,0.8,0.19,4.3118880116727225e7
0.33,0.29,0.41,0.96,0.02,4.323876332844731e7
0.59,0.31,0.56,0.66,0.53,4.316234999912223e7
0.31,0.35,0.86,0.6,0.88,4.327122175209087e7
0.68,0.25,0.27,0.88,0.72,4.311010827404115e7
0.59,0.54,0.31,0.99,0.31,4.306626663596597e7
0.21,0.73,0.87,0.21,0.68,4.3252985526570186e7
0.17,0.24,0.69,0.31,0.67,4.330737246823123e7
0.29,0.31,0.51,0.57,0.75,4.326155861324339e7
0.76,0.78,0.69,0.53,0.79,4.3006474570126034e7
0.4,0.39,0.43,0.31,0.87,4.320032906028699e7
0.33,0.92,0.13,0.29,0.69,4.308663270195655e7
0.13,0.24,0.98,0.69,1.0,4.32979020623227e7
0.09,0.33,0.88,0.2,0.75,4.3284507910952926e7
0.56,0.28,0.38,0.03,0.25,4.317391306074408e7
0.19,0.52,0.64,0.25,0.5,4.327574336600052e7
0.85,0.27,0.06,0.73,0.83,4.302572598928901e7
0.83,0.98,0.33,0.7,0.92,4.2926480413340524e7
0.32,0.65,0.36,0.79,0.9,4.315720342103569e7
0.84,0.89,0.95,0.04,0.1,4.300976070773053e7
0.09,0.89,0.94,0.42,0.28,4.3301203678940296e7
0.11,0.79,0.63,0.31,0.67,4.328340099433371e7
0.2,0.14,0.62,0.76,0.3,4.330315036471082e7
0.65,0.66,0.94,0.09,0.14,4.310068480808592e7
0.96,0.77,0.7,0.09,0.36,4.29566437406672e7
0.53,0.04,0.73,0.41,0.98,4.3106087312693305e7
0.98,0.93,0.32,0.45,0.91,4.288181928101693e7
0.67,0.74,0.9,0.06,0.93,4.307497396636686e7
0.97,0.56,0.02,0.79,0.58,4.2895393497343e7
0.85,0.89,0.08,0.21,0.31,4.28939376997265e7
0.05,0.31,0.04,0.25,0.67,4.3306059591179885e7
0.59,0.88,0.67,0.81,0.94,4.305134803862743e7
0.35,0.12,0.02,0.11,0.91,4.322895047003608e7
0.93,0.47,0.45,0.84,0.26,4.299010963209872e7
0.16,0.74,0.42,0.06,0.01,4.323746424411399e7
0.51,0.97,0.9,0.99,0.4,4.310119198052859e7
0.09,0.78,0.59,0.39,0.27,4.3293796416365296e7
0.42,0.53,0.18,0.45,0.02,4.3122552103249244e7
0.52,0.15,0.14,0.84,0.49,4.315412472361396e7
0.21,0.01,0.36,0.94,0.22,4.278028461549767e7
0.37,0.31,0.28,0.64,0.62,4.320954911993856e7
0.44,0.98,0.28,0.21,0.26,4.3065248785912275e7
0.52,0.87,0.6,0.25,0.25,4.307709604746448e7
0.73,0.55,0.94,0.17,0.84,4.309849715325026e7
0.03,0.09,0.88,0.6,0.87,4.3014805304295026e7
0.66,0.97,0.72,0.13,0.65,4.303765986057824e7
0.78,0.8,0.35,0.44,0.06,4.295496145415241e7
1.0,0.31,0.35,0.08,0.32,4.3022350467952594e7
0.84,0.39,0.2,0.95,0.71,4.300827059196099e7
0.77,0.44,0.96,0.12,0.67,4.311852099636226e7
0.02,0.27,0.39,0.95,0.38,4.29991028256126e7
0.59,0.16,0.85,0.34,0.86,4.322226460772973e7
0.98,0.68,0.83,0.53,0.42,4.2977784309636004e7
0.57,0.24,0.95,0.48,0.09,4.322171697753562e7
0.82,0.84,0.01,0.71,0.37,4.288957304646166e7
0.04,0.98,0.77,0.35,0.97,4.3304318203802705e7
0.03,0.6,0.53,0.12,0.13,4.324668713948236e7
0.03,0.86,0.61,0.58,0.12,4.328974466274238e7
0.65,0.95,0.53,0.72,0.59,4.301140066553991e7
0.4,0.97,0.65,0.03,0.18,4.3128031563546516e7
0.06,0.34,0.81,0.71,0.21,4.32474067170382e7
0.47,0.83,0.9,0.13,0.88,4.313390514992359e7
0.21,0.71,0.32,0.28,0.8,4.319754485559028e7
0.65,0.34,0.13,0.88,0.96,4.3080098257099174e7
0.8,0.25,0.5,0.22,0.13,4.3112085273118384e7
0.44,0.39,0.62,0.64,0.81,4.3200891343374155e7
0.97,0.23,0.31,0.94,0.67,4.302593046503262e7
0.15,0.78,0.19,0.71,0.61,4.319226431693284e7
0.08,0.4,0.16,0.43,0.79,4.329713411897503e7
0.08,0.23,0.47,0.62,0.1,4.328831846712221e7
0.36,0.77,0.58,0.79,0.65,4.314594510554111e7
0.93,0.55,0.76,0.24,0.16,4.30169755887651e7
0.26,0.08,0.63,0.23,0.27,4.3296316854749195e7
0.19,0.36,0.12,0.02,0.27,4.3251117330496944e7
0.65,0.41,0.16,0.34,0.87,4.30714274004092e7
0.68,0.37,0.42,0.66,0.82,4.30990689763926e7
0.83,0.47,0.99,0.75,0.27,4.3086632670315444e7
0.56,0.65,0.88,0.15,0.09,4.3127363291121975e7
0.71,0.67,0.82,0.91,0.69,4.305450052700699e7
0.7,0.46,0.97,0.7,0.28,4.312719186057844e7
0.8,0.99,0.62,0.17,0.47,4.2979572358861856e7
0.8,0.01,0.43,0.38,0.14,4.239914862085275e7
0.52,0.79,0.13,0.86,0.95,4.3016849481650636e7
0.19,0.71,0.38,0.21,0.74,4.321786561649093e7
0.39,0.64,0.85,0.51,0.81,4.31864246140938e7
0.6,0.88,0.48,0.71,0.73,4.302567123699432e7
0.68,0.59,0.65,0.51,0.66,4.306738957374767e7
0.26,0.09,0.63,0.01,0.04,4.330349290999126e7
0.64,0.85,0.97,0.45,0.21,4.307265281878613e7
0.9,0.2,0.06,0.15,0.01,4.304492362694061e7
0.49,0.46,0.68,0.66,0.71,4.317110328801994e7
0.16,0.04,0.03,0.13,0.93,4.325185353836211e7
0.21,0.85,0.43,0.58,0.48,4.3191045781891204e7
0.38,0.95,0.29,0.58,0.34,4.308576538270018e7
0.36,0.71,0.76,0.74,0.39,4.317542205320999e7
0.04,0.07,0.01,0.59,0.14,4.330536011500427e7
0.05,0.13,0.13,0.39,0.97,4.328652670764987e7
0.11,0.13,0.47,0.7,1.0,4.330411355638073e7
0.9,0.58,0.55,0.42,0.89,4.2986906487413e7
0.81,0.2,0.93,0.3,0.69,4.316274107054261e7
0.19,0.85,0.58,0.51,0.22,4.32216253618789e7
0.12,0.61,0.48,0.01,0.04,4.3285938653528444e7
0.42,0.63,0.82,0.46,0.74,4.3174352227655135e7
0.04,0.83,0.79,0.16,0.99,4.329565200212447e7
0.74,0.26,0.68,0.99,0.97,4.313287974082889e7
0.51,0.75,0.72,0.45,0.2,4.310654289156378e7
0.52,0.19,0.67,0.84,0.21,4.321460461643953e7
0.11,0.08,0.29,0.21,0.22,4.330704518599994e7
0.98,0.18,0.79,0.71,0.22,4.309326461677325e7
0.86,0.6,0.45,0.37,0.43,4.2981555128390454e7
0.17,0.18,0.66,0.9,0.13,4.330716875838995e7
0.37,0.76,0.97,0.23,0.18,4.318708015896871e7
0.72,0.39,0.1,0.43,0.72,4.304384858995635e7
0.76,0.67,0.29,0.27,0.37,4.297900962878897e7
0.68,0.81,0.09,0.5,0.88,4.2954006071073845e7
0.74,0.21,0.31,0.11,0.55,4.312377418511655e7
0.12,0.48,0.21,0.56,0.14,4.3269126067410976e7
0.6,0.01,0.72,0.67,0.04,4.250754287963597e7
0.11,0.22,0.45,0.98,0.92,4.330666207997159e7
0.12,0.34,0.78,0.9,0.49,4.330624237720599e7
0.01,0.84,0.68,0.14,0.14,4.319203252030337e7
0.73,0.31,0.37,0.34,0.34,4.309972460734047e7
0.08,0.12,0.33,0.81,0.53,4.330108012391892e7
0.93,0.33,0.9,0.63,0.52,4.3090004563314185e7
0.69,0.81,0.6,0.7,1.0,4.301376893141946e7
0.16,0.74,0.19,0.74,0.4,4.319228874470336e7
0.62,0.76,0.62,0.97,0.94,4.3046198472340524e7
0.55,0.16,0.35,0.94,0.96,4.316777838804455e7
0.44,0.1,0.4,0.58,0.03,4.32046400709014e7
0.52,0.78,0.57,0.18,0.39,4.3084674872347906e7
0.42,0.24,0.4,0.22,0.22,4.322753219681607e7
0.36,0.57,0.54,0.08,0.87,4.318759742094528e7
0.54,0.49,0.56,0.06,0.29,4.3141017531574376e7
0.9,0.39,0.56,0.43,0.48,4.304301486715993e7
0.98,0.05,0.86,0.85,0.11,4.29032363657588e7
0.68,0.3,0.48,0.84,0.78,4.312306115843814e7
0.89,0.67,0.57,0.32,0.12,4.297263016982705e7
0.07,0.82,0.87,0.28,0.06,4.330742505689465e7
0.79,0.63,0.19,0.96,0.34,4.295544269484745e7
0.63,0.01,0.82,0.75,0.09,4.2539730357978426e7
0.12,0.44,0.41,0.25,0.82,4.329801691222832e7
0.82,0.03,0.43,0.83,0.62,4.266839222960527e7
0.6,0.17,0.15,0.47,0.07,4.314439173617899e7
0.86,0.43,0.04,0.47,0.21,4.2975802857502215e7
0.16,0.27,0.21,0.5,0.24,4.3284939322609216e7
0.68,0.49,0.86,0.96,0.47,4.311210125347085e7
0.68,0.28,0.87,0.74,0.01,4.316957832561431e7
0.25,0.11,0.24,0.34,0.79,4.32724130725738e7
0.7,0.13,0.32,0.85,0.68,4.310343436730113e7
0.17,0.89,0.95,0.51,0.47,4.3259632254612856e7
0.25,0.95,0.62,0.8,0.35,4.318387308842332e7
0.57,0.8,0.09,0.64,0.63,4.2993446341344446e7
0.64,0.45,0.64,0.77,0.15,4.311430191869977e7
0.01,0.59,0.44,0.02,0.53,4.307329587352429e7
0.35,0.02,0.62,0.24,0.33,4.307902979500054e7
0.5,0.58,0.43,0.75,0.78,4.3107867312354036e7
0.55,0.68,0.31,0.41,0.68,4.305419494523533e7
0.18,0.8,0.41,0.6,0.9,4.32110399124146e7
0.28,0.59,0.83,0.52,0.95,4.323854854886596e7
0.66,0.5,0.73,0.31,0.15,4.310988975225689e7
0.77,0.43,0.33,0.17,0.35,4.3048491510654464e7
0.05,0.41,0.41,0.26,0.07,4.328032367519861e7
0.55,0.3,0.6,0.09,0.07,4.3192352997856125e7
0.45,0.33,0.56,0.57,0.69,4.32068783577029e7
0.87,0.87,0.12,0.86,0.15,4.288419108773967e7
0.86,0.96,0.96,0.67,0.33,4.299473173873114e7
0.19,0.5,0.9,0.57,0.57,4.329028324188846e7
0.36,0.38,0.5,0.09,0.48,4.322742321977904e7
0.78,0.57,0.79,0.76,0.56,4.3052233950194985e7
0.34,0.78,0.25,0.41,0.72,4.311310297676097e7
0.88,0.26,0.1,0.44,0.78,4.303052245356094e7
0.53,0.62,0.05,0.51,0.3,4.30381990527081e7
0.12,1.0,0.62,0.79,0.65,4.3257835287502885e7
0.54,0.07,0.94,0.49,0.07,4.32004443810226e7
0.75,0.18,0.75,0.22,0.34,4.316854565138215e7
0.96,0.35,0.14,0.19,0.59,4.2990298378519274e7
0.54,0.07,0.16,0.18,0.5,4.31621928974745e7
0.17,0.21,0.61,0.37,0.86,4.3307227071985155e7
0.66,0.39,0.75,0.54,0.59,4.3138640397149354e7
0.82,0.35,0.71,0.67,0.94,4.309251996265269e7
0.2,0.64,0.4,0.43,0.2,4.322527629598141e7
0.7,0.47,0.12,0.96,0.44,4.302149031071474e7
0.46,0.89,0.55,0.28,1.0,4.309287657237615e7
0.19,1.0,0.31,0.93,0.77,4.317135373448151e7
0.42,0.69,0.82,0.48,0.84,4.316253649672357e7
0.2,0.25,0.81,0.96,1.0,4.330454815762307e7
0.6,0.67,0.51,0.56,0.27,4.3060675542215325e7
0.23,0.98,0.6,0.38,0.59,4.31936998081815e7
0.54,0.35,1.0,0.56,0.61,4.320988334311675e7
0.4,0.83,0.74,0.51,0.73,4.3141283104061484e7
0.75,0.23,0.12,0.09,0.34,4.3094328089169346e7
0.55,0.69,0.62,0.55,0.36,4.308911255189439e7
0.45,0.96,0.12,0.18,0.88,4.303990537754636e7
0.48,0.56,0.67,0.47,0.07,4.315140652044997e7
0.88,0.8,0.05,0.17,0.86,4.288765535313125e7
0.74,0.82,0.01,0.09,0.14,4.292892337650947e7
0.46,0.58,0.16,0.12,0.53,4.309685026324254e7
0.81,0.14,0.35,0.45,1.0,4.309697020078539e7
0.22,0.27,0.96,0.39,0.74,4.330479851977094e7
0.66,0.61,0.44,0.66,0.22,4.304197931599246e7
0.19,0.5,0.33,0.78,0.64,4.324509396412923e7
0.29,0.49,0.54,0.07,0.12,4.323336350644796e7
0.68,0.92,0.9,0.69,0.94,4.304423184585189e7
0.08,0.84,0.54,0.45,0.96,4.329283742809543e7
0.42,1.0,0.71,1.0,0.29,4.311648648165198e7
0.69,0.61,0.46,0.02,0.5,4.304442538799986e7
0.22,0.71,0.85,0.32,0.48,4.324880027889714e7
0.22,1.0,0.2,0.86,0.5,4.313790083864636e7
0.16,0.72,0.84,0.38,0.58,4.327557349570933e7
0.43,0.39,0.75,0.83,0.98,4.32143500538076e7
0.8,0.17,0.36,0.84,0.07,4.3088332498026036e7
0.89,0.61,0.69,0.36,0.59,4.300150291861472e7
0.62,0.02,0.24,0.27,0.49,4.281375908569892e7
0.15,0.26,0.31,0.32,0.99,4.329896601523185e7
0.58,0.54,0.54,0.75,0.46,4.310066593057135e7
0.92,0.77,0.64,0.7,0.2,4.294986472149322e7
0.53,0.44,0.75,0.39,0.61,4.317196295146153e7
0.83,0.85,0.03,0.9,0.11,4.288628996252473e7
0.78,0.44,0.46,0.97,0.24,4.30457517117472e7
0.1,0.51,0.14,0.72,0.56,4.3262388382536925e7
0.29,0.07,0.94,0.25,0.3,4.329787060045066e7
0.81,0.54,0.26,0.4,0.16,4.298855901577513e7
0.11,0.98,0.56,0.75,0.83,4.3260655445907384e7
0.09,0.39,0.4,0.03,0.84,4.330751323622888e7
0.2,0.65,0.32,0.32,0.79,4.321315579452637e7
0.4,0.33,0.61,0.66,0.01,4.322766297977628e7
0.63,0.12,0.69,0.08,0.17,4.3211159359536044e7
0.85,0.26,0.24,0.74,0.97,4.305030325947203e7
0.13,0.33,0.63,0.26,0.32,4.330751335810565e7
0.97,0.03,0.83,0.81,0.51,4.272824748007507e7
0.41,0.16,0.29,0.85,0.95,4.321278839807906e7
0.47,0.21,0.58,0.22,0.29,4.323355110639476e7
0.6,0.74,0.2,0.17,0.29,4.301336718897737e7
0.07,0.38,0.51,0.98,0.32,4.3297529422427475e7
0.86,0.45,0.6,0.42,0.78,4.3041909620515935e7
0.57,0.77,0.62,0.09,0.77,4.3074362740260646e7
0.35,0.62,0.94,0.58,0.89,4.321284541622035e7
0.65,0.49,0.35,0.87,0.23,4.306392160626767e7
0.76,0.76,0.52,0.82,0.78,4.298462996189083e7
0.51,0.78,0.07,0.99,0.12,4.301242543774236e7
0.39,0.78,0.49,0.12,0.37,4.312846209148458e7
0.88,0.85,0.44,0.29,0.53,4.293200377367504e7
0.08,0.86,0.13,0.42,0.55,4.322493572185909e7
0.18,0.7,0.5,0.23,0.74,4.3240154400534734e7
0.75,0.52,0.24,0.2,0.21,4.301612662803671e7
0.78,0.51,0.98,0.35,0.96,4.309473557591752e7
0.24,0.43,0.16,0.79,0.05,4.321298285906918e7
0.04,0.93,0.27,0.92,0.64,4.330187036236874e7
0.16,0.51,0.16,0.46,0.23,4.323375514162388e7
0.2,0.31,0.07,0.08,0.79,4.324972798395769e7
1.0,0.6,0.26,0.56,0.33,4.2911946440148674e7
0.32,0.17,0.39,0.77,0.38,4.3256491377097e7
0.81,0.87,0.93,0.74,0.82,4.3007850483092576e7
0.61,0.77,0.69,0.04,0.5,4.3068468704362944e7
0.02,0.96,0.14,0.43,0.65,4.330663450693032e7
0.07,0.31,0.14,0.71,0.15,4.330571803575579e7
0.41,0.97,0.82,0.68,0.34,4.313403178020737e7
0.04,0.02,0.2,0.56,0.21,4.3245900001934715e7
0.59,0.18,0.52,0.6,0.44,4.318373360757015e7
0.4,0.71,0.29,0.37,0.59,4.31058509907566e7
0.06,0.69,0.98,0.38,0.12,4.329924543943241e7
0.69,0.94,0.34,0.53,0.9,4.2975804869386606e7
0.74,0.22,0.18,0.27,0.67,4.310078396668126e7
0.07,0.79,0.95,0.48,0.88,4.330741181044052e7
0.16,0.91,0.06,0.04,0.08,4.314894054987533e7
0.2,0.55,0.15,0.5,0.21,4.320358656617938e7
0.8,0.24,0.96,0.62,0.36,4.315332792056441e7
0.96,0.73,0.26,0.32,0.61,4.289855701861829e7
0.41,0.95,0.16,0.52,0.32,4.305602107335477e7
0.12,0.81,0.21,0.51,0.67,4.32144665467576e7
0.91,0.35,0.88,0.12,0.64,4.309675501889047e7
0.94,0.1,0.81,0.16,0.17,4.312736093625344e7
0.32,0.81,0.17,0.18,0.28,4.310832843689675e7
0.94,0.7,0.28,0.41,0.58,4.291100172088005e7
0.76,0.87,0.6,0.12,0.9,4.299256622702477e7
0.56,0.61,0.36,0.8,0.9,4.306784529865256e7
0.53,0.29,0.29,0.14,0.77,4.3168886708274774e7
0.63,0.13,0.68,0.58,0.95,4.318246992312956e7
0.24,0.24,0.6,0.31,0.25,4.329406449321e7
0.39,0.33,0.68,0.03,0.76,4.324442416471121e7
0.59,0.64,0.37,0.6,0.49,4.30528241652205e7
0.51,0.65,0.54,0.26,0.76,4.310740285097379e7
0.86,0.88,0.03,0.99,0.4,4.287440974393789e7
1.0,0.62,0.91,0.67,0.51,4.29953977091904e7
0.82,0.53,0.5,0.62,0.36,4.301562807685128e7
0.79,0.31,0.69,0.46,0.99,4.311419529953399e7
0.46,0.3,0.43,0.44,0.7,4.319955832413693e7
0.76,0.28,0.13,0.18,0.55,4.3074568648846604e7
0.84,0.63,0.45,0.7,0.4,4.297569207931891e7
0.74,0.58,0.91,0.06,0.1,4.3086515140588135e7
0.96,0.92,0.85,0.38,0.5,4.295865863703941e7
0.41,0.07,0.12,0.57,0.57,4.313748373287365e7
0.95,0.99,0.12,0.24,0.85,4.2869882165741965e7
0.4,0.08,0.5,0.55,0.26,4.321486075400394e7
0.8,0.67,0.55,0.74,0.16,4.299234946108346e7
0.37,0.69,0.43,0.33,0.47,4.314165023182378e7
0.24,0.06,0.97,0.31,0.08,4.33023217022336e7
0.44,0.31,0.78,0.8,0.47,4.3231043881452635e7
0.01,0.96,0.48,0.91,0.4,4.322414160282131e7
0.01,0.31,0.67,0.02,0.86,4.287251103833488e7
0.31,0.96,0.04,0.76,0.09,4.307293978986804e7
0.01,0.55,0.86,0.45,0.59,4.30906114066441e7
0.01,0.75,0.85,0.43,0.27,4.317577595315408e7
0.36,0.04,0.46,0.91,0.07,4.3000789026189685e7
0.43,0.6,0.99,0.72,0.32,4.3189146964954235e7
0.35,0.62,0.23,0.34,0.2,4.3137202348376e7
0.64,0.13,0.47,0.07,0.38,4.318814110161279e7
0.35,0.56,0.23,0.55,0.86,4.314868866892966e7
0.18,0.32,0.5,0.84,0.82,4.3293495110840164e7
0.35,0.4,0.92,0.86,0.17,4.32516515585768e7
0.23,0.47,0.13,0.86,0.97,4.320210906893385e7
0.8,0.61,0.06,0.74,0.23,4.294189009450827e7
0.09,0.45,0.25,0.12,0.38,4.329788329951074e7
0.23,0.43,0.49,0.01,0.23,4.3264587325584576e7
0.41,0.05,0.85,0.64,0.69,4.316892605771542e7
0.76,0.85,0.9,0.39,0.72,4.302562025074954e7
0.66,0.17,0.82,0.8,0.38,4.31844103381483e7
0.25,0.22,0.88,0.62,0.75,4.3300926497508086e7
