α_v,α_s,α_v_error,α_s_error,decay,MSE
0.99,0.48,0.71,0.34,0.09,3.6905917612506524e7
0.79,0.77,0.59,0.17,0.23,3.686781787337753e7
0.64,1.0,0.99,0.38,0.39,3.698939945016803e7
0.5,0.29,0.12,0.83,0.26,3.737557408595602e7
0.62,0.76,0.91,0.57,0.3,3.698632211447803e7
0.69,0.4,0.44,0.13,0.61,3.7149594784123555e7
0.48,0.85,0.22,0.67,0.08,3.709347002989669e7
0.4,0.81,0.04,0.33,0.37,3.717876631129163e7
0.83,0.13,0.6,0.76,0.74,3.7417345616471276e7
0.77,0.38,0.34,0.8,0.5,3.706949806132449e7
0.36,0.61,0.77,0.52,0.56,3.718271892652431e7
0.77,0.39,0.15,0.65,0.58,3.7064910326168984e7
0.28,0.17,0.02,0.85,0.32,3.7740008474919036e7
0.64,0.7,0.3,0.87,0.18,3.6981193270676434e7
0.68,0.92,0.86,0.16,0.57,3.694533265428518e7
0.34,0.21,0.46,0.67,0.07,3.758014192725304e7
0.4,0.36,0.61,0.95,0.32,3.732814293000398e7
0.98,0.67,0.64,0.64,0.17,3.6787552324215144e7
0.21,0.02,0.59,0.86,0.24,3.8872640762207314e7
0.17,0.79,0.78,0.52,0.73,3.7161446057468586e7
0.15,0.5,0.7,0.12,0.18,3.726211846559875e7
0.3,0.12,0.25,0.52,0.92,3.7817943807004265e7
0.06,0.99,0.71,0.41,0.81,3.7191070080803744e7
0.07,0.25,0.69,0.68,0.73,3.7334124130403295e7
0.23,0.21,0.98,0.11,0.71,3.760370718948323e7
0.63,0.32,0.56,0.65,0.29,3.723908758539121e7
0.59,0.41,1.0,0.6,0.73,3.718067949647007e7
0.96,0.45,0.06,0.81,0.53,3.68985887891254e7
0.24,0.48,0.8,0.77,0.28,3.725912904025149e7
0.56,0.51,0.79,0.22,0.67,3.713746267380076e7
0.73,0.3,0.92,0.1,0.17,3.726271758187621e7
0.59,0.38,0.82,0.1,0.55,3.724693962374196e7
0.36,0.63,0.26,0.47,0.7,3.72209453096204e7
0.79,0.55,0.16,0.6,0.31,3.693240361148946e7
0.18,0.23,0.6,0.22,0.99,3.7593185352682576e7
0.87,0.25,0.26,0.86,0.35,3.715625250825716e7
0.81,0.84,0.86,0.22,0.19,3.6853857217848115e7
0.18,0.98,1.0,0.55,0.13,3.717079447934e7
0.26,0.8,0.89,0.43,0.93,3.716138199538316e7
0.2,0.4,0.97,0.44,0.21,3.729788531799486e7
0.15,0.23,0.59,0.63,0.23,3.7521940929575406e7
0.35,0.22,0.07,0.77,0.58,3.759950050547248e7
0.5,0.76,0.24,0.72,0.46,3.7082391417528406e7
0.78,0.29,0.86,0.8,0.41,3.717844160066772e7
0.08,0.12,0.3,0.63,0.23,3.777975176476845e7
0.54,0.54,0.68,0.42,0.87,3.712133589985387e7
0.29,0.08,0.5,0.4,0.53,3.791596308511613e7
0.31,0.79,0.05,0.14,0.53,3.725574357363805e7
0.76,0.29,0.44,0.11,0.31,3.7241089642739944e7
0.39,0.99,0.06,0.9,0.07,3.720358423880039e7
0.3,0.37,0.94,0.13,1.0,3.738537729102514e7
0.3,0.17,0.11,0.85,0.84,3.771195335882257e7
0.21,0.68,0.56,0.91,0.9,3.7217982859589286e7
0.58,0.9,0.72,0.79,0.67,3.700654889811151e7
0.1,0.12,0.76,0.93,0.13,3.7622739100928076e7
0.08,0.97,0.43,0.69,0.89,3.727289975551972e7
0.11,0.08,0.93,0.69,0.09,3.7748721879535936e7
0.57,0.71,0.27,0.23,0.66,3.7043515044294864e7
0.61,0.1,0.56,0.85,0.44,3.766475683686212e7
0.34,0.22,0.41,0.81,0.93,3.7559022912840195e7
0.93,0.39,0.53,0.27,0.65,3.70064842542402e7
0.12,0.39,0.29,0.18,0.81,3.7450993717612825e7
0.67,0.28,0.62,0.47,0.42,3.727821423115351e7
0.77,0.79,0.8,0.5,0.83,3.687738860511854e7
0.3,0.82,0.03,0.61,0.35,3.725430542617723e7
0.83,0.97,0.61,0.39,0.79,3.6833943490122005e7
0.82,0.05,0.94,0.51,0.08,3.779294126006913e7
0.63,0.81,0.54,0.93,0.46,3.696965235365573e7
0.22,0.08,0.52,0.97,0.66,3.797718710772407e7
0.97,0.63,0.53,0.14,0.77,3.681634115333833e7
0.77,0.78,0.52,0.67,0.62,3.6868723409970835e7
0.35,0.81,0.22,0.94,0.58,3.719545362102404e7
0.85,0.2,0.63,0.59,0.48,3.727510591163214e7
0.61,0.29,0.42,0.88,0.84,3.727729974225517e7
0.03,0.17,0.06,0.6,0.85,3.793745368948186e7
0.59,0.59,0.59,0.96,0.38,3.7054686712452784e7
0.75,0.22,0.24,0.52,0.6,3.730296711359603e7
0.09,0.29,0.62,0.42,0.41,3.7379121058830574e7
0.07,0.73,0.4,0.09,0.03,3.724737204320717e7
0.99,0.62,0.14,0.62,0.51,3.678624788051721e7
0.8,0.37,0.49,0.03,0.5,3.7120546615878e7
0.41,0.2,0.48,0.23,0.6,3.760754055604032e7
0.34,0.75,0.17,0.19,0.86,3.722164568113177e7
0.86,0.15,0.2,0.52,0.19,3.735300985169329e7
0.75,0.77,0.38,0.26,0.86,3.6888529466661125e7
0.92,0.74,0.51,0.19,0.7,3.679344068923548e7
0.4,0.55,0.79,0.49,0.35,3.719247546564658e7
0.84,0.95,0.04,0.3,1.0,3.681339232303853e7
0.02,0.74,0.22,0.39,0.1,3.758045970399678e7
0.18,0.96,0.13,0.53,0.26,3.732587335497399e7
0.82,0.39,0.01,0.63,0.37,3.703211566477838e7
0.81,0.81,0.74,0.01,0.78,3.6859020333657674e7
0.79,0.82,0.63,0.37,0.73,3.6856186561257616e7
0.62,0.1,0.42,0.38,0.21,3.764671490447751e7
0.89,0.34,0.54,0.2,0.39,3.708940911495734e7
0.7,0.37,0.29,0.49,0.11,3.714410696940208e7
0.25,0.81,0.71,0.44,0.06,3.718220047432481e7
0.97,0.37,0.9,0.77,0.56,3.7003342669249356e7
0.32,0.35,0.86,0.47,0.88,3.7376349895305425e7
0.46,0.22,0.34,0.26,0.99,3.754722297644088e7
0.83,0.06,0.66,0.67,0.29,3.771190799237146e7
0.24,0.08,0.95,0.06,0.76,3.786269107398703e7
0.87,0.07,0.53,0.48,0.57,3.7596989059060775e7
0.87,0.27,0.32,0.6,0.88,3.714702429205411e7
0.06,0.05,0.87,0.97,0.29,3.7989730947821066e7
0.07,0.35,0.2,0.3,0.02,3.7510764467185356e7
0.5,0.56,0.47,0.9,0.67,3.713416941108847e7
0.65,0.79,0.43,0.11,0.83,3.69659823586608e7
0.91,0.23,0.96,0.9,0.81,3.719513956987696e7
0.45,0.08,0.09,0.59,0.92,3.78759815939688e7
0.13,0.26,0.67,0.26,0.34,3.748509620489232e7
0.67,0.08,0.14,0.97,0.9,3.773230741880897e7
0.01,0.12,0.14,0.43,0.58,3.816727393521e7
0.25,0.87,0.28,0.79,0.6,3.724623999168042e7
0.82,0.8,0.53,0.15,0.57,3.684134762092046e7
0.01,0.48,0.93,0.07,0.95,3.787485225259e7
0.15,0.76,0.39,0.05,0.23,3.7258982762634546e7
0.62,0.38,0.46,0.75,0.09,3.7176771049370766e7
0.11,0.61,0.1,0.53,0.82,3.7368215620629504e7
0.47,0.62,0.61,0.07,0.49,3.7145102964133024e7
0.35,0.44,0.25,0.69,0.59,3.732814269822471e7
0.13,0.93,0.33,0.57,0.52,3.7281255567947015e7
0.44,0.97,0.81,0.52,0.06,3.7114323062724195e7
0.42,0.02,0.35,0.78,0.4,3.876316091587365e7
0.99,0.99,0.51,0.58,0.49,3.67375796608411e7
0.95,0.28,0.23,0.35,0.93,3.711406403787177e7
0.59,0.57,0.53,0.05,0.38,3.7089983008020334e7
0.74,0.9,0.02,0.02,0.83,3.689415196431027e7
0.01,0.8,0.79,0.47,0.04,3.7686283224311784e7
0.24,0.77,0.89,0.1,0.79,3.717333104524575e7
0.54,0.58,0.87,0.43,0.85,3.7098887283270635e7
0.99,0.33,0.74,0.75,0.09,3.7030014635672495e7
0.54,0.96,0.54,0.5,0.4,3.704828181009182e7
0.68,0.11,0.31,0.9,0.48,3.757861610025722e7
0.87,0.7,0.92,0.4,0.41,3.684658085921339e7
0.62,0.2,0.02,0.72,0.24,3.7423246471477e7
0.08,0.1,0.17,0.87,0.11,3.792688117961329e7
0.32,0.06,0.96,0.8,0.42,3.803744736204427e7
0.57,0.91,0.51,0.67,0.75,3.70160494839766e7
0.06,0.29,0.93,0.99,0.75,3.715324072866308e7
0.21,0.95,0.56,0.29,0.94,3.723209572018417e7
0.44,0.19,0.54,0.1,0.68,3.762132495698757e7
0.82,0.62,0.57,0.81,0.28,3.6884141913916044e7
0.09,0.58,0.25,0.49,0.47,3.7317436232337445e7
0.69,0.32,0.71,0.27,0.16,3.7233847135363854e7
0.96,0.74,0.41,0.32,0.12,3.676667459902539e7
0.87,0.87,0.6,0.21,0.24,3.680342323813294e7
0.63,0.24,0.24,0.47,0.74,3.736609149915641e7
0.05,0.67,0.3,0.74,0.48,3.731060053295532e7
0.52,0.22,0.94,0.5,0.17,3.746365019658264e7
0.14,0.76,0.98,0.53,0.15,3.710373733723686e7
0.84,0.59,0.25,0.73,0.81,3.687764580084178e7
0.45,0.25,0.28,0.54,0.56,3.747920535427118e7
0.75,0.63,0.14,0.52,0.83,3.692326753202401e7
0.73,0.26,0.61,0.73,0.82,3.7244282821134046e7
0.71,0.3,0.18,0.05,0.43,3.726901233027064e7
0.46,0.48,0.73,0.66,0.08,3.719999025842988e7
0.14,0.92,0.59,0.75,0.04,3.721113765679305e7
0.29,0.28,0.24,0.8,0.84,3.7518881584118955e7
0.19,0.42,0.58,0.98,0.21,3.732119683458855e7
0.11,0.22,0.07,0.72,0.75,3.769466678411664e7
0.44,0.23,0.74,0.13,0.76,3.754305722014026e7
0.73,0.43,0.13,0.43,0.51,3.7068341670114204e7
0.55,0.86,0.66,0.65,0.37,3.702564873274567e7
0.15,0.23,0.95,0.61,0.27,3.7441808685774475e7
0.94,0.23,0.78,0.6,0.1,3.719081601897522e7
0.39,0.35,0.08,0.15,0.64,3.745036199687258e7
0.53,0.64,0.51,0.52,0.34,3.708122404665648e7
0.68,0.84,0.8,0.4,0.48,3.693588071782814e7
0.78,0.88,1.0,0.58,0.57,3.6872833772899605e7
0.98,0.93,0.27,0.78,0.12,3.672613861781303e7
0.17,0.05,0.91,0.18,0.91,3.799273317257426e7
0.82,0.09,0.86,0.23,0.04,3.755289028166937e7
0.25,0.44,0.35,0.57,0.63,3.736363048514668e7
0.4,0.52,0.24,0.94,0.31,3.724037457867297e7
0.75,0.62,0.71,0.86,0.07,3.693328606099005e7
0.16,0.41,0.19,0.45,0.64,3.744701289252757e7
0.98,0.73,0.61,0.84,0.96,3.676530724954499e7
0.25,0.44,0.94,0.39,0.36,3.728978763203468e7
0.87,0.3,0.86,0.48,0.48,3.713961704481396e7
0.8,0.27,0.23,0.34,0.79,3.7212423989431e7
0.39,0.94,0.02,0.1,0.71,3.72016908696755e7
0.99,0.69,0.35,0.65,0.85,3.676331891168296e7
0.37,1.0,0.2,0.28,1.0,3.721107958864733e7
0.74,0.86,0.62,0.71,0.09,3.6885547016637996e7
0.86,0.85,0.26,0.34,0.46,3.679778830685371e7
0.87,0.87,0.42,0.53,0.54,3.679174610599355e7
0.98,0.7,0.88,0.94,0.41,3.679116432329822e7
0.72,0.43,0.26,0.32,0.02,3.708215727845308e7
0.75,0.97,0.99,0.39,0.6,3.690407834433969e7
0.34,0.27,0.76,0.33,0.78,3.749654848569482e7
0.55,0.65,0.71,0.83,0.22,3.7058203823540054e7
0.96,0.76,0.59,0.48,0.37,3.676591891080817e7
0.25,0.65,0.22,0.14,0.77,3.729403641232259e7
0.59,0.86,0.23,0.97,0.76,3.700463088819713e7
0.58,0.17,0.29,0.32,0.39,3.753528901182336e7
0.58,0.28,0.6,0.43,0.88,3.734374124487735e7
0.74,0.8,0.79,0.54,0.82,3.689531040691765e7
0.38,0.5,0.65,0.28,0.95,3.725037993451615e7
0.15,0.57,0.79,0.47,0.33,3.718453399109822e7
0.94,0.73,0.73,0.84,0.18,3.6788372774999924e7
0.13,0.06,0.6,0.9,0.6,3.8059197935767345e7
0.34,0.23,0.4,0.79,0.62,3.754547308658354e7
0.55,0.34,0.9,0.46,0.61,3.728418219419842e7
0.11,0.54,0.26,0.84,0.32,3.7322860848019876e7
0.94,0.91,0.75,0.58,0.21,3.676499217933519e7
0.17,0.67,0.47,0.34,0.17,3.724176989862159e7
0.24,0.37,0.44,0.7,0.68,3.7403123687954694e7
0.65,0.55,0.76,0.24,0.53,3.705026844440011e7
0.81,0.08,0.98,0.88,0.76,3.763771866029542e7
0.98,0.46,0.29,0.53,0.68,3.6897364297897145e7
0.96,0.54,0.5,0.85,0.45,3.685057797781323e7
0.29,0.33,0.98,0.62,0.38,3.738022034942785e7
0.2,0.93,0.56,0.54,0.8,3.7224234398551606e7
0.39,1.0,0.64,0.73,0.61,3.716146905801269e7
0.34,0.26,0.27,0.71,0.96,3.75224510700281e7
0.81,0.44,0.05,0.95,0.38,3.698654043567499e7
0.87,0.64,0.63,0.94,0.93,3.6849911839816466e7
0.41,0.74,0.62,0.27,0.01,3.7136304134049155e7
0.73,0.3,0.04,0.42,0.22,3.721282989089228e7
0.02,0.58,0.2,0.18,0.57,3.761702756557547e7
0.82,0.44,0.87,0.05,0.91,3.704657571208989e7
0.32,0.57,0.53,0.32,0.46,3.724401634178589e7
0.13,0.06,0.2,0.44,0.45,3.810205179132093e7
0.7,0.62,0.09,0.78,0.86,3.696315294335261e7
0.03,0.19,0.22,0.52,0.44,3.778711385787992e7
0.03,0.46,0.05,0.51,0.16,3.765018586946745e7
0.72,0.37,0.21,0.34,0.82,3.7141318003058e7
0.16,0.41,0.73,0.02,1.0,3.734747231326553e7
0.69,0.78,0.77,0.15,0.53,3.69408744554402e7
0.29,0.46,0.59,0.5,0.54,3.730578785882394e7
0.76,0.13,0.78,0.93,0.33,3.746776153420829e7
0.07,0.54,0.39,0.98,0.38,3.725647750634663e7
0.83,0.21,0.51,0.95,0.69,3.724308887533004e7
0.21,0.09,0.61,0.82,0.44,3.788420811033225e7
0.58,0.78,0.73,0.97,0.7,3.701006530956225e7
0.69,0.35,0.94,0.92,0.87,3.716250366586587e7
0.7,0.79,0.26,0.99,0.32,3.691883385288642e7
0.66,0.78,0.61,0.04,0.74,3.696361969577547e7
0.13,0.84,0.93,0.47,0.83,3.7112576947040275e7
0.89,0.19,0.25,0.58,0.84,3.725870831280875e7
0.33,0.89,0.17,0.72,0.11,3.721589116205338e7
0.99,0.81,0.51,0.7,0.51,3.6737661302742e7
0.32,0.87,0.36,0.31,0.97,3.720213272370342e7
0.83,0.25,0.91,0.02,0.55,3.7287725831663266e7
0.45,0.26,0.33,0.23,0.83,3.7496846389869705e7
0.27,0.02,0.33,0.75,0.03,3.88466043267734e7
0.28,0.65,0.93,0.6,0.27,3.717567935059732e7
0.35,0.71,0.57,0.71,0.72,3.717072259260815e7
0.07,0.03,0.21,0.23,0.51,3.840687540009456e7
0.04,0.05,0.92,0.91,0.04,3.79451157693085e7
0.01,0.24,1.0,0.97,0.08,3.806276595074668e7
0.36,0.28,0.58,0.11,0.04,3.751885179042612e7
0.73,0.56,0.47,0.02,0.44,3.699694558443836e7
0.22,0.35,0.58,0.53,0.24,3.74093998192669e7
0.23,0.06,0.1,0.39,0.31,3.811412217272739e7
0.51,0.81,0.77,0.97,0.41,3.705547731337089e7
0.09,0.05,0.14,0.24,0.39,3.817543520248043e7
0.53,0.05,0.52,0.22,0.32,3.795004950628195e7
0.73,0.5,0.78,0.8,0.54,3.701133029393343e7
0.73,0.6,0.56,0.05,0.52,3.697369361524503e7
0.49,0.7,0.36,0.92,0.96,3.7096920518344685e7
0.53,0.95,0.09,0.92,0.4,3.707058424507653e7
0.9,0.73,0.6,0.27,0.99,3.680808001614623e7
0.68,0.43,0.36,0.82,0.29,3.7087785640581295e7
0.8,0.86,0.4,0.13,0.42,3.6846475167662725e7
0.09,0.74,0.96,0.75,0.61,3.70415450188062e7
0.13,0.64,0.5,0.5,0.22,3.722275460956175e7
0.64,0.02,0.36,0.69,0.9,3.855738271591426e7
0.22,0.29,0.48,0.9,0.69,3.7472539839596465e7
0.64,0.16,0.58,0.21,0.5,3.751794470824893e7
0.27,0.17,0.91,0.75,0.84,3.7614133728161246e7
0.64,0.94,0.44,0.27,0.1,3.697025404751588e7
0.09,0.34,0.28,0.1,0.07,3.7509886764468074e7
0.23,0.12,0.95,0.05,0.09,3.776711023778253e7
0.55,0.58,0.23,0.21,0.88,3.711283124515622e7
0.05,0.79,0.94,0.24,0.09,3.703893269440795e7
0.51,0.49,0.11,0.31,0.51,3.720252662724474e7
0.09,0.94,0.83,0.65,0.4,3.7129020005771264e7
0.96,0.88,0.39,0.45,0.12,3.674032673515224e7
0.11,0.86,0.95,0.64,0.44,3.709054781091208e7
0.69,0.58,0.77,0.53,0.82,3.69961406305461e7
0.03,0.84,0.9,0.48,0.16,3.717920937711663e7
0.3,0.62,0.91,0.62,0.3,3.7184227578600384e7
0.52,0.04,0.1,0.46,0.19,3.812541008588396e7
0.37,0.05,0.66,0.76,0.93,3.813249980642977e7
0.4,0.28,0.64,0.3,0.02,3.746930730346929e7
0.13,0.79,0.97,0.97,0.66,3.7098788026560724e7
0.72,0.19,0.43,0.79,0.6,3.735502322384148e7
0.42,0.19,0.32,0.21,0.5,3.763254195234163e7
0.75,0.19,0.22,0.11,0.75,3.7400254326929554e7
0.9,0.57,0.68,0.29,0.38,3.688053261613677e7
0.19,0.58,0.04,0.95,0.47,3.736913943052427e7
0.75,0.35,0.61,0.58,0.1,3.7129754199353516e7
0.6,0.33,0.73,0.84,0.58,3.723826188653392e7
0.1,0.96,1.0,0.8,0.69,3.710555617104754e7
0.36,0.14,0.06,0.86,0.04,3.775030814646759e7
0.29,0.47,0.78,0.82,0.46,3.7266872600852415e7
0.7,0.32,0.73,0.48,0.14,3.720773276669894e7
0.53,0.65,0.32,0.34,0.26,3.7088523582139425e7
0.81,0.94,0.08,0.69,0.15,3.683120863697012e7
0.81,0.94,0.17,0.68,0.54,3.683178337822806e7
0.48,0.53,0.24,0.99,0.68,3.7176114830638535e7
0.72,0.64,0.53,0.44,0.58,3.694542862714683e7
0.34,0.31,0.8,0.94,1.0,3.739205059535376e7
0.57,0.07,0.67,0.69,0.77,3.782672579844228e7
0.47,0.65,0.8,0.57,0.4,3.710985538885455e7
0.76,0.02,0.46,1.0,0.72,3.8563054613783486e7
0.65,0.51,0.23,0.23,0.27,3.707585971131341e7
0.46,0.96,0.64,0.36,0.48,3.710577445443399e7
0.72,0.9,0.3,0.83,0.61,3.6898237791601904e7
0.13,0.22,0.72,0.71,0.09,3.7473405937764965e7
0.52,0.48,0.7,0.73,0.5,3.71621595302071e7
0.24,0.69,0.95,0.29,0.97,3.717072875752119e7
0.45,0.01,0.74,0.36,0.91,3.906385457271936e7
0.27,0.06,0.98,0.4,0.67,3.79750743156654e7
0.33,0.58,0.88,0.1,0.97,3.7217676471930586e7
0.19,0.8,0.97,0.88,0.81,3.713968797395474e7
0.77,0.64,0.31,0.75,0.98,3.690291695452293e7
0.44,0.58,0.67,0.55,0.75,3.715966021071847e7
0.84,0.78,0.92,0.56,0.86,3.684032941711065e7
0.97,0.75,0.23,0.64,0.53,3.674881001870643e7
0.61,0.38,0.97,0.21,0.27,3.722622336911097e7
0.03,0.04,0.12,0.8,0.81,3.857484047632981e7
0.81,0.8,0.31,0.9,0.55,3.6834873064396344e7
0.49,0.96,0.54,0.11,0.47,3.709330579594125e7
0.45,0.73,0.58,0.75,0.4,3.710767629881617e7
0.5,0.36,0.1,0.71,0.48,3.730337466186544e7
0.26,0.5,0.62,0.9,0.65,3.7270651732435726e7
0.31,0.19,0.33,0.06,0.96,3.771950311163492e7
0.04,0.42,0.94,0.58,0.9,3.709713347928315e7
0.99,0.88,0.42,0.65,0.53,3.67262174789388e7
0.12,0.04,0.11,0.78,0.94,3.843853037784604e7
0.37,0.03,0.39,0.81,0.53,3.85017781396103e7
0.76,0.45,0.95,0.82,0.92,3.703527163113304e7
0.28,0.1,0.98,0.6,0.17,3.779390930612711e7
0.19,0.13,0.49,0.32,0.08,3.778016061344083e7
0.4,0.75,0.77,0.93,0.73,3.712706628650245e7
0.46,0.96,0.49,0.17,0.61,3.711557031184196e7
0.29,0.91,0.88,0.27,0.01,3.716968477944715e7
0.15,0.13,0.77,0.77,0.99,3.766472035422156e7
0.32,0.71,0.22,0.42,0.97,3.722930752464657e7
0.89,0.13,0.16,0.14,0.42,3.7403562500978746e7
0.62,0.82,0.09,0.66,0.89,3.698180107834811e7
0.92,0.84,0.8,0.84,0.45,3.67808340225325e7
0.09,0.71,0.14,0.32,0.4,3.7346163871786565e7
0.04,0.88,0.58,0.58,0.39,3.72414017295711e7
0.28,0.83,0.43,0.66,0.25,3.7207770640096575e7
0.99,0.2,0.1,0.58,0.41,3.719284057879584e7
0.08,0.32,0.33,0.27,0.5,3.747986035092041e7
0.28,0.12,0.71,0.55,0.3,3.776018380470639e7
0.09,0.66,0.29,0.31,0.56,3.7287274760862246e7
0.31,0.13,0.67,0.56,0.14,3.7734198257987805e7
0.75,0.76,0.67,0.61,0.23,3.689029145309654e7
0.16,0.54,0.87,0.93,0.78,3.718062180573318e7
0.54,0.36,0.47,0.29,0.13,3.7286401552504815e7
0.6,0.25,0.18,0.02,0.83,3.7434447017582156e7
0.2,0.94,0.12,0.15,0.94,3.731964542376502e7
0.9,0.01,0.11,0.2,0.04,3.866938988165622e7
0.28,0.35,0.44,0.58,0.38,3.7423009222785905e7
0.09,0.79,0.17,0.85,0.88,3.732623664736687e7
0.87,0.72,0.25,0.06,0.19,3.6824450728624e7
0.74,0.08,0.39,0.08,0.42,3.762485673239819e7
0.52,0.24,0.59,0.25,0.38,3.746507340511622e7
0.8,0.77,0.11,0.65,0.46,3.68436258877005e7
0.9,0.28,0.64,0.67,0.69,3.712473371598901e7
0.98,0.34,0.02,0.83,0.63,3.6990662558444165e7
0.88,0.8,0.11,0.29,0.39,3.678924272728704e7
0.45,0.29,0.57,0.76,0.45,3.73886931745689e7
0.99,0.09,0.32,0.85,0.84,3.746094964114991e7
0.03,0.66,0.97,0.21,0.79,3.714274042976714e7
0.85,0.8,0.74,0.69,0.71,3.682135709278536e7
0.13,0.85,0.77,0.31,0.87,3.715230801514974e7
0.12,0.4,0.63,0.3,0.24,3.731283215399357e7
0.53,0.78,0.37,0.93,0.91,3.7052009761378504e7
0.89,0.02,0.31,0.38,0.13,3.826314636221072e7
0.72,0.65,0.65,0.5,0.99,3.694270476226016e7
0.96,0.79,0.57,0.88,0.66,3.6757478858536e7
0.65,0.04,0.97,0.15,0.24,3.796872647571643e7
0.73,0.53,0.62,0.48,0.64,3.699517473715562e7
0.44,0.86,0.41,0.41,0.76,3.711589045964902e7
0.24,0.85,0.72,0.42,0.31,3.7184170272076786e7
0.14,0.88,0.6,0.67,0.98,3.719815922300388e7
0.05,0.85,0.51,0.52,0.35,3.722706271143816e7
0.63,0.01,0.42,0.84,0.01,3.907899533440974e7
0.83,0.51,0.39,0.64,0.18,3.693353911507378e7
0.17,0.55,0.03,0.06,0.99,3.742254395726249e7
0.79,0.4,0.4,0.44,0.96,3.705621662044918e7
0.7,0.37,0.63,0.49,0.43,3.714728535862868e7
0.38,0.29,0.2,0.03,0.58,3.754122222340719e7
0.82,0.09,0.98,0.35,0.56,3.755838230067999e7
0.64,0.46,0.79,0.34,0.53,3.711574274897264e7
0.72,0.71,0.36,0.81,0.12,3.691692324619285e7
0.97,0.49,0.13,0.54,0.48,3.687297312162904e7
0.83,0.01,0.67,0.68,0.24,3.887934560847431e7
0.13,0.62,0.74,0.8,0.08,3.7157585519643284e7
0.23,0.37,0.93,0.03,0.95,3.739218166064833e7
0.8,0.59,0.94,0.02,0.08,3.6950769633674935e7
0.67,0.42,0.07,0.23,0.78,3.71385860186722e7
0.42,0.15,0.53,0.91,0.08,3.763995705108206e7
0.65,0.92,0.15,1.0,0.76,3.696099807170827e7
0.49,0.33,0.05,0.35,0.06,3.737604378199639e7
0.22,0.27,0.42,0.53,0.22,3.753851959576795e7
0.34,0.87,0.15,0.09,0.78,3.721980018768842e7
