α_v,α_s,decay,MSE
0.14,0.45,0.91,3.1756675594134666e7
0.63,0.64,0.16,3.1768323112776943e7
0.52,0.95,0.31,3.1768487980111923e7
0.48,0.72,0.13,3.1768456452250034e7
0.83,0.06,0.73,3.1768385669579357e7
0.51,0.28,0.21,3.1767961832155585e7
0.79,0.75,0.18,3.176795255278348e7
0.73,0.32,0.35,3.1768474534775145e7
0.94,0.61,0.45,3.1767995207330436e7
0.84,0.97,0.93,3.176810802261978e7
0.68,0.89,0.86,3.1768223658785306e7
0.29,0.18,0.27,3.1762241976062275e7
0.45,0.94,0.48,3.176833148966951e7
0.62,0.56,0.38,3.176840824840594e7
0.79,0.53,0.95,3.176815855372982e7
0.96,0.77,0.17,3.176792919241006e7
0.85,0.71,0.9,3.1767908841054846e7
0.74,0.5,0.58,3.176827071176303e7
0.54,0.65,0.55,3.176848454169562e7
0.09,0.78,0.78,3.1758627870405424e7
0.38,0.46,1.0,3.1766889245445337e7
0.86,0.52,0.35,3.1768130985521656e7
0.21,0.35,0.72,3.1758992530188035e7
0.72,0.47,0.62,3.1768344514445174e7
0.46,0.25,0.45,3.1767349214435026e7
0.17,0.27,0.93,3.1755028019671805e7
0.38,0.73,0.22,3.176781168135024e7
0.85,0.73,0.43,3.176790513001759e7
0.98,0.32,0.94,3.1768427562955875e7
0.05,0.19,0.89,3.1739011759735093e7
0.62,0.68,0.97,3.176832626830585e7
0.93,0.84,0.75,3.1767951194050968e7
0.77,0.4,0.11,3.17683872160128e7
0.29,0.24,0.89,3.1762134837696362e7
0.1,0.73,0.28,3.175881950973183e7
0.66,0.48,0.29,3.1768418291320447e7
0.28,0.76,0.58,3.176605140340289e7
0.86,0.34,0.66,3.1768408511826895e7
0.43,0.29,0.84,3.17669112215406e7
0.29,0.27,0.77,3.1762259472212464e7
0.33,0.53,0.65,3.1766238982762758e7
0.47,0.21,0.74,3.1767516091894597e7
0.87,0.98,0.89,3.17681123468428e7
0.56,0.91,0.45,3.1768468184076726e7
0.17,1.0,0.52,3.176312125828785e7
0.52,0.44,0.76,3.1768353996227384e7
0.7,0.38,0.07,3.176846259666258e7
0.05,0.84,0.51,3.17566704245917e7
0.71,0.4,0.33,3.176843923630201e7
0.39,0.75,0.06,3.1767938472831763e7
0.06,0.68,0.42,3.175520290191198e7
0.81,0.9,0.06,3.176803612698093e7
0.44,0.94,0.31,3.1768282450197976e7
0.22,0.19,0.56,3.175825098466611e7
0.74,0.65,0.41,3.1768065979869626e7
0.38,0.67,0.1,3.1767729289369907e7
0.61,0.29,0.71,3.176843536427417e7
0.21,0.94,0.56,3.176437214276757e7
0.2,0.26,0.36,3.175707719913767e7
0.47,0.75,0.05,3.176843692362088e7
0.13,1.0,0.82,3.176162840099018e7
0.46,0.66,0.77,3.1768373673307206e7
0.89,0.59,0.82,3.176800919436746e7
0.55,0.63,0.57,3.1768479675309498e7
0.61,0.75,0.09,3.1768336753849e7
0.28,0.49,0.33,3.1764378030780993e7
0.69,0.48,0.39,3.1768373910038e7
0.32,0.35,0.54,3.1764228936517686e7
0.77,0.73,0.77,3.1767978621204447e7
0.29,0.71,0.03,3.1766163864359792e7
0.17,0.32,0.9,3.1755831668557435e7
0.11,0.99,0.68,3.1760714164506212e7
0.61,0.51,0.39,3.1768461254531693e7
0.68,0.88,0.77,3.176821565276875e7
0.71,0.82,0.85,3.17681103156648e7
0.3,0.96,0.01,3.1766557064953603e7
0.32,0.68,0.27,3.1766747475672513e7
0.66,0.09,0.62,3.176848638265481e7
0.15,0.54,0.46,3.1759247810476523e7
0.97,0.29,0.59,3.1768439915050454e7
0.56,0.68,0.66,3.1768455559284363e7
0.43,0.07,0.56,3.1766975400695056e7
0.88,0.15,0.6,3.176838744953808e7
0.85,0.42,0.57,3.1768312758353867e7
0.63,0.27,0.96,3.1768459124249525e7
0.68,0.72,0.73,3.176815945064914e7
0.86,0.09,0.63,3.176836335562887e7
0.41,0.3,0.83,3.1766536578147683e7
0.57,0.74,0.89,3.1768428549130443e7
0.77,0.11,0.47,3.1768403888889097e7
0.39,0.57,0.44,3.176760258588313e7
1.0,0.16,0.14,3.1768415580694523e7
0.4,0.56,0.32,3.1767704271501973e7
1.0,0.37,0.93,3.176839259605493e7
0.9,0.21,0.33,3.176843343392367e7
0.34,0.76,0.19,3.176727660084657e7
0.27,0.19,0.76,3.176117797739485e7
0.37,0.01,0.52,3.1768485369125232e7
0.74,0.25,0.17,3.176848184660402e7
0.31,0.1,0.57,3.1763336142620742e7
0.62,0.48,0.7,3.176846842894798e7
0.21,0.13,0.96,3.175783609760378e7
0.78,0.71,0.02,3.1767968640582442e7
0.17,0.54,0.7,3.176035185249889e7
0.31,0.12,0.34,3.1763412425420444e7
0.69,0.69,0.4,3.1768144959357474e7
0.06,0.57,0.51,3.175277592744775e7
0.16,0.28,0.12,3.175437533592379e7
0.31,0.25,0.02,3.1763078556289874e7
0.65,0.19,0.93,3.176848512987213e7
0.44,0.32,0.8,3.176719825272915e7
0.15,0.87,0.83,3.1762240243945558e7
0.31,0.57,0.79,3.17660000354995e7
0.22,0.59,0.39,3.1763246236199677e7
0.68,0.16,0.23,3.176848692602162e7
0.29,0.77,0.48,3.1766306191670503e7
0.28,0.09,0.38,3.176175112662027e7
0.86,0.74,0.13,3.1767901273435038e7
0.12,0.58,0.86,3.1758068986063484e7
0.05,0.23,0.31,3.17395527716445e7
0.05,0.95,0.72,3.1757437439322248e7
0.87,0.02,0.69,3.1767232114214763e7
0.96,0.18,0.97,3.1768420427983604e7
0.25,0.64,0.28,3.176471842768529e7
0.32,0.37,0.74,3.176443805039252e7
0.07,0.21,0.67,3.1742621419189367e7
0.25,0.3,0.02,3.176049898251164e7
0.13,0.41,0.48,3.1754868743256312e7
0.69,0.3,0.99,3.1768490194596868e7
0.03,0.73,0.53,3.1755284618362226e7
0.65,0.98,0.14,3.1768359785268392e7
0.72,0.78,0.38,3.1768072052597247e7
0.84,0.23,0.23,3.176844777042315e7
0.14,0.63,0.82,3.1760074985807177e7
0.22,0.57,0.45,3.176303116335409e7
0.63,0.71,0.35,3.176829043303232e7
0.34,0.97,0.63,3.1767245947579928e7
0.3,0.22,0.93,3.17625938636044e7
0.53,0.82,0.2,3.176848527394481e7
0.72,0.75,0.25,3.1768066405946616e7
0.4,0.54,0.87,3.176763301104733e7
0.83,0.88,0.18,3.1767999296695855e7
0.58,0.45,0.19,3.176848672958475e7
0.28,0.85,0.97,3.1766166910381675e7
0.85,0.86,0.19,3.1767968567938156e7
0.48,0.44,0.62,3.176812888611062e7
0.99,0.08,0.66,3.1768388610494334e7
0.88,0.79,0.8,3.176791004947383e7
0.67,0.59,0.37,3.176827282080318e7
0.42,0.29,0.83,3.1766712721895546e7
0.83,0.99,0.49,3.1768142000730846e7
0.99,0.46,0.11,3.1768264570433177e7
0.43,0.84,0.73,3.1768269082230836e7
0.1,0.44,0.58,3.1752968396265604e7
1.0,0.44,0.87,3.1768301854205456e7
0.35,0.76,0.1,3.1767435318264827e7
0.23,0.56,0.7,3.1763311871598456e7
0.9,0.98,0.56,3.1768109831730843e7
0.16,0.46,0.06,3.175825107354926e7
0.78,0.33,0.05,3.1768445173079584e7
0.28,0.9,0.71,3.176617527980412e7
0.43,0.03,0.2,3.176758326082272e7
0.85,0.67,0.24,3.1767928688055072e7
0.91,0.13,0.2,3.1768368050733555e7
0.28,0.35,0.24,3.1762591626342807e7
0.04,0.11,0.59,3.173593195495989e7
0.39,0.86,0.34,3.176795296910358e7
0.64,0.75,0.54,3.176825919538929e7
0.45,0.94,0.55,3.176833148966951e7
0.43,0.31,0.16,3.176698304257535e7
0.94,0.85,0.05,3.1767963937908266e7
0.53,0.71,0.11,3.17684858487709e7
0.31,0.51,0.01,3.1765542482797597e7
0.01,0.33,0.53,3.1749953820964407e7
0.99,0.85,0.24,3.1767997338706184e7
0.51,0.32,0.58,3.176803299922242e7
0.56,0.89,0.28,3.176846358490711e7
0.01,0.38,0.12,3.175179454627736e7
0.65,0.38,0.8,3.1768488974085897e7
0.75,0.02,0.38,3.1767336837554462e7
0.28,0.05,0.57,3.1761119263250265e7
0.86,0.82,0.47,3.176793137788108e7
0.16,0.83,0.97,3.176251544577747e7
0.07,0.68,0.96,3.1755961775964253e7
0.65,0.52,0.01,3.176839200145158e7
0.05,0.54,0.91,3.175107441667149e7
0.92,0.14,0.66,3.1768377696014095e7
0.72,0.06,0.34,3.176845481926062e7
0.92,0.23,0.02,3.176843994761295e7
0.45,0.31,0.3,3.1767321223518487e7
0.64,0.09,0.9,3.1768490587964643e7
0.62,0.69,0.81,3.176832238155007e7
0.35,0.73,0.03,3.176740003658633e7
0.36,0.03,0.41,3.1765853136744488e7
0.23,0.48,0.7,3.1762264575785737e7
0.33,0.83,0.27,3.1767156020051725e7
0.94,0.9,0.83,3.176801430441748e7
0.45,0.31,0.99,3.1767321223518487e7
0.98,0.8,0.59,3.176795600443422e7
0.47,0.46,0.16,3.176810896398539e7
0.13,0.8,0.6,3.176106790151084e7
0.94,0.44,0.74,3.176827703871698e7
0.05,0.73,0.13,3.1755389121528335e7
0.75,0.35,0.01,3.1768448800691582e7
0.88,0.87,0.91,3.1767971160743624e7
0.09,0.14,0.5,3.1745744941252816e7
0.84,0.35,0.96,3.1768404782753862e7
0.08,0.94,0.14,3.1758963687282633e7
0.83,0.47,0.35,3.1768235993700296e7
0.89,0.7,0.33,3.176790515126735e7
0.11,0.07,0.57,3.174642345689659e7
0.3,0.57,0.27,3.1765730521704845e7
0.1,0.72,0.89,3.1758714278639678e7
0.27,0.34,0.53,3.1762002822451796e7
0.3,0.84,0.15,3.1766595827852134e7
0.43,0.02,0.47,3.1768301393849142e7
0.39,0.1,0.54,3.1766199395084884e7
0.61,1.0,0.52,3.1768437504264083e7
0.23,0.68,0.97,3.176431999352991e7
0.68,0.82,0.12,3.176817658733426e7
0.2,0.87,0.69,3.17640159556008e7
0.42,0.06,0.79,3.176671817496346e7
0.75,0.75,0.43,3.17680099685247e7
0.71,0.87,0.81,3.1768145742022235e7
0.97,0.87,0.12,3.1767999581542123e7
0.84,0.49,0.45,3.1768194267007735e7
0.02,0.15,0.87,3.1738751930321377e7
0.45,0.9,0.91,3.1768350817058653e7
0.43,0.12,0.99,3.1767118701068487e7
0.3,0.63,0.24,3.1766090276130848e7
0.04,0.71,0.78,3.175473986425273e7
0.18,0.63,0.11,3.176202584577481e7
0.87,0.52,0.64,3.1768128501982592e7
0.7,0.57,0.71,3.1768233530064546e7
0.97,0.4,0.04,3.1768346381530702e7
0.8,0.58,0.93,3.1768066332202673e7
0.29,0.92,0.66,3.176638459996604e7
0.89,0.2,0.41,3.17684288405316e7
0.27,0.67,0.52,3.17654871729834e7
0.88,0.28,0.34,3.1768439143823463e7
0.67,0.93,0.88,3.176827852290614e7
0.03,0.05,0.12,3.1727104924348585e7
0.59,0.69,0.37,3.1768394857513264e7
0.11,0.48,0.48,3.175505475169371e7
0.55,0.94,0.56,3.1768483324450586e7
0.88,0.93,0.21,3.176804149434986e7
0.1,0.48,0.1,3.1754144332593836e7
0.48,0.78,0.9,3.176846108319073e7
0.72,0.87,0.77,3.1768126669195563e7
0.93,0.11,0.88,3.176835987406273e7
0.46,0.51,0.52,3.176816434676335e7
0.58,0.55,0.85,3.1768474411831923e7
0.33,0.28,0.89,3.1764031207801905e7
0.59,0.81,1.0,3.176839067723118e7
0.07,0.71,0.37,3.175641663485609e7
0.22,0.46,0.29,3.1761492741691582e7
0.52,0.55,0.34,3.1768468897037454e7
0.88,0.13,0.82,3.17683684571832e7
0.53,0.44,0.11,3.1768390234104462e7
0.54,0.74,0.89,3.1768475365632653e7
0.21,0.59,0.45,3.1762852163606383e7
0.31,0.38,0.81,3.176418292320712e7
0.92,0.14,0.26,3.1768377696014095e7
0.76,0.03,0.29,3.1768143057728957e7
0.16,0.9,0.83,3.176269667939664e7
0.74,0.71,0.19,3.1768031640007693e7
0.91,0.17,0.27,3.1768406075124692e7
0.07,0.58,0.53,3.175393836437612e7
0.75,0.09,0.43,3.1768421543259602e7
1.0,0.81,0.11,3.176797925144493e7
0.96,0.04,0.85,3.1768309562995933e7
0.53,0.41,0.73,3.1768343139673606e7
0.38,0.01,0.5,3.1768459413246565e7
0.01,0.02,0.35,3.173551328922649e7
0.5,0.35,0.93,3.1768026371009e7
0.01,0.64,0.49,3.175903778525066e7
0.54,0.07,0.05,3.1768271911460992e7
0.96,0.37,0.45,3.176838022047177e7
0.51,0.67,0.81,3.1768487841998946e7
1.0,0.09,0.21,3.176838691644007e7
0.72,0.1,0.21,3.1768443839726716e7
0.42,0.78,0.86,3.1768207485677358e7
0.61,0.66,0.51,3.176835999896027e7
0.1,0.97,0.12,3.17601728302377e7
0.08,0.6,0.91,3.175529873195168e7
0.95,0.46,0.54,3.176824617331934e7
0.81,0.36,0.8,3.1768406899146866e7
0.38,0.66,0.87,3.1767710292953443e7
0.53,0.38,0.71,3.1768288155496422e7
0.04,0.16,0.06,3.1737359790371954e7
0.41,0.98,0.31,3.1768048508852467e7
0.6,0.19,0.48,3.1768426637598645e7
0.11,0.86,0.89,3.1760339271882568e7
0.38,0.89,0.45,3.1767837123936314e7
0.04,0.99,0.54,3.175742374975844e7
0.23,0.82,0.32,3.176483876062687e7
0.96,0.48,0.27,3.1768215281073585e7
0.87,0.29,0.65,3.1768437112423286e7
0.72,0.43,0.58,3.1768397712565094e7
0.24,0.27,0.23,3.1759646386224627e7
0.92,0.04,0.74,3.1768294824524786e7
0.69,0.4,0.26,3.176845672789548e7
0.23,0.08,0.53,3.1758544253557343e7
0.37,0.36,0.14,3.176591600666154e7
0.87,0.55,0.75,3.1768074941562902e7
0.17,0.5,0.22,3.1759650164521787e7
0.1,0.72,0.26,3.1758714278639678e7
0.92,0.47,0.19,3.176822060131784e7
0.51,0.61,0.57,3.17684781311032e7
1.0,0.62,0.04,3.176802780469666e7
0.58,0.07,0.75,3.176842192153661e7
0.46,0.16,0.85,3.176750675566278e7
0.3,0.22,0.81,3.17625938636044e7
0.84,0.4,0.88,3.176834614370767e7
0.44,0.47,0.28,3.17678605359067e7
0.56,0.01,0.98,3.176604645683936e7
0.9,0.93,0.62,3.176804105877001e7
0.53,0.02,0.61,3.176838768095611e7
0.54,0.03,0.63,3.1768469275506005e7
0.94,0.76,0.35,3.1767914568379205e7
0.13,0.13,0.72,3.175104437449939e7
0.29,0.66,0.77,3.1765977596710145e7
0.01,0.78,0.59,3.176068556585309e7
0.94,0.38,0.94,3.17683644845657e7
0.7,0.09,0.99,3.176846201956907e7
0.58,0.06,0.64,3.1768418985926483e7
0.43,0.29,0.01,3.17669112215406e7
0.17,0.81,0.96,3.1762830126890402e7
0.67,0.84,0.12,3.1768210763786938e7
0.11,0.92,0.73,3.176056271499559e7
0.07,0.96,0.67,3.1758462977760024e7
0.99,0.98,0.1,3.1768141373960316e7
0.45,1.0,0.68,3.1768289001751494e7
0.07,1.0,0.19,3.1758597363249682e7
0.22,0.24,0.62,3.1758250712888535e7
0.82,0.99,0.26,3.176814790602796e7
0.38,0.23,0.05,3.1765605581112932e7
0.04,0.2,0.72,3.17378161954819e7
0.67,0.71,0.03,3.1768186743209396e7
0.11,0.59,0.56,3.1757540488608386e7
0.02,0.76,0.62,3.1757014216700733e7
0.19,0.94,0.21,3.1763766261119395e7
0.46,0.5,0.24,3.17681396767853e7
0.2,0.96,0.04,3.1764076559936922e7
0.45,0.97,0.34,3.1768312462247495e7
0.54,0.53,0.4,3.1768483804436427e7
0.47,0.4,0.23,3.176791431009982e7
0.68,0.85,0.43,3.1768194008527935e7
0.09,0.94,0.65,3.1759542202351987e7
0.49,0.29,0.94,3.1767786004510798e7
0.45,0.62,0.75,3.1768289734040897e7
0.31,0.95,0.78,3.1766758610262956e7
0.92,0.27,0.92,3.1768440118423954e7
0.47,0.32,0.53,3.176763138554579e7
0.43,0.21,0.73,3.176685163258896e7
0.63,0.62,0.43,3.1768337462777134e7
0.2,0.84,0.67,3.176396196580088e7
0.46,0.14,0.06,3.1767565272080373e7
0.28,0.16,0.69,3.1761853172620777e7
0.79,0.62,0.03,3.1768022931986522e7
0.19,0.34,0.08,3.175758248448675e7
0.96,0.28,0.18,3.1768441410517685e7
0.23,0.04,0.55,3.1758010502859987e7
0.41,0.15,0.01,3.1766629638894025e7
0.81,0.45,0.68,3.1768283312000416e7
0.51,0.14,0.88,3.1768096126487516e7
0.4,0.63,0.82,3.176789085888527e7
0.17,0.7,0.33,3.176222683794383e7
0.34,0.13,0.11,3.1764623644990385e7
0.08,0.52,0.39,3.175331206541828e7
0.58,0.74,0.41,3.1768408015779503e7
0.37,0.73,0.23,3.176768722782072e7
0.12,0.45,0.14,3.175511027365386e7
0.72,0.89,0.44,3.1768144803431336e7
0.11,0.14,0.48,3.17486667129047e7
0.27,0.22,0.85,3.1761106693934843e7
0.04,0.36,0.35,3.1743079134260524e7
0.07,0.33,0.42,3.174549080756276e7
0.47,0.37,0.36,3.1767805384364113e7
0.34,0.21,0.45,3.1764292204453718e7
0.05,0.7,0.17,3.1754913820399795e7
0.11,0.42,0.85,3.1753356780968178e7
0.33,0.53,0.67,3.1766238982762758e7
0.22,0.63,0.57,3.1763618312673423e7
0.65,0.95,0.54,3.1768334814250246e7
0.46,0.53,0.45,3.1768208979567353e7
0.7,0.7,0.19,3.176811760937512e7
0.74,0.83,0.86,3.176805943879774e7
0.04,0.7,0.49,3.1754566491449546e7
0.19,0.66,0.08,3.176272555547762e7
0.13,0.64,0.85,3.175963727933152e7
0.08,0.73,0.14,3.175742090966702e7
0.32,0.67,0.52,3.1766716198839728e7
0.86,0.41,0.5,3.1768325198533304e7
0.61,0.61,0.7,3.1768389823339943e7
0.84,0.06,0.8,3.176838226946643e7
0.91,0.65,0.83,3.1767940532224994e7
0.28,0.45,0.79,3.1763903844441112e7
0.46,0.07,0.23,3.1767502359067265e7
0.03,0.53,0.96,3.1750365460161816e7
0.37,0.04,0.33,3.176552767504201e7
0.34,0.06,0.45,3.176416885305812e7
0.44,0.91,0.13,3.1768299179503035e7
0.5,0.88,0.36,3.1768481559806097e7
0.81,0.83,0.94,3.176796792262002e7
0.75,0.6,0.01,3.1768102870802727e7
0.25,0.57,0.19,3.1764155247053985e7
0.29,0.25,0.81,3.1762163278809644e7
0.16,0.11,0.3,3.1753826929966383e7
0.69,0.99,0.11,3.1768301391508702e7
0.04,0.4,0.2,3.174490460459919e7
0.02,0.82,0.33,3.1757670356331795e7
0.14,0.06,0.05,3.1749870401664846e7
0.87,0.98,0.58,3.17681123468428e7
0.63,0.84,0.01,3.1768306578688547e7
0.16,0.4,0.84,3.1756882225668065e7
0.88,0.12,0.22,3.1768361380319435e7
0.77,0.8,0.97,3.1767994170142185e7
0.1,0.39,0.28,3.1751401658817872e7
0.98,0.9,0.72,3.1768037089818377e7
0.38,0.29,0.71,3.176574172387377e7
0.72,0.51,0.29,3.1768284635347728e7
0.04,0.52,0.94,3.1749860816767123e7
0.29,0.87,0.67,3.176639432545943e7
0.5,0.02,0.77,3.176847523556274e7
0.56,0.79,0.23,3.1768447185557306e7
0.92,0.05,0.81,3.1768359815365005e7
0.39,0.94,0.98,3.1767906407886226e7
0.16,0.62,0.32,3.1760988917283222e7
0.69,0.32,0.2,3.1768488636398476e7
0.06,0.13,0.7,3.1740184215419933e7
0.66,0.44,0.94,3.176845453205702e7
0.45,0.41,0.38,3.1767735119135022e7
0.46,0.31,1.0,3.17674681218076e7
0.38,0.16,0.47,3.1765819788918726e7
0.23,0.2,0.93,3.1758848415480103e7
0.68,0.49,0.05,3.176837668854807e7
0.39,0.87,0.31,3.176794956686778e7
1.0,0.88,0.45,3.1768032566457286e7
0.75,0.62,0.06,3.1768078627400488e7
0.19,0.21,0.9,3.1756162373128332e7
0.35,0.07,0.05,3.1764670810011115e7
0.1,0.14,0.31,3.1747276994939208e7
0.25,0.63,0.23,3.176465037715538e7
0.17,0.83,0.28,3.17628982177032e7
0.82,0.38,0.11,3.1768380580619942e7
0.49,0.91,0.53,3.1768463893215843e7
0.71,0.92,0.05,3.176819252839419e7
0.2,0.79,0.13,3.176382651783785e7
0.84,0.97,0.43,3.176810802261978e7
0.79,0.18,0.54,3.176844206803477e7
0.53,0.95,0.48,3.1768490542236984e7
0.58,0.16,0.53,3.1768406545310006e7
0.65,0.2,0.29,3.176848298409801e7
0.57,0.37,0.01,3.176841479532466e7
0.4,0.83,0.8,3.1768052277574778e7
0.97,0.06,0.55,3.1768388610191e7
0.96,0.84,0.24,3.1767966829553254e7
0.97,0.66,0.4,3.1767963650968015e7
0.15,0.4,0.68,3.1756172423037786e7
0.1,0.65,0.92,3.1757813728209876e7
0.95,0.33,0.94,3.1768415045972437e7
0.61,0.25,0.55,3.1768425169359338e7
0.38,0.75,0.2,3.17678286100547e7
0.57,0.31,0.16,3.1768346798672188e7
0.03,0.06,0.1,3.1729067320014887e7
0.11,0.49,0.02,3.175531762856333e7
0.63,0.69,0.07,3.1768296736574024e7
0.89,0.74,0.12,3.176789765980941e7
0.37,0.08,0.92,3.176548100611949e7
0.83,0.07,0.39,3.1768384855060954e7
0.23,0.73,0.88,3.176457097754266e7
0.17,0.99,0.18,3.1763123451031543e7
0.47,0.47,0.41,3.1768136753707554e7
0.15,0.47,0.56,3.1757831419135347e7
0.66,0.88,0.02,3.1768259595470052e7
0.34,0.64,0.27,3.17670177594316e7
0.41,0.16,0.86,3.1766589917647786e7
0.13,0.89,0.65,3.1761439951011337e7
0.13,0.37,0.86,3.1753789019228943e7
0.2,0.28,0.01,3.175728442593641e7
0.23,0.66,0.7,3.1764194586959835e7
0.6,0.01,0.72,3.1765461942217413e7
0.96,0.14,0.97,3.1768385422742832e7
0.87,0.73,0.7,3.176789929031301e7
0.7,0.01,0.42,3.1764473489963725e7
0.48,0.56,0.53,3.1768366284026694e7
0.31,0.98,0.34,3.1766725165576708e7
0.36,0.96,0.49,3.1767541755340945e7
0.26,0.38,0.53,3.176209352493372e7
0.54,0.38,0.98,3.1768332147527773e7
0.66,0.84,0.98,3.1768234356507983e7
0.8,0.52,0.04,3.1768166598856613e7
0.59,0.99,0.07,3.1768458304993663e7
0.99,0.68,0.35,3.176796754514043e7
0.39,0.77,0.57,3.1767948991838157e7
0.42,0.56,0.13,3.1767939006583303e7
0.88,0.23,0.51,3.176844116118616e7
0.93,0.12,0.53,3.1768363673421986e7
0.26,0.94,0.61,3.1765698747451924e7
0.07,0.8,0.37,3.1757454140049454e7
0.13,0.25,0.83,3.175125008511908e7
0.11,0.89,0.08,3.1760462699962556e7
0.41,0.78,0.62,3.1768133294221483e7
0.3,0.37,0.52,3.1763682517662644e7
0.96,0.12,0.14,3.1768370991168518e7
0.88,0.67,0.55,3.1767921640352808e7
0.94,0.08,0.89,3.1768372015725594e7
0.49,0.91,0.01,3.1768463893215843e7
0.64,0.93,0.96,3.1768338910849746e7
0.06,0.32,0.04,3.174366473781513e7
0.76,0.25,0.99,3.176847510699489e7
0.06,0.79,0.22,3.175670785787589e7
0.91,0.04,0.64,3.1768292669770382e7
0.97,0.69,0.32,3.176794482505608e7
1.0,0.25,0.96,3.176845284883635e7
0.82,0.95,0.35,3.1768091670443397e7
0.01,0.23,0.72,3.174708765328824e7
0.86,0.75,0.21,3.1767901903002437e7
0.88,0.82,0.18,3.1767927659040887e7
0.63,0.06,0.67,3.1768487046069223e7
0.45,0.59,0.26,3.1768250397801403e7
0.04,0.2,0.6,3.17378161954819e7
0.9,0.22,0.78,3.1768437241352797e7
0.54,0.07,0.95,3.1768271911460992e7
0.55,0.51,0.43,3.1768485384410463e7
0.38,0.11,0.29,3.1765947178725984e7
0.01,0.43,0.31,3.175360977816261e7
0.38,0.33,0.19,3.1765968188921075e7
0.98,1.0,0.25,3.1768162736268993e7
0.81,0.54,0.39,3.176812268770988e7
0.67,0.63,0.98,3.1768233231414415e7
0.47,0.52,0.92,3.1768253025391124e7
