α_v,α_s,α_v_error,α_s_error,decay,MSE
0.75,0.47,0.67,0.43,0.08,3.1768297227788422e7
0.97,0.86,0.01,0.07,0.29,3.176789107850018e7
0.89,0.34,0.86,0.82,0.9,3.1768408428021e7
0.94,0.1,0.69,0.92,0.15,3.1768408932412513e7
0.32,0.07,0.95,0.67,0.33,3.1762239035134096e7
0.65,0.5,0.9,0.77,0.07,3.1768432331081282e7
0.64,0.7,0.29,0.42,0.86,3.1768218910590798e7
0.95,0.75,0.84,0.89,0.34,3.1767906009375706e7
0.46,0.68,0.2,0.23,0.36,3.1768411134234663e7
0.92,1.0,0.52,0.76,0.37,3.1768103877729155e7
0.95,0.86,0.15,0.38,0.3,3.1767889615931984e7
0.23,0.46,0.71,0.8,0.6,3.1761742167947736e7
0.6,0.06,0.09,0.23,0.38,3.176847566477948e7
0.69,1.0,0.33,0.57,0.86,3.1768274764196996e7
0.47,0.99,0.69,0.89,0.06,3.1768358119939603e7
0.77,0.18,0.5,0.24,0.35,3.1768439128127176e7
0.21,0.87,0.28,0.82,0.55,3.1764312739500385e7
0.66,0.17,0.11,0.78,0.01,3.1768490379854485e7
0.47,0.03,0.71,0.79,0.42,3.176769859179978e7
0.88,0.33,0.73,0.97,0.11,3.1768413273005966e7
0.44,0.27,0.29,0.3,0.76,3.1767107916982923e7
0.2,0.1,0.42,0.72,0.91,3.1755984590033107e7
0.41,0.81,0.23,0.32,0.06,3.17681698195385e7
0.67,0.68,0.81,0.57,0.81,3.1768218495572e7
0.69,0.27,0.57,0.06,0.93,3.176849004216861e7
0.66,0.1,0.43,0.4,0.08,3.1768486807204105e7
0.76,0.83,0.39,0.53,0.1,3.1767969160168022e7
0.04,0.81,0.84,0.66,0.47,3.1759758620482728e7
0.55,0.09,0.51,0.16,0.89,3.176833924407225e7
0.54,0.36,0.1,0.69,0.68,3.176835236794555e7
0.74,0.85,0.41,0.26,0.76,3.1768024043334797e7
0.48,0.17,0.36,0.35,0.01,3.176774236646951e7
0.57,0.64,0.65,0.34,0.41,3.1768455731024005e7
0.6,0.35,0.66,0.2,0.2,3.1768453063455526e7
0.53,0.83,0.74,0.42,0.89,3.176848913542874e7
0.28,0.78,0.8,0.66,0.56,3.17658894952609e7
0.02,0.11,0.88,0.31,0.03,3.1747798505240623e7
0.89,0.19,0.57,0.48,0.71,3.1768415986395787e7
0.62,0.08,0.79,0.82,0.21,3.1768433138802785e7
0.73,0.61,0.12,0.4,0.95,3.1768027089439537e7
0.32,0.11,0.1,0.8,0.57,3.1763481613051422e7
0.21,0.41,0.23,0.47,0.05,3.1760092670144428e7
0.23,0.1,0.86,0.81,0.19,3.175773103473913e7
0.93,0.96,0.59,0.43,0.51,3.176805276420584e7
0.47,0.03,0.69,0.06,0.99,3.1768031618151907e7
0.38,0.55,0.03,0.85,0.78,3.176749691725243e7
0.68,0.11,0.73,0.96,0.54,3.1768490590582676e7
0.93,0.42,0.73,0.66,0.89,3.1768293769467033e7
0.51,0.95,0.7,0.83,0.41,3.1768475086739793e7
0.5,0.1,0.62,0.4,0.64,3.176794058218919e7
0.92,0.33,0.61,0.21,0.49,3.176839384512026e7
0.32,0.89,0.52,0.62,0.3,3.1766910444029544e7
0.56,0.94,0.64,0.95,0.4,3.1768477769947737e7
0.59,0.95,0.2,0.52,0.53,3.1768414874619074e7
0.68,0.16,0.82,0.07,0.12,3.176848822871451e7
0.11,0.26,0.06,0.91,0.88,3.1748650839512955e7
0.57,0.46,0.61,0.67,0.45,3.1768482226291075e7
0.87,0.37,0.43,0.52,0.79,3.1768346275611702e7
0.44,0.67,0.53,0.82,0.17,3.1768266631833017e7
0.64,0.58,0.99,0.16,0.35,3.1768384490950394e7
0.76,0.5,0.94,0.19,0.42,3.176826467626136e7
0.74,0.63,0.17,0.3,0.16,3.1767991076127138e7
0.17,0.96,0.62,0.73,0.77,3.176321255451596e7
0.05,0.96,0.4,0.38,0.41,3.1758780891183708e7
0.62,0.87,0.88,0.6,0.78,3.176836985189926e7
0.07,0.97,0.42,0.84,0.07,3.175949101805457e7
0.18,0.21,0.66,0.87,0.31,3.175505392513276e7
0.96,0.52,0.52,0.55,0.3,3.1768103019421995e7
0.74,0.04,0.59,0.27,0.48,3.1768392447229218e7
0.73,0.43,0.82,0.62,0.78,3.1768395372455243e7
0.22,0.76,0.24,0.82,0.43,3.1764368258799125e7
0.29,0.31,0.26,0.1,0.78,3.176264854531339e7
0.64,0.92,0.82,0.33,0.37,3.1768349656687673e7
0.39,0.85,0.39,0.09,0.39,3.176795565722964e7
0.87,0.34,0.58,0.03,0.2,3.176838440075395e7
0.12,0.53,0.2,0.5,0.76,3.1757199151030194e7
0.04,0.5,0.67,0.27,0.93,3.1753343010335445e7
0.68,0.91,0.3,0.18,0.3,3.176819186352022e7
0.2,0.39,0.85,0.48,0.95,3.1759068277591515e7
0.36,0.89,0.44,0.05,0.36,3.1767574303826768e7
0.61,0.14,0.59,0.88,0.38,3.1768443668882836e7
0.84,0.29,0.43,0.39,0.81,3.176842303656012e7
0.73,0.12,0.54,0.08,0.18,3.176842319230874e7
0.3,0.5,0.68,0.33,0.42,3.1764942154737037e7
0.17,0.1,1.0,0.36,0.56,3.175459267185745e7
0.35,1.0,0.01,0.81,0.52,3.1767454500078276e7
0.95,0.18,0.11,0.8,0.42,3.176840189513581e7
0.13,0.16,0.4,0.7,0.31,3.1750919525780223e7
0.47,0.32,0.19,0.53,0.31,3.1767710924264517e7
0.14,0.15,0.1,0.71,0.7,3.1751411686237507e7
0.39,0.94,1.0,0.57,0.6,3.176775910432029e7
0.68,0.9,0.29,0.93,0.5,3.1768180845095616e7
0.1,0.16,0.9,0.71,0.5,3.1749757563878924e7
