α_v,α_s,α_v_error,α_s_error,decay,MSE
0.28,0.45,0.85,0.77,0.25,5.422954602402834e6
0.02,0.16,0.4,0.08,0.49,5.494514929366439e6
0.08,0.23,0.43,0.94,0.69,5.432146206074795e6
0.29,0.62,0.7,0.02,0.89,5.428811970619598e6
0.17,0.43,0.31,0.32,0.23,5.422242970034081e6
0.81,0.84,0.82,0.17,0.09,5.444837710373864e6
1.0,0.62,0.51,0.57,0.25,5.449310759066021e6
0.64,0.7,0.98,0.98,0.71,5.436499524653049e6
0.32,0.84,0.31,0.96,0.86,5.42997884592034e6
0.92,0.56,0.12,0.54,0.44,5.44273268587174e6
0.12,0.12,0.27,0.99,0.89,5.418218711927071e6
0.13,0.71,0.9,0.56,0.38,5.440331973696044e6
0.26,0.4,0.13,0.11,0.12,5.420173666520741e6
0.91,0.42,1.0,0.27,0.56,5.446724654112017e6
0.18,0.67,0.73,0.39,0.1,5.43162201234174e6
0.65,0.99,0.41,0.72,0.93,5.441161885888998e6
0.58,0.24,0.83,0.77,0.34,5.427653892095577e6
0.75,0.64,0.38,0.08,0.27,5.43812479013958e6
0.82,0.21,0.55,0.89,0.91,5.436264745732853e6
0.13,0.61,0.07,0.46,0.55,5.427902352736633e6
0.58,0.96,0.44,0.78,0.6,5.438796288672511e6
0.76,0.92,0.3,0.89,0.12,5.441531379580817e6
0.96,0.07,0.01,0.87,0.6,5.451890505166568e6
0.3,0.95,0.73,0.62,0.37,5.437001510891929e6
0.42,0.22,0.81,0.76,0.58,5.421947058023492e6
0.35,0.72,0.28,0.4,0.37,5.427314948954966e6
0.84,0.49,0.64,1.0,0.26,5.43873451796795e6
0.22,0.86,0.9,0.57,0.77,5.43672349778025e6
0.04,0.99,0.57,0.06,0.73,5.4793001213369835e6
0.63,0.4,0.64,0.68,0.75,5.429831897313779e6
0.07,0.52,0.68,0.65,0.41,5.450968940830374e6
0.08,0.66,0.26,0.82,0.33,5.442147054277973e6
0.87,0.42,0.04,0.7,0.22,5.4379916042232625e6
0.38,0.29,0.21,0.25,0.73,5.420820476787978e6
0.53,0.76,0.08,0.2,0.93,5.431436647401236e6
0.36,0.82,0.47,0.37,0.36,5.431404451332334e6
0.48,0.4,0.19,0.7,0.01,5.421760570713282e6
0.55,0.81,0.57,0.03,0.68,5.435925411808292e6
0.06,0.67,0.49,0.33,0.25,5.457504666471199e6
0.08,0.15,0.82,0.33,0.12,5.450045150013898e6
0.77,0.52,0.92,0.72,0.95,5.438394464830436e6
0.74,0.25,0.41,0.11,0.72,5.437096718394697e6
0.99,0.56,0.43,0.63,0.47,5.447847157576522e6
0.62,0.24,0.38,0.9,0.94,5.425216307147569e6
0.31,0.48,0.68,0.59,0.4,5.423040980248209e6
0.16,0.31,0.39,0.77,0.97,5.417885843457334e6
0.44,0.57,0.11,0.75,0.84,5.42342969831642e6
0.41,0.1,0.75,0.79,0.15,5.425814479338687e6
0.14,0.77,0.02,0.95,0.76,5.430602407101713e6
0.03,0.6,0.69,0.28,0.54,5.485438404229373e6
0.55,0.75,0.28,0.62,0.49,5.43163166708122e6
0.45,0.12,0.49,0.4,0.94,5.429434107548752e6
0.65,0.32,0.39,0.24,0.27,5.431290797430892e6
0.63,0.35,0.79,0.27,0.15,5.432846996365051e6
0.59,0.72,0.68,0.01,0.27,5.4359576571332645e6
0.75,0.42,0.68,0.94,0.58,5.434099460126838e6
0.3,0.84,0.15,0.8,0.65,5.429195345752185e6
0.82,0.52,0.15,0.25,0.42,5.438367485459526e6
0.4,0.31,0.44,0.54,0.16,5.420526532900564e6
0.79,0.92,0.08,0.51,0.86,5.441874994230006e6
0.62,0.06,0.42,1.0,0.23,5.434915612740692e6
0.4,0.71,0.18,0.1,0.25,5.42831994051748e6
0.26,0.01,0.37,0.33,0.73,5.461581301051789e6
0.47,0.5,0.78,0.29,0.84,5.428955445332496e6
0.3,0.37,0.11,0.9,0.93,5.41485391996807e6
0.97,0.63,0.57,0.3,0.3,5.448561483247156e6
0.76,0.16,0.86,0.33,0.54,5.442023110754676e6
0.42,0.64,0.98,0.96,0.26,5.429955537068319e6
0.21,0.03,0.98,0.74,0.34,5.449111375698771e6
0.66,0.22,0.4,0.88,1.0,5.427305808497228e6
0.56,0.21,0.44,0.67,0.97,5.425148558752257e6
0.38,0.02,0.19,0.61,0.74,5.45350830751694e6
0.9,0.34,0.81,0.51,0.92,5.443960827414239e6
0.2,0.07,0.7,0.65,0.11,5.430430455682656e6
0.16,0.46,0.96,0.67,0.29,5.4297542927169595e6
0.09,0.83,0.49,0.72,0.12,5.447633513988248e6
0.58,0.08,0.45,0.2,0.8,5.444844479153514e6
0.99,0.86,0.42,0.23,0.83,5.450977626174446e6
0.15,0.25,0.37,0.07,0.18,5.424814851917294e6
0.58,0.82,0.97,0.44,0.2,5.43836039990814e6
0.5,0.5,0.45,0.92,0.77,5.424854814616976e6
0.78,0.44,0.44,0.03,0.85,5.438480980693819e6
0.8,0.12,0.42,0.01,0.59,5.449570381205206e6
0.24,0.23,0.21,0.44,0.55,5.416413756449289e6
0.76,0.44,0.35,0.11,0.24,5.436708923150663e6
0.02,0.26,0.28,0.4,0.51,5.482984891215881e6
0.99,0.74,0.35,0.57,0.23,5.449002884157695e6
0.26,0.7,0.4,0.29,0.33,5.427412838826777e6
0.69,0.77,0.3,0.88,0.26,5.4357767487473525e6
0.03,0.12,0.87,0.48,0.68,5.495307121512458e6
0.29,0.9,0.58,0.13,0.95,5.434866984952807e6
0.43,0.42,0.49,0.51,0.55,5.423377364263355e6
0.87,0.24,0.23,0.69,0.6,5.438704244319605e6
0.05,0.02,0.41,0.78,0.58,5.489631087530056e6
0.29,0.18,0.64,0.49,0.55,5.420596677297486e6
0.34,0.61,0.93,0.3,0.11,5.429693543103662e6
0.03,0.06,0.27,0.77,0.18,5.481499404551976e6
0.59,0.92,1.0,1.0,0.19,5.440851492302446e6
0.57,0.1,0.99,0.7,0.66,5.435280782097882e6
0.37,0.24,0.02,0.74,0.67,5.4151341840029415e6
0.67,0.59,0.35,0.23,0.16,5.433884945327771e6
0.11,0.67,0.1,0.07,0.68,5.434681607350174e6
0.33,0.76,0.89,0.6,0.39,5.432039576407408e6
0.05,0.02,0.51,0.02,0.11,5.512983710697923e6
0.48,0.43,0.32,0.6,0.07,5.423481072102784e6
0.76,0.26,0.49,0.78,0.96,5.433203197359607e6
1.0,0.5,0.6,0.88,0.09,5.448121443809186e6
0.42,0.56,0.6,0.91,0.83,5.425098980824361e6
0.63,0.75,0.15,0.34,0.87,5.433849026768455e6
0.82,0.53,0.56,0.39,0.55,5.439807579936821e6
0.44,0.64,0.33,0.17,0.8,5.428182425504891e6
0.2,0.75,0.98,0.04,0.34,5.436588537403032e6
0.91,0.31,0.83,0.49,0.73,5.444845060566785e6
0.83,0.62,0.66,0.02,0.25,5.442830939881139e6
0.73,0.19,0.65,0.75,0.76,5.433645844738817e6
0.46,0.07,0.44,0.97,0.42,5.426687646989541e6
0.64,0.92,0.23,0.08,0.65,5.438722708653085e6
0.47,0.11,0.48,0.12,0.33,5.436672924451156e6
0.17,0.18,0.56,0.61,0.44,5.419690791145217e6
0.09,0.93,0.93,0.77,0.91,5.457539635266947e6
0.87,0.12,0.05,0.36,0.62,5.446607780090854e6
0.71,0.01,0.41,0.59,0.56,5.468052936558933e6
0.39,0.8,0.42,0.45,0.72,5.430735622555183e6
0.46,0.93,0.52,0.05,0.19,5.436911452524838e6
0.63,0.95,0.08,0.65,0.78,5.438015284985973e6
0.18,0.2,0.14,0.12,0.53,5.421559842731332e6
0.74,0.55,0.8,0.48,0.74,5.437607696438862e6
0.84,0.47,0.62,0.28,0.54,5.441128826239312e6
0.09,0.57,1.0,0.96,0.25,5.44832102578235e6
0.3,0.81,0.17,0.76,0.59,5.42829336127983e6
0.23,0.99,0.07,0.98,0.08,5.435557914386001e6
0.72,0.42,0.64,0.94,0.67,5.432547313041873e6
0.02,0.02,0.53,0.8,0.93,5.526356016844435e6
0.95,0.06,0.44,0.11,0.63,5.468178092810223e6
0.43,0.68,0.21,0.17,0.53,5.428145836846828e6
0.39,0.53,0.85,0.12,0.69,5.429043006260142e6
0.12,0.1,0.1,0.54,0.75,5.426675156153074e6
0.14,0.97,0.39,0.78,0.32,5.441809566765721e6
0.17,0.84,1.0,0.05,0.75,5.441434914249292e6
0.85,0.84,0.74,0.72,0.06,5.445090598740068e6
0.71,0.6,0.3,0.57,0.73,5.434057564917506e6
0.74,0.92,0.24,0.27,0.99,5.441184464657243e6
0.25,0.89,0.49,0.26,0.13,5.434043688487109e6
0.25,0.67,0.29,0.78,0.08,5.4244461387056075e6
0.31,0.18,0.28,0.23,0.03,5.421744249835689e6
0.97,0.28,0.91,0.08,0.02,5.451745189605936e6
0.71,0.1,0.18,0.11,0.99,5.445906587964595e6
0.5,0.73,0.98,0.29,0.02,5.435193481725091e6
0.55,0.64,0.06,0.32,0.1,5.429115574301312e6
0.9,0.94,0.29,0.25,0.27,5.447453505666181e6
0.19,0.62,0.85,0.09,0.84,5.43230792326437e6
0.66,0.74,0.13,0.82,0.68,5.4334859889316205e6
0.77,0.55,0.8,0.55,0.69,5.438567187161056e6
0.75,0.8,0.59,0.59,0.03,5.440185718611356e6
0.67,0.6,0.44,0.49,0.52,5.433565069310617e6
0.83,0.91,0.64,0.97,0.32,5.445106555276918e6
0.84,0.59,0.2,0.34,0.69,5.439778542006425e6
0.22,0.64,0.81,0.53,0.09,5.429211157773073e6
0.13,0.58,0.73,0.95,0.43,5.432851036780363e6
0.31,0.64,0.89,0.78,0.91,5.428244032255176e6
0.69,0.64,0.8,0.61,0.56,5.436594524690824e6
0.92,0.45,0.36,0.08,0.87,5.445000101861967e6
0.86,0.58,0.32,0.26,0.25,5.44144951783505e6
0.53,0.75,0.24,0.27,0.87,5.431765442000742e6
0.22,0.25,0.73,0.07,0.49,5.425201859654008e6
0.93,0.55,0.87,0.92,0.68,5.445480130898245e6
0.01,0.96,0.14,0.96,0.96,5.491396721701679e6
0.91,0.5,0.79,0.72,0.89,5.444141819755396e6
0.14,0.5,0.31,0.7,0.63,5.4245577284543095e6
0.22,0.78,0.66,0.04,0.65,5.433243207211219e6
0.71,0.59,0.02,0.96,0.85,5.431566998611725e6
0.38,0.21,0.96,0.74,0.01,5.422491967797344e6
0.17,0.04,0.58,0.35,0.49,5.451072766064481e6
0.13,0.73,0.04,0.38,0.56,5.431658067994619e6
0.32,0.7,0.76,0.1,0.85,5.430821832151009e6
0.55,0.88,0.3,0.67,0.92,5.435049013932903e6
0.77,0.89,0.88,1.0,0.7,5.443844621063217e6
0.53,0.88,0.97,0.7,0.9,5.438498779562099e6
0.98,0.68,0.29,0.94,0.16,5.446989213903353e6
0.4,0.03,0.29,0.33,0.65,5.455400299241398e6
0.04,0.7,0.25,0.55,0.3,5.4664335172232e6
0.31,0.72,1.0,0.57,0.64,5.431964681666443e6
0.76,0.47,0.97,0.57,0.67,5.43833986468573e6
0.36,0.24,0.23,0.32,0.67,5.419946533936842e6
0.47,0.15,0.8,0.07,0.09,5.43477668877824e6
0.34,0.76,0.52,0.61,0.54,5.429267115801638e6
0.18,0.49,0.7,0.13,0.77,5.4281062956161965e6
0.34,0.41,0.43,0.95,0.88,5.418264868682094e6
0.43,0.18,0.34,0.98,0.91,5.416770390844464e6
0.39,0.74,0.55,0.07,0.72,5.431061346264037e6
0.67,0.24,0.25,0.37,0.33,5.43098886145121e6
0.92,0.32,0.45,0.76,0.09,5.4420442835326195e6
0.05,0.42,0.02,0.03,0.7,5.451745484736117e6
0.15,0.87,0.08,0.7,0.76,5.434188318560492e6
0.59,0.16,0.54,0.35,0.46,5.432314403156487e6
0.23,0.04,0.11,0.48,0.82,5.441087906031504e6
0.22,0.46,0.99,0.1,0.6,5.429382728277605e6
0.29,0.2,0.31,0.89,0.53,5.413012622473594e6
0.87,0.24,0.88,0.37,0.7,5.444415279622182e6
0.09,0.25,0.62,0.57,0.71,5.435516746590521e6
0.91,0.17,0.7,0.85,0.12,5.443594170576249e6
0.43,0.23,0.96,0.56,0.79,5.425485688160105e6
0.82,0.79,0.62,0.17,0.32,5.443503972108632e6
0.63,0.21,0.87,0.03,0.31,5.4374408188040815e6
0.41,0.92,0.98,0.47,0.87,5.438293850697985e6
0.49,0.73,0.81,0.19,0.86,5.434051572516415e6
0.06,0.75,0.03,0.74,0.34,5.45068487907e6
0.19,0.7,0.03,0.17,0.7,5.427041025386804e6
0.04,0.37,0.42,0.9,0.57,5.462501784655318e6
0.08,0.61,0.96,0.85,0.44,5.453196740031084e6
0.48,0.09,0.25,0.56,0.71,5.430348402207828e6
0.24,0.91,0.06,0.99,0.11,5.431754420477222e6
0.8,0.24,0.9,0.1,0.96,5.443131296835255e6
0.84,0.25,0.95,0.16,0.8,5.444676544226915e6
0.15,0.84,0.5,0.68,0.13,5.436576917230265e6
0.84,0.68,0.54,0.51,0.51,5.441773081728997e6
0.5,0.96,0.83,0.53,0.13,5.439657655153659e6
1.0,0.91,0.94,0.07,0.78,5.454304602379927e6
0.05,0.13,0.75,0.47,0.26,5.468388567398962e6
0.27,0.81,0.64,0.57,0.21,5.431653620993884e6
0.23,0.03,0.98,0.34,0.47,5.460135960956447e6
0.57,0.36,0.76,0.53,0.71,5.428899114877934e6
0.69,0.03,0.68,0.29,0.59,5.466627910595419e6
0.03,0.41,0.04,0.89,0.88,5.462871694182431e6
0.04,0.78,0.72,0.38,0.96,5.478275841065977e6
0.4,0.48,0.78,0.34,0.11,5.426703501506386e6
0.36,0.94,0.9,0.83,0.49,5.437789543530701e6
0.66,0.97,0.4,0.32,0.77,5.440969387509666e6
0.22,0.94,0.93,0.91,0.51,5.43974653452393e6
0.14,0.68,0.81,0.73,0.43,5.436063593045929e6
0.7,0.41,0.17,0.55,0.47,5.430769217361748e6
0.13,0.65,0.32,0.54,0.92,5.431146871523606e6
0.79,0.61,0.74,0.18,0.28,5.440922676388718e6
0.66,0.27,0.38,0.25,0.47,5.431882379422749e6
0.24,0.37,0.14,0.66,0.57,5.415843912055004e6
0.4,0.96,0.1,0.18,0.31,5.4347699890468735e6
0.17,0.02,0.34,0.86,0.84,5.44971956268429e6
0.06,0.32,0.99,0.04,0.61,5.466120637564139e6
0.42,0.5,0.92,0.51,0.79,5.427863054488733e6
0.18,0.01,0.95,0.56,0.08,5.468231537097006e6
0.14,0.68,0.38,0.79,0.79,5.430717033325866e6
0.41,0.67,0.8,0.03,0.42,5.431850749442916e6
0.99,0.04,0.33,0.22,0.96,5.474710285010202e6
0.99,0.63,0.75,0.98,0.03,5.448905728007482e6
0.49,0.04,0.72,0.38,0.31,5.453529297114701e6
0.78,0.74,0.33,0.54,0.19,5.439086731298268e6
0.8,0.17,0.37,0.06,0.75,5.443623127790367e6
0.1,0.04,0.36,0.17,0.79,5.465391644399258e6
0.79,0.9,0.13,0.74,0.17,5.441415704661397e6
0.37,0.9,0.47,0.96,0.25,5.433471106093167e6
0.21,0.39,0.44,0.45,0.75,5.420054060147617e6
0.58,0.52,0.4,0.67,0.73,5.428366026188841e6
0.07,0.28,0.76,0.85,0.71,5.446520915962812e6
0.27,0.29,0.8,0.11,0.16,5.424776857950775e6
0.22,0.76,0.57,0.56,0.13,5.430403881353047e6
0.25,0.48,0.53,0.52,0.31,5.421873108360716e6
0.76,0.51,0.61,0.52,0.15,5.436735085410168e6
0.07,0.51,0.56,0.39,0.3,5.449462621984359e6
0.66,0.41,0.04,0.72,0.83,5.427678513069306e6
0.43,0.98,0.52,0.1,0.54,5.438030624484017e6
0.3,0.53,0.57,0.77,0.99,5.422476619882134e6
0.34,0.3,0.46,0.94,0.62,5.416080386077583e6
0.26,0.8,0.64,0.49,0.93,5.431593791057459e6
0.13,1.0,0.95,0.18,0.94,5.450937332891361e6
0.15,0.42,0.05,0.35,0.76,5.421227275199501e6
0.92,0.8,0.27,0.36,0.04,5.446035310428326e6
0.85,0.58,0.38,0.81,0.28,5.439539118834625e6
0.1,0.78,0.64,0.84,0.4,5.444961644975137e6
0.84,0.35,0.17,0.87,0.63,5.43562313715316e6
0.64,0.33,0.41,0.68,0.74,5.428130811269209e6
0.72,0.15,0.83,0.59,0.49,5.437534451702229e6
0.6,0.69,0.27,0.79,0.8,5.431266069041972e6
0.09,0.38,0.49,0.65,0.17,5.434741475920392e6
0.91,0.93,0.75,0.32,0.8,5.449468121227472e6
0.97,0.48,0.41,0.31,0.52,5.447253566624388e6
0.83,0.37,0.64,0.23,0.44,5.440772580908754e6
0.86,0.8,0.82,0.14,0.12,5.4462438128351765e6
0.35,0.95,0.55,0.28,0.95,5.436170839638226e6
0.53,0.82,0.37,0.39,0.68,5.4337560108708255e6
0.13,0.64,0.99,0.98,0.51,5.43868451200586e6
0.79,0.46,0.74,0.18,0.44,5.439871289799098e6
0.63,0.11,0.7,0.78,0.16,5.433109118652625e6
0.06,0.5,0.37,0.46,0.91,5.450853608927956e6
0.31,0.57,0.18,0.55,0.83,5.421882573706193e6
0.03,0.23,0.39,0.27,0.92,5.476279676314091e6
0.8,0.17,0.99,0.9,0.5,5.438587738613619e6
0.31,0.77,0.51,0.9,0.12,5.428820914292343e6
0.47,0.18,0.27,0.19,0.35,5.427062937807213e6
0.89,0.95,0.33,0.78,0.68,5.447005838595789e6
0.65,0.72,0.31,0.78,0.2,5.433646467684057e6
0.55,0.08,0.45,0.11,0.52,5.445840260304275e6
0.67,0.1,0.34,0.23,0.99,5.442854850650768e6
0.51,0.95,0.35,0.34,0.88,5.437003071787663e6
0.44,0.19,0.34,0.28,0.2,5.424801072205117e6
0.15,0.77,0.4,0.2,0.36,5.43430804968775e6
0.31,0.66,0.09,0.22,0.46,5.42497749733164e6
0.04,0.93,0.11,0.43,0.54,5.469272668754821e6
0.64,0.27,0.38,0.33,0.62,5.430389661664585e6
0.14,0.97,0.77,0.86,0.51,5.4456683129350245e6
0.01,0.24,0.01,0.15,0.74,5.48489785022847e6
0.99,0.89,0.67,0.46,0.05,5.451977295877897e6
0.66,0.35,0.48,0.47,0.52,5.430742933501321e6
0.65,0.46,0.57,0.41,0.57,5.4320954800672475e6
0.27,0.24,0.48,0.77,0.58,5.415286452929867e6
0.74,0.41,0.8,0.11,0.33,5.438291400120616e6
0.62,0.4,0.99,0.82,0.32,5.431309005126371e6
0.14,0.14,0.98,0.1,0.3,5.44029024125748e6
0.86,0.92,0.14,0.34,0.18,5.444824166181641e6
0.18,0.73,0.21,0.83,0.67,5.427667565419933e6
0.28,0.95,0.78,0.2,0.95,5.438001163772442e6
0.26,0.54,0.63,0.1,0.66,5.426216831637919e6
0.82,0.18,0.32,0.58,0.25,5.438387385736002e6
0.79,0.19,0.42,0.13,0.18,5.441418942851886e6
0.32,0.08,0.29,0.17,0.68,5.436801819715783e6
1.0,0.98,0.66,0.33,0.82,5.453847731187418e6
0.99,0.14,0.2,0.96,0.55,5.4469946688314825e6
0.3,0.94,0.83,0.68,0.66,5.43733354558916e6
0.25,0.43,0.79,0.22,0.6,5.425101554747882e6
0.7,0.77,0.27,0.1,0.36,5.437524075788762e6
0.93,0.58,0.46,0.12,0.46,5.446175979784051e6
0.56,0.97,0.49,0.14,0.54,5.439506551305761e6
0.13,0.87,0.61,0.08,0.73,5.442547801177073e6
0.34,0.08,0.94,0.82,0.66,5.428101369988724e6
0.06,0.75,0.54,0.77,0.83,5.459241162231575e6
0.8,0.64,0.15,0.55,0.33,5.437664212161658e6
0.71,0.74,0.49,0.68,0.48,5.437069867257007e6
0.96,0.99,0.4,0.46,0.59,5.45117154526094e6
0.78,0.05,0.46,0.98,0.62,5.445833394001063e6
0.93,0.31,0.49,0.13,0.53,5.446491756641524e6
0.74,0.94,1.0,0.54,0.82,5.445062089421654e6
0.59,0.83,0.97,0.37,0.26,5.438930049889164e6
0.91,0.47,0.16,0.4,0.57,5.442255022283468e6
1.0,0.49,0.95,0.84,0.58,5.449795923019223e6
0.13,0.11,0.72,0.03,0.87,5.4434528198068775e6
0.74,0.51,0.46,0.99,0.53,5.433470678270586e6
1.0,0.16,0.85,0.54,1.0,5.453485277943712e6
0.43,0.85,0.93,0.22,0.3,5.4365479858505e6
0.02,0.3,0.55,0.61,0.85,5.490788239536399e6
0.5,0.5,0.42,0.2,0.87,5.427767559162527e6
0.77,0.99,0.63,0.19,0.6,5.445566837166879e6
0.46,0.5,0.73,0.7,0.02,5.426470098521646e6
0.5,0.81,0.62,0.11,0.82,5.4349411760594025e6
0.57,0.07,0.99,0.13,0.31,5.452728640415437e6
0.62,0.16,0.08,0.13,0.24,5.433900867984741e6
0.5,0.68,0.2,0.62,0.2,5.428329162963616e6
0.4,0.4,0.83,0.99,0.02,5.422488539414845e6
0.85,0.63,0.24,0.95,0.67,5.439249559571269e6
0.84,0.29,0.27,0.2,0.36,5.440067501099674e6
0.66,0.21,0.93,0.82,1.0,5.431470273458037e6
0.61,0.17,0.91,0.98,0.55,5.428383882818436e6
0.63,0.68,0.9,0.22,0.81,5.437133346102903e6
0.62,0.78,0.7,0.28,0.82,5.43714405686247e6
0.06,0.89,0.41,0.45,0.82,5.4612488161155395e6
0.7,0.29,0.81,0.19,0.92,5.436497306881306e6
0.39,0.75,0.27,0.01,0.25,5.429844918302093e6
0.93,0.57,0.01,0.4,0.53,5.443422516435206e6
0.16,0.15,0.55,0.89,0.42,5.417284790145294e6
0.96,0.92,0.98,0.02,0.38,5.452833973564898e6
0.84,0.18,0.83,0.35,0.38,5.444521841067578e6
0.61,0.59,0.5,0.05,0.1,5.4334468519148175e6
0.3,0.49,0.46,0.55,0.36,5.421578934323781e6
0.04,0.05,0.7,0.22,0.7,5.501558417487452e6
0.26,0.2,0.17,0.13,0.3,5.420837353871128e6
0.94,0.98,0.64,0.27,0.63,5.4511710394903105e6
0.26,0.6,0.66,0.36,0.61,5.426579510202682e6
0.05,1.0,0.36,0.21,0.48,5.4694469055191055e6
0.26,0.13,0.1,0.48,0.99,5.419264382912448e6
0.07,0.78,0.39,0.64,0.69,5.452460051774835e6
0.58,0.02,0.37,0.89,0.09,5.455414440317751e6
0.01,0.04,0.67,0.61,0.48,5.530358799988162e6
0.35,0.57,0.79,0.45,0.7,5.427092333348908e6
0.17,0.84,0.61,0.79,0.92,5.4357066713829655e6
0.49,0.48,0.42,0.7,0.79,5.424804036483087e6
0.52,0.4,0.88,0.64,0.83,5.428004314482659e6
0.4,0.85,0.5,0.78,0.96,5.432366358714495e6
0.59,0.13,0.08,0.69,0.48,5.427176073555688e6
0.69,0.88,1.0,0.12,0.51,5.443005893286174e6
0.8,0.89,0.85,0.91,0.15,5.4446788365864195e6
0.88,0.08,0.24,0.21,0.8,5.456581176964197e6
0.76,0.47,0.74,0.59,0.41,5.436816610976735e6
0.15,0.11,0.33,0.81,0.85,5.418938540333202e6
0.5,0.11,0.35,0.88,0.9,5.423736721070246e6
0.07,0.55,0.26,0.56,0.23,5.4441045644611865e6
0.24,0.05,0.56,0.42,0.93,5.441424015184093e6
0.03,0.63,0.68,0.61,0.63,5.484376209872503e6
0.8,0.05,0.65,0.97,0.61,5.448125939315422e6
0.55,0.61,0.96,0.47,0.8,5.433437854863215e6
0.27,0.22,0.84,0.88,0.69,5.417775223980616e6
0.24,0.9,0.02,0.55,0.08,5.431429714676067e6
0.69,0.7,0.79,0.75,0.32,5.437214960851494e6
0.09,0.72,0.96,0.22,0.77,5.453352697595106e6
0.74,0.86,0.49,0.44,0.25,5.4407591878856e6
0.63,0.01,0.68,0.58,0.84,5.467553212661808e6
0.25,0.09,0.39,0.74,0.05,5.420828506323839e6
0.19,0.95,0.96,0.19,0.8,5.442601067052724e6
0.63,0.43,0.86,0.99,0.3,5.430408860428251e6
0.34,0.38,0.42,0.24,0.58,5.421794890160108e6
0.2,0.04,0.2,0.96,0.96,5.42894424617403e6
0.97,0.91,0.63,0.78,0.57,5.450879790127685e6
0.29,0.68,0.34,0.3,0.64,5.426409132764833e6
0.81,0.98,0.9,0.77,0.59,5.447428765745521e6
0.04,0.51,0.4,0.54,0.96,5.466270648331922e6
0.14,0.09,0.53,0.22,0.17,5.438651967005684e6
0.62,0.13,0.97,0.35,0.69,5.439054575386331e6
0.92,0.9,0.95,0.6,0.89,5.450014612422471e6
0.07,0.69,0.59,0.97,0.42,5.452715896512305e6
0.53,0.58,0.53,1.0,0.87,5.427756850780972e6
0.49,0.07,0.03,0.78,0.18,5.429146244782967e6
0.71,0.17,0.58,0.68,0.93,5.4334981240856e6
0.71,0.96,0.11,0.26,0.98,5.440801898398859e6
0.84,0.81,0.79,0.33,0.3,5.445051359021629e6
0.55,0.82,0.69,0.07,0.94,5.436734272128921e6
