α_v,α_s,decay,MSE
0.95,0.82,0.69,9.615160932788722e6
0.75,0.71,0.72,9.551461370329496e6
0.13,0.51,0.17,9.313172804829363e6
0.79,0.87,0.72,9.574265306966435e6
0.03,0.37,0.18,9.381457984302152e6
0.68,0.94,0.59,9.554907643770974e6
1.0,0.69,0.43,9.626573222688708e6
0.83,0.96,0.46,9.593198908642888e6
0.23,0.82,0.44,9.417188420546537e6
0.93,0.28,0.98,9.614607742080227e6
0.15,0.58,0.11,9.335409802785106e6
0.93,0.47,0.16,9.604135101478338e6
0.14,0.22,0.39,9.286676398039432e6
0.54,0.08,0.26,9.531742297028719e6
0.08,0.59,0.69,9.322729724471567e6
0.67,0.72,0.55,9.52934068452532e6
0.12,0.13,0.28,9.288230468344044e6
0.62,0.06,0.98,9.578442523386778e6
0.23,0.66,0.6,9.385051431319032e6
0.12,0.29,0.33,9.276468201676063e6
0.15,1.0,0.47,9.4419200944711e6
0.11,0.85,0.35,9.389332045253236e6
0.62,0.41,0.58,9.499716411589626e6
0.04,0.6,0.39,9.386301273310322e6
0.22,0.87,0.17,9.42552320189219e6
0.27,0.31,0.14,9.361963170711625e6
0.69,0.7,0.65,9.533541825397173e6
0.94,0.33,0.77,9.613618919442661e6
0.27,0.85,0.62,9.436893527361605e6
0.96,1.0,0.55,9.629630440343248e6
0.83,0.51,0.72,9.57021557128137e6
0.93,0.25,0.74,9.61830153255574e6
1.0,0.05,0.7,9.713508394494347e6
0.33,0.25,0.8,9.391799415314335e6
0.93,0.41,0.97,9.605811713869862e6
0.88,0.01,0.39,9.770936571181577e6
0.94,0.11,0.95,9.657719294406809e6
0.96,0.71,0.11,9.614506019075043e6
0.52,0.86,0.63,9.50590881871242e6
0.57,0.24,0.43,9.489688555679346e6
0.47,0.78,0.78,9.48168899534145e6
0.52,0.73,0.96,9.48896981506125e6
0.7,0.28,0.08,9.53248661037704e6
0.42,0.15,0.04,9.448985043990605e6
0.58,0.18,0.31,9.50414194019697e6
0.31,0.27,0.72,9.381502535524914e6
0.84,0.71,0.38,9.57799930326279e6
0.86,0.03,0.29,9.700211917685706e6
0.9,0.4,0.66,9.595806273626372e6
0.45,0.65,0.17,9.459868821196737e6
0.28,0.17,0.08,9.377301168269245e6
0.97,0.22,0.27,9.637069815256037e6
0.56,0.01,0.16,9.672197439024847e6
0.71,0.26,0.1,9.538144594686415e6
0.68,0.49,0.36,9.520758445016932e6
0.71,0.08,0.4,9.594471010981793e6
0.71,0.68,0.1,9.538031799560182e6
0.63,0.53,0.02,9.506015473696887e6
0.78,0.59,0.08,9.55531563550006e6
0.88,0.16,0.23,9.618980575582357e6
0.29,0.89,0.38,9.451750716770466e6
0.57,0.77,0.52,9.506905697221868e6
0.65,0.04,0.14,9.613947385071997e6
0.71,0.61,0.6,9.534336197231507e6
0.32,0.39,0.94,9.388978712327803e6
0.07,0.3,0.52,9.269368838315254e6
0.34,0.92,1.0,9.472146250910565e6
0.26,0.28,0.36,9.356489639826864e6
0.59,0.47,0.84,9.490903002099484e6
0.55,0.11,0.54,9.517600373858854e6
0.14,0.12,0.92,9.304904566531146e6
0.29,0.96,0.02,9.468229908380793e6
0.3,0.28,0.42,9.376501727608781e6
0.66,0.41,0.13,9.51323761268508e6
0.7,0.37,0.75,9.527467827067103e6
0.67,0.32,0.4,9.518949036146699e6
0.6,0.51,0.98,9.495645952241667e6
0.94,0.06,0.31,9.686792783175342e6
0.48,0.28,0.4,9.452425800361793e6
0.59,0.15,0.48,9.516459950043127e6
0.87,0.77,0.04,9.589591646859856e6
0.22,0.55,0.07,9.362314063642602e6
0.34,0.2,0.17,9.401708590067118e6
0.98,0.46,0.29,9.621345186951011e6
0.97,0.43,0.4,9.618855927375084e6
0.56,0.1,0.07,9.52673607068143e6
0.37,0.66,0.46,9.435944145777326e6
0.6,0.21,0.47,9.50531146074737e6
0.95,0.85,0.94,9.616607099526007e6
0.26,0.55,0.72,9.379938977269694e6
0.52,0.71,0.02,9.48676017368577e6
0.68,0.48,0.68,9.520552504800746e6
0.73,0.84,0.55,9.555831685017511e6
0.34,0.14,0.97,9.416003969771862e6
0.62,0.59,0.33,9.505930345683882e6
0.95,0.75,0.86,9.61251553269381e6
0.61,0.76,0.99,9.516467270947997e6
0.37,0.65,0.95,9.434620198697437e6
0.8,0.22,0.11,9.576427795467116e6
0.69,0.93,0.45,9.555924049849996e6
0.04,0.05,0.7,9.365906369096912e6
0.08,0.47,0.56,9.295316392204601e6
0.52,0.06,0.25,9.540856854293581e6
0.18,0.63,0.31,9.35836408262857e6
0.93,0.81,0.77,9.60892129619681e6
0.16,0.77,0.75,9.38076530898919e6
0.75,0.2,0.57,9.562159757057033e6
0.45,0.16,0.02,9.45858877061738e6
0.12,0.08,0.62,9.311181775951674e6
0.38,0.37,0.9,9.412910308441855e6
0.24,0.43,0.72,9.35573738864917e6
0.2,0.5,0.43,9.345246110825177e6
0.08,0.96,0.35,9.42898751278717e6
0.93,0.13,0.61,9.64630890900698e6
0.99,0.23,0.14,9.642380601321999e6
0.67,0.23,0.53,9.527661100837193e6
0.94,0.56,0.33,9.606572911036972e6
0.27,1.0,0.48,9.473297979118815e6
0.81,0.87,0.79,9.579529198264506e6
0.69,0.05,0.45,9.614143460934281e6
0.12,0.96,0.6,9.423871146238767e6
0.73,0.11,0.01,9.584307323376024e6
0.47,0.52,0.36,9.454271836939016e6
0.79,0.25,0.51,9.568194648773212e6
0.43,0.93,0.78,9.496443552431446e6
0.72,0.95,0.31,9.565551390469182e6
0.95,0.3,0.48,9.619641804855753e6
0.5,0.09,0.62,9.509308086907238e6
0.57,0.39,0.91,9.48257909896885e6
0.86,0.13,0.19,9.62196846034601e6
0.74,0.08,0.45,9.605105606496323e6
0.98,0.81,0.98,9.623476260182846e6
1.0,0.23,0.14,9.645856276935617e6
0.16,0.08,0.63,9.339218474481145e6
0.8,0.22,0.37,9.576427795467116e6
0.49,0.03,0.25,9.57411865108597e6
0.61,0.03,0.41,9.619147889159637e6
0.55,0.23,0.77,9.48356307571736e6
0.01,0.35,0.09,9.54221000154005e6
0.93,0.84,0.11,9.61041324466981e6
0.34,0.06,0.9,9.462919081129305e6
0.39,0.66,0.7,9.442404190623034e6
0.93,0.82,0.78,9.609396712630408e6
0.41,0.71,0.07,9.455167077194246e6
0.41,0.18,0.92,9.436766307015063e6
0.23,0.85,0.95,9.424031204146732e6
0.83,0.44,0.5,9.570638574312855e6
0.94,0.16,0.14,9.640046140458593e6
0.14,0.59,0.27,9.333153246387579e6
0.01,0.54,0.62,9.562801849340852e6
0.86,0.07,0.65,9.65333562900512e6
0.81,0.82,0.95,9.575608999177834e6
1.0,0.01,0.77,9.796255619490191e6
0.27,0.3,0.88,9.361755762716591e6
0.51,0.65,0.57,9.477777673482735e6
0.88,0.45,0.08,9.587512654948551e6
0.55,0.14,0.4,9.504735587763665e6
0.55,0.79,0.93,9.504004721637234e6
0.25,0.65,0.53,9.391319502534036e6
0.38,0.41,0.61,9.414792505187267e6
0.91,0.7,0.32,9.598879740493394e6
0.24,0.47,0.4,9.360389405436909e6
0.07,0.45,0.71,9.295624637136173e6
1.0,0.46,0.94,9.628128472415952e6
0.9,0.77,0.46,9.598372492421677e6
0.22,0.26,0.31,9.33481891945908e6
0.94,0.1,0.41,9.66229298592986e6
0.8,0.07,0.07,9.633127364771748e6
0.27,0.66,0.55,9.400756439998088e6
0.92,0.91,0.15,9.612010815620184e6
0.2,0.61,0.04,9.36339915263911e6
0.56,0.77,0.5,9.504266942380974e6
0.27,0.25,0.19,9.362346721276497e6
0.63,0.04,0.52,9.60689154244739e6
0.19,0.63,0.46,9.36270988484969e6
0.65,0.66,0.08,9.519271100897875e6
0.02,0.17,0.24,9.444967308476511e6
0.61,0.96,0.86,9.54202309545182e6
0.03,0.95,0.47,9.51860982378037e6
0.67,0.15,0.55,9.546209253385892e6
0.38,0.62,0.89,9.434156103893995e6
0.93,0.43,0.2,9.60513353795194e6
0.72,0.55,0.43,9.535181231551355e6
0.73,0.56,0.92,9.538651551105812e6
0.95,0.42,0.44,9.612341023242865e6
0.4,0.03,0.1,9.53593807823915e6
0.96,0.85,0.77,9.619445345937721e6
0.27,0.22,0.07,9.364385536516272e6
0.85,0.98,0.49,9.600246603508314e6
0.22,0.73,0.27,9.394461736185424e6
0.87,0.64,0.67,9.584917245707747e6
1.0,0.31,0.34,9.636228241567023e6
0.42,0.41,0.34,9.43001061302922e6
0.37,0.67,0.6,9.437292821202211e6
0.47,0.91,0.68,9.502112802914292e6
0.85,0.64,0.15,9.578655610642545e6
0.03,0.06,0.49,9.410742076853182e6
0.4,0.93,0.57,9.489301529743828e6
0.13,0.41,0.31,9.295914909185749e6
0.94,0.43,0.31,9.608567236739581e6
0.34,0.1,0.87,9.433464493078286e6
0.59,0.02,0.14,9.640784692728925e6
0.05,0.69,0.54,9.382039831918653e6
0.63,0.32,0.61,9.504843925629066e6
0.72,0.63,0.75,9.53830553269783e6
0.96,0.79,0.91,9.616853155030876e6
0.64,0.54,0.6,9.509587588283781e6
0.95,0.19,0.82,9.635978693731757e6
0.25,0.59,0.29,9.38160716765616e6
0.51,0.25,0.27,9.466155961006364e6
0.95,0.84,0.59,9.61610309264527e6
0.72,0.46,0.61,9.533483249146787e6
0.13,0.55,0.5,9.320972576893099e6
0.73,0.85,0.56,9.556787574455423e6
0.84,0.97,0.37,9.59672429894628e6
0.98,0.91,0.06,9.62830713087441e6
0.68,0.09,0.13,9.577181696453946e6
0.84,0.41,0.85,9.574719550448013e6
0.75,0.81,0.67,9.558493771564659e6
0.93,0.05,0.29,9.692723773553241e6
0.57,0.08,0.89,9.54320273584994e6
0.72,0.18,0.76,9.555830249706801e6
0.73,0.01,0.17,9.730720947402354e6
0.03,0.74,0.71,9.46222435430776e6
0.48,0.92,0.66,9.506214927666815e6
0.18,0.94,0.85,9.431577163601644e6
0.83,0.05,0.41,9.661237775515813e6
0.48,0.17,0.32,9.46804933537509e6
0.61,0.61,0.35,9.5041468403126e6
0.5,0.08,0.72,9.516073586386802e6
0.15,0.32,0.08,9.295832445538893e6
0.36,0.26,0.55,9.404784340504728e6
0.25,0.27,0.54,9.351277783056553e6
0.62,0.16,0.24,9.524530766835848e6
0.45,0.96,0.84,9.506938372345105e6
0.26,0.35,0.65,9.358709046119131e6
0.55,0.08,0.76,9.53558728182751e6
0.85,0.39,0.63,9.578823176525325e6
0.25,0.23,0.39,9.352805234823687e6
0.09,0.9,0.68,9.40573694114684e6
0.38,0.22,0.69,9.417049050038552e6
0.15,0.62,0.16,9.343473477141514e6
0.91,0.89,0.57,9.607899222394746e6
0.95,0.41,0.16,9.612714743150756e6
0.56,0.07,0.97,9.54712869073597e6
0.94,1.0,0.61,9.624584058819022e6
0.63,0.3,0.34,9.505953595761068e6
0.11,0.49,0.04,9.301794202974465e6
0.31,0.79,0.52,9.43736701468093e6
0.2,0.07,0.11,9.374032431247322e6
0.52,0.12,0.04,9.501200973611925e6
0.87,0.46,0.87,9.583937145321582e6
0.5,0.45,0.79,9.460198889997952e6
0.9,0.98,0.16,9.6126542709056e6
0.9,0.75,0.39,9.597543013912354e6
0.97,0.53,0.83,9.616675751171086e6
0.05,0.78,0.55,9.407171039627742e6
0.51,0.95,0.21,9.51835814731149e6
0.79,0.41,0.89,9.557511134455748e6
0.74,0.17,0.03,9.56575496829984e6
0.53,0.38,0.7,9.468647352437943e6
0.95,0.8,0.72,9.614303995076284e6
0.82,0.43,0.59,9.567395569106964e6
0.13,0.48,0.33,9.307629215818252e6
0.38,0.4,0.29,9.414247792091765e6
0.63,0.26,0.69,9.50930451002538e6
0.22,0.86,0.1,9.42310752280383e6
0.8,0.12,0.5,9.604795721540365e6
0.7,0.56,0.09,9.52920291175545e6
0.88,0.93,0.83,9.603008704982623e6
0.31,0.08,0.94,9.430919463028723e6
0.23,0.42,0.35,9.349728651794106e6
0.06,0.83,0.39,9.40479651805712e6
0.66,0.2,0.08,9.529324584901799e6
0.91,0.62,0.15,9.59721303521084e6
0.4,0.33,0.82,9.420051860661808e6
0.91,0.59,0.53,9.596886380377706e6
0.84,0.22,0.73,9.590848463811733e6
0.68,0.35,0.87,9.521140865001995e6
0.34,0.75,0.61,9.439770082388282e6
0.19,0.27,0.41,9.317258234861035e6
0.68,0.81,0.52,9.53989450636737e6
0.72,0.81,0.61,9.550453607979802e6
0.82,0.56,0.03,9.56741704485042e6
0.44,0.34,0.03,9.435688517783018e6
0.85,0.89,0.95,9.591784706714649e6
0.71,0.96,0.9,9.564537356519897e6
0.66,0.31,0.26,9.515982826122882e6
0.93,0.04,0.8,9.704297188817177e6
1.0,0.26,0.25,9.641566679934887e6
0.38,0.26,0.25,9.413462003751066e6
0.86,0.87,0.07,9.592905966026917e6
0.78,0.64,0.53,9.556998461044818e6
0.25,0.84,0.69,9.428309235273253e6
0.49,0.04,1.0,9.554446230265563e6
0.78,0.84,0.8,9.569031743333386e6
0.71,0.53,0.44,9.531422197753496e6
0.39,0.86,0.86,9.473282800527997e6
0.18,0.24,0.27,9.311325900656894e6
0.3,0.22,0.09,9.3797892039372e6
0.11,0.29,0.39,9.271571471343528e6
0.78,0.88,0.46,9.572579477354834e6
0.71,0.48,0.53,9.530383285042033e6
0.09,0.82,0.57,9.38142465703037e6
0.34,0.32,0.47,9.394881001927149e6
0.4,0.92,0.27,9.487289287498372e6
0.26,0.82,0.19,9.427240610955939e6
0.45,0.14,0.94,9.46497280676795e6
0.74,0.69,0.39,9.547389729602449e6
0.28,0.18,0.65,9.375255268542677e6
0.91,0.89,0.01,9.607899222394746e6
0.37,0.56,0.65,9.423816725980133e6
0.63,0.8,0.45,9.525850464464735e6
0.58,0.13,0.49,9.520025407784764e6
0.03,0.38,0.8,9.383154131671524e6
0.3,0.46,0.84,9.386163074454512e6
0.47,0.29,0.77,9.448103168267101e6
0.82,0.2,0.05,9.5875051869275e6
0.43,0.57,0.68,9.445300836514894e6
1.0,0.08,0.13,9.69206404513156e6
0.5,0.29,0.85,9.459416381430754e6
0.75,0.18,0.74,9.566758446247889e6
0.77,0.15,0.22,9.582688764964022e6
0.76,0.18,0.08,9.570392683774838e6
0.51,0.01,0.17,9.651925067689296e6
0.36,0.24,1.0,9.406166661992399e6
0.42,0.43,0.68,9.43103107401995e6
0.87,0.83,0.13,9.592927818202041e6
0.8,0.98,0.6,9.588165774237957e6
0.72,0.34,0.77,9.535516709624987e6
0.97,0.11,0.64,9.66773250120617e6
0.5,0.1,0.91,9.503343110446356e6
0.04,0.31,0.55,9.325708982253877e6
0.37,0.54,0.64,9.42169493233349e6
0.71,0.35,0.75,9.531593348578466e6
0.75,0.29,0.92,9.549444121244412e6
0.96,0.63,0.03,9.613301395555047e6
0.98,0.4,0.67,9.623478257440846e6
0.87,0.1,0.32,9.638624656402018e6
0.71,0.72,0.56,9.54062049762813e6
0.34,0.86,0.73,9.459702629445331e6
0.05,0.03,0.3,9.34730900713228e6
0.03,0.59,0.58,9.426369386637215e6
0.25,0.45,0.86,9.36273127286161e6
0.68,0.9,0.2,9.549762137998555e6
0.52,0.44,0.03,9.46658649935593e6
0.5,0.05,0.76,9.544126064043865e6
0.39,0.64,0.7,9.439890720137695e6
0.98,0.38,0.12,9.624448640960205e6
0.8,0.96,0.22,9.585850186516676e6
0.54,0.38,0.29,9.472139919566214e6
0.31,0.42,0.13,9.386834630733136e6
0.61,0.85,0.68,9.526530214919662e6
0.62,0.68,0.06,9.512095856390547e6
0.43,0.51,0.86,9.440033708503544e6
0.56,0.47,0.86,9.481063708947081e6
0.09,0.83,0.83,9.384364328777038e6
0.21,0.26,0.64,9.329052387636593e6
0.72,0.52,0.07,9.534382594823334e6
0.77,0.4,0.86,9.550859199345225e6
0.22,0.08,0.97,9.379508620056786e6
1.0,0.89,0.31,9.632737745155029e6
0.58,0.41,0.33,9.486176567868758e6
0.35,0.24,0.52,9.401679488544207e6
0.51,0.31,0.32,9.462265310213482e6
0.51,0.97,0.93,9.522029121399479e6
0.35,0.46,0.1,9.406604714177042e6
0.18,0.08,0.38,9.35316753000959e6
0.6,0.63,0.06,9.50253908350787e6
0.77,0.36,0.57,9.55212274760361e6
0.91,0.07,0.11,9.6697386794792e6
0.06,0.01,0.4,9.320707472049003e6
0.38,0.04,0.21,9.50731664039607e6
0.8,0.73,0.83,9.567132023396842e6
0.21,0.54,0.99,9.356150177505238e6
0.4,0.57,0.55,9.435280081732415e6
0.09,0.29,0.83,9.265097928219564e6
0.84,0.89,0.36,9.58913966759841e6
0.28,0.11,0.45,9.397358297423143e6
0.09,0.58,0.42,9.318389683901383e6
0.99,0.82,0.57,9.626775203683103e6
0.52,0.58,0.71,9.474738265406534e6
0.98,0.36,0.89,9.625577579777302e6
0.26,0.08,0.28,9.403601400746152e6
0.46,0.32,0.65,9.443400814229844e6
0.66,0.54,0.08,9.515879952663947e6
0.41,0.17,0.02,9.4390979682315e6
0.15,0.69,0.02,9.358546529487401e6
0.66,0.66,0.08,9.522184447215639e6
0.69,0.28,0.33,9.528909550104711e6
0.78,0.15,0.38,9.586302373581573e6
0.21,0.85,0.18,9.417391428039707e6
0.95,0.33,0.46,9.617127832594752e6
0.25,0.55,0.72,9.375642781326253e6
0.19,0.25,0.73,9.31726714234061e6
0.54,0.52,0.2,9.47698645811058e6
0.32,0.65,0.16,9.417549945361532e6
0.27,0.81,0.56,9.428432741248962e6
0.63,0.04,0.68,9.60689154244739e6
0.42,0.09,0.37,9.476130415196005e6
0.04,0.52,0.39,9.36708269271591e6
0.61,0.45,0.31,9.496933863056201e6
0.18,0.59,0.79,9.350816941270445e6
0.38,0.43,0.83,9.416013949560925e6
0.84,0.1,0.23,9.628271667511428e6
0.02,0.6,0.03,9.489976264458276e6
0.42,0.23,0.7,9.43284902245081e6
0.12,0.93,0.21,9.41441134351185e6
0.8,0.97,0.37,9.586992501896983e6
0.02,0.75,0.33,9.52071326441342e6
0.24,0.13,0.76,9.366301126425028e6
0.16,0.92,0.85,9.42017962894057e6
0.4,0.33,0.19,9.420051860661808e6
0.07,0.14,0.64,9.27162956442158e6
0.12,0.95,0.02,9.42068464646395e6
0.03,0.49,0.71,9.404424955514716e6
0.67,0.3,0.4,9.520175853029925e6
0.33,0.43,0.64,9.396081222722761e6
0.58,0.95,0.43,9.533798302526306e6
0.76,0.06,0.34,9.627828679031586e6
0.48,0.46,0.43,9.453861131297924e6
0.82,0.68,0.09,9.570749907394014e6
0.1,0.42,0.52,9.285869652560184e6
0.39,0.25,0.09,9.418401244810494e6
0.28,0.47,0.56,9.37856599578441e6
0.24,0.39,0.5,9.351747573072795e6
0.08,1.0,0.18,9.442714831590144e6
0.42,0.11,0.03,9.464913668995913e6
0.98,0.53,0.81,9.619999608707242e6
0.12,0.41,0.27,9.291241857763592e6
0.87,0.91,0.02,9.59870873734588e6
0.29,0.25,0.22,9.37253499312531e6
0.2,0.57,0.87,9.356423293902487e6
1.0,0.34,0.86,9.633839103662927e6
0.62,0.29,0.06,9.503061523214754e6
0.26,0.2,0.38,9.361279136736456e6
0.94,0.06,0.16,9.686792783175342e6
0.8,0.97,0.82,9.586992501896983e6
0.45,0.1,0.6,9.482948267554248e6
0.78,0.79,0.7,9.565172433112558e6
0.93,0.89,0.79,9.613356523997579e6
0.75,0.43,0.35,9.54357536633656e6
0.61,0.18,0.56,9.515355854423357e6
0.43,0.65,0.8,9.45373994318139e6
0.2,0.6,0.19,9.361616872941334e6
0.43,0.86,0.99,9.48363012801417e6
0.75,0.23,0.44,9.556672446008611e6
0.78,0.05,0.74,9.644797172350079e6
0.05,0.15,0.76,9.293910150224756e6
0.1,0.12,0.83,9.280429437365532e6
0.29,0.23,0.52,9.373844508566415e6
0.46,0.64,0.04,9.461832534260638e6
0.65,0.05,0.22,9.600077123820031e6
0.32,0.51,0.47,9.39961851737602e6
0.32,0.79,0.52,9.440493203190606e6
0.54,0.57,0.76,9.480183211470537e6
0.98,0.51,1.0,9.620277605443431e6
0.47,0.85,0.78,9.492055713344693e6
0.97,0.04,0.92,9.715841963340618e6
0.49,0.31,0.59,9.454877730846891e6
0.96,0.55,0.43,9.613196673212044e6
0.2,0.31,0.83,9.32444520738603e6
0.95,0.6,0.7,9.609894562982634e6
0.83,0.21,0.63,9.58909565937069e6
0.3,0.43,0.67,9.383346413502831e6
1.0,0.45,0.25,9.628430872208094e6
0.06,0.18,0.78,9.273338411281241e6
0.85,0.66,0.02,9.579228224178199e6
0.68,0.21,0.18,9.534685097923333e6
0.11,0.31,0.52,9.27340395016735e6
0.18,0.45,0.06,9.327841232665587e6
0.14,0.92,0.59,9.415043416060574e6
