α_v,α_s,α_v_error,α_s_error,α_v_CCC,α_s_CCC,CCC,decay,MSE
0.24,0.27,0.32,0.68,0.56,0.14,0.42,0.82,1.6065405421201423e7
0.55,0.29,0.92,0.73,0.31,0.23,0.57,0.04,1.605408810477848e7
0.2,0.1,0.89,0.7,0.39,0.11,0.97,0.67,1.6045113404922348e7
0.76,0.46,0.86,0.69,0.31,0.4,0.94,0.67,1.6047116662810903e7
0.93,0.98,0.63,0.61,0.4,0.65,0.66,0.12,1.6062549135189936e7
0.56,0.42,0.91,0.35,0.43,0.61,0.56,0.59,1.602952707534086e7
0.3,0.4,0.78,0.99,0.66,0.11,0.77,0.26,1.6075420725947585e7
0.68,0.7,0.62,0.51,0.05,0.92,0.39,0.94,1.6088473917096546e7
0.37,0.33,0.74,0.15,0.08,0.35,0.22,0.64,1.6080108052778047e7
0.78,0.68,0.87,0.08,0.99,0.99,0.53,0.83,1.6046688562911203e7
0.95,0.16,0.51,0.28,0.6,0.53,0.1,0.85,1.6024391761548083e7
0.03,0.82,1.0,0.64,0.86,0.48,0.04,0.78,1.6052578837451551e7
0.17,0.53,0.13,0.32,0.8,0.06,0.36,0.99,1.6032065864011938e7
0.51,0.14,0.11,0.03,0.28,0.93,0.71,0.37,1.6066177780718498e7
0.09,0.2,0.02,0.71,0.8,0.44,0.56,0.44,1.6019555715132605e7
0.85,0.35,0.95,0.41,0.28,0.61,0.51,0.27,1.6021723291907039e7
0.45,0.82,0.98,0.64,0.58,0.21,0.74,0.5,1.6075799914049927e7
0.66,0.63,0.85,0.35,0.28,0.67,0.22,0.41,1.6059239610914566e7
0.76,0.07,0.15,0.88,0.69,0.3,0.72,0.2,1.6022368793057851e7
0.76,0.34,0.67,0.54,0.81,0.44,0.79,0.55,1.6036415161290936e7
0.61,0.88,0.6,0.02,0.75,0.19,1.0,0.51,1.6053720489430236e7
0.23,0.95,0.69,0.5,0.23,0.74,0.66,0.9,1.6071228134505903e7
0.29,0.45,0.08,0.58,0.9,0.91,0.2,0.86,1.604193871714831e7
0.73,0.59,0.12,0.83,0.18,0.44,0.09,0.19,1.6061493823784884e7
0.02,0.25,0.65,0.1,0.09,0.07,0.34,0.92,1.6079785169882793e7
0.7,0.92,0.68,0.21,0.32,0.28,0.97,0.19,1.6064435695093602e7
0.88,0.59,0.17,0.43,0.17,0.63,0.46,0.11,1.6056905615765616e7
0.47,0.3,0.99,0.02,0.97,0.35,0.56,0.4,1.6033770306694329e7
0.27,0.9,0.89,0.32,0.36,0.55,0.78,0.99,1.6072220049910095e7
0.25,0.55,0.53,0.44,0.88,0.14,0.04,0.18,1.6035859868336678e7
0.43,0.4,0.8,0.63,0.7,0.73,0.11,0.06,1.6045300802812913e7
1.0,0.43,0.67,0.13,0.62,0.86,0.63,0.4,1.6041831004265234e7
0.19,0.69,0.91,0.47,0.61,0.45,0.5,0.95,1.6078450159861112e7
0.06,0.18,0.71,0.04,0.54,0.87,0.97,0.88,1.609118915724412e7
0.57,0.06,0.61,0.87,0.62,0.61,0.45,0.82,1.6051972784011185e7
0.23,0.42,0.86,0.64,0.37,0.69,0.9,0.02,1.6031974863321584e7
0.96,0.38,0.09,0.82,0.37,0.46,0.88,0.35,1.6036088868916843e7
0.43,0.2,0.17,0.26,0.39,0.77,0.71,0.66,1.6022716679546952e7
0.94,0.93,0.41,0.94,0.25,0.4,0.35,0.47,1.6078988302787138e7
0.87,0.86,0.56,0.53,0.43,0.6,0.54,0.12,1.6057324188104212e7
0.34,0.8,0.39,0.92,0.28,0.99,0.78,0.69,1.6062115754432227e7
0.98,0.02,0.53,0.2,0.57,0.67,0.58,0.68,1.605411740836213e7
0.73,0.51,0.24,1.0,0.11,0.17,0.28,0.38,1.6063271900361106e7
0.67,0.16,0.84,0.28,0.02,0.05,0.32,0.4,1.6095017970093194e7
0.14,0.52,0.65,0.53,0.62,0.8,0.15,0.28,1.6049007490243495e7
0.25,0.87,0.95,0.17,0.35,0.31,0.22,0.91,1.606196115871346e7
0.35,0.16,0.26,0.41,0.97,0.38,0.31,0.41,1.6017485761232276e7
0.2,0.55,0.1,0.51,0.77,0.63,0.29,0.2,1.6036579413509108e7
0.99,0.77,0.79,0.28,0.7,0.95,0.33,0.82,1.605531444717291e7
0.89,0.33,0.55,0.84,0.55,0.83,0.71,0.87,1.5979658421627898e7
0.02,0.94,0.75,0.03,0.74,0.96,0.05,0.45,1.60552514229138e7
0.49,0.44,0.91,0.49,0.45,0.9,0.71,0.31,1.6055441404023519e7
0.76,0.17,0.72,0.35,0.91,0.42,0.83,0.26,1.6048362694107784e7
0.65,0.25,0.71,0.77,0.9,0.53,0.43,0.73,1.601401838051388e7
0.34,0.07,0.37,0.69,0.21,0.91,0.17,0.1,1.60636479184069e7
0.44,0.45,0.74,0.04,0.47,0.53,0.77,0.35,1.6043390406963225e7
0.09,0.71,0.74,0.09,0.77,0.71,0.62,0.58,1.6056848512829289e7
0.65,0.72,0.47,0.94,0.22,0.44,0.34,0.2,1.6073339414538965e7
0.75,0.02,0.17,0.84,0.26,0.87,0.16,0.09,1.6071744037901737e7
0.36,0.61,0.13,0.36,0.18,0.29,0.6,0.14,1.6066051677440375e7
0.9,0.27,0.38,0.25,0.73,0.8,0.27,0.37,1.6043916108526167e7
0.62,0.19,0.22,0.29,0.23,0.27,0.49,0.92,1.6047232639643913e7
0.26,0.77,0.04,0.3,0.52,0.53,0.06,0.21,1.6047712972158678e7
0.22,0.68,0.77,0.75,0.16,0.45,0.44,0.39,1.6072504234170381e7
0.81,0.63,0.81,0.91,0.72,0.53,0.19,0.98,1.6046872309504863e7
0.29,0.99,0.62,0.78,0.55,0.35,0.35,0.01,1.6083086480001213e7
0.07,0.7,0.39,0.48,0.69,0.41,0.47,0.28,1.6088809484805062e7
0.98,0.01,1.0,0.85,0.27,0.4,0.95,0.62,1.6058143004380675e7
0.2,0.36,0.88,0.54,0.2,0.41,0.65,0.61,1.6054963292079493e7
0.83,0.03,0.94,0.34,0.45,0.31,0.41,0.21,1.6031102698894732e7
0.7,0.42,0.84,0.82,0.31,0.62,0.15,0.87,1.6060185550021924e7
0.53,0.9,0.2,0.29,0.95,0.4,0.74,0.38,1.6058181797445044e7
0.65,0.56,0.69,0.12,0.05,0.36,0.89,0.77,1.6069457566537248e7
0.53,0.61,0.68,0.25,0.55,0.35,0.75,0.43,1.6063291839342415e7
0.68,0.62,0.33,0.86,0.7,0.12,0.38,0.63,1.604516537525543e7
0.79,0.39,0.45,0.36,0.91,0.87,0.04,0.31,1.60408728203035e7
0.97,0.92,0.29,0.88,0.78,0.54,1.0,0.44,1.6042272894670516e7
0.17,0.1,0.72,0.62,0.1,0.06,0.87,0.65,1.6061227556154674e7
0.44,0.22,0.2,0.84,0.49,0.51,0.29,0.9,1.6023675022727156e7
0.81,0.06,0.6,0.49,0.28,0.34,0.36,0.77,1.6047845740517423e7
0.39,0.7,0.45,0.54,0.88,0.47,0.52,0.15,1.6049893839216981e7
0.45,0.35,0.14,0.89,0.62,0.69,0.12,0.25,1.6042977679079123e7
0.1,0.55,0.64,0.09,0.86,0.78,0.91,0.4,1.606219065279071e7
0.49,0.45,0.68,0.32,0.35,0.28,0.39,0.75,1.6058658485590616e7
0.36,0.99,0.71,0.99,0.2,0.56,0.82,0.42,1.6069132597578675e7
0.16,0.24,0.99,0.9,0.83,0.26,0.89,0.58,1.6072140012072679e7
0.49,0.56,0.77,0.96,0.73,0.15,0.85,0.66,1.6076350537974443e7
0.79,0.21,0.03,0.21,0.14,0.72,0.22,0.64,1.605931134717736e7
0.11,0.96,0.9,0.58,0.05,0.59,0.81,0.76,1.6088831668667573e7
0.9,0.56,0.81,0.4,0.89,0.42,0.29,0.66,1.6046603125180606e7
0.27,0.88,0.93,0.67,0.6,0.21,0.71,0.71,1.6089111435512979e7
0.39,0.16,0.11,0.68,0.57,0.91,0.01,0.99,1.6050714931376904e7
0.48,0.48,1.0,0.21,0.54,0.78,0.73,0.93,1.6022969246129153e7
0.32,0.96,0.54,0.02,0.08,0.34,0.42,0.76,1.6090457623985201e7
0.92,0.27,0.88,0.53,0.64,0.17,0.95,0.74,1.6047167340019515e7
0.51,0.57,0.68,0.81,0.86,0.37,0.44,0.73,1.6051546423038451e7
0.91,0.61,0.75,0.07,0.14,0.69,0.94,0.83,1.6048621996008324e7
0.21,0.71,0.75,0.78,0.06,0.05,0.62,0.71,1.6085588314674137e7
1.0,0.83,0.67,0.84,0.18,0.73,0.67,0.53,1.6059833577417325e7
0.12,0.52,0.49,0.5,0.67,0.2,0.57,0.24,1.608843328260938e7
0.91,0.41,0.43,0.59,0.33,0.16,0.75,0.75,1.6062370573889945e7
0.82,0.87,0.39,0.36,0.49,0.38,0.67,0.03,1.606582278179295e7
0.55,0.16,0.91,0.28,0.9,0.26,0.07,0.38,1.6043388182582004e7
0.02,0.16,0.78,0.89,0.57,0.41,0.27,0.25,1.6067215924257098e7
0.91,0.83,0.78,0.82,0.38,0.07,0.58,0.75,1.6047521244887915e7
0.25,0.87,0.44,0.06,0.99,0.4,0.88,0.94,1.604711054651695e7
0.05,0.92,0.83,0.67,0.05,0.84,0.51,0.46,1.608612311301198e7
0.29,0.54,0.78,0.96,0.32,0.04,0.7,0.04,1.6055361581384365e7
0.29,0.07,0.91,0.29,0.76,0.81,0.21,0.39,1.604477587655897e7
0.34,0.58,0.7,0.53,0.13,0.69,0.09,0.11,1.606352057045291e7
0.31,0.15,0.2,0.29,0.98,0.43,0.46,0.65,1.5998526513665944e7
0.21,0.93,0.28,0.52,0.05,0.16,0.69,0.79,1.6094910835835349e7
0.22,0.82,0.63,0.99,0.69,0.64,0.88,0.34,1.6061804221071295e7
0.18,0.17,0.15,0.83,0.25,0.55,0.82,0.47,1.6065727540954437e7
0.53,0.78,0.49,0.24,0.3,0.3,0.95,0.78,1.6064290956062833e7
0.48,0.81,0.44,0.92,0.87,0.26,0.46,0.78,1.606377804768934e7
0.28,0.81,0.24,0.55,0.52,0.13,0.75,0.72,1.6079021347762387e7
0.55,0.05,0.65,0.37,0.11,0.13,0.29,0.38,1.6054572367981419e7
0.26,0.24,0.46,0.71,0.03,0.35,0.19,0.88,1.6084658273526937e7
0.15,0.19,1.0,0.67,0.59,0.67,0.55,0.95,1.6024362584808163e7
0.86,0.2,0.29,0.7,0.25,0.28,0.13,0.9,1.6055087833895214e7
0.53,0.61,0.79,0.73,0.31,0.38,0.19,0.81,1.6061496994936783e7
0.9,0.57,0.65,0.51,0.69,0.21,0.61,0.66,1.6055003977361241e7
0.02,0.03,0.37,0.99,0.96,0.94,0.73,0.07,1.6056316165010499e7
0.77,0.09,0.64,0.44,0.47,0.41,0.62,0.88,1.604437113131892e7
0.08,0.27,0.42,0.15,0.82,0.18,0.87,0.79,1.6082585109898474e7
0.6,0.35,0.26,0.23,0.77,0.67,0.89,0.27,1.603837669109248e7
0.16,0.28,0.88,0.28,0.22,0.4,0.61,0.99,1.605008572704447e7
0.16,0.88,0.33,0.23,0.72,0.32,0.22,0.76,1.6037647389905237e7
0.53,0.74,0.86,0.92,0.91,0.39,0.07,0.23,1.6043090271003122e7
0.79,0.96,0.37,0.03,0.26,0.07,0.37,0.63,1.6040126097737715e7
0.96,0.76,0.72,0.12,0.16,0.3,0.94,0.83,1.6070397807344496e7
0.21,0.79,0.32,0.04,0.21,0.84,0.14,0.87,1.606188927925475e7
0.11,0.43,0.41,0.97,0.92,0.03,0.56,0.68,1.6032852090128623e7
0.52,0.91,0.19,0.51,0.93,0.8,0.2,0.57,1.6038531080811877e7
0.84,0.81,0.7,0.57,0.55,0.19,0.86,0.26,1.6064280842947101e7
0.1,0.59,0.7,0.05,0.8,0.75,0.09,0.23,1.604309524052862e7
0.23,0.05,0.58,0.82,0.79,0.56,0.85,0.46,1.603923850293336e7
0.89,0.68,0.35,0.1,0.8,0.73,0.45,0.56,1.6041418215878863e7
0.45,0.58,0.55,0.42,0.5,0.31,0.15,0.74,1.6054561627517879e7
0.57,0.29,0.27,0.56,0.81,0.35,0.79,0.97,1.6058701987748805e7
0.76,0.58,0.8,0.03,0.66,0.24,0.34,0.18,1.605818262164044e7
0.22,0.8,0.62,0.6,0.87,0.89,0.07,0.11,1.6046015157066792e7
0.58,0.48,0.17,0.43,0.96,0.8,0.33,0.41,1.6035055334424429e7
0.41,0.81,0.04,0.38,0.89,0.7,0.96,0.6,1.6064191261640746e7
0.36,0.76,0.25,0.71,0.22,0.45,0.17,0.02,1.6072889166211449e7
0.39,0.38,0.14,0.19,0.54,0.71,0.74,0.18,1.6027886413138453e7
0.53,0.97,0.69,0.08,0.25,0.06,0.59,0.11,1.606514106539803e7
0.41,0.36,0.37,0.03,0.54,0.65,0.84,0.36,1.6028960274334256e7
0.22,0.45,0.48,0.92,0.85,0.04,0.84,0.31,1.6077965565556362e7
0.89,0.68,0.48,0.48,0.39,0.79,0.29,0.81,1.6046233500556123e7
0.34,0.95,0.92,0.62,0.27,0.55,0.16,0.24,1.607555459343442e7
0.64,0.48,0.18,0.44,0.89,0.07,0.07,0.72,1.603463098301081e7
0.98,0.72,0.22,0.49,0.02,0.84,0.04,0.91,1.6094579936393049e7
0.31,0.23,0.3,0.68,0.18,0.14,0.97,0.01,1.6055589598743923e7
0.13,0.45,0.36,0.02,0.14,0.11,0.33,0.66,1.6056471768188331e7
0.84,0.39,0.7,0.62,0.21,0.05,0.19,0.87,1.6057375623366978e7
0.51,0.14,0.22,0.49,0.07,0.32,0.03,0.12,1.6086719873421349e7
0.1,0.49,0.13,0.49,0.55,0.22,0.22,0.2,1.6059118293740323e7
0.84,0.52,0.87,0.4,0.4,0.08,0.61,0.82,1.6053010650964022e7
0.11,0.92,0.24,0.56,0.96,0.61,0.48,0.55,1.6050113638766048e7
0.4,0.5,0.47,0.98,0.15,0.59,0.98,0.17,1.6043318008136073e7
0.07,0.47,0.71,0.79,0.58,0.36,0.34,0.27,1.6082474244370088e7
0.44,0.69,0.12,0.58,0.36,0.03,0.52,0.35,1.6052270312212981e7
0.87,0.77,0.59,1.0,0.68,0.27,0.81,0.77,1.6057018244287081e7
0.96,0.66,0.79,0.7,0.38,0.23,0.58,0.5,1.6061695982609134e7
0.48,0.81,0.19,0.69,0.75,0.28,0.7,0.47,1.608590629916186e7
0.59,0.98,0.55,0.37,0.27,0.7,0.72,0.97,1.6064716816986818e7
0.99,0.03,0.1,0.13,0.92,0.83,0.7,0.98,1.6009822918790534e7
0.27,0.92,0.02,0.36,0.06,0.64,0.88,0.08,1.607557147681228e7
0.32,1.0,0.69,0.67,0.83,0.97,0.59,0.78,1.6052697384742143e7
0.1,0.16,0.72,0.93,0.4,0.87,0.97,0.37,1.6083525406484887e7
0.67,0.52,0.93,0.46,0.4,0.67,0.06,0.89,1.6047573171708487e7
0.96,0.55,0.25,0.03,0.37,0.91,0.48,0.13,1.6049963834482701e7
0.29,0.24,0.11,0.71,0.64,0.38,0.38,0.08,1.604798583187643e7
0.57,0.34,0.89,0.23,0.27,0.22,0.13,0.84,1.6064071519157883e7
0.32,0.66,0.78,0.05,0.46,0.98,0.47,0.35,1.6066058059373397e7
0.21,0.75,0.51,0.99,0.34,0.97,0.55,0.79,1.606948440180203e7
0.63,0.36,0.96,0.68,0.9,0.07,0.37,0.21,1.603051171921422e7
0.89,0.1,0.94,0.96,0.02,0.14,0.63,0.6,1.6087501732358195e7
0.62,0.32,0.21,0.37,0.67,0.82,0.84,0.76,1.6014786145975847e7
0.8,0.32,0.19,0.7,0.98,0.19,0.16,0.11,1.6033171783321857e7
0.88,0.49,0.07,0.34,0.34,0.16,0.19,0.1,1.604937772938136e7
0.52,0.77,0.03,1.0,0.39,0.03,0.86,0.96,1.6033593682869406e7
0.83,1.0,0.06,0.45,0.54,0.89,0.11,0.81,1.6051836630529352e7
0.82,0.99,0.21,0.74,0.56,0.68,0.35,0.47,1.6041321325842306e7
0.47,0.05,0.78,0.51,0.8,0.94,0.57,0.62,1.6066404877983779e7
0.51,0.57,0.03,0.44,0.29,0.6,0.5,0.82,1.6040440573615136e7
0.07,0.92,0.01,0.57,0.96,0.95,0.87,0.61,1.6043244749507591e7
0.29,0.01,0.72,0.21,0.84,0.23,1.0,0.39,1.6054491353868157e7
0.83,0.31,0.84,1.0,0.81,0.64,0.89,0.43,1.6042693236839106e7
0.27,0.59,0.84,0.23,0.27,0.34,0.5,0.08,1.6069291466867778e7
0.24,0.49,0.91,0.6,0.95,0.59,0.83,0.14,1.603339245792619e7
0.51,0.11,0.62,0.28,0.65,0.03,0.11,0.91,1.602505578270203e7
0.56,0.84,0.03,0.83,0.31,0.51,0.8,0.09,1.6061307608496305e7
0.87,0.92,0.93,0.4,0.65,0.68,0.81,0.61,1.6056173530388018e7
0.71,0.82,0.89,0.22,0.88,0.03,0.71,0.65,1.6057102358922407e7
0.32,0.61,0.75,0.26,0.61,0.28,0.21,0.53,1.6049102109875761e7
0.07,0.39,0.71,0.03,0.76,0.38,0.67,0.47,1.6062509057125378e7
0.66,0.5,0.62,0.73,0.49,1.0,0.34,0.04,1.605725892055635e7
0.51,0.69,0.39,0.06,0.45,0.56,0.65,0.27,1.6055050740167718e7
0.89,0.29,0.74,0.35,0.46,0.98,0.78,0.36,1.6052682708567966e7
0.21,0.3,0.39,0.74,0.79,0.71,0.4,0.11,1.603991657705865e7
0.83,0.74,0.32,0.72,0.14,0.98,0.1,0.59,1.6069598645943537e7
0.08,0.14,0.25,0.19,0.64,0.68,0.41,0.37,1.6035709175364796e7
0.65,0.66,0.34,0.25,0.36,0.38,0.4,0.14,1.6060732057800885e7
0.95,0.32,0.26,0.95,1.0,0.4,0.02,0.15,1.6030498359129135e7
0.88,0.85,0.76,0.47,0.28,0.37,0.97,0.54,1.6068193341538459e7
0.93,0.7,0.88,0.84,0.37,0.14,0.36,0.83,1.6048294753641395e7
0.32,0.93,0.53,1.0,0.48,0.76,0.19,0.44,1.6056646389966512e7
0.33,0.03,0.88,0.86,0.37,0.73,1.0,0.35,1.6022264875917632e7
0.9,0.01,0.03,0.49,0.5,0.03,0.23,0.16,1.6032312274482772e7
0.09,0.31,0.69,0.28,0.56,0.95,0.92,0.63,1.6076752712648511e7
0.36,0.44,0.18,0.69,0.4,0.84,0.35,0.78,1.6052575807709984e7
0.37,0.15,0.76,0.18,0.51,0.51,0.91,0.2,1.6054622143591076e7
0.94,0.63,0.69,0.02,0.25,0.91,0.02,0.1,1.6058584205801012e7
0.14,0.2,0.19,0.85,0.98,0.41,0.99,0.09,1.6069943849429496e7
0.16,0.42,0.68,0.64,0.69,0.12,0.94,0.31,1.606363833625137e7
0.27,0.91,0.12,0.11,0.98,0.32,0.01,0.5,1.6036422457780309e7
0.11,0.21,0.52,0.55,0.49,0.83,0.17,0.25,1.6052784944490444e7
0.86,0.42,0.16,0.16,0.41,0.21,0.27,0.12,1.604458102815264e7
0.43,0.55,0.73,0.84,0.83,0.99,0.42,0.04,1.6052315138565853e7
0.99,0.18,0.84,0.53,0.66,0.54,0.34,0.29,1.6002534647647299e7
0.4,0.22,0.93,0.28,0.07,0.67,0.94,0.05,1.604392912513481e7
0.69,0.04,0.84,0.2,0.31,0.27,0.28,0.31,1.6024870231488599e7
0.92,0.73,0.55,0.36,0.71,0.8,0.98,0.47,1.6036412736478683e7
0.21,0.81,0.47,0.37,0.86,0.8,0.78,0.27,1.6068757151533267e7
0.55,0.06,0.9,0.75,0.43,0.9,0.73,0.5,1.6072009230905376e7
0.45,0.95,0.42,0.38,0.63,0.42,0.33,0.26,1.6073528959121771e7
0.41,0.29,0.59,0.25,0.56,0.11,0.63,0.86,1.606716392546457e7
0.72,0.85,0.18,0.23,0.8,0.46,0.2,0.38,1.6059413222117819e7
0.32,0.39,0.67,0.09,0.47,0.32,0.89,0.11,1.6060158106522137e7
0.37,0.21,0.29,0.39,0.26,0.94,0.26,0.34,1.606111110992283e7
0.42,0.96,0.32,0.21,0.85,0.61,0.35,0.86,1.6057873088656807e7
0.43,0.87,0.63,0.05,0.51,0.29,0.97,0.63,1.6077289892977847e7
0.16,0.08,0.44,0.96,0.37,0.12,0.06,0.88,1.6048615298327716e7
0.92,0.76,0.51,0.49,0.89,0.17,0.93,0.88,1.6063043248367563e7
0.9,0.01,0.64,0.83,0.55,0.52,0.43,0.04,1.6040303386849249e7
0.12,0.22,0.43,0.85,0.05,0.77,0.24,0.92,1.6081110523536088e7
0.82,0.71,0.42,0.61,0.83,0.57,0.3,0.88,1.6046809165362623e7
0.29,0.01,0.41,0.11,0.31,0.82,0.63,0.88,1.605242457687857e7
0.49,0.11,0.07,0.25,0.14,0.41,0.57,0.9,1.6041669193360232e7
0.09,0.61,0.63,0.56,0.01,0.2,0.41,0.22,1.6093285168208089e7
0.7,1.0,0.86,0.84,0.95,0.18,0.95,0.94,1.60859599471233e7
0.51,0.23,0.36,0.96,0.27,0.4,0.39,0.21,1.6040137804906718e7
0.79,0.63,0.71,0.94,0.3,0.11,0.87,0.14,1.6067849017661873e7
0.38,0.81,0.3,0.76,0.66,0.11,0.26,0.18,1.6029775944068657e7
0.89,0.77,0.99,0.67,0.57,0.69,0.78,0.43,1.6048950595827665e7
0.25,0.74,0.34,0.06,0.5,0.62,0.03,0.16,1.604954771205885e7
0.37,0.52,0.89,0.57,0.64,0.78,0.81,0.03,1.6037434949547788e7
0.38,0.56,0.92,0.94,0.79,0.51,0.19,0.49,1.6043696831918564e7
0.18,0.07,0.87,0.32,0.65,0.24,0.41,0.29,1.6051775179886375e7
0.47,0.78,0.48,0.64,0.26,0.22,0.88,0.44,1.6063404587120105e7
0.65,0.33,0.25,0.89,0.34,0.77,0.11,0.23,1.6055327127414245e7
0.58,0.43,0.94,0.28,0.06,0.74,0.28,0.73,1.6071511086380962e7
