α_v,α_s,decay,MSE
0.25,0.06,0.23,2.9816076242204268e7
0.33,0.69,0.89,2.990519317673912e7
0.45,0.79,0.69,2.9890270131834764e7
0.81,0.54,0.15,2.977754695854841e7
0.71,0.42,0.93,2.9793826487582333e7
0.99,0.34,0.32,2.970586709397006e7
0.4,0.48,0.1,2.9872166029000442e7
0.06,0.82,0.96,2.996398566925269e7
0.86,0.33,0.41,2.974173487203364e7
0.13,0.07,0.86,2.981516350134945e7
0.57,0.51,0.37,2.983618424044168e7
0.82,0.21,0.7,2.972402919484652e7
0.88,0.73,0.85,2.977610142321423e7
0.96,0.77,0.38,2.975817418936391e7
0.44,0.44,0.6,2.985983910626533e7
0.84,0.22,0.14,2.972176932040934e7
0.41,0.37,0.05,2.9858459553602938e7
0.1,0.64,0.55,2.9938759820496857e7
0.77,0.76,0.3,2.9809912745107245e7
0.9,0.74,0.28,2.977166283858626e7
0.9,0.74,0.49,2.977166283858626e7
0.3,0.65,0.24,2.9907917459320147e7
0.19,0.31,0.39,2.989083130257545e7
0.32,0.94,0.57,2.9942811983778708e7
0.44,0.53,0.16,2.9867343582012556e7
0.91,0.05,0.76,2.9682642410536554e7
0.12,0.06,0.35,2.981880067022985e7
0.08,0.03,0.55,2.9877465151823148e7
0.71,0.75,0.9,2.9824105966778886e7
0.32,0.33,0.32,2.987123831503039e7
0.64,0.92,0.35,2.9868459764263827e7
0.74,0.5,0.52,2.979312989547578e7
0.56,0.04,0.87,2.97888706886299e7
0.85,0.74,0.69,2.97857349824717e7
0.31,0.08,0.82,2.9798352144548167e7
0.77,0.92,0.98,2.983656088723709e7
0.54,0.38,0.82,2.983079925751509e7
0.75,0.46,0.19,2.9787165401396688e7
0.7,0.22,0.14,2.9758632875390816e7
0.36,0.76,0.6,2.9906334414139338e7
0.71,0.61,0.65,2.9809666234332167e7
0.03,0.23,0.24,2.9859891198545292e7
0.02,0.51,0.48,2.9912483078106657e7
0.67,0.61,0.03,2.981978407174947e7
0.72,0.99,0.29,2.9864357070388652e7
0.93,0.2,0.38,2.969048837016686e7
0.91,0.59,0.35,2.975350103984305e7
0.9,0.88,0.82,2.9793627883866273e7
0.91,0.33,0.59,2.972761019035919e7
0.77,0.74,0.91,2.980735622574826e7
0.05,0.52,0.35,2.992143342496309e7
0.65,0.67,0.06,2.983016570420312e7
0.43,0.34,0.57,2.984967565650146e7
0.68,0.54,0.68,2.9811693303351775e7
0.11,0.63,0.24,2.993739512333988e7
0.94,0.93,0.88,2.9792311969405252e7
0.05,0.96,0.15,2.999066346690392e7
0.83,0.79,0.63,2.979801222582364e7
0.42,0.7,0.84,2.9886315238021176e7
0.97,0.39,0.75,2.9718454307819318e7
0.69,0.84,0.27,2.98420708455263e7
0.61,0.72,0.48,2.9845092375339124e7
0.58,0.25,0.46,2.979676101206284e7
0.66,0.99,0.11,2.9878643454930305e7
0.99,0.92,0.75,2.9775393745457675e7
0.46,0.68,0.03,2.9875401793680124e7
0.37,0.83,0.27,2.9913523892076816e7
0.81,0.85,0.36,2.9812939044756573e7
0.86,0.59,0.18,2.9767724216650203e7
0.75,0.65,0.13,2.980287204324545e7
0.94,0.23,0.63,2.9696896471898213e7
0.95,0.26,0.86,2.970198759686725e7
0.23,0.08,0.68,2.981083133893377e7
0.9,0.79,0.26,2.977850051100084e7
0.71,0.89,0.48,2.984584593412768e7
0.64,0.5,0.69,2.9818548943250492e7
0.29,0.73,0.11,2.99182415801119e7
0.92,0.03,0.84,2.973706896724756e7
0.97,0.32,0.32,2.9708544947627038e7
0.95,0.82,0.93,2.976865482354374e7
0.04,0.02,0.05,2.9931737011505794e7
0.5,0.06,0.41,2.976943773948057e7
0.62,0.66,0.66,2.9836504053905185e7
0.42,0.18,0.94,2.9808980933642615e7
0.36,0.59,0.72,2.9889648496822633e7
0.69,0.48,0.18,2.9804420738887075e7
0.98,0.64,0.03,2.9737282795598548e7
0.51,0.44,0.25,2.9844181387944404e7
0.12,0.5,0.4,2.992384408017123e7
0.06,0.93,0.51,2.9984416174171254e7
0.81,0.21,0.1,2.9726716585235577e7
0.33,0.01,0.17,3.006153392378869e7
0.37,0.57,0.11,2.9885862604389977e7
0.69,0.5,0.51,2.980604110821585e7
0.01,0.57,0.7,2.9900809859466046e7
0.33,0.11,0.16,2.9799341533734523e7
0.88,0.1,0.61,2.9671079978677277e7
0.53,0.71,0.82,2.9862659639100328e7
0.32,0.98,0.72,2.9950552050543923e7
0.83,0.99,0.7,2.9836482575259726e7
0.61,0.02,0.88,2.988439701326528e7
0.02,0.94,0.02,2.9960263247439776e7
0.58,0.09,0.41,2.9743731391510975e7
0.84,0.16,0.93,2.9700997521443218e7
0.16,0.79,0.5,2.9951326764067262e7
0.12,0.75,0.5,2.995087691463013e7
0.72,0.22,0.33,2.9753534408177238e7
0.03,0.25,0.91,2.9867271322622657e7
0.86,0.95,0.9,2.9819166883638788e7
0.85,0.67,0.4,2.9777820483247794e7
0.55,0.86,0.12,2.9878359624650914e7
0.96,0.95,0.72,2.979090986828776e7
0.84,0.06,0.95,2.9689343489851404e7
0.54,0.99,0.99,2.990560698634672e7
0.54,0.13,0.66,2.976344441671971e7
0.04,0.35,0.24,2.989295692186797e7
0.9,0.87,0.06,2.9791756795951247e7
0.74,0.11,0.75,2.970942618128545e7
0.57,0.83,0.63,2.9869021195271168e7
0.48,0.43,0.92,2.9849989830844913e7
0.45,0.45,0.64,2.9858561299827572e7
0.32,0.56,0.43,2.9895967018690027e7
0.3,0.62,0.49,2.9905244681867987e7
0.43,0.22,0.16,2.9821223813269723e7
0.85,0.28,0.31,2.9734879008777793e7
0.7,0.5,0.39,2.9803491120853554e7
0.96,0.71,0.85,2.975054289372367e7
0.04,0.13,0.19,2.980342088479674e7
0.25,0.43,0.48,2.9899025470892645e7
0.53,0.29,0.06,2.981808605929478e7
0.1,0.26,0.43,2.9880091197631024e7
0.54,0.95,0.1,2.9897155639955405e7
0.6,0.37,0.26,2.9815384421403173e7
0.4,0.17,0.6,2.9809156826387804e7
0.81,0.72,0.23,2.979425884713213e7
0.12,0.29,0.27,2.989042198310719e7
0.64,0.28,0.86,2.9789837446310364e7
0.57,0.11,0.43,2.9749953877229948e7
0.06,0.87,0.95,2.9972857302793656e7
0.09,0.93,0.05,2.998231249105662e7
0.12,0.52,0.57,2.9925885242806546e7
0.53,0.73,0.25,2.9864875581668522e7
0.84,0.41,0.87,2.9757955491008315e7
0.45,0.93,0.12,2.9912835274561062e7
0.71,0.84,0.65,2.9837103867446356e7
0.98,0.06,0.55,2.96526321860165e7
0.43,0.73,0.15,2.9887329819574576e7
0.08,0.82,0.04,2.996354940201863e7
0.22,0.69,0.19,2.992864606202681e7
0.79,0.87,0.38,2.9821764766208243e7
0.56,0.49,0.68,2.9836954363939933e7
0.28,0.67,0.84,2.9914138687549762e7
0.36,0.59,0.06,2.9889648496822633e7
0.23,0.37,0.72,2.98952189224323e7
0.55,0.96,0.86,2.9897003731718317e7
0.53,0.39,0.05,2.9834328989028558e7
0.09,0.02,0.28,2.996117229756248e7
0.79,0.51,0.81,2.978061783451418e7
0.72,0.87,0.12,2.9839717945266064e7
0.04,0.53,0.57,2.9920629261132225e7
0.24,1.0,0.31,2.9971588906394117e7
0.29,0.47,0.92,2.9894886287734844e7
0.44,0.9,0.85,2.9909516825206082e7
0.13,1.0,0.04,2.999151057147383e7
1.0,0.38,0.88,2.9708315443858456e7
0.65,0.24,0.46,2.977713300328665e7
0.26,0.31,0.64,2.9879285945157405e7
0.18,0.17,0.54,2.984659224348669e7
0.07,0.67,0.7,2.994199487019246e7
0.73,0.76,0.82,2.9820295835755385e7
0.09,0.41,0.03,2.991201927957732e7
0.13,0.9,0.4,2.9972624191388953e7
0.08,0.71,0.77,2.9947387545418017e7
0.6,0.95,0.46,2.9883740097725723e7
0.88,0.11,0.58,2.967324600633762e7
0.4,0.91,0.98,2.9919978986974336e7
0.78,0.99,0.46,2.9849435386988357e7
0.51,0.64,0.02,2.9860417441527456e7
0.37,0.34,0.21,2.986252185534705e7
0.31,1.0,0.54,2.9956768252618175e7
0.61,1.0,1.0,2.9892380638306465e7
0.89,0.37,0.24,2.9739180569644008e7
0.61,0.09,0.64,2.9736914119977646e7
0.71,0.34,0.18,2.9783665946659494e7
0.01,0.43,0.89,2.9929784988927025e7
0.8,0.03,0.09,2.976869738474337e7
0.38,0.01,0.45,3.0051231873152256e7
0.58,0.19,0.82,2.977759990548858e7
0.86,0.43,0.11,2.9754420399623852e7
0.68,0.27,0.61,2.977754907539348e7
0.4,0.79,0.38,2.9901318845316447e7
0.83,0.57,0.15,2.97744357569934e7
0.82,0.31,0.38,2.9749263605425544e7
0.18,0.04,0.72,2.9856035562794227e7
0.49,0.33,0.24,2.9834815744598743e7
0.44,0.55,0.97,2.9868879035749216e7
0.84,0.91,0.24,2.9816096603309724e7
0.6,0.96,0.82,2.988582996478453e7
0.92,0.93,0.32,2.9798062059109446e7
0.12,0.49,0.28,2.9922798004252803e7
0.26,0.81,0.04,2.9934796707326595e7
0.07,0.7,0.2,2.9945922681518856e7
0.85,0.99,0.61,2.983116403039361e7
0.47,0.22,1.0,2.981265103606707e7
0.48,0.2,0.94,2.9803674272282843e7
0.97,0.05,0.1,2.966674499995511e7
0.17,0.32,0.36,2.989529325037526e7
0.29,0.1,0.3,2.980373075300686e7
0.72,0.94,0.87,2.985327689546464e7
0.62,0.57,0.4,2.9828855774515633e7
0.67,0.82,0.11,2.9843820842177425e7
0.86,0.26,0.8,2.972740019942848e7
0.68,0.63,0.8,2.981900337724474e7
0.37,0.24,0.13,2.983998905234989e7
0.61,0.06,0.64,2.9745366304529138e7
0.57,0.85,0.43,2.9872173827915166e7
0.44,0.97,0.48,2.9922860846140154e7
0.43,0.4,0.01,2.9857864043205943e7
0.37,0.79,0.88,2.9907938660039503e7
0.49,0.4,0.82,2.9844576225692455e7
0.04,0.34,0.91,2.989074476495588e7
0.37,0.17,0.66,2.981522065778822e7
0.89,0.06,0.65,2.967641649275307e7
0.31,0.62,0.79,2.9903074431406885e7
0.96,0.42,0.97,2.9724652638593726e7
0.64,0.11,0.12,2.9733805668757416e7
0.63,0.68,0.64,2.9836033925087072e7
0.32,0.44,0.36,2.988575563155315e7
0.74,0.61,0.03,2.9801907631778046e7
0.17,0.21,0.65,2.9863788854659908e7
0.52,0.68,0.4,2.9861859409273017e7
0.8,0.87,0.55,2.9819129035037983e7
0.32,0.33,0.15,2.987123831503039e7
0.04,0.32,0.3,2.988594766444668e7
0.66,0.51,0.69,2.9814381855782628e7
0.15,0.47,0.45,2.991884078442679e7
0.22,0.64,0.91,2.992371036084603e7
0.42,0.66,0.12,2.988240790773339e7
0.13,0.86,0.9,2.9965901532501478e7
0.08,0.94,0.32,2.998509421836361e7
0.6,0.27,0.43,2.9797170728523906e7
0.42,0.83,0.18,2.990253130485009e7
0.37,0.26,0.65,2.984562033209942e7
0.52,0.37,0.54,2.9834089701962292e7
0.63,0.06,0.09,2.974078036388867e7
0.1,0.63,0.97,2.9937656095266595e7
0.05,0.17,0.43,2.9828095653403666e7
0.46,0.55,0.98,2.9864424498464014e7
0.93,0.89,0.82,2.9786978217462417e7
0.7,0.07,0.86,2.9718279506779674e7
0.33,0.92,0.01,2.993698096930526e7
0.17,0.49,0.08,2.9918582265411705e7
0.19,0.33,0.27,2.9894872802611377e7
0.3,0.14,0.63,2.9816207843711987e7
0.69,0.53,0.94,2.980838897982834e7
0.26,0.35,0.1,2.988657944671563e7
0.95,0.57,0.49,2.974019127813204e7
0.76,0.24,0.96,2.9749103355978955e7
0.25,0.9,0.98,2.995082462194706e7
0.29,0.59,0.84,2.9904862590734124e7
0.29,0.72,0.65,2.991712838820217e7
0.64,0.8,0.3,2.984812106500218e7
0.62,0.3,0.61,2.9799013400818907e7
0.84,0.12,0.63,2.9686674543469306e7
0.8,0.63,0.47,2.9787712972430505e7
0.33,0.5,0.3,2.9888996582751833e7
0.76,0.07,0.1,2.9703552989043582e7
0.64,0.71,0.38,2.9836757518197227e7
0.2,0.77,0.77,2.9941768134869307e7
0.83,0.34,0.05,2.9751663085752483e7
0.21,0.42,0.95,2.9905209757915016e7
0.19,0.23,0.7,2.986903752090088e7
0.15,0.2,0.86,2.986084640541036e7
0.6,0.27,0.67,2.9797170728523906e7
0.16,0.56,0.32,2.9926347334924173e7
0.98,0.33,0.88,2.9707264980628926e7
0.12,0.71,0.13,2.994584876464193e7
0.74,0.4,0.57,2.978387216299758e7
0.08,0.24,0.33,2.986949578886427e7
0.42,0.52,0.66,2.9870992213179268e7
0.29,0.87,0.54,2.993723669689872e7
0.74,0.05,0.14,2.972597789418901e7
0.09,0.65,0.01,2.993997104205321e7
0.71,0.23,0.74,2.9759159470115498e7
0.95,0.22,0.83,2.969111627072588e7
0.73,0.14,0.74,2.972207763266072e7
1.0,0.66,0.16,2.973314575610021e7
0.09,0.06,0.45,2.9809182916073166e7
0.1,0.4,0.03,2.9911292075304966e7
0.08,0.21,0.25,2.9857327589756615e7
0.47,0.34,0.17,2.9840916330147438e7
0.01,0.49,0.1,2.991663214180938e7
0.75,0.94,0.42,2.9845799268861517e7
0.43,0.39,0.63,2.985668432132255e7
0.68,0.81,0.84,2.9839854695383567e7
0.56,0.12,0.02,2.97553778997214e7
0.64,0.04,0.7,2.977070326748119e7
0.74,0.26,0.46,2.9759694962510023e7
0.1,0.53,0.04,2.9927101715769846e7
0.21,0.29,0.5,2.9883475171293195e7
0.59,0.14,0.98,2.9755962137386933e7
0.02,0.64,0.97,2.9920003361608855e7
0.09,0.19,0.98,2.9850804070176445e7
0.92,0.54,0.9,2.9746585476779915e7
0.94,0.5,0.7,2.9737595023107618e7
0.73,0.4,0.76,2.978649004959047e7
0.01,0.41,0.3,2.993421906834293e7
0.56,0.23,0.2,2.97956521741943e7
0.53,0.71,0.84,2.9862659639100328e7
0.73,0.39,0.83,2.9785332682420027e7
0.56,0.1,0.54,2.9749680407117225e7
0.68,0.92,0.58,2.9858946004022874e7
0.41,0.07,0.82,2.978184693496227e7
0.27,0.73,0.31,2.9922583225510675e7
0.74,0.66,0.99,2.980643900418343e7
0.14,0.84,0.2,2.996146510930572e7
0.51,0.51,0.67,2.985007871451227e7
0.49,0.41,0.97,2.984568451734268e7
0.96,0.54,0.09,2.973485223550429e7
0.17,0.26,0.66,2.9880518813935492e7
0.07,0.8,0.82,2.996061588643056e7
0.54,0.12,0.21,2.9759828235964827e7
0.71,0.72,0.31,2.9820489289913833e7
0.3,0.79,0.07,2.992337831032589e7
0.9,0.41,0.1,2.9741048128208566e7
0.21,0.16,0.8,2.9839105134404104e7
0.4,0.05,0.8,2.980117565388721e7
0.21,0.41,0.27,2.990402050170507e7
0.74,0.8,0.56,2.9823286277602285e7
0.46,0.61,0.93,2.9869147733702727e7
0.71,0.54,0.6,2.980405410974414e7
0.73,0.74,0.44,2.981776116670572e7
0.77,0.89,0.97,2.98306723020447e7
0.48,0.76,0.84,2.987973287365267e7
0.43,0.32,0.16,2.9846233002004888e7
0.83,0.94,1.0,2.9825056077376723e7
0.01,0.08,0.12,2.9958627183290254e7
0.44,0.27,0.63,2.9833394294745814e7
0.76,0.73,0.15,2.9808764327793278e7
0.98,0.5,0.75,2.9725741243280746e7
0.41,0.78,0.62,2.989779993224765e7
0.94,0.5,0.19,2.9737595023107618e7
0.14,0.65,0.39,2.993731594234652e7
0.84,0.95,0.53,2.9824570688845508e7
0.24,0.35,0.42,2.98903170946794e7
0.19,0.44,0.13,2.9910660736761667e7
0.62,0.99,0.72,2.988784600465005e7
0.98,0.01,0.18,2.9899122636223923e7
0.34,0.03,0.73,2.987222395418982e7
0.76,0.41,0.91,2.977968950946423e7
0.27,0.83,0.62,2.9935481875591267e7
0.27,0.04,0.9,2.9845892675161447e7
0.05,0.36,0.16,2.9896715868308906e7
0.44,0.5,0.87,2.986500268281281e7
0.05,0.01,0.65,3.0088350012978874e7
0.12,0.66,0.09,2.994010816126557e7
0.49,0.95,0.29,2.9908071454990905e7
0.63,1.0,0.39,2.98878538520099e7
0.12,0.96,0.43,2.9984904187273093e7
0.67,0.67,0.77,2.982522390572321e7
0.99,0.48,0.77,2.9721119317066386e7
0.74,0.21,0.98,2.9745169688055113e7
0.11,0.26,0.21,2.9881188781341247e7
0.38,0.48,0.34,2.9876523141493097e7
0.09,0.64,0.45,2.993881856155187e7
0.4,0.42,0.37,2.9866586509469256e7
0.07,0.43,0.18,2.9912558813352995e7
0.9,0.27,0.03,2.9718630043397028e7
0.83,0.5,0.21,2.9768894013834413e7
0.17,0.43,0.68,2.9912279133526318e7
0.18,0.36,0.31,2.9901456222826365e7
0.49,0.09,0.89,2.976329753697621e7
0.36,0.67,0.79,2.989661773982759e7
0.27,0.97,0.82,2.9959306503902465e7
0.88,0.62,0.03,2.9764657241507083e7
0.81,0.05,0.69,2.9708465482365526e7
0.43,0.73,0.1,2.9887329819574576e7
0.67,0.87,0.21,2.9852027232499555e7
0.91,0.42,0.48,2.9739219674373638e7
0.61,0.49,0.37,2.982506559563316e7
0.46,0.8,0.98,2.9889412350187812e7
0.35,0.8,0.06,2.9913692978260584e7
0.91,0.9,0.8,2.97946849174411e7
0.7,0.13,0.64,2.9725872979482234e7
0.38,0.83,0.1,2.9911324319733806e7
0.75,0.44,0.46,2.978534941419617e7
0.4,0.04,0.98,2.9822200270787667e7
0.59,0.39,0.69,2.9820292941741295e7
0.41,0.3,0.98,2.9846631838186204e7
0.02,0.89,0.8,2.9951027274331674e7
0.33,0.42,0.69,2.9881581507863395e7
0.16,0.36,0.24,2.9903663819581766e7
0.13,0.77,0.04,2.9952563077533133e7
0.38,0.7,0.67,2.989517322684712e7
0.6,0.51,0.71,2.982905365203471e7
0.64,0.55,0.78,2.9822423583481636e7
0.7,0.44,0.59,2.9798356785007637e7
0.68,0.2,0.65,2.9757051641468626e7
0.32,0.61,0.58,2.9900045282178182e7
0.39,0.41,0.89,2.9867674138328433e7
0.12,0.87,0.53,2.996870010661238e7
0.43,0.42,0.99,2.9860049291087765e7
0.01,0.53,0.03,2.9908370247955423e7
0.12,0.2,0.6,2.9859989001466524e7
0.74,0.46,0.93,2.9789797966997903e7
0.99,0.05,0.41,2.966137179705291e7
0.43,0.38,0.62,2.985543885698716e7
0.28,0.04,0.31,2.9844271733006667e7
0.13,0.05,0.74,2.9832078327075582e7
0.79,1.0,0.81,2.9849288539086945e7
0.82,0.64,0.53,2.9783186652272213e7
0.55,0.86,0.62,2.9878359624650914e7
0.43,0.86,0.34,2.990496337775521e7
0.2,0.18,0.42,2.9848890253665257e7
0.73,0.81,0.78,2.982733530422742e7
0.12,0.09,0.65,2.981259619702362e7
0.44,0.56,0.88,2.9869648147432897e7
0.02,0.72,0.55,2.9927163227534495e7
0.39,0.25,0.17,2.983873196274927e7
0.78,1.0,0.24,2.985183359717019e7
0.89,0.19,0.49,2.9698252165808503e7
0.58,0.67,0.75,2.984698753492427e7
0.93,0.7,0.86,2.975823726391125e7
0.65,0.73,0.85,2.983659076290342e7
0.2,0.37,0.02,2.9900211383750416e7
0.2,0.31,0.79,2.9889449405558076e7
0.3,0.48,0.4,2.9893683171584334e7
0.89,0.95,0.01,2.9810911273077272e7
0.12,0.38,0.22,2.9908839259713482e7
1.0,0.38,0.75,2.9708315443858456e7
0.01,0.05,0.3,2.997129101118582e7
0.09,0.57,0.56,2.993110480228319e7
0.56,0.25,0.33,2.9801426301046524e7
0.55,0.9,0.96,2.9885304843012553e7
0.61,0.92,0.89,2.987543614415377e7
0.65,0.12,0.97,2.973453468440445e7
0.56,0.46,0.98,2.983445190911428e7
0.19,0.7,0.48,2.9935348030644048e7
0.92,0.05,0.89,2.968001427344613e7
