α_v,α_s,decay,MSE
0.26,0.57,0.3,3.157613738565752e7
0.63,0.33,0.91,3.1747283246423714e7
0.39,0.84,0.55,3.1760539315451093e7
0.25,0.45,0.86,3.1531370019882366e7
0.45,0.75,0.77,3.175144628682037e7
0.93,0.08,0.9,3.1880067701865315e7
0.84,0.51,0.14,3.18106963777504e7
0.17,0.69,0.06,3.1541774590561762e7
1.0,0.98,0.16,3.1914644823816117e7
0.78,0.84,0.47,3.1858009122619458e7
0.52,0.8,0.55,3.1791634793081634e7
0.2,0.82,0.04,3.1641974253489126e7
0.1,0.5,0.79,3.1339132635031626e7
0.24,0.65,0.04,3.1590347422052987e7
0.81,0.06,0.07,3.188769405474159e7
0.56,0.59,0.84,3.1747713299764287e7
0.42,0.73,0.77,3.1732316494102936e7
0.26,0.41,0.79,3.153334573855166e7
0.36,0.12,0.02,3.1646128021519724e7
0.32,0.34,0.97,3.1580422893998317e7
0.58,0.46,0.81,3.1734440538670976e7
0.34,0.33,0.94,3.159617671240007e7
0.28,0.22,0.68,3.1548103608118992e7
0.65,0.33,0.77,3.1754005398616984e7
0.74,0.26,0.24,3.1785630460472602e7
0.76,0.76,0.07,3.183593424451978e7
0.57,0.79,0.64,3.180254248458562e7
0.56,0.98,0.06,3.1859314744758155e7
0.9,0.62,0.93,3.1835153538778674e7
0.27,0.05,0.75,3.1698384088747997e7
0.22,0.11,0.29,3.1513866452130046e7
0.88,0.78,0.78,3.1859746808457833e7
0.56,0.96,0.81,3.185297537828461e7
0.68,0.21,0.27,3.1774600419698633e7
0.76,0.44,0.72,3.1787201315946825e7
0.38,0.59,0.59,3.1667420332408294e7
0.52,0.62,0.28,3.1740126642750442e7
0.29,0.94,0.49,3.175935102948423e7
0.67,0.79,0.47,3.1825869842376772e7
0.16,0.22,0.34,3.1389801763636317e7
0.39,0.19,0.34,3.1644484452920806e7
0.81,0.87,0.51,3.18695387745028e7
0.77,0.76,0.27,3.183772973261128e7
0.45,0.39,0.66,3.1670582149351303e7
0.13,0.83,0.7,3.1584178758202348e7
0.46,0.19,0.85,3.1687477212798357e7
0.87,0.43,0.47,3.1812267805449393e7
0.32,0.82,0.93,3.1719869027292125e7
0.21,0.44,0.58,3.148501783129692e7
0.27,0.45,0.2,3.1550762962127823e7
0.23,0.87,0.9,3.16907865403631e7
0.84,0.44,0.28,3.1806087801424034e7
0.1,0.92,0.53,3.1617570253000204e7
0.72,0.64,0.49,3.1802496901419193e7
0.53,1.0,0.35,3.185971511514635e7
0.83,0.27,0.12,3.1807531046635356e7
0.31,0.18,0.37,3.1583812655888166e7
0.61,0.19,0.68,3.175468983433538e7
0.28,0.18,0.27,3.155517238284332e7
0.28,0.73,0.15,3.165625660869965e7
0.81,0.91,0.28,3.1879067506747145e7
0.46,0.62,0.84,3.1715877640036047e7
0.42,0.33,0.83,3.1651221529326078e7
0.2,0.19,0.21,3.1457007753455985e7
0.82,0.45,0.01,3.1802060166256126e7
0.43,0.36,0.39,3.1657800816784985e7
0.59,0.43,0.03,3.173545582387252e7
0.05,0.98,0.89,3.164317789921172e7
0.69,0.45,0.62,3.176906353153028e7
0.24,0.18,0.96,3.151126521085939e7
0.32,0.35,0.86,3.158096340013014e7
0.88,0.08,0.68,3.1871221738129966e7
0.33,0.9,0.86,3.175980132552541e7
0.75,0.31,0.03,3.1784497684063077e7
0.62,0.48,0.39,3.175037447499546e7
0.7,0.6,0.15,3.179047090389815e7
0.28,0.86,0.35,3.171637809590677e7
0.42,0.91,0.04,3.1798771072152335e7
0.85,0.57,0.85,3.181914719603526e7
0.63,0.04,0.79,3.1917686759128608e7
0.4,0.13,0.73,3.166930653383891e7
0.26,0.95,0.83,3.174914133923811e7
0.17,0.06,0.18,3.152959736571083e7
0.62,0.07,0.6,3.1823716192602832e7
0.91,0.71,0.92,3.1851076423550017e7
0.16,0.81,0.78,3.1601176886524465e7
0.22,0.99,0.59,3.174784562456813e7
0.32,0.82,0.52,3.1719869027292125e7
0.83,0.72,0.92,3.1839795841239925e7
0.15,0.88,0.67,3.163525180020032e7
0.28,0.7,0.2,3.1643189096073676e7
0.81,0.24,0.22,3.180590691339995e7
0.04,0.25,0.52,3.1145002440738115e7
0.97,0.78,0.94,3.18723177222758e7
0.21,0.59,0.05,3.1536125075221512e7
0.27,0.29,0.77,3.153326099562033e7
0.24,0.29,0.73,3.150071255168956e7
0.3,0.41,0.56,3.1570360344327584e7
0.66,0.44,0.2,3.1759490875524893e7
0.8,0.1,0.83,3.1839228564350683e7
0.33,0.34,0.09,3.1588603221226778e7
0.63,0.98,0.08,3.1871855491652817e7
0.31,0.06,0.05,3.1690956580427628e7
0.91,0.76,0.39,3.186022125300217e7
0.46,0.34,0.15,3.167409057245188e7
0.91,0.14,0.42,3.1846330047813974e7
0.86,0.05,0.75,3.1919813180098027e7
0.86,0.59,0.16,3.182366340917245e7
0.59,0.34,0.09,3.1732664790644832e7
0.77,0.84,0.93,3.1856456057103463e7
0.12,0.88,0.18,3.16078291364801e7
0.42,0.9,0.88,3.1794959709840607e7
0.88,0.44,0.65,3.1814737000693385e7
0.12,0.37,0.68,3.1328345275329936e7
0.85,0.13,0.74,3.183687964963703e7
0.24,0.14,0.3,3.1523084659118295e7
0.18,0.32,0.84,3.142344735811795e7
0.7,0.04,0.77,3.1930650745687757e7
0.18,0.27,0.74,3.1420818501043797e7
0.92,0.85,0.77,3.1879546159664992e7
0.13,0.64,0.34,3.1464194893114205e7
0.79,0.51,0.36,3.179968839675313e7
0.32,0.41,0.68,3.158695942174896e7
0.02,0.15,0.69,3.1202285272542436e7
0.34,0.03,0.26,3.18882184512142e7
0.44,0.04,0.86,3.1861492887516797e7
0.95,0.15,0.93,3.185158046841966e7
0.8,0.13,0.25,3.1825614639043134e7
0.2,0.03,0.03,3.17892050945496e7
0.49,0.6,0.15,3.1723553985616162e7
0.54,0.47,0.84,3.1720231114133984e7
0.68,0.17,0.01,3.178231226188234e7
0.67,0.94,0.42,3.1866868755228806e7
0.28,0.42,0.11,3.1554196915709525e7
0.73,0.26,0.48,3.178285599830712e7
0.1,0.85,0.68,3.1567341964571673e7
0.81,0.23,0.26,3.180716008647265e7
0.1,0.1,0.16,3.1298751454558756e7
0.1,0.23,0.36,3.126443857704019e7
0.76,0.3,0.18,3.178774856896423e7
0.66,0.82,0.82,3.1831807916291278e7
0.67,0.65,0.57,3.1792566803845827e7
0.33,0.57,0.93,3.163025199084458e7
0.57,0.66,0.97,3.1766948838765297e7
0.36,0.92,0.53,3.1780975301640935e7
0.52,0.17,0.02,3.1722262714097686e7
0.02,0.98,0.13,3.1707479097797252e7
0.09,0.11,0.42,3.1263819125883263e7
0.95,0.15,0.78,3.185158046841966e7
0.15,0.34,0.81,3.137775583277874e7
0.69,0.88,0.37,3.185364881951481e7
0.68,0.46,0.38,3.176694416227655e7
0.07,0.84,0.28,3.153353274878153e7
0.45,0.01,0.76,3.2025471214212567e7
0.81,0.64,0.1,3.1821469285902426e7
0.44,0.83,0.11,3.177582634284013e7
0.05,0.13,0.47,3.115252503561882e7
0.53,0.33,0.31,3.170826229055374e7
0.74,0.5,0.47,3.1786739352593604e7
0.85,0.18,0.74,3.1824451450300008e7
0.08,0.61,0.87,3.1370257752412234e7
0.83,0.26,0.58,3.180848840106751e7
0.02,0.18,0.75,3.1199913057729676e7
0.29,0.13,0.56,3.158132432444678e7
0.59,0.8,0.24,3.181057241441763e7
0.85,0.08,0.82,3.186556550443341e7
0.8,0.94,0.29,3.1885069965699084e7
0.09,0.16,0.04,3.124465814661118e7
0.79,0.37,0.08,3.1793053098615542e7
0.93,0.39,0.17,3.1824179129901227e7
0.34,0.01,0.89,3.2024759939354207e7
0.12,0.12,0.78,3.1333578215809863e7
0.06,0.51,0.48,3.1275852225449577e7
0.88,0.36,0.98,3.1814000740456305e7
0.76,0.97,0.7,3.1887597020585395e7
0.58,0.3,0.71,3.1730131195852797e7
0.3,0.85,0.91,3.1722703008573372e7
0.23,0.8,0.81,3.165439924624749e7
0.99,0.69,0.3,3.186002978151166e7
0.21,0.92,0.61,3.170430173185963e7
0.81,0.19,0.31,3.1813321494312145e7
0.54,0.19,0.09,3.1726763097921267e7
0.71,0.48,0.26,3.1777041503061276e7
0.58,0.48,0.46,3.1736648104979925e7
0.92,0.29,0.23,3.1825808031654347e7
0.8,0.91,0.93,3.1877766821176562e7
0.84,0.64,0.49,3.1827215622211184e7
0.83,0.8,0.89,3.185648217050683e7
0.11,0.08,0.22,3.1351605179297242e7
0.99,0.28,0.49,3.1840574892174724e7
0.51,0.29,0.54,3.170056621200716e7
0.16,0.41,0.17,3.140908076807018e7
0.79,0.99,0.18,3.189618510720363e7
0.88,0.1,0.6,3.1856041747706726e7
0.56,0.85,0.7,3.1818239138633896e7
0.32,0.01,0.59,3.2023722262857817e7
0.68,0.11,0.11,3.1802771893061582e7
0.69,0.57,0.28,3.1782967442965135e7
0.06,0.35,0.17,3.1194217011839118e7
0.69,0.56,0.67,3.178142501459839e7
0.67,0.67,0.25,3.1796837022459276e7
0.38,0.76,0.96,3.172512744319823e7
0.83,0.15,0.54,3.1826605803377837e7
0.54,0.22,0.11,3.172149403098721e7
0.74,0.27,0.25,3.1784669400090855e7
0.89,0.57,0.75,3.182690827811486e7
0.79,0.12,0.07,3.1826983624229018e7
0.15,0.6,0.68,3.1469689945835344e7
0.42,0.58,0.2,3.168637771220762e7
0.64,0.5,0.03,3.175901599475622e7
0.24,0.4,0.96,3.1510815015007645e7
0.49,0.05,0.15,3.1832606678794578e7
0.11,0.42,0.21,3.1323905955796544e7
0.39,0.78,0.29,3.1737305094479557e7
0.92,0.88,0.66,3.188582276800898e7
0.52,0.86,0.12,3.1811101393336125e7
0.43,0.92,0.54,3.18058173552523e7
0.23,0.52,0.95,3.153059883240826e7
0.87,0.95,0.49,3.189554514044094e7
0.05,0.41,0.24,3.1207683364413574e7
0.59,0.28,0.56,3.173530294995156e7
0.36,0.45,0.39,3.1622679920449488e7
0.2,0.8,0.06,3.1630958688486602e7
0.27,0.53,0.35,3.1571716062648002e7
0.2,0.26,0.48,3.145021444244142e7
0.14,0.91,0.6,3.1645602893559657e7
0.4,0.04,0.37,3.184373093260985e7
0.76,0.91,0.25,3.1872339672644805e7
0.11,0.28,0.93,3.1290766850722212e7
0.71,0.68,0.6,3.1808281435348522e7
0.15,0.96,0.36,3.168506019953622e7
0.4,0.43,0.2,3.1645667528700944e7
0.22,0.56,0.39,3.1534491477754127e7
0.18,0.61,0.25,3.1512068118269634e7
0.11,0.45,0.92,3.13353843526671e7
0.35,0.11,0.45,3.1644555082023993e7
0.96,0.69,0.54,3.185551243397924e7
0.87,0.89,0.38,3.188198026032182e7
0.67,1.0,0.55,3.1883663157356974e7
0.71,0.89,0.01,3.1859642192638002e7
0.6,0.71,0.26,3.1788341823454686e7
0.18,0.03,0.31,3.176754044691507e7
0.77,0.53,0.77,3.1797194031978093e7
0.48,0.6,0.95,3.171937793144287e7
0.6,0.43,0.19,3.173903981597004e7
0.35,0.81,0.69,3.173069167225961e7
0.48,0.53,0.71,3.1704029413038135e7
0.62,0.07,0.52,3.1823716192602832e7
0.92,0.56,0.72,3.183140444869945e7
0.87,0.02,1.0,3.202213403713087e7
0.46,0.22,0.53,3.168215578509617e7
0.97,0.6,0.3,3.184467915277009e7
0.02,0.64,0.94,3.1434809701237753e7
0.79,0.24,0.21,3.1800972999227095e7
0.17,0.65,0.58,3.1520414936431874e7
0.55,0.58,1.0,3.1742135992521677e7
0.42,0.83,0.29,3.176848502732942e7
0.45,0.35,0.34,3.1668806903479483e7
0.29,0.2,0.88,3.1561055159490503e7
0.58,0.39,0.1,3.172951319405159e7
0.14,0.08,0.29,3.141885492601576e7
0.69,0.84,0.82,3.1842935109727632e7
0.76,0.2,0.52,3.1799033796418466e7
0.49,0.92,0.55,3.1823326169069033e7
0.01,0.5,0.08,3.141163087937976e7
0.04,0.77,0.13,3.1478605404458925e7
0.59,0.1,0.43,3.1779678249994516e7
0.43,0.72,0.09,3.1733209945500724e7
0.3,0.41,0.83,3.1570360344327584e7
0.37,0.92,0.11,3.178486059511675e7
0.47,0.04,0.08,3.187314671386966e7
0.61,0.85,0.45,3.1829804523379542e7
0.98,0.82,0.11,3.188103002536213e7
0.15,0.77,0.55,3.156675044843079e7
0.84,0.74,0.31,3.1845449340934314e7
0.16,0.03,0.28,3.174280480862547e7
0.47,0.01,0.27,3.202502141036906e7
0.32,0.29,0.35,3.157981229532339e7
0.04,0.41,0.53,3.120649479656696e7
0.25,0.76,0.26,3.164909618539798e7
0.39,0.87,0.89,3.1772385270103846e7
0.35,0.29,0.37,3.1604015671452716e7
0.8,0.2,0.59,3.1809165462846104e7
0.97,0.05,0.29,3.1933664987214956e7
0.39,0.95,0.1,3.1804224790829808e7
0.1,0.92,0.46,3.1617570253000204e7
0.41,0.86,0.48,3.17761012612885e7
0.93,0.91,0.37,3.1893308642174065e7
0.75,0.81,0.2,3.184591683236841e7
0.72,0.01,0.38,3.2017192141056262e7
0.02,0.36,0.59,3.1245790287686087e7
0.71,0.33,0.22,3.177247728786694e7
0.45,0.93,0.99,3.181565707307571e7
0.98,0.36,0.41,3.1834456335076842e7
0.56,0.47,0.05,3.1728061728011552e7
0.63,0.45,0.51,3.175076500294792e7
0.41,0.54,0.99,3.167131207240275e7
0.82,0.7,0.81,3.183416135123143e7
0.06,0.37,0.14,3.1201966943079263e7
0.86,0.63,0.5,3.182936778696884e7
0.92,0.57,0.64,3.1832486226824038e7
0.39,0.18,0.12,3.164667508750518e7
0.76,0.01,0.9,3.2016442440824736e7
0.06,0.29,0.27,3.1175860908034198e7
0.26,0.36,0.87,3.1526444920417745e7
0.62,0.54,0.54,3.175833069881128e7
0.93,0.1,0.23,3.1865528976734683e7
0.4,0.17,0.57,3.1655853901192717e7
0.1,0.51,0.09,3.1344202106341954e7
0.1,0.79,0.36,3.1524127666860405e7
0.44,0.22,0.43,3.1670806637008347e7
0.09,0.93,0.43,3.1616685025933158e7
0.3,0.24,0.53,3.1565081707713813e7
0.37,0.07,0.94,3.1708458966749217e7
0.76,0.91,0.61,3.1872339672644805e7
0.66,0.57,0.41,3.17749074731582e7
0.12,0.2,0.29,3.131252482345357e7
0.55,0.45,0.67,3.1722012320167776e7
0.69,0.59,0.99,3.1786241074484967e7
0.24,0.31,0.01,3.1501172172708593e7
0.54,0.8,0.56,3.1797410144292805e7
0.66,0.76,0.48,3.1815968889209628e7
0.49,0.08,0.66,3.1758620959524788e7
0.73,0.17,0.27,3.1796819802983314e7
0.97,0.11,0.14,3.1867868375174146e7
0.08,0.67,0.51,3.1412482998930868e7
0.42,0.37,0.84,3.1652371419300105e7
0.74,0.6,0.96,3.180000281202842e7
0.2,0.77,0.48,3.161460766458952e7
0.54,0.47,0.09,3.1720231114133984e7
0.33,0.43,0.26,3.159774191546419e7
0.17,0.64,0.07,3.1515246672475588e7
0.51,0.16,0.47,3.172022167675618e7
0.62,0.28,0.65,3.1746380845528394e7
0.02,0.55,0.21,3.1364372715103704e7
0.19,0.71,0.64,3.1573236834826287e7
0.46,0.37,0.97,3.1674843774983097e7
0.4,0.59,0.14,3.167853056250363e7
0.82,0.03,0.78,3.1987751204634447e7
0.32,0.07,0.35,3.167112457074969e7
0.54,0.98,0.55,3.185527095218145e7
0.05,0.32,0.9,3.1169074782082424e7
0.43,0.29,0.87,3.165809102625184e7
0.14,0.6,0.66,3.145595503049931e7
0.13,0.63,0.1,3.145842116823321e7
0.43,0.76,0.78,3.174696561286708e7
0.79,0.29,0.48,3.179615690119115e7
0.68,0.8,0.45,3.1830508132653892e7
0.22,0.04,0.43,3.1714046054941136e7
0.06,0.48,0.63,3.125742201873906e7
0.69,0.45,0.07,3.176906353153028e7
0.97,0.4,0.36,3.1832088856972385e7
0.53,0.14,0.27,3.1735646404535335e7
0.25,0.85,0.22,3.169352475998276e7
0.64,0.66,0.11,3.1787028079350892e7
0.87,0.67,0.72,3.1837584672388438e7
0.15,0.19,0.81,3.1375170009014085e7
0.35,0.26,0.25,3.1605637156450033e7
0.06,0.58,0.85,3.1323272032025717e7
0.06,0.83,0.24,3.152083132043711e7
0.13,0.56,0.89,3.142049623231318e7
0.1,0.34,0.72,3.127871249079072e7
0.61,0.2,0.29,3.1752806046591748e7
0.43,0.59,0.38,3.1693996308878105e7
0.32,0.36,0.25,3.15816382874025e7
0.23,0.27,0.59,3.148903676071306e7
0.05,0.71,0.57,3.1420485688286442e7
0.67,0.07,0.21,3.1838067201521195e7
0.87,0.89,0.76,3.188198026032182e7
0.02,0.34,0.34,3.1236835327013463e7
0.41,0.45,0.86,3.1654368190961216e7
0.11,0.55,0.09,3.138288629864243e7
0.27,0.07,0.87,3.1625700574976627e7
0.57,0.98,0.69,3.1861253958580595e7
0.81,0.51,0.58,3.1804190001685154e7
0.19,0.96,0.18,3.1713306975109953e7
0.14,0.4,0.16,3.137348577336101e7
0.38,0.59,0.37,3.1667420332408294e7
0.11,0.97,0.28,3.166048532214025e7
1.0,0.08,0.62,3.1891382262770493e7
0.12,0.41,0.1,3.1339958501673475e7
0.99,1.0,0.36,3.1917830639309723e7
0.81,0.97,0.44,3.1893560261799935e7
0.52,0.18,0.75,3.171990182966601e7
0.75,0.96,0.67,3.188376206861737e7
0.69,0.48,0.79,3.1771548378957774e7
0.91,0.59,0.67,3.1833005327631168e7
0.06,0.36,0.36,3.1197994435223307e7
0.42,0.96,0.18,3.1817827630216554e7
0.1,0.68,0.2,3.1447038782503713e7
0.09,0.02,0.65,3.1780794705969114e7
0.13,0.22,0.2,3.1332565062391356e7
1.0,0.05,0.37,3.193697706256489e7
0.76,0.46,0.91,3.1788397365539853e7
0.45,0.86,0.11,3.1790139779771093e7
0.82,0.24,0.11,3.1808314295678776e7
0.58,0.95,0.79,3.1853849423717126e7
0.84,0.28,0.16,3.180900352166971e7
0.09,0.19,0.2,3.124056399399005e7
0.22,0.85,0.59,3.1673360272829607e7
0.48,0.49,0.25,3.1697038600451935e7
0.17,0.78,0.4,3.159287810149065e7
0.17,0.37,1.0,3.1415470090003587e7
0.77,0.63,0.65,3.181164358888088e7
0.35,0.43,0.94,3.1612548568091396e7
0.95,0.61,0.24,3.1842515446096893e7
0.83,0.2,0.14,3.181632524223393e7
0.41,0.97,0.46,3.181857105635886e7
0.02,0.56,0.36,3.137189360285511e7
0.83,0.74,0.42,3.1843791127331734e7
0.24,0.41,0.51,3.1512604184928264e7
0.26,0.85,0.58,3.1699774207342345e7
0.32,0.36,0.47,3.15816382874025e7
0.23,0.4,0.3,3.1499723580630258e7
0.41,0.47,0.77,3.1657453590562325e7
0.49,0.1,0.67,3.1737753321985546e7
0.45,0.31,0.83,3.1668883547291145e7
0.13,0.12,0.71,3.1355952484670084e7
0.41,0.94,0.38,3.180698987163793e7
0.63,0.61,0.22,3.1773741067653608e7
0.78,0.9,0.84,3.1872627431492344e7
0.02,0.83,0.26,3.1591438840927206e7
0.06,0.16,0.63,3.116601697732813e7
0.68,0.14,0.23,3.1790442445027445e7
0.33,0.02,0.7,3.1970539071748078e7
0.66,0.18,0.99,3.1773831758753594e7
0.85,0.12,0.09,3.184046308242245e7
0.81,0.66,0.76,3.182492432037156e7
0.58,0.37,0.63,3.1728947758283805e7
0.29,0.09,0.87,3.1610958254804894e7
0.03,0.87,1.0,3.1584885307743248e7
0.5,0.14,0.67,3.172174976357843e7
0.11,0.2,0.2,3.128956394409025e7
0.91,0.74,0.83,3.1856470902852025e7
0.93,0.55,0.91,3.1832226795839846e7
0.06,0.28,0.49,3.117355616233572e7
0.48,0.55,0.6,3.1708029798682198e7
0.4,0.8,0.71,3.17492174413107e7
0.86,0.29,0.53,3.1812800702280574e7
0.21,0.95,0.23,3.1720599882454216e7
0.49,0.83,0.74,3.1792412426927507e7
0.58,0.67,0.08,3.1772481619359024e7
0.83,0.34,0.09,3.180324572570014e7
0.56,0.63,0.77,3.175654286318472e7
0.47,0.92,0.37,3.181782857954998e7
0.38,0.49,0.55,3.164303572567834e7
0.54,0.86,0.11,3.181637014486556e7
0.09,0.69,0.68,3.144017108779412e7
0.15,0.93,0.77,3.1666480445442405e7
0.18,0.62,0.06,3.151685670100458e7
0.91,0.24,0.75,3.1828448095343057e7
0.86,0.73,0.26,3.184675549126129e7
0.54,0.38,0.74,3.171311506130372e7
0.36,0.44,0.25,3.1621082776319087e7
0.55,0.13,0.37,3.174802730897171e7
0.95,0.23,0.89,3.1837835202953964e7
0.79,0.25,0.03,3.179981660356809e7
0.14,0.64,0.89,3.1477789493790507e7
0.81,0.04,0.97,3.194614087509516e7
0.31,0.81,0.7,3.171010817900884e7
0.4,0.36,0.45,3.1639568239461254e7
0.98,0.76,0.74,3.187008179389545e7
1.0,0.32,0.6,3.1839819284001116e7
0.81,0.01,0.22,3.2015825366672345e7
0.95,0.74,0.12,3.186237130378238e7
0.46,0.81,0.48,3.177573249280317e7
0.51,0.46,0.96,3.170643657311262e7
