α_v,α_s,α_v_error,α_s_error,α_v_CCC,α_s_CCC,CCC,decay,MSE
0.46,0.72,0.45,0.31,0.88,0.76,0.67,0.03,2.539760359799511e7
0.74,0.41,0.12,0.7,0.73,0.9,0.74,0.47,2.5341134445861135e7
0.07,0.05,0.42,0.02,0.83,0.74,0.56,0.05,2.5473858261960194e7
0.37,0.21,0.38,0.91,0.77,0.09,0.59,0.25,2.5346493465831608e7
0.8,0.33,0.12,0.84,0.52,0.96,0.35,0.67,2.5301937768240273e7
0.96,0.88,0.3,0.03,0.1,0.27,0.13,0.7,2.5197041421367932e7
0.4,0.79,0.24,0.56,0.7,0.98,0.99,0.17,2.5266143947997976e7
0.67,0.27,0.59,0.08,0.06,1.0,0.84,0.41,2.5143537465317484e7
0.5,0.61,0.32,0.23,0.87,0.68,0.87,0.68,2.5347383645771716e7
0.68,0.54,0.32,0.03,0.49,0.24,0.45,0.57,2.5189141924017552e7
0.51,0.38,0.31,0.58,0.03,0.63,0.44,0.19,2.541343153134791e7
0.68,0.33,0.99,0.03,0.61,0.4,0.73,0.82,2.5317869098375086e7
0.36,0.87,0.26,0.04,0.11,0.9,0.52,0.47,2.5129693924694378e7
0.95,0.92,0.56,0.91,0.51,0.34,0.33,0.12,2.529889914385561e7
0.2,0.85,0.69,0.79,0.38,0.66,0.47,0.98,2.5240773691547677e7
0.95,0.05,0.98,0.85,0.86,0.71,0.45,0.6,2.546512442534178e7
0.68,0.86,0.32,0.2,0.88,0.69,0.67,0.49,2.53686331884303e7
0.11,0.19,0.74,0.48,0.07,0.33,0.68,0.26,2.5153590958516605e7
0.27,0.88,0.71,0.36,0.64,0.56,0.21,0.45,2.5286808753122605e7
0.67,0.41,0.09,0.36,0.79,0.87,0.01,0.28,2.5351277234756343e7
0.58,0.26,0.4,0.2,0.1,0.09,0.89,0.1,2.5263739629832074e7
0.37,0.9,0.42,0.42,0.9,0.71,0.22,0.93,2.540748983035797e7
0.32,0.11,0.19,0.41,0.64,0.65,0.08,0.84,2.5305519532222793e7
0.36,0.02,0.66,0.75,0.89,0.77,0.21,0.24,2.5431350053244613e7
0.31,0.65,0.78,0.99,0.48,0.07,0.98,0.19,2.530519890210846e7
0.41,0.78,0.56,0.14,0.22,0.62,0.97,0.59,2.5192317505085506e7
0.7,0.58,0.36,0.08,0.81,0.95,0.88,0.26,2.5327020881030582e7
0.42,0.84,0.76,0.4,0.18,0.41,0.6,0.41,2.5118684306290448e7
0.89,0.69,0.86,0.76,0.5,0.65,0.25,0.52,2.5321946117812544e7
0.43,0.9,0.86,0.35,0.35,0.47,0.15,0.39,2.515940346422881e7
0.83,0.85,0.56,0.72,0.82,0.91,0.41,0.27,2.5397233237686895e7
0.85,0.87,0.14,0.27,0.73,0.08,0.89,0.44,2.5291335719727423e7
0.33,0.35,0.94,0.99,0.98,0.81,0.45,0.4,2.5482012961259663e7
0.11,0.89,0.31,0.13,0.95,0.92,0.69,0.29,2.5433692745986868e7
0.21,0.39,0.77,0.6,0.77,0.71,0.26,0.43,2.5394196739939198e7
0.21,0.65,0.31,0.19,0.93,0.6,0.42,0.01,2.5410648979566265e7
0.41,0.64,0.16,0.71,0.37,0.83,0.06,0.62,2.522986405304792e7
0.45,0.58,0.27,0.9,0.47,0.01,0.71,0.82,2.5468311644269746e7
0.01,0.48,0.48,0.81,0.94,0.98,0.55,1.0,2.5502840979991965e7
0.97,0.08,0.7,0.53,0.76,0.38,0.47,0.93,2.5331015214972157e7
0.53,0.51,0.91,0.69,0.48,0.09,0.86,0.34,2.5272162168189082e7
0.71,0.16,0.36,0.91,0.31,0.68,0.92,0.75,2.526621259315224e7
0.38,0.02,0.19,0.47,0.13,0.15,0.62,0.13,2.5020031755098753e7
0.59,0.7,0.11,0.61,0.7,0.76,0.31,0.69,2.5337526162933778e7
0.28,0.65,0.49,0.1,0.6,0.48,0.27,0.56,2.5219233675122928e7
0.72,0.35,0.25,0.33,0.25,0.22,0.31,0.68,2.5050292523633208e7
0.31,0.78,0.4,0.02,0.83,0.06,0.7,0.61,2.5271918720836435e7
0.24,0.01,0.99,0.96,0.18,0.95,0.43,0.14,2.5268564938335154e7
0.87,0.57,0.4,0.81,0.14,0.94,0.99,0.05,2.5369182910250183e7
0.97,0.06,0.56,0.08,0.76,0.71,0.14,0.83,2.5344040738131475e7
0.22,0.84,0.35,0.35,0.33,0.42,0.61,0.87,2.5121202353856437e7
0.1,0.96,0.74,0.18,0.36,0.15,0.64,0.81,2.52767093233266e7
0.68,0.18,0.51,0.51,0.29,0.63,0.26,0.61,2.515512690143628e7
0.95,0.72,0.06,0.33,0.97,0.82,0.03,0.14,2.5417387842387844e7
0.82,0.81,0.07,0.72,0.54,0.73,0.4,0.65,2.5296721533150233e7
0.66,0.13,0.1,0.2,0.14,0.31,0.71,0.68,2.5034591673245672e7
0.02,0.68,0.64,0.71,0.7,0.57,0.62,0.29,2.5457953500627298e7
0.35,0.43,0.47,0.94,0.84,0.03,0.29,0.86,2.540068021089375e7
0.43,0.67,0.96,0.12,0.17,0.62,0.58,0.9,2.5126280193768125e7
0.44,0.22,0.93,0.65,0.52,0.84,0.34,0.45,2.5292985419258226e7
0.38,0.21,0.56,0.86,0.84,0.2,0.83,0.58,2.5300338471982878e7
0.81,0.95,0.66,1.0,0.08,0.27,0.58,0.56,2.5126933278110918e7
0.78,0.71,0.77,0.27,0.02,0.11,0.51,0.23,2.540984876521288e7
0.69,0.16,0.46,0.68,0.83,0.64,0.9,0.8,2.5320610932473436e7
0.67,0.38,0.61,0.05,0.55,0.76,0.53,0.98,2.5260088118183546e7
0.23,0.63,0.39,0.39,0.19,0.35,0.45,0.42,2.5125628789123777e7
0.57,0.6,0.57,0.03,0.19,0.72,0.46,0.72,2.506508009472273e7
0.49,0.96,0.97,0.22,0.46,0.58,0.31,0.69,2.5213315282513853e7
0.65,0.93,0.97,0.21,0.49,0.69,0.21,0.99,2.5274986832543015e7
0.78,0.94,0.48,0.03,0.12,0.23,0.82,0.67,2.5051852499402586e7
0.1,0.46,0.63,0.38,0.06,0.99,0.33,0.16,2.5305940274474166e7
0.62,0.57,0.31,0.34,0.81,0.09,0.72,0.03,2.530557029182663e7
0.52,0.02,0.67,0.96,0.72,0.09,0.33,0.43,2.534902984339303e7
0.22,0.06,0.8,0.79,0.92,0.23,0.9,0.79,2.5285239775277074e7
0.06,0.47,0.54,0.85,0.06,0.64,0.99,0.43,2.5325871312811516e7
0.92,0.67,0.24,0.26,0.37,0.95,0.97,0.01,2.5320848772273585e7
0.45,0.23,0.01,0.64,0.5,0.02,0.75,0.82,2.5214532943884958e7
0.4,0.3,0.01,0.09,0.61,0.95,0.06,1.0,2.5263512305371862e7
0.36,0.02,0.94,0.89,0.44,0.59,0.9,0.97,2.516700948970923e7
0.36,0.98,0.81,0.71,0.86,0.6,0.06,0.7,2.5427965417203628e7
0.9,0.05,0.94,0.27,0.6,0.16,0.28,0.07,2.5326213462076586e7
0.64,0.62,0.24,0.34,0.66,0.62,0.72,0.73,2.530653747366967e7
0.22,0.5,0.06,0.52,0.1,0.9,0.46,0.07,2.5215572374808997e7
0.38,0.42,0.67,0.64,0.05,0.9,0.05,0.55,2.535180747188294e7
0.69,0.12,0.34,0.24,0.23,0.01,0.42,0.07,2.509299387148789e7
0.99,0.52,0.76,0.38,0.32,0.29,0.69,0.6,2.5214239713610232e7
0.67,0.1,0.92,0.21,0.97,0.92,0.93,0.43,2.5433927374029472e7
0.08,0.55,0.29,0.55,0.45,0.28,0.61,0.8,2.5284947950685844e7
0.85,0.46,0.61,0.25,0.37,0.28,0.87,0.66,2.5206563096296053e7
0.06,0.09,0.94,0.53,0.32,0.32,0.6,0.6,2.5209946335976016e7
0.24,0.96,0.34,0.9,0.56,0.35,0.83,0.02,2.5243836960504342e7
0.66,0.04,0.01,0.52,0.52,0.96,0.17,0.42,2.5277313897676706e7
0.45,0.92,0.82,0.09,0.18,0.36,0.73,0.01,2.512191190800904e7
0.2,0.7,0.27,0.68,0.11,0.21,0.9,0.75,2.5221865909129966e7
0.61,0.91,0.6,0.41,0.83,0.62,0.81,0.59,2.5332443960155036e7
0.75,0.35,0.36,0.57,0.16,0.33,0.06,0.2,2.5224152585329123e7
0.99,0.53,0.22,0.8,0.85,0.85,0.42,0.44,2.540351342857213e7
0.46,0.96,0.65,0.81,0.29,0.8,0.51,0.53,2.522944318295837e7
0.12,0.05,0.02,0.93,0.31,0.48,0.23,0.86,2.5219706805920295e7
0.97,0.12,0.66,0.43,0.54,0.03,0.68,0.67,2.531022999360198e7
0.66,0.47,0.69,0.26,0.45,0.91,0.8,0.31,2.5271772197133712e7
0.39,0.64,0.2,0.36,0.68,0.47,0.82,0.59,2.5251784135144696e7
0.02,0.4,0.47,0.89,0.1,0.51,0.82,0.84,2.5430989424701378e7
0.18,0.36,0.9,0.83,0.64,0.61,0.39,0.54,2.5408051385349028e7
0.99,0.46,0.09,0.88,0.82,0.17,0.7,0.02,2.5375239187018584e7
0.79,0.14,0.97,0.63,0.1,0.55,0.56,0.76,2.4957967461718272e7
0.17,0.6,0.04,0.83,0.88,0.37,0.64,0.76,2.5415434588117234e7
0.53,0.2,0.96,0.14,0.32,0.72,0.55,0.8,2.5208403687977415e7
0.82,0.94,0.08,0.94,0.34,0.1,0.06,1.0,2.5145427289921857e7
0.5,0.74,0.82,0.13,0.02,0.96,0.53,0.58,2.5279781558261257e7
0.47,0.42,0.21,0.65,0.75,0.54,0.29,0.62,2.5375460877542567e7
0.27,0.8,0.16,0.43,0.99,0.95,0.65,0.37,2.5441388846358772e7
0.64,0.86,0.9,0.77,0.55,0.41,0.27,0.03,2.5292963366214868e7
0.64,0.7,0.83,0.13,0.72,0.99,0.73,0.01,2.532407490653617e7
0.82,0.45,0.17,0.27,0.19,0.28,0.52,1.0,2.498386704677736e7
0.27,0.05,0.46,0.21,0.94,0.96,0.88,0.23,2.5438851032876015e7
0.55,0.14,0.7,0.26,0.51,0.56,0.04,0.45,2.5267499129905764e7
0.22,0.92,0.37,1.0,0.43,0.15,0.54,0.5,2.5181169950385235e7
0.17,0.78,0.53,0.08,0.35,0.08,0.35,0.45,2.498150440784112e7
0.1,0.85,0.63,0.35,0.36,0.74,0.33,0.47,2.523917191004253e7
0.89,0.77,0.85,0.12,0.55,0.84,0.77,0.74,2.5299452836228337e7
0.67,0.37,0.25,0.28,0.06,0.6,0.7,0.5,2.5127007848072838e7
0.11,0.5,0.11,0.44,0.39,0.87,0.07,0.81,2.521602322683425e7
0.76,0.89,0.09,0.46,0.2,0.16,0.2,0.17,2.508647104355117e7
0.37,0.63,0.41,0.54,0.01,0.92,0.15,0.53,2.547993842928848e7
0.55,0.99,0.41,0.95,0.84,0.94,0.86,0.82,2.5389098011901945e7
0.21,0.85,0.55,0.96,0.25,0.66,0.4,0.41,2.5231076429540597e7
0.99,0.79,0.01,0.31,0.05,0.45,0.61,0.72,2.505198959551354e7
0.85,0.18,0.83,0.65,0.67,0.28,0.11,0.92,2.532396937899905e7
0.14,0.81,0.67,0.35,0.37,0.73,0.76,0.41,2.527285678431365e7
0.46,0.17,0.92,0.59,0.64,0.4,1.0,0.6,2.5225153085743085e7
0.62,0.39,0.91,0.32,0.42,0.54,0.43,0.19,2.5261458092416503e7
0.67,0.12,0.14,0.58,0.33,0.38,0.25,0.09,2.50394256860287e7
0.3,0.31,0.76,0.67,0.97,0.62,0.26,0.77,2.547080798356019e7
0.8,0.25,0.26,0.91,0.44,0.44,0.41,0.84,2.5257355069297116e7
0.73,0.08,0.07,0.41,0.9,0.24,0.17,0.84,2.5389061165369708e7
0.81,0.69,0.24,0.55,0.41,0.27,0.74,0.62,2.5201356065456837e7
0.2,0.33,0.13,0.32,0.47,0.06,0.05,0.87,2.5206607441980246e7
0.33,0.63,0.41,0.63,0.49,0.11,0.57,0.79,2.5177730296793066e7
0.18,0.34,0.05,0.22,0.49,0.72,0.3,0.43,2.521958105851302e7
0.1,0.63,0.22,0.02,0.28,0.33,0.33,0.88,2.512321760067476e7
0.47,0.03,0.28,0.13,0.91,0.49,0.67,0.21,2.543453410501644e7
0.69,0.15,0.24,0.21,1.0,0.21,0.7,0.49,2.544340858249689e7
0.33,0.98,0.83,0.45,0.44,0.83,0.64,0.25,2.5251219924431432e7
0.47,0.78,0.67,0.24,0.49,0.74,0.13,0.44,2.5252554374687377e7
0.37,0.72,0.93,0.98,0.28,0.08,0.88,0.2,2.521309742461792e7
0.73,0.91,0.87,0.71,0.55,0.02,0.47,0.39,2.539172800180552e7
0.53,0.8,0.12,0.32,0.75,0.59,0.35,0.03,2.531705849953213e7
0.96,0.41,0.88,0.91,0.26,0.97,0.51,0.1,2.52775474325382e7
0.46,0.84,1.0,0.72,0.52,0.95,0.55,0.83,2.5316837676904455e7
0.13,0.4,0.55,0.02,0.21,0.82,0.42,0.06,2.5200116143017784e7
0.87,0.32,0.72,0.74,0.28,0.72,0.05,0.86,2.523221690998127e7
0.48,0.6,0.82,0.16,0.24,0.8,0.7,0.6,2.521525006571218e7
0.72,0.8,0.4,0.94,0.77,0.2,0.23,0.78,2.5366416012376387e7
0.66,0.42,0.02,0.29,0.77,0.33,0.28,0.87,2.5329491328821022e7
0.55,0.7,0.79,0.57,0.13,0.8,0.02,0.55,2.5285627320432022e7
0.47,0.91,0.08,0.38,0.08,0.81,0.19,0.7,2.525750655906639e7
0.89,0.53,0.94,0.52,0.15,0.1,0.6,0.66,2.5017504143617515e7
1.0,0.21,0.6,0.22,0.27,0.32,0.76,0.31,2.520130267675183e7
0.9,0.69,0.58,0.51,0.36,0.51,0.23,0.42,2.515865167482076e7
0.06,0.39,0.42,0.79,0.39,0.79,0.49,0.34,2.5419917666615106e7
0.63,0.36,0.63,0.76,0.24,0.39,0.75,0.85,2.516138212685875e7
0.16,0.45,0.24,0.13,0.8,0.87,0.11,0.34,2.534741020224135e7
0.82,0.23,0.46,0.73,0.63,0.42,0.4,0.96,2.532918301800611e7
0.92,0.95,0.18,0.02,0.69,0.76,0.6,0.1,2.5285718766579736e7
0.68,0.04,0.24,0.82,0.15,0.5,0.43,0.33,2.4981318188707553e7
0.67,0.13,0.68,0.79,0.09,0.29,0.96,0.29,2.5313616707556657e7
0.88,0.38,0.58,0.19,0.06,0.12,0.3,0.15,2.5320185760144353e7
0.2,0.27,0.92,0.16,0.62,0.65,0.55,0.1,2.532951630274988e7
0.41,0.03,0.29,0.1,0.02,0.62,0.25,0.65,2.5437496190423235e7
0.47,0.33,0.31,0.51,0.14,1.0,0.05,0.45,2.525187366813452e7
0.84,0.52,0.34,0.74,0.29,0.96,0.49,0.04,2.5249819250827737e7
0.03,0.78,0.05,0.9,0.14,0.93,0.52,0.19,2.543900911981332e7
0.53,0.74,0.25,0.16,0.13,0.97,0.47,0.08,2.5115002035231378e7
0.76,0.63,0.37,0.47,0.5,0.46,0.75,0.64,2.5280001350218773e7
0.28,0.76,0.89,0.51,0.56,0.08,0.97,0.14,2.527446352258054e7
1.0,1.0,0.21,0.51,0.52,0.58,0.53,0.69,2.5248727474211045e7
0.55,0.79,0.75,0.28,0.91,0.65,0.24,0.02,2.542222772047067e7
0.47,0.72,1.0,0.76,0.32,0.5,0.64,0.7,2.5252412426132202e7
0.72,0.64,0.43,0.86,0.2,0.37,0.23,0.07,2.5141238276940998e7
0.82,0.35,0.31,0.3,0.23,0.09,0.88,0.1,2.5171567154252533e7
0.42,0.71,0.54,0.85,0.05,0.98,0.11,0.02,2.532551178139183e7
0.57,0.85,0.72,0.29,0.12,0.2,0.87,0.47,2.5205335548692007e7
0.36,0.22,0.2,0.08,0.96,0.04,0.29,0.09,2.5463839928799335e7
0.43,0.08,0.6,0.3,0.08,0.49,0.79,0.47,2.5082967932040118e7
0.53,0.09,0.62,0.06,0.6,0.95,0.18,0.04,2.527958834694777e7
0.42,0.81,0.96,0.9,0.51,0.89,0.54,0.12,2.5323638501547217e7
0.18,0.69,0.82,0.31,0.63,1.0,0.47,0.59,2.535122407060099e7
0.01,0.5,0.05,0.47,0.44,0.51,0.87,0.48,2.5470206876937035e7
0.45,0.54,0.56,0.33,0.86,0.18,0.69,0.04,2.5363740854494892e7
0.01,0.57,0.13,0.31,0.76,0.54,0.91,0.82,2.5457370258265987e7
0.67,0.22,0.43,0.8,0.61,0.63,0.36,0.53,2.53495438160657e7
0.76,0.32,0.72,0.35,0.73,0.65,0.59,0.92,2.5373430298307113e7
0.08,0.72,0.39,0.18,0.05,0.61,0.13,0.24,2.5310460578034483e7
0.23,0.65,0.64,0.19,0.99,0.92,0.41,0.36,2.543924163192496e7
0.08,0.22,0.6,0.78,0.77,0.46,0.31,0.81,2.5404065752667494e7
0.84,0.94,0.68,0.18,0.39,0.14,0.88,0.95,2.5267155587304622e7
0.83,0.77,0.07,0.34,0.61,0.97,0.64,0.83,2.5292766623681575e7
0.15,0.72,0.69,0.68,0.57,0.82,0.06,0.17,2.531677392113989e7
1.0,0.83,0.09,0.73,0.88,0.75,0.36,0.21,2.5409234734541122e7
0.49,0.63,0.71,0.8,0.61,0.49,0.43,0.96,2.5303692555308893e7
0.81,0.42,0.27,0.94,0.38,0.93,0.39,0.07,2.528186562530076e7
0.57,0.04,0.48,0.31,0.97,0.04,0.76,0.26,2.5463941961323503e7
0.26,0.15,0.31,0.56,0.44,0.93,0.58,0.42,2.5252442001819775e7
0.73,0.01,0.68,0.99,0.73,0.54,0.4,0.21,2.54279113324811e7
0.56,0.01,0.61,0.37,0.75,0.84,0.32,0.76,2.535695080955754e7
0.02,0.17,0.27,0.2,0.49,0.63,0.13,0.79,2.5390009098038837e7
0.05,0.39,0.08,0.67,0.19,0.1,0.32,0.95,2.5194661574779388e7
0.35,0.21,0.79,0.72,0.53,0.12,0.22,0.74,2.5243376759930868e7
0.96,0.72,0.45,0.9,0.37,0.09,0.58,0.41,2.5243564462277304e7
0.51,0.48,0.59,0.52,0.14,0.85,0.84,0.42,2.5295473526202492e7
0.58,0.09,0.51,0.99,0.4,0.45,0.53,0.09,2.5158404367376927e7
0.59,0.82,0.15,0.64,0.08,0.76,0.82,0.11,2.5188564227980778e7
0.02,0.29,0.92,0.68,0.48,0.5,1.0,0.43,2.5409967543259397e7
0.05,0.92,0.58,0.1,0.49,0.76,0.35,0.21,2.5405059692380294e7
0.22,0.61,0.92,0.75,0.74,0.57,0.4,0.19,2.539483135717927e7
0.73,0.85,0.06,0.59,0.62,0.32,0.58,0.02,2.52635158848315e7
0.41,0.35,0.86,0.12,0.85,0.03,0.81,0.38,2.5273821398787506e7
0.9,0.6,0.65,0.37,0.76,0.51,0.29,0.99,2.5355985730261587e7
0.66,0.58,0.29,0.41,0.64,0.46,0.39,0.73,2.5291237527803227e7
0.94,0.24,0.93,0.41,0.7,0.5,0.77,0.19,2.5359206465098273e7
0.27,0.2,0.75,0.05,0.67,0.85,0.64,0.12,2.53062806227872e7
0.52,0.19,0.88,0.9,0.68,0.67,0.07,0.96,2.537781111724013e7
0.27,0.51,0.28,0.5,0.42,0.62,0.54,0.06,2.5209672592900362e7
0.75,0.32,0.14,0.49,0.41,0.9,0.13,0.14,2.518593437533133e7
0.07,0.28,0.46,0.66,0.94,0.26,0.55,0.85,2.5478937662974924e7
0.79,0.65,0.74,0.79,0.38,0.77,0.88,0.07,2.533660442607282e7
0.63,0.96,0.31,0.15,0.84,0.5,0.14,0.21,2.53310573039852e7
0.51,0.08,0.64,0.65,0.93,0.6,0.94,0.37,2.5285790066888064e7
0.32,0.21,0.18,1.0,0.28,0.02,0.64,0.07,2.5193837372495133e7
0.29,0.27,0.93,0.29,0.23,0.51,0.89,0.91,2.5168347901890296e7
0.26,0.93,0.34,0.92,0.94,0.02,0.12,0.79,2.5440284134143565e7
0.28,0.78,0.88,0.19,0.25,0.88,0.57,0.13,2.5202920942754988e7
0.46,0.34,0.58,0.15,0.87,0.48,0.09,0.08,2.541256929714158e7
0.6,0.95,0.16,0.71,0.57,0.27,0.52,0.66,2.525487955478254e7
0.14,0.8,0.36,0.93,0.42,0.01,0.06,0.06,2.5113812181291826e7
0.13,0.79,0.22,0.17,0.65,0.74,0.77,0.22,2.5290435495866254e7
0.81,0.81,0.03,0.01,0.53,0.42,0.5,0.62,2.5202070207783557e7
0.98,0.76,0.44,0.35,0.35,0.89,0.13,0.8,2.5207586381495856e7
0.26,0.06,0.81,0.97,0.53,0.35,0.75,0.98,2.5203891849062026e7
0.33,0.2,0.72,0.47,0.47,0.98,0.4,0.41,2.5254409434561543e7
0.68,0.26,0.97,0.66,0.84,0.52,0.72,0.78,2.537318663362521e7
0.8,0.32,0.01,0.26,0.53,0.49,0.42,0.91,2.5263750978831112e7
0.45,0.88,0.22,0.8,0.28,0.04,0.69,0.34,2.525426714045487e7
0.57,0.77,0.59,0.23,0.27,0.24,0.82,0.25,2.5176372798514668e7
0.71,0.45,0.83,0.92,0.28,0.3,0.66,0.28,2.5178581891149063e7
0.32,0.51,0.96,0.64,0.66,0.21,0.83,0.81,2.5317409673662495e7
0.58,0.03,0.49,0.68,0.4,0.66,0.58,0.52,2.526058547778028e7
0.8,0.92,0.91,0.74,0.29,0.52,0.97,0.94,2.5365507561232015e7
0.71,0.28,0.54,0.01,0.48,0.43,0.03,1.0,2.5229045676027343e7
0.31,0.38,0.65,0.81,0.87,0.15,0.47,0.96,2.5419926628217526e7
0.16,0.64,0.97,0.38,0.6,0.55,0.4,0.96,2.5353922091634322e7
0.82,0.72,0.77,0.72,0.37,0.27,0.88,0.85,2.534196570543598e7
0.46,0.13,0.55,0.95,0.11,0.68,0.97,0.59,2.518942768683927e7
0.41,0.02,0.2,0.28,0.32,0.93,0.72,0.22,2.506184307943411e7
0.64,0.39,0.63,0.35,0.93,0.97,0.86,0.01,2.54123166572906e7
0.34,1.0,0.11,0.36,0.53,0.42,0.05,0.35,2.5234795187278032e7
0.8,0.69,0.34,0.04,0.95,0.5,0.03,0.36,2.541351009671604e7
0.1,0.47,0.79,0.23,0.45,0.27,0.32,0.11,2.5215910210922692e7
0.5,0.18,0.34,0.92,0.11,0.34,0.13,0.5,2.523640706352508e7
0.49,0.65,0.79,0.14,0.42,0.53,0.98,0.88,2.524545428760498e7
0.87,0.73,0.62,0.8,0.29,0.15,0.23,0.88,2.51075632508642e7
0.24,0.28,0.65,0.01,0.48,0.3,0.57,0.75,2.5173573222318854e7
0.2,0.87,0.18,0.44,0.21,0.28,0.4,0.9,2.5133116040674694e7
0.83,0.44,0.45,0.63,0.11,0.05,0.83,0.5,2.5124397055958282e7
0.92,0.59,0.26,0.09,0.18,0.79,0.13,0.24,2.5222866692547888e7
0.72,0.65,0.2,0.46,0.92,0.56,0.58,0.75,2.540791213769422e7
0.26,0.18,0.15,0.19,0.23,0.87,0.36,0.86,2.51651043020839e7
0.53,0.22,0.29,0.68,0.19,0.5,0.43,0.47,2.5027579559593868e7
0.28,0.57,0.06,0.75,0.27,0.25,0.78,0.66,2.519653626322577e7
0.36,0.19,0.27,0.26,0.74,0.14,0.59,0.63,2.5299029946085602e7
0.02,0.08,0.44,0.07,0.38,0.67,0.84,0.36,2.530068960626493e7
0.6,0.15,0.07,0.05,0.33,0.9,0.04,0.86,2.5156085428184252e7
0.6,0.38,0.74,0.72,0.42,0.26,0.08,0.24,2.5206158712756373e7
0.64,0.59,0.73,0.02,0.56,0.15,0.37,0.23,2.525686663982854e7
0.2,0.82,0.89,0.24,0.72,0.34,0.58,0.06,2.531368314266415e7
0.07,0.41,0.88,0.97,0.12,0.92,0.55,0.82,2.536532409270552e7
