α_v,α_s,α_v_error,α_s_error,decay,MSE
0.98,0.8,0.14,0.19,0.71,2.0767030639105745e7
0.42,0.44,0.1,0.51,0.69,2.07519404246756e7
0.47,0.26,0.63,0.38,0.82,2.051876372541837e7
0.43,0.35,0.21,0.38,0.31,2.0662746542272933e7
0.73,0.16,0.18,0.79,0.96,2.0659335177826967e7
0.8,0.55,0.9,0.01,0.21,2.0630017486785e7
0.08,0.82,0.52,0.5,0.35,2.1370599207516506e7
0.4,0.59,0.3,0.06,0.2,2.0755985179875605e7
0.29,0.57,0.13,0.47,0.37,2.0941316611796726e7
1.0,0.03,0.88,0.98,0.23,2.1282755414684072e7
0.84,0.26,0.85,0.83,0.66,2.062440391172776e7
0.93,0.27,0.8,0.78,0.65,2.0657824351526167e7
0.47,0.32,0.4,0.27,0.6,2.0572235312998272e7
0.04,0.29,0.5,0.1,0.53,2.1281315189831484e7
0.84,0.57,0.54,0.39,0.38,2.0652628535149857e7
0.73,0.36,0.35,0.84,0.15,2.060455857030325e7
0.79,0.11,0.72,0.66,0.2,2.068664760010465e7
0.23,0.92,0.92,0.03,0.59,2.0996854368473765e7
0.51,0.13,0.34,0.83,0.8,2.0711367789055057e7
0.44,0.13,0.38,0.17,0.2,2.059989785333473e7
0.35,0.83,0.79,0.11,0.09,2.0835396067581058e7
0.99,0.68,0.92,0.23,0.31,2.0765591285649985e7
0.04,0.01,0.13,0.77,0.77,2.214194629000736e7
0.95,0.89,0.4,0.88,0.3,2.0860015111313082e7
0.71,0.07,0.19,0.56,0.43,2.078498906586818e7
0.41,0.54,0.75,0.55,0.38,2.064941856144042e7
0.38,0.04,0.83,1.0,0.6,2.1126359439013228e7
0.52,0.15,0.92,0.81,0.48,2.0590701729328327e7
0.38,0.03,0.2,0.4,0.86,2.109173499978356e7
0.34,0.04,0.53,0.13,0.7,2.0786613003838293e7
0.41,0.07,0.4,0.15,0.53,2.068307236123865e7
0.03,0.72,0.69,0.05,0.5,2.1507161101770103e7
0.72,0.04,0.04,0.73,0.9,2.106366833485852e7
0.72,0.44,0.93,0.44,0.23,2.0576144261523716e7
0.11,0.22,0.09,0.59,0.46,2.1294043684262663e7
0.83,0.98,0.17,0.64,0.89,2.087997528826917e7
0.71,0.42,0.55,0.66,0.23,2.058748676182054e7
0.04,0.01,0.17,0.12,0.44,2.1979939929980814e7
0.21,0.22,0.38,0.19,0.77,2.0816734761089887e7
0.96,0.53,0.43,0.83,0.34,2.070106439617351e7
0.63,0.96,0.16,0.16,0.59,2.0878810628982812e7
0.98,0.09,0.54,0.08,0.71,2.0694966990101304e7
0.4,0.28,0.23,0.79,0.46,2.07057918658671e7
0.6,0.93,0.97,0.98,0.78,2.087593130920893e7
0.38,0.31,0.27,0.29,0.82,2.0663109532498073e7
0.71,0.37,0.02,0.23,0.83,2.0599045675109863e7
0.54,0.14,0.91,0.91,0.4,2.06329990828697e7
0.96,0.27,0.6,0.49,0.14,2.062922654550732e7
0.12,0.78,0.31,0.55,0.46,2.131017082124681e7
0.71,0.3,0.14,0.09,0.85,2.0563620298592634e7
0.93,0.82,0.6,0.08,0.9,2.0774552546096265e7
0.27,0.36,0.42,0.83,0.7,2.078656103339213e7
0.89,0.68,0.1,0.29,0.45,2.0708469911133446e7
0.63,0.14,0.75,0.91,0.32,2.065294688834138e7
0.27,0.64,0.96,0.9,0.45,2.0828435198158585e7
0.75,0.12,0.38,0.88,0.27,2.07244799135573e7
0.74,0.6,0.89,0.58,0.06,2.0661939941609733e7
0.36,0.92,0.79,0.61,0.87,2.091919651686406e7
0.73,0.4,0.38,0.77,0.99,2.0604365151802283e7
0.72,0.37,0.43,0.31,0.67,2.0554654382184017e7
0.37,0.9,0.31,0.58,0.39,2.098603243990705e7
0.87,0.83,0.74,0.23,0.64,2.077822337173465e7
0.83,0.33,0.28,0.31,0.96,2.056892468163085e7
0.98,0.15,0.24,0.37,0.09,2.065134612320517e7
0.74,0.45,0.1,0.2,0.43,2.0609077050781306e7
0.16,1.0,0.6,0.6,0.52,2.124602005733966e7
0.51,0.73,0.45,0.53,0.72,2.0769050238136746e7
0.83,1.0,0.14,0.65,0.87,2.089247637149056e7
0.74,0.61,0.83,0.21,0.97,2.0644424487861473e7
0.24,0.63,0.59,0.94,0.28,2.0924549150533013e7
0.02,0.88,0.56,0.89,0.62,2.170831154996354e7
0.93,0.95,0.91,0.77,0.24,2.0898331061812818e7
0.28,0.68,0.61,0.66,0.68,2.087146887697899e7
0.93,0.15,0.58,0.93,0.86,2.073964305949672e7
0.86,0.18,0.89,0.51,0.9,2.06200692015028e7
0.08,0.45,0.26,0.36,0.34,2.129493182099725e7
0.21,0.75,0.79,0.02,0.99,2.0940145363265514e7
0.72,0.09,0.45,0.53,0.54,2.068309594780152e7
0.47,0.73,0.5,0.83,0.21,2.080405190886311e7
0.87,0.15,0.61,0.92,0.14,2.071249823024574e7
0.02,0.45,0.43,0.33,0.39,2.149556348160623e7
0.41,0.62,0.95,0.51,0.53,2.0675521293210894e7
0.55,0.63,0.7,0.82,0.16,2.069494612880002e7
0.25,0.22,0.17,0.26,0.32,2.0857856939779937e7
0.51,0.13,0.88,0.33,0.01,2.0516385617175665e7
0.76,0.7,0.62,0.38,0.27,2.0701733297052067e7
0.6,0.91,0.84,0.98,0.82,2.0867513519565083e7
0.53,0.43,0.54,0.79,0.24,2.0609557761497088e7
0.85,0.66,0.84,0.67,0.16,2.0724973404216684e7
0.12,0.78,0.51,0.14,0.78,2.121116221125386e7
0.95,0.87,0.2,0.25,0.92,2.0797887218290396e7
0.85,0.26,0.6,0.73,0.09,2.0605300511687357e7
0.01,0.81,0.05,0.22,0.31,2.182019597327777e7
0.67,0.04,0.42,0.21,0.06,2.0763931460677363e7
0.28,0.23,0.92,0.87,0.69,2.0647984896150544e7
0.59,0.79,0.1,0.99,0.08,2.087821158901136e7
0.43,0.52,0.31,0.28,0.65,2.0701443277842045e7
0.03,0.75,0.47,0.08,0.05,2.1557791187202394e7
0.95,0.45,0.49,0.06,0.83,2.062990758180769e7
0.72,0.79,0.1,0.91,0.99,2.082755704484365e7
0.92,0.4,0.52,0.4,0.19,2.061655535612593e7
0.54,0.84,0.31,0.93,0.83,2.088467325064359e7
0.62,0.49,0.19,0.69,0.52,2.0663808495371997e7
0.15,0.17,0.03,0.01,0.05,2.1190059651124485e7
0.45,0.62,0.62,0.25,0.17,2.068076510146468e7
0.93,0.39,0.97,0.57,0.02,2.0661249282201525e7
0.52,0.15,0.73,0.12,0.1,2.0503943178540032e7
0.32,0.81,0.38,0.4,0.17,2.09465960950706e7
0.8,0.63,0.51,0.73,0.32,2.0698516785766263e7
0.89,0.64,0.88,0.8,0.96,2.0742030067373496e7
0.87,0.52,0.56,0.62,0.53,2.0655075824736357e7
0.91,0.37,0.21,0.51,0.31,2.0608791565640874e7
0.62,0.78,0.9,0.51,0.84,2.074167617826424e7
0.33,0.97,0.6,0.59,0.04,2.1000200432900995e7
0.05,0.53,0.71,0.58,0.02,2.129618376064548e7
0.43,0.51,0.82,0.66,0.14,2.0625401853721466e7
0.31,0.48,0.62,0.48,0.59,2.0701932794538647e7
0.79,0.01,0.35,0.88,0.84,2.148351848228913e7
0.04,0.18,0.79,0.53,0.51,2.1238882678143922e7
0.05,0.96,0.17,0.87,0.82,2.172065545964951e7
0.71,0.95,0.16,0.4,0.28,2.086543458036408e7
0.05,0.4,0.49,0.32,0.95,2.1271285708113786e7
0.17,0.81,0.42,0.43,0.09,2.1156789339254186e7
0.66,0.49,0.47,0.59,0.23,2.0612758877520476e7
0.1,0.76,0.69,0.3,0.3,2.121672103562651e7
0.87,0.38,0.67,0.46,0.08,2.060126237063266e7
0.01,0.36,0.97,0.01,0.36,2.1631009975500215e7
0.03,0.69,0.03,0.79,0.75,2.1783663135717284e7
0.56,0.88,0.42,0.7,0.85,2.0861636557340123e7
0.2,0.75,0.49,0.22,0.82,2.1031015028147712e7
0.35,0.08,0.09,0.86,0.6,2.1061861402616803e7
0.28,0.83,0.98,0.32,0.25,2.088907290208175e7
0.29,0.14,0.51,0.03,0.56,2.0669830222276006e7
0.02,0.8,0.77,0.21,0.02,2.1628067739713825e7
0.91,0.68,0.82,0.18,0.54,2.072252777930016e7
0.72,0.82,0.37,0.47,0.56,2.078149712307676e7
0.21,0.78,0.26,0.68,0.32,2.114231740225833e7
0.12,0.79,0.91,0.36,0.97,2.115067817377056e7
0.42,0.37,0.22,0.21,0.21,2.0666255822286047e7
0.87,0.36,0.45,0.26,0.54,2.0580722691526607e7
0.34,0.26,0.47,0.2,0.62,2.0615709594771408e7
0.61,0.93,0.57,0.92,0.8,2.088688693599086e7
0.84,0.94,0.3,0.29,0.6,2.0828808637353726e7
0.47,0.39,0.05,0.26,0.59,2.0698467877649438e7
0.6,0.12,0.57,0.6,0.77,2.0614461063493606e7
0.16,0.84,0.48,0.32,0.1,2.1168012385888e7
0.05,0.52,0.81,0.35,0.57,2.1270953987593368e7
0.38,0.9,0.4,0.75,0.57,2.0972533404414117e7
0.39,0.63,0.45,0.98,0.22,2.0813437812412143e7
0.6,0.4,0.5,0.57,0.38,2.057248310391442e7
0.6,0.54,0.72,0.18,0.66,2.059559138579058e7
0.61,0.26,0.21,0.81,0.45,2.062025116495314e7
0.23,0.84,0.42,0.17,0.24,2.1052370266701736e7
0.02,0.82,0.98,0.7,0.42,2.1659691845073372e7
0.88,0.6,0.53,0.72,0.34,2.0698829263629314e7
0.57,0.35,0.58,0.62,0.98,2.055258610295051e7
0.57,0.97,0.44,0.79,0.1,2.091866273310606e7
0.6,0.16,0.48,0.26,0.11,2.0533783149090704e7
0.57,0.17,0.19,0.87,0.18,2.068764714928983e7
0.07,0.82,0.71,0.77,0.4,2.1381140187431514e7
0.8,0.59,0.47,0.37,0.05,2.065369420160122e7
0.78,0.44,0.97,0.54,0.05,2.0604246441805445e7
0.6,0.17,0.04,0.08,0.24,2.0611893735124722e7
0.16,0.02,0.2,0.13,0.73,2.139939414323352e7
0.31,0.34,0.83,0.58,0.97,2.060518720723806e7
0.17,0.89,0.45,0.39,0.64,2.1188794774933863e7
0.15,0.79,0.64,0.83,0.02,2.115762125807693e7
0.45,0.22,0.36,0.1,0.44,2.05749142627275e7
0.29,0.32,0.87,0.49,0.38,2.0604219888534766e7
0.43,0.54,0.9,0.89,0.23,2.0659370981472902e7
0.7,0.52,0.38,0.87,0.6,2.0660190496765055e7
0.07,0.11,0.09,0.48,0.31,2.1515426224453993e7
0.37,0.04,0.67,0.92,0.13,2.1125914184767835e7
0.4,0.72,0.13,0.47,0.13,2.089969389652256e7
0.12,0.05,0.61,0.94,0.02,2.1389804887333542e7
0.19,0.19,0.24,0.04,0.81,2.09362543002824e7
0.17,0.16,0.99,0.44,0.45,2.0766514002174903e7
0.52,0.61,0.88,0.51,1.0,2.0646244408552803e7
0.66,0.48,0.61,0.19,0.65,2.057566880255457e7
0.53,0.42,0.12,0.57,0.26,2.0671815370258685e7
0.9,0.75,0.47,0.81,0.14,2.0779659917415578e7
0.24,0.11,0.27,0.3,0.66,2.087403744418982e7
0.06,0.57,0.03,0.5,0.18,2.1605612795942307e7
0.49,0.71,0.17,0.9,0.41,2.0857489693466738e7
0.61,0.55,0.98,0.45,0.95,2.060586825438177e7
0.14,0.31,0.17,0.56,0.26,2.113172920366795e7
