α_v,α_s,α_v_error,α_s_error,α_v_CCC,α_s_CCC,CCC,decay,MSE
0.61,0.28,0.9,0.16,0.47,0.08,0.89,0.3,3.7607052292037934e7
0.01,0.98,0.64,0.7,0.51,0.48,0.84,0.87,3.786501358903443e7
0.91,0.99,0.33,0.83,0.22,0.73,0.62,0.04,3.7457835441969775e7
0.39,0.24,0.32,0.64,0.4,0.35,1.0,0.41,3.752216185128548e7
0.69,0.74,0.49,0.67,0.83,0.27,0.45,0.69,3.725274206224882e7
0.66,0.94,0.82,0.72,0.21,0.88,0.27,0.94,3.73794438981359e7
0.94,0.71,0.95,0.8,0.64,0.15,0.58,0.1,3.7588165607854605e7
0.47,0.75,0.72,0.69,0.43,0.57,0.51,0.41,3.719680532582581e7
0.66,0.48,0.32,0.01,0.12,0.56,0.31,0.79,3.752614166545848e7
0.11,0.88,0.25,0.37,0.21,0.78,0.57,0.28,3.732659833754296e7
0.18,0.36,0.16,0.51,0.75,0.43,0.29,0.01,3.702036122038763e7
0.33,0.35,0.56,0.53,0.28,0.4,0.53,0.46,3.737368253240877e7
0.11,0.11,0.77,0.65,0.79,0.79,0.8,0.67,3.733690903031253e7
0.56,0.85,0.87,0.03,0.94,0.17,0.2,0.55,3.73594655713303e7
0.54,0.58,0.81,0.96,0.24,0.27,0.33,0.85,3.764070548838551e7
0.3,0.2,0.81,0.05,0.67,0.92,0.79,0.62,3.700007351392596e7
0.65,0.63,0.68,0.27,0.37,0.2,0.56,0.87,3.771484762143535e7
0.12,0.82,0.09,0.59,0.5,0.26,0.13,0.71,3.752317997576244e7
0.21,0.06,0.26,0.5,0.36,0.72,0.18,0.42,3.711770042001259e7
0.49,0.51,1.0,0.61,0.09,0.77,0.45,0.92,3.756089435232357e7
0.87,0.97,0.87,0.17,0.77,0.87,0.43,0.37,3.688318159098526e7
0.74,0.11,0.5,0.21,0.13,0.46,0.86,0.54,3.811261580692693e7
0.27,0.47,0.74,0.78,0.13,0.26,0.91,0.33,3.7530825300703466e7
0.64,0.63,0.08,0.36,0.16,1.0,0.07,0.23,3.744518719031175e7
0.91,0.65,0.11,0.21,0.11,0.01,0.98,0.48,3.806345853588872e7
0.67,0.32,0.16,0.66,0.36,0.31,0.1,0.54,3.755862374213719e7
0.13,0.07,0.79,0.29,0.8,0.67,0.94,0.26,3.7843596367983855e7
0.3,0.08,0.52,0.56,0.72,0.57,0.33,0.44,3.759083279373801e7
0.28,0.92,0.85,0.58,0.17,0.23,0.8,0.46,3.7812541414611556e7
0.23,0.03,0.44,0.52,0.18,0.64,0.95,0.89,3.846669982674309e7
0.67,0.75,0.59,0.55,0.46,0.48,0.49,0.58,3.723223329104987e7
0.5,0.99,0.2,0.22,0.52,0.87,0.15,0.72,3.707167182265774e7
0.25,0.42,0.88,0.87,0.67,0.42,0.92,0.18,3.731225727365827e7
0.57,0.73,0.66,0.6,0.07,0.12,0.97,0.57,3.784663281212144e7
0.33,0.78,0.77,0.73,0.73,0.76,0.87,0.55,3.711143158559298e7
0.82,0.57,0.44,0.04,0.61,0.88,0.25,0.31,3.695310612322213e7
0.84,0.13,0.48,0.03,0.2,0.64,0.31,0.84,3.7751663799388416e7
0.79,0.54,0.21,0.65,0.17,0.57,0.25,0.05,3.767189441729775e7
0.14,0.27,0.45,0.39,0.3,0.22,0.93,0.91,3.751549182824511e7
0.79,0.18,0.31,0.74,0.58,0.48,0.23,0.55,3.718517629863929e7
0.73,0.11,0.86,0.57,0.86,0.56,0.23,0.03,3.7023602599713646e7
0.29,0.43,0.33,0.61,0.86,0.26,0.5,0.48,3.72319859147421e7
1.0,0.07,0.75,0.27,0.18,0.96,0.58,0.36,3.76879692519863e7
0.25,0.58,0.6,0.79,0.75,0.8,0.65,0.86,3.710566802132094e7
0.47,0.82,0.09,0.13,0.66,0.78,0.39,0.04,3.694597209420716e7
0.54,0.08,0.28,0.87,0.19,0.88,0.32,0.9,3.7465283449240744e7
0.13,0.79,0.99,0.84,0.89,0.38,0.54,1.0,3.7202361673861474e7
0.01,0.84,0.06,0.39,0.02,0.55,0.56,0.06,3.786677866000815e7
0.74,0.12,0.65,0.34,0.55,0.35,0.37,0.41,3.745411225308795e7
0.92,0.74,0.36,0.93,0.05,0.74,0.67,0.12,3.779443016719654e7
0.74,0.46,0.32,0.64,0.57,0.29,0.5,0.47,3.731542386936347e7
0.55,0.36,0.1,0.72,0.28,0.48,0.56,0.08,3.746154997534912e7
0.68,0.46,0.45,0.64,0.31,0.88,0.74,0.65,3.720850328571554e7
0.28,0.63,0.5,0.87,0.78,0.57,0.08,0.06,3.694644058981739e7
0.23,0.53,0.47,0.2,0.75,0.91,0.46,0.88,3.690250330360537e7
0.02,0.12,0.83,0.97,0.81,0.7,0.01,0.63,3.685306799839363e7
0.83,0.54,0.46,0.26,0.35,0.16,0.77,0.41,3.7757239145844676e7
0.89,0.61,0.5,0.49,0.79,0.36,0.11,0.65,3.7073304240102e7
0.23,0.07,0.56,0.23,0.33,0.49,0.76,0.83,3.762914814954154e7
0.05,0.2,0.4,0.2,0.69,0.27,0.86,0.23,3.758736099594156e7
0.34,0.55,0.84,0.61,0.25,0.28,0.72,0.69,3.768426443176869e7
0.94,0.7,0.03,0.88,0.31,0.72,0.83,0.26,3.746289693936172e7
0.16,0.31,0.27,0.69,0.77,0.97,0.78,0.13,3.734826208529956e7
0.55,0.61,0.96,0.26,0.54,0.45,0.51,0.87,3.7208047584000014e7
0.47,0.17,0.77,0.35,0.82,0.07,0.01,0.81,3.76103001359554e7
0.24,0.61,0.69,0.54,0.08,0.03,0.98,0.73,3.781486490463541e7
0.11,0.85,0.44,0.97,0.99,0.22,0.13,0.88,3.709868290746319e7
0.07,0.75,0.8,0.96,0.26,0.8,0.06,0.74,3.7120622332392335e7
0.25,0.87,0.95,0.65,0.13,0.81,0.25,0.82,3.721144944907761e7
0.97,0.8,0.76,0.36,0.08,0.19,0.13,0.62,3.7689066939741135e7
0.63,0.53,0.99,0.47,0.69,0.31,0.99,0.06,3.7105779336476356e7
0.68,0.6,0.04,0.39,0.29,0.41,0.19,0.19,3.7616083959745854e7
0.6,0.59,0.86,0.16,0.94,0.68,0.65,0.14,3.6808792675404996e7
0.89,0.2,0.87,0.22,0.58,0.42,0.38,0.9,3.7255611827155076e7
0.07,0.32,0.2,0.59,0.93,0.27,0.08,0.33,3.711072685183273e7
0.31,0.16,0.45,0.88,0.99,0.63,0.34,0.42,3.692950104383875e7
0.53,0.24,1.0,0.2,0.67,0.82,0.86,0.16,3.7382788858144045e7
0.38,0.73,0.18,0.27,0.31,0.52,0.39,0.04,3.736641154498338e7
0.44,0.16,0.34,0.2,0.87,0.62,0.56,0.93,3.7256350604091935e7
0.54,0.46,0.15,0.4,0.91,0.32,0.89,0.65,3.7185926981461905e7
0.01,0.87,0.1,0.55,0.68,0.03,0.48,0.76,3.841219990328416e7
0.04,0.74,0.92,0.98,0.48,0.34,0.01,0.02,3.7276609403968014e7
0.21,0.8,0.91,0.27,0.39,0.02,0.07,0.5,3.8230417260515474e7
0.88,0.86,0.03,0.36,0.97,0.56,0.38,0.03,3.6855981295728825e7
0.31,0.79,0.17,0.36,0.13,0.51,0.38,0.07,3.7661760279171735e7
0.75,0.27,0.75,0.38,0.95,0.17,0.3,0.5,3.7315024328824215e7
0.9,0.35,0.46,0.76,0.32,0.38,0.31,0.63,3.758786927955076e7
0.33,0.6,0.22,0.36,0.91,0.76,0.96,0.06,3.728159311650372e7
0.36,0.46,0.48,0.26,0.14,0.11,0.2,0.53,3.788824002592851e7
0.98,0.62,0.2,0.38,0.28,0.41,0.41,0.52,3.792376376410032e7
0.38,0.52,0.66,0.3,0.76,0.9,0.38,0.92,3.6874875770539425e7
0.3,0.99,0.35,0.58,0.65,0.95,0.5,0.8,3.710468557800914e7
0.62,0.87,0.63,0.62,0.67,0.04,0.98,0.05,3.765284367498119e7
0.98,0.48,0.78,0.81,0.1,0.38,0.21,0.88,3.791977730307382e7
0.4,0.01,0.11,0.52,0.19,0.81,0.13,0.94,3.723891100905763e7
0.92,0.2,0.23,0.54,0.62,0.25,0.61,0.67,3.73285490718704e7
0.91,0.85,0.89,0.71,0.66,0.06,0.22,0.34,3.7677866858281724e7
0.2,0.75,0.82,0.6,0.72,0.39,0.23,0.85,3.716731854765687e7
0.91,0.69,0.48,0.89,0.93,0.44,0.45,0.05,3.695774391513218e7
0.33,1.0,0.38,0.09,0.26,0.8,0.73,0.23,3.730862237253994e7
0.5,0.85,0.09,0.9,0.35,0.83,0.85,0.34,3.723494429209422e7
0.68,0.71,0.44,1.0,0.99,0.1,0.08,0.99,3.738568586470636e7
0.16,0.04,0.56,0.77,0.53,0.42,0.98,0.28,3.831031203480234e7
0.56,0.54,0.63,0.1,0.93,0.19,0.78,0.14,3.7305731239820644e7
0.56,0.47,0.89,0.94,0.12,0.92,0.71,0.97,3.747649417356119e7
0.1,0.05,0.92,0.72,0.13,0.72,0.71,0.84,3.775764183230321e7
0.07,0.94,0.59,0.13,0.47,0.1,0.14,0.46,3.770690636212661e7
0.4,0.15,0.53,0.26,0.23,0.38,0.04,0.88,3.738134689066562e7
0.09,0.54,0.43,0.36,0.6,0.49,0.39,0.55,3.733333571686604e7
0.8,0.31,0.97,0.72,0.52,0.99,0.24,0.04,3.704424288852835e7
0.13,0.52,0.56,0.41,0.02,0.81,0.36,0.85,3.735765877217183e7
0.91,0.21,0.41,0.96,0.78,0.26,0.44,0.95,3.72006672154636e7
0.33,0.4,0.85,0.21,0.24,0.38,1.0,0.85,3.734574276555393e7
0.19,0.13,0.1,0.48,0.73,0.42,0.08,0.19,3.7018378784544766e7
0.08,0.17,0.53,0.33,0.2,0.68,0.43,0.04,3.711638507413167e7
0.35,0.57,0.25,0.04,0.98,0.33,0.22,0.43,3.710213004338685e7
0.26,0.37,0.38,0.53,0.35,0.94,0.59,0.15,3.707661179351532e7
0.72,0.43,0.5,0.97,0.32,0.68,0.87,0.57,3.741141704998846e7
0.38,0.08,0.44,0.17,0.74,0.24,0.88,0.7,3.764476551420735e7
0.1,0.35,0.05,0.41,0.76,0.46,0.46,0.23,3.708604148345065e7
0.61,0.42,0.38,0.36,0.3,0.99,0.39,0.43,3.721372273862298e7
0.1,0.04,0.53,0.24,0.2,0.03,0.13,0.3,3.8292429171052925e7
0.78,0.53,0.68,0.09,0.44,0.78,0.31,0.47,3.7128886808014005e7
0.65,0.95,0.01,0.71,0.6,0.23,0.92,0.21,3.756066371391344e7
0.08,0.35,0.52,0.06,0.22,0.67,0.56,0.66,3.712191032298268e7
0.38,0.71,0.8,0.13,0.49,0.07,0.12,0.76,3.784742830766359e7
0.45,0.51,0.05,0.41,0.17,0.7,0.53,0.59,3.747034596376654e7
0.5,0.51,0.61,0.88,0.89,1.0,0.25,0.66,3.680713032971559e7
0.08,0.87,0.36,0.17,0.1,0.49,0.59,0.11,3.744635496886451e7
0.74,0.97,0.84,0.61,1.0,0.67,0.34,0.57,3.679094910294647e7
0.69,0.67,0.11,0.78,0.23,0.46,0.69,0.09,3.76988339986518e7
0.77,0.51,0.98,0.26,0.21,0.98,0.71,0.93,3.738646352883341e7
0.93,0.76,0.62,0.18,0.32,0.6,0.28,0.43,3.745238316365799e7
0.38,0.3,0.21,0.26,0.72,0.85,0.7,0.9,3.688674819720081e7
0.29,0.92,0.58,0.69,0.05,0.9,0.97,0.98,3.719218647218578e7
0.75,0.2,0.23,0.81,0.82,0.05,0.69,0.79,3.7575919821608804e7
0.71,0.39,0.79,1.0,0.48,0.36,0.35,0.1,3.728759154410192e7
0.94,0.69,0.48,0.63,0.98,0.38,0.9,0.29,3.6958868442520164e7
0.82,0.85,0.79,0.63,0.96,0.74,0.64,0.38,3.678368753280301e7
0.53,0.5,0.77,0.64,0.76,0.21,0.05,0.5,3.730793106279835e7
0.29,0.84,0.63,0.39,0.05,0.59,0.12,0.13,3.738768304794985e7
0.17,0.89,0.05,0.82,0.14,0.96,0.44,0.38,3.7377282455325425e7
0.34,0.07,0.82,0.66,0.78,0.31,0.01,0.83,3.7147797385248646e7
0.85,0.04,0.15,0.86,0.95,0.79,0.43,0.61,3.674468369431576e7
0.96,0.24,0.53,0.85,0.67,0.38,0.52,0.37,3.712714484202359e7
0.03,0.43,0.26,0.48,0.2,0.94,0.15,0.32,3.746053074712696e7
0.36,0.33,0.48,0.34,0.73,0.62,0.88,0.44,3.719159817857755e7
0.95,0.93,0.91,0.41,0.83,0.95,1.0,0.48,3.677135415226649e7
0.43,0.63,0.43,0.51,0.16,0.27,0.17,0.6,3.763114470116273e7
0.98,0.04,0.54,0.54,0.95,0.5,0.2,0.05,3.7458767559598595e7
0.4,0.27,0.13,0.69,0.87,0.65,0.41,0.93,3.694933399385097e7
0.88,0.73,0.41,0.55,0.09,0.54,0.56,0.02,3.770609300483077e7
0.45,0.58,0.84,0.12,0.04,0.67,0.55,0.9,3.7586937859429866e7
0.37,0.95,0.42,0.31,0.75,0.08,0.88,0.59,3.791475998306119e7
0.83,0.05,0.84,0.57,0.17,0.38,0.38,0.21,3.851485232862889e7
0.28,0.79,0.35,0.42,1.0,0.42,0.24,0.2,3.6951195753829844e7
0.84,0.43,0.41,0.88,0.01,0.86,0.49,0.6,3.72319700879146e7
0.11,0.4,0.46,0.73,0.76,0.45,0.24,0.86,3.705859096810641e7
0.42,0.88,0.9,0.52,0.05,0.5,0.92,0.3,3.7687813528159395e7
0.9,0.11,0.12,0.62,0.61,0.33,0.32,0.74,3.735303751076346e7
0.52,0.36,0.49,0.7,0.25,0.41,0.77,0.3,3.757781524309694e7
0.61,0.13,0.14,0.68,0.03,0.91,0.54,0.35,3.7495401930173256e7
0.69,0.84,0.24,0.39,0.55,0.15,0.15,0.63,3.762535082652877e7
0.64,0.69,0.54,0.91,0.08,0.15,0.57,0.29,3.8057998124025784e7
0.2,0.59,0.42,0.78,0.04,0.57,0.46,0.09,3.737484740575226e7
0.18,0.94,0.98,0.49,0.98,0.45,0.66,0.08,3.71364391094697e7
0.59,0.46,0.21,0.81,0.97,0.42,0.96,0.68,3.717970330888661e7
0.66,0.53,0.29,0.52,0.96,0.69,0.04,0.13,3.676600549655639e7
0.89,0.63,1.0,0.67,0.96,0.82,0.8,0.83,3.677307403385092e7
0.19,0.92,0.12,0.62,0.7,0.82,0.16,0.71,3.690197293856435e7
0.45,0.31,0.07,0.68,0.42,0.06,0.71,0.29,3.788444229539794e7
0.8,0.24,0.1,1.0,0.14,0.96,0.7,0.96,3.762564748262678e7
0.93,0.73,0.33,0.4,0.34,0.19,0.43,0.86,3.782478731220617e7
0.92,0.18,0.85,0.35,0.53,0.2,0.18,0.91,3.751386049383139e7
0.04,0.16,0.62,0.91,0.64,0.38,0.19,0.95,3.709576794317324e7
0.19,0.96,0.72,0.85,0.68,0.13,0.62,0.62,3.779080893858185e7
0.82,0.9,0.58,0.69,0.5,0.36,0.07,0.16,3.7148643756537504e7
0.03,0.54,0.26,0.2,0.25,0.72,0.41,0.02,3.736759884066857e7
0.11,0.5,0.33,0.04,0.33,0.24,0.33,0.7,3.760478915545235e7
0.45,0.6,0.04,0.71,0.38,0.6,0.85,0.31,3.726815173614977e7
0.49,0.69,0.68,1.0,0.77,0.1,0.68,0.89,3.74501872255343e7
0.45,0.01,0.61,0.17,0.82,0.25,0.39,0.15,3.8405707037249915e7
0.91,0.48,0.99,0.52,0.4,1.0,0.56,0.87,3.719296736290544e7
0.37,0.09,0.3,0.69,0.7,0.58,0.08,0.34,3.6970842999410726e7
0.59,0.21,0.72,0.6,0.66,0.39,0.03,0.91,3.7127076239359505e7
0.14,0.22,0.66,0.19,0.63,0.7,0.71,0.52,3.7539951659769475e7
0.77,0.23,0.06,0.98,0.71,0.86,0.15,0.69,3.690946162069295e7
0.27,0.97,0.79,0.97,0.94,0.91,0.73,0.15,3.673261811273192e7
0.82,0.81,0.54,0.05,0.23,0.47,0.61,0.48,3.7563951122178495e7
0.21,0.05,0.97,0.03,0.6,0.4,0.43,0.74,3.793994467553725e7
0.79,0.35,0.56,0.07,0.37,0.43,0.33,0.74,3.7376185706773706e7
0.99,0.44,0.23,0.98,0.26,0.08,0.53,0.35,3.81697801200858e7
0.49,0.45,0.34,0.26,0.01,0.93,0.98,0.95,3.750935768899321e7
