α_v,α_s,α_v_error,α_s_error,decay,MSE
0.94,0.77,0.04,0.67,0.14,3.6411781658274055e7
0.53,0.29,0.91,0.47,0.14,3.642067950240395e7
0.68,0.99,0.03,0.29,1.0,3.616613316589805e7
0.34,0.45,0.07,1.0,0.15,3.640407989441149e7
0.75,0.64,0.18,0.35,0.13,3.6295561019905634e7
0.42,0.43,0.58,0.14,0.29,3.620911211990613e7
0.44,0.8,0.89,0.97,0.2,3.6329458450256184e7
0.78,0.8,0.31,0.49,0.96,3.631070830687894e7
0.12,0.37,0.01,0.03,0.03,3.625922168498519e7
0.84,0.84,0.41,0.52,0.53,3.6347087692572236e7
0.12,0.87,0.91,0.91,0.86,3.6282895233070716e7
0.38,0.25,0.43,0.79,0.06,3.646732217319843e7
0.29,0.73,0.59,0.15,0.24,3.608044488111931e7
0.41,0.6,0.37,0.63,0.33,3.626680292372931e7
0.99,0.86,0.21,0.98,0.96,3.6477040042505376e7
0.64,0.27,0.37,0.06,0.46,3.631019337227359e7
0.15,0.81,0.78,0.39,0.59,3.614749875995932e7
0.12,0.71,0.44,0.71,0.96,3.629862738363771e7
0.62,0.61,0.58,0.03,0.95,3.619537861900577e7
0.14,0.16,0.05,0.67,0.6,3.65524252519138e7
0.99,0.44,0.63,0.11,0.08,3.646869847892491e7
0.22,0.12,0.8,0.76,0.35,3.65592811083642e7
0.49,0.44,0.8,0.89,0.86,3.643471576578709e7
0.44,0.62,0.17,0.83,0.91,3.630632827394413e7
0.49,0.33,0.97,0.67,0.94,3.6442254627549425e7
0.56,0.8,0.59,0.12,0.56,3.6138742170987934e7
0.22,0.51,0.59,0.84,0.96,3.63511798679458e7
0.29,0.65,0.9,0.03,0.58,3.607378157952676e7
0.18,0.59,0.8,0.31,0.36,3.617270610477055e7
0.69,0.06,0.43,0.26,0.94,3.6503472564540744e7
0.64,0.77,0.98,0.36,0.02,3.6277616384331636e7
0.65,0.62,0.78,0.25,0.5,3.6281557580700114e7
0.58,0.09,0.26,0.1,0.76,3.632114194178399e7
0.8,0.39,0.86,0.31,0.08,3.645199103138315e7
0.6,0.04,0.33,0.56,0.44,3.66418040654487e7
0.35,0.16,0.68,0.87,0.24,3.655707900261024e7
0.4,0.44,0.76,0.71,0.44,3.6367395831671976e7
0.99,0.39,0.5,0.63,0.83,3.6558944268467665e7
0.79,0.73,0.41,0.47,0.56,3.6336146033048205e7
0.44,0.18,0.01,0.49,0.9,3.64065766469881e7
0.56,0.46,0.16,0.75,0.69,3.637449611885529e7
0.96,1.0,0.67,0.66,0.4,3.642535129512823e7
0.85,0.26,0.23,0.54,0.88,3.652196747680151e7
0.45,0.21,0.41,0.07,0.87,3.625271455844081e7
0.02,0.19,0.21,0.06,0.68,3.644742184369165e7
0.95,0.77,0.81,0.22,0.69,3.6390319246310055e7
0.64,0.58,0.85,0.88,0.57,3.643230686170171e7
0.71,0.71,0.52,0.46,0.74,3.6309416511262245e7
0.08,0.61,0.35,0.24,0.64,3.625567861451596e7
0.6,0.43,0.06,0.3,0.93,3.6278783275352865e7
0.48,0.08,0.56,0.94,0.25,3.66644866928488e7
0.55,0.32,0.28,0.51,0.81,3.6381192953197785e7
0.95,0.18,0.59,0.12,0.81,3.6514925705802344e7
0.14,0.78,0.05,0.99,0.05,3.636413099927296e7
0.76,0.36,0.68,0.61,0.97,3.649245944184036e7
0.04,0.84,0.17,0.97,0.68,3.6483338774731755e7
0.1,0.12,0.43,0.06,0.64,3.629331180536728e7
0.9,0.77,0.16,0.11,0.9,3.6288775357734516e7
0.04,0.94,0.05,0.97,0.29,3.650800077175002e7
0.8,0.15,0.58,0.59,0.05,3.6586950134975925e7
0.31,0.14,0.98,0.09,0.79,3.625561756527646e7
0.7,0.72,0.7,0.68,0.04,3.636430278085038e7
0.63,0.25,0.78,0.18,0.22,3.638457931067344e7
0.05,0.87,0.22,0.32,0.38,3.629648913867137e7
0.9,0.15,0.81,0.59,0.45,3.662398825274016e7
0.21,0.45,0.29,0.82,0.17,3.637831196327881e7
0.69,0.06,0.52,0.45,0.91,3.6593926767582044e7
0.5,0.74,0.54,0.31,0.51,3.6175016014658004e7
0.37,0.78,0.35,0.47,0.25,3.616345539720724e7
0.14,0.63,0.52,0.92,0.51,3.635694237259673e7
0.13,0.26,0.4,0.46,0.19,3.640283754887113e7
0.88,0.86,0.78,0.46,0.94,3.638002877088349e7
0.12,0.41,0.82,0.42,0.37,3.6299972792810276e7
0.17,0.4,0.34,0.95,0.81,3.644870874437155e7
0.82,0.17,0.82,0.5,0.96,3.657596341461323e7
0.51,0.48,0.86,0.39,0.04,3.631119917069339e7
0.15,0.72,0.73,0.72,0.27,3.626137692216931e7
0.44,0.26,0.37,0.98,0.01,3.651271134119143e7
0.88,0.85,0.87,0.85,0.47,3.645546238608036e7
0.07,0.02,0.72,0.24,0.07,3.657270284890508e7
0.64,0.42,0.66,0.07,0.93,3.629154132864415e7
0.04,0.14,0.16,0.25,0.78,3.6547032703179665e7
0.94,0.31,0.87,0.53,0.04,3.6571446065404825e7
0.87,0.93,0.89,0.22,0.77,3.632570063276582e7
0.06,0.65,0.93,0.49,0.75,3.628146408443314e7
0.76,0.63,0.69,0.62,0.75,3.640276327929944e7
0.63,0.17,0.65,0.09,0.48,3.636157124205206e7
0.73,0.81,0.01,0.53,0.91,3.626863107370029e7
0.61,0.42,0.29,0.62,0.76,3.638586851458427e7
0.25,0.93,0.84,0.3,0.4,3.609433577525464e7
0.48,0.88,0.56,0.31,0.98,3.614326272548593e7
0.4,0.5,0.08,0.74,0.19,3.631850706881474e7
0.83,0.99,0.29,0.6,0.01,3.632893851834453e7
0.66,0.54,0.71,0.26,0.03,3.63099675013204e7
0.05,0.71,0.31,0.19,0.23,3.6272043262846164e7
0.2,0.91,0.48,0.71,0.2,3.621910264126261e7
0.7,0.09,0.97,0.12,0.28,3.645123748316987e7
0.94,0.53,0.47,0.5,0.2,3.6475848853614286e7
0.21,0.47,0.42,0.6,0.44,3.6307116239016406e7
0.37,0.34,0.5,0.98,0.74,3.646515967454017e7
0.96,0.19,0.22,0.77,0.11,3.662385146864459e7
0.71,0.51,0.24,0.3,0.23,3.6313160748503245e7
0.06,0.15,0.2,0.78,0.69,3.665988754038302e7
0.74,0.01,0.24,0.36,0.19,3.667888124595097e7
0.78,0.43,0.74,1.0,0.61,3.654280987900282e7
0.15,0.52,0.84,0.52,0.06,3.6266227031488694e7
0.71,0.27,0.27,0.59,0.3,3.6478572468461975e7
0.06,0.55,0.82,0.16,0.86,3.623581028927729e7
0.43,0.64,0.36,0.59,0.44,3.6246132404607214e7
0.34,0.36,0.82,0.95,0.68,3.645125550825545e7
0.9,0.77,0.7,0.79,0.07,3.6458136510845274e7
0.43,0.66,0.91,0.08,0.52,3.613413933516876e7
0.97,0.32,0.99,0.23,0.44,3.653717957090414e7
0.61,0.13,0.88,0.34,0.13,3.648298253669834e7
0.4,0.64,0.66,0.26,0.17,3.616518554934912e7
0.54,0.49,0.05,0.52,0.24,3.629132156205509e7
0.43,0.21,0.72,0.04,0.54,3.625647174812337e7
0.84,1.0,0.91,0.17,0.26,3.6294130151556626e7
1.0,0.81,0.76,0.1,0.47,3.638110867291537e7
0.59,0.66,0.34,0.16,0.32,3.617659011125304e7
0.63,0.23,0.99,0.32,0.38,3.64483271768e7
0.82,0.61,0.9,0.85,0.19,3.64881542793972e7
0.47,0.21,0.59,0.58,0.33,3.645482272250835e7
0.89,0.43,0.44,0.59,0.62,3.6499236345442876e7
0.77,0.78,0.22,0.51,0.78,3.630703472169628e7
0.98,0.97,0.49,0.76,0.28,3.644157679080625e7
0.79,0.43,0.64,0.15,0.79,3.638183449433417e7
0.14,0.76,0.63,0.63,0.62,3.623833812720533e7
0.83,0.9,0.84,0.95,0.05,3.644241837051275e7
0.18,0.27,0.39,0.44,0.89,3.636137108186039e7
0.92,0.05,0.37,0.36,0.08,3.662890598103689e7
0.73,0.88,0.62,0.42,0.58,3.628218617924446e7
0.14,0.92,0.67,0.22,0.97,3.609836655388262e7
0.78,0.19,0.31,0.22,0.34,3.6444409322912455e7
0.32,0.62,0.52,0.22,0.6,3.613488637585631e7
0.94,0.77,0.57,0.43,0.27,3.640623608688851e7
0.22,0.9,0.53,0.49,0.87,3.615383523841009e7
0.38,0.47,0.44,0.46,0.02,3.626861303093301e7
0.31,0.56,0.9,0.39,0.18,3.621501282742686e7
0.85,0.82,0.37,0.41,0.55,3.63305403964072e7
0.7,0.65,0.27,0.24,0.07,3.62480080429748e7
0.38,0.99,0.44,0.84,0.54,3.624485218427989e7
0.41,0.55,0.09,0.49,0.97,3.623155549774912e7
0.74,0.04,0.47,0.52,0.77,3.665547033359293e7
0.82,0.32,0.56,0.39,0.61,3.647918055429699e7
0.28,0.21,0.19,0.3,0.39,3.631334682816195e7
0.56,0.08,0.91,0.6,0.58,3.660505471719347e7
0.55,0.33,0.09,0.19,0.38,3.62691452474583e7
0.44,0.24,0.11,0.13,0.03,3.624605450540716e7
0.95,0.66,0.42,0.97,0.97,3.6512460244646385e7
0.46,0.65,0.36,0.83,0.42,3.631123212897596e7
0.4,0.52,0.91,0.95,0.63,3.639699711351483e7
0.76,0.39,0.72,0.05,0.91,3.636338442595101e7
0.27,1.0,0.85,0.9,0.42,3.62551405059686e7
0.5,0.62,0.42,0.83,0.4,3.633431540636154e7
0.85,0.15,0.15,0.12,0.92,3.6442719451932736e7
0.86,0.26,0.81,0.67,0.34,3.658180227908911e7
0.83,0.15,0.98,0.07,0.24,3.6478954237444736e7
0.56,0.5,0.88,0.64,0.21,3.638369033851695e7
0.92,0.01,0.45,0.54,0.16,3.669879502722161e7
0.42,0.22,0.03,0.28,0.08,3.630292900332329e7
0.91,0.64,0.8,0.72,0.32,3.648846707938408e7
0.24,0.77,0.92,0.42,0.51,3.6146986978113785e7
0.43,0.07,0.12,0.96,0.42,3.6670640151865736e7
0.44,0.56,0.78,0.89,0.77,3.6373747669975616e7
0.49,0.32,0.8,0.46,0.8,3.638410052533533e7
0.14,0.01,0.64,0.67,0.73,3.669125502785311e7
0.75,1.0,0.5,0.7,0.75,3.632837071289773e7
0.97,0.19,0.64,0.05,0.75,3.650670048644949e7
0.77,0.13,0.29,0.2,0.1,3.6450244061381795e7
0.38,0.75,0.1,0.13,0.11,3.605832917350129e7
0.23,0.4,0.59,0.34,0.63,3.6254947975662686e7
0.37,0.89,0.96,0.39,0.28,3.615122927007286e7
0.26,0.25,1.0,0.69,0.92,3.6429659335717715e7
0.87,0.79,0.19,0.76,0.51,3.6400712946490645e7
0.05,0.24,0.63,0.94,0.86,3.659503044185947e7
0.99,0.93,0.89,0.42,0.07,3.642140071570203e7
0.51,0.3,0.76,0.17,0.37,3.6312499886637665e7
0.25,0.34,0.95,0.31,0.69,3.626799141527689e7
0.39,0.81,0.14,0.68,0.64,3.6208423779599234e7
0.94,0.74,0.48,0.06,0.35,3.6335026417067066e7
0.78,0.25,0.92,0.22,0.23,3.647297751716577e7
0.48,0.86,0.77,0.47,0.63,3.620324328488227e7
0.89,0.27,0.8,0.66,0.47,3.6585036343746744e7
0.05,0.6,0.57,0.02,0.56,3.621787290770081e7
0.38,0.77,0.79,0.84,0.85,3.628505682616066e7
1.0,0.49,0.15,0.98,0.47,3.6560790329424255e7
0.79,0.88,0.95,0.14,0.14,3.627923144437145e7
0.31,0.89,0.64,0.05,0.21,3.60296055728262e7
0.94,0.57,0.64,0.47,0.51,3.647033901835434e7
0.18,0.23,0.52,0.82,0.97,3.649884308415914e7
0.12,0.83,0.77,0.56,0.33,3.620880001138495e7
0.41,0.97,0.35,0.1,0.94,3.604565109575352e7
0.22,0.4,0.39,0.64,0.49,3.6347869770582125e7
0.14,0.1,0.43,0.05,0.09,3.624376209117637e7
0.98,0.31,0.65,0.31,0.18,3.653801124956584e7
0.04,0.26,0.31,0.39,0.84,3.6508448284772374e7
0.73,0.14,0.46,0.24,0.08,3.645730080003978e7
0.67,0.61,0.43,0.8,0.5,3.6387772681586e7
0.07,0.13,0.04,0.52,0.28,3.662633031283751e7
0.12,0.86,0.47,0.47,0.23,3.620114197157727e7
0.3,0.59,0.1,0.87,0.99,3.631758323936692e7
0.74,0.11,0.93,0.93,0.53,3.667120540586852e7
1.0,0.36,0.06,0.28,0.2,3.649081300277254e7
0.72,0.47,0.79,0.83,0.43,3.6484833586412854e7
0.03,0.92,0.55,0.06,0.3,3.6200408458054684e7
0.3,0.41,0.63,0.16,0.24,3.61972382887667e7
0.5,0.64,0.75,0.26,0.54,3.620711568947634e7
1.0,0.26,0.89,0.27,0.81,3.656498122184001e7
0.06,0.25,0.19,0.34,0.24,3.649143511096281e7
0.82,0.24,0.08,0.71,0.3,3.654405716868236e7
0.25,0.26,0.86,0.95,0.32,3.649543683489484e7
0.03,0.34,0.17,0.05,0.54,3.6425548690398104e7
0.75,1.0,0.44,0.02,0.15,3.6171371412369356e7
0.85,0.26,0.57,0.29,0.92,3.649125117172626e7
0.73,0.4,0.35,0.44,0.13,3.640538042746642e7
0.01,0.4,0.17,0.64,0.09,3.6542372309480764e7
0.38,0.19,0.15,0.72,0.88,3.64784118528654e7
0.15,0.2,0.96,0.36,0.84,3.634753251399674e7
0.07,0.69,0.7,0.27,0.17,3.621645703409953e7
0.79,0.13,0.22,0.56,0.76,3.6569920452147044e7
0.1,0.15,0.49,0.68,0.8,3.65625708785013e7
0.06,0.29,0.31,0.63,0.01,3.653122196232305e7
0.49,0.5,0.58,0.1,0.2,3.619507265567759e7
0.26,0.21,0.66,0.18,0.86,3.6271179842279494e7
0.38,0.92,0.14,0.02,0.79,3.6005717728803515e7
0.29,0.64,1.0,0.29,0.58,3.615415530467073e7
0.42,0.9,0.59,0.02,0.94,3.6043744940957315e7
0.91,0.59,0.96,1.0,0.58,3.654949537138542e7
0.2,0.03,0.84,0.01,0.13,3.619377147650564e7
0.05,0.98,0.93,0.34,0.09,3.620255031056089e7
0.06,0.02,0.21,0.32,0.82,3.668841348183252e7
0.43,0.98,0.67,0.69,0.98,3.6227450676757984e7
0.97,0.31,0.58,0.55,0.75,3.656925600712081e7
0.97,0.11,0.47,0.4,0.47,3.660967250673167e7
0.62,0.36,0.78,0.6,0.04,3.6445468781106524e7
0.65,0.41,0.57,0.93,0.49,3.64877979753283e7
0.99,0.68,0.4,0.01,0.63,3.636300559194234e7
0.11,0.91,0.7,0.17,0.59,3.610443037837595e7
0.89,0.29,0.71,0.56,0.52,3.655756985789249e7
0.11,0.94,0.44,0.66,0.43,3.625698610629873e7
0.55,0.33,0.71,0.15,0.77,3.630862547277187e7
0.89,0.5,0.19,0.08,0.08,3.635926465648785e7
0.96,0.27,0.43,0.6,0.68,3.657877917005377e7
0.27,0.64,0.75,0.81,0.55,3.629340455974419e7
0.33,0.37,0.45,0.87,0.08,3.641888751458436e7
0.71,0.95,0.86,0.03,0.08,3.6194332013140045e7
0.22,0.37,0.75,0.43,0.95,3.629449935672325e7
0.53,0.58,0.39,0.97,0.71,3.638584240150069e7
0.75,0.5,0.82,0.75,0.06,3.6473534577261426e7
0.62,0.57,0.4,0.14,0.52,3.622113726422485e7
0.91,0.46,0.01,0.52,0.49,3.645755650018747e7
0.64,0.53,0.33,0.84,0.57,3.640494830051324e7
0.78,0.95,0.12,0.28,0.56,3.622404636665734e7
0.2,0.64,0.51,0.06,0.52,3.6082132146209545e7
0.93,0.25,0.1,0.26,0.55,3.6490823006694704e7
0.29,0.08,0.84,0.2,0.06,3.6334787117625184e7
0.59,0.78,0.96,0.59,0.48,3.6304117199316524e7
0.64,0.16,0.04,0.61,0.92,3.65069061000332e7
0.74,0.3,0.14,0.1,0.41,3.634342472352727e7
0.19,0.23,0.79,0.95,0.78,3.6519246763859406e7
0.6,0.11,0.24,0.41,0.51,3.647760640383763e7
0.99,0.85,0.03,0.61,0.35,3.640916809133936e7
0.64,0.94,0.4,0.82,0.8,3.6307120535449035e7
0.53,0.01,0.91,0.48,0.03,3.6695405393937975e7
0.87,0.05,0.36,0.95,0.6,3.670051455404216e7
0.83,0.47,0.55,0.5,0.82,3.6452078707518764e7
0.88,0.55,0.7,0.02,0.62,3.6366541915871166e7
0.73,0.92,0.41,0.53,0.7,3.628347195790269e7
0.41,0.2,0.9,0.82,0.88,3.652627612568351e7
0.57,0.23,0.91,0.74,0.29,3.6528377273782805e7
0.81,0.54,0.12,0.98,0.49,3.6475935925395735e7
0.8,0.3,0.39,0.27,0.03,3.64378952499233e7
0.36,0.54,0.75,0.46,0.69,3.625049544702942e7
0.8,0.14,0.62,0.07,0.73,3.6437876548932455e7
0.15,1.0,0.39,0.74,0.94,3.624840985280901e7
0.42,0.51,0.31,0.18,0.74,3.617124167037105e7
0.58,0.21,0.46,0.01,0.92,3.628458978321256e7
0.31,0.6,0.25,0.59,0.03,3.624021922944995e7
0.75,0.62,0.38,0.85,0.11,3.642228110426879e7
0.97,0.14,0.57,0.69,0.33,3.6649876058758e7
0.31,0.98,0.72,0.43,0.76,3.6136403383950375e7
0.91,0.28,0.76,0.12,0.16,3.648712743720927e7
0.25,0.56,0.58,0.39,0.61,3.620393029442221e7
1.0,0.1,0.1,0.67,0.51,3.665793894082461e7
0.97,0.85,0.94,0.74,0.37,3.647876987289673e7
0.38,0.18,0.94,0.95,0.31,3.656690605762047e7
0.04,0.73,0.29,0.29,0.49,3.631604181288243e7
0.6,0.75,0.27,0.54,0.04,3.6248295312487915e7
0.43,0.27,0.16,0.55,0.42,3.6381078435520135e7
0.6,0.04,0.07,0.43,0.76,3.658143899094711e7
0.7,0.12,0.53,0.85,0.31,3.663428908084773e7
0.51,0.18,0.27,0.28,0.06,3.635602179104128e7
0.43,0.27,0.72,0.18,0.41,3.6293424346876964e7
0.61,0.92,0.5,0.9,0.1,3.6323508484783076e7
0.39,0.27,0.01,0.01,0.57,3.617653549781399e7
0.86,0.26,0.97,0.66,0.33,3.658819126140163e7
0.61,0.5,0.23,0.88,0.02,3.6407615144287676e7
0.92,0.99,0.5,0.57,0.4,3.6381307169174716e7
0.62,0.74,0.05,0.4,0.7,3.620572431703495e7
0.11,0.71,0.16,0.4,0.41,3.624968463013476e7
0.18,0.67,0.68,0.84,0.51,3.629945375819895e7
0.31,0.1,0.58,0.48,0.59,3.6478031717452005e7
0.55,0.55,1.0,0.89,0.85,3.6422508398156464e7
0.95,0.9,0.99,0.18,0.59,3.6370784390970394e7
0.74,0.53,0.65,0.74,0.14,3.644596381112664e7
0.8,0.14,0.82,0.88,0.55,3.6652838729454406e7
0.57,0.03,0.4,0.1,0.08,3.6394931337170266e7
0.76,0.04,0.57,0.83,0.73,3.6699628411374316e7
0.62,0.87,0.28,0.95,0.52,3.632851277555511e7
0.72,0.93,0.53,0.02,0.9,3.616812934028643e7
0.5,0.05,0.21,0.59,0.74,3.661562896291402e7
0.13,0.07,0.7,0.51,0.93,3.655658743797914e7
0.05,0.18,0.2,0.11,0.98,3.644294917908053e7
0.5,0.55,0.42,0.45,0.25,3.6263857125793e7
0.94,0.62,0.48,0.81,0.09,3.649929472781001e7
0.33,0.01,0.14,0.19,0.75,3.6555786227785885e7
0.4,0.37,0.48,0.75,0.88,3.6397254977936655e7
0.96,0.59,0.53,0.76,0.12,3.6510782561223365e7
0.24,0.47,0.92,0.88,0.72,3.6370003730898775e7
0.5,0.91,0.61,0.41,0.33,3.6177211690894626e7
0.35,0.16,0.52,0.23,0.37,3.631683818545741e7
0.05,1.0,0.49,0.28,0.42,3.622848819658679e7
0.07,0.72,0.39,0.03,0.97,3.617369132662338e7
0.25,0.87,0.52,0.44,0.48,3.613905056029475e7
0.29,0.76,0.42,0.32,0.68,3.611950880722835e7
0.81,0.33,0.65,0.83,0.87,3.65568827740909e7
0.25,0.55,0.3,0.91,0.64,3.635107508291329e7
0.3,0.59,0.24,0.58,0.2,3.6240828386370175e7
0.74,0.48,0.21,0.24,0.29,3.632231117893535e7
0.73,0.82,0.45,0.91,0.24,3.63814995776824e7
0.42,0.7,1.0,0.15,0.09,3.61432383580082e7
0.93,0.13,0.19,0.38,0.22,3.656790042309151e7
0.65,0.92,0.1,0.18,0.9,3.613412125701764e7
0.15,0.07,0.51,0.43,0.46,3.65184559488864e7
0.77,0.68,0.18,0.43,1.0,3.6311939546707876e7
0.22,0.67,0.63,0.97,0.09,3.63273014498837e7
0.18,0.32,0.91,0.74,0.57,3.640548349602697e7
0.95,0.49,0.31,0.45,0.57,3.647361068440328e7
0.83,0.39,0.04,0.16,1.0,3.636918954213131e7
0.06,0.82,0.95,0.45,0.28,3.62279335877711e7
0.61,0.47,0.95,0.37,0.88,3.635877270813006e7
0.95,0.87,0.68,0.65,0.28,3.64368195478219e7
0.65,0.16,0.69,0.56,0.4,3.653573599060881e7
0.51,0.68,0.32,0.33,0.77,3.618294694058871e7
0.5,0.06,0.17,0.88,0.02,3.667160650241235e7
0.67,0.37,0.88,0.37,0.22,3.641683600555746e7
0.37,0.03,0.85,0.38,0.55,3.6578069842114724e7
0.11,0.66,0.83,0.67,0.41,3.6280142693973914e7
0.46,0.03,0.64,0.93,0.68,3.669966558958556e7
0.66,0.96,0.21,0.39,0.96,3.619817034433466e7
0.18,0.36,0.64,0.58,0.46,3.6353620818573594e7
0.21,0.12,0.45,0.57,0.27,3.650094338781161e7
0.05,0.41,0.93,0.35,0.49,3.634952353210837e7
0.35,0.43,0.67,0.53,0.78,3.630968634528551e7
0.85,0.32,0.19,0.2,0.23,3.64236029372055e7
0.58,0.67,0.03,0.57,0.31,3.625166510090965e7
0.84,0.96,0.67,0.1,0.2,3.626239347420656e7
0.87,0.63,0.04,0.14,0.43,3.6306636110107094e7
0.66,0.69,0.68,0.16,0.37,3.6233633542928465e7
0.65,0.72,0.29,0.95,0.33,3.636974083663721e7
0.03,0.66,0.93,0.66,0.09,3.637645717656767e7
0.83,0.38,0.05,0.55,0.42,3.6458092811736524e7
0.98,0.58,0.7,0.47,0.25,3.6488662969243556e7
0.06,0.34,0.07,0.26,0.17,3.646551056719997e7
0.5,0.26,0.62,0.38,0.06,3.6378890787025794e7
0.5,0.9,0.77,0.29,0.82,3.615856176186696e7
0.31,0.22,0.82,0.5,0.18,3.639730401037994e7
0.64,0.61,0.79,0.56,0.5,3.63525014243609e7
0.99,0.02,0.73,0.58,0.33,3.669957464826293e7
0.18,0.42,0.76,0.43,0.42,3.627731543670343e7
0.13,0.07,1.0,0.34,0.31,3.6435837081807435e7
0.97,0.7,0.49,0.14,0.5,3.637882892416019e7
0.89,0.27,0.84,0.85,0.8,3.661295550594964e7
0.41,0.67,0.43,0.84,0.16,3.630147619139149e7
0.85,0.27,0.05,0.63,0.79,3.652447866699097e7
0.63,0.67,0.32,0.8,0.29,3.634611099007639e7
0.31,0.51,0.99,0.25,0.53,3.6195152050081156e7
0.96,0.4,0.46,0.04,0.32,3.6440462606286064e7
0.01,0.83,0.68,0.34,0.53,3.6317118876288325e7
0.03,0.02,0.86,0.5,0.77,3.669660429155635e7
0.84,0.85,0.27,0.59,0.23,3.63483579344388e7
0.81,0.75,0.86,0.69,0.28,3.6418524990315825e7
0.26,0.69,0.14,0.81,0.75,3.627499595968074e7
0.58,0.06,0.65,0.04,0.45,3.632538939860093e7
0.89,0.18,0.5,0.61,0.7,3.6597258957712196e7
0.41,0.05,0.29,0.74,0.41,3.6658241411375396e7
0.85,0.18,0.1,0.69,0.61,3.6580203552167125e7
0.34,0.56,0.88,0.43,0.82,3.623375738349091e7
0.47,0.5,0.3,0.1,0.63,3.616497534532343e7
0.09,0.9,0.07,0.99,0.48,3.6410023943197004e7
0.04,0.81,0.66,1.0,0.96,3.6414113780868486e7
0.44,0.33,0.25,0.47,0.91,3.63342628817128e7
0.44,0.61,0.41,0.4,0.17,3.620993659464073e7
0.46,0.89,0.08,0.21,0.79,3.6073932893134564e7
0.42,0.19,0.5,0.21,0.9,3.631319717830999e7
0.98,0.32,0.42,0.54,0.19,3.6559573649915196e7
0.87,0.54,0.36,0.33,0.72,3.640072209619289e7
0.35,0.57,0.61,0.8,0.33,3.632229717310342e7
0.31,0.73,0.87,0.84,0.41,3.628127080126185e7
0.86,0.97,0.38,0.86,0.74,3.639980978078625e7
0.53,0.99,0.11,0.09,0.83,3.605933764433114e7
0.78,0.34,0.99,0.09,0.66,3.642103731331897e7
0.85,0.26,0.19,0.55,0.19,3.6521468192662135e7
1.0,0.37,0.12,0.46,0.11,3.652223294577525e7
0.15,0.63,0.11,0.5,0.83,3.6259581789572865e7
0.06,0.91,0.61,0.68,0.04,3.630468455866691e7
0.49,0.19,0.65,0.16,0.82,3.632607763910001e7
0.91,0.95,0.1,0.25,0.47,3.628789418761711e7
0.08,0.65,0.08,0.14,0.91,3.626282714513404e7
0.47,0.52,0.97,0.04,0.29,3.619291017746853e7
0.71,0.08,0.51,0.1,0.87,3.641013228404702e7
0.6,0.62,0.1,0.23,1.0,3.619185748801841e7
0.36,0.29,0.36,0.65,0.49,3.640061917260959e7
0.77,0.95,0.43,0.15,0.57,3.621514039136079e7
0.79,0.72,0.52,0.08,0.41,3.62616076264798e7
0.74,0.97,0.91,0.9,0.6,3.639530000998102e7
0.94,0.57,0.41,0.97,0.4,3.6531122110629834e7
0.96,0.8,0.29,0.14,0.37,3.633363340890974e7
0.6,0.51,0.14,0.35,0.88,3.62670479848129e7
0.44,0.28,0.51,0.03,0.52,3.622695765981506e7
0.6,0.86,0.21,0.2,0.85,3.6133278880140886e7
0.12,0.23,0.58,0.66,0.11,3.6477582825294316e7
0.82,0.14,0.15,0.83,0.13,3.6624013499398135e7
0.58,0.31,0.45,0.91,0.53,3.650088340516596e7
0.57,0.3,0.48,0.46,0.07,3.639780106179078e7
0.21,0.14,0.35,0.63,0.11,3.650619582821122e7
