α_v,α_s,α_v_error,α_s_error,α_v_CCC,α_s_CCC,CCC,decay,MSE
0.99,0.14,0.1,0.51,0.81,0.15,0.39,0.5,6.06326643639376e6
0.85,0.69,0.47,0.01,0.77,0.15,0.93,0.74,6.081882150067508e6
0.81,0.71,0.22,0.2,0.26,1.0,0.07,0.38,5.957236859725243e6
0.23,0.2,0.31,0.67,0.59,0.77,0.45,0.65,6.035347733866482e6
0.01,0.45,0.14,0.36,0.02,0.77,0.29,0.14,6.134705126145888e6
0.1,0.2,0.55,0.79,0.37,0.81,0.03,0.42,6.009418390987553e6
0.32,0.63,0.78,0.07,0.14,0.89,0.8,0.88,5.962819644938009e6
0.62,0.71,0.72,0.82,0.26,0.04,0.18,0.63,6.074305406174123e6
0.38,0.62,0.49,0.01,0.46,0.08,0.43,0.1,6.097416270922124e6
0.3,0.14,0.43,0.3,0.58,0.48,0.68,0.92,6.005698677648788e6
0.45,0.69,0.21,0.77,0.24,0.51,0.69,0.46,6.017509003484927e6
0.68,0.94,0.91,0.22,0.92,0.21,0.72,0.66,6.110712990217092e6
0.35,0.42,0.23,0.43,0.85,0.96,0.15,0.5,6.005437374447558e6
0.7,0.66,0.45,0.54,0.36,0.55,0.94,0.71,6.019290798753979e6
0.65,0.01,0.9,0.37,0.36,0.14,0.21,0.72,6.086464931242601e6
0.54,0.85,0.28,0.31,0.49,0.38,0.25,0.28,6.017946980124682e6
0.44,0.91,0.99,0.15,0.22,0.8,0.08,0.15,5.997854026053524e6
0.71,0.53,0.1,0.3,0.74,0.77,0.03,0.97,6.000460575097112e6
0.16,0.15,0.41,0.77,0.88,0.39,0.45,0.16,6.071314581971064e6
0.01,0.91,0.58,0.57,0.13,0.57,0.43,0.97,6.135515016528183e6
0.9,0.33,0.04,1.0,0.33,0.21,0.81,0.51,6.045144681528951e6
0.52,0.01,0.04,0.14,0.33,0.63,0.68,0.51,6.070309353031616e6
0.64,0.43,0.99,0.14,0.61,0.67,0.2,0.1,6.023154946560623e6
0.98,0.99,0.32,0.77,0.75,0.48,0.36,0.52,6.054381795719665e6
0.43,0.58,0.65,0.07,0.17,0.69,0.58,0.53,5.970374565946789e6
0.36,0.6,0.78,0.14,0.64,0.75,0.28,0.09,6.010394281128133e6
0.58,0.27,0.57,0.24,0.4,0.86,0.48,0.61,5.963566619926168e6
0.84,0.96,0.26,0.25,0.74,0.55,0.59,0.87,6.028873976662846e6
0.41,0.68,0.54,0.32,0.54,0.61,0.37,1.0,6.01462683528242e6
0.46,0.56,0.51,0.95,0.45,0.75,0.41,0.28,6.020757963075547e6
0.8,0.64,0.2,0.9,0.02,0.74,0.33,0.99,6.088647187522585e6
0.33,0.03,0.56,0.29,0.97,0.91,0.65,0.77,6.1083004858875405e6
0.92,0.87,0.8,0.56,0.15,0.82,0.04,0.54,5.992635038678375e6
0.8,0.79,0.72,0.77,0.07,0.83,0.27,0.09,5.9808260344239855e6
0.96,0.12,0.78,0.78,0.34,0.19,0.84,0.09,6.05195252846659e6
0.85,0.67,0.01,0.3,0.08,0.43,0.62,0.86,6.0171733114901325e6
0.3,0.51,0.19,0.09,0.36,0.81,0.14,0.56,5.97231993898014e6
0.46,0.44,0.38,0.47,0.95,0.87,0.27,0.8,6.024068809344895e6
0.79,1.0,0.42,0.65,0.12,0.64,0.43,0.67,5.995035776935848e6
0.37,0.91,0.73,0.96,0.47,0.44,0.35,0.54,6.070079204605354e6
0.2,0.6,0.14,0.08,0.1,0.14,0.92,0.21,6.058298740257921e6
0.37,0.11,0.33,0.63,0.06,0.74,0.95,0.97,6.013653466806933e6
0.59,0.35,0.65,0.52,0.72,0.27,0.4,0.48,6.064108988352647e6
0.46,0.11,0.29,0.34,0.14,0.29,0.5,0.69,6.013538470905293e6
0.22,0.37,0.54,0.45,0.25,0.1,0.56,0.85,6.087920175258495e6
0.75,0.14,0.69,0.43,0.87,0.09,0.42,0.36,6.097706491458072e6
0.37,0.05,0.41,0.41,0.8,0.65,0.86,0.56,6.113651321093649e6
0.24,0.29,0.58,0.53,0.8,0.9,0.54,0.59,6.028011729511265e6
0.61,0.92,0.44,0.24,0.49,0.56,0.63,0.46,6.021113924948057e6
0.98,0.53,0.06,0.53,0.57,0.03,0.91,0.12,6.065553927581456e6
0.9,0.95,0.68,0.92,0.78,0.92,0.31,0.29,6.029635014364399e6
0.81,0.94,0.85,0.88,0.6,0.11,0.39,0.05,6.1205805060841795e6
0.3,0.09,0.16,0.22,0.12,0.62,0.4,0.41,5.938408379269466e6
0.67,0.82,0.46,0.78,0.63,0.54,0.41,0.46,6.036795563144792e6
1.0,0.98,0.23,0.51,0.18,0.36,0.67,0.47,6.034972148883894e6
0.89,0.15,0.24,0.6,0.65,0.18,0.74,0.3,6.042211539280361e6
0.66,0.88,0.28,0.27,0.53,0.12,0.31,0.98,6.07587109274836e6
0.83,0.47,0.11,0.83,0.92,0.54,0.35,0.6,6.046995302462814e6
0.19,0.46,0.65,0.97,0.45,0.52,0.9,0.55,6.060952432439127e6
0.9,0.04,0.67,0.64,0.06,0.7,0.41,0.39,6.096906084140234e6
0.8,0.11,0.17,0.06,0.47,0.33,0.93,0.05,6.066364514038842e6
0.76,0.46,0.22,0.56,0.39,0.96,0.43,0.67,5.980145034146624e6
0.66,0.05,0.59,0.02,0.04,0.37,0.24,0.56,6.020773061100824e6
0.38,0.78,0.36,0.9,0.84,0.03,0.09,0.37,6.131857568743228e6
0.14,0.76,0.85,0.78,0.59,0.76,0.28,0.01,6.067941894968929e6
0.25,0.23,0.49,0.07,0.78,0.25,0.47,0.36,6.060437281580074e6
0.36,0.73,0.02,0.66,0.13,0.02,0.19,0.68,6.090223876716521e6
0.16,0.02,0.39,0.77,0.5,0.82,0.27,0.64,6.040458066198939e6
0.13,0.98,0.35,0.78,0.13,0.89,0.59,0.63,6.00677288499832e6
0.66,0.04,0.86,0.32,0.03,0.25,0.63,0.41,6.083931206486462e6
0.16,0.13,0.24,0.19,0.96,0.34,0.48,0.2,6.07231050246376e6
0.14,0.17,0.46,0.62,0.12,0.72,0.7,0.56,5.9871664353322545e6
0.09,0.26,0.37,0.63,0.2,0.11,0.12,0.71,6.0371321249338295e6
0.71,0.17,0.54,0.54,0.35,0.34,0.37,0.1,6.00213851748955e6
1.0,0.93,0.32,0.76,0.38,0.86,0.38,0.15,5.974346987122159e6
0.96,0.89,0.99,0.59,0.69,0.48,0.06,0.29,6.056392459363773e6
0.25,0.46,0.08,0.46,0.6,0.45,0.32,0.61,6.041780560392456e6
0.91,0.88,0.31,0.88,0.07,0.04,0.9,0.45,6.1074080006806385e6
0.06,0.1,0.23,0.36,0.1,0.01,0.33,0.57,6.078840162699054e6
0.47,0.04,0.51,0.88,0.02,0.36,0.1,0.53,6.128822874394713e6
0.31,0.74,0.16,0.82,0.89,0.04,1.0,0.18,5.996407587676017e6
0.85,0.33,0.45,0.05,0.78,0.37,0.84,0.11,6.038038442184943e6
0.21,0.93,0.02,0.65,0.5,0.2,0.73,0.9,6.121944281988195e6
0.49,0.71,0.11,0.62,0.56,1.0,0.98,0.22,5.997478882471466e6
0.69,0.06,0.81,0.61,0.75,0.55,0.6,0.64,6.088996578511767e6
0.1,0.02,0.83,0.1,0.4,0.28,0.7,0.26,6.117578834732106e6
0.77,0.92,0.84,0.55,0.25,0.04,0.45,0.52,6.122830550624856e6
0.45,0.35,1.0,0.63,0.78,0.85,0.2,0.91,6.039891363628859e6
0.67,0.74,0.24,0.91,0.13,0.8,0.82,0.22,5.983842580895431e6
0.52,0.42,0.24,0.04,0.18,0.77,0.42,0.6,5.961144279270913e6
0.3,0.97,0.6,0.78,0.24,0.63,0.66,0.99,6.033642596345334e6
0.48,0.42,0.9,0.74,0.09,0.63,0.91,0.88,6.0295341007308755e6
0.63,0.53,0.01,0.19,0.79,0.51,0.74,0.27,6.01897323150466e6
0.97,0.3,0.66,0.57,0.78,0.2,0.3,0.82,6.083217078208149e6
0.55,0.05,0.75,0.4,0.64,0.19,1.0,0.07,6.076304611046407e6
0.77,0.26,0.8,0.59,0.47,0.53,0.5,0.42,6.004574578366879e6
0.52,0.2,0.99,0.22,0.48,0.7,0.17,0.46,6.016740086585712e6
0.96,0.75,0.13,0.96,0.78,0.94,0.13,0.15,6.0173512386282785e6
0.4,0.75,0.56,0.05,0.75,0.97,0.57,0.61,6.008184615707266e6
0.37,0.35,0.25,0.61,0.68,0.3,0.37,0.97,6.06202787575493e6
0.28,0.81,0.94,0.17,0.23,0.55,0.29,0.77,6.015978639061024e6
0.19,0.18,0.63,0.36,0.68,0.19,0.85,0.21,6.09851870202709e6
0.65,0.08,0.3,0.77,0.69,0.62,0.05,0.66,6.033406240454069e6
0.19,0.58,0.22,0.33,0.92,0.72,0.01,0.98,6.018947131579461e6
0.1,0.62,0.11,0.83,0.96,0.27,0.94,0.29,6.087263139089842e6
0.34,0.86,0.19,0.95,0.32,0.21,0.16,0.3,6.078412624861434e6
0.64,0.94,0.01,0.01,0.41,0.12,0.36,0.99,6.06417081999337e6
0.82,0.01,0.26,0.39,0.29,0.76,0.69,0.5,6.054071726938028e6
0.96,0.19,0.39,0.4,0.78,0.78,0.91,0.87,6.028962276030658e6
0.76,0.95,0.03,0.02,0.9,0.72,0.36,0.3,6.002015423259389e6
0.83,0.32,0.39,0.85,0.35,0.2,0.19,0.97,6.041786154358426e6
0.28,0.68,0.46,0.08,0.92,0.58,0.3,0.23,6.024966935607465e6
0.07,0.06,0.07,0.47,0.82,0.77,1.0,0.24,6.083260146975596e6
0.61,0.8,0.64,0.22,0.85,0.25,0.94,0.94,6.082248087067808e6
0.05,0.03,0.87,0.3,0.52,0.39,0.21,0.95,6.120223147682976e6
0.32,0.57,0.34,0.08,0.81,0.45,0.2,0.24,6.025554628184909e6
0.75,0.89,0.62,0.23,0.1,0.05,0.13,0.56,6.014680327905044e6
0.75,0.69,0.25,0.23,0.67,0.11,0.03,0.94,6.065101263955995e6
0.38,0.23,0.02,0.2,0.64,0.88,0.59,0.76,5.986066775255307e6
0.04,0.69,0.58,0.95,0.34,0.54,0.36,0.44,6.138274258350036e6
0.18,0.83,0.48,0.72,0.88,0.49,0.25,0.28,6.057926980409963e6
0.14,0.21,0.16,0.32,0.46,1.0,0.08,0.94,5.99993767248527e6
0.14,0.95,0.89,0.48,0.86,0.53,0.35,0.86,6.071217037900028e6
0.72,0.59,0.27,0.17,0.06,0.11,0.36,0.9,6.07277260395847e6
0.76,0.43,0.09,0.53,0.16,0.32,0.93,0.85,6.028440465179277e6
0.15,0.91,0.13,0.5,0.69,0.21,0.1,0.7,6.082151769227598e6
0.92,0.23,0.16,0.1,0.19,0.71,0.04,0.97,5.962863573603597e6
0.44,0.28,0.93,0.73,0.65,0.96,0.51,0.29,6.043149604780755e6
0.78,0.82,0.94,0.26,0.61,0.27,0.86,0.08,6.082317784644961e6
0.97,0.05,0.4,0.79,0.86,0.89,0.14,0.57,6.02026655593797e6
0.65,0.72,0.28,0.92,0.87,0.95,0.51,0.81,6.02223013808146e6
0.61,0.88,0.87,0.02,0.21,0.99,0.39,0.34,5.980370748440608e6
0.64,0.59,0.32,0.55,0.91,0.28,0.72,0.25,6.068335072628089e6
0.17,0.72,0.54,0.87,0.58,0.11,0.89,0.22,6.139818777701644e6
0.4,0.66,0.26,0.28,0.36,0.65,0.93,0.58,5.981009492591079e6
0.24,0.59,0.98,0.44,0.65,0.35,0.11,0.56,6.076171455875093e6
0.26,0.59,0.84,0.02,0.36,0.23,0.02,0.89,6.041577204185246e6
0.3,0.59,0.27,0.52,0.47,0.42,0.9,0.97,6.036070834536741e6
0.02,0.04,0.77,0.34,1.0,0.33,0.61,0.54,6.0448799098588135e6
0.04,0.22,0.3,0.18,0.95,0.68,0.27,0.98,6.022725484499266e6
0.3,0.55,0.02,0.99,0.91,0.1,0.26,0.89,6.078823037198405e6
0.86,0.33,0.22,0.56,0.39,0.42,0.79,0.71,6.003016483945917e6
0.18,0.64,0.04,0.38,0.01,0.6,0.15,0.43,6.152774341018865e6
0.15,0.17,0.08,0.78,0.82,0.37,0.69,0.13,6.061943671668918e6
0.64,0.68,0.71,0.04,0.82,0.85,0.21,0.08,6.012579906389348e6
0.94,0.34,0.21,0.06,0.42,0.37,0.06,0.5,5.990827554955421e6
0.92,0.5,0.66,0.43,0.01,0.94,0.88,0.84,6.018010014681883e6
0.39,0.68,0.32,0.83,0.33,0.83,0.73,0.17,5.991082046484879e6
0.61,0.44,0.84,0.65,0.09,0.05,0.66,0.44,6.1224987056778185e6
0.35,0.13,0.37,0.98,0.36,0.75,0.12,0.45,6.020508913546056e6
1.0,0.91,0.46,0.13,0.78,0.14,0.2,0.09,6.085253067180065e6
0.75,0.64,0.16,0.28,0.75,0.02,0.26,0.44,6.126517069127623e6
0.84,0.83,0.42,0.71,0.86,0.45,0.45,0.19,6.069809741746858e6
0.8,0.3,0.32,0.38,0.11,0.61,0.79,0.16,5.964359421911057e6
0.71,0.57,0.36,0.59,0.78,0.69,0.24,0.87,6.021673247156541e6
0.55,0.03,0.43,0.54,0.01,0.13,0.8,0.83,6.116085196196073e6
0.64,0.65,0.79,0.38,0.26,0.78,0.76,0.21,5.982973338376967e6
0.53,0.44,0.77,0.84,0.36,0.15,0.34,0.78,6.0813610696522705e6
0.81,0.67,0.36,0.03,0.82,0.57,0.07,0.24,6.015980501419893e6
0.45,0.84,0.09,0.14,0.08,0.22,0.02,0.49,6.044164401218064e6
0.89,0.56,0.79,0.03,0.38,0.72,0.38,0.95,5.985898159357568e6
0.5,0.87,0.62,0.29,0.11,0.59,0.14,0.96,6.008721244103421e6
0.92,0.12,0.06,0.79,0.95,0.28,0.72,0.22,6.068155585177954e6
0.17,0.3,0.63,0.37,0.72,0.02,0.01,0.87,6.111450836959782e6
0.99,1.0,0.6,0.05,0.89,0.13,0.56,0.97,6.103932602630148e6
0.21,0.01,0.09,0.58,0.57,0.17,0.41,0.55,6.111217765857778e6
0.33,0.62,0.04,0.67,0.79,0.86,0.48,0.71,6.008573806267448e6
0.57,0.92,0.69,0.31,0.91,0.03,0.43,0.12,6.166826278290311e6
0.25,0.02,0.89,0.4,0.8,0.84,0.64,0.68,6.101022027159397e6
0.51,0.24,0.46,0.96,0.87,0.87,0.45,0.99,6.03306375931958e6
0.99,0.71,0.56,0.23,0.58,0.75,0.32,0.97,5.98547097494634e6
1.0,0.65,0.74,0.09,0.73,0.08,0.8,0.58,6.106491260821746e6
0.15,0.17,0.64,0.12,0.17,0.64,0.38,0.76,5.966331298464581e6
0.12,0.03,0.38,0.82,0.41,0.54,0.45,0.26,6.074125680662768e6
0.78,0.34,0.7,0.54,0.69,0.03,0.4,0.53,6.094494519026322e6
0.49,0.38,0.36,0.13,0.98,0.32,0.68,0.16,6.05974704293732e6
0.01,0.31,0.51,0.14,0.73,0.12,0.99,0.36,6.147694511127192e6
0.93,0.69,0.86,0.93,0.31,0.61,0.57,0.19,6.026270366501585e6
0.99,0.33,0.54,0.21,0.56,0.85,0.54,0.65,5.972628538925258e6
0.48,0.83,0.1,0.56,0.22,0.39,0.28,0.93,6.0378717380814e6
0.79,0.47,0.32,0.76,0.03,0.83,0.58,0.64,6.02819241580676e6
0.32,0.87,0.2,0.11,0.94,0.3,0.18,0.94,6.07192562261976e6
0.02,0.58,0.77,0.11,0.19,0.72,0.98,0.4,6.084340621256278e6
0.4,0.14,0.53,0.91,0.08,0.76,0.85,0.97,6.04153793489803e6
0.15,0.51,0.33,0.71,0.52,0.5,0.79,0.7,6.043020121430065e6
0.78,0.15,0.48,0.73,0.8,0.81,0.45,0.69,6.021802402514222e6
0.7,0.46,0.48,0.08,0.19,0.92,0.63,0.34,5.943412611648685e6
0.1,0.11,0.11,0.5,0.89,0.36,0.97,0.05,6.048997691399237e6
0.99,0.49,0.08,0.11,0.02,0.51,0.29,0.78,6.064881312554643e6
0.19,0.57,0.55,0.49,0.28,0.16,0.12,0.89,6.0820487255326845e6
0.69,0.47,0.64,0.18,0.73,0.77,0.95,0.8,6.010704072422359e6
0.46,0.78,0.47,0.43,0.96,0.65,0.38,0.24,6.037944838815482e6
0.86,0.59,0.78,0.64,0.47,0.32,0.18,0.38,6.048588973688489e6
0.08,0.54,0.64,0.26,0.96,0.86,0.32,0.61,6.037945598837644e6
0.26,0.39,0.22,0.11,0.86,0.28,0.14,0.98,6.056369321739348e6
0.35,0.78,0.78,0.57,0.35,0.31,0.2,0.76,6.073131824290035e6
0.25,0.66,0.98,0.25,0.66,0.15,0.59,0.26,6.149044546256488e6
0.87,0.52,0.26,0.19,0.47,0.53,0.19,0.15,5.983302459168009e6
0.28,0.62,0.08,0.85,0.54,0.27,0.99,0.67,6.019522583685014e6
0.36,0.41,0.83,0.86,0.08,0.2,0.18,0.95,6.0737125238254685e6
0.01,0.67,0.37,0.92,0.76,0.58,0.2,0.46,6.068600374841312e6
0.43,0.1,0.81,0.01,0.62,0.52,0.74,0.26,6.039338391461464e6
0.03,0.15,0.66,0.13,0.91,0.25,0.35,0.98,6.109877677758275e6
0.97,0.17,0.13,0.77,0.95,0.1,0.56,0.15,6.08873274794204e6
0.6,0.15,0.62,0.07,0.77,0.4,0.01,0.46,6.042827801383505e6
0.34,0.8,0.76,0.81,0.37,0.57,0.47,0.31,6.034472285187287e6
0.4,0.62,0.84,0.28,0.07,0.52,0.61,0.07,6.006680901571567e6
0.14,0.97,0.54,0.14,0.15,0.66,0.78,0.69,6.018645047670303e6
0.46,0.65,0.91,0.68,0.17,0.44,0.61,0.05,6.034739831824189e6
0.9,0.17,0.29,0.28,0.01,0.11,0.8,0.17,6.102275648017166e6
0.38,0.01,0.5,0.06,1.0,0.36,0.72,0.57,6.1271448527244115e6
0.09,0.97,0.54,0.07,0.13,0.72,0.42,0.06,6.010087282260397e6
0.02,0.97,0.95,0.58,0.96,0.36,0.8,0.04,6.103135520388773e6
0.29,0.67,0.86,0.4,0.84,0.6,0.66,0.79,6.04331877837267e6
0.16,0.06,0.81,0.98,0.59,0.77,0.73,0.92,6.143569118605044e6
0.3,0.07,0.18,0.72,0.39,0.58,0.49,0.05,5.98877798421034e6
0.3,0.59,0.11,0.73,0.16,0.72,0.29,0.24,5.995184857393408e6
0.41,0.73,0.39,0.64,0.34,0.42,0.63,0.66,6.036506252932926e6
0.56,0.5,0.01,0.67,0.78,0.78,0.26,0.89,6.013820012258247e6
0.41,0.97,0.84,0.05,0.13,0.41,0.22,0.95,6.036623879297705e6
0.74,0.84,0.34,0.47,0.56,0.95,0.53,0.38,5.979319251288038e6
0.11,0.85,0.77,0.91,0.9,0.56,0.26,0.35,6.069129159583307e6
0.27,0.82,0.68,0.15,0.66,0.67,0.42,0.75,6.0283829589793375e6
0.52,0.41,0.61,0.94,0.89,0.48,0.35,0.3,6.068839564927794e6
0.88,0.58,0.29,0.87,0.62,0.01,0.51,0.93,6.141252999212211e6
0.96,0.86,0.36,0.31,1.0,0.61,0.62,0.09,6.043017057982502e6
0.17,0.97,0.07,0.85,0.33,0.96,0.7,0.11,6.009644077943372e6
0.4,0.23,0.79,0.46,0.01,0.76,0.54,0.84,6.063680676095236e6
0.45,0.65,0.29,0.79,0.85,0.87,0.45,0.71,6.020635950585743e6
0.04,0.49,0.14,0.6,0.08,0.97,0.1,0.24,6.044248521710236e6
0.03,0.28,0.81,0.53,0.44,0.37,0.11,0.38,6.070174823641462e6
0.3,0.49,0.19,0.53,0.51,0.96,0.58,0.21,5.991772137093683e6
