α_v,α_s,α_v_error,α_s_error,decay,MSE
0.16,0.18,0.43,0.1,0.2,4.256800915179927e6
0.58,0.06,0.86,0.35,0.01,4.262722077150831e6
1.0,0.25,0.79,0.42,0.55,4.267404097884203e6
0.47,0.18,0.51,0.23,0.53,4.256569555725466e6
0.41,0.49,0.22,0.57,0.27,4.255904547693443e6
0.4,0.83,0.49,0.37,0.96,4.266981700712879e6
0.39,0.33,0.99,0.57,0.34,4.267874031469839e6
0.84,0.7,0.39,0.69,0.69,4.266332454878938e6
0.29,0.64,0.98,0.54,0.07,4.273608205865616e6
0.02,0.06,0.58,0.87,0.18,4.294526057359519e6
0.42,0.42,0.32,0.61,0.63,4.25705174743298e6
0.76,0.96,0.93,0.56,0.61,4.273145679511894e6
0.37,0.3,0.54,0.96,0.51,4.264108085692465e6
0.23,0.08,0.98,0.09,0.45,4.269958358102009e6
0.6,0.63,0.61,0.76,0.55,4.265020352596674e6
0.08,0.47,0.15,0.67,0.05,4.257249117793893e6
0.61,0.74,0.24,0.85,0.52,4.263792064196276e6
1.0,0.23,0.17,0.93,0.22,4.267545292957206e6
0.8,0.26,0.97,0.84,0.86,4.268689857165406e6
0.28,0.86,0.89,0.12,0.82,4.275548182299856e6
0.62,0.32,0.76,0.15,0.88,4.261324653414869e6
0.13,0.69,0.79,0.14,0.35,4.279340327935031e6
0.77,0.84,0.33,0.62,0.27,4.267470884529984e6
0.75,0.15,0.72,0.7,0.29,4.266670377012795e6
0.37,0.96,0.68,0.59,0.85,4.272917685409465e6
0.77,0.64,0.64,0.98,0.19,4.267239168767236e6
0.72,0.09,0.48,0.5,0.88,4.262399031168527e6
0.71,0.92,0.83,0.66,0.46,4.271837816597108e6
0.82,0.91,0.72,0.91,0.1,4.271900034737963e6
0.71,0.59,0.01,0.13,0.52,4.259419833350871e6
0.7,0.78,0.24,0.15,0.06,4.264513289545093e6
0.04,0.45,0.42,0.97,0.64,4.280345132029336e6
0.53,0.23,0.69,0.93,0.7,4.266365046438456e6
0.67,0.42,0.71,0.61,0.13,4.263511557575902e6
0.12,0.65,0.76,0.34,0.77,4.279156527757152e6
0.37,0.2,0.4,0.97,0.77,4.2635854642121e6
0.4,0.48,0.8,0.41,0.03,4.265304263893558e6
0.65,0.58,0.02,0.88,0.43,4.259914100147763e6
0.79,0.07,0.61,0.88,0.43,4.27177017065894e6
0.41,0.97,0.17,0.13,0.32,4.265632387752074e6
0.78,0.38,0.91,0.3,0.56,4.264873892765675e6
0.82,0.94,0.54,0.48,0.47,4.270863402524537e6
0.35,0.99,0.52,0.08,0.72,4.27120314520094e6
0.2,0.69,0.03,0.31,0.38,4.25270592102287e6
0.35,0.95,0.77,0.13,0.34,4.273753565241937e6
0.01,0.71,0.17,0.55,0.31,4.283336176929415e6
0.92,0.29,1.0,0.82,0.82,4.269758724588972e6
0.41,0.07,0.24,0.06,0.06,4.246832150037073e6
0.98,0.22,0.33,0.37,0.6,4.263744487634356e6
0.53,0.13,0.34,0.9,0.86,4.264649242338458e6
0.66,0.72,0.66,0.34,0.74,4.266458468634702e6
0.09,0.35,0.89,0.67,0.48,4.284953788972141e6
0.66,0.67,0.76,0.29,0.81,4.266375355854556e6
0.51,0.24,0.15,0.44,0.76,4.253419766766621e6
0.78,0.85,0.18,0.55,0.15,4.266712473941145e6
0.02,0.28,0.69,0.08,0.31,4.291194899375286e6
0.29,0.61,0.18,0.6,0.61,4.256246510274173e6
0.11,0.7,0.24,0.62,0.74,4.263718842731058e6
0.46,0.06,0.58,0.89,0.97,4.270749769259237e6
0.91,0.9,0.09,0.69,0.03,4.2686862331857225e6
0.1,0.78,0.24,0.31,0.4,4.265820307679795e6
0.86,0.69,0.6,0.84,0.54,4.268085577452648e6
0.62,0.71,0.53,0.34,0.31,4.264964398296504e6
0.84,0.55,0.98,0.74,0.62,4.268491208105565e6
0.34,0.75,0.42,0.91,0.44,4.265517205221819e6
0.82,0.02,0.42,0.15,0.93,4.260020730672868e6
0.24,0.47,0.91,0.33,0.04,4.2721548330509355e6
0.72,0.83,0.5,0.52,0.46,4.2678593851475455e6
0.97,0.09,0.61,0.56,0.33,4.268510545820655e6
0.93,0.91,0.16,0.71,0.44,4.269461955915028e6
0.14,0.55,0.51,0.54,0.03,4.268616791452272e6
0.41,0.92,0.29,0.44,0.17,4.26630621971063e6
0.5,0.81,0.94,0.08,0.28,4.270730227433009e6
0.87,0.02,0.17,0.89,0.57,4.2725144353715945e6
0.71,0.17,0.43,0.48,0.51,4.260651093147783e6
0.12,0.18,0.66,0.01,0.84,4.26968040860637e6
0.41,0.57,0.78,0.05,0.83,4.265932583552589e6
0.15,0.56,0.68,0.96,0.18,4.274897615581254e6
0.83,0.38,0.98,0.97,0.87,4.268985901125192e6
0.42,0.98,0.09,0.07,0.19,4.26485265351432e6
0.95,0.13,0.55,1.0,0.28,4.272714216457911e6
0.99,0.47,0.59,0.75,0.63,4.267514814306652e6
0.73,0.72,0.19,0.83,0.99,4.264327308330437e6
0.78,0.74,0.11,0.8,0.91,4.264684594632206e6
0.79,0.08,0.23,0.62,0.78,4.263821530825995e6
0.16,0.1,0.27,0.57,0.8,4.255813720084343e6
0.43,0.5,0.42,0.28,0.09,4.25894505799645e6
0.23,0.18,0.33,0.17,0.64,4.25143499828081e6
0.16,0.82,0.61,0.93,0.69,4.275525487072701e6
0.47,0.14,0.88,0.48,0.91,4.264894756633774e6
0.17,0.1,0.93,0.39,0.08,4.276626101695628e6
0.62,0.63,0.87,0.08,0.66,4.266504690476669e6
0.13,0.29,0.11,0.23,0.09,4.245788002247109e6
0.38,0.63,0.45,0.69,0.88,4.262818611583707e6
0.74,0.84,0.6,0.27,0.67,4.2686137744497815e6
0.27,0.01,0.37,0.64,0.71,4.265138690386909e6
0.58,0.49,0.85,0.58,0.98,4.265011093945947e6
0.19,0.65,0.38,0.45,0.14,4.263508377362285e6
0.37,0.65,0.62,0.52,0.58,4.26578465640837e6
0.12,0.35,0.81,0.96,0.09,4.280842351869835e6
0.8,0.91,0.68,0.64,0.84,4.271162457023395e6
0.59,0.94,0.78,0.03,0.91,4.271281081188649e6
0.88,0.34,0.63,0.56,0.1,4.2649510689272275e6
0.21,0.18,0.93,0.07,0.24,4.271190813804209e6
0.26,0.44,0.31,0.83,0.1,4.258071983857086e6
0.81,0.68,0.62,0.14,0.74,4.266587192845713e6
0.23,0.62,0.82,0.13,0.47,4.2726276216131635e6
0.63,0.33,0.09,0.74,0.62,4.25767488526562e6
0.76,0.99,0.5,0.23,0.2,4.270989401720006e6
0.45,0.05,0.39,0.11,0.57,4.250436618077479e6
0.15,0.41,0.06,0.68,0.11,4.248447719302925e6
0.47,0.29,0.07,0.84,0.17,4.255395947293928e6
0.25,0.11,0.22,0.4,0.93,4.249453266529202e6
0.31,0.01,0.96,0.29,0.28,4.268990002987237e6
0.94,0.51,0.24,0.91,0.41,4.2653835985419825e6
0.82,0.55,0.36,0.21,0.85,4.263019906975344e6
0.97,0.3,0.96,0.92,0.22,4.270788438256497e6
0.86,0.3,0.18,0.29,0.03,4.26006142580807e6
0.94,0.35,0.23,0.51,0.41,4.263002566434688e6
0.47,0.51,0.45,0.88,0.83,4.261762663333256e6
0.81,0.36,0.14,0.26,0.53,4.259120241785262e6
0.53,0.96,0.73,0.49,0.24,4.271853677592287e6
0.52,0.17,0.02,0.16,0.66,4.249370381815726e6
0.71,0.94,0.27,0.38,0.71,4.268293584425473e6
0.3,0.39,0.07,0.78,0.51,4.250823286193674e6
0.76,0.1,0.57,0.29,0.1,4.260884583862582e6
0.53,0.86,0.19,0.34,0.96,4.264263833520361e6
0.94,0.32,0.27,0.06,0.25,4.2618274866618775e6
0.93,0.16,0.71,0.64,0.26,4.268196435846202e6
0.36,0.37,0.47,0.46,0.45,4.258573217191525e6
0.74,0.44,0.47,0.8,0.33,4.26322215967725e6
0.01,0.44,0.97,0.18,0.25,4.294358043386781e6
0.73,0.24,0.06,0.4,0.02,4.256942097695901e6
0.16,0.66,0.32,0.4,0.55,4.262707226095233e6
0.22,0.52,0.94,0.95,0.18,4.276199205354724e6
0.71,0.24,0.11,0.19,0.7,4.255707592000155e6
0.73,0.76,0.38,0.34,0.71,4.265572171417787e6
0.2,0.1,0.23,0.99,0.65,4.264827006055468e6
0.24,0.1,0.37,0.1,0.18,4.250370145704461e6
0.02,0.19,0.77,0.43,0.15,4.293010353471189e6
0.72,0.62,0.54,0.66,0.08,4.264823634014154e6
0.11,0.7,0.06,1.0,0.88,4.257922546101622e6
0.18,0.69,0.65,0.34,0.12,4.2723639405828295e6
0.64,0.83,0.48,0.72,0.83,4.2675183579652645e6
0.75,0.15,0.79,0.65,0.69,4.266597475186302e6
0.51,0.64,0.69,0.55,0.45,4.26547101865986e6
0.01,0.18,0.15,0.72,0.64,4.280695112592198e6
0.53,0.17,0.83,0.48,0.28,4.263579162908403e6
0.89,0.61,0.65,0.98,0.52,4.268254001509707e6
0.96,0.85,0.52,0.63,0.59,4.270615976573296e6
0.99,0.82,0.84,0.1,0.4,4.271700885562905e6
0.87,0.73,0.22,0.35,0.31,4.265620489364874e6
0.9,0.92,0.41,0.02,0.38,4.270086329184034e6
0.47,0.35,0.72,0.04,0.1,4.261013892605318e6
0.96,0.64,0.96,0.37,0.31,4.269925365079332e6
0.24,0.69,0.27,0.78,0.1,4.261065398308197e6
0.86,0.66,0.91,0.5,0.43,4.268946882588126e6
0.65,0.62,0.3,0.38,0.56,4.261547994095401e6
0.99,0.43,0.76,0.13,0.47,4.266936291506309e6
0.78,0.83,0.41,0.75,0.63,4.268103546073231e6
0.71,0.46,0.45,0.4,0.32,4.261261522292845e6
0.96,0.68,0.55,0.02,0.25,4.267922249032173e6
0.4,0.81,0.93,0.18,0.64,4.272143148893977e6
0.53,0.88,0.26,0.05,0.85,4.26529373874327e6
0.51,0.02,0.77,0.94,0.34,4.276219011014175e6
0.56,0.47,0.76,0.06,0.5,4.262970165773846e6
0.53,0.34,0.99,0.94,0.95,4.268291752491929e6
0.37,0.2,0.51,0.96,0.34,4.265539612491728e6
0.86,0.01,0.97,0.35,0.13,4.267707404319502e6
0.55,0.23,0.17,0.91,0.75,4.26001817727309e6
0.19,0.36,0.45,0.64,0.93,4.261852543623848e6
0.64,0.1,0.37,0.71,0.42,4.263673103137219e6
0.9,0.26,0.27,0.17,0.54,4.26087817488506e6
0.31,0.4,0.01,0.11,0.03,4.246364519816235e6
0.27,0.8,0.05,0.48,0.43,4.257395867265343e6
0.48,0.22,0.49,0.41,0.78,4.257859936984265e6
1.0,0.43,0.08,0.04,0.41,4.2627135226860065e6
0.69,0.17,0.97,0.05,0.38,4.26248629423113e6
0.23,0.06,0.2,0.74,0.15,4.258960817529789e6
0.38,0.72,0.58,0.96,0.03,4.2674507567905225e6
0.9,0.22,0.49,0.99,0.88,4.268897553159923e6
0.88,0.12,0.06,0.11,0.44,4.257921712143537e6
0.18,0.16,0.49,0.07,0.15,4.257926385966623e6
0.93,0.4,0.69,0.55,0.52,4.266235937122546e6
0.17,0.67,0.77,0.03,0.52,4.275561995480382e6
0.57,0.95,0.57,0.96,0.55,4.270894564093738e6
0.69,0.42,0.15,0.37,0.46,4.257840812565553e6
0.44,0.93,0.91,0.78,0.2,4.27407084246547e6
0.75,0.18,0.12,0.08,0.67,4.255781892781508e6
0.46,0.42,0.46,0.62,0.52,4.259623269577243e6
0.07,0.07,0.19,0.82,0.47,4.267509678493138e6
0.06,0.11,0.56,0.51,0.36,4.279007853891524e6
0.68,0.19,0.25,0.85,0.98,4.262898935504272e6
0.21,0.17,0.65,0.58,0.32,4.267423806875837e6
0.83,0.6,0.91,0.79,0.23,4.2685551580668865e6
0.2,0.9,0.52,0.36,0.49,4.272200802055642e6
0.35,0.6,0.52,0.26,0.42,4.26293270561023e6
0.1,0.1,0.25,0.34,0.69,4.252216485054607e6
0.4,0.13,0.71,0.08,0.77,4.258855254459814e6
0.11,0.62,0.28,0.1,0.92,4.262893901945423e6
0.53,0.86,0.12,0.77,0.19,4.26418841852282e6
0.17,0.11,0.34,0.28,0.78,4.252702231955485e6
0.06,0.21,0.92,0.63,0.15,4.290188319106499e6
0.97,0.9,0.07,0.41,0.14,4.26886028931524e6
0.7,0.32,0.86,0.12,0.11,4.262816010579096e6
0.76,0.93,0.98,0.26,0.36,4.272609560268783e6
0.81,0.28,0.35,0.93,0.21,4.264905762865152e6
0.51,0.66,0.44,0.03,0.89,4.262505384466468e6
0.96,0.1,0.72,0.18,0.17,4.264813218550095e6
0.7,0.27,0.72,0.6,0.05,4.263625471400274e6
0.05,0.5,0.33,0.4,1.0,4.271242814236875e6
0.86,0.94,0.51,0.7,0.97,4.271251792815972e6
0.88,0.46,0.8,0.68,0.04,4.266982240696214e6
0.62,0.99,0.46,0.36,0.92,4.270184788207829e6
0.44,0.27,0.81,0.68,0.31,4.26521721188228e6
0.32,0.11,1.0,0.6,0.33,4.272377134161195e6
0.78,0.99,0.47,0.03,0.87,4.27080703169667e6
0.88,0.67,0.93,0.3,0.87,4.269181879986417e6
0.32,0.13,0.83,0.23,0.92,4.264165564155199e6
0.49,0.27,0.66,0.12,0.41,4.259212044504833e6
0.39,0.47,0.97,0.35,0.44,4.2678007333439505e6
0.73,0.01,0.08,0.88,0.04,4.270953316277861e6
0.01,0.68,0.88,0.41,0.1,4.294193912529651e6
0.99,0.58,0.6,0.09,0.55,4.267412625056801e6
0.37,0.07,0.95,0.71,0.28,4.273063530294079e6
0.09,0.36,0.53,0.41,0.93,4.271417115460747e6
0.53,0.28,0.44,0.26,0.75,4.256810712625654e6
0.28,0.99,0.05,0.22,0.33,4.262826851731152e6
0.05,0.16,0.75,0.03,0.22,4.284992053765664e6
0.04,0.19,0.25,0.98,0.34,4.274018706303235e6
0.07,0.9,0.59,0.14,0.35,4.282554499848346e6
0.01,0.64,0.94,0.57,0.25,4.294371310202885e6
0.26,0.92,0.21,0.8,0.23,4.265155390968367e6
0.71,0.31,0.95,0.62,0.86,4.265714403245125e6
0.96,0.67,0.5,0.77,0.27,4.268256739831282e6
0.44,0.5,0.15,0.52,0.41,4.2551105393691035e6
0.39,0.97,0.39,0.07,0.58,4.268646586256782e6
0.26,0.09,0.23,0.43,0.32,4.25048051099135e6
0.4,0.8,0.94,0.81,0.95,4.272852963789992e6
0.39,0.51,0.7,0.55,1.0,4.2646435824446e6
0.44,0.06,0.48,0.31,0.13,4.2556854028308205e6
0.48,0.59,0.32,0.19,0.32,4.259336227528778e6
0.23,0.16,0.58,0.29,0.74,4.260991523032658e6
0.77,0.01,0.56,0.27,0.88,4.261772281909963e6
0.11,0.13,0.61,0.79,0.67,4.277340987434419e6
0.71,0.13,0.75,0.96,0.67,4.270954898559252e6
0.89,0.39,0.62,0.49,0.04,4.264879799844393e6
0.89,0.07,0.99,0.38,0.5,4.267655139192664e6
0.64,0.3,0.87,0.14,0.61,4.262366809626922e6
0.75,0.77,0.61,0.27,0.71,4.267496385847827e6
0.41,0.93,0.2,0.21,0.28,4.2650588315134095e6
0.82,0.54,0.04,0.74,0.16,4.261828435714132e6
0.91,0.11,0.75,0.04,0.6,4.263207541421613e6
0.18,0.97,0.88,0.13,0.19,4.281073309007494e6
0.81,0.43,0.44,0.6,0.88,4.2629826251238985e6
0.75,0.83,0.76,0.14,0.98,4.269461585270328e6
0.09,0.25,0.75,0.81,0.9,4.28235731157463e6
0.67,0.29,0.99,0.26,0.77,4.263960728285668e6
0.64,0.91,0.04,0.26,0.58,4.265228523473345e6
0.18,0.27,0.95,0.2,0.78,4.274972642506817e6
0.36,0.91,0.71,0.9,0.46,4.272934455888467e6
0.26,0.54,0.51,0.75,0.73,4.264246848784117e6
0.57,0.17,0.63,0.98,0.94,4.268091278635651e6
0.17,0.58,0.8,0.48,0.44,4.275396186475662e6
0.88,0.44,0.09,0.62,0.2,4.261868958774466e6
0.46,0.44,0.73,0.33,0.96,4.262812306475482e6
0.62,0.35,0.9,0.03,0.29,4.26294553590749e6
0.18,0.83,0.63,0.25,0.86,4.27416542678538e6
0.19,0.4,0.96,0.61,0.48,4.2765710904936725e6
0.11,0.71,0.41,0.95,0.89,4.271328824636936e6
0.86,0.65,0.54,0.37,0.26,4.2663217626368515e6
0.5,0.12,0.76,0.06,0.71,4.258756632437658e6
0.5,0.73,0.67,0.6,0.16,4.266989048571307e6
0.61,0.74,0.74,0.28,0.19,4.267285832653943e6
0.86,0.71,0.99,0.69,0.86,4.270353321691455e6
0.13,0.98,0.61,0.05,0.11,4.278676654663598e6
0.21,0.37,0.97,0.67,0.82,4.275622080602733e6
0.64,0.72,0.06,0.19,0.49,4.261167604772953e6
0.62,0.53,0.35,0.27,0.01,4.2599952429097565e6
0.99,0.68,0.47,0.18,0.36,4.267853079808862e6
0.87,0.54,0.46,0.85,0.74,4.265733789584886e6
0.68,0.04,0.93,0.64,0.79,4.269864212099802e6
0.65,0.5,0.49,0.44,0.91,4.261516338561142e6
0.45,0.15,0.89,0.37,0.56,4.263958026287342e6
0.65,0.12,0.76,0.74,0.06,4.267469985622732e6
0.11,0.27,0.63,0.09,0.56,4.270957125036685e6
0.93,0.74,0.74,0.26,0.03,4.269531209818079e6
0.59,0.54,0.26,0.8,0.96,4.260337289415371e6
0.58,0.86,0.46,0.47,0.28,4.267326385679914e6
0.72,0.33,0.71,0.95,1.0,4.2661808829442905e6
0.57,0.74,0.17,0.84,0.67,4.262682085854992e6
0.95,0.73,0.03,0.8,0.36,4.266244091234775e6
0.79,0.45,0.14,0.11,0.33,4.259559357610319e6
0.16,0.89,0.86,0.53,0.64,4.2811920633796565e6
0.55,0.44,0.54,0.57,0.44,4.260991421740508e6
0.16,0.67,0.14,0.09,0.84,4.256336947392296e6
0.39,0.82,0.95,0.41,0.09,4.272920304636934e6
0.48,0.34,0.62,0.48,0.12,4.260692746939134e6
0.31,0.87,0.57,0.83,0.36,4.270768585699898e6
0.62,0.98,0.89,0.14,0.22,4.272827298639155e6
0.13,0.21,0.97,0.75,0.14,4.28361034027232e6
0.03,0.39,0.71,0.91,0.38,4.29113410003856e6
0.41,0.79,0.04,0.18,0.15,4.25895462011027e6
0.64,0.27,0.05,0.29,0.41,4.254301059155202e6
0.76,0.82,0.19,0.61,0.41,4.266063468859751e6
0.14,0.61,0.05,0.25,0.28,4.251604229333097e6
0.76,0.61,0.52,0.17,0.31,4.264268599732589e6
0.03,0.77,0.73,0.33,0.77,4.291075051080387e6
0.12,0.14,0.53,0.71,0.89,4.271523511701405e6
0.31,0.26,0.78,0.02,0.45,4.263589899232415e6
0.72,0.69,0.47,0.29,0.7,4.264840308988867e6
0.14,0.47,0.63,0.31,0.19,4.27103583933329e6
0.94,0.49,0.48,0.46,0.84,4.265322236410638e6
0.88,0.52,0.41,0.14,0.38,4.263844541837804e6
0.52,0.04,0.5,0.35,0.19,4.257364924492347e6
