α_v,α_s,α_v_error,α_s_error,decay,MSE
0.43,0.52,0.55,0.26,0.11,3.917992357492424e7
0.42,0.55,0.81,0.93,0.96,3.920352145137735e7
0.94,0.14,0.21,0.35,0.25,3.920422088228987e7
0.96,0.41,0.78,0.95,0.89,3.920996215255301e7
0.92,1.0,0.34,0.81,1.0,3.915427867671518e7
0.87,0.49,0.41,0.8,0.4,3.9188359176405236e7
0.66,0.6,0.63,0.64,0.55,3.918249348512022e7
0.73,0.31,0.37,0.65,0.13,3.92058891271528e7
0.7,0.78,0.52,0.85,0.85,3.917169886107373e7
0.67,0.73,0.08,0.94,0.58,3.916817549886662e7
0.65,0.16,0.9,0.37,0.83,3.922920386794047e7
0.39,0.16,0.78,0.32,0.65,3.922986163111377e7
0.29,0.36,0.69,0.9,0.94,3.922042726173106e7
0.38,0.51,0.42,0.92,0.55,3.920269822100548e7
0.22,0.57,0.46,0.73,0.7,3.919236055794214e7
0.62,0.83,0.75,0.99,0.9,3.91819091793803e7
0.84,0.94,0.45,0.12,0.1,3.9127924068323486e7
0.26,0.47,0.87,0.21,0.26,3.9187865871853694e7
0.03,0.68,0.86,0.44,0.49,3.900519890679714e7
0.4,0.59,0.15,0.02,0.87,3.915512684279142e7
0.4,0.25,0.41,0.74,0.89,3.922335909052989e7
0.9,0.72,0.46,0.96,0.46,3.917406201433738e7
0.42,0.94,0.74,0.58,0.34,3.916182229812934e7
0.77,0.34,0.51,0.28,0.94,3.919735595470853e7
0.65,0.63,0.71,0.25,0.04,3.9166856883391075e7
0.22,0.99,0.14,0.39,0.78,3.915189554679851e7
0.61,0.21,0.74,0.08,0.38,3.9219224789493635e7
0.49,0.6,0.55,0.48,0.97,3.917710210275029e7
0.49,0.26,0.51,0.87,0.71,3.922426583625671e7
0.25,0.16,0.04,0.54,0.29,3.923090567861017e7
0.31,0.49,0.49,0.28,0.07,3.9185318381457664e7
0.43,0.77,0.43,0.78,0.64,3.917251106498181e7
0.09,0.29,0.73,0.22,0.56,3.9187617735142656e7
0.39,0.34,0.97,0.57,0.44,3.9217211511606134e7
0.93,0.34,0.68,0.12,0.38,3.919662414265436e7
0.04,0.92,0.63,0.84,0.81,3.910331523698245e7
0.91,0.79,0.51,0.89,0.74,3.916835786989086e7
0.17,0.87,0.59,0.57,0.67,3.915815963088312e7
0.33,0.26,0.55,0.64,0.01,3.922322174696976e7
0.63,0.79,0.08,0.31,0.01,3.9136808082365066e7
0.5,0.7,0.71,0.57,0.35,3.9173122386096224e7
0.5,0.38,0.66,0.02,0.16,3.91944402020694e7
0.05,0.81,0.75,0.07,0.69,3.9053645180678196e7
0.23,0.35,0.67,0.75,0.6,3.921726505584697e7
0.08,0.25,0.6,0.77,0.19,3.920933406529929e7
0.15,0.45,0.25,0.48,0.92,3.920063898687799e7
0.67,0.43,0.5,0.28,0.69,3.918785849479809e7
0.06,0.74,0.74,0.83,0.98,3.912640336230281e7
0.39,0.93,0.36,0.03,0.02,3.91292061784042e7
0.77,0.73,0.62,0.23,0.4,3.915156149785757e7
0.83,0.75,0.35,0.91,0.71,3.916789657253982e7
0.05,0.42,0.99,0.35,0.82,3.909163115180239e7
0.08,0.27,0.37,0.02,0.91,3.920416751880045e7
0.79,0.94,0.76,0.43,0.26,3.915318662591671e7
0.95,0.86,0.25,0.66,0.53,3.9144617264522545e7
0.23,0.86,0.41,0.75,0.86,3.916990381043754e7
0.63,0.58,0.96,0.76,0.48,3.919678876145711e7
0.24,0.28,0.27,0.68,0.17,3.922285570308486e7
0.41,0.75,0.84,0.2,0.05,3.915468370891085e7
0.51,0.31,0.66,0.83,0.34,3.922083404333378e7
0.13,0.12,1.0,0.33,0.88,3.921673291612472e7
0.09,0.79,0.39,0.05,0.66,3.912781534159315e7
0.3,0.09,0.94,0.3,0.17,3.923353161525336e7
0.6,0.41,0.35,0.69,0.21,3.919977459392203e7
0.44,0.86,0.49,0.15,0.25,3.913866280163379e7
0.17,0.82,0.14,0.46,0.59,3.9161011773700766e7
0.59,0.42,0.33,0.47,0.35,3.919233469716134e7
0.51,0.59,0.93,0.34,0.06,3.918034629931774e7
0.35,0.31,0.88,0.07,0.05,3.920939535650827e7
0.42,0.53,0.67,0.34,0.14,3.918333771084506e7
0.17,0.72,0.21,0.24,0.38,3.915708053577692e7
0.27,0.86,0.75,0.75,0.19,3.917088318603463e7
0.38,1.0,0.2,0.19,0.78,3.9135751378428675e7
0.83,0.4,0.71,0.45,0.83,3.919878536577881e7
0.54,1.0,0.63,0.48,0.54,3.9154817111644976e7
0.04,0.82,0.44,0.72,0.4,3.912019472778825e7
0.24,0.9,0.99,0.6,0.55,3.9162234363594495e7
0.59,0.55,0.44,0.15,0.79,3.916742905506431e7
0.45,0.2,0.52,0.89,0.41,3.923043268235789e7
0.92,0.72,0.51,0.01,0.63,3.913849258094981e7
0.88,0.24,0.84,0.97,0.88,3.922637245477628e7
0.99,0.01,0.25,0.01,0.01,3.927190812918995e7
0.99,0.04,0.43,0.83,0.86,3.917653807841635e7
0.55,0.28,0.06,0.17,0.78,3.91993438164451e7
0.45,0.68,0.57,0.24,0.79,3.9158888377668425e7
0.15,1.0,0.96,0.36,0.1,3.9138412983797684e7
0.5,0.56,0.5,0.5,0.36,3.9181508334022276e7
1.0,0.29,0.12,0.08,0.18,3.917998905660373e7
0.15,0.54,0.98,0.48,0.8,3.917435682749014e7
0.43,0.71,0.9,0.79,0.48,3.918469820749237e7
0.64,0.68,0.56,0.49,0.74,3.9166951572433546e7
0.17,0.37,0.21,0.41,0.8,3.92090930469564e7
0.38,0.51,0.07,0.72,0.89,3.91916463039944e7
0.35,0.27,0.08,0.39,0.26,3.921268608599964e7
0.6,0.85,0.11,0.16,0.53,3.912783118500217e7
0.43,0.38,0.49,0.32,0.71,3.919983314649482e7
0.74,0.98,0.37,0.65,0.62,3.915224732420404e7
0.23,0.63,0.88,0.13,0.67,3.916040628824405e7
0.17,0.88,0.51,0.26,0.48,3.9142888925810605e7
0.35,0.07,0.72,0.75,0.87,3.9224957081995234e7
0.47,0.86,0.74,0.56,0.52,3.916246566665876e7
0.66,0.09,0.07,0.63,0.94,3.921225954626289e7
0.05,0.84,0.63,0.08,0.68,3.906892423808233e7
0.01,0.1,0.18,0.09,0.88,3.917011620099227e7
0.47,0.17,0.6,0.25,0.08,3.922519887981145e7
0.81,0.8,0.9,0.36,0.8,3.9160408904725686e7
0.52,0.34,0.52,0.87,0.91,3.921654101334685e7
0.6,0.43,0.88,0.95,0.04,3.9215379015136294e7
0.94,0.63,0.81,0.19,0.22,3.9167141912324905e7
0.16,0.42,0.68,0.15,0.96,3.918723921325157e7
0.77,0.59,0.51,0.72,0.17,3.9181051945819065e7
0.45,0.99,0.09,0.77,0.47,3.91610339971812e7
0.66,0.21,0.41,0.32,0.88,3.921388951189872e7
0.42,0.91,0.23,0.68,0.29,3.915916927247611e7
0.27,0.31,0.42,0.81,0.2,3.922211139409962e7
0.07,0.65,0.46,0.11,0.92,3.9130277132291794e7
0.57,0.07,0.91,0.45,0.94,3.922742604245485e7
0.18,0.5,0.07,0.34,0.43,3.9190486105112895e7
0.97,1.0,0.76,0.18,0.33,3.9141948643112645e7
0.89,0.59,0.88,0.2,0.21,3.917452884401506e7
0.2,0.01,0.77,0.95,0.34,3.8989520077701636e7
0.11,0.54,0.74,0.75,0.46,3.9179709315497376e7
0.99,0.84,0.14,0.64,0.91,3.9139088535493694e7
0.08,0.38,0.82,0.24,0.14,3.915979406002994e7
0.21,0.48,0.24,0.25,0.66,3.9187188548018634e7
0.93,0.87,0.14,0.85,0.53,3.9148869328561544e7
0.61,0.33,0.69,0.68,0.84,3.921462084478505e7
0.3,0.31,0.48,0.22,0.11,3.920897409472888e7
0.3,0.75,0.22,0.01,0.42,3.913855016416072e7
0.15,0.41,0.2,0.11,0.62,3.919599555282458e7
0.38,0.4,0.9,0.23,0.27,3.920076578126558e7
0.16,0.17,0.04,0.3,0.38,3.923415121297181e7
0.56,0.67,0.35,0.24,0.5,3.915390532616322e7
0.74,0.73,0.21,0.98,0.6,3.917074857206386e7
0.84,0.79,0.88,0.41,0.99,3.916252241939215e7
0.89,0.6,0.47,0.69,0.66,3.91752036031051e7
0.04,0.08,0.03,0.88,0.84,3.9239659172654465e7
0.97,0.81,0.23,0.85,1.0,3.915378942532409e7
0.86,0.15,0.77,0.06,0.78,3.922189077365485e7
0.37,1.0,0.73,0.4,1.0,3.915353936187227e7
0.08,0.07,0.04,0.33,0.67,3.924083347629751e7
0.02,0.89,0.99,0.2,0.34,3.889344904975789e7
0.94,0.98,0.8,0.69,0.9,3.91651327765276e7
0.67,0.27,0.4,0.09,0.26,3.920277597104392e7
0.48,0.67,0.15,0.37,0.42,3.915709718028906e7
0.06,0.83,0.12,0.87,0.44,3.918173610310702e7
0.81,0.94,0.97,0.96,0.36,3.91821571632824e7
0.85,0.78,0.25,0.46,0.81,3.914266768397293e7
0.08,0.21,0.03,0.27,0.38,3.923655903176596e7
0.19,0.73,0.29,0.37,0.77,3.916081158483629e7
0.12,0.69,0.65,0.06,0.15,3.9135157875978865e7
0.81,0.18,0.74,0.4,0.88,3.922164581227873e7
0.51,0.27,0.52,0.79,0.37,3.922154479594064e7
0.26,0.74,0.44,0.38,0.98,3.9159127772947244e7
0.18,0.98,0.33,0.15,0.78,3.913923977408466e7
0.8,0.67,0.08,0.47,0.78,3.914833003846249e7
0.96,0.49,0.64,0.82,0.59,3.9194983763333604e7
0.87,0.09,0.49,0.01,0.98,3.922076632187567e7
0.15,0.21,0.36,0.15,0.08,3.922335988655003e7
0.34,0.37,0.45,0.59,0.48,3.920911668401502e7
0.93,0.58,0.97,0.47,0.02,3.918750244964197e7
0.76,0.66,0.23,1.0,0.22,3.91769171697736e7
0.66,0.99,0.22,0.6,0.03,3.914830866382091e7
0.63,0.53,0.44,0.36,0.02,3.9176594446153045e7
0.38,0.03,0.94,0.53,0.11,3.9193839581808686e7
1.0,0.79,0.27,0.93,0.21,3.9159135270880714e7
0.63,0.67,0.86,0.35,0.26,3.917016883382753e7
0.91,0.96,0.51,0.09,0.83,3.912789886965692e7
0.24,0.67,0.13,0.8,0.85,3.918458626512341e7
0.86,0.07,0.59,0.1,0.18,3.922340828646882e7
0.09,0.86,0.63,0.38,0.88,3.912788865351263e7
0.91,0.43,0.55,0.53,0.47,3.9191002053165086e7
0.15,0.89,0.41,0.8,0.84,3.9171178880833685e7
0.52,0.23,0.88,0.26,0.77,3.922241466524325e7
0.48,0.11,0.54,0.04,0.44,3.923030719486104e7
0.19,0.61,0.81,0.91,0.21,3.919267070242139e7
0.53,0.57,0.57,0.99,0.79,3.919873486223394e7
0.53,0.33,0.76,0.45,0.54,3.921210841084045e7
0.78,0.13,0.17,0.53,0.13,3.921155154456234e7
0.07,0.74,0.74,0.16,0.02,3.909710306602642e7
0.49,0.49,0.27,0.03,0.65,3.9170524660398975e7
0.24,0.94,0.21,0.74,0.57,3.9167957322919965e7
0.74,0.4,0.31,0.99,0.3,3.920349657076298e7
0.36,0.43,0.91,0.65,0.77,3.920849161571059e7
0.36,0.24,0.99,0.95,0.29,3.9234224582943216e7
0.74,0.38,0.31,0.83,0.71,3.9201214580673285e7
0.93,0.01,0.85,0.68,0.95,3.9162326138393454e7
0.44,0.73,0.15,0.01,0.33,3.913562741556502e7
0.1,0.95,0.42,0.29,0.54,3.913759221373008e7
0.36,0.71,0.75,0.69,0.74,3.917821552007408e7
0.39,0.41,0.79,0.47,0.78,3.920447305798391e7
0.68,0.44,0.62,0.21,0.3,3.9187538071529254e7
0.89,0.82,0.11,0.79,0.47,3.914832521440034e7
0.3,0.55,0.88,0.37,0.93,3.9183625974660866e7
0.11,0.9,0.33,0.77,0.98,3.916918055208482e7
0.36,0.28,0.22,0.12,0.55,3.920749587515825e7
0.89,0.8,0.79,0.35,0.68,3.915633002366388e7
0.51,0.75,0.09,0.71,0.35,3.9162681884821504e7
0.68,0.23,0.29,0.03,0.25,3.920453467540432e7
0.24,0.44,0.22,0.84,0.97,3.9210175475431636e7
0.6,0.78,0.57,1.0,0.48,3.918115760257541e7
0.23,0.14,0.74,0.13,0.36,3.923043779391806e7
0.3,0.87,0.88,0.71,0.7,3.9170083344468705e7
0.74,0.59,0.36,0.6,1.0,3.917303651190773e7
0.41,0.49,0.49,0.53,0.4,3.919227815939138e7
0.58,0.52,0.65,0.53,0.44,3.9189244919210024e7
0.94,0.19,0.57,0.2,0.66,3.921110412743246e7
0.54,0.92,0.49,0.36,0.17,3.914577791990572e7
0.78,0.34,0.43,0.61,0.2,3.9201968385768175e7
0.2,0.72,0.74,0.34,0.49,3.91574197661821e7
0.98,0.12,0.67,0.04,0.86,3.921916943113573e7
0.77,0.87,0.36,0.39,0.1,3.914038728989915e7
0.7,0.06,0.62,0.66,0.79,3.9212298678496316e7
0.28,0.27,0.18,0.02,0.5,3.9209975316139504e7
0.79,0.25,0.74,0.94,0.85,3.922431250823391e7
0.03,0.52,0.88,0.26,0.33,3.9009657485581286e7
0.7,0.01,0.09,0.52,0.01,3.916706614556284e7
0.08,0.92,0.74,0.47,0.29,3.911929492477742e7
0.31,0.57,0.42,0.14,0.92,3.916821180006522e7
0.9,0.38,0.8,0.79,0.07,3.9210314304590285e7
0.07,0.64,0.37,0.86,0.17,3.9178069045010895e7
0.01,0.66,0.49,0.76,0.44,3.898919466349466e7
0.02,0.99,0.63,0.93,0.32,3.904927195387671e7
0.92,0.16,0.81,0.07,0.49,3.922093353840003e7
0.83,0.33,0.13,0.15,0.57,3.918238015049287e7
0.85,0.2,0.76,0.82,0.38,3.9225306689957954e7
0.99,0.47,0.09,0.37,0.67,3.916249628341746e7
0.85,0.52,0.29,0.55,0.04,3.917383175568813e7
0.61,0.23,0.14,0.58,0.6,3.921174234090914e7
0.87,0.23,0.92,0.08,0.52,3.921736451410461e7
0.57,0.91,0.45,0.56,0.89,3.915412781959906e7
0.49,0.97,0.81,0.98,0.82,3.918145089311397e7
0.95,0.56,0.55,0.63,0.36,3.917928582240347e7
0.76,0.23,0.78,0.55,0.06,3.922119890452109e7
0.43,0.17,0.44,0.94,0.28,3.923266697535559e7
0.51,0.29,0.9,0.03,0.53,3.9211865698704965e7
0.07,0.68,0.14,0.14,0.37,3.915666600095072e7
0.98,0.52,0.77,0.84,0.18,3.919709474220354e7
0.27,0.87,0.28,0.75,0.94,3.916839235031427e7
0.66,0.67,0.38,0.47,0.12,3.916200039746308e7
0.46,0.45,0.39,0.01,0.3,3.917904399801707e7
0.65,0.16,0.37,0.68,0.47,3.922209810593658e7
0.11,0.16,0.4,0.03,0.54,3.922619127135462e7
0.54,0.04,0.79,0.94,0.52,3.919157285267347e7
0.94,0.16,0.91,0.59,0.74,3.922720062143132e7
0.28,0.4,0.05,0.8,0.57,3.921083563306567e7
0.64,0.65,0.74,0.14,0.39,3.91611149529331e7
0.56,0.57,0.48,0.81,0.77,3.919011479244001e7
0.59,0.31,0.66,0.79,0.16,3.9218652973571815e7
0.36,0.96,0.64,0.05,0.85,3.913432973965442e7
0.19,0.13,0.47,0.34,0.76,3.923185679232056e7
0.49,0.2,0.46,0.71,0.11,3.922580539803485e7
0.79,0.73,0.32,0.75,0.67,3.916288311379017e7
0.55,0.86,0.42,0.25,0.75,3.914056030380113e7
0.66,0.28,0.62,0.5,0.47,3.921378857466317e7
0.19,0.67,0.08,0.95,0.51,3.919431700302536e7
0.17,0.33,0.84,0.75,0.43,3.921518231310004e7
0.64,0.47,0.27,0.37,0.56,3.9180167973400414e7
0.88,1.0,0.72,0.85,0.56,3.916978357024627e7
0.64,0.91,0.31,0.33,0.6,3.91381251139109e7
0.16,0.05,0.53,0.13,0.78,3.923656648278739e7
0.57,0.36,0.99,0.39,0.13,3.921129917084237e7
0.19,0.37,0.83,0.3,0.26,3.920061536464143e7
0.23,0.97,0.49,0.34,0.33,3.914808687698994e7
0.38,0.6,0.57,0.71,0.51,3.9187509009452984e7
0.28,0.76,0.12,0.81,0.08,3.9175570961532176e7
0.88,0.82,0.16,0.95,0.42,3.9157543077854834e7
0.98,0.19,0.59,0.78,0.45,3.921778496266678e7
0.79,0.52,0.9,0.69,0.34,3.919827340052271e7
0.96,0.46,0.88,0.88,0.5,3.9207290637735836e7
0.2,0.38,0.94,0.3,0.67,3.919956620342176e7
0.07,0.54,0.75,0.66,0.89,3.9148930712815784e7
0.73,0.98,0.07,0.95,0.67,3.915834758269957e7
0.67,0.75,0.59,0.47,0.5,3.9160108949015215e7
0.68,0.01,0.46,0.82,0.31,3.90824635354217e7
0.83,0.83,0.98,0.21,0.94,3.915520734160114e7
0.1,0.93,0.94,0.83,0.48,3.914379159911802e7
0.95,0.92,0.84,0.68,0.6,3.9166592850353986e7
1.0,0.1,0.68,0.01,0.85,3.922123130703087e7
0.02,0.58,0.39,0.63,0.92,3.908330041104546e7
0.75,0.38,0.84,0.84,0.97,3.92145316215705e7
0.03,0.62,0.28,0.79,0.49,3.914573520012562e7
0.99,0.25,0.98,0.49,0.47,3.922116886120984e7
0.04,0.4,0.05,0.51,0.64,3.921027128670938e7
0.24,0.76,0.9,0.78,0.03,3.9177052602950394e7
0.48,0.47,0.29,0.72,0.12,3.9196177307797864e7
0.64,0.08,0.1,0.54,0.99,3.921122485227877e7
0.35,0.08,0.47,0.22,0.23,3.923074781130766e7
0.41,0.67,0.51,0.82,0.96,3.918375395955852e7
0.51,0.36,0.92,0.19,0.08,3.920575543492225e7
0.03,0.82,0.2,0.36,0.62,3.911669530982314e7
0.22,0.5,0.02,0.55,0.52,3.919513049390316e7
0.09,0.57,0.7,0.63,0.1,3.916292663259207e7
0.77,0.19,0.94,0.62,0.56,3.922889387233673e7
0.15,0.34,0.73,0.65,0.14,3.921040295691734e7
0.96,0.33,0.31,0.72,0.63,3.919623426001198e7
0.62,0.56,0.23,0.7,0.69,3.918015113200929e7
0.51,0.68,0.46,0.62,0.67,3.917211716264176e7
0.69,0.82,0.97,0.41,0.57,3.9163002643301286e7
0.54,0.62,0.24,0.35,0.45,3.916229647565368e7
0.95,0.51,0.21,0.05,0.55,3.9153608166004494e7
0.14,0.24,0.7,0.56,0.61,3.921892046582508e7
0.87,0.82,0.14,0.32,0.6,3.912903254168091e7
