α_v,α_s,α_v_error,α_s_error,α_v_CCC,α_s_CCC,CCC,decay,MSE
0.81,0.56,0.25,0.14,0.32,0.42,0.96,0.57,1.6414454512001298e7
0.43,0.22,0.41,0.83,0.27,0.25,0.62,0.18,1.6467543830196053e7
0.7,0.21,0.28,0.6,0.83,0.51,0.03,0.86,1.6358010141354688e7
0.64,0.18,0.12,0.44,1.0,0.42,0.95,0.12,1.638751621980209e7
0.23,0.3,0.86,0.52,0.74,0.42,0.15,0.03,1.6406934388447562e7
0.69,0.13,0.51,0.97,0.23,0.6,0.16,0.38,1.6422875729287932e7
0.66,0.77,0.47,0.08,0.6,0.57,0.84,0.32,1.638998082044153e7
0.74,0.01,0.85,0.08,0.64,0.38,0.58,0.13,1.65130991327106e7
0.49,0.21,0.6,0.6,0.15,0.32,0.24,0.43,1.6480939265003221e7
0.23,0.74,0.58,0.56,0.94,0.11,0.39,0.79,1.6390089452455083e7
0.33,0.35,0.62,0.06,0.47,0.1,0.31,0.52,1.6474940681025645e7
0.06,0.26,0.38,0.34,1.0,0.73,0.82,0.76,1.6432365672221197e7
0.22,0.8,0.11,0.04,0.95,0.01,0.74,0.04,1.6490194978263713e7
0.64,0.48,0.88,0.05,0.07,0.84,0.8,0.77,1.6389144041349424e7
0.33,0.46,0.06,0.22,0.34,0.88,0.84,0.23,1.637219317040858e7
0.73,0.74,0.46,0.33,0.45,0.53,0.42,0.75,1.638300208289787e7
0.36,0.52,0.37,1.0,0.93,0.33,0.31,0.12,1.6380736358128846e7
0.5,0.5,0.77,0.35,0.6,0.33,0.33,0.02,1.6413235781254184e7
0.26,0.32,0.65,0.78,0.46,0.77,0.91,0.52,1.6404478536409602e7
0.99,0.72,0.4,0.97,0.83,1.0,0.41,0.87,1.6366534668361701e7
0.32,0.16,0.4,0.53,1.0,0.45,0.31,0.45,1.6375313229686035e7
0.61,0.32,1.0,0.3,0.49,0.59,0.14,0.14,1.6388981216768887e7
0.19,0.45,0.07,0.4,0.73,0.16,0.49,0.46,1.6437728293666298e7
0.6,0.85,0.83,0.02,0.69,0.74,0.41,0.1,1.6366215430024292e7
0.04,0.45,0.57,0.14,0.74,0.51,0.34,0.99,1.6309611830970012e7
0.94,0.41,0.96,0.22,0.01,0.51,0.64,0.04,1.6525801759765338e7
0.25,0.61,0.41,0.58,0.13,0.3,0.38,0.08,1.6432150544518365e7
0.39,0.81,0.07,0.46,0.97,0.78,0.45,0.48,1.6337968903858434e7
0.06,0.46,0.64,0.77,0.98,0.68,0.5,0.72,1.6289468309935372e7
0.32,0.35,0.16,0.65,0.73,0.46,0.2,0.14,1.639522079461611e7
0.8,0.3,0.23,0.87,0.85,0.31,0.57,0.75,1.640144149531574e7
0.86,0.3,0.77,0.38,0.81,0.31,0.47,0.52,1.6395829406328708e7
0.29,0.7,0.36,0.66,0.18,0.01,0.73,0.39,1.6553295758958682e7
0.75,0.62,0.6,0.28,0.12,0.44,0.4,0.63,1.6430226262565833e7
0.43,1.0,0.23,0.4,0.07,0.8,0.6,0.48,1.6403546020165589e7
0.32,0.39,0.53,0.61,0.96,0.82,0.23,0.01,1.6349305228599958e7
0.6,0.43,0.94,0.06,0.71,0.08,0.94,0.01,1.6425657826118365e7
0.85,0.51,0.45,0.94,0.48,0.36,0.84,0.75,1.6413614273246808e7
0.9,0.55,0.58,0.82,0.64,0.89,0.07,0.03,1.6381814488979196e7
0.27,0.12,0.17,0.92,0.94,0.4,0.47,0.89,1.6422923799598336e7
0.43,0.57,0.86,0.97,0.18,0.51,0.32,0.14,1.6438576481668212e7
0.05,0.41,0.6,0.51,0.88,0.74,0.98,0.55,1.6408930013401834e7
0.3,0.31,0.96,0.37,0.96,0.63,0.76,0.17,1.6365552353531897e7
0.89,0.61,0.68,0.03,0.91,0.36,0.02,0.8,1.6360430035961246e7
0.46,0.38,0.62,0.43,0.02,0.57,0.39,0.96,1.6427578214872159e7
0.64,0.11,0.91,0.18,0.82,0.53,0.88,0.11,1.6422039108663298e7
0.55,0.28,0.26,0.56,0.01,0.49,0.02,0.36,1.6452550547927469e7
0.42,0.75,0.05,0.14,0.96,0.78,0.8,0.8,1.632944672464421e7
0.18,0.55,0.38,0.24,0.02,0.46,0.46,0.99,1.64247121214671e7
0.48,0.56,0.87,0.33,0.61,0.93,0.78,0.12,1.6390819872826483e7
0.44,0.66,0.87,0.67,0.71,0.45,0.37,0.03,1.6392064944182463e7
0.5,0.93,0.85,0.42,0.82,0.84,0.14,0.62,1.6357931519861659e7
0.88,0.62,0.65,0.11,0.67,0.12,0.29,0.84,1.6413490720867287e7
0.81,0.3,0.45,0.95,0.02,0.93,0.03,0.31,1.6454681245765463e7
0.6,0.3,0.83,0.03,0.21,0.43,1.0,0.87,1.6414701997284478e7
0.53,0.61,0.6,0.04,0.81,0.58,0.94,0.14,1.6381431782383265e7
0.27,0.2,0.51,0.94,0.57,0.34,1.0,0.26,1.6480788551105822e7
0.66,0.4,0.08,0.96,0.53,0.83,0.59,0.55,1.638918565002183e7
0.86,0.97,0.39,0.66,0.53,0.32,0.87,0.38,1.6397478881532881e7
0.59,0.65,0.08,0.18,1.0,0.27,0.9,0.46,1.6377979071063934e7
0.09,0.64,0.73,0.96,0.66,0.59,0.01,0.95,1.6399727138950415e7
0.26,0.77,0.85,0.93,0.47,0.56,0.14,0.76,1.6434160577650443e7
0.19,0.92,0.49,0.21,0.3,0.56,0.27,0.14,1.6409362481154045e7
0.08,0.33,0.45,0.54,0.94,0.36,0.15,0.52,1.6387925127931563e7
0.01,0.21,0.96,0.13,0.16,0.52,0.45,0.33,1.6491542400458073e7
0.61,0.52,0.31,0.57,0.59,0.04,0.96,0.08,1.6439712071945895e7
0.23,0.68,0.31,0.15,0.39,0.54,0.49,0.92,1.640556638056843e7
0.39,0.77,0.54,0.55,0.02,0.1,0.22,0.76,1.6537069744312508e7
0.91,0.54,0.62,1.0,0.32,0.17,0.34,0.26,1.645731780900325e7
0.65,0.08,0.71,0.41,0.93,0.85,0.74,0.56,1.645062025388367e7
0.65,0.21,0.15,0.82,0.57,0.71,0.48,0.85,1.6378622641870964e7
0.02,0.42,0.59,0.13,0.88,0.43,0.39,0.7,1.6403421055392034e7
0.81,0.53,0.75,0.49,0.23,0.14,0.92,0.67,1.6469191165785067e7
0.81,0.39,0.66,0.14,0.92,0.54,0.26,0.34,1.634997339948978e7
0.84,0.02,0.22,0.55,0.66,0.14,0.15,0.63,1.646457627126621e7
0.25,0.78,0.72,0.92,0.35,0.43,0.07,0.65,1.6430418040706491e7
0.22,0.05,0.94,0.79,0.84,0.85,0.86,0.21,1.6525246225255769e7
0.37,0.45,0.84,0.24,0.97,0.92,0.62,0.79,1.6340252540417042e7
0.8,0.73,0.26,0.44,0.78,0.67,0.35,0.84,1.6358543830216665e7
0.07,0.72,0.15,0.27,0.12,0.3,0.63,0.01,1.643481939940207e7
0.79,0.56,0.44,0.26,0.08,0.58,1.0,0.89,1.6358494355865981e7
0.71,0.41,0.66,0.99,0.69,0.68,0.86,0.62,1.6381505459389688e7
0.09,0.11,0.97,0.23,0.02,0.91,0.1,0.2,1.6480819678207163e7
0.23,0.64,0.07,0.67,0.29,0.22,0.77,0.2,1.6460603210018644e7
0.03,0.6,0.91,0.11,0.14,0.68,0.33,0.62,1.6416563660195747e7
0.02,0.14,0.61,0.4,0.09,0.33,0.97,0.12,1.6534982686733553e7
0.76,0.34,0.41,0.86,0.66,0.22,1.0,0.94,1.6407226125342393e7
0.79,0.78,0.9,0.86,0.28,0.61,0.24,0.01,1.6416900512858214e7
0.89,0.05,0.41,0.62,0.24,0.43,0.66,0.12,1.6480418274506403e7
0.07,0.89,0.89,0.82,0.55,0.55,0.18,0.39,1.6438785426455434e7
0.56,0.73,0.82,0.11,0.04,0.23,0.49,0.58,1.6472560829424111e7
0.83,0.08,0.82,0.72,0.89,0.78,0.06,0.18,1.6353016902269185e7
0.69,0.4,0.61,0.87,0.75,0.92,0.82,0.98,1.6388179790329563e7
0.67,0.24,0.69,0.39,0.56,0.24,0.11,0.56,1.6436362723597277e7
0.77,0.11,0.39,0.54,1.0,0.1,0.92,0.37,1.642029163774823e7
1.0,0.33,0.84,0.48,0.99,0.59,0.97,0.7,1.6359797835257402e7
0.93,0.66,1.0,0.87,0.2,0.92,0.94,0.14,1.6415125772598304e7
0.25,0.31,0.33,0.7,0.54,0.32,0.99,0.74,1.6454767027659643e7
0.53,1.0,0.76,0.04,0.81,0.34,0.96,0.56,1.6411292571111277e7
0.29,0.44,0.78,0.22,0.62,0.44,0.95,0.12,1.641994636581747e7
0.3,0.01,0.6,0.26,0.6,0.78,0.91,0.16,1.6560946160722207e7
0.76,0.73,0.25,0.74,0.49,0.74,0.12,0.57,1.638127653744782e7
0.27,0.26,0.57,0.91,0.21,0.9,0.24,0.01,1.6422799530630808e7
0.77,0.61,0.32,0.03,0.63,0.71,0.76,0.02,1.6352926425010858e7
0.85,0.96,0.37,0.78,0.1,0.12,0.58,0.53,1.646821036650733e7
0.8,0.01,0.12,0.07,0.33,0.23,0.48,0.1,1.652432015497617e7
0.42,0.24,0.96,0.08,0.79,0.36,0.55,0.16,1.6396041037945637e7
0.45,0.91,0.13,0.47,0.72,0.2,0.36,0.85,1.6413399478985365e7
0.19,0.57,0.89,0.08,0.25,0.15,0.48,0.99,1.6472667797782663e7
0.42,0.62,0.81,0.02,0.02,0.7,0.07,0.89,1.6459876152248684e7
0.15,0.79,0.06,0.02,0.67,0.47,0.06,0.15,1.6376035940312985e7
0.05,0.75,0.58,0.84,0.5,0.45,0.23,0.74,1.6429431905565288e7
0.25,0.2,0.61,0.98,0.35,0.7,0.49,0.97,1.6447154193978699e7
0.83,0.19,0.21,0.11,0.88,0.04,0.65,0.49,1.6426764965325536e7
0.84,0.73,0.12,0.55,0.8,0.1,0.68,0.37,1.640180673841362e7
0.97,0.77,0.35,0.65,0.84,0.68,0.53,0.45,1.6352814031958992e7
0.03,0.18,0.72,0.68,0.48,0.73,0.55,0.69,1.6388453805161746e7
0.23,0.15,0.97,0.94,0.92,0.3,0.24,0.6,1.6428509648480479e7
0.66,0.11,0.23,0.05,0.68,0.72,0.41,0.19,1.6355481145633876e7
0.74,0.23,0.41,0.61,0.05,0.58,0.51,0.65,1.6471379869064286e7
0.79,0.12,0.11,0.1,0.67,0.74,0.52,0.36,1.6410461463728864e7
0.95,1.0,0.35,0.56,0.3,0.2,0.91,0.38,1.6423720155025166e7
0.65,0.63,0.09,0.22,0.42,0.35,0.98,0.69,1.6393751743243746e7
0.37,0.36,0.6,0.61,0.99,0.21,0.51,0.31,1.639165473575195e7
0.72,0.83,0.14,0.54,0.74,0.59,0.96,0.52,1.6388452686599385e7
0.68,0.09,0.2,0.63,0.54,0.16,0.95,0.11,1.6468881912211336e7
0.16,0.82,0.55,0.19,0.02,0.06,0.8,0.67,1.6465694113749437e7
0.48,0.9,0.57,0.42,0.79,0.9,0.79,0.57,1.6386026721804708e7
0.05,0.24,0.88,0.7,0.68,0.59,0.96,0.08,1.6458671208081199e7
0.34,0.85,1.0,0.82,0.16,0.14,0.6,0.82,1.6427281136811437e7
0.46,0.14,0.18,0.19,0.73,0.4,0.96,0.66,1.6462362333584515e7
0.82,0.3,0.57,0.91,0.59,0.77,0.72,0.83,1.6384810053173678e7
0.74,0.44,0.32,1.0,0.55,0.79,0.89,0.5,1.637761567963721e7
0.23,0.55,0.68,0.19,0.3,0.42,0.93,0.25,1.6424774705387596e7
0.64,0.94,0.2,0.01,0.94,0.67,0.18,0.87,1.6329907230068225e7
0.71,0.62,0.29,0.43,0.64,0.41,0.02,0.25,1.6388803795893047e7
0.21,0.65,0.51,0.6,0.81,0.78,0.9,0.41,1.6411559091737222e7
0.57,0.96,0.64,0.22,0.29,0.93,0.18,0.81,1.6393807945630847e7
0.68,0.45,0.81,0.53,0.07,0.79,0.53,0.49,1.6421417176480204e7
0.69,0.12,0.76,0.24,0.9,0.52,0.39,0.59,1.6420955284175975e7
0.55,0.95,0.46,0.04,0.02,0.07,0.86,0.04,1.6418439387023825e7
0.46,0.68,0.22,0.3,0.8,0.57,0.86,0.98,1.6413907203570418e7
0.38,0.86,0.26,0.25,0.77,0.67,0.88,0.72,1.6407060436950121e7
0.68,0.11,0.38,0.97,0.45,0.33,0.53,0.62,1.6468717116107147e7
0.96,0.28,0.47,0.88,0.54,0.13,0.43,0.33,1.644004575725308e7
0.12,0.03,0.03,0.34,0.08,0.71,0.27,0.35,1.638216561431532e7
0.65,0.07,0.19,0.25,0.09,0.57,0.73,0.99,1.6477755095761325e7
0.15,0.28,0.85,0.71,0.18,0.9,0.02,0.24,1.6417848691798953e7
0.95,0.76,0.43,0.1,0.01,0.03,0.06,0.79,1.6557739816064509e7
0.58,0.26,0.68,0.05,0.5,0.56,0.6,0.65,1.640690941794859e7
0.33,0.04,0.88,0.89,0.69,0.88,0.46,0.57,1.6400108162152754e7
0.29,0.34,0.32,0.01,0.44,0.09,0.77,0.11,1.6469552866276575e7
0.09,0.12,0.35,0.45,0.97,0.84,0.01,0.63,1.6343975478070164e7
0.09,0.5,0.48,0.84,0.04,0.02,0.15,0.78,1.6563122569842737e7
0.69,0.68,0.18,0.99,0.69,0.8,0.93,0.23,1.636969845876626e7
0.37,0.23,0.12,0.37,0.05,0.34,0.76,0.27,1.6440337367235877e7
0.69,0.8,0.54,0.84,0.7,0.56,0.5,0.95,1.6385332712600775e7
0.74,0.14,0.9,0.68,0.25,0.58,0.53,0.88,1.6460206200596442e7
0.19,0.21,0.11,0.09,1.0,0.2,0.84,0.51,1.6370720448988412e7
0.77,0.97,0.73,0.26,0.3,0.39,0.41,0.5,1.6408886098041918e7
0.5,0.17,0.31,0.6,0.41,0.04,0.15,0.96,1.651588844624293e7
0.87,0.19,0.85,0.06,0.18,0.2,0.66,0.1,1.6465765121460874e7
0.87,0.98,0.16,0.78,0.16,0.64,0.94,0.47,1.6418647681245813e7
0.16,0.03,0.34,0.31,0.01,0.57,0.44,0.32,1.6491660242873242e7
0.93,0.35,0.66,0.55,0.6,0.43,0.44,0.23,1.6385560169515068e7
0.3,0.09,0.24,0.46,0.63,0.7,0.65,0.79,1.6483754973613635e7
0.5,0.1,0.05,0.2,0.55,0.22,0.59,0.95,1.6464017230773618e7
0.93,0.5,0.26,0.55,0.1,0.38,0.79,0.69,1.6454411160027385e7
0.72,0.49,0.2,0.84,0.08,0.83,0.98,0.88,1.6372976818320386e7
0.44,0.54,0.49,0.01,0.51,0.37,0.63,0.69,1.6415704932575015e7
0.07,0.1,0.42,0.6,0.34,0.23,0.31,0.05,1.6498065140131196e7
0.22,0.31,0.33,0.7,0.32,0.03,0.64,0.7,1.6490153393402338e7
0.45,0.65,0.91,0.34,0.82,0.82,0.78,0.23,1.6380030852018254e7
0.11,0.94,0.21,0.36,0.48,0.42,0.42,0.1,1.6433554612934368e7
0.07,0.2,0.63,0.47,0.31,0.56,0.73,1.0,1.6439171841230331e7
0.86,0.15,0.25,0.55,0.51,0.47,0.44,0.16,1.6432734258038575e7
0.41,0.39,0.26,0.35,0.72,0.4,0.09,0.85,1.6392982938705677e7
0.36,0.5,0.76,0.66,0.59,0.25,0.77,0.38,1.6460656465809578e7
0.79,0.44,0.56,0.48,0.3,0.11,0.54,0.19,1.6458220698800521e7
0.92,0.99,0.72,0.22,0.48,0.08,0.92,0.49,1.641043170821224e7
0.6,0.21,0.66,0.37,0.13,0.7,0.97,0.36,1.6429049399630928e7
0.85,0.93,0.85,0.84,0.96,0.44,0.84,0.43,1.6360814538054967e7
0.15,0.43,0.34,0.47,0.95,0.02,0.76,0.6,1.6505189301916515e7
0.49,0.57,0.22,0.95,0.1,0.53,0.31,0.77,1.64539307271151e7
0.5,0.31,0.22,0.82,0.24,0.42,0.64,0.78,1.6440121471125934e7
0.07,0.43,0.22,0.86,0.1,0.76,0.25,0.58,1.6421585579619864e7
0.61,0.02,0.46,0.55,0.26,0.15,0.37,0.03,1.6538814471489705e7
0.58,0.47,0.67,0.35,0.02,0.08,0.42,0.22,1.6505344034338491e7
0.74,0.43,0.94,0.08,0.23,0.43,0.02,0.32,1.6424801994176622e7
0.01,0.36,0.76,0.6,0.82,0.07,0.16,0.22,1.6460837736477086e7
0.7,0.57,0.35,0.01,0.28,0.08,0.39,0.77,1.6509444527073259e7
0.61,0.43,0.44,0.04,0.45,0.83,0.4,0.17,1.6373741095463458e7
0.52,0.4,0.08,0.16,0.35,0.4,0.8,0.39,1.6420015070111448e7
0.74,0.91,0.62,0.41,0.15,0.68,0.08,0.27,1.6396404132380914e7
0.57,0.1,0.69,0.12,0.65,0.85,0.04,0.26,1.6367130507278707e7
0.51,0.83,0.79,0.38,0.94,0.91,0.75,0.28,1.6344130067357965e7
0.33,0.14,0.07,0.05,0.04,0.6,0.46,0.02,1.6422606937639305e7
0.17,0.48,0.76,0.36,0.19,0.32,0.1,0.06,1.6442613192171339e7
0.68,0.82,0.29,0.52,0.8,0.06,0.32,0.63,1.6482051222468762e7
0.21,0.17,0.3,0.66,0.95,0.27,0.35,0.45,1.640884153738448e7
0.95,0.23,0.89,0.57,0.23,0.86,0.75,0.27,1.6429545097201997e7
0.75,0.93,0.73,0.09,0.4,0.3,0.25,0.43,1.6400619890841773e7
0.22,0.26,0.07,0.72,0.66,0.2,0.49,0.47,1.6483207342096167e7
0.86,0.28,0.51,0.35,1.0,0.89,0.28,0.46,1.6330716915580846e7
0.87,0.14,0.42,0.04,0.98,0.36,0.04,0.67,1.6364155220332999e7
0.72,0.21,0.78,0.11,0.91,0.64,0.5,0.3,1.6363515556162668e7
0.28,0.24,0.29,0.62,0.52,0.14,0.32,0.52,1.6470687459500907e7
0.43,0.76,0.32,0.4,0.37,0.24,0.24,1.0,1.6454116134574134e7
0.33,0.55,0.41,0.59,0.74,0.75,0.4,0.97,1.637131315384789e7
0.35,0.18,0.53,0.06,0.69,0.1,0.22,0.42,1.6452775220511837e7
