α_v,α_s,α_v_error,α_s_error,decay,MSE
0.5,0.33,0.36,0.13,0.32,3.4320710276103236e7
0.29,0.11,0.36,0.37,0.01,3.430259731372974e7
0.58,0.77,0.21,0.58,0.28,3.4317973976647414e7
0.78,0.65,0.62,0.18,0.35,3.4330360877080105e7
0.47,0.34,0.9,0.57,0.5,3.431657329363663e7
0.54,0.81,0.69,0.58,0.92,3.431611162095143e7
0.3,0.56,0.03,0.17,0.56,3.428563796174663e7
0.71,0.12,0.06,0.05,0.12,3.435065735415134e7
0.11,0.32,0.65,0.86,0.25,3.4217294359432995e7
0.94,0.68,0.75,0.73,0.03,3.434081539109992e7
0.1,0.15,0.58,0.83,0.33,3.4212652513100855e7
0.29,0.33,0.61,0.97,0.47,3.429559937581816e7
0.71,0.09,0.29,0.54,0.04,3.4344467174957275e7
0.12,0.08,0.95,0.77,0.68,3.420929876985097e7
0.86,0.01,0.89,0.35,0.94,3.4454229693237856e7
0.89,0.63,0.91,0.08,0.91,3.433764889876211e7
0.42,0.95,0.64,0.93,0.81,3.43128653131195e7
0.56,0.03,0.34,0.73,0.79,3.434116334019081e7
0.92,0.86,0.82,0.97,0.98,3.434146748130531e7
0.12,0.17,0.36,0.04,0.57,3.424046141759415e7
0.69,0.68,0.67,0.57,0.54,3.4324369799879044e7
0.26,0.52,0.83,0.7,0.56,3.427972104480054e7
0.79,0.05,0.76,0.2,0.38,3.4341171279082716e7
0.53,0.15,0.4,0.36,0.59,3.433749752375161e7
0.15,0.65,0.38,0.79,0.49,3.42489430080288e7
0.68,0.64,0.21,0.79,0.09,3.432335802874345e7
0.88,0.43,0.93,0.19,0.41,3.4343391201107875e7
0.77,0.54,0.66,0.56,0.54,3.4330913523716986e7
0.17,0.8,0.01,0.71,0.6,3.426889548811005e7
0.82,0.11,0.17,0.32,0.51,3.4357098769528255e7
0.85,0.4,0.97,0.91,0.61,3.434334810580892e7
0.7,0.06,0.35,0.88,0.05,3.433402216319657e7
0.86,0.39,0.79,0.6,0.74,3.4344770879742704e7
0.49,0.97,0.05,0.64,0.56,3.4319128442237906e7
0.36,0.92,0.11,0.7,0.52,3.430639065682307e7
1.0,0.3,0.81,0.88,0.38,3.436197294078082e7
0.38,0.99,0.96,0.77,0.61,3.431206809602217e7
0.59,0.23,0.09,0.73,0.69,3.433948745243808e7
0.7,0.08,0.41,0.48,0.31,3.434050862233705e7
0.94,0.46,0.94,0.7,0.64,3.434585228183214e7
0.64,0.98,0.43,0.66,0.47,3.432943563906417e7
0.79,0.69,0.04,0.23,0.67,3.433120102696283e7
0.29,0.83,0.21,0.51,0.62,3.4294492327363014e7
0.56,0.84,0.93,0.11,0.46,3.431874914295167e7
0.58,0.21,0.86,0.02,0.52,3.434028399375069e7
0.44,0.29,0.8,0.56,0.61,3.431844241564462e7
0.2,0.81,0.28,0.12,0.29,3.427868604719841e7
0.14,0.59,0.19,0.27,0.58,3.423961131641706e7
0.52,0.44,0.38,0.19,0.4,3.4313992803922765e7
0.63,0.37,0.12,0.61,0.63,3.4329306173831746e7
0.22,0.88,0.15,0.29,0.03,3.4288000453119814e7
0.67,0.72,0.53,0.12,0.63,3.4323517279720865e7
0.88,0.07,0.31,0.76,0.59,3.4351910592062384e7
0.42,0.92,0.92,0.45,0.51,3.431128185138442e7
0.09,0.48,0.82,0.07,0.98,3.418218490843663e7
0.52,0.8,0.09,0.86,0.52,3.431413133330898e7
0.89,0.25,0.75,0.1,0.95,3.435923996713467e7
0.02,0.54,0.12,0.13,0.88,3.400464059517475e7
0.22,0.4,0.84,0.34,0.66,3.4275905144754365e7
0.89,0.16,0.91,0.61,0.84,3.436482320656578e7
0.87,0.6,0.92,0.35,0.2,3.433660045728867e7
0.93,0.22,0.92,0.62,0.64,3.436434678035238e7
0.65,0.62,0.4,0.91,0.54,3.432103827590029e7
0.36,0.66,0.81,0.38,0.58,3.4294394266109265e7
0.9,0.32,0.24,0.94,0.27,3.435337063853224e7
0.3,0.38,0.32,0.51,0.84,3.429251038577528e7
0.76,0.94,0.01,0.57,0.34,3.433470964722662e7
0.38,0.32,0.19,0.84,0.3,3.430843203614384e7
0.74,0.1,0.98,0.72,0.61,3.434940481016462e7
0.68,0.66,0.12,0.37,0.62,3.432346571797536e7
0.65,0.41,0.22,0.53,0.24,3.4327879117915325e7
0.41,0.2,0.14,0.58,0.58,3.432374064533947e7
0.23,0.11,0.32,0.31,0.71,3.429046466282852e7
0.35,0.49,0.81,0.43,0.99,3.429298923333095e7
0.62,0.58,0.37,0.32,0.25,3.431879030699985e7
0.44,0.39,0.97,0.74,0.43,3.4308904309277296e7
0.76,0.74,0.11,0.88,0.87,3.432988489784122e7
0.99,0.1,0.85,0.85,0.53,3.436715577339371e7
0.73,0.15,0.23,0.73,0.99,3.435426953465631e7
0.4,0.31,0.31,0.22,0.84,3.431181173436721e7
0.03,0.28,0.68,0.37,0.27,3.4009513667162426e7
0.53,0.29,0.71,0.52,0.6,3.432784104212886e7
0.76,0.6,0.95,0.4,0.45,3.4329187132525206e7
0.08,0.34,0.99,0.8,0.99,3.416701969652719e7
0.7,0.84,0.44,0.61,0.65,3.4328356920398995e7
0.53,0.78,0.49,0.67,0.89,3.4314260108206496e7
0.98,0.03,0.29,0.44,0.35,3.4376161116304345e7
0.85,0.2,0.21,0.73,0.86,3.436071809088704e7
0.4,0.17,0.48,0.35,0.66,3.4323823223772906e7
0.57,0.74,0.21,0.55,0.82,3.431634310448644e7
0.08,0.56,0.35,0.69,0.19,3.41692847667327e7
0.7,0.98,0.84,0.2,0.63,3.433281736291412e7
0.89,0.73,0.59,0.58,0.3,3.4337835967625e7
0.17,0.57,0.77,0.78,0.36,3.4255377699647464e7
0.86,0.74,0.19,0.51,0.31,3.4336079236412436e7
0.32,0.19,0.58,0.6,0.78,3.431341556878751e7
0.74,0.51,0.5,0.65,0.62,3.432967057654282e7
0.85,0.64,0.46,0.08,0.77,3.4334968528917134e7
0.34,0.67,0.14,0.73,0.45,3.4292507449915834e7
0.51,0.97,0.73,0.64,0.3,3.4320557363215506e7
0.97,0.76,0.87,0.61,0.48,3.434317168859341e7
0.42,0.94,0.76,0.82,0.25,3.431233188919786e7
0.64,0.99,0.58,0.56,0.25,3.432983219109849e7
0.08,0.29,0.66,0.71,0.88,3.417108566819955e7
0.84,0.71,0.76,0.22,0.05,3.4334536656834036e7
0.71,0.03,0.74,0.92,0.36,3.4355972316417955e7
0.41,0.47,0.99,0.99,0.93,3.430071189479134e7
0.46,0.69,0.51,0.76,0.54,3.4305285795395896e7
1.0,0.37,0.49,0.29,1.0,3.4356041729975276e7
0.98,0.38,0.73,0.67,0.29,3.435384462472041e7
0.73,0.07,0.66,0.65,0.93,3.433975852204791e7
0.23,0.03,0.38,0.9,0.22,3.428653400796118e7
0.98,0.22,0.52,0.69,0.86,3.43675768960374e7
0.7,0.99,0.6,0.71,0.62,3.433317735326389e7
0.81,0.42,0.05,0.57,0.11,3.4339201426228106e7
0.58,0.13,0.65,0.4,0.91,3.434091074380652e7
0.06,0.34,0.93,0.54,0.52,3.411746302079966e7
0.01,0.78,0.51,0.58,0.02,3.407729209631989e7
0.36,0.79,0.49,0.92,0.7,3.429947772702094e7
0.27,0.76,0.9,0.58,0.17,3.428805515298638e7
0.1,0.65,0.13,0.72,0.83,3.4207163095557675e7
0.79,0.73,0.84,0.55,0.33,3.433162830690109e7
0.14,0.27,0.56,0.27,0.71,3.4251976554415174e7
0.74,0.86,0.97,0.24,0.14,3.433131206814277e7
0.59,0.35,0.88,0.17,0.21,3.4327549405661404e7
0.87,0.86,0.55,0.87,0.54,3.4338635082669415e7
0.02,0.41,0.98,0.32,0.72,3.397982210677259e7
0.05,0.48,0.04,0.52,0.12,3.409029696071939e7
0.94,0.14,0.61,0.75,0.92,3.436775414290986e7
0.06,0.88,0.13,0.41,0.85,3.418108769634035e7
0.85,0.07,0.41,0.45,0.09,3.4349571256339654e7
0.88,0.95,0.61,0.41,0.3,3.434117686985395e7
0.86,0.77,1.0,0.05,0.68,3.433646762533558e7
0.26,0.52,0.68,0.81,0.71,3.427972104480054e7
0.55,0.81,0.12,0.98,0.22,3.431690412278573e7
0.98,0.43,0.05,0.74,0.38,3.435041543142607e7
0.15,0.39,0.44,0.47,0.96,3.424774873103238e7
0.46,0.47,0.75,0.35,0.38,3.430621476993081e7
0.97,0.1,0.09,0.82,0.41,3.436573952050388e7
0.95,0.15,0.64,1.0,0.75,3.436862889956726e7
0.08,0.46,0.67,0.14,0.41,3.4163960815655224e7
0.65,0.84,0.33,0.8,0.84,3.4325145214184254e7
0.05,0.04,0.61,0.87,0.18,3.395900239655981e7
0.71,0.69,0.36,0.92,0.28,3.432588449380238e7
0.8,0.02,0.82,0.84,0.05,3.440256087361712e7
0.24,0.34,0.38,0.95,0.68,3.428565042664504e7
0.17,0.28,0.5,0.03,0.58,3.426931535825169e7
0.08,0.18,0.45,0.06,0.93,3.4177966103247754e7
0.54,0.15,0.87,0.75,0.16,3.433847766894251e7
1.0,0.93,0.13,0.21,0.35,3.434732130823773e7
0.7,0.62,0.75,0.12,0.7,3.432481693327756e7
0.71,0.27,0.57,0.25,0.43,3.434524569905364e7
0.64,0.37,0.29,0.18,0.88,3.433015395989936e7
0.15,0.37,0.67,0.89,0.97,3.424919417744304e7
0.08,0.26,0.16,0.01,0.65,3.4173847648541e7
0.84,0.64,0.95,0.39,0.44,3.43343143605204e7
0.49,0.22,0.74,0.28,0.25,3.433082187515706e7
0.73,0.45,0.21,0.76,0.82,3.433163608717735e7
0.08,0.02,0.96,0.67,0.53,3.419050480547964e7
0.49,0.21,0.3,0.51,0.76,3.4331635840711966e7
0.18,0.24,0.98,0.71,0.63,3.427818131608118e7
0.78,0.3,0.38,0.24,0.77,3.434722304245065e7
0.22,0.76,0.19,0.46,0.46,3.4279821444810204e7
0.98,0.77,0.93,0.22,0.48,3.434390765526778e7
0.58,0.54,0.61,0.28,0.29,3.4315903179712415e7
0.81,0.55,0.44,0.79,0.32,3.433344029152766e7
0.86,0.41,0.87,0.32,0.33,3.434332797681673e7
0.54,0.49,0.96,0.99,0.63,3.431359426222701e7
0.29,0.42,0.83,0.68,0.15,3.4288170339406356e7
0.59,0.02,1.0,0.06,0.62,3.4390736704402715e7
0.24,0.35,0.05,0.78,0.16,3.428469821603563e7
0.1,0.82,0.92,0.18,0.32,3.422640072577203e7
0.92,0.73,0.84,0.33,0.5,3.433972450827686e7
0.7,0.46,0.11,0.84,0.81,3.432882689594029e7
0.29,0.63,0.53,0.38,0.59,3.428530547603083e7
0.27,0.16,0.4,0.68,0.55,3.430633992853006e7
0.24,0.56,0.83,0.7,0.93,3.427595281639486e7
0.31,0.86,0.56,1.0,0.59,3.429837053710573e7
0.53,0.68,0.23,0.78,0.26,3.431154532809318e7
0.1,0.61,0.61,0.9,0.23,3.420362577771568e7
0.55,0.78,0.56,0.08,0.39,3.43158961103406e7
0.38,0.91,0.81,0.49,0.29,3.4307496195225544e7
0.34,0.99,0.55,0.17,0.21,3.430897258600726e7
0.27,0.08,0.97,0.84,0.88,3.428629004957439e7
0.71,0.18,0.25,0.93,0.28,3.4352488927512854e7
0.08,0.08,0.98,0.91,0.66,3.413574397692168e7
0.53,0.67,0.95,0.89,0.85,3.431136214804635e7
0.73,0.26,0.26,0.48,0.89,3.434767800579923e7
0.21,0.99,0.44,0.24,0.06,3.429460531181077e7
0.12,0.4,0.36,0.46,0.99,3.422262749091967e7
0.24,0.82,0.16,0.29,0.21,3.42872732468261e7
0.66,0.46,0.38,0.28,0.49,3.432565443916097e7
0.01,0.56,0.9,0.08,0.28,3.400955333706609e7
0.19,0.5,0.75,0.6,0.35,3.426278638500329e7
0.04,0.67,0.62,0.78,0.99,3.4092559807724774e7
0.96,0.18,0.51,0.89,0.1,3.436873470190984e7
0.31,0.25,0.87,0.14,0.74,3.430706317005899e7
0.68,0.05,0.05,0.22,0.61,3.433089273160817e7
0.09,0.09,0.02,0.68,0.62,3.416872127896343e7
0.4,0.11,0.93,0.49,0.32,3.431785885566856e7
0.32,0.47,0.83,0.62,0.6,3.428989373925261e7
0.12,0.24,0.26,0.84,0.17,3.423698982255666e7
0.57,0.96,0.74,0.96,0.81,3.4324230084955774e7
0.62,0.82,0.36,0.25,0.87,3.432246700402899e7
0.23,0.21,0.79,0.63,0.93,3.429673201808808e7
0.97,0.4,0.67,0.25,0.36,3.435167261768849e7
0.59,0.39,0.77,0.19,0.31,3.432413909309052e7
0.47,0.02,0.89,0.89,0.24,3.438098422922526e7
0.49,0.73,0.41,0.89,0.24,3.430919766803659e7
0.57,0.24,0.24,0.11,0.23,3.4336756734124936e7
0.11,0.6,0.64,0.27,0.56,3.421447366080542e7
0.39,0.07,0.08,0.08,0.73,3.430066342139809e7
0.07,0.65,0.02,0.31,0.36,3.416055889244586e7
0.15,0.18,0.37,0.4,0.08,3.4266222833366394e7
0.43,0.02,0.95,0.76,0.62,3.437718521364298e7
0.01,0.9,0.97,0.7,0.6,3.411483326846517e7
0.65,0.32,0.45,0.83,0.07,3.433558860258659e7
0.66,0.71,0.83,0.05,0.68,3.432262234574723e7
0.65,0.37,0.32,0.78,0.2,3.433098834886218e7
0.44,0.9,0.52,0.76,0.05,3.43118738202309e7
0.48,0.56,0.85,0.86,0.44,3.4305982728241116e7
0.5,0.22,0.53,0.45,0.75,3.433184065675817e7
0.98,0.52,0.83,0.65,0.91,3.434610635998015e7
0.39,0.89,0.88,0.06,0.35,3.430725371153925e7
0.82,0.83,0.71,0.5,0.17,3.4335191860793605e7
0.72,0.21,0.67,0.97,0.72,3.435142133016689e7
0.69,0.74,0.06,0.3,0.86,3.432528758449813e7
0.61,0.25,0.58,0.16,0.38,3.433932196036131e7
0.19,0.08,0.22,0.27,0.74,3.426274946073781e7
0.01,0.71,0.77,0.7,0.83,3.405492140106948e7
0.2,0.79,0.17,1.0,0.03,3.4277265689730994e7
0.84,0.36,0.29,0.97,0.21,3.4345803807469495e7
0.28,0.85,0.56,0.61,0.41,3.4294560575629056e7
0.27,0.28,0.75,0.8,0.64,3.429771456270016e7
0.53,0.24,0.13,0.23,0.27,3.4332983056438945e7
0.9,0.18,0.33,0.31,0.99,3.436493406438389e7
0.81,0.97,0.91,0.16,0.79,3.43381647099511e7
0.68,0.3,0.68,0.2,0.49,3.4339967800529175e7
0.74,1.0,0.84,0.18,0.14,3.43356104603737e7
0.14,0.95,0.33,0.47,0.14,3.4269796479223154e7
0.7,0.97,0.43,0.66,0.53,3.433246346901502e7
0.21,0.81,0.65,0.35,0.58,3.428100669963247e7
0.02,0.36,0.34,0.54,1.0,3.397478010231274e7
0.59,0.81,0.05,0.13,0.95,3.43199706214928e7
0.73,0.83,0.73,0.35,0.17,3.432992820787557e7
0.5,0.72,0.09,0.09,0.96,3.430980586000188e7
0.16,0.71,0.92,0.4,0.83,3.425796122877485e7
0.3,0.32,0.49,0.23,0.99,3.429811135193328e7
0.2,0.8,0.16,0.25,0.33,3.4277971054142356e7
0.41,0.71,0.39,0.65,0.1,3.430103704948331e7
0.46,0.48,0.66,0.58,0.8,3.4305799355867416e7
0.35,0.96,0.26,0.93,0.32,3.4307920001826495e7
0.12,0.56,0.64,0.42,0.22,3.4222303114647165e7
0.18,0.48,0.63,0.46,0.55,3.425930988926819e7
0.3,0.89,0.12,0.45,0.76,3.429917694928266e7
0.83,0.91,0.83,0.89,0.59,3.433758487120174e7
0.32,0.23,0.27,0.53,0.59,3.431042070684732e7
0.43,0.19,0.8,0.9,0.23,3.4326554126765065e7
1.0,0.93,0.22,0.52,0.65,3.434732130823773e7
0.84,0.14,0.88,0.13,0.12,3.436132629960951e7
0.05,0.86,0.22,0.3,0.25,3.4158482730533056e7
0.97,0.68,0.35,0.74,0.52,3.43428280660025e7
0.02,0.72,0.23,0.74,0.42,3.405578949442465e7
0.77,0.06,0.45,0.77,0.59,3.434034469443891e7
0.34,0.44,0.6,0.35,0.21,3.429385099909783e7
0.45,0.6,0.69,0.39,0.4,3.430283552948313e7
0.42,0.42,0.08,0.61,0.27,3.430451604179502e7
0.34,0.64,0.86,0.18,0.08,3.429167436417023e7
0.49,0.62,0.58,0.59,0.29,3.430696302725166e7
0.54,0.7,0.79,0.44,0.72,3.4312843650937326e7
0.17,0.76,0.77,0.97,0.24,3.426579619419577e7
0.35,0.53,0.38,0.61,0.2,3.429211141944916e7
0.29,0.94,0.53,0.15,0.62,3.4301362231669106e7
0.45,0.22,0.44,0.55,0.42,3.432661621516285e7
0.42,0.42,0.58,0.6,0.09,3.430451604179502e7
0.3,0.43,0.47,0.03,0.95,3.428904945205972e7
0.8,0.17,0.72,0.15,0.81,3.4358930999674164e7
0.28,0.85,0.81,0.67,0.27,3.4294560575629056e7
0.94,0.53,0.59,0.09,0.31,3.4342923033404455e7
0.43,0.93,0.05,0.6,0.62,3.431259146261247e7
0.35,0.38,0.94,0.27,0.75,3.429918147578086e7
0.06,0.56,0.15,0.04,0.07,3.41266641842356e7
0.14,0.7,0.87,0.27,0.94,3.42465498590142e7
0.33,0.11,0.41,0.81,0.76,3.4308660541405305e7
0.72,0.76,0.03,0.44,0.04,3.432768236081216e7
0.84,0.27,0.01,0.59,0.73,3.435413842772077e7
0.12,0.12,0.39,0.11,0.23,3.4232340170912966e7
0.02,0.27,0.31,0.2,0.01,3.39717548246059e7
0.25,0.56,0.41,0.85,0.56,3.427786085524297e7
0.47,0.75,0.85,0.86,0.69,3.430803999109579e7
0.59,0.39,0.32,0.29,0.83,3.432413909309052e7
0.21,0.36,0.72,0.84,0.69,3.427629283006428e7
0.61,0.85,0.94,0.88,0.96,3.432274128834773e7
0.22,0.87,0.14,0.5,0.53,3.42872772010449e7
0.26,0.32,0.01,0.77,0.38,3.429163182630261e7
0.95,0.69,0.73,0.02,0.52,3.4341488209263675e7
0.91,0.18,0.36,0.78,0.42,3.4365563228528075e7
0.8,0.92,0.63,0.17,0.28,3.4336255259055935e7
0.37,0.42,0.36,0.84,0.33,3.429870961257853e7
0.74,0.49,0.51,0.39,0.07,3.433043267616678e7
0.25,0.31,0.71,0.26,0.2,3.429078143484388e7
0.84,0.88,0.54,0.81,0.52,3.433740829241676e7
0.54,0.07,0.22,0.96,0.35,3.432043982319607e7
0.29,0.34,0.67,0.14,0.83,3.4294607242586344e7
0.2,0.39,0.21,0.87,0.38,3.427079821915569e7
0.76,0.74,0.87,0.6,0.91,3.432988489784122e7
0.5,0.79,0.94,0.61,0.08,3.431209427701933e7
0.61,0.12,0.83,0.87,0.84,3.43423992502944e7
0.15,0.24,0.1,0.71,0.32,3.426224295268035e7
0.27,0.69,0.59,0.75,0.19,3.428461906842212e7
0.39,0.22,0.05,0.03,0.95,3.431992982485367e7
0.53,0.36,0.58,0.04,0.38,3.4320925692481115e7
0.33,0.9,0.12,0.34,0.8,3.4302625145939834e7
0.35,0.08,0.1,0.98,0.9,3.429984933440086e7
0.03,0.92,0.47,0.9,0.31,3.413250758033968e7
0.02,0.31,0.78,0.12,0.88,3.397233473646558e7
0.91,0.1,0.39,0.92,0.81,3.436154754900566e7
0.64,0.5,0.95,1.0,0.4,3.432224942588834e7
0.61,0.55,0.87,0.46,0.14,3.431835253612361e7
0.31,0.76,0.96,0.58,0.24,3.4292897650723085e7
0.66,0.31,0.88,0.8,0.6,3.4337388903101794e7
0.25,0.81,0.32,0.32,0.57,3.428817062809735e7
0.56,0.81,0.77,0.84,0.32,3.431768645953587e7
0.82,0.02,0.49,0.45,0.68,3.440345816394419e7
0.97,0.08,0.93,0.95,0.12,3.436143610789e7
0.38,0.8,0.2,0.21,0.51,3.430184056947768e7
0.43,0.96,0.85,0.28,0.89,3.431416674466383e7
0.23,0.3,0.32,0.36,0.85,3.428753550433599e7
0.09,0.99,0.66,0.22,0.73,3.423904668763611e7
0.92,0.78,0.73,0.62,0.66,3.434023669436475e7
0.28,0.83,0.99,1.0,0.26,3.429334322041038e7
0.67,0.88,0.77,0.38,0.92,3.432769131099528e7
0.46,0.66,0.65,0.62,0.91,3.430459982003884e7
0.53,0.78,0.99,0.29,0.54,3.4314260108206496e7
0.27,0.42,0.28,0.4,0.26,3.428498237425245e7
0.92,0.3,0.12,0.17,0.07,3.435654835681162e7
0.2,0.22,0.82,0.74,0.31,3.428756169245577e7
0.25,0.87,0.42,0.77,0.32,3.429206427450713e7
0.55,1.0,0.81,0.51,0.58,3.432469714420157e7
0.14,0.85,0.42,0.49,0.15,3.425989270332596e7
0.23,0.52,0.49,0.3,0.13,3.4273829312627904e7
0.88,0.32,0.56,0.49,0.32,3.435203557296687e7
0.67,0.62,0.89,0.55,0.08,3.432258126600763e7
0.03,0.28,0.45,0.71,0.28,3.4009513667162426e7
0.96,0.39,0.53,0.5,0.33,3.4351681919504136e7
0.87,0.49,0.83,0.89,0.75,3.433954901373985e7
0.45,0.45,0.83,0.04,0.8,3.430609059994937e7
0.64,0.49,0.27,0.25,0.37,3.4322630312385954e7
0.78,0.7,0.9,0.85,0.67,3.4330644864474334e7
0.18,0.12,0.55,0.1,0.9,3.4276392611110315e7
0.65,0.46,0.48,0.29,0.76,3.432483201121368e7
0.73,0.66,0.8,0.3,0.21,3.432701497827989e7
0.99,0.56,0.62,0.08,0.98,3.434564361396807e7
0.47,0.04,0.83,0.32,0.71,3.430984090113009e7
0.13,0.17,0.72,0.73,0.14,3.425047072276874e7
0.15,0.12,0.54,0.27,0.98,3.425939288047131e7
0.31,0.71,0.33,0.94,0.46,3.4290592097173914e7
0.21,0.71,0.2,1.0,0.5,3.4274619270693585e7
0.44,0.16,0.77,0.46,0.97,3.4328315736615516e7
0.92,0.18,0.78,0.93,0.74,3.43661935991124e7
0.64,0.71,0.91,0.28,0.75,3.432114438939917e7
0.88,0.92,0.14,0.19,0.13,3.4340473181525335e7
0.51,0.39,0.53,0.29,0.49,3.4316382930353865e7
0.92,0.64,0.87,0.98,0.96,3.4339584082963444e7
0.58,0.79,0.66,0.86,0.34,3.431857822225924e7
0.41,0.1,0.34,0.32,0.1,3.431622858440909e7
0.82,0.06,0.79,0.79,0.46,3.434457178756363e7
0.41,0.03,0.25,0.01,0.89,3.432174825790347e7
0.23,0.07,0.78,0.76,0.48,3.427060578599445e7
0.84,0.58,0.89,0.97,0.88,3.433487700975835e7
0.54,0.39,0.24,0.67,0.77,3.4319396726637006e7
0.68,0.04,0.51,0.22,0.87,3.4335359229545884e7
0.1,0.18,0.23,0.15,0.47,3.4214783427021176e7
0.84,0.64,0.82,0.16,0.01,3.43343143605204e7
0.89,0.93,0.19,0.16,0.07,3.4341230700606875e7
0.6,0.02,0.7,0.5,0.33,3.43914382204669e7
0.81,0.14,0.94,0.27,0.53,3.435937086469689e7
0.3,0.82,0.89,0.66,0.07,3.429501378047325e7
0.16,0.62,0.39,0.1,0.26,3.425254884088759e7
0.55,0.72,0.11,0.86,0.77,3.431417316669482e7
0.13,0.67,0.04,0.52,0.77,3.4237460844560675e7
0.35,0.2,0.33,0.77,0.7,3.431669338922341e7
0.55,0.82,0.5,0.62,0.49,3.4317257491390415e7
0.79,0.81,0.79,0.42,0.09,3.433303194549845e7
0.78,0.06,0.04,0.36,0.68,3.43412052490252e7
0.74,0.94,0.82,0.59,0.9,3.433364046696513e7
0.44,0.22,0.78,0.12,0.83,3.432553342408725e7
0.01,0.85,0.28,0.35,0.53,3.409940281005654e7
0.33,0.62,0.69,0.51,0.16,3.429008416152135e7
0.92,0.39,0.36,0.49,0.25,3.434888866193687e7
0.04,0.02,0.27,0.88,0.68,3.393611972969549e7
0.64,0.78,0.52,0.18,0.84,3.432272701306351e7
0.97,0.13,0.95,0.95,0.28,3.436922505191498e7
0.34,0.47,0.62,0.01,0.32,3.42924573126497e7
0.54,0.09,0.66,0.51,0.32,3.432825459384117e7
0.27,0.31,0.03,0.41,0.63,3.429445269712888e7
0.83,0.37,0.29,0.35,0.8,3.434429140064892e7
0.42,0.12,0.7,0.94,0.81,3.432247537723095e7
0.09,0.02,0.44,0.17,0.18,3.4221425891575895e7
0.58,0.63,0.59,0.89,0.49,3.431531011811062e7
0.42,0.26,0.06,0.16,0.83,3.431942316751004e7
0.03,0.92,0.57,0.52,0.69,3.413250758033968e7
0.31,0.05,0.08,0.64,0.25,3.427977532436724e7
0.39,0.23,0.17,0.31,0.77,3.4319028948352896e7
0.33,0.38,0.88,0.38,0.51,3.429662941097046e7
0.09,0.14,0.14,0.84,0.18,3.419360871649073e7
0.82,0.09,0.8,0.12,0.75,3.435295640529052e7
0.46,0.57,0.89,0.95,0.17,3.430386218830404e7
0.75,0.33,0.22,0.92,0.18,3.4342246133615956e7
0.61,0.96,0.46,0.09,0.87,3.432681741421582e7
0.83,0.1,0.92,0.61,0.39,3.435597726088409e7
0.9,0.23,0.58,0.11,0.2,3.436162729717864e7
0.7,0.61,0.99,0.01,0.58,3.432484910028079e7
0.65,0.11,0.62,0.97,0.77,3.4344222566152796e7
0.78,0.16,0.22,0.47,0.86,3.4357770867464155e7
0.62,0.54,0.99,0.54,0.3,3.431940678651639e7
0.36,0.11,0.21,0.34,0.83,3.4312747066429295e7
0.04,1.0,0.6,0.65,0.07,3.417107363363094e7
0.25,0.42,0.63,0.99,0.37,3.42813552831599e7
0.7,0.41,0.49,0.08,0.58,3.433188155030636e7
0.11,0.32,0.86,0.35,0.48,3.4217294359432995e7
0.85,0.08,0.09,0.3,0.48,3.435246546882773e7
0.11,0.77,0.46,0.95,0.32,3.42302845878794e7
0.61,0.61,0.25,0.61,0.01,3.431780705085231e7
0.08,0.49,0.53,0.41,0.99,3.41648716377056e7
