α_v,α_s,α_v_error,α_s_error,α_v_CCC,α_s_CCC,CCC,decay,MSE
0.83,0.19,0.78,0.8,0.72,0.38,0.37,0.8,3.1767936737471454e7
0.76,0.03,0.83,0.95,0.85,0.66,0.85,0.01,3.1768032121795285e7
0.42,0.38,0.36,0.03,0.92,0.17,0.96,0.6,3.1767918613295346e7
0.16,0.19,0.55,0.01,0.09,1.0,0.31,1.0,3.175960529778822e7
0.57,0.78,0.82,0.08,0.45,0.64,0.96,0.82,3.176769526087552e7
0.09,0.63,0.02,0.84,0.56,0.01,0.67,0.38,3.175337819793413e7
0.37,0.67,0.51,0.63,0.47,0.05,0.32,0.43,3.1767423132110413e7
0.2,0.9,0.22,0.34,0.85,0.52,0.67,0.68,3.1768357748113733e7
0.43,0.32,0.7,0.7,0.35,0.75,0.41,0.7,3.1766998941116482e7
0.39,0.25,0.9,0.37,0.63,0.91,0.85,0.62,3.1768453185539804e7
0.51,0.53,0.45,0.43,0.71,0.53,0.58,0.44,3.176769262536855e7
0.3,0.2,0.73,0.69,0.88,0.12,0.85,0.61,3.1766413611650053e7
0.65,0.5,0.9,0.7,0.8,0.3,0.21,0.01,3.176841624834049e7
0.79,0.32,0.76,0.13,0.42,0.72,0.72,0.89,3.176847887561012e7
0.8,0.69,0.62,0.12,0.57,0.12,0.98,1.0,3.1767191584796757e7
0.54,0.02,0.23,0.73,0.21,0.68,0.98,0.43,3.1767213416121785e7
0.44,0.75,0.05,0.52,0.92,0.71,0.69,0.66,3.1768027954814162e7
0.28,0.62,0.88,0.09,0.97,0.43,0.31,0.71,3.176848918364996e7
0.96,0.61,0.47,0.05,0.36,1.0,0.67,0.09,3.1766621317554034e7
0.69,1.0,0.96,0.83,0.39,0.59,0.74,0.95,3.176265340527115e7
0.82,0.66,0.38,0.46,0.05,0.61,0.72,0.53,3.174302014723041e7
0.7,0.94,0.85,0.52,0.24,0.1,0.09,0.13,3.175655627092875e7
0.7,0.86,0.49,0.37,0.55,0.87,0.19,0.94,3.176848141998521e7
0.59,0.11,0.44,0.96,0.7,0.4,0.28,0.99,3.1768328830577727e7
0.68,0.75,0.75,0.93,0.98,0.3,0.35,0.22,3.1768220355389774e7
0.77,0.07,0.05,0.55,0.82,0.25,0.21,0.09,3.176685010782658e7
0.31,0.44,0.43,0.01,0.33,0.14,0.31,0.73,3.1760844715432726e7
0.47,0.86,0.42,0.39,0.01,0.97,0.41,0.98,3.173369367998316e7
0.89,0.36,0.09,0.43,0.66,0.76,0.46,0.66,3.176849059105379e7
0.03,0.98,0.61,0.11,0.4,0.4,0.81,0.02,3.1740377532139927e7
0.37,0.29,0.41,0.6,0.48,0.51,0.57,0.69,3.1768357274898563e7
0.44,0.63,0.71,0.63,0.64,0.37,0.25,0.12,3.1767941449315086e7
0.93,0.12,0.96,0.15,0.2,0.75,0.14,0.4,3.1763713539153192e7
0.78,0.98,0.3,0.07,0.38,0.88,0.53,0.78,3.1767094617931638e7
0.97,0.66,0.29,0.84,0.47,0.86,0.18,0.09,3.176753297642295e7
0.24,0.04,0.41,0.39,0.28,0.72,0.69,0.63,3.1766145752534565e7
0.48,0.68,0.36,0.17,0.11,0.79,0.1,0.83,3.1755785506703135e7
0.59,0.83,0.2,0.5,0.61,0.32,0.18,0.52,3.1768123990590263e7
0.06,0.51,0.74,0.76,1.0,0.01,0.05,0.64,3.176828553931416e7
0.22,0.32,0.34,0.27,0.26,0.77,0.32,0.59,3.1766059627177674e7
0.79,0.97,0.41,0.11,0.7,0.77,0.37,0.19,3.176804490232936e7
0.48,1.0,0.79,0.9,0.55,0.15,0.76,0.94,3.1762887703252442e7
0.25,0.58,0.35,0.41,0.98,0.93,0.04,0.47,3.1768033705448538e7
0.06,0.06,0.41,0.78,0.12,0.38,0.93,0.15,3.1736280707531057e7
0.31,0.18,0.83,0.05,0.53,0.33,0.37,0.92,3.176833614621655e7
0.33,0.19,0.73,0.47,0.59,0.28,0.32,0.06,3.1768488627188645e7
0.54,0.54,0.93,0.51,0.86,0.42,0.84,0.48,3.1767483551686782e7
0.25,0.95,1.0,0.13,0.66,0.24,0.39,0.86,3.176848603451109e7
0.27,0.5,0.81,0.96,0.29,0.06,0.65,0.54,3.1761827124390393e7
0.01,0.77,0.65,0.8,0.12,0.09,0.92,0.39,3.1738522052392546e7
0.83,0.52,0.22,0.84,0.75,0.89,0.58,0.01,3.176827960536317e7
0.08,0.33,0.84,0.2,0.97,0.24,0.42,0.73,3.176848573775093e7
0.9,0.49,0.9,0.36,0.71,0.27,0.05,0.74,3.1768489730169244e7
0.13,0.35,0.73,0.7,0.45,0.84,0.64,0.94,3.1768411010964353e7
0.93,0.89,0.04,0.96,0.66,0.99,0.84,0.06,3.176843339880945e7
0.2,0.68,0.7,0.79,0.47,0.16,0.12,0.61,3.1768408547958337e7
0.93,0.27,0.54,0.87,0.29,0.92,0.21,0.86,3.1761929608068746e7
0.81,0.09,0.89,0.17,0.25,0.81,0.12,0.15,3.17621581410971e7
0.83,0.24,0.54,0.92,0.37,0.49,0.57,0.16,3.1765517189088777e7
0.65,0.57,0.9,0.59,0.25,0.3,0.93,0.56,3.1763651823929686e7
0.34,0.7,0.45,0.15,0.41,0.97,0.34,0.62,3.1768200986970715e7
0.21,0.04,0.84,0.6,0.93,0.54,0.51,0.38,3.176609943109131e7
0.11,0.93,0.58,0.66,0.75,0.84,0.51,0.44,3.1768285822892834e7
0.63,0.14,0.16,0.32,0.32,0.78,0.94,0.04,3.176701313317052e7
0.5,0.44,0.53,0.36,0.07,1.0,0.47,0.92,3.1754814561091334e7
0.21,0.53,0.05,0.3,0.69,0.17,0.66,0.59,3.1766118379294585e7
0.3,0.91,1.0,0.15,0.55,0.12,0.19,0.44,3.176849022276705e7
0.49,0.91,0.01,0.84,0.57,0.22,0.02,0.15,3.1768380084882606e7
0.97,0.68,0.27,0.11,0.43,0.99,0.09,0.9,3.1768208521534074e7
0.21,0.74,0.09,0.34,0.05,0.42,0.08,0.06,3.174819322602329e7
0.31,0.02,0.91,0.62,0.3,0.04,0.9,0.79,3.1764270668467738e7
0.98,0.03,0.4,0.44,0.93,0.37,0.73,0.05,3.1768103890857164e7
0.15,0.26,0.21,0.04,0.02,0.44,0.62,0.32,3.1736100131933935e7
0.16,0.94,0.89,0.14,0.23,0.3,0.23,0.88,3.1760498059301354e7
0.24,0.43,0.88,0.97,0.02,0.49,0.65,0.91,3.175155436104699e7
0.8,0.78,0.97,0.52,0.12,0.51,0.26,0.2,3.174900021479325e7
0.4,0.79,0.48,0.94,0.94,0.84,0.62,0.38,3.176802533306445e7
0.46,0.51,0.48,0.8,0.74,0.8,0.24,0.13,3.1768069661314223e7
0.23,0.11,0.7,0.3,0.82,0.99,0.17,0.12,3.1768046679972585e7
0.07,0.02,0.23,0.43,0.35,0.21,0.64,0.55,3.1752915117376395e7
0.42,0.23,0.17,0.35,0.67,0.86,0.15,0.37,3.1768176363115847e7
0.31,0.34,0.17,0.64,0.92,0.82,0.33,0.14,3.176785511334471e7
0.3,0.89,0.11,0.89,0.75,0.94,0.8,0.28,3.1767088283145525e7
0.22,0.13,0.24,0.74,0.71,0.66,0.16,0.19,3.1767884703807566e7
0.26,0.15,0.01,0.72,0.66,0.45,0.5,0.45,3.1767950393561967e7
0.04,0.95,0.92,0.01,0.7,0.64,0.54,0.85,3.1757644520403136e7
0.58,0.05,0.37,0.75,0.39,0.24,0.08,0.2,3.1764452234501272e7
0.52,0.31,0.07,0.23,0.77,0.21,0.2,0.74,3.176848093605375e7
0.1,0.03,0.86,0.52,0.09,0.05,0.18,0.77,3.1745685922598444e7
0.57,0.82,0.31,0.31,0.77,0.21,0.04,0.26,3.176844554203356e7
0.64,0.56,0.28,0.72,0.93,0.8,0.71,0.83,3.1766507204688117e7
0.71,0.03,0.67,0.02,0.99,0.8,0.67,0.19,3.1768133065884255e7
0.84,0.02,0.92,0.61,0.52,0.65,0.37,0.69,3.1768467780574206e7
0.16,1.0,0.16,0.13,0.36,0.92,0.41,0.34,3.1768181151117623e7
0.04,0.32,0.55,0.81,0.8,0.7,0.84,0.59,3.1763121463953387e7
0.54,0.74,0.87,0.7,0.78,0.59,0.81,0.93,3.1768120391416583e7
0.12,0.48,0.23,0.49,0.77,0.79,0.4,0.75,3.1768021953483034e7
0.58,0.99,0.86,0.09,0.03,0.41,0.17,0.1,3.1755776626971144e7
1.0,0.03,0.72,0.5,0.33,0.57,0.2,0.77,3.1768316077309884e7
0.72,0.12,0.27,0.5,0.42,0.77,0.27,0.71,3.176784422270431e7
0.11,0.18,0.36,0.23,0.45,0.13,0.01,0.94,3.176762158114298e7
0.44,0.4,0.93,1.0,0.67,0.21,0.59,0.68,3.1768489396516882e7
0.98,0.42,0.32,0.59,0.43,0.33,0.3,0.42,3.1764763078074433e7
0.75,0.69,0.24,0.72,0.59,0.02,0.95,0.01,3.17643169546445e7
0.79,0.65,0.5,0.93,0.76,1.0,0.23,0.75,3.176820046132738e7
0.15,0.02,0.12,0.62,0.74,0.74,0.04,0.1,3.1767521610195857e7
0.5,0.59,0.58,0.23,0.56,0.18,0.11,0.22,3.1768453246146284e7
0.86,0.43,0.91,0.8,0.19,0.74,0.94,0.65,3.1764976622843225e7
0.42,0.76,0.74,0.9,0.48,0.25,0.95,0.87,3.175674718160025e7
0.83,0.35,0.73,0.91,0.55,0.77,0.39,0.99,3.176827950239678e7
0.88,0.4,0.32,0.45,0.87,0.98,0.22,0.16,3.1768086027617395e7
0.69,0.39,0.05,0.53,0.74,0.69,0.71,0.52,3.176646941279682e7
0.82,0.36,0.46,0.44,0.14,0.56,0.39,0.69,3.176005705326398e7
0.07,0.01,0.63,0.16,0.35,0.46,0.83,0.22,3.175592737981946e7
0.3,0.46,0.2,0.06,0.55,0.75,0.5,0.55,3.1767900473944474e7
0.89,0.59,0.31,0.28,0.51,0.52,0.09,0.96,3.1767493661930215e7
0.71,0.19,0.82,0.49,0.77,0.47,0.02,0.72,3.1768464572270256e7
0.03,0.15,0.85,0.23,0.15,0.93,0.77,0.58,3.1761153091127954e7
0.89,0.13,0.47,0.02,0.42,0.95,0.69,0.34,3.176763003678534e7
0.41,0.86,0.68,0.71,0.64,0.87,0.58,0.15,3.176781295695577e7
0.61,0.5,0.54,0.84,0.36,0.37,0.95,0.59,3.1766550015996203e7
0.73,0.84,0.92,0.62,0.29,0.4,0.58,0.35,3.175722827334286e7
0.96,0.02,0.52,0.21,0.66,0.11,0.07,0.12,3.176848213242674e7
0.78,0.31,0.84,0.2,0.88,0.36,0.21,0.43,3.176825253665333e7
0.73,0.88,0.95,0.59,0.34,0.78,1.0,0.07,3.176814818364892e7
0.55,0.2,0.45,0.4,0.85,0.7,0.4,0.65,3.1767749399243187e7
0.6,0.77,0.26,0.13,0.28,0.21,0.99,0.17,3.176588586488741e7
0.9,0.6,0.94,0.74,0.35,0.87,0.14,0.81,3.176639444716715e7
0.2,0.68,0.02,0.89,0.66,0.01,0.86,0.23,3.1753546745536305e7
0.26,0.39,0.2,0.23,0.99,0.21,0.33,0.74,3.1768472272212416e7
0.43,0.6,0.05,0.95,0.66,0.77,0.96,0.76,3.1768266002699267e7
0.1,0.69,0.43,0.72,0.82,0.91,0.21,0.47,3.1768252914482847e7
0.04,0.24,0.64,0.29,0.99,0.12,0.67,0.01,3.176848786634054e7
0.62,0.39,0.45,0.16,0.55,0.9,0.41,0.9,3.1768490537270274e7
0.64,0.07,0.52,0.54,0.3,0.08,0.21,0.61,3.1756225779255256e7
0.21,0.82,0.43,0.36,0.91,0.07,0.02,0.49,3.176842503389273e7
0.03,0.12,0.14,0.43,0.99,0.9,0.25,0.61,3.1767775470059384e7
0.34,0.39,0.97,0.08,0.01,0.07,0.17,0.45,3.1759165981736653e7
0.59,0.69,0.02,0.44,0.74,0.81,0.27,0.48,3.1767932874225274e7
0.21,0.06,0.06,0.05,0.16,0.15,0.7,0.63,3.1753684553392187e7
0.88,0.92,0.87,0.3,0.36,0.55,0.69,0.28,3.1761402411670834e7
0.15,0.57,0.5,0.31,0.9,0.24,0.89,0.31,3.1750021840966485e7
0.66,0.11,0.47,0.6,0.7,0.88,0.97,0.26,3.1768432941272773e7
0.36,0.53,0.55,0.76,0.74,0.62,0.97,0.03,3.1767994354161024e7
0.65,0.27,0.64,0.77,0.55,0.53,0.98,0.77,3.176743029677614e7
0.39,0.58,0.26,0.67,0.83,0.25,0.92,0.03,3.1767519254217405e7
0.47,0.07,0.38,0.57,0.64,0.63,0.37,0.91,3.1759192801431928e7
0.07,0.77,0.76,0.06,0.46,0.13,0.85,0.73,3.1737083994707063e7
0.28,0.44,0.04,0.41,0.35,0.89,0.24,0.64,3.1767731466514938e7
0.62,0.55,0.25,0.3,0.33,0.67,0.12,0.08,3.1766040385338534e7
0.66,0.05,0.47,0.2,0.53,0.56,0.49,0.93,3.1766169573944695e7
0.51,0.37,0.87,0.2,0.48,0.5,0.6,0.91,3.1768490582218196e7
0.35,0.81,0.25,0.81,0.19,0.24,0.64,0.55,3.17502154262971e7
0.87,0.57,0.28,0.24,0.19,0.68,0.94,0.44,3.1761975663328145e7
0.88,0.15,0.7,0.13,0.78,0.53,0.69,1.0,3.1765400750767544e7
0.93,0.53,0.18,0.53,0.66,0.78,0.53,0.72,3.1768470663900573e7
0.77,0.13,0.13,0.62,0.73,0.09,0.61,0.38,3.176847138625566e7
0.71,0.56,0.6,0.76,0.64,0.71,0.52,0.87,3.176774441586453e7
0.42,0.14,0.1,0.53,0.51,0.46,0.93,0.41,3.176790168504726e7
0.7,0.59,0.15,0.99,0.99,0.03,0.27,0.26,3.1768379932635404e7
0.22,0.25,0.28,0.52,0.95,0.13,0.34,0.97,3.1768479871644456e7
0.51,0.96,0.19,0.43,0.06,0.88,0.55,0.3,3.1752862334175847e7
0.74,0.23,0.77,0.46,0.81,0.04,0.45,0.95,3.1768080876785997e7
0.39,0.15,0.57,0.73,0.01,0.87,0.54,0.66,3.1768009641588457e7
0.03,0.63,0.71,0.89,0.71,0.63,0.37,0.96,3.1768143164188825e7
0.48,0.36,0.91,0.26,0.44,0.92,0.81,0.82,3.176827083128304e7
0.02,0.1,0.85,1.0,0.07,0.98,0.92,0.4,3.176297793928703e7
0.83,0.92,0.29,0.47,0.89,0.43,0.85,0.13,3.176821725456643e7
0.2,0.51,0.68,0.58,0.64,0.88,0.59,0.43,3.1766139614236765e7
0.98,0.34,0.56,0.81,0.03,0.96,0.49,0.98,3.1760108342224043e7
0.77,0.37,0.18,0.98,0.82,0.13,0.36,0.2,3.1768419887760904e7
0.92,0.32,0.05,0.33,0.67,0.71,0.86,0.7,3.1768356301746763e7
0.38,0.94,0.97,0.22,0.11,0.83,0.17,0.5,3.1760942377491325e7
0.68,0.87,0.17,0.02,0.72,0.47,0.76,0.28,3.1768234231496252e7
0.31,0.97,0.13,0.64,0.75,0.51,0.8,0.36,3.176841539049768e7
0.92,0.94,0.97,0.49,0.06,0.65,0.71,0.44,3.1742353349182043e7
0.11,0.87,0.66,0.46,0.89,0.08,0.94,0.35,3.173971359593442e7
0.95,0.53,0.46,0.52,0.93,0.49,0.25,0.76,3.1768244498130586e7
0.92,1.0,0.92,0.79,0.46,0.62,0.01,0.53,3.1768020681094207e7
0.85,0.92,0.22,0.33,0.4,0.33,0.33,0.55,3.1763769737220056e7
0.11,0.22,0.97,0.34,0.68,0.88,0.78,0.39,3.1764840000568517e7
0.79,0.42,0.31,0.43,0.18,0.13,0.65,0.77,3.1753257446746405e7
0.94,0.24,0.34,0.56,0.46,0.51,0.09,1.0,3.176681339828754e7
0.08,0.98,0.62,0.09,0.29,0.6,0.61,0.53,3.175566760427971e7
0.27,0.18,0.81,0.36,0.43,0.54,0.87,0.06,3.1758697875554193e7
1.0,0.47,0.83,0.05,0.13,0.49,0.41,0.28,3.1752818762060374e7
0.38,0.3,0.34,0.32,0.26,0.4,0.87,0.82,3.176489743552005e7
0.05,0.14,0.73,0.12,0.39,0.07,0.78,0.89,3.1742665265491266e7
0.8,0.01,0.43,0.99,0.26,0.03,0.42,0.56,3.1759828062751643e7
0.52,0.44,0.98,0.76,0.25,0.24,0.57,0.54,3.1754624844203036e7
0.3,0.08,0.36,0.96,0.22,0.5,0.85,0.34,3.1760816816770196e7
0.66,0.27,0.48,0.72,0.87,0.93,0.58,0.72,3.176791984120206e7
0.5,0.26,0.49,0.82,0.17,0.16,0.02,0.1,3.1751641460392784e7
0.59,0.79,0.85,0.64,0.54,0.73,0.9,0.55,3.1768387316441346e7
0.29,0.66,0.55,0.5,0.73,0.89,0.75,0.67,3.1768147717949234e7
0.02,0.45,0.28,0.38,0.48,0.09,0.93,0.7,3.1748191933831643e7
0.34,0.43,0.38,0.69,0.04,0.36,0.54,0.67,3.1732981813567065e7
0.2,0.86,0.88,0.14,0.87,0.5,0.2,0.43,3.1768375086935587e7
0.23,0.04,0.66,0.55,0.73,0.37,0.66,0.1,3.176849059128608e7
0.82,0.92,0.03,0.05,0.62,0.94,0.45,0.49,3.1768480862582985e7
0.76,0.34,0.86,1.0,0.9,0.67,0.05,0.31,3.176791136927489e7
0.24,0.62,0.7,0.04,0.89,0.12,0.22,0.98,3.1767896081734322e7
0.04,0.68,0.82,0.76,0.44,0.69,0.33,1.0,3.1768012209638048e7
0.22,0.29,0.96,0.91,0.34,0.3,0.55,0.59,3.1763884668638095e7
0.16,0.42,0.49,0.48,0.76,0.75,0.19,0.55,3.1768299203673676e7
0.89,0.56,0.31,0.51,0.28,0.49,0.43,0.27,3.1763740565678153e7
1.0,0.79,0.43,0.28,0.92,0.55,0.66,0.64,3.1768486637068998e7
0.72,0.83,0.9,0.6,0.14,0.48,0.07,0.86,3.1757684904225513e7
0.84,0.52,0.21,0.74,0.49,0.7,0.13,0.22,3.1767929090305787e7
0.34,0.31,0.9,0.24,0.85,0.75,0.25,0.73,3.1767918216196433e7
0.13,0.59,0.68,0.28,0.44,0.64,0.55,0.72,3.176644043545732e7
0.81,0.42,0.8,0.51,0.18,0.77,0.72,0.12,3.1764162744863503e7
0.06,0.03,0.46,0.39,0.13,0.95,0.81,0.02,3.1737139985979185e7
0.93,0.97,0.5,0.63,0.51,0.54,0.62,0.83,3.176425918485838e7
0.83,0.29,0.23,0.11,0.04,0.89,0.68,0.56,3.1757405785071276e7
0.4,0.53,0.78,0.58,0.85,0.5,0.96,0.64,3.176849008676761e7
0.09,0.58,0.71,0.27,0.94,0.13,0.29,0.43,3.1768483199535433e7
0.07,0.8,0.2,0.46,0.97,0.23,0.12,0.31,3.1768424765428163e7
0.7,0.78,0.22,0.67,0.01,0.92,0.03,0.83,3.175537058385642e7
0.05,0.55,0.07,0.81,0.95,0.16,0.4,0.22,3.1768490582603697e7
0.93,0.81,0.02,0.96,0.58,0.93,0.8,0.55,3.176825264387184e7
0.78,0.16,0.47,0.1,0.18,0.88,0.65,0.88,3.1761744984573383e7
0.06,0.19,0.75,0.78,0.91,0.91,0.85,0.25,3.1744617704588473e7
0.83,0.34,0.81,0.31,0.63,0.05,0.34,0.64,3.176772538293433e7
0.38,0.99,0.01,0.46,0.79,0.65,0.07,0.6,3.1767871493159015e7
0.37,0.4,0.15,0.87,0.29,0.73,0.59,0.05,3.1768324674564105e7
0.43,0.6,0.99,0.36,0.75,0.57,0.47,0.82,3.1768278158059333e7
0.57,0.05,0.35,0.12,0.8,0.84,0.83,0.32,3.176762869115402e7
0.66,0.47,0.78,0.3,0.2,0.07,0.83,0.11,3.1754732875409886e7
0.75,0.83,0.1,0.55,0.23,0.52,0.36,0.38,3.1749334070702564e7
0.87,0.65,0.12,0.96,0.66,0.15,0.96,0.8,3.1766968256499615e7
0.62,0.95,0.84,0.59,0.37,0.26,0.69,0.87,3.1758789058342908e7
0.06,0.15,0.99,0.67,0.33,0.73,0.69,0.04,3.176836953899934e7
0.31,0.59,0.66,0.51,0.64,0.64,0.3,0.48,3.1768037024471767e7
0.18,0.13,0.16,0.09,0.13,0.12,0.21,0.48,3.175075866177034e7
0.23,0.31,0.64,0.7,0.7,0.07,0.33,0.09,3.1768488923020914e7
0.27,0.25,0.25,0.84,0.43,0.13,0.72,0.01,3.1766416061945092e7
0.19,0.15,0.08,0.57,0.71,0.21,0.69,0.1,3.1766286666000348e7
0.84,0.94,0.66,0.41,0.07,0.5,0.18,0.65,3.173295194890133e7
0.45,0.28,0.37,0.06,0.67,0.19,0.14,0.8,3.1768480086464986e7
0.26,0.91,0.35,0.35,0.4,0.84,0.22,0.49,3.176835374702843e7
0.11,0.64,0.17,0.65,0.08,0.3,0.12,0.33,3.1747410530050352e7
0.14,0.77,0.82,0.64,0.18,0.67,0.54,0.63,3.1760694438587565e7
0.16,0.55,0.67,0.23,0.91,0.91,0.47,0.54,3.17679619887262e7
