α_v,α_s,α_v_error,α_s_error,decay,MSE
0.78,0.94,0.54,0.87,0.62,1.6052066492934553e7
0.58,0.13,0.54,0.47,0.17,1.6045727955225475e7
0.69,0.76,0.77,0.98,0.59,1.6047860885988712e7
0.84,0.36,0.93,0.46,0.3,1.6041809736362197e7
0.97,0.74,0.71,0.71,0.82,1.6036584506959805e7
0.91,0.57,0.49,0.8,0.67,1.6035388870378792e7
0.9,1.0,0.77,0.84,0.32,1.6052152907398136e7
0.15,0.03,0.88,0.57,0.43,1.603980992961866e7
0.51,0.62,0.62,0.59,0.25,1.604756091086241e7
0.79,0.55,0.5,0.46,0.73,1.6040004614209179e7
0.27,0.3,0.47,0.5,0.18,1.6053418736584622e7
0.81,0.28,0.52,0.14,0.72,1.6042110227391357e7
0.18,0.72,0.32,0.92,0.35,1.6061307366281629e7
0.92,0.85,0.42,0.06,0.49,1.6041537549327902e7
0.49,0.77,0.06,0.74,0.25,1.6048827547622804e7
0.69,0.99,0.79,0.39,0.2,1.6058693943753365e7
0.35,0.49,0.2,0.12,0.4,1.604705978034268e7
0.06,0.88,0.01,1.0,0.06,1.6089176021305015e7
0.24,0.63,0.81,0.78,0.67,1.6055651036885802e7
0.62,0.81,0.22,0.17,0.15,1.6048791307352299e7
0.1,0.18,0.64,0.67,0.81,1.6078497058409324e7
0.3,0.77,0.5,0.45,0.71,1.60546585304931e7
0.45,0.88,0.57,0.9,0.21,1.6056317283143982e7
0.19,0.98,0.68,0.43,0.48,1.6071941443250444e7
0.01,0.83,0.02,0.2,0.05,1.6084904793179061e7
0.14,0.23,0.45,0.83,0.84,1.6069430759508044e7
0.94,0.27,0.59,0.58,0.45,1.6037401454599394e7
0.86,0.84,0.1,0.49,0.28,1.6042236032871362e7
0.21,0.86,0.75,0.44,0.62,1.6064477185449611e7
0.57,0.53,0.66,0.54,0.45,1.604621843346013e7
0.08,0.89,0.77,0.39,0.29,1.6083547458706476e7
0.41,0.18,0.53,0.63,0.19,1.6050463893819658e7
0.78,0.53,0.14,0.08,0.45,1.6038534803700637e7
0.23,0.99,0.8,0.88,0.82,1.6069874029668413e7
0.12,0.04,0.35,0.21,0.19,1.6049492038660552e7
0.45,1.0,0.25,0.57,0.61,1.6061938307809003e7
0.45,0.59,0.77,0.62,0.82,1.6048788951383e7
0.53,0.62,1.0,0.38,0.7,1.6049230608004328e7
0.29,0.08,0.55,0.32,0.22,1.604132422974122e7
0.03,0.06,0.79,0.74,0.68,1.6072293384012729e7
0.72,0.99,0.48,0.73,0.31,1.6056681106343465e7
0.79,0.12,0.7,0.88,0.59,1.6040658960022133e7
0.51,0.76,0.54,0.66,0.28,1.6050357841174088e7
0.44,0.92,0.45,0.54,0.34,1.6058062121790979e7
0.62,0.42,0.04,0.44,0.25,1.6042726367969824e7
0.83,0.16,0.37,0.36,0.61,1.6040395561637966e7
0.44,0.43,0.1,0.69,0.94,1.6045424473817404e7
0.61,0.67,0.44,0.24,0.06,1.6045856199019866e7
0.46,0.48,0.97,0.94,0.85,1.604946416354084e7
0.3,0.7,1.0,0.64,0.9,1.6054975012090873e7
0.63,0.66,0.49,0.51,0.37,1.6045502170769386e7
0.14,0.14,0.4,0.56,0.24,1.6067629203130944e7
0.03,0.53,0.45,0.61,0.58,1.6084758867857859e7
0.82,0.46,0.48,0.34,0.25,1.6039015240348374e7
0.49,0.31,0.19,0.28,0.3,1.6046965913206948e7
0.42,0.41,0.95,0.37,0.37,1.6050419992421903e7
0.87,0.44,0.89,0.91,0.28,1.603938593506977e7
0.37,0.22,0.37,0.52,0.54,1.6050594753690433e7
0.6,0.63,0.07,0.49,0.4,1.6043614653110765e7
0.59,0.17,0.86,0.09,0.26,1.604974606759492e7
0.71,0.31,0.39,0.67,0.9,1.6044041291642077e7
0.7,0.21,0.68,0.24,0.57,1.6047012229469895e7
0.89,0.93,0.66,0.06,0.64,1.6047883743533775e7
0.61,0.91,0.33,0.58,0.88,1.6054124998684788e7
0.65,0.4,0.59,0.24,0.21,1.6045115396062247e7
0.54,0.97,0.66,0.41,0.14,1.6060161119327562e7
0.21,1.0,0.99,0.39,0.9,1.6072380710563388e7
0.96,1.0,0.82,0.79,0.7,1.6049761626725888e7
0.48,0.25,0.67,0.71,0.57,1.605054784211867e7
0.27,0.99,0.36,0.86,0.74,1.606624266208344e7
0.8,0.46,0.9,0.1,0.51,1.6041905262823083e7
0.27,0.95,0.19,0.01,0.4,1.6063237251258148e7
0.07,0.72,0.9,0.42,0.81,1.6081178874997653e7
0.63,0.41,0.53,0.24,0.52,1.604509902436133e7
0.81,0.22,0.25,0.52,0.01,1.604141134702966e7
0.03,0.77,0.09,0.6,0.2,1.6088532408777919e7
0.02,0.53,0.29,0.38,0.74,1.608297414281542e7
0.24,0.45,0.55,0.21,0.79,1.6053683975694742e7
0.3,0.31,0.4,0.83,0.97,1.605152183823574e7
0.24,0.02,0.49,0.85,0.84,1.6027362483835407e7
0.96,0.93,0.58,0.99,0.14,1.6044497917162385e7
0.87,0.67,0.99,0.5,0.16,1.604072985121784e7
0.28,0.63,0.6,0.46,0.89,1.6052381528068092e7
0.19,0.68,0.96,0.27,0.25,1.6061468146127287e7
0.59,0.19,0.42,0.78,0.18,1.6047781887643324e7
0.23,0.04,0.83,0.21,0.98,1.6030416755654173e7
0.66,0.91,0.53,0.65,0.43,1.6053821865429714e7
0.26,0.24,0.93,0.91,0.91,1.6057321740688667e7
0.1,0.42,0.67,0.89,0.87,1.6075435759226311e7
0.22,0.12,0.09,0.52,0.09,1.6051920606653197e7
0.04,0.53,0.61,0.66,0.13,1.6084711567731801e7
0.87,0.12,0.74,0.84,0.04,1.6038000791691624e7
0.72,0.46,0.09,0.71,0.34,1.6040301578322802e7
0.4,0.31,0.45,0.27,0.06,1.6049423448182374e7
0.85,0.41,0.02,0.14,0.25,1.6036091047151921e7
0.51,0.46,0.49,0.99,0.83,1.6046356632275416e7
0.17,0.69,0.53,0.78,0.35,1.6062586753725938e7
0.69,0.69,0.58,0.93,0.57,1.6045120551148385e7
0.24,0.68,0.51,0.62,0.15,1.6055200709405862e7
0.32,0.85,0.59,0.92,0.39,1.605763115587686e7
0.44,0.7,0.48,0.28,0.84,1.6049347415646706e7
0.2,0.51,0.54,0.13,0.3,1.6057034400305113e7
0.29,0.85,0.17,0.1,0.33,1.605695386305489e7
0.67,0.57,0.97,0.91,0.77,1.6045976724685082e7
0.46,0.08,0.66,0.95,0.94,1.6038968014367128e7
0.15,0.87,0.98,0.52,0.29,1.607192189499288e7
0.6,0.47,0.61,0.54,0.15,1.6045567100753956e7
0.98,0.29,0.78,0.37,0.47,1.603625572403662e7
0.53,0.26,0.43,0.28,0.02,1.6048515064019725e7
0.97,0.59,0.15,0.5,0.2,1.6031202335580185e7
0.9,0.53,0.12,0.07,0.14,1.6033881633701924e7
0.21,0.5,0.46,0.8,0.12,1.6055652093418531e7
0.12,0.21,0.95,0.36,0.12,1.6074370134528432e7
0.46,0.98,0.19,0.63,0.85,1.6060275447884148e7
0.66,0.37,0.97,0.8,0.49,1.604734421343365e7
0.37,0.69,0.61,0.42,0.72,1.6050888081182754e7
0.48,0.04,0.72,0.99,0.19,1.6023490240604622e7
0.59,0.49,0.4,0.77,0.88,1.6044581327804213e7
0.5,0.3,0.25,0.01,0.37,1.6047325701281225e7
0.64,0.06,0.28,0.65,0.44,1.6028155420518667e7
0.23,0.08,0.41,0.76,0.28,1.6044422282640256e7
0.16,0.95,0.95,0.08,0.92,1.6074124314022545e7
0.39,0.56,0.03,0.88,0.63,1.6045663779030774e7
0.04,0.98,0.97,0.81,0.94,1.6089292367834771e7
0.01,0.66,0.36,0.74,0.64,1.6083056817604166e7
0.55,0.78,0.8,0.94,0.84,1.6051608704132875e7
0.85,0.43,0.03,0.41,0.13,1.6035923826051183e7
0.03,0.9,0.86,0.5,0.41,1.6086718367134884e7
0.93,0.85,0.47,0.87,0.6,1.6041314708657397e7
0.85,0.99,0.23,0.48,0.58,1.6051398267804053e7
0.67,0.31,0.43,0.44,0.88,1.6045243161228873e7
0.35,0.9,0.72,0.03,0.3,1.6059819386204045e7
0.65,0.15,0.13,0.41,0.2,1.6043811731559083e7
0.86,0.18,0.77,0.09,0.8,1.6041985705433792e7
0.26,0.56,0.77,1.0,0.61,1.605347427193055e7
0.35,0.27,0.23,0.52,0.3,1.6049794426845552e7
0.13,0.07,0.56,0.44,0.62,1.6058720938610803e7
0.64,1.0,0.1,0.86,0.83,1.605794585639389e7
0.15,0.33,0.16,0.83,0.92,1.6065315152691811e7
0.74,0.49,0.29,0.94,0.45,1.6040555973817995e7
0.76,1.0,0.91,0.3,0.32,1.6057788302492779e7
0.66,0.01,0.56,0.84,0.43,1.6049171033868583e7
0.3,0.17,0.93,0.92,0.49,1.605497402748647e7
0.06,0.92,0.71,0.3,0.29,1.60874471515604e7
0.42,0.29,0.25,0.76,0.99,1.604842448507629e7
0.45,0.33,0.19,0.27,0.42,1.6047085152413622e7
0.97,0.21,0.43,0.76,0.01,1.6035782313916601e7
0.43,0.61,0.69,0.63,0.74,1.6048861765601981e7
0.8,0.49,0.66,0.27,0.04,1.60404850324432e7
0.04,0.94,0.69,0.91,0.02,1.608929279101683e7
0.41,0.24,0.6,0.27,0.66,1.6051117023083366e7
0.29,0.46,0.34,0.93,0.47,1.6049755514876153e7
0.55,0.31,0.92,0.71,0.78,1.6050094974271001e7
0.99,0.49,0.41,0.32,0.97,1.6031319104697216e7
0.54,0.43,0.33,0.14,0.62,1.6045365194265623e7
0.44,0.53,0.78,0.29,0.76,1.6048626959527262e7
0.53,0.26,0.96,0.88,0.81,1.605141029485742e7
0.63,0.57,0.58,0.82,0.5,1.6044862910349201e7
0.75,0.45,0.06,0.58,0.2,1.6039355915752571e7
0.38,0.69,0.23,0.35,0.79,1.6048867202131484e7
0.4,0.33,0.43,0.53,0.55,1.6048979101173013e7
0.71,0.84,0.93,0.97,0.14,1.6050958181638636e7
0.72,0.68,0.67,0.44,0.47,1.60445307557843e7
0.13,0.18,0.91,0.44,0.61,1.6072176868275195e7
0.48,0.53,0.94,0.32,0.94,1.6048979029126171e7
0.05,0.02,0.81,0.48,0.93,1.6069870748803351e7
0.8,0.41,0.7,0.76,0.35,1.6041335616534814e7
0.73,0.54,0.55,0.81,0.29,1.604211674403395e7
0.56,0.52,0.56,0.93,0.79,1.6045850197514236e7
0.38,0.87,1.0,0.33,0.29,1.6058918993950669e7
0.63,0.22,0.72,0.34,0.76,1.6048809928006293e7
0.09,0.55,0.62,0.34,0.02,1.6076881154069072e7
0.2,0.91,0.82,0.49,0.96,1.6067866570327565e7
0.72,0.08,0.4,0.59,0.5,1.6033803628261268e7
0.48,0.68,0.71,0.25,0.49,1.6049458480386943e7
0.1,0.6,0.33,0.69,0.73,1.607502014868493e7
0.27,0.06,0.75,0.44,0.12,1.6036430676560078e7
0.46,0.44,0.36,0.53,0.72,1.60464263630522e7
0.15,0.43,0.06,0.01,0.99,1.6063693906604e7
0.46,0.86,0.04,0.71,0.49,1.6052964601302866e7
0.89,0.14,0.34,0.81,0.03,1.6036810802803118e7
1.0,0.78,0.87,0.6,0.92,1.6037167450903485e7
0.82,0.21,0.38,0.62,0.73,1.604172618945397e7
0.27,0.39,0.6,0.44,0.97,1.6052679144659521e7
0.38,0.17,0.27,0.34,0.56,1.6049172045638932e7
0.42,0.81,0.11,0.7,0.97,1.6051623564998237e7
0.73,0.83,0.53,0.37,0.99,1.6048180629009672e7
0.67,0.22,0.8,0.34,0.28,1.6048383287707768e7
0.21,0.64,0.27,0.21,0.19,1.6055958029499633e7
0.49,0.3,0.28,0.32,0.39,1.6047597382740933e7
0.26,0.17,0.57,0.74,0.84,1.6054818479429185e7
0.45,0.84,0.28,0.91,0.35,1.605318607881752e7
0.48,0.54,0.87,0.97,0.65,1.6048622980371002e7
0.33,0.93,0.71,0.63,0.06,1.6061894749655522e7
0.62,0.96,0.05,0.93,0.76,1.6055676944414115e7
0.44,0.51,0.01,0.75,0.84,1.6044658347411677e7
0.27,0.18,0.53,0.38,0.39,1.6054325098159254e7
0.26,0.28,0.07,0.99,0.81,1.6052362871694457e7
0.7,0.48,0.16,0.92,0.28,1.6041070919669673e7
0.29,0.84,0.06,0.63,1.0,1.6056052975952595e7
0.95,0.54,0.76,0.52,0.47,1.6034872512529483e7
0.3,0.85,0.89,0.59,0.36,1.605960630668316e7
0.89,0.97,0.32,0.95,0.84,1.6048876592278926e7
0.12,0.6,0.27,0.93,0.46,1.607019313882954e7
0.28,0.99,0.1,0.58,0.12,1.6064913917040057e7
0.75,0.98,0.77,0.89,0.22,1.6056305639104316e7
0.06,0.11,0.95,0.36,0.84,1.6082554915223444e7
0.51,0.51,0.18,0.06,0.21,1.6044633782494504e7
0.09,0.75,0.72,0.81,0.46,1.6078402942369422e7
0.21,0.12,0.02,0.21,0.48,1.6052755954405896e7
0.82,0.88,0.97,0.43,0.61,1.604936992361224e7
0.21,0.94,0.55,0.96,0.12,1.6067681020067554e7
0.32,1.0,0.38,0.17,0.26,1.6065097848460287e7
0.69,0.9,0.97,0.85,1.0,1.6054415157556623e7
0.19,0.47,0.14,0.63,0.18,1.6056855666653981e7
0.01,0.54,0.65,0.38,0.66,1.608474250005022e7
0.59,0.56,0.52,0.03,0.44,1.6045266404153153e7
0.32,0.33,0.15,0.83,0.52,1.6049207632596377e7
0.74,0.08,0.24,0.08,0.92,1.6032373977818616e7
0.18,0.51,0.32,0.06,0.03,1.6058721657560065e7
0.17,0.36,0.18,0.83,0.56,1.6061171068765411e7
0.5,0.47,0.51,0.17,0.29,1.60465323313865e7
0.91,0.45,0.98,0.54,0.4,1.6038109605462778e7
0.89,0.91,0.95,0.3,0.47,1.6048042158040497e7
0.49,0.28,0.53,0.58,0.23,1.604924626295883e7
0.75,0.05,0.92,0.3,0.28,1.6026294158115625e7
0.2,0.31,0.58,0.35,0.5,1.6059347609944757e7
0.98,0.11,0.18,0.69,0.03,1.6029085311262723e7
0.59,0.92,0.02,0.8,0.08,1.6053845470285527e7
0.58,0.57,0.74,0.16,0.65,1.6046619982874548e7
0.15,0.25,0.51,0.72,0.52,1.6067392731829429e7
0.82,0.06,0.66,0.09,0.39,1.6026372852860974e7
0.7,0.91,0.75,0.26,0.9,1.605371579703122e7
0.67,0.52,0.63,0.55,0.85,1.604407812978985e7
0.62,0.97,0.07,0.02,0.99,1.6056365560499676e7
0.47,0.66,0.11,0.05,0.96,1.6046285204674104e7
0.4,0.44,0.62,0.95,0.54,1.6048580559901128e7
0.4,0.02,0.28,0.52,0.84,1.602110184942371e7
0.96,0.08,0.59,1.0,0.83,1.60266273324318e7
0.53,0.53,0.18,0.3,0.35,1.6044394606736973e7
0.66,0.11,0.62,0.28,0.68,1.6042406573488891e7
1.0,0.88,0.03,0.87,0.7,1.6037652819979627e7
0.04,0.68,0.58,0.04,0.1,1.6085054500264432e7
0.32,0.34,0.44,0.86,1.0,1.605054688022655e7
0.32,0.3,0.2,0.82,0.93,1.6049962064275652e7
0.94,0.25,0.32,0.51,0.45,1.6036301233247872e7
0.38,0.27,0.48,0.52,0.36,1.6050545120639484e7
0.09,0.05,0.35,0.63,0.54,1.606397496619822e7
0.83,0.96,0.36,0.39,0.71,1.6050766295578312e7
0.62,0.92,0.97,0.16,0.58,1.6057097113671718e7
0.5,0.95,0.53,0.22,0.78,1.6059132891123373e7
0.46,0.64,0.62,0.88,0.92,1.6048527834697437e7
0.38,0.8,0.44,0.59,0.23,1.6053368631848868e7
0.91,0.35,0.98,0.29,0.4,1.6039406642112505e7
0.46,0.56,0.56,1.0,0.49,1.6047332493099168e7
0.11,0.07,0.9,0.88,0.91,1.6064346169719826e7
0.25,0.49,0.78,0.74,0.43,1.6053983180936746e7
0.62,0.94,0.86,0.36,0.56,1.6057710809947453e7
0.79,0.31,0.46,0.2,0.19,1.6041981798936253e7
0.77,0.48,0.81,0.2,0.51,1.6042314790765438e7
0.48,0.66,0.64,0.69,0.33,1.6048709536782414e7
0.77,0.53,0.04,0.07,0.92,1.6038387697888415e7
0.45,0.32,0.66,0.13,0.11,1.6049753106395181e7
0.96,0.77,0.66,0.5,0.14,1.6037719540736252e7
0.88,0.05,0.11,0.54,0.33,1.6017223780617349e7
0.76,0.84,0.87,0.45,0.15,1.6049192585946236e7
0.19,0.19,0.6,0.62,0.41,1.6061703446335524e7
0.75,0.23,0.73,0.39,0.54,1.6045815875124468e7
0.19,0.19,0.52,0.33,0.41,1.6061369337387769e7
0.09,0.19,0.94,0.09,0.27,1.608051027374408e7
0.44,0.11,0.64,0.68,0.62,1.6045427298849173e7
0.35,0.15,0.28,0.08,0.4,1.604881991121593e7
0.69,0.86,0.57,0.58,0.57,1.6050778321138585e7
0.83,0.61,0.08,0.79,0.59,1.6036993809808955e7
0.93,0.04,0.57,0.42,0.78,1.601460825500848e7
0.87,0.35,0.45,0.64,0.29,1.6038286337645367e7
0.6,0.44,0.7,0.03,0.35,1.6046253024918944e7
0.79,0.85,0.21,0.44,0.03,1.6045750645016577e7
0.47,0.4,0.55,0.29,0.77,1.60477114692764e7
0.8,0.87,0.34,0.07,0.63,1.6046882220337316e7
0.82,0.35,0.16,0.25,0.29,1.6038744950749837e7
0.05,0.48,0.22,0.81,0.95,1.6087024985198582e7
0.65,0.63,0.16,0.21,0.16,1.604301323316722e7
0.78,0.76,0.52,0.35,0.46,1.6044007829296647e7
0.72,0.88,0.85,0.65,0.97,1.605209920244021e7
0.1,0.31,0.9,0.77,0.53,1.6077078880964758e7
0.79,0.33,0.2,0.02,0.03,1.6040325401621584e7
0.38,0.5,0.34,0.76,0.12,1.6047164113652462e7
0.3,0.13,0.29,0.09,0.51,1.6048708029364936e7
0.28,0.68,0.98,0.82,0.83,1.6055214508041766e7
0.41,0.69,0.98,0.89,0.61,1.6052050714638548e7
0.49,0.74,0.58,0.42,0.84,1.6050215409259431e7
0.33,0.06,0.41,0.15,0.46,1.603168739533803e7
0.67,0.89,0.17,0.51,0.12,1.6051067213197779e7
0.92,0.71,0.3,0.71,0.22,1.6036130723527253e7
0.17,0.37,0.81,0.72,0.54,1.6063071010420747e7
0.22,0.65,0.82,0.84,0.28,1.6057511809429556e7
0.19,0.88,0.72,0.27,0.86,1.6067067997767236e7
0.86,0.17,0.04,0.87,0.09,1.6037949008451372e7
0.68,0.01,0.97,0.04,0.03,1.6051510809906583e7
0.43,0.71,0.89,0.99,0.11,1.6051763377574448e7
0.31,0.73,0.99,0.75,0.28,1.605536617170294e7
0.63,0.12,0.18,0.81,0.66,1.6041859158941511e7
0.63,0.76,0.55,0.89,0.65,1.6048265473495174e7
0.01,0.1,0.97,0.13,0.47,1.6087126040389445e7
0.25,0.44,0.77,0.3,0.59,1.605419408332079e7
0.73,0.3,0.51,0.01,0.31,1.6044279692500727e7
0.87,0.16,0.59,0.72,0.55,1.6040031761780582e7
0.24,0.88,0.26,0.37,0.31,1.6061402979208553e7
0.95,0.93,0.25,0.12,0.6,1.6043593326060744e7
0.52,0.82,0.02,0.2,0.86,1.6050153697407832e7
0.27,0.96,0.16,0.21,0.56,1.6063724854533102e7
0.84,0.09,0.16,0.89,0.66,1.603121026821867e7
0.91,0.12,0.88,0.88,0.71,1.6037171672723606e7
0.25,0.45,0.48,0.87,0.33,1.605265058256276e7
0.55,0.34,0.22,0.75,0.77,1.6045860494706426e7
0.93,0.38,0.51,0.03,0.94,1.6035598249303926e7
0.73,0.35,0.32,0.45,0.78,1.6042456159464236e7
0.84,0.83,0.92,0.16,0.4,1.604620405973591e7
0.87,0.34,0.9,0.9,0.69,1.604080770029223e7
0.26,0.4,0.51,0.7,0.65,1.6052644344372114e7
0.94,0.58,0.53,0.23,0.61,1.6034330012290938e7
0.58,0.41,0.36,0.17,0.76,1.6045127430304771e7
0.85,0.63,0.7,0.58,0.34,1.6039457685059594e7
0.78,0.64,0.04,0.37,0.1,1.6038988043826291e7
0.74,0.75,0.01,0.95,0.89,1.6042691618694916e7
0.56,0.15,0.65,0.96,0.6,1.6048146935731448e7
0.73,0.17,0.73,0.7,0.9,1.6045917792254962e7
0.54,0.63,0.69,0.97,0.68,1.6047616940575384e7
0.52,0.86,0.68,0.14,0.55,1.6054756959851135e7
0.01,0.96,0.62,0.65,0.55,1.6090788460539795e7
0.76,0.2,0.51,0.95,0.16,1.6044373256664056e7
0.97,0.94,0.6,0.63,0.33,1.6044696413427394e7
0.69,0.86,0.43,0.15,0.05,1.6050177650611937e7
0.33,0.06,0.98,0.11,0.81,1.6035866243877016e7
0.67,0.81,0.69,0.42,0.06,1.6049726574991072e7
0.06,0.49,0.8,0.02,0.98,1.6082557976925928e7
0.8,0.68,0.98,0.78,0.63,1.6043515670317627e7
0.27,0.55,0.33,0.89,0.07,1.60506939354928e7
0.74,0.49,0.02,0.52,0.84,1.603925183270014e7
0.89,0.98,0.84,0.36,0.13,1.6051573780108258e7
0.1,0.81,0.85,0.41,0.46,1.607770042792412e7
0.64,0.29,0.67,0.7,0.72,1.604750199616809e7
0.36,0.07,0.48,0.23,0.44,1.6035560490473889e7
0.24,0.64,0.31,0.69,0.22,1.605353453847598e7
0.12,0.03,0.44,0.08,0.44,1.6046569699514082e7
0.33,0.1,0.22,0.33,0.99,1.6042859724768486e7
0.47,0.57,0.36,0.64,0.32,1.604625815117059e7
0.43,0.93,0.05,0.91,0.27,1.6057203441261888e7
0.08,0.13,0.21,0.99,0.85,1.608294197542173e7
0.58,0.79,0.6,0.05,0.88,1.6050506473478487e7
0.19,0.48,0.07,0.69,0.45,1.6056583874471482e7
0.96,0.28,0.13,0.43,0.96,1.603402503794311e7
0.66,0.19,0.79,0.71,0.87,1.604843279822471e7
0.5,0.53,0.09,0.7,0.39,1.6044349131398972e7
0.78,0.1,0.42,0.94,0.51,1.6036577946740746e7
0.32,0.98,0.22,0.3,0.91,1.6063253818948973e7
0.66,0.16,0.42,0.56,0.91,1.6045626302402636e7
0.56,0.69,0.64,0.63,0.45,1.6048139739652935e7
0.49,0.56,0.26,0.21,0.38,1.604544072718244e7
0.41,0.57,0.89,0.57,0.16,1.6049818071800392e7
0.84,1.0,0.01,0.64,0.88,1.6051617328207327e7
0.72,0.71,0.85,0.77,0.78,1.6046061905927423e7
0.67,0.88,0.95,0.76,0.76,1.6053873100566631e7
0.55,0.45,0.92,0.81,0.54,1.604817117814747e7
0.92,1.0,0.39,0.13,0.64,1.6049826976821998e7
0.5,0.51,0.96,0.79,0.39,1.6048821665092636e7
0.3,0.59,0.41,0.75,0.02,1.6050069782091506e7
0.91,0.96,0.95,0.95,0.84,1.604998308697797e7
0.39,0.28,0.48,0.1,0.3,1.605023119028977e7
0.73,0.04,0.36,0.77,0.25,1.6018957408975707e7
0.27,0.83,0.37,0.82,0.84,1.605776628889578e7
0.02,0.65,0.96,0.08,0.36,1.6080094737930108e7
0.89,0.39,0.76,0.16,0.22,1.6038465066012979e7
0.94,0.84,0.83,0.34,0.11,1.6042038736919824e7
0.43,0.29,0.49,0.49,0.96,1.6049574824792167e7
0.94,0.04,0.19,0.11,0.8,1.6011829788623422e7
0.88,0.83,1.0,0.96,0.84,1.6044987241816554e7
0.88,0.05,0.73,0.03,0.18,1.6021103885588393e7
0.95,0.75,0.38,0.66,0.44,1.603625312954833e7
0.76,0.37,0.14,0.5,0.14,1.6040355618575642e7
0.19,0.99,0.37,0.02,0.52,1.6071682193799395e7
0.15,0.12,0.78,0.07,0.92,1.6064839427808378e7
0.68,0.63,0.82,0.27,0.14,1.6045515393632423e7
0.65,1.0,0.57,0.17,0.42,1.6059460028793447e7
0.24,0.77,0.58,0.97,0.43,1.6058045154490124e7
0.61,0.67,0.28,0.88,0.19,1.6045099268301195e7
0.7,0.87,0.09,0.29,0.78,1.6048964887530044e7
0.89,0.5,0.68,0.12,0.83,1.6037100320204046e7
0.64,0.5,0.59,0.83,0.72,1.604456762025721e7
0.59,0.78,0.46,0.62,0.01,1.6049328747619137e7
0.12,0.74,0.12,0.2,0.58,1.6072160672679622e7
0.97,0.84,0.68,0.94,0.3,1.6039990357524356e7
0.21,0.81,0.97,0.88,0.01,1.6063301754623644e7
0.19,0.08,0.38,0.56,0.05,1.6049052782332309e7
0.41,0.89,0.86,0.75,0.03,1.6058714392904665e7
0.04,0.85,0.13,0.27,0.49,1.609007154008362e7
