α_v,α_s,α_v_error,α_s_error,α_v_CCC,α_s_CCC,CCC,decay,MSE
0.06,0.71,0.64,0.3,0.96,0.11,0.79,0.57,3.925869547966702e7
0.74,0.27,0.98,0.96,0.31,0.24,0.42,0.42,3.9243206963587955e7
0.3,1.0,0.09,0.78,0.9,0.79,0.02,0.85,3.914813840099109e7
0.37,1.0,0.86,0.4,0.64,0.5,0.04,0.08,3.920956080352112e7
0.31,0.99,0.13,0.19,0.05,0.21,0.89,0.56,3.923542533281497e7
0.78,0.58,0.4,0.74,0.25,0.37,0.11,0.52,3.924553094470931e7
0.39,0.62,0.27,0.51,0.62,0.88,0.86,0.02,3.917653890396566e7
0.25,0.17,0.97,0.93,0.78,0.85,0.47,0.93,3.917705494669333e7
0.56,0.45,0.03,0.53,0.53,0.87,0.06,0.26,3.914562620590178e7
0.79,0.57,0.21,0.46,1.0,0.31,0.74,0.29,3.91910175932411e7
0.99,0.67,0.46,0.12,0.29,0.09,0.58,0.24,3.9250069930670545e7
0.58,0.69,0.74,0.12,0.7,0.48,0.13,0.42,3.918414498705053e7
0.78,0.79,0.63,0.61,0.79,0.62,0.76,0.59,3.918706475012995e7
0.53,0.73,0.78,0.62,0.47,0.72,0.58,0.14,3.9178817093145736e7
0.66,0.36,0.93,0.13,0.06,0.25,1.0,0.59,3.920412059350816e7
0.56,0.01,0.91,0.38,0.11,0.34,0.7,0.3,3.9190736115130454e7
0.42,0.94,0.91,0.39,0.21,0.18,0.52,0.88,3.925684580233929e7
0.26,0.51,0.33,0.7,0.3,0.09,0.58,0.11,3.926000921422356e7
0.54,0.41,0.66,0.72,0.14,0.97,0.03,0.29,3.917539955356774e7
0.71,0.01,0.52,0.7,0.6,0.04,0.05,0.51,3.916360741620002e7
0.42,0.25,0.31,0.74,0.59,0.31,0.56,0.71,3.920641155334522e7
0.51,0.58,0.79,0.43,0.11,0.19,0.63,0.71,3.925126119683144e7
0.61,0.05,0.69,0.86,0.4,0.24,0.91,0.4,3.921206870984958e7
0.76,0.66,0.95,0.25,0.07,0.56,0.29,0.57,3.9198906372775905e7
0.7,0.71,0.67,0.86,0.19,0.23,0.07,0.64,3.9225103343763925e7
0.72,0.02,1.0,0.98,0.48,0.79,0.78,0.76,3.9269522129564986e7
0.38,0.71,0.68,0.47,0.07,0.47,0.51,0.46,3.922813966817362e7
0.43,0.96,0.9,0.05,0.6,0.78,0.5,0.99,3.914134716234782e7
0.48,0.63,0.33,0.6,0.96,0.99,0.24,0.44,3.91401420581481e7
0.12,0.77,0.24,0.53,0.02,0.73,0.05,0.53,3.906709365302191e7
0.06,0.09,0.94,0.68,0.79,0.91,0.67,0.29,3.922652038629935e7
0.27,0.26,0.38,0.13,0.79,0.66,0.84,0.22,3.9234019227142975e7
0.17,0.13,0.85,0.63,0.58,0.19,0.36,0.1,3.9228275618109114e7
0.7,0.46,0.44,0.23,0.57,0.66,0.71,0.38,3.9173967545514405e7
0.58,0.18,0.24,0.96,0.9,0.79,0.56,0.58,3.916336969887704e7
0.99,0.99,0.1,0.25,0.27,0.66,0.3,0.24,3.919745092554947e7
0.95,0.39,0.77,0.77,0.61,0.35,0.98,0.63,3.9211828697261944e7
0.63,0.36,0.96,0.35,0.58,0.96,0.47,0.05,3.915088759054667e7
0.89,0.82,0.72,0.26,0.41,0.34,0.62,0.04,3.9225476887378424e7
0.09,0.96,0.56,0.99,0.19,0.28,0.71,0.84,3.924566312716072e7
0.96,0.06,0.6,0.07,0.53,0.33,0.33,0.6,3.923105985523159e7
0.51,0.65,0.84,0.88,0.02,0.64,0.75,0.65,3.926157732374156e7
0.25,0.12,0.58,0.84,0.11,0.49,0.82,0.16,3.926868190228436e7
0.13,0.14,0.49,0.37,0.84,0.19,0.95,0.79,3.922862471980486e7
0.2,0.69,0.47,0.83,0.73,0.9,0.67,0.22,3.920514108494749e7
0.13,0.14,0.04,0.39,0.07,0.4,0.14,0.29,3.9204631708631665e7
0.96,0.4,0.35,0.56,0.87,0.33,0.6,0.53,3.91933359628346e7
0.64,0.32,0.59,0.79,0.89,0.66,0.48,0.35,3.919042191156842e7
0.07,0.48,0.64,0.39,0.8,0.45,0.84,0.22,3.922116077899871e7
0.67,0.14,0.44,0.96,0.1,0.65,0.55,0.37,3.9260610319087684e7
0.64,0.47,0.74,0.79,0.38,1.0,0.22,0.31,3.917805230096062e7
0.19,0.53,0.17,0.37,0.36,0.13,0.62,0.26,3.924698452944004e7
0.77,0.29,0.23,0.97,0.21,0.92,0.62,0.93,3.9202773157272995e7
0.69,0.86,0.12,0.52,0.57,0.92,0.47,0.84,3.914634417923616e7
0.84,0.3,0.91,0.09,0.81,0.01,0.87,0.21,3.925949916565072e7
0.67,0.7,0.44,0.6,0.34,0.99,0.45,0.83,3.91703037956489e7
0.66,0.34,0.14,0.25,0.88,0.77,0.07,0.23,3.912904366774367e7
0.19,0.64,0.93,0.2,0.16,0.68,0.06,0.87,3.915090265063431e7
0.09,0.15,0.21,0.44,0.17,0.92,0.85,0.24,3.9258451749314085e7
0.41,0.79,0.83,0.02,0.34,0.61,0.58,0.37,3.9175628537336275e7
0.79,0.8,0.49,0.14,0.3,0.08,0.85,0.38,3.923174508664034e7
0.36,1.0,0.78,0.55,0.41,0.97,0.45,0.55,3.915825012084546e7
0.56,0.1,0.98,0.04,0.76,0.72,0.27,0.2,3.9156542800356425e7
0.28,0.19,0.85,0.55,0.16,0.47,0.8,0.61,3.923967378389936e7
0.74,1.0,0.78,0.29,0.49,0.8,0.25,0.52,3.916241326376655e7
0.22,0.71,0.84,0.49,0.05,0.42,0.84,0.32,3.920184990101417e7
0.97,0.69,0.34,0.31,0.59,0.58,0.66,0.6,3.9179552545262374e7
0.04,0.77,0.25,0.27,0.52,0.66,0.92,0.74,3.9135429232199036e7
0.73,0.14,0.13,0.13,0.48,0.8,0.16,0.71,3.9142123641055554e7
0.15,0.67,0.37,0.01,0.59,0.61,0.62,0.58,3.916285052885397e7
0.71,0.53,0.01,0.05,0.88,1.0,0.94,0.47,3.911138649623066e7
0.01,0.56,0.58,0.8,0.52,0.62,0.73,0.31,3.895844464014646e7
0.95,0.41,0.44,0.29,0.87,0.15,0.9,0.35,3.9189797816881835e7
0.89,0.2,0.34,0.73,0.87,0.46,0.38,0.01,3.919391159684461e7
0.98,0.74,0.55,0.5,0.27,0.26,0.82,0.19,3.923504414413143e7
0.19,0.25,0.35,0.14,0.37,0.42,0.87,0.06,3.9236847093696244e7
0.81,0.74,0.97,0.51,0.94,0.87,0.97,0.17,3.916992645787168e7
0.06,1.0,0.46,0.49,0.91,0.34,0.9,0.44,3.921552529017959e7
0.2,0.37,0.89,0.76,0.95,0.35,0.26,0.07,3.9214880664407276e7
0.73,0.62,0.81,0.87,0.08,0.99,0.86,0.86,3.920689751933812e7
0.49,0.62,0.51,0.45,0.44,0.23,0.01,0.8,3.920874265620589e7
0.1,0.85,0.35,0.23,0.39,0.84,0.02,0.02,3.914392059886914e7
0.29,0.11,0.59,0.19,0.04,0.47,0.85,0.02,3.9259335961555295e7
0.64,0.1,0.85,0.94,0.73,0.07,0.7,0.61,3.92297339978907e7
0.18,0.7,0.48,0.68,0.46,0.08,0.02,0.65,3.9243606361554004e7
0.9,0.43,0.32,0.85,0.75,0.12,0.27,0.27,3.921754218248355e7
0.22,0.58,0.36,0.57,0.34,0.53,0.06,0.58,3.9189860741617866e7
0.96,0.05,0.96,0.19,0.84,0.67,0.71,0.48,3.9250064243291825e7
0.79,0.39,0.63,0.42,0.51,0.17,0.62,0.67,3.923420203706631e7
0.9,0.52,0.02,0.36,0.84,0.97,0.27,0.78,3.911919206734466e7
0.65,0.73,0.3,0.14,0.02,0.01,0.79,0.9,3.925029951393048e7
0.4,0.73,0.29,0.25,0.32,0.73,0.71,0.39,3.915408546900551e7
0.27,0.79,0.01,0.54,0.68,1.0,0.54,0.83,3.9136452606097154e7
0.93,0.94,0.92,0.99,0.15,0.74,0.03,0.79,3.921389993626423e7
0.46,0.79,0.28,0.37,0.83,0.15,0.01,0.29,3.921850475340876e7
0.19,0.69,0.62,0.85,0.59,0.75,0.99,0.01,3.918456177987667e7
0.09,0.2,0.58,0.34,0.67,0.36,0.63,0.57,3.9255341290472895e7
0.22,0.83,0.07,0.3,0.55,0.59,0.3,0.22,3.9177716411416404e7
0.4,0.13,0.19,0.42,0.6,0.65,0.44,0.82,3.922801998918976e7
0.39,0.62,0.12,0.06,0.94,0.92,0.9,0.15,3.919066440027505e7
0.42,0.33,0.65,0.75,0.3,0.69,0.01,0.55,3.9182098542195596e7
0.09,0.8,0.18,0.43,0.93,0.35,0.04,0.12,3.920394013280928e7
0.83,0.94,0.63,0.22,0.91,0.85,0.38,0.95,3.91425192871266e7
0.8,0.48,0.1,0.75,0.51,0.16,0.7,0.59,3.922811771674865e7
0.7,0.69,0.13,0.57,0.86,0.4,0.02,0.3,3.918506931577663e7
0.58,0.89,0.62,0.9,0.2,0.01,0.74,0.73,3.92379959153114e7
0.06,0.94,0.16,0.95,0.3,0.41,0.72,0.66,3.9237884881387025e7
0.2,0.64,0.89,0.11,0.24,0.8,0.04,0.51,3.91395954269282e7
0.57,0.54,0.03,0.1,0.18,0.39,0.69,0.34,3.920962173939577e7
0.73,0.09,0.59,0.85,0.64,0.65,0.57,0.16,3.923071613685319e7
0.08,0.21,0.09,0.69,0.15,0.08,0.8,0.36,3.924388468055138e7
0.52,0.81,0.66,0.4,0.61,0.18,0.3,0.91,3.9232000436249465e7
0.97,0.55,0.51,0.62,0.37,0.83,0.15,0.9,3.9197772341964476e7
0.35,0.5,0.75,0.25,0.07,0.24,0.91,0.13,3.919112953888239e7
0.08,0.98,0.69,0.67,0.81,0.71,0.91,0.52,3.9167614920103274e7
0.03,0.38,0.01,0.63,0.9,0.15,0.84,0.58,3.922699903449414e7
0.17,0.02,0.04,0.32,0.82,0.6,0.93,0.89,3.92503146648233e7
0.65,0.75,0.91,0.62,0.32,0.91,0.8,0.82,3.917961775578379e7
0.49,0.35,0.91,0.81,0.91,0.84,0.62,0.65,3.917597105876482e7
1.0,0.16,0.64,0.92,0.93,0.66,0.97,0.93,3.9246154679471135e7
0.9,0.36,0.29,0.66,0.07,0.86,0.9,0.81,3.925819472089028e7
0.18,0.03,0.66,0.02,0.69,0.64,0.22,0.05,3.915290040420987e7
0.03,0.29,0.65,0.69,0.81,0.81,0.32,0.15,3.913520677039985e7
0.1,0.15,0.02,0.58,0.12,0.9,0.85,0.86,3.927270019392313e7
0.17,0.84,0.77,0.2,0.32,0.7,0.06,0.71,3.915645223063392e7
0.05,1.0,0.54,0.37,0.67,0.2,0.05,0.5,3.920302103372038e7
0.69,0.59,0.04,0.81,0.74,0.71,0.95,0.92,3.917101022168968e7
0.73,0.52,0.8,0.01,0.11,0.18,0.78,0.83,3.923980972797186e7
0.06,0.96,0.17,0.19,0.21,0.64,0.18,0.36,3.913502197864487e7
0.69,0.78,0.95,0.1,0.23,0.57,0.57,0.35,3.919465158326531e7
0.36,0.88,0.8,0.11,0.95,0.74,0.99,0.49,3.91815991363064e7
0.33,0.15,0.46,0.54,0.51,0.23,0.69,0.81,3.922288431698695e7
0.37,0.63,0.58,0.54,0.76,0.79,0.47,0.03,3.9156807429723956e7
0.99,0.44,0.05,0.94,0.46,0.65,0.36,0.4,3.918903825982992e7
0.97,0.98,0.38,0.47,0.15,0.93,0.46,0.64,3.918704365592719e7
0.51,0.55,0.75,0.83,0.28,0.4,0.73,0.29,3.922400521838101e7
0.07,0.57,0.94,0.42,0.76,0.39,0.5,0.77,3.920103889859016e7
0.77,0.19,0.35,0.84,0.14,0.54,0.58,0.26,3.925586651330245e7
0.89,0.4,0.49,0.26,0.56,0.7,0.61,0.39,3.918056092709389e7
0.93,0.64,0.51,0.82,0.95,0.91,0.45,0.2,3.916035972342709e7
0.77,0.82,0.42,0.59,0.4,0.61,0.26,0.74,3.918268604955151e7
0.68,0.54,0.74,0.64,0.97,0.3,0.61,0.56,3.921557509182007e7
0.56,0.72,0.44,0.63,0.49,0.6,0.91,0.55,3.917085805053521e7
0.99,0.17,0.99,0.78,0.21,0.44,0.28,0.91,3.922790625639545e7
0.26,0.64,0.48,0.13,0.89,0.17,0.66,0.37,3.920489420355766e7
0.09,0.18,0.83,0.08,0.71,0.78,0.69,0.73,3.927009787202127e7
0.99,0.99,0.55,0.07,0.42,0.92,0.95,0.48,3.915903659614793e7
0.74,0.51,0.69,0.17,0.03,0.15,0.4,0.96,3.925270233576433e7
0.11,0.42,0.95,0.69,0.65,0.35,0.01,0.5,3.921735043166583e7
0.49,0.46,0.7,0.56,0.08,0.9,0.94,0.44,3.924838590154552e7
0.96,0.86,0.77,0.06,0.77,0.27,0.92,0.78,3.9199300005592905e7
0.72,0.75,0.61,0.72,0.95,0.93,0.97,0.85,3.9182492083388776e7
0.01,0.97,0.04,0.21,0.49,0.93,0.67,0.02,3.91090301332897e7
0.87,0.92,0.49,0.67,0.7,0.8,0.74,0.86,3.917173963327192e7
0.61,0.31,0.71,0.01,0.78,0.67,0.14,0.34,3.915204717712827e7
0.8,0.01,0.75,0.33,0.25,0.59,0.66,0.6,3.914610863190591e7
0.83,0.27,0.9,0.35,1.0,0.04,0.51,0.38,3.925562746770952e7
0.6,0.94,0.07,0.74,0.88,0.68,0.01,0.96,3.9154887648511074e7
0.4,0.42,0.81,0.24,0.72,0.3,0.58,0.64,3.921578578111801e7
0.74,0.03,0.88,0.73,0.26,0.89,0.49,0.51,3.9216871963282935e7
0.04,0.13,0.21,0.34,0.48,0.63,0.04,0.85,3.9157280707063474e7
0.87,0.9,0.37,1.0,0.9,0.39,0.97,0.95,3.92023959023081e7
0.99,0.13,0.97,0.03,0.28,0.46,0.21,0.69,3.922120700740795e7
0.13,0.9,0.47,0.3,0.36,0.9,0.58,0.43,3.91551687491829e7
0.69,0.63,0.44,0.36,0.41,0.71,0.89,0.97,3.917469485585736e7
0.95,0.8,0.47,0.5,0.72,0.52,0.62,0.46,3.9193223643913865e7
0.44,0.27,0.79,0.57,0.91,0.59,0.14,0.3,3.918309105459538e7
0.17,0.75,1.0,0.34,0.69,0.44,0.91,0.16,3.923651050978802e7
0.43,0.76,0.29,0.07,0.16,0.09,0.49,0.11,3.926206696740005e7
0.76,0.12,0.8,0.24,0.63,0.38,0.84,0.05,3.925217355680995e7
0.29,0.5,0.39,0.7,0.37,0.3,0.98,0.4,3.919286119370003e7
0.95,0.19,0.36,0.73,0.4,0.43,0.06,0.59,3.9208819127584875e7
0.16,0.28,0.81,0.87,0.32,0.85,0.15,0.57,3.9174656268334635e7
0.94,0.96,0.69,0.93,0.05,0.02,0.77,0.99,3.924764171042178e7
0.16,0.78,0.92,0.18,0.32,0.24,0.42,0.41,3.925101516817442e7
0.46,0.61,0.62,0.92,0.87,0.38,0.6,0.61,3.920886102600435e7
0.2,0.57,0.8,0.3,0.85,0.14,0.36,0.97,3.9226163010466404e7
0.07,0.27,0.3,0.58,0.95,0.68,0.89,0.44,3.925301271010801e7
0.48,0.91,0.85,0.04,0.55,0.72,0.07,0.38,3.915172277113644e7
0.11,0.51,0.73,0.17,0.37,0.93,0.83,0.79,3.916025119313539e7
0.7,0.99,0.95,0.97,0.25,0.35,0.62,1.0,3.9241643596010685e7
0.67,0.2,0.1,0.3,0.32,0.29,0.95,0.57,3.921392734077848e7
0.74,0.88,0.18,0.66,0.98,0.31,0.19,0.5,3.9215101254319854e7
0.37,0.51,0.29,0.9,0.07,0.55,0.59,0.51,3.9220143325348064e7
0.52,0.37,0.67,0.38,0.88,0.56,0.06,0.56,3.917582774267785e7
0.7,1.0,0.4,0.11,0.2,0.66,0.87,0.69,3.917608442341354e7
0.85,0.93,0.27,0.14,0.92,0.05,0.37,0.46,3.922022102204815e7
0.01,0.25,0.76,0.77,0.57,0.18,0.38,0.78,3.9268897195589595e7
0.58,0.95,0.21,0.91,0.29,0.49,0.47,0.12,3.922750605607734e7
0.2,0.18,0.52,0.53,0.37,0.85,0.43,0.19,3.915162903625818e7
0.73,0.42,0.6,0.71,0.53,0.26,0.12,0.89,3.921901326506776e7
0.81,0.86,0.55,0.45,0.78,0.28,0.12,0.59,3.922186262969451e7
0.37,0.64,0.16,0.57,0.42,0.46,0.03,0.37,3.919864742432418e7
0.32,0.58,0.94,0.88,0.25,0.14,0.19,0.83,3.922911400047842e7
0.01,0.62,0.47,0.33,0.12,0.95,0.95,0.33,3.894396160147667e7
0.11,0.11,0.74,0.55,0.57,0.58,0.12,0.37,3.918995481667458e7
0.89,0.41,0.86,0.22,0.1,0.45,0.66,0.58,3.923379052530091e7
0.47,0.56,0.46,0.92,0.78,0.16,0.26,0.22,3.921575452314321e7
0.09,0.07,0.37,0.62,0.85,0.12,0.43,0.22,3.919489162010793e7
0.55,0.75,0.04,0.76,0.54,0.8,0.7,0.35,3.9155362207544744e7
0.05,0.67,0.08,0.09,0.55,0.61,0.94,0.24,3.915899135007237e7
0.73,0.06,0.84,0.49,0.53,0.01,0.19,0.34,3.9231259673887104e7
0.45,0.01,0.82,0.47,0.23,0.8,0.22,0.49,3.925093099638686e7
0.88,0.13,0.41,0.65,0.29,0.78,0.4,0.46,3.922773676864422e7
0.34,0.1,0.08,0.04,0.59,0.49,0.03,0.15,3.920203924394369e7
0.15,0.74,0.65,0.37,0.18,0.02,0.94,0.03,3.924531475115957e7
0.37,0.59,0.33,0.57,0.69,0.01,0.14,0.54,3.92092203070311e7
0.39,0.19,0.41,0.97,0.35,0.22,0.77,0.44,3.9233577363857694e7
0.84,0.75,0.87,0.8,0.59,0.58,0.24,0.84,3.919382891356516e7
0.83,0.32,0.38,0.38,0.32,0.76,0.18,0.22,3.9172768951066844e7
0.48,0.04,0.17,0.09,0.41,0.44,0.52,0.75,3.926092355605371e7
0.8,0.6,0.33,0.16,0.48,0.72,0.46,0.09,3.915011849563077e7
0.02,0.17,0.44,0.47,0.56,0.56,0.89,0.78,3.9197720958746366e7
0.53,0.48,0.92,0.94,0.65,0.27,0.15,0.79,3.923126201729092e7
0.42,0.84,0.46,0.28,0.38,0.8,0.79,0.63,3.915286842145595e7
0.54,0.16,0.64,0.86,0.17,0.47,0.12,0.85,3.921121248147545e7
0.59,0.84,0.02,0.63,0.58,0.21,0.59,0.82,3.92289648937046e7
0.57,0.89,0.56,0.81,0.99,0.9,0.49,0.8,3.916239507544076e7
0.63,0.65,0.31,0.43,0.3,0.23,0.86,0.94,3.922155666959039e7
0.18,0.9,0.75,0.6,0.17,0.83,0.03,0.97,3.915947147031994e7
0.53,0.71,0.93,0.11,0.29,0.57,0.59,0.91,3.918774244347178e7
0.74,0.18,0.37,0.86,0.2,0.03,0.81,0.04,3.924513153881553e7
0.76,0.48,0.15,0.74,0.13,0.51,0.13,1.0,3.919888692593431e7
0.19,0.09,0.05,0.72,0.96,0.23,0.53,0.46,3.920533012286612e7
0.24,0.92,0.1,0.03,0.81,0.06,0.45,0.83,3.924343165950333e7
0.91,0.71,0.69,0.78,0.94,0.04,0.38,0.24,3.922521341791874e7
0.61,0.14,0.72,0.53,0.98,0.58,0.36,0.58,3.922618375608828e7
0.53,0.94,0.71,0.62,0.61,0.58,0.74,0.91,3.920057412021169e7
0.66,0.51,0.48,0.96,0.26,0.87,0.75,0.25,3.921614394090823e7
0.91,0.65,0.74,0.12,0.48,0.6,0.81,0.19,3.917890648858154e7
0.24,0.46,0.31,0.51,0.87,0.5,0.09,0.81,3.91762159815411e7
0.81,0.16,0.12,0.48,0.18,0.03,0.67,0.52,3.92648840365913e7
0.45,0.72,0.68,0.56,0.5,0.8,0.17,0.84,3.9165821478265665e7
0.28,0.98,0.17,0.18,0.98,0.85,0.05,0.42,3.911969392283143e7
0.82,0.22,0.23,0.61,0.78,0.63,0.01,0.5,3.916391900769806e7
0.62,0.19,0.38,0.28,0.24,0.97,0.27,0.34,3.9159346370467216e7
0.14,0.15,0.65,0.49,0.25,0.25,1.0,0.92,3.922703730123614e7
0.79,0.31,0.99,0.85,0.57,0.83,0.26,0.82,3.9184155307379186e7
0.15,0.13,0.18,0.31,0.2,0.93,0.71,0.48,3.917541211793373e7
0.24,0.86,0.22,0.06,0.08,0.79,0.76,0.73,3.9160430861941405e7
0.47,0.07,0.84,0.27,0.34,0.62,0.64,0.37,3.9269857915405095e7
0.62,0.57,0.74,0.2,0.96,0.57,0.56,0.13,3.917218703772604e7
0.81,0.23,0.16,0.65,0.32,0.3,0.53,0.77,3.922941969944623e7
0.68,0.64,0.84,0.2,0.48,0.41,0.84,0.84,3.919571790535971e7
0.34,0.64,0.47,0.49,0.88,0.28,0.72,0.7,3.9203760295224234e7
0.72,0.46,0.99,0.46,0.86,0.45,0.79,0.39,3.9200626494107634e7
0.52,0.46,0.13,0.28,0.01,0.11,0.55,0.71,3.9269090734170005e7
0.02,0.84,0.9,0.14,0.09,0.32,0.31,0.55,3.921682444482124e7
0.59,0.36,0.56,0.27,0.97,0.64,0.07,0.11,3.9158146681755e7
0.13,0.22,0.84,0.43,0.61,0.52,0.99,0.57,3.9215559986013636e7
0.58,0.25,0.98,0.35,0.67,0.21,0.8,0.69,3.9220318278299965e7
0.06,0.43,0.49,0.72,0.82,0.36,0.65,0.36,3.923293165945529e7
0.78,0.9,0.51,0.15,0.89,0.6,0.71,0.02,3.9170008787681326e7
0.86,0.64,0.55,0.54,0.1,0.34,0.15,0.2,3.924969982835423e7
0.73,0.91,0.91,0.38,0.19,0.72,0.38,0.43,3.919000471181838e7
0.32,0.51,0.24,0.06,0.58,0.64,0.12,0.42,3.9147627139922485e7
0.39,0.28,0.96,0.29,0.27,0.31,0.83,0.4,3.9218400853352085e7
0.16,0.83,0.89,0.98,0.37,0.46,0.45,0.75,3.922834453859358e7
0.87,0.57,0.15,0.4,0.67,0.07,0.09,0.02,3.922836351319472e7
0.47,0.2,0.48,0.8,0.88,0.9,0.74,0.48,3.9185969446631186e7
0.28,0.5,0.41,0.48,0.9,0.08,0.56,0.04,3.923879114037624e7
1.0,0.17,0.91,0.54,0.82,0.54,0.31,0.65,3.922040816339752e7
0.25,0.31,0.31,0.88,0.98,0.35,1.0,0.33,3.922397982085634e7
0.51,0.31,0.17,0.69,0.74,0.78,0.51,0.75,3.916761518138477e7
0.91,0.07,0.46,0.21,0.47,0.12,0.08,0.92,3.9225378547799386e7
0.93,0.03,0.26,0.63,0.09,0.19,0.37,0.97,3.923595288014976e7
