α_v,α_s,α_v_error,α_s_error,α_v_CCC,α_s_CCC,CCC,decay,MSE
0.81,0.45,0.36,0.12,0.42,0.82,0.91,0.35,3.1394467014309775e7
0.86,0.99,0.23,0.45,0.05,0.59,0.03,0.64,3.130670980316704e7
0.78,0.61,0.98,0.04,0.66,0.78,0.63,0.93,3.1409533762007046e7
0.39,0.62,0.62,0.51,0.97,0.52,0.34,0.5,3.1437951230891734e7
0.07,0.25,0.65,0.82,0.65,0.54,0.63,0.06,3.1234523321061794e7
0.84,0.4,0.76,0.49,0.79,0.71,0.39,0.58,3.1412753302135754e7
0.87,0.66,0.58,0.5,0.31,0.95,1.0,0.31,3.142244784945678e7
0.29,0.74,0.42,0.62,0.82,0.99,0.96,0.78,3.1348510460737266e7
0.39,0.41,0.89,0.42,0.92,0.49,0.63,0.25,3.145695459902535e7
0.9,0.04,0.93,0.01,0.48,0.63,0.19,0.49,3.139048346124276e7
0.57,1.0,0.08,0.98,0.31,0.77,0.47,0.55,3.1362164150211792e7
0.7,0.51,0.5,0.21,0.1,0.28,0.14,0.08,3.137489717386172e7
0.73,0.26,0.89,0.76,0.71,0.86,0.36,0.44,3.1406082641154096e7
0.59,0.6,0.65,0.34,0.71,0.67,0.35,0.97,3.139217796566744e7
0.68,0.21,0.84,0.66,0.68,0.38,0.68,0.91,3.1457228172966026e7
0.59,0.03,0.54,0.25,0.58,0.3,0.86,0.6,3.1561569980134398e7
0.59,0.13,0.53,0.15,0.44,0.67,0.45,0.21,3.14778347614879e7
0.85,0.92,0.08,0.86,0.3,0.46,0.99,0.51,3.1372708218397766e7
0.91,0.22,0.98,0.51,0.84,0.47,0.18,0.36,3.1486816060908884e7
0.51,0.01,0.03,0.84,0.03,0.08,0.15,0.07,3.1562096703015663e7
0.58,0.71,0.43,0.44,0.5,0.12,0.04,0.46,3.148381328978528e7
0.92,0.21,0.06,0.09,0.24,0.25,0.29,0.84,3.1460125910396393e7
0.11,0.68,0.78,0.65,0.64,0.64,0.52,0.31,3.1284968510576174e7
0.52,0.7,0.24,0.01,0.89,0.86,0.72,0.09,3.139271231304303e7
0.96,0.98,0.14,0.81,0.14,0.57,0.61,0.91,3.134497821991987e7
0.15,0.03,0.82,0.56,0.61,0.9,0.14,0.82,3.137993435770795e7
0.66,0.46,0.88,0.01,0.39,0.78,0.5,0.96,3.1358174818576474e7
0.69,0.08,0.86,0.34,0.73,0.46,0.88,0.44,3.1527431629948024e7
0.71,0.84,0.72,0.91,0.48,0.35,0.9,0.05,3.1377963420676704e7
0.7,0.02,0.31,0.37,0.02,0.58,0.67,0.25,3.156208272873151e7
0.34,0.96,0.56,0.18,0.4,0.64,0.82,0.83,3.130394316873938e7
0.61,0.23,0.52,0.78,0.76,0.41,0.74,0.86,3.1457923280155394e7
0.37,1.0,0.08,0.45,0.24,0.23,0.45,0.75,3.1281565206667114e7
0.59,0.89,0.73,0.06,0.31,0.44,0.38,0.67,3.1323787860253103e7
0.73,0.34,0.97,0.77,0.86,0.43,0.63,0.04,3.146730506189662e7
0.01,0.76,0.54,0.23,0.17,0.76,0.39,0.53,3.131931850046603e7
0.42,0.65,0.81,0.39,0.02,0.52,0.94,0.08,3.137171773205856e7
0.26,0.19,0.72,0.49,0.88,0.08,0.58,0.96,3.1477828518486347e7
0.85,0.24,0.66,0.81,0.55,0.22,0.99,0.96,3.1466322829163063e7
0.7,0.75,0.18,0.28,0.85,0.75,0.27,0.09,3.1393488650646023e7
0.63,0.4,0.26,0.12,0.69,0.5,0.17,0.54,3.1390423208809596e7
0.46,0.19,0.92,0.71,0.03,0.27,0.49,0.66,3.1491865628723904e7
0.5,0.94,0.68,0.1,0.92,0.49,0.55,0.09,3.139756834965512e7
0.61,0.87,0.84,0.35,0.68,0.24,0.61,0.73,3.1374620374311883e7
0.35,0.52,0.59,0.92,0.59,0.25,0.77,0.43,3.135985661189663e7
0.79,0.39,0.28,0.64,0.83,0.02,0.17,0.04,3.1568036856655225e7
0.36,0.77,0.14,0.07,0.85,0.9,0.88,0.68,3.1341062336513985e7
0.58,0.84,0.98,0.13,0.32,0.04,0.71,0.68,3.1363299316422027e7
0.45,0.04,0.13,0.86,0.36,0.04,0.22,0.35,3.1551618083506037e7
0.15,0.83,0.63,0.31,0.25,0.47,0.77,0.98,3.131019507403654e7
0.5,0.68,0.98,0.04,0.36,0.86,0.93,0.82,3.1365639616567392e7
0.03,0.02,0.24,0.16,0.04,0.31,0.26,0.43,3.1499312142514825e7
0.46,0.79,0.04,0.38,0.79,0.94,0.22,0.71,3.1375168219408825e7
0.79,0.58,0.97,0.93,0.2,0.97,0.7,0.17,3.140602454344325e7
0.25,0.18,0.55,0.59,0.3,0.39,0.98,0.3,3.141936488290328e7
0.66,0.26,0.82,0.82,0.45,0.69,0.54,0.69,3.141638657714305e7
0.47,0.05,0.84,0.84,0.75,0.73,0.56,0.11,3.148695219707978e7
0.35,0.14,0.44,0.19,0.52,0.38,0.69,0.33,3.141312048045807e7
0.16,0.53,0.7,0.78,0.74,0.13,0.06,0.62,3.1503793971035674e7
0.92,0.13,0.73,0.71,0.89,0.01,0.83,0.64,3.154066257907462e7
0.33,0.21,0.15,0.82,0.37,0.59,0.1,0.39,3.1340315812900968e7
0.56,0.85,0.08,0.49,0.08,0.69,0.05,0.29,3.126826453689215e7
0.18,0.53,0.89,0.21,0.78,0.52,0.34,0.49,3.1415423304572314e7
0.51,0.3,0.7,0.18,0.47,0.77,0.83,0.41,3.1410126014139533e7
0.24,0.1,0.78,0.41,0.92,0.95,0.41,0.76,3.143404416319465e7
0.72,0.49,0.27,0.74,0.48,0.29,0.48,0.5,3.1373098166224357e7
0.97,0.9,0.34,0.45,0.34,0.49,0.4,0.78,3.134748259738421e7
0.09,0.77,0.21,0.4,0.09,0.43,0.34,0.39,3.1293673566673536e7
0.53,0.64,0.82,0.37,0.79,0.05,0.46,0.55,3.1531465171650216e7
0.3,0.94,0.29,0.08,0.85,0.63,0.32,0.26,3.1368838846084405e7
0.67,0.27,0.87,0.98,0.44,0.74,0.38,0.55,3.1389390482617512e7
0.33,0.28,0.99,0.77,0.88,0.64,0.63,0.03,3.1484515205681868e7
0.3,0.29,0.47,0.99,0.03,0.2,0.36,0.26,3.133712938227746e7
0.29,0.96,0.8,0.7,0.65,0.58,0.88,0.79,3.134569903437845e7
0.49,0.01,0.41,0.5,0.08,0.33,0.22,0.71,3.145427982633811e7
0.36,0.53,0.85,0.59,0.78,0.18,0.36,0.59,3.1436918203055535e7
0.73,0.45,0.51,0.87,0.44,0.33,0.56,0.99,3.1388891248080637e7
0.31,0.48,0.33,0.09,0.41,0.18,0.16,0.83,3.139386552556478e7
0.52,0.86,0.39,0.21,0.8,0.86,0.72,0.92,3.13686830534189e7
0.54,0.84,0.51,0.72,0.29,0.11,0.09,0.87,3.1474649302847352e7
0.46,0.59,0.22,0.19,0.04,0.56,0.36,0.38,3.1373105638445035e7
0.11,0.46,0.33,0.7,0.57,0.99,0.54,0.94,3.137818139695385e7
0.8,0.36,0.61,0.85,0.83,0.9,0.1,0.66,3.1415040444842305e7
0.61,0.87,0.64,0.05,0.02,0.09,0.47,0.15,3.1261966492096953e7
0.82,0.5,0.49,0.79,0.31,0.31,0.48,0.46,3.1381325834420744e7
0.6,0.8,0.85,0.55,0.79,0.56,0.93,0.53,3.1388632951802645e7
0.36,0.04,0.52,0.39,0.65,0.04,0.77,0.58,3.1551809036122315e7
0.92,0.64,0.52,0.19,0.33,0.73,0.72,0.73,3.1374854484440133e7
0.18,0.86,0.68,0.49,0.25,0.4,0.01,0.69,3.1362499284307048e7
0.34,0.73,0.39,0.83,0.07,0.35,0.56,0.88,3.1360598870074995e7
0.84,0.53,0.83,0.56,0.07,0.48,0.11,0.03,3.133417139656017e7
0.7,0.85,0.65,0.17,0.46,0.94,0.11,0.98,3.13600471376625e7
0.07,0.7,0.99,0.73,0.23,0.54,0.54,0.91,3.133203902442463e7
0.65,0.65,0.84,0.1,0.25,0.48,0.96,0.06,3.1371794740998045e7
0.04,0.68,0.78,0.03,0.74,0.48,0.05,0.97,3.1395523661647458e7
0.98,0.19,0.84,0.83,0.57,0.28,0.39,0.69,3.1475602090787925e7
0.39,0.71,0.74,0.89,0.18,0.27,0.39,0.27,3.1278607356457945e7
1.0,0.91,0.7,0.11,0.41,0.52,0.92,0.9,3.13675256135062e7
0.64,0.16,0.75,0.22,0.12,0.69,0.48,0.62,3.1426086456733253e7
0.24,0.93,0.74,0.42,0.7,0.16,0.63,0.57,3.1333302091234982e7
0.01,0.19,0.45,0.12,0.14,0.83,0.9,0.57,3.1300289647230383e7
0.83,0.49,0.71,0.04,0.2,0.29,0.4,0.31,3.1416465749359336e7
0.66,0.6,0.48,0.71,0.16,0.13,0.61,0.98,3.137215914722799e7
0.85,0.89,0.87,0.49,0.82,0.22,0.3,0.18,3.143709744985996e7
0.81,0.56,0.26,0.55,0.9,0.06,0.88,0.55,3.145151039573971e7
0.45,0.98,0.32,0.47,0.78,0.79,0.02,0.28,3.138780944347422e7
0.47,0.4,0.32,0.23,0.18,0.78,0.89,0.44,3.1360931405098476e7
0.29,0.49,0.35,0.07,0.11,0.99,0.85,0.58,3.1319878395675145e7
0.11,0.27,0.24,0.05,0.15,0.17,0.86,0.15,3.1352420103189252e7
0.4,0.44,0.4,0.43,0.54,0.16,0.82,0.92,3.140558739684928e7
0.13,0.34,0.58,0.16,0.46,0.66,0.91,0.86,3.1352811992971335e7
0.32,0.66,0.81,0.73,0.77,0.77,0.89,0.01,3.1383195872862507e7
0.59,0.27,0.84,0.08,0.55,0.71,0.63,0.83,3.1424280337683585e7
0.69,0.92,0.99,0.59,0.19,0.49,1.0,0.77,3.140147968532445e7
0.87,0.05,1.0,0.84,0.31,0.23,0.66,0.99,3.1536563582106113e7
0.1,0.83,0.02,0.13,0.72,0.37,0.56,0.83,3.1300575751774527e7
0.78,0.42,0.79,0.95,0.27,0.99,0.42,0.86,3.1427273332438648e7
0.81,0.26,0.69,0.48,0.83,0.05,0.92,0.33,3.147269213216034e7
0.1,0.57,0.84,0.36,0.11,0.66,0.66,0.67,3.1352456299163006e7
0.29,0.27,0.7,0.01,0.84,0.35,0.87,0.41,3.141567141454202e7
0.33,0.88,0.42,0.86,0.66,0.5,0.97,1.0,3.134309513940266e7
0.93,0.34,0.98,0.68,0.54,0.71,0.61,0.83,3.1436454627081e7
1.0,0.9,0.61,0.67,0.55,0.74,0.08,0.87,3.137718657767653e7
0.44,0.16,0.76,0.11,0.38,0.73,0.74,0.09,3.1466237388723128e7
0.5,0.84,0.34,0.23,0.47,0.28,0.5,0.76,3.131780646123464e7
0.5,0.28,0.84,0.45,0.11,0.85,0.92,0.06,3.142261697630656e7
0.45,0.51,0.31,0.46,0.45,0.58,0.76,0.25,3.135232417055404e7
0.72,0.45,0.73,0.47,0.85,0.8,0.72,0.73,3.1448031543315955e7
0.89,0.48,0.82,0.11,0.79,0.98,0.08,0.44,3.1400039172252413e7
0.72,0.33,0.22,0.93,0.89,0.46,0.33,0.7,3.1463451043072905e7
0.05,0.66,0.23,0.73,0.48,0.31,0.61,1.0,3.1238589979271308e7
0.19,0.36,0.94,0.55,0.41,0.58,0.5,0.37,3.1403174968731515e7
0.35,0.26,0.28,0.6,0.19,0.25,0.14,0.58,3.1399078909754556e7
0.06,0.76,0.82,0.74,0.03,0.02,0.7,0.23,3.1564400740027342e7
0.32,0.38,0.04,0.75,0.99,0.86,0.15,0.41,3.1412234777123164e7
0.57,0.69,0.27,0.51,0.83,0.61,0.29,0.28,3.1401191497612603e7
0.42,0.06,0.05,0.62,0.73,0.63,0.7,0.85,3.1432928685660135e7
0.98,0.69,0.96,0.5,0.29,0.14,0.35,0.37,3.1424545142112147e7
0.58,0.27,0.5,0.44,0.71,0.61,0.82,0.7,3.141234332236833e7
0.92,0.74,0.26,0.16,0.02,0.92,0.18,0.48,3.1386720667513233e7
0.01,0.88,0.48,0.78,0.43,0.47,0.42,0.27,3.1356441470437054e7
0.2,0.96,0.54,0.82,0.08,0.28,0.71,0.7,3.1321065186507214e7
0.88,0.42,0.92,0.06,0.73,0.37,0.42,0.28,3.1426346765905224e7
0.98,0.23,0.75,0.47,0.09,0.44,0.46,1.0,3.142709304670765e7
0.8,0.2,0.31,0.9,0.35,0.61,0.03,0.85,3.1361642095959615e7
0.32,0.95,0.34,0.14,0.6,0.59,0.85,0.37,3.129652892388436e7
0.01,0.77,0.73,0.97,0.69,0.9,0.79,0.34,3.1301090120292425e7
0.88,0.82,0.19,0.59,0.21,0.93,0.54,0.66,3.142707340850792e7
0.2,0.42,0.78,0.22,0.8,0.23,0.22,0.19,3.144157050445471e7
0.66,0.49,0.9,0.73,0.1,0.86,0.99,0.13,3.1420896117422767e7
0.23,0.35,0.11,0.28,0.74,0.19,0.02,0.48,3.1439589700709492e7
0.49,0.71,0.91,0.01,0.24,0.81,0.32,0.98,3.137660290121235e7
0.67,0.72,0.75,0.76,0.88,0.33,0.39,0.73,3.1417892376438808e7
0.64,0.72,0.13,0.02,0.37,0.67,0.22,0.69,3.1335460531842105e7
1.0,0.33,0.91,0.27,0.77,0.82,0.59,0.41,3.141420186736284e7
0.46,0.71,0.6,0.7,0.53,0.15,0.13,0.9,3.142064939991727e7
0.99,0.75,0.58,0.23,0.32,0.89,0.81,0.04,3.137919536432939e7
0.06,0.38,0.51,0.91,0.74,0.08,0.58,0.95,3.1410789591298293e7
0.73,0.38,0.83,0.1,0.97,0.18,1.0,0.96,3.142780375650909e7
0.18,0.87,0.26,0.4,0.2,0.89,0.63,0.04,3.132145257131119e7
0.04,0.31,0.41,0.11,0.04,0.88,0.07,0.01,3.133238779575542e7
0.29,0.15,0.65,0.15,0.02,0.12,0.2,0.17,3.148952911830869e7
0.54,0.11,0.96,0.7,0.05,0.36,0.94,0.89,3.1496044897746712e7
0.25,0.57,0.89,0.12,0.75,0.99,0.96,0.45,3.1313082745691177e7
0.56,0.55,0.61,0.36,0.32,0.57,0.5,0.11,3.1372031768030167e7
0.16,0.26,0.66,0.74,0.06,0.48,0.47,0.82,3.1401737354913324e7
0.19,0.69,0.65,0.09,0.47,0.72,0.73,0.94,3.1351056327505592e7
0.07,0.37,0.31,0.88,0.29,0.52,0.44,0.46,3.1411139780775853e7
0.32,0.96,0.43,0.31,0.04,0.59,0.3,0.89,3.124693666945632e7
0.29,0.51,0.15,0.95,0.97,0.92,0.06,0.44,3.1416086585543826e7
0.52,0.07,0.78,0.21,0.08,0.04,0.83,0.18,3.152761704669101e7
0.81,0.62,0.17,0.36,0.98,0.15,0.19,0.82,3.148483062665574e7
0.29,0.24,0.14,0.13,0.18,0.16,0.37,0.67,3.1387505095095877e7
0.91,0.23,0.26,0.29,0.69,0.2,0.39,0.9,3.1434869648382496e7
0.11,0.36,0.81,0.53,0.91,0.98,0.25,0.44,3.141587472056219e7
0.93,0.46,0.07,0.8,0.98,0.23,0.24,0.37,3.145125884438163e7
0.9,0.49,0.58,0.67,0.53,0.23,0.64,0.7,3.1393554262030616e7
0.54,0.76,0.36,0.4,0.15,0.13,0.82,0.31,3.1331414408757053e7
0.26,0.53,0.03,0.88,0.99,0.72,0.59,0.14,3.1441274381329235e7
0.09,0.51,0.6,0.88,0.58,0.74,0.71,0.59,3.1299429505246375e7
0.99,0.26,0.58,0.61,0.49,0.79,0.36,0.52,3.1388221362380683e7
0.97,0.75,0.14,0.6,0.97,0.39,0.79,0.18,3.141632871948926e7
0.03,0.82,0.49,0.91,0.43,0.72,0.51,0.85,3.1335771960759066e7
0.06,0.9,0.16,0.78,0.07,1.0,0.49,0.36,3.1350256729798373e7
0.14,0.13,0.42,0.6,0.71,0.57,0.3,0.54,3.1455702127879217e7
0.98,0.7,0.56,0.84,0.6,0.46,0.37,0.47,3.1394887741453595e7
0.74,0.39,0.49,1.0,0.71,0.74,0.53,0.99,3.1410990796972223e7
0.18,0.3,0.89,0.65,0.28,0.26,0.47,0.66,3.1387665697892755e7
0.83,0.95,0.47,0.56,0.02,0.11,0.16,0.02,3.1569045695561197e7
0.64,0.04,0.24,0.84,0.47,0.55,0.37,0.1,3.1475113508823715e7
0.74,0.83,0.34,0.01,0.27,0.49,0.65,0.53,3.134189908811789e7
0.9,0.37,0.49,0.18,0.48,0.22,0.84,0.7,3.142037905085625e7
0.39,0.81,0.07,0.6,0.44,0.65,0.8,0.64,3.1320442505127512e7
0.78,0.1,0.62,0.98,0.24,0.39,0.68,0.07,3.149285322950008e7
0.86,0.61,0.43,0.02,0.37,0.26,0.07,0.76,3.138523375839679e7
0.47,0.53,0.23,0.1,0.26,0.78,0.85,0.99,3.134506090857344e7
0.67,0.9,0.44,0.72,0.2,0.12,0.8,0.55,3.1361438594969817e7
0.55,0.99,0.54,0.59,0.83,0.42,0.76,0.49,3.1368069354542177e7
0.38,0.25,0.14,0.09,0.42,0.56,0.08,0.63,3.1327908691406455e7
0.12,0.37,0.55,0.5,0.06,0.7,0.1,0.2,3.1324152788951162e7
0.28,0.19,0.61,0.47,0.91,0.58,0.53,0.5,3.148567694910497e7
0.72,0.42,0.73,0.64,0.91,0.26,0.2,0.3,3.145813920848511e7
0.43,0.11,0.08,0.61,0.82,0.53,0.73,0.75,3.1479393894995775e7
0.23,0.41,0.21,0.86,0.5,0.35,0.43,0.77,3.130097574938052e7
0.82,0.9,0.02,0.71,0.47,0.23,0.5,0.24,3.1351190467139084e7
0.84,0.38,0.36,0.34,0.54,0.94,0.94,0.64,3.1401316153337788e7
0.87,0.7,0.6,0.46,0.15,0.68,0.98,0.63,3.1364920023578152e7
0.72,0.13,0.41,0.85,0.65,0.04,0.46,0.87,3.1517701295127857e7
0.72,0.66,0.98,0.03,0.13,0.84,0.99,0.76,3.13724964728134e7
0.72,0.19,0.89,0.08,0.36,0.34,0.36,0.08,3.1450119441883065e7
0.9,0.37,0.68,0.68,0.62,0.26,0.93,0.88,3.1430061382533778e7
0.47,0.59,0.49,0.52,0.69,0.83,0.02,0.11,3.1380513217203416e7
0.66,0.92,0.87,0.43,0.67,0.05,0.71,0.71,3.140103536999016e7
0.52,0.39,0.29,0.62,0.92,0.6,0.41,0.92,3.145300940654044e7
0.83,0.77,0.88,0.75,0.09,0.22,0.64,0.28,3.136236563426584e7
0.77,0.82,0.15,0.78,0.51,0.2,0.04,0.29,3.1372401280770928e7
0.17,0.42,0.82,0.91,0.24,0.04,0.52,0.25,3.1480652438452754e7
0.64,0.09,0.33,0.53,0.15,0.98,0.53,0.87,3.1390832152089555e7
0.21,0.5,0.86,0.28,0.52,0.36,0.48,0.12,3.1331443539619204e7
0.73,0.71,0.14,0.08,0.97,0.34,0.82,0.73,3.140859679972661e7
0.93,0.1,0.44,0.23,0.07,0.77,0.84,0.33,3.1410019593780972e7
0.02,0.28,0.64,0.96,0.06,0.38,0.48,0.26,3.1392650808616944e7
0.75,0.45,0.45,0.9,0.29,0.48,0.25,0.48,3.1422592524479188e7
0.55,0.9,0.16,0.23,0.38,0.98,0.78,0.94,3.133186841662627e7
0.15,0.58,0.04,0.35,0.68,0.98,0.44,0.27,3.1342448078366857e7
0.76,0.73,0.28,0.81,0.52,0.47,0.08,0.39,3.1343050868302673e7
0.15,0.74,0.17,0.05,0.38,0.43,0.58,0.08,3.1298361298903413e7
0.87,0.1,0.6,0.85,0.51,0.97,0.41,0.79,3.138763868039773e7
0.8,0.65,0.94,0.88,0.4,0.32,0.82,0.24,3.1413404015996434e7
0.15,0.97,0.41,0.47,0.57,0.15,0.52,0.84,3.1309624590732172e7
0.59,0.19,0.03,0.55,0.15,0.61,0.77,0.15,3.1430797103310447e7
0.44,0.8,0.57,0.73,0.22,0.51,0.63,0.61,3.1349503869082417e7
0.75,0.58,0.96,0.77,0.3,0.9,0.1,0.55,3.1377772844171997e7
0.46,0.7,0.9,0.48,0.03,0.11,0.04,0.65,3.149445051960394e7
0.78,0.55,0.12,0.98,0.16,1.0,0.77,0.64,3.1379157731911067e7
0.94,0.86,0.74,0.76,0.15,0.8,0.82,0.54,3.1381263414761975e7
0.58,0.44,0.91,0.94,0.14,0.46,0.94,0.35,3.1399577429729894e7
0.14,0.51,0.36,0.72,1.0,0.23,0.66,0.67,3.1388829963132177e7
0.27,0.92,0.45,0.34,0.91,0.79,0.41,0.15,3.1414935812522348e7
0.92,0.18,0.21,0.83,0.13,0.01,0.26,0.87,3.1564500626217995e7
0.02,0.61,0.16,0.07,0.37,0.59,0.35,0.55,3.1317055733369235e7
0.86,0.28,0.61,0.87,0.2,0.31,0.95,0.69,3.1421786436737977e7
0.49,0.04,0.63,0.46,0.57,0.28,0.47,0.26,3.1524603890313137e7
0.13,0.89,0.57,0.99,0.44,0.05,0.57,0.15,3.148177375127479e7
0.97,0.4,0.37,0.16,0.46,0.12,0.06,0.14,3.1479813104003057e7
0.35,0.61,0.5,0.38,0.11,0.91,0.1,0.24,3.1328435939117186e7
0.59,0.61,0.53,0.38,0.69,0.11,0.49,0.3,3.1400794632141657e7
0.56,0.5,0.21,0.26,0.43,0.66,0.51,0.15,3.1358300136693288e7
0.19,0.16,0.44,0.45,0.19,0.21,0.79,0.36,3.1419537978656396e7
0.08,0.98,0.2,0.92,0.46,0.83,0.09,0.43,3.134612157327285e7
0.14,0.42,0.68,0.29,0.43,0.4,0.49,0.35,3.136561593537788e7
0.9,0.71,0.35,0.58,0.79,0.26,0.64,0.32,3.1394154675628223e7
0.03,0.34,0.2,0.23,0.01,0.62,0.75,0.21,3.1358286100630585e7
0.18,0.43,0.46,0.9,0.15,0.19,0.22,0.53,3.1384744269033227e7
0.02,0.91,0.74,0.74,0.54,0.38,0.69,0.74,3.1404844690736443e7
0.75,0.95,0.72,0.45,0.95,0.02,0.21,0.92,3.1545795110330235e7
0.66,0.13,0.91,0.38,0.64,0.3,0.38,0.55,3.1462916833422594e7
0.68,0.05,0.75,0.8,0.07,0.47,0.88,0.74,3.1546707352555215e7
0.06,0.81,0.21,0.79,0.33,0.45,0.88,0.03,3.132673133002347e7
0.89,0.48,0.73,0.4,0.75,0.5,0.7,0.11,3.1428004109387252e7
0.18,0.71,0.43,0.14,0.88,0.48,1.0,0.17,3.1317026935697142e7
0.49,0.37,0.88,0.92,0.7,0.22,0.19,0.11,3.1454399081487898e7
0.99,0.32,0.63,0.31,0.65,0.82,0.7,0.36,3.1431938021499123e7
0.49,0.82,0.32,0.86,1.0,0.72,0.95,0.05,3.1393067832448177e7
0.89,0.23,0.23,0.99,0.82,0.13,0.92,0.59,3.146486060931402e7
1.0,0.55,0.39,0.86,0.96,0.96,0.22,0.83,3.1425586060456913e7
0.35,0.5,0.97,0.83,0.79,0.19,0.89,0.48,3.1396329183587365e7
0.68,0.54,0.25,0.84,0.04,0.29,0.51,0.62,3.1414246050895184e7
0.8,0.12,0.88,0.97,0.41,0.23,0.14,0.5,3.149258297053301e7
0.91,0.59,0.38,0.09,0.06,0.99,0.37,0.47,3.140677725994439e7
0.49,0.18,0.03,0.84,0.73,0.64,0.18,0.33,3.138727527617942e7
0.49,0.83,0.5,0.03,0.79,0.32,0.68,0.07,3.1330311310439095e7
0.51,0.77,0.34,0.56,0.2,0.74,0.36,0.91,3.136606301328899e7
0.09,0.44,0.97,0.89,0.42,0.03,0.54,0.92,3.148424323064112e7
0.42,0.71,0.92,0.63,0.1,0.06,0.02,0.79,3.1550115863250434e7
0.64,0.21,0.2,0.08,0.17,0.51,0.27,0.3,3.1425092467807803e7
0.37,0.31,0.06,0.55,0.19,0.32,0.32,0.54,3.1373967144348986e7
0.59,0.04,0.58,0.46,0.64,0.2,0.6,0.11,3.1550274356162164e7
0.95,0.17,0.09,0.02,0.2,0.57,0.01,0.43,3.1384388465585325e7
0.86,0.85,0.24,0.46,0.81,0.73,0.23,0.47,3.1396595988262624e7
0.14,0.46,0.55,0.87,0.25,0.05,0.6,0.92,3.145041211335498e7
0.83,0.78,0.7,0.36,0.94,0.16,0.93,0.82,3.1415501678743154e7
