α_v,α_s,α_v_error,α_s_error,decay,MSE
0.89,0.48,0.74,0.01,0.29,9.566534556241421e6
0.08,0.43,0.46,0.37,0.41,9.48296878186782e6
0.88,0.23,0.7,0.36,0.51,9.596582523757719e6
0.95,0.02,0.1,0.21,0.65,9.734461504407577e6
0.3,0.9,0.12,0.1,0.63,9.377454977752069e6
0.05,0.68,0.57,0.14,0.55,9.609365825363398e6
0.59,0.94,0.05,0.56,0.83,9.469727397197533e6
0.17,0.4,0.11,0.11,0.25,9.281114257599214e6
0.06,0.29,0.75,0.37,0.32,9.687709837692179e6
0.07,0.61,0.28,0.84,0.52,9.448783697096124e6
0.31,0.14,0.74,0.48,0.73,9.517828025644613e6
0.03,0.77,0.63,0.48,0.85,9.714330717984702e6
0.36,0.8,0.63,0.7,0.31,9.488219083471157e6
0.24,0.95,0.31,0.44,0.72,9.428689954953015e6
0.49,0.78,0.39,0.89,0.06,9.48322869853642e6
0.63,0.65,0.14,0.68,0.62,9.474060344082067e6
0.6,0.81,0.59,0.13,0.85,9.48376988648247e6
0.95,0.15,0.04,0.11,0.99,9.603005665807504e6
0.48,0.47,0.18,0.77,0.43,9.435329849040316e6
0.94,0.21,0.92,0.2,0.25,9.62694827355774e6
0.76,0.46,0.04,0.4,0.47,9.495839957101662e6
0.86,0.06,0.66,0.69,0.67,9.685563470746666e6
0.88,0.8,0.71,0.94,0.18,9.591208533514006e6
0.79,0.86,0.45,0.2,0.06,9.521386016237928e6
0.3,0.78,0.36,0.9,0.52,9.450976065116849e6
0.8,0.65,0.13,0.75,0.81,9.527591744661024e6
0.31,0.95,0.66,0.24,0.75,9.481838249245087e6
0.93,0.77,0.2,0.73,0.32,9.571371026298312e6
0.84,0.59,0.57,0.44,0.28,9.551602438678585e6
0.4,0.83,0.81,0.58,0.54,9.511138236843722e6
0.61,0.69,0.37,0.03,0.28,9.457842585724663e6
0.82,0.82,0.39,0.18,0.59,9.524330861106006e6
0.1,0.38,0.81,0.94,0.72,9.64553984649728e6
0.07,0.08,0.55,0.99,0.75,9.688304758511646e6
0.14,0.58,0.29,0.58,0.76,9.383414529820774e6
0.87,0.24,1.0,0.38,0.71,9.611259135838319e6
0.63,0.67,0.67,0.6,0.86,9.514258152295224e6
0.74,0.42,0.46,0.98,0.47,9.543892921625443e6
0.89,0.04,0.7,0.01,0.11,9.681059982181875e6
0.17,0.22,0.05,0.95,0.88,9.33103731522599e6
0.57,0.35,0.36,0.02,0.11,9.447776037690375e6
0.9,0.41,0.66,0.74,0.65,9.593004186202955e6
0.59,0.5,0.46,0.69,0.03,9.488504431014434e6
0.53,0.1,0.67,0.81,0.52,9.582337729649354e6
0.1,0.09,0.48,0.5,0.33,9.535923981208045e6
0.78,0.79,0.93,0.8,0.35,9.575657202559056e6
0.4,0.57,0.67,0.29,0.83,9.462229274739346e6
0.8,0.86,0.4,0.02,1.0,9.513769351070996e6
0.1,0.22,0.04,0.98,0.15,9.312950760040093e6
0.46,0.38,0.73,0.75,0.62,9.500391294417106e6
0.48,0.38,0.35,1.0,0.86,9.469392533308247e6
0.98,0.01,0.9,0.6,0.45,9.820108252065739e6
0.89,0.98,0.5,0.21,0.64,9.554754336068653e6
0.61,0.64,0.5,0.02,0.31,9.468229627161082e6
0.63,0.06,0.35,0.06,0.22,9.556408057320485e6
0.37,0.53,1.0,0.66,0.53,9.535262887496972e6
0.36,0.22,0.41,0.45,0.52,9.429829189364139e6
0.07,0.46,0.7,0.44,0.71,9.632199659508053e6
0.22,0.26,0.96,0.82,0.53,9.58537847805287e6
1.0,0.89,0.34,0.81,0.41,9.602690829164883e6
1.0,0.75,0.43,0.15,0.66,9.580920783954397e6
0.84,0.97,0.79,0.48,0.77,9.569654238817565e6
0.77,0.98,0.46,0.26,0.33,9.525263101642672e6
0.86,0.26,0.6,0.44,0.8,9.581604265769452e6
0.75,0.26,0.8,0.89,0.89,9.582756982235523e6
0.91,0.68,0.78,0.31,0.87,9.577139659278916e6
0.84,0.98,0.67,0.38,0.19,9.558790761215284e6
0.66,0.73,0.61,0.06,0.36,9.492381899260769e6
0.36,0.89,0.71,0.9,0.07,9.521271175341269e6
0.95,0.96,0.56,0.25,0.63,9.574672289147511e6
0.52,0.95,0.1,1.0,0.64,9.487689262481997e6
0.31,0.48,0.2,0.24,0.54,9.359013218509262e6
0.82,0.93,0.68,0.55,0.56,9.56057716719484e6
0.85,0.61,0.81,0.97,0.77,9.59056917458592e6
0.55,0.72,0.96,0.19,0.91,9.513983829446819e6
0.35,0.53,0.62,0.4,0.8,9.453798158078298e6
0.91,0.68,0.12,0.05,0.53,9.535298794915788e6
0.81,0.45,0.27,0.59,0.06,9.534430862020645e6
0.46,0.51,0.95,0.55,0.55,9.520010282880336e6
0.22,0.19,0.76,0.04,0.44,9.498520813639726e6
0.04,0.12,0.61,0.18,0.69,9.71230172363219e6
0.1,0.37,0.37,0.03,0.17,9.390665392754642e6
0.05,0.36,0.57,0.24,0.65,9.614262541815314e6
0.09,0.07,0.22,0.45,0.57,9.418313041186891e6
0.39,0.22,0.44,0.08,0.08,9.423706695157869e6
0.72,0.85,0.93,0.96,0.62,9.57498250107664e6
0.38,0.57,0.87,0.68,0.27,9.513984195154285e6
0.41,0.99,0.15,0.31,0.9,9.430882707025655e6
0.88,0.68,0.86,0.05,0.68,9.564558596325086e6
0.82,0.07,0.34,0.27,0.42,9.620015280282196e6
0.54,0.82,0.87,0.01,0.34,9.49850344919942e6
0.33,0.16,0.38,0.43,0.21,9.431606495664006e6
0.27,0.43,0.7,0.1,0.2,9.456107098419582e6
0.95,0.75,0.36,0.97,0.94,9.594558432105672e6
0.98,0.11,0.59,0.03,0.17,9.650591582727928e6
0.6,0.05,0.34,0.67,0.29,9.613911023262607e6
0.89,0.46,0.77,0.41,0.94,9.581810041248046e6
0.47,0.44,0.45,0.54,0.03,9.451854198111117e6
0.66,0.32,0.25,0.5,0.9,9.487393208798146e6
0.66,0.08,0.79,0.43,0.32,9.607912260220788e6
0.13,0.37,0.18,0.61,0.74,9.32627565032228e6
0.32,0.12,0.69,0.74,0.13,9.539210876469e6
0.76,0.23,0.32,0.18,0.36,9.526139863078471e6
0.23,0.33,0.89,0.13,0.06,9.521457987899428e6
0.39,0.9,0.08,0.92,0.96,9.445555698412722e6
0.58,0.78,0.63,0.44,0.74,9.497122013611794e6
0.74,0.84,0.82,0.02,0.26,9.526609426880643e6
0.82,0.37,0.72,0.9,0.1,9.582751838721236e6
0.67,0.88,0.08,0.37,0.62,9.476087977109153e6
0.48,0.31,0.7,0.61,0.54,9.495697676618192e6
0.14,0.89,0.32,0.31,0.45,9.418196154572299e6
0.85,0.73,0.32,0.87,0.52,9.558827223191962e6
0.31,0.2,0.7,0.9,0.7,9.518095669998614e6
0.59,0.65,0.31,0.55,0.26,9.470198868088286e6
0.34,0.07,0.81,0.58,0.84,9.591766679270282e6
0.95,0.95,0.81,0.22,0.95,9.584833300696846e6
0.87,0.67,0.84,0.11,0.56,9.562863468285816e6
0.89,0.15,0.74,0.62,0.84,9.634578652715955e6
0.29,0.75,0.16,0.14,0.14,9.3636802377354e6
0.95,0.16,0.11,0.93,0.07,9.634900118511103e6
0.52,0.97,0.23,0.75,0.72,9.484125965610133e6
0.53,0.04,0.09,0.11,0.49,9.528796615907896e6
0.77,0.72,0.68,0.52,0.07,9.54253166069486e6
0.39,0.9,0.3,0.77,0.74,9.460760225947147e6
0.1,0.59,0.67,0.89,0.77,9.58621536400744e6
0.59,0.29,0.72,0.07,0.07,9.498457397396872e6
0.45,0.79,0.12,0.73,0.08,9.437376240600534e6
0.46,0.55,0.27,0.93,0.37,9.45243983058887e6
0.16,0.39,0.46,0.34,0.26,9.413761552171893e6
0.23,0.27,0.35,0.45,0.85,9.3834398568099e6
0.59,0.37,0.71,0.23,0.56,9.49679687336477e6
0.49,0.17,0.31,0.95,0.78,9.501116388835987e6
0.65,0.58,0.73,0.51,0.18,9.518510132511592e6
1.0,0.94,0.98,0.29,0.45,9.608120320904074e6
0.17,0.81,0.25,0.39,0.82,9.385891274754465e6
0.81,0.83,0.97,0.6,0.26,9.575680733620368e6
0.25,0.27,0.32,0.38,0.39,9.37494874082202e6
0.11,0.18,0.21,0.99,0.66,9.398604283733334e6
0.61,0.27,0.22,0.91,0.5,9.496685147133693e6
0.33,0.74,0.2,0.03,0.64,9.373869020548325e6
0.77,0.36,0.07,0.17,0.36,9.49774301896053e6
0.49,0.57,0.2,0.08,0.24,9.40794217401278e6
0.9,0.2,0.34,0.49,1.0,9.595149452367254e6
0.95,0.09,0.41,0.21,0.63,9.649131036536045e6
0.67,0.13,0.78,0.94,0.94,9.609669474112183e6
0.16,0.59,0.52,0.21,0.53,9.439001617614552e6
0.28,0.16,0.11,1.0,0.16,9.417226671304952e6
0.47,0.99,0.03,0.05,0.84,9.418329313583521e6
0.65,0.48,0.86,0.83,0.09,9.54627385384544e6
0.47,0.02,0.45,0.04,0.76,9.596078003262823e6
0.33,0.76,0.99,0.02,0.74,9.514745596452756e6
0.6,0.86,0.78,0.04,0.51,9.499872604129678e6
0.52,0.56,0.34,0.02,0.25,9.428740249564279e6
0.2,0.17,0.29,1.0,0.06,9.432778549015986e6
0.91,0.24,0.84,0.22,0.16,9.60790014705028e6
0.82,0.61,0.8,0.87,0.54,9.578248762849241e6
0.02,0.93,0.61,0.62,0.73,9.743189396732874e6
0.47,0.45,0.69,0.75,0.46,9.494791386075927e6
0.15,0.79,0.73,0.88,0.87,9.565522159420384e6
0.77,0.6,0.6,0.93,0.21,9.555707642597929e6
0.1,0.91,0.55,0.51,0.49,9.539145685733296e6
0.86,0.25,0.25,0.7,0.48,9.573952490166113e6
0.97,0.71,0.81,0.44,0.85,9.599710796584314e6
0.31,0.01,0.13,0.63,0.16,9.716142860121787e6
0.98,0.04,0.5,0.21,0.44,9.707882671478888e6
0.1,0.32,0.28,0.57,0.18,9.374001678247912e6
0.72,0.49,0.49,0.74,0.36,9.526952696337942e6
0.78,0.04,0.14,0.52,0.81,9.656754235438023e6
0.33,0.43,0.34,0.88,0.38,9.425609177531175e6
0.18,0.77,0.63,0.49,0.1,9.494151993033482e6
1.0,0.37,0.54,0.07,0.9,9.60197292363352e6
0.24,0.72,0.5,0.81,0.76,9.463532868466893e6
0.24,0.6,0.39,0.33,0.21,9.39787741876059e6
0.19,0.67,0.54,0.12,0.28,9.436954908077592e6
0.93,0.44,0.55,0.7,0.52,9.593303169076292e6
0.48,0.77,0.38,0.35,0.29,9.448113375222553e6
0.11,0.84,0.25,0.69,0.27,9.422503924612753e6
0.37,0.73,0.59,0.86,0.84,9.486994208378667e6
0.6,0.73,0.55,0.42,0.58,9.490289454802275e6
0.94,0.71,0.24,0.55,0.51,9.568783061189715e6
0.4,0.01,0.87,0.64,0.74,9.791222796573747e6
0.05,0.25,0.44,0.5,0.67,9.553615031683482e6
0.31,0.21,0.32,0.81,0.85,9.429105264488988e6
0.3,0.81,0.94,0.79,0.25,9.55143380527475e6
1.0,0.45,0.11,0.17,0.2,9.58149130063532e6
0.7,0.86,0.98,0.61,0.63,9.558162791589115e6
0.16,0.37,0.39,0.97,0.29,9.429964131177317e6
0.43,0.87,0.39,0.06,0.44,9.434129507418256e6
0.31,0.72,0.05,0.54,0.46,9.371044798066793e6
0.67,0.35,0.07,0.56,0.22,9.477786581379209e6
0.66,0.53,0.52,0.27,0.84,9.492138349221535e6
0.02,0.87,0.35,0.28,0.58,9.618399691123312e6
0.24,0.05,0.31,0.23,0.57,9.45752533859926e6
0.08,0.13,0.96,0.08,0.53,9.745309449076235e6
0.73,0.43,0.15,0.34,0.45,9.490601287148148e6
0.54,0.01,0.61,0.46,0.88,9.76450033287457e6
0.63,0.71,0.52,0.29,0.03,9.487261185839098e6
0.21,0.73,0.99,0.32,0.28,9.566879543747142e6
0.05,0.21,0.53,0.11,0.32,9.598756511909537e6
0.88,0.32,0.59,0.69,0.39,9.588523564645683e6
0.17,0.93,0.31,0.63,0.39,9.437884246336024e6
0.09,0.48,0.87,0.52,0.05,9.6650843226658e6
0.66,0.46,0.07,0.98,0.36,9.492015082486521e6
0.32,0.98,0.8,0.57,0.58,9.526327841420647e6
0.08,0.87,0.43,0.06,0.18,9.487414139663387e6
1.0,0.56,0.61,0.6,0.54,9.609465567824066e6
0.75,0.92,0.33,0.75,0.43,9.534080923570622e6
0.79,0.22,0.21,0.04,0.32,9.527514205523267e6
0.54,0.46,0.56,0.36,0.81,9.471763952620627e6
0.23,0.1,0.09,0.77,0.43,9.408318620918304e6
0.62,0.77,0.72,0.66,0.53,9.522993735410728e6
0.94,0.78,0.46,0.24,0.92,9.56574254699996e6
0.46,0.67,0.52,0.34,0.49,9.454848242074851e6
0.94,0.5,0.98,0.64,0.79,9.613933501644988e6
0.31,0.87,0.86,1.0,0.1,9.552816934750706e6
0.45,0.55,0.93,0.43,0.54,9.511280291575056e6
0.89,0.73,0.86,0.59,0.98,9.586310975061495e6
0.31,1.0,0.44,0.88,0.74,9.493508570633233e6
0.24,0.22,0.75,0.05,0.99,9.484406410385348e6
0.9,0.49,0.4,0.03,0.31,9.55082104373094e6
0.81,0.55,0.41,0.83,0.18,9.550369223211382e6
0.06,0.65,0.93,0.53,0.42,9.743819936382594e6
0.64,0.66,0.55,0.74,0.45,9.512714249326494e6
0.74,0.91,0.36,0.03,0.51,9.49784923565809e6
0.71,0.1,0.78,0.74,0.65,9.623928273165606e6
0.49,0.18,0.43,0.36,0.42,9.470689967196725e6
0.85,0.72,0.32,0.7,0.24,9.550764723831523e6
0.85,0.11,0.57,0.21,0.45,9.613272481942443e6
0.95,0.95,0.15,0.7,0.07,9.577745923916552e6
0.79,0.37,0.56,0.14,0.33,9.534430001159418e6
0.31,0.89,0.13,0.71,0.41,9.417424860977756e6
0.06,0.95,0.54,0.29,0.02,9.59076187916456e6
0.49,0.53,0.64,0.92,0.38,9.501276237772536e6
0.09,0.99,0.23,0.78,0.61,9.463932043580368e6
0.05,0.39,0.34,0.19,0.48,9.466303240098014e6
0.62,0.58,0.87,0.15,0.41,9.511298281646935e6
0.78,0.49,0.33,0.64,0.73,9.529142205009807e6
0.78,0.64,0.49,0.51,0.54,9.53176506163609e6
0.7,0.37,0.85,0.05,0.54,9.529768798452273e6
0.31,0.68,0.78,0.61,0.22,9.501964506695127e6
0.99,0.14,0.83,0.53,0.45,9.66828486060219e6
0.29,0.22,0.85,0.34,0.82,9.513940483774424e6
0.32,0.23,0.66,0.41,0.82,9.470038475873739e6
0.36,0.39,0.16,0.74,0.74,9.393859649631506e6
0.72,0.2,0.15,0.21,0.77,9.507877588954147e6
0.9,0.82,0.22,0.53,0.47,9.554519079756707e6
0.44,0.06,0.89,0.94,0.87,9.657834674529266e6
0.81,0.21,0.69,0.98,0.49,9.606147756804515e6
0.47,0.96,0.18,0.34,0.4,9.443515916841142e6
0.7,0.73,0.02,0.74,0.05,9.492365644662922e6
0.56,0.79,0.07,0.48,0.06,9.445798287520818e6
0.79,0.95,0.77,0.71,0.23,9.568500710664047e6
0.55,0.28,0.05,0.85,0.73,9.457268470842639e6
0.42,0.04,0.09,0.26,0.08,9.504063862473391e6
0.29,0.83,0.24,0.45,0.16,9.404918822982173e6
0.11,0.75,0.73,0.76,0.23,9.594844604804855e6
0.45,0.29,0.45,0.86,0.49,9.472233408211354e6
0.65,0.54,0.84,0.77,0.76,9.540797441466838e6
0.96,0.85,0.71,0.12,0.51,9.578528529705154e6
0.54,0.54,0.93,0.67,0.49,9.529204441944385e6
0.74,0.2,0.21,0.86,0.4,9.550715807554867e6
0.35,0.55,0.12,0.02,0.97,9.351979524444178e6
0.27,0.46,0.06,0.1,0.45,9.311011954156954e6
0.47,0.67,0.86,0.63,0.64,9.51483356895129e6
0.42,0.3,0.78,0.59,0.28,9.500151220990593e6
0.49,0.43,0.26,0.84,0.45,9.450851429057881e6
0.63,0.95,0.88,0.51,0.4,9.540116705014974e6
0.69,0.41,0.48,0.75,0.1,9.520780375918573e6
0.5,0.04,0.9,0.73,0.15,9.67957038468555e6
0.96,0.56,0.67,0.16,0.25,9.585257021839477e6
0.76,0.77,0.64,0.95,0.69,9.559247719136119e6
0.4,0.02,0.04,0.69,0.02,9.649816254098035e6
0.74,0.74,0.58,0.41,0.65,9.52367025687984e6
0.31,0.94,0.79,0.74,0.5,9.531550691496909e6
0.35,0.66,0.8,0.74,0.48,9.509395814131115e6
0.07,0.27,0.24,0.05,0.52,9.349168195911696e6
0.98,0.43,0.61,0.37,0.12,9.602076170001118e6
0.68,0.23,0.59,0.04,0.81,9.51663001216921e6
0.09,0.48,0.45,0.81,0.99,9.49186300933245e6
0.12,0.23,0.45,0.73,0.22,9.462147624582637e6
0.19,0.76,0.85,0.77,0.12,9.565612817260645e6
0.29,0.12,0.96,0.05,0.92,9.557369056877892e6
0.89,0.1,0.51,0.61,0.45,9.646962605154132e6
0.22,0.94,0.18,0.32,0.13,9.391202186068414e6
0.02,0.96,0.04,0.64,0.88,9.548362830472045e6
0.81,0.16,0.44,0.69,0.95,9.592365648380652e6
0.57,0.81,0.68,0.47,0.78,9.503339837612234e6
0.24,0.26,0.33,0.12,0.32,9.36269802957533e6
0.64,0.56,0.88,0.36,0.07,9.524320239546902e6
0.22,0.94,0.94,0.27,0.35,9.557727521575974e6
0.45,0.88,0.35,0.09,0.96,9.435280951846754e6
0.72,0.7,0.06,0.95,0.58,9.510973636587257e6
0.29,0.02,0.24,0.07,0.94,9.51003431321806e6
0.7,0.02,0.7,0.71,0.83,9.748515966132864e6
0.71,0.6,0.24,0.08,0.67,9.476939681742392e6
0.77,0.02,0.11,0.54,0.98,9.719137955404611e6
0.19,0.06,0.6,0.85,0.2,9.611567451320028e6
0.03,0.69,0.63,0.79,0.5,9.72683974630534e6
0.67,0.29,0.85,0.73,0.22,9.556389454511918e6
0.5,0.5,0.61,0.13,0.28,9.459884011939917e6
0.19,0.18,0.22,0.84,0.49,9.388212544304168e6
0.84,0.03,0.02,0.26,0.6,9.671491232613377e6
0.63,0.57,0.39,0.59,0.64,9.487583365815949e6
0.17,0.44,0.12,0.86,0.89,9.336582149913477e6
0.58,0.37,0.98,0.46,0.18,9.534730156835161e6
0.43,0.88,0.74,0.63,0.47,9.509296840732343e6
0.15,0.77,0.61,0.01,0.45,9.478860112152094e6
0.68,0.41,0.67,0.11,0.22,9.50802170252115e6
0.5,0.11,0.34,0.09,0.65,9.477055426797159e6
0.08,0.13,0.27,0.05,0.83,9.376134636374421e6
0.22,0.78,0.48,0.46,0.42,9.443986543143172e6
0.45,0.36,0.7,0.21,0.65,9.469625128187954e6
0.39,0.46,0.82,0.05,0.76,9.47570182476692e6
0.64,0.32,0.54,0.87,0.41,9.524554040249031e6
0.71,0.69,0.73,0.12,0.09,9.515394113190783e6
0.31,0.25,0.29,1.0,0.56,9.43046602438074e6
0.61,0.53,0.26,0.55,0.85,9.46876191242357e6
0.58,0.97,0.04,0.78,0.75,9.48378413423622e6
0.79,0.94,0.63,0.57,0.84,9.552493734484322e6
0.33,0.08,0.38,0.07,0.62,9.45051918236799e6
