α_v,α_s,α_v_error,α_s_error,α_v_CCC,α_s_CCC,CCC,decay,MSE
0.34,0.25,0.73,0.23,0.66,0.96,0.38,0.36,2.078560758270833e7
0.88,0.01,0.2,0.12,0.67,0.47,0.05,0.42,2.0615493586226776e7
0.83,0.3,0.3,0.01,0.41,0.77,0.73,0.5,2.087582563318511e7
0.01,0.35,0.4,0.31,0.09,0.8,0.66,0.71,2.172070468846365e7
0.96,0.73,0.81,0.97,0.77,0.93,0.84,0.17,2.092957903410035e7
0.04,0.42,0.21,0.08,0.25,0.68,0.45,0.13,2.1534807791238017e7
0.84,0.21,0.92,0.35,0.62,0.61,0.59,0.5,2.0666414234653637e7
0.02,0.45,0.62,0.7,0.88,0.67,0.15,0.5,2.0728825508195683e7
0.4,0.67,0.75,0.3,0.87,0.79,0.48,0.04,2.0763223266226754e7
0.49,0.19,0.89,0.14,0.19,0.82,0.97,0.62,2.0651928372091047e7
0.69,0.28,0.44,0.05,0.14,0.55,0.31,0.52,2.0902659597338267e7
0.72,0.3,0.89,0.59,0.8,0.84,0.89,0.02,2.0653007072261464e7
0.63,0.37,0.8,0.14,0.03,0.56,0.08,0.35,2.1408093195969254e7
0.82,0.53,0.19,0.98,0.77,0.19,0.76,0.42,2.0672724155763328e7
0.97,0.18,0.6,0.66,0.37,0.39,0.3,0.51,2.0885676357088074e7
0.91,0.78,0.18,0.66,0.28,0.21,0.77,0.58,2.1038922152014486e7
0.65,0.32,0.27,0.05,1.0,0.81,0.79,0.47,2.072262405482161e7
0.44,0.39,0.08,0.88,0.82,0.5,0.91,0.88,2.0778952756396092e7
0.74,0.34,0.66,0.54,0.33,0.1,0.18,0.92,2.065954010120983e7
0.87,0.7,0.69,0.89,0.68,0.67,0.61,0.24,2.0791523921713784e7
0.59,0.07,0.3,0.67,0.06,0.89,0.3,0.93,2.1361296575340915e7
0.18,0.15,0.19,0.74,0.52,0.71,0.48,0.5,2.09510907819328e7
0.52,0.94,0.45,0.11,0.08,0.76,0.53,0.54,2.1026327206002988e7
0.29,0.65,0.73,0.94,0.15,0.35,0.73,0.9,2.0859693393611137e7
0.03,0.24,0.21,0.38,0.2,0.18,0.78,0.24,2.147533564193651e7
0.52,0.59,0.63,0.72,0.1,0.22,0.85,0.67,2.0957593243358992e7
0.64,0.82,0.8,0.45,0.59,0.96,0.2,0.36,2.0859535604695357e7
0.14,1.0,0.14,0.87,0.12,0.68,0.49,0.37,2.1368501153554924e7
0.65,0.02,0.7,0.7,0.25,0.81,0.77,0.99,2.115309154871169e7
0.71,0.97,0.89,0.24,0.1,0.45,0.98,0.74,2.0861647200516753e7
0.29,0.57,0.85,0.28,0.08,0.16,0.14,0.7,2.099566646677781e7
0.02,0.38,0.46,0.24,0.5,0.08,0.18,0.88,2.119953633635233e7
0.6,0.03,0.49,0.13,0.3,0.44,1.0,0.45,2.0790211854660995e7
0.22,0.08,0.47,0.58,0.19,0.73,0.42,0.94,2.11575608709056e7
0.15,0.74,0.44,0.37,0.17,0.45,0.05,0.45,2.097433010346967e7
0.77,0.65,0.54,0.36,0.5,0.36,0.23,0.08,2.0715929923667155e7
0.76,0.67,0.7,0.39,0.11,0.39,0.33,0.17,2.088825706927152e7
0.8,0.14,0.48,0.48,0.63,0.34,0.25,0.2,2.055350665251652e7
0.46,0.53,0.8,0.77,1.0,0.22,0.58,0.48,2.0736101671254087e7
0.51,0.83,0.86,0.89,0.49,0.31,0.17,0.69,2.0599826649209097e7
0.22,0.73,0.55,0.05,0.46,0.41,0.93,0.9,2.084690611863496e7
0.54,0.27,0.99,0.15,0.74,0.68,0.82,0.29,2.0477253637397334e7
0.5,0.87,0.44,0.9,0.61,0.27,0.83,0.09,2.0742741678363778e7
0.21,0.23,0.58,0.73,0.49,0.32,0.36,0.22,2.055668861851865e7
0.45,0.68,1.0,0.79,0.91,0.93,0.6,0.58,2.088190977912852e7
0.37,0.95,0.8,0.15,0.94,0.15,0.86,0.33,2.0848639894029316e7
0.03,0.32,0.42,0.75,0.01,0.75,0.87,0.47,2.1487335903138146e7
0.08,0.91,0.62,0.15,0.27,0.92,0.15,0.72,2.108172058154303e7
0.38,0.25,0.62,0.33,0.84,0.54,0.42,0.37,2.062888898203841e7
0.66,0.83,0.74,0.28,0.71,0.32,0.42,0.71,2.065575798822675e7
1.0,1.0,0.78,0.34,0.8,0.76,0.33,0.28,2.073897501015099e7
0.24,0.72,0.9,0.26,0.79,0.95,0.04,0.69,2.0828598907332018e7
0.62,0.94,0.81,0.16,0.11,0.75,0.51,0.94,2.088946884132769e7
0.06,0.51,0.38,0.88,0.23,0.49,0.91,0.98,2.1362987343939915e7
0.7,0.83,0.53,0.84,0.85,0.4,0.96,0.98,2.065660862151072e7
0.32,0.87,0.49,0.35,0.88,0.12,0.63,0.27,2.0780118334392093e7
0.88,0.3,0.95,0.66,0.79,0.69,0.6,0.58,2.0670894433203425e7
0.72,0.44,0.36,0.02,0.67,0.8,0.94,0.97,2.0630501902400352e7
0.09,0.29,0.82,0.21,0.09,0.8,0.69,0.14,2.118676848161132e7
0.77,0.16,0.13,0.68,0.26,0.17,0.43,0.85,2.0952531052486993e7
1.0,0.7,0.87,0.62,0.84,0.21,0.11,0.8,2.0601943256422997e7
0.83,0.59,0.93,0.86,0.84,0.57,0.38,0.95,2.0704171281004746e7
0.24,0.74,0.45,0.98,0.88,0.92,0.6,0.55,2.0944717925804712e7
0.33,0.52,0.58,0.06,0.4,0.98,0.83,0.65,2.0942002200155705e7
0.29,0.49,0.76,0.68,0.87,0.02,0.92,0.51,2.0787876592992857e7
0.36,0.21,0.51,0.68,0.68,0.93,0.87,1.0,2.0868708898651652e7
0.39,0.03,0.86,0.16,0.25,0.14,0.84,0.56,2.086452537538167e7
0.22,0.64,0.9,0.85,0.65,0.28,0.19,0.68,2.059681288257212e7
0.06,0.39,0.36,1.0,0.59,0.91,0.07,0.8,2.090262814140565e7
0.87,0.83,0.92,0.15,0.4,0.41,0.99,0.96,2.0712782103359193e7
0.93,0.31,0.17,0.57,0.75,0.65,0.15,0.76,2.0701585995184053e7
0.35,0.84,0.25,0.5,0.04,0.89,0.71,0.6,2.1253316255825415e7
0.36,0.31,0.95,0.97,0.94,0.99,0.49,0.57,2.0936725550283335e7
0.86,0.21,0.57,0.17,0.92,0.3,0.92,0.07,2.0558176224674623e7
0.66,0.47,0.69,0.88,0.71,0.81,0.78,0.86,2.0738467362555113e7
0.8,0.82,0.35,0.86,0.37,0.79,0.5,0.62,2.1009482368870556e7
0.85,0.95,0.27,0.9,0.2,0.19,0.17,0.2,2.081218198468301e7
0.36,0.53,0.27,0.94,0.24,0.33,0.9,0.86,2.0869077146934684e7
0.43,0.55,0.08,0.63,0.57,0.16,0.8,0.19,2.0710540412939537e7
0.28,0.67,0.64,0.19,0.17,0.32,0.29,0.55,2.0821052159832887e7
0.43,0.2,0.04,0.49,0.79,0.69,0.16,0.28,2.0725573962129723e7
0.99,0.97,0.95,0.61,0.62,0.31,0.43,0.25,2.083517415256529e7
0.41,0.24,0.02,0.09,0.54,0.91,0.99,0.35,2.0779985718384765e7
0.98,0.96,0.7,0.79,0.95,0.02,0.31,0.12,2.14730821419108e7
0.9,0.09,0.13,0.26,0.05,0.49,0.68,0.23,2.14355339898732e7
0.03,0.66,0.52,0.27,0.24,0.25,0.77,0.23,2.1404038457326207e7
0.13,0.08,0.62,0.64,0.12,0.75,0.73,0.5,2.1307333717294283e7
0.65,0.08,0.69,0.12,0.16,0.68,0.99,0.35,2.0743829633827966e7
0.41,0.6,0.32,0.3,0.84,0.42,0.67,0.55,2.065757691155401e7
0.62,0.3,0.29,0.76,0.07,0.81,0.7,0.54,2.1121201663647864e7
0.43,0.97,0.73,0.81,0.11,0.23,0.72,0.31,2.105331620482921e7
0.84,0.31,0.88,0.77,0.56,0.89,0.49,0.85,2.0892398886022046e7
0.96,0.39,0.7,0.95,0.7,0.64,0.37,0.61,2.0670461682636827e7
0.81,0.29,0.01,0.06,0.42,0.55,0.53,0.63,2.091558194467953e7
0.22,0.68,0.95,0.92,0.11,0.47,0.74,0.5,2.089876031704638e7
0.07,0.69,0.45,0.43,0.46,0.67,0.77,0.23,2.1378384781642973e7
0.03,0.37,0.53,0.06,0.1,0.65,0.58,0.17,2.141560955661533e7
0.65,0.44,0.89,0.95,0.23,0.37,0.49,0.55,2.0798791015256703e7
0.15,0.37,0.75,0.42,0.3,0.32,0.35,0.08,2.0682888144139223e7
0.39,0.24,0.9,0.4,0.68,0.05,0.58,0.58,2.0483947674802117e7
1.0,0.7,0.12,0.36,0.51,0.83,0.78,0.63,2.0960462613131687e7
0.29,0.15,0.31,0.64,0.28,0.14,0.63,0.02,2.0813377384560913e7
0.93,0.53,0.3,0.73,0.73,0.76,0.26,0.24,2.0771144231225368e7
0.1,0.15,0.49,0.23,0.29,0.11,0.58,0.29,2.091119857784746e7
0.19,0.21,0.85,0.77,0.26,0.54,0.41,0.05,2.0716083386017535e7
0.52,0.46,0.06,0.6,0.91,0.47,0.9,0.93,2.0644249395915862e7
0.46,0.01,0.24,0.59,0.9,0.84,0.6,0.91,2.087242627286288e7
0.21,0.88,0.65,0.52,0.06,0.41,0.57,0.33,2.109678922408957e7
0.26,0.7,0.83,0.29,0.44,0.13,0.33,0.58,2.0417578476189405e7
0.15,0.39,0.34,0.89,0.14,0.14,0.11,0.31,2.109944498415027e7
0.43,0.55,0.51,1.0,0.49,0.63,0.52,0.63,2.0740283995090593e7
0.56,0.19,0.71,0.44,0.96,0.72,0.5,0.78,2.0739253650077447e7
0.87,0.42,0.15,0.99,0.86,0.94,0.96,0.59,2.0737253147517864e7
0.98,0.91,0.94,0.33,0.45,0.02,0.02,0.41,2.1211740410480946e7
0.7,0.9,0.84,0.89,0.47,0.79,0.96,0.52,2.0844635148973547e7
0.7,0.15,0.41,0.36,0.48,0.84,0.74,0.92,2.08778172163788e7
0.63,0.76,0.78,0.32,0.89,0.91,0.64,0.85,2.08373244461902e7
0.51,0.52,0.06,0.45,0.32,0.55,0.22,0.5,2.0910983498874236e7
0.27,0.29,0.14,0.2,0.33,0.57,0.97,0.77,2.0803827993269507e7
1.0,0.46,0.94,0.92,0.47,0.6,0.09,0.31,2.085556677159208e7
0.1,0.53,0.92,0.94,0.93,0.18,0.05,0.49,2.070171069778844e7
0.67,0.21,0.71,0.81,0.4,0.17,0.6,0.28,2.0719618223552983e7
0.84,0.55,0.04,0.53,0.09,0.74,0.14,0.1,2.129431797631814e7
0.01,0.08,0.46,0.07,0.04,0.43,0.28,0.29,2.1549975623058006e7
0.58,0.67,0.54,0.33,0.98,0.47,0.1,0.21,2.0669070485339463e7
0.16,0.76,0.9,0.05,0.63,0.34,0.68,0.15,2.0808822361970484e7
0.67,0.99,0.92,0.51,0.44,0.14,0.58,0.15,2.087657420424626e7
0.44,0.43,0.85,0.5,0.62,0.94,0.37,0.81,2.0818711149069868e7
1.0,0.18,0.96,0.04,0.89,0.29,0.88,0.25,2.0634880725594454e7
0.32,0.89,0.9,0.24,0.01,0.56,0.76,0.51,2.117757760935807e7
0.19,0.19,0.65,0.27,0.24,0.62,0.04,0.26,2.0843869162642807e7
0.72,0.62,0.96,0.66,0.24,0.29,0.57,0.28,2.0875490140782494e7
0.94,0.18,0.83,0.59,0.29,0.11,0.46,0.26,2.0900460642485954e7
0.28,0.4,0.3,0.65,0.58,0.44,0.99,0.18,2.0798489384727247e7
0.6,0.44,0.66,0.84,0.43,0.05,0.22,0.61,2.0926524616247002e7
0.07,0.49,0.36,0.25,0.56,0.41,0.05,0.05,2.0578072039501626e7
0.77,0.05,0.44,0.46,0.68,0.83,0.49,0.75,2.1161202040888585e7
0.38,0.95,0.04,0.24,0.44,0.69,1.0,0.37,2.1056404402795125e7
0.99,0.05,0.09,0.95,0.5,0.78,0.58,0.2,2.1322824633076943e7
0.87,0.23,0.27,0.11,0.22,1.0,0.79,0.6,2.12011534423939e7
0.38,0.11,0.57,0.88,0.81,0.57,0.34,0.27,2.0795625837866105e7
0.63,0.6,0.04,0.21,0.14,0.23,0.06,0.12,2.1176481889397137e7
0.54,0.18,0.63,0.62,0.65,0.45,0.51,0.39,2.0512289858221497e7
0.85,0.15,0.55,0.07,0.92,0.57,0.22,0.14,2.0694571932894193e7
0.9,0.08,0.99,0.27,0.21,0.42,0.72,0.04,2.0910007987115014e7
0.51,0.32,0.14,0.1,0.72,0.37,0.91,0.33,2.0581713596733153e7
0.54,0.21,0.94,0.09,0.51,0.27,0.32,0.46,2.049858319927926e7
0.95,0.07,0.84,0.88,0.35,0.56,0.11,0.51,2.071773685961555e7
0.15,0.27,0.8,0.97,0.84,0.37,0.63,0.23,2.077526645168346e7
0.51,1.0,0.67,0.58,0.84,0.08,0.82,0.49,2.074790246757804e7
0.98,0.47,0.24,0.86,0.19,0.52,0.39,0.69,2.082893973322793e7
0.73,0.78,0.27,0.06,0.42,0.06,0.05,0.11,2.0716377845751815e7
0.03,0.55,0.02,0.38,0.81,0.2,0.4,0.43,2.0637348518791914e7
0.13,0.88,0.42,0.15,0.79,0.06,0.04,0.37,2.0722116530656807e7
0.06,0.29,0.18,0.92,0.2,0.96,0.74,0.54,2.1653683514100567e7
0.11,0.79,0.53,0.85,0.2,0.24,0.93,0.98,2.1137432961782195e7
0.15,0.03,0.06,0.91,0.5,0.6,0.43,0.9,2.0974952894643992e7
0.2,0.32,0.6,0.32,0.96,0.26,0.38,0.27,2.0691744270874996e7
0.45,0.72,0.44,0.25,0.88,0.26,0.74,0.88,2.0678218053434473e7
0.9,0.78,0.16,0.62,0.35,0.93,0.75,0.72,2.109439657261053e7
0.01,0.8,0.37,0.21,0.31,0.08,0.37,0.89,2.1395723760892943e7
0.4,0.34,0.69,0.37,0.92,0.16,0.08,0.56,2.0631639694468558e7
0.45,0.93,0.04,0.52,0.69,0.53,0.64,0.06,2.0720709776576526e7
0.36,0.26,0.06,0.63,0.04,0.29,0.23,0.3,2.1557129221354015e7
0.46,0.07,0.21,0.07,0.88,0.6,0.72,0.43,2.0752947591078155e7
0.86,0.49,0.42,0.69,0.48,0.66,0.79,0.61,2.0844161095104072e7
0.54,0.8,0.49,0.73,0.82,0.64,0.4,0.41,2.0725924775838926e7
0.97,0.32,0.11,0.02,0.5,0.1,0.98,0.64,2.0737427859147407e7
0.76,0.3,0.69,0.36,0.1,0.76,0.84,0.55,2.0955698894994814e7
0.01,0.18,0.14,0.74,0.78,0.46,0.6,0.6,2.1594472851011246e7
0.02,0.35,0.74,0.89,0.8,0.87,0.55,0.67,2.1276566315036643e7
0.35,0.55,0.41,0.52,0.29,0.36,0.59,0.35,2.0778174274256878e7
0.65,0.13,0.65,0.87,0.07,0.51,0.64,0.78,2.1002645099366345e7
0.98,0.33,0.21,0.36,0.62,0.63,0.6,0.22,2.0776169783416957e7
0.46,0.65,0.43,0.91,0.21,0.14,0.99,0.98,2.0763821684343796e7
0.07,0.72,0.31,0.38,0.8,0.51,0.14,0.59,2.0654330970638018e7
0.19,0.35,0.11,0.61,0.21,0.01,0.08,0.97,2.1833177334758237e7
0.77,0.54,0.93,0.17,0.79,0.7,0.3,0.1,2.069915709100221e7
0.66,0.08,0.7,0.25,0.09,0.73,0.59,0.01,2.1038109114584155e7
0.11,0.03,0.37,0.8,0.51,0.78,0.15,0.63,2.0856115967554398e7
0.1,0.43,0.86,0.81,0.43,0.81,0.78,0.82,2.1241917788785446e7
0.86,0.14,0.69,0.76,0.58,0.61,0.18,0.91,2.0757822285811603e7
0.94,0.53,0.9,0.17,0.52,0.34,0.33,0.93,2.070577097786346e7
0.07,0.91,0.62,0.96,0.96,0.86,0.4,0.06,2.1040209169833776e7
0.04,0.59,0.3,0.63,0.9,0.99,0.4,0.54,2.0941734858561814e7
0.62,0.71,0.87,0.83,0.55,0.66,0.05,0.82,2.070309101528708e7
0.18,0.18,0.51,0.97,0.29,0.47,0.01,0.45,2.0801803286955677e7
0.95,0.09,0.69,0.85,0.81,0.9,0.09,0.07,2.084111184289797e7
0.07,0.85,0.16,0.19,0.07,0.61,0.1,0.96,2.146692134952574e7
0.99,0.22,0.12,0.76,0.95,0.24,0.66,0.02,2.0650411231186524e7
0.96,0.81,0.22,0.56,0.48,0.48,0.53,0.95,2.0889973049857073e7
0.97,0.93,0.95,0.97,0.55,0.75,0.15,0.04,2.088663644522198e7
0.35,0.38,0.26,0.48,0.87,0.18,0.2,0.8,2.0599309244534463e7
0.38,1.0,0.14,0.47,0.47,0.1,0.4,0.14,2.0820743705671627e7
1.0,0.7,0.4,0.61,0.56,0.4,0.8,0.64,2.080178716248594e7
0.75,0.85,0.06,0.62,0.11,0.43,0.97,0.74,2.0946726957023367e7
0.9,0.14,0.45,0.05,0.17,0.47,0.26,0.34,2.084760040631558e7
0.16,0.29,0.67,0.64,0.34,0.75,0.29,0.32,2.0870997746896517e7
0.9,0.99,0.06,0.39,0.11,0.48,1.0,0.12,2.0862850962468706e7
0.83,0.89,0.38,0.14,0.34,0.78,0.31,0.78,2.0919805385955215e7
0.99,0.77,0.34,0.09,0.56,0.4,0.16,0.39,2.0749576489830174e7
0.43,0.23,0.94,0.96,0.77,0.3,0.98,0.73,2.0558986877943277e7
0.72,0.23,0.07,0.65,0.74,0.71,0.28,0.36,2.0756770470900573e7
0.17,0.95,0.28,0.04,0.96,0.55,0.05,0.27,2.066374042014556e7
0.22,0.2,0.28,0.93,0.49,0.92,0.53,0.43,2.1049968733991604e7
0.75,0.81,0.97,0.01,0.14,0.91,0.16,0.37,2.1003202925546538e7
1.0,0.61,0.49,0.6,0.91,0.64,0.19,0.95,2.0709848039651953e7
0.16,0.91,0.11,0.59,0.03,0.07,0.29,0.65,2.1468942170332324e7
0.55,0.24,0.37,0.76,0.21,0.98,0.97,0.15,2.099646116280176e7
0.8,0.1,0.06,0.42,0.57,0.43,0.36,0.24,2.075574259180707e7
0.97,0.87,0.15,0.31,0.98,0.06,0.7,0.62,2.0770280123177636e7
0.31,0.93,0.24,0.52,0.78,0.85,0.63,0.51,2.08994275605871e7
0.14,0.66,0.37,0.01,0.57,0.84,0.78,0.17,2.122732583547907e7
0.67,0.55,0.59,0.29,0.93,0.07,0.87,0.92,2.0613230477428667e7
0.24,0.17,0.32,0.16,0.6,0.6,0.89,0.32,2.0546778658457544e7
0.17,0.62,0.95,0.15,0.93,0.69,0.35,0.88,2.074195285524115e7
0.88,0.99,0.65,0.76,0.61,0.13,0.11,0.16,2.05860935157611e7
0.67,0.17,0.26,0.52,0.86,0.22,0.48,0.15,2.0617500294603936e7
0.61,0.27,0.79,0.71,0.86,0.62,0.89,0.8,2.0572921257428467e7
0.26,0.31,0.17,0.95,0.07,0.66,0.17,0.55,2.144075913277506e7
0.53,0.41,0.78,0.57,0.64,0.4,0.38,0.67,2.0521408203462265e7
0.28,0.23,0.59,0.7,0.4,0.11,0.58,0.97,2.0632672616252735e7
0.46,0.65,0.8,0.38,0.9,0.84,0.61,0.4,2.0828845766906787e7
