α_v,α_s,α_v_error,α_s_error,decay,MSE
0.71,0.7,0.08,0.42,0.75,3.2541556370112924e6
0.48,0.37,0.56,0.5,0.07,3.3081582868327224e6
0.37,0.91,0.9,0.7,0.32,3.2588597660531336e6
0.48,0.04,0.57,0.24,0.61,3.4254652644990655e6
0.63,0.29,0.25,0.36,0.71,3.3080660140476404e6
0.39,0.54,0.79,0.98,0.75,3.298351031259147e6
0.12,0.37,0.63,0.44,0.68,3.375290710778869e6
0.36,0.32,0.1,0.81,0.66,3.329250039509404e6
0.04,0.5,0.42,0.82,0.84,3.3804836613902412e6
0.39,0.23,0.01,0.95,0.3,3.3391902340574944e6
0.62,0.49,0.28,0.58,0.81,3.283130360907996e6
0.98,0.66,0.47,0.53,0.05,3.265938854713686e6
0.74,0.24,0.72,0.42,0.08,3.3130957266877377e6
0.92,0.9,0.62,0.47,0.54,3.2320325109807984e6
0.88,0.46,1.0,0.6,0.45,3.2851995663800435e6
0.24,0.15,0.98,0.52,0.5,3.3841546092005614e6
0.91,0.73,0.76,0.98,0.57,3.2526989202225124e6
0.5,0.3,0.25,0.61,0.52,3.315517215809314e6
0.73,0.62,0.8,0.16,0.79,3.2636225163827594e6
0.44,0.02,0.71,0.9,0.46,3.4687593401451795e6
0.07,0.27,0.67,0.69,0.66,3.4040605062000677e6
0.84,0.87,0.72,0.15,0.47,3.2330665677719032e6
0.06,0.04,1.0,0.39,0.49,3.505055866661638e6
0.25,0.27,0.17,0.16,0.52,3.3554766912577506e6
0.54,0.16,0.4,0.2,0.47,3.340437774474215e6
0.63,0.48,0.98,0.05,0.21,3.283841731470425e6
0.51,0.55,0.19,0.27,0.3,3.2836915765099195e6
0.34,0.6,0.47,0.52,0.88,3.2985805168540995e6
0.27,0.09,0.01,0.03,0.28,3.4056420941662113e6
0.87,0.3,0.99,0.89,0.69,3.305288873296849e6
0.39,0.2,0.73,0.45,0.51,3.3454254807727206e6
0.17,0.78,0.35,0.6,0.26,3.312370651563512e6
0.65,0.2,0.41,0.4,0.29,3.3233997027952177e6
0.15,0.3,0.44,0.44,0.16,3.3752363232175647e6
0.04,0.69,0.05,0.52,0.95,3.3596418796976833e6
0.87,0.95,0.73,0.39,0.59,3.224520380992971e6
0.16,0.53,0.97,0.91,0.6,3.3443686459214115e6
0.76,0.01,0.66,0.41,0.31,3.467152705031012e6
0.02,0.08,0.55,0.86,0.99,3.469065088653846e6
0.06,0.99,0.22,0.72,0.04,3.3249734468195634e6
0.25,0.35,0.4,0.71,0.5,3.3443960499815545e6
0.96,0.82,0.69,0.17,0.86,3.2440861938043563e6
0.32,0.84,0.81,0.29,0.35,3.2740987074546567e6
0.8,0.06,0.49,0.48,0.21,3.3841748330428037e6
0.23,0.68,0.32,0.99,0.89,3.3095313797770375e6
0.61,0.24,0.83,0.58,0.27,3.3171845259636864e6
0.35,0.04,0.59,0.97,0.23,3.4407681035772134e6
0.9,0.23,0.05,0.85,0.49,3.3176955118489508e6
0.59,0.38,0.53,0.87,0.1,3.2981718213241426e6
0.77,0.04,0.01,0.27,0.87,3.4083951626735083e6
0.81,0.42,0.04,0.71,0.94,3.288192827519475e6
0.33,0.2,0.74,0.6,0.4,3.3541473032600894e6
0.67,0.08,0.87,0.44,0.31,3.370523178958449e6
0.6,0.63,0.26,0.28,0.8,3.2673153414221825e6
0.85,0.69,0.67,0.62,0.6,3.255538671955196e6
0.53,0.03,0.23,0.33,0.95,3.43816941056143e6
0.01,0.9,0.04,0.8,0.19,3.355980156892589e6
0.45,0.9,0.34,0.02,0.89,3.2493811232902836e6
0.69,0.73,0.06,0.51,0.01,3.2510391540000876e6
0.8,0.76,0.93,0.85,0.07,3.2459715747736096e6
0.96,0.71,0.46,0.79,0.01,3.258115728488882e6
0.62,0.57,1.0,0.67,0.26,3.2734638159107943e6
0.92,0.41,0.62,0.7,0.58,3.2932448646714725e6
0.22,0.46,0.49,0.23,0.68,3.3375714643556313e6
0.53,0.31,0.83,0.53,0.01,3.311530514540708e6
0.14,0.02,0.22,0.02,0.46,3.519694726579105e6
0.83,0.26,0.79,0.16,0.03,3.3102019700860046e6
0.02,0.15,0.63,0.08,0.96,3.4364254216872924e6
0.51,0.77,0.96,0.39,0.03,3.2575104772147043e6
0.46,0.65,0.49,0.24,0.12,3.276746439901158e6
0.22,0.54,0.41,0.29,0.82,3.328194155196636e6
0.34,0.52,0.61,0.21,0.57,3.308006865108459e6
0.59,0.35,0.23,0.12,0.64,3.3019689671296063e6
0.14,0.17,0.22,0.65,0.66,3.4029735068977466e6
0.26,0.67,0.13,0.64,0.91,3.3044862155235074e6
0.3,0.82,0.73,0.63,0.76,3.2797464995925925e6
0.3,0.53,0.82,0.96,0.4,3.3134803015913116e6
0.06,0.69,0.59,0.05,0.19,3.356303588752079e6
0.09,0.66,0.26,0.96,0.05,3.351030783341201e6
0.94,0.09,0.97,0.9,0.28,3.3640630826024516e6
0.74,0.15,0.09,0.54,0.02,3.334630299348091e6
0.17,0.91,0.42,0.27,0.15,3.298141645842598e6
0.36,0.11,0.54,0.94,0.37,3.37973187025679e6
0.86,0.28,0.2,0.34,0.74,3.3078750259658964e6
0.98,0.58,0.07,0.99,0.69,3.276093443620436e6
0.67,0.67,0.61,0.81,0.41,3.259048204283125e6
0.98,0.84,0.06,0.65,0.97,3.2429201715949243e6
0.34,0.27,0.08,0.04,0.97,3.3394906967947483e6
0.11,0.39,0.91,0.51,0.08,3.37608828105302e6
0.44,0.9,0.6,0.29,0.29,3.250564965834114e6
0.53,0.88,0.66,0.98,0.71,3.243287461723035e6
0.43,0.82,0.04,0.25,0.49,3.2604333854984287e6
0.44,0.45,0.78,0.48,0.01,3.3027454140368956e6
0.28,0.04,0.58,0.68,0.49,3.4516194858828685e6
0.94,0.69,0.44,0.6,0.94,3.2594049878333886e6
0.65,0.62,0.78,0.11,0.7,3.2659551539372653e6
0.18,0.43,0.58,0.58,0.54,3.350726541021057e6
0.27,0.53,0.88,0.39,0.24,3.318995247501411e6
0.58,0.09,0.17,0.8,0.04,3.368540539527185e6
0.94,0.93,0.3,0.1,0.74,3.229481763853075e6
0.68,0.73,0.14,0.43,0.96,3.2513703599751936e6
0.94,0.45,0.94,0.29,0.42,3.2894763391862256e6
0.6,0.1,0.56,0.96,0.33,3.361263983219256e6
0.73,0.65,0.35,0.02,0.59,3.259919066086417e6
0.44,0.03,0.42,0.49,0.55,3.446766885398351e6
0.77,0.34,0.2,0.45,0.25,3.2979667222813442e6
0.54,0.46,0.6,0.82,0.88,3.291917468186484e6
0.69,0.66,0.31,0.22,0.67,3.2596040550906816e6
0.45,0.82,0.23,0.21,0.6,3.258051342211091e6
0.72,0.39,0.85,0.17,0.07,3.291955267299189e6
0.96,0.49,0.87,0.91,0.12,3.285856760815574e6
0.93,0.07,0.89,0.47,0.13,3.377229548585871e6
0.31,0.02,0.44,0.83,0.99,3.48525268796668e6
0.6,0.37,0.52,0.75,0.65,3.298837567486032e6
0.2,0.7,0.87,0.23,0.92,3.3140339819119126e6
0.2,0.25,0.71,0.24,0.35,3.369738661534147e6
0.53,0.14,0.77,0.54,0.39,3.347970408169413e6
0.5,0.41,0.19,0.82,0.12,3.301338927593733e6
0.02,0.23,0.31,0.35,0.37,3.4176116842762884e6
0.64,0.04,0.5,0.06,0.57,3.4133454533478995e6
0.54,0.57,0.33,0.28,0.91,3.27874746754102e6
0.8,0.14,0.77,0.36,0.63,3.3378227570709893e6
0.28,0.96,0.22,0.45,0.07,3.2689020658380073e6
0.76,0.1,0.07,0.23,0.95,3.355533543975118e6
0.31,0.91,0.51,0.78,0.81,3.268394214433769e6
0.75,0.56,0.26,0.62,0.87,3.2707896330538252e6
0.96,0.84,0.9,0.23,0.47,3.241571129381119e6
0.26,0.38,0.82,0.26,0.7,3.3386745473850444e6
0.09,0.38,0.7,0.41,0.25,3.3837557318863487e6
0.96,0.74,0.46,0.36,0.14,3.2542740965279182e6
0.38,0.09,0.3,0.96,0.38,3.388298417504439e6
0.8,0.19,0.04,0.09,0.72,3.3233599257410797e6
0.08,0.15,0.99,0.94,0.85,3.4276463550728476e6
0.37,0.41,0.77,0.47,0.23,3.3165132601755653e6
0.83,0.21,0.02,0.9,0.59,3.31934800258272e6
0.07,0.92,0.44,0.04,0.61,3.3285380682156067e6
0.68,0.02,0.15,0.79,0.7,3.450243567059783e6
0.07,0.99,0.21,0.29,0.81,3.3219848153541675e6
0.73,0.69,0.13,0.01,0.64,3.25498124836378e6
0.53,0.26,0.85,0.67,0.96,3.3190641125714006e6
0.04,0.97,0.86,0.65,0.07,3.3313828416191433e6
0.68,0.35,0.07,1.0,0.23,3.297935178897782e6
0.45,0.06,0.65,0.84,0.66,3.403936686963301e6
0.97,0.52,0.63,0.51,0.83,3.28285118297642e6
0.7,0.3,0.3,0.92,0.23,3.3041946303748763e6
0.48,0.32,0.53,0.79,0.58,3.314633045541777e6
0.49,0.88,0.61,0.75,0.75,3.2471093164373897e6
0.8,0.13,0.73,0.86,0.28,3.341541476343049e6
0.29,0.12,0.56,0.86,0.08,3.3861227167641707e6
0.09,0.77,0.74,0.33,0.28,3.338295879906128e6
0.96,0.98,0.12,0.01,0.28,3.224914697656773e6
0.34,0.32,0.09,0.1,0.28,3.3322681034940216e6
0.7,0.96,0.06,0.16,0.21,3.224426172219372e6
0.22,0.72,0.94,0.73,0.84,3.3070631294466043e6
0.21,0.38,0.81,0.12,0.52,3.349362377371289e6
0.75,0.8,0.11,0.28,0.46,3.2412320333529892e6
0.05,1.0,0.37,0.77,0.41,3.3267223305870104e6
0.38,0.14,0.84,0.9,0.29,3.3640716196446223e6
0.63,0.26,0.21,0.16,0.94,3.312739150314065e6
0.46,0.79,0.85,0.41,0.36,3.2603202885203576e6
0.85,0.7,0.85,0.28,0.84,3.2542801110446863e6
0.6,0.13,0.63,0.71,0.61,3.3469547269297834e6
0.19,0.03,0.31,0.38,1.0,3.486090176566748e6
0.49,0.56,0.68,0.62,0.36,3.2843730580675583e6
0.57,0.23,0.29,0.1,0.25,3.321436535135919e6
0.86,0.91,0.78,0.6,0.45,3.2287901580564617e6
0.93,0.62,0.71,0.16,0.88,3.267717110560654e6
0.39,0.06,0.53,0.62,0.88,3.4109836597838504e6
0.31,0.73,0.58,0.94,0.24,3.2882587459711405e6
0.14,0.29,0.49,0.27,0.28,3.3796059547558576e6
0.68,0.3,0.31,0.18,0.21,3.304716052886949e6
0.41,0.57,0.73,0.43,0.26,3.292171192821134e6
0.93,0.54,0.09,0.12,0.07,3.2777583692643717e6
0.9,0.03,0.43,0.56,0.8,3.4241960197762633e6
0.02,0.82,0.22,0.38,0.19,3.3522440286029465e6
0.27,0.07,0.4,0.39,1.0,3.420193915957234e6
0.67,0.81,0.47,0.5,0.75,3.2421537014995934e6
0.33,0.03,0.68,0.84,0.84,3.4606130383769246e6
0.04,0.43,0.7,0.36,0.26,3.3881768736123927e6
0.2,0.49,0.86,0.68,0.09,3.3386975517074727e6
0.64,0.98,0.43,0.01,0.54,3.2252125060961116e6
0.69,0.79,0.97,0.27,0.97,3.243794649322335e6
0.55,0.96,0.66,0.38,0.75,3.2333922107905615e6
0.76,0.09,0.21,0.52,0.51,3.361368936602354e6
0.31,0.51,0.74,0.41,0.03,3.314095022020993e6
0.93,0.89,0.64,0.39,0.92,3.2337110114502013e6
0.55,0.89,0.95,0.94,0.26,3.240502509068468e6
0.14,0.6,0.15,0.73,0.42,3.3419476714250804e6
0.97,0.29,0.07,0.08,0.04,3.3120525849824557e6
0.76,0.02,0.91,0.91,0.71,3.446990948304969e6
0.64,0.48,0.73,0.62,0.64,3.283381655513956e6
0.14,0.62,0.53,0.23,0.84,3.3395928210823527e6
0.07,0.12,0.72,0.77,0.2,3.441517180782232e6
0.94,0.58,0.93,0.57,0.96,3.2733504467594246e6
1.0,0.83,0.49,0.33,0.01,3.245692138417849e6
0.87,0.12,0.89,0.64,0.3,3.346690512925748e6
0.05,0.89,0.81,0.9,0.89,3.3367805628161207e6
0.32,0.51,0.8,0.26,1.0,3.3124104152025143e6
0.62,0.9,0.58,0.14,0.7,3.23446460058555e6
0.5,0.98,0.41,0.82,0.13,3.2361665804218412e6
0.22,0.64,0.5,0.49,0.36,3.3164358575203754e6
0.15,0.94,0.27,0.29,0.62,3.300674677374441e6
0.33,0.9,0.22,0.57,0.37,3.2660653262962783e6
0.99,0.73,0.86,0.32,0.76,3.2577229673423753e6
0.1,0.22,0.92,0.39,0.57,3.403902230423513e6
0.48,0.92,0.83,0.81,0.15,3.243987686827898e6
0.29,0.28,0.69,0.13,0.17,3.346305666256207e6
0.84,0.14,0.39,0.74,0.8,3.3383109925536755e6
0.88,0.97,0.38,0.33,0.39,3.2226119977899846e6
0.13,0.64,0.31,0.48,0.97,3.340309222787703e6
0.24,0.94,0.43,0.77,0.82,3.2786809643713916e6
0.7,0.16,0.37,1.0,0.43,3.3322414873772366e6
0.09,0.03,0.18,0.06,0.04,3.513762112569023e6
0.05,0.07,0.42,0.48,0.17,3.474253517143064e6
0.15,0.96,0.12,0.71,0.53,3.298743886611519e6
0.09,0.73,0.51,0.46,0.71,3.342892206982507e6
0.91,0.01,0.78,0.96,0.4,3.4642390752661694e6
0.01,0.17,0.29,0.84,0.35,3.441275236636642e6
0.55,0.23,0.47,0.31,0.79,3.3228374362617843e6
0.58,0.76,0.18,0.09,0.02,3.252988054562467e6
0.26,0.84,0.91,0.09,0.4,3.285014412808098e6
0.57,0.48,0.65,0.02,0.17,3.287320108259305e6
0.71,0.65,0.31,0.83,0.34,3.260305824148059e6
0.56,0.1,0.36,0.76,0.4,3.363913050007809e6
0.32,0.83,0.96,0.09,0.54,3.2751984789483724e6
0.33,0.98,0.64,0.58,0.24,3.258383885157646e6
0.92,0.9,0.68,0.01,0.1,3.2320325109807984e6
0.4,0.56,0.91,0.52,0.29,3.294651445995704e6
0.35,0.08,0.64,0.94,0.05,3.3993291469580913e6
0.56,0.49,0.34,0.57,0.99,3.286821782118338e6
0.67,0.25,0.26,0.82,0.62,3.312835618562093e6
0.62,0.53,0.09,0.56,0.95,3.2783038413632475e6
0.21,0.89,0.36,0.29,0.45,3.29031031623252e6
0.66,0.65,0.84,0.41,0.55,3.2618777534664497e6
1.0,0.07,0.23,0.85,0.86,3.3803829500159794e6
0.81,0.91,0.57,0.17,0.1,3.228089344151292e6
1.0,0.96,0.34,0.26,0.51,3.229787645794397e6
0.24,0.74,0.5,0.85,0.34,3.300401916524722e6
0.02,0.67,0.56,0.92,0.7,3.3674853500509053e6
0.18,0.5,0.76,0.23,0.16,3.3425107947600344e6
0.14,0.61,0.43,0.68,0.93,3.3407703709746553e6
0.87,0.84,0.97,0.65,0.07,3.2373861606532023e6
0.21,0.81,0.55,0.25,0.73,3.299021551218619e6
0.36,0.76,0.75,0.1,0.44,3.2767675557662696e6
0.96,0.84,1.0,0.98,0.92,3.241571129381119e6
0.66,0.69,0.44,0.5,0.2,3.2569956453222856e6
0.36,0.27,0.6,0.76,0.39,3.3364812482041456e6
0.31,0.79,0.04,0.78,0.11,3.2813715430118204e6
0.14,0.58,0.46,0.79,0.9,3.344300941390451e6
0.02,0.48,0.64,0.96,0.78,3.3872557888779095e6
0.92,0.92,0.92,0.47,0.38,3.229674371139995e6
0.13,0.53,0.79,0.81,0.13,3.353237871540494e6
0.96,0.63,0.63,0.06,0.02,3.268327135571108e6
0.43,0.35,0.44,0.88,0.51,3.316096426681009e6
0.63,0.96,0.09,0.62,0.35,3.2276988494804986e6
0.88,0.21,0.16,0.34,0.73,3.3207691388100833e6
0.72,0.38,0.06,0.13,0.22,3.2932048963925387e6
0.51,0.05,0.09,0.6,0.81,3.409112723751858e6
0.68,0.46,0.74,0.1,0.8,3.28430877473778e6
0.64,0.02,0.16,0.38,0.87,3.452415122400595e6
0.32,0.58,0.15,0.3,0.81,3.3041751632792046e6
0.22,0.31,0.81,0.42,0.72,3.3560402216633675e6
0.26,0.54,0.87,0.18,0.86,3.319770475535815e6
0.85,0.01,0.37,0.01,0.72,3.464781667302713e6
0.2,0.71,0.17,0.54,0.31,3.312865571807762e6
0.05,0.18,0.31,0.73,0.08,3.424825627577712e6
0.21,0.16,0.25,0.1,0.77,3.387523806529093e6
0.38,0.89,0.59,0.82,0.7,3.259471765307102e6
0.71,0.18,0.61,0.36,0.55,3.3264028021326168e6
0.62,0.03,0.54,0.16,0.91,3.4316516732954714e6
0.33,0.7,0.04,0.73,0.12,3.2884131042193677e6
0.57,0.96,0.41,0.49,0.53,3.23177470237018e6
0.03,0.18,0.92,0.98,0.09,3.4252172791111055e6
0.1,0.06,0.71,0.54,0.56,3.4712791423965693e6
0.38,0.95,0.27,0.84,0.23,3.2534886856730077e6
0.17,0.53,0.9,0.68,0.8,3.3416302282683738e6
0.05,0.68,0.47,0.38,0.67,3.359382666585844e6
0.07,0.82,0.53,0.7,0.16,3.339062299359613e6
0.68,0.88,0.21,0.23,0.8,3.2337004005962065e6
0.76,0.5,0.74,0.91,0.62,3.278094056105115e6
0.4,0.54,0.98,0.22,0.69,3.2970166040863656e6
0.57,0.93,0.98,0.83,0.19,3.2347377732397653e6
0.74,0.68,0.11,0.86,0.4,3.2560679626233443e6
0.43,0.66,0.84,0.47,0.1,3.279014359065499e6
0.84,0.65,0.61,0.19,0.17,3.260319071562121e6
0.32,0.8,0.71,0.79,0.19,3.2785458408736708e6
0.07,0.49,0.71,0.95,0.24,3.3767720406747507e6
0.57,0.32,0.41,0.81,0.65,3.307207050667001e6
0.69,0.39,0.7,0.71,0.28,3.2925921086314693e6
0.39,0.52,0.82,0.9,0.83,3.3007123285570648e6
0.9,0.74,0.24,0.01,0.26,3.2509737006114163e6
0.68,0.61,0.2,0.99,0.9,3.2660468283509435e6
0.87,0.03,0.27,0.36,0.54,3.4240294477658058e6
0.6,0.08,0.15,0.54,0.26,3.3741094386805226e6
0.48,0.86,0.78,0.68,0.34,3.2503087716288045e6
0.95,0.22,0.73,0.5,0.3,3.3222212929008882e6
0.96,0.77,0.57,0.45,0.45,3.250438097639707e6
0.19,0.21,0.81,0.67,0.95,3.379710936231607e6
0.11,0.7,0.6,0.95,0.53,3.3397140217274614e6
0.51,0.37,0.89,0.62,0.32,3.305351543196446e6
0.67,0.4,0.48,0.09,0.93,3.291950027053068e6
0.14,0.05,0.18,0.83,0.14,3.469578599243951e6
0.83,0.92,0.03,0.04,0.7,3.227127834901683e6
0.34,0.31,0.74,0.27,0.63,3.3336290382231968e6
0.12,0.17,0.41,0.43,0.46,3.409128939978227e6
0.8,0.47,0.8,0.99,0.19,3.28192724324321e6
0.01,0.86,0.6,0.2,0.19,3.3596934624517225e6
0.85,0.64,0.05,0.55,0.42,3.2618279339952376e6
0.25,0.52,0.4,0.66,0.29,3.324125253659905e6
0.31,0.78,0.61,0.45,0.71,3.282507160037972e6
0.28,0.24,0.05,0.04,0.43,3.3546753265409674e6
0.68,0.19,0.02,0.58,0.81,3.3246780318932235e6
0.76,0.66,0.09,0.44,0.75,3.258360556965347e6
0.29,0.51,0.56,0.72,0.97,3.317613140362761e6
0.43,0.18,0.49,0.83,0.65,3.345346652364848e6
0.04,0.53,0.24,0.28,0.19,3.377196372936075e6
0.29,0.94,0.96,0.8,0.56,3.26895771257938e6
0.5,0.82,0.17,0.05,0.06,3.252722855226367e6
0.38,0.93,0.3,0.86,0.22,3.2554172564265407e6
0.83,0.35,0.68,0.52,0.34,3.297365391046187e6
0.11,0.81,0.78,0.1,0.57,3.3270443077402664e6
0.14,0.27,0.82,0.38,0.76,3.3825998141261367e6
0.75,1.0,0.44,0.97,0.95,3.2191538634361536e6
0.02,0.6,0.79,0.49,0.71,3.3747719621809777e6
0.94,0.32,0.5,0.14,0.1,3.3059013606445487e6
0.39,0.36,0.86,0.54,0.24,3.3198616904401546e6
0.27,0.16,0.53,0.24,0.09,3.3750497376334984e6
0.42,0.06,0.57,0.51,0.02,3.407306348168332e6
0.05,0.5,0.79,0.54,0.81,3.3795698626027377e6
0.57,0.87,0.97,0.13,0.04,3.241094943363826e6
0.79,0.08,0.55,0.98,0.68,3.3677251032644254e6
0.88,0.05,0.49,0.53,0.57,3.394940396519234e6
0.41,0.46,0.23,0.46,0.03,3.305179979901864e6
0.47,0.66,0.91,0.63,0.82,3.274479584293262e6
0.89,0.44,0.32,0.98,0.31,3.28807585507558e6
0.13,0.96,0.83,0.83,0.76,3.3047548140348643e6
0.41,0.57,0.25,0.62,0.26,3.292171192821134e6
0.89,0.08,0.82,0.66,0.73,3.3687046644401485e6
0.31,0.14,0.47,0.44,0.73,3.3746242905873023e6
0.72,0.85,0.24,0.44,0.89,3.23585570115132e6
0.44,0.01,0.92,0.01,0.74,3.4897794150856338e6
0.76,0.96,0.12,0.04,0.72,3.2229226380818244e6
0.12,0.51,0.96,0.49,0.82,3.358744011509197e6
0.27,0.71,0.07,0.09,0.62,3.2978556615754855e6
0.54,0.01,0.01,0.14,0.15,3.480327867464877e6
