α_v,α_s,α_v_error,α_s_error,α_v_CCC,α_s_CCC,CCC,decay,MSE
0.02,0.74,0.39,0.46,0.92,0.99,0.6,0.03,5.489456090051215e6
0.04,0.58,0.06,0.96,0.72,0.15,0.66,0.24,5.4298489340975955e6
0.42,0.5,0.38,0.81,0.29,0.56,0.39,0.27,5.420572830527722e6
0.3,0.13,0.3,0.07,0.8,0.07,0.82,0.36,5.456634383725116e6
0.43,0.95,0.19,0.02,0.14,0.05,0.32,0.5,5.446985926989177e6
0.62,0.43,0.77,0.21,0.28,0.16,0.22,0.84,5.428098993309856e6
0.41,0.44,0.41,0.52,0.66,0.06,0.24,0.76,5.439171874243767e6
0.06,0.48,0.86,0.75,0.08,0.43,0.36,0.22,5.456349790550787e6
0.9,0.26,1.0,0.38,0.03,0.06,0.33,0.48,5.50665222020253e6
0.53,0.42,0.14,0.32,0.06,0.28,0.21,0.79,5.439722239705317e6
0.44,0.17,0.66,0.35,0.62,0.94,0.32,0.37,5.448334659166724e6
0.28,0.93,0.37,0.12,0.58,0.87,0.8,0.86,5.4449196968091205e6
0.6,0.6,0.88,0.39,0.16,0.89,0.64,0.58,5.430740123640703e6
0.71,0.27,0.84,0.73,0.19,0.2,0.59,0.26,5.425313193338519e6
0.18,0.96,0.46,0.65,0.02,0.79,0.06,0.18,5.493683655151483e6
0.75,0.25,0.87,0.42,0.99,0.38,0.06,0.36,5.448733937097108e6
0.57,0.79,0.44,0.19,0.72,0.25,0.87,0.22,5.444883971356083e6
0.05,0.23,0.42,0.69,0.02,0.24,0.65,0.56,5.454479972474154e6
0.42,0.33,0.25,0.62,0.63,0.48,0.69,0.07,5.439910603057477e6
0.83,0.41,0.84,0.59,0.7,0.71,0.01,0.33,5.438763885862581e6
0.08,0.47,0.54,0.7,0.25,0.92,0.41,0.57,5.446936308486852e6
0.48,0.01,0.06,0.53,0.46,0.91,0.04,0.56,5.433440762563311e6
0.22,0.62,0.25,0.32,0.4,0.41,0.7,0.98,5.4291157585326675e6
0.42,0.28,0.99,0.04,0.36,0.16,0.57,0.38,5.428936787926262e6
0.39,0.26,0.66,0.98,0.59,0.68,0.63,0.4,5.450896022494322e6
0.29,0.25,0.61,0.07,0.65,0.44,0.35,0.37,5.453346325263257e6
0.16,1.0,0.38,0.25,0.58,0.59,0.25,0.27,5.456907246021664e6
0.05,0.21,0.9,0.16,1.0,0.58,0.98,0.76,5.474892898857778e6
0.11,0.69,0.24,0.6,0.88,0.76,0.91,0.85,5.4364405402422985e6
0.44,0.69,1.0,0.25,0.55,0.38,0.74,0.65,5.438076334360242e6
0.75,0.69,0.34,0.68,0.44,0.89,0.33,0.26,5.432177396478738e6
0.85,0.97,0.58,0.63,0.32,0.39,0.37,0.28,5.429642842572592e6
0.2,0.66,0.83,0.76,0.32,0.88,0.14,0.85,5.437646822051981e6
0.11,0.74,0.53,0.58,0.6,0.42,0.16,0.93,5.426812994191134e6
0.19,0.95,0.51,0.88,0.92,0.5,0.92,0.74,5.4729015428912155e6
0.4,0.82,0.09,0.85,0.26,0.75,0.43,0.38,5.4247510344219655e6
0.9,0.88,0.13,0.16,0.48,0.31,0.06,0.66,5.429211868087334e6
0.92,0.87,0.21,0.98,0.51,0.24,0.36,0.16,5.4411260620201435e6
0.91,0.7,0.71,0.69,0.97,0.54,0.21,0.57,5.445902035601321e6
0.83,0.09,0.19,0.01,0.35,0.98,0.28,0.58,5.434187972754609e6
0.82,0.63,0.11,0.13,0.07,0.75,0.59,0.67,5.443598179769418e6
0.09,0.75,0.37,0.48,1.0,0.04,0.77,0.55,5.445509966986948e6
0.77,0.53,0.96,0.3,0.1,0.64,0.49,0.7,5.444596762807003e6
0.71,0.11,0.34,0.23,0.24,0.63,0.37,0.17,5.437397485114517e6
0.51,0.5,0.86,0.71,0.22,0.19,0.43,0.53,5.431422481830771e6
0.19,1.0,0.22,0.37,0.03,0.58,0.79,0.38,5.44165778986362e6
0.86,0.39,0.15,0.23,0.31,0.66,0.14,0.07,5.431515188346134e6
0.84,0.03,0.68,0.66,0.51,0.91,0.41,0.88,5.432542370213017e6
0.19,0.31,0.4,0.65,0.88,0.57,0.71,0.99,5.442096241441047e6
0.45,0.68,0.43,0.62,0.32,0.31,0.04,0.51,5.42768647057727e6
0.38,0.29,0.58,0.75,0.88,0.62,0.57,1.0,5.4517817237784285e6
0.75,0.75,0.24,0.65,0.59,0.46,0.02,0.37,5.428826615089825e6
0.7,0.17,0.05,0.43,0.33,0.34,0.61,0.51,5.424832967337997e6
0.91,0.15,0.07,0.23,0.2,0.88,0.22,0.99,5.439451231395934e6
0.11,0.08,0.03,0.52,0.41,0.11,0.1,0.72,5.4230593835440185e6
0.99,0.29,0.95,0.88,0.55,0.33,0.78,0.6,5.431066860731673e6
0.79,0.23,0.49,0.84,0.83,0.49,0.16,0.63,5.443649038030239e6
0.31,0.22,0.01,0.63,0.35,0.04,0.04,0.18,5.435114123695914e6
0.35,0.59,0.35,0.85,0.6,0.71,0.45,1.0,5.439196878057049e6
0.38,0.08,0.51,0.42,0.22,0.36,0.08,0.12,5.41182970515942e6
0.19,0.32,0.2,0.19,0.65,0.78,0.67,0.91,5.456162099855956e6
0.96,0.41,0.72,0.87,0.71,0.85,0.87,0.66,5.450554871012436e6
0.62,0.93,0.62,0.45,0.58,0.69,0.19,0.66,5.4325269971310785e6
0.42,0.22,0.7,0.42,0.56,0.93,0.02,0.38,5.438521298532177e6
0.7,0.17,0.08,0.34,0.97,0.9,0.42,0.24,5.449782244635222e6
0.2,0.59,0.75,0.77,0.78,0.83,0.84,0.8,5.470930128324664e6
0.59,0.81,1.0,0.69,0.45,0.54,0.59,0.24,5.428812788194234e6
0.4,0.09,0.86,0.37,0.56,0.38,0.74,0.75,5.456821980814347e6
0.21,0.36,0.22,0.07,0.35,0.91,0.22,0.08,5.43520912562116e6
0.87,0.39,0.68,0.84,0.71,0.28,0.53,0.93,5.430562772781845e6
0.25,0.28,0.84,0.23,0.56,0.79,0.46,0.62,5.453672916316332e6
0.49,0.64,0.91,0.57,0.7,0.28,0.44,0.83,5.444540630449368e6
0.92,0.64,0.58,0.11,0.03,0.74,0.6,0.6,5.467515465341471e6
0.06,0.68,0.12,0.65,0.99,0.18,0.65,0.09,5.43337909526065e6
0.87,0.55,0.27,0.89,0.79,0.4,0.83,0.46,5.432225331049303e6
0.12,0.05,0.89,0.6,0.31,0.55,0.09,0.93,5.427799713408418e6
0.22,0.51,0.89,0.78,0.97,0.8,0.19,0.47,5.449398960020502e6
0.52,0.53,0.12,0.44,0.47,0.41,0.26,0.29,5.4232163379437905e6
0.63,0.88,0.03,0.55,0.35,0.89,0.67,0.26,5.428990654071358e6
0.22,0.43,0.4,0.13,0.53,0.09,0.7,0.47,5.44032489995932e6
0.9,1.0,0.01,0.45,0.2,0.65,0.4,0.1,5.435366787255041e6
0.17,0.24,0.26,0.86,0.25,0.32,0.32,0.83,5.41355674619687e6
0.91,0.2,0.64,0.79,0.21,0.8,0.52,0.79,5.437204096524622e6
0.49,0.05,0.02,0.45,0.84,0.14,0.03,0.67,5.440593774708044e6
0.42,0.84,0.83,0.91,0.6,0.86,0.05,0.56,5.437641042270388e6
0.26,0.32,0.92,0.37,0.7,0.44,0.82,0.06,5.453382758114984e6
0.81,0.87,0.87,0.91,0.18,0.36,0.7,0.6,5.427868953013545e6
0.02,0.03,0.69,0.67,0.85,0.95,0.96,0.83,5.525304435247711e6
0.87,0.97,0.37,0.9,0.68,0.75,0.06,0.48,5.435972978473197e6
0.51,0.16,0.42,0.61,0.76,0.83,0.67,0.08,5.459453149977002e6
0.78,0.82,0.89,0.77,0.89,0.36,0.05,0.83,5.451893096562661e6
0.41,0.1,0.15,0.94,0.06,0.03,0.73,0.77,5.416781493888373e6
0.24,0.38,0.21,0.68,0.2,0.59,0.3,0.05,5.422504722918247e6
0.3,0.58,0.59,0.3,0.93,0.07,0.77,0.04,5.438364993367329e6
0.9,0.5,0.37,0.58,0.98,0.52,0.87,0.21,5.447270342396757e6
0.41,0.43,0.26,0.13,0.53,0.02,0.63,0.68,5.449688199463056e6
0.7,0.12,0.06,0.08,0.04,0.59,0.69,0.3,5.452967720348008e6
0.47,0.77,0.4,0.97,0.62,0.11,0.56,0.19,5.456595890449105e6
0.19,0.87,0.97,0.22,0.04,0.98,0.23,0.12,5.478346897078311e6
0.53,0.47,0.51,0.62,0.21,1.0,0.32,0.13,5.438482805450066e6
0.03,0.08,0.67,0.86,0.79,0.36,0.58,0.42,5.457126448476604e6
0.52,0.36,0.35,0.29,0.21,0.21,0.39,0.55,5.426656981640566e6
0.98,0.57,0.08,0.88,0.44,0.03,0.01,0.31,5.443523754141113e6
0.7,0.09,0.35,0.56,0.1,0.23,0.33,0.88,5.442865760583505e6
0.57,0.1,0.2,0.58,0.15,0.86,0.01,0.63,5.438996745531098e6
0.95,0.15,0.51,0.01,0.48,0.93,0.2,0.62,5.435684962803461e6
0.12,0.07,1.0,0.56,0.93,0.44,0.31,0.83,5.469749411369154e6
0.72,0.55,0.91,0.37,0.33,0.72,0.08,0.26,5.441138145324588e6
0.18,0.9,0.69,0.77,0.71,0.25,0.42,0.71,5.446129606201531e6
0.63,0.43,0.7,0.87,0.22,0.41,0.98,0.87,5.419017634548547e6
0.46,0.31,0.63,0.37,0.54,0.87,0.4,0.41,5.44066188343832e6
0.23,0.82,0.83,0.55,0.44,0.68,0.23,0.34,5.438076732402178e6
0.51,0.67,0.21,0.69,0.6,0.68,0.08,0.23,5.430601035402967e6
0.88,0.31,0.68,0.16,0.68,0.67,0.02,0.68,5.438021237140392e6
0.84,0.78,0.71,0.09,0.83,1.0,0.5,0.8,5.44808397838418e6
0.45,0.25,0.04,0.39,0.65,0.6,0.21,0.23,5.433385969655311e6
0.09,0.93,0.99,0.85,0.32,0.51,0.08,0.51,5.428160008689731e6
0.8,0.89,0.79,0.86,0.21,0.98,0.67,0.25,5.436322833563339e6
0.48,0.29,0.71,0.46,0.66,0.96,0.04,0.77,5.440998000103265e6
0.09,0.31,0.73,0.93,0.55,0.42,0.37,0.73,5.438188545704721e6
0.03,0.31,0.52,0.02,0.82,0.27,0.51,0.07,5.47327418015766e6
0.35,0.6,0.56,0.39,0.14,0.49,0.09,0.23,5.429018439992519e6
0.6,0.61,0.73,0.5,0.5,0.82,0.89,0.87,5.432703430664813e6
0.07,0.7,0.53,0.62,0.95,0.26,0.06,0.42,5.445840231738295e6
0.95,0.42,0.26,0.84,0.96,0.12,0.64,0.65,5.444564088672014e6
0.44,0.05,0.86,0.12,0.55,0.98,0.96,0.07,5.460864481479383e6
0.69,0.09,0.41,0.03,0.97,0.49,0.22,0.22,5.472181630810089e6
0.34,0.45,0.91,0.27,0.32,0.67,0.71,0.07,5.430063377112644e6
0.58,0.74,0.59,0.95,0.82,0.9,0.43,0.25,5.44409989875927e6
0.85,0.17,0.26,0.99,0.3,0.36,0.32,0.04,5.429878369636874e6
0.76,0.04,0.69,0.78,0.6,0.78,0.36,0.45,5.434842881266598e6
0.16,0.44,0.78,0.29,0.66,0.3,0.44,0.63,5.46214699904319e6
0.34,0.7,0.52,0.91,0.52,0.19,0.71,0.21,5.43506542196371e6
0.61,0.92,0.04,0.12,0.72,0.87,0.66,0.46,5.441968390466063e6
0.15,0.34,0.42,0.02,0.4,0.76,0.01,0.6,5.430043928549476e6
0.94,0.91,1.0,0.71,0.53,0.76,0.04,0.99,5.437644704309996e6
0.26,0.6,0.82,0.09,0.65,0.55,0.6,0.24,5.4508036117899325e6
0.9,0.94,0.38,0.37,0.91,0.52,0.35,0.7,5.443425299766495e6
0.07,0.54,0.92,0.28,0.74,0.79,0.03,0.93,5.440264306896812e6
0.92,0.29,0.94,0.21,0.8,0.71,0.16,0.03,5.443654027686571e6
0.84,0.92,0.52,0.54,0.84,0.14,0.67,0.42,5.4462534814141e6
0.01,0.98,0.27,0.22,0.93,0.19,0.33,0.29,5.510543727416817e6
0.46,0.87,0.48,0.82,0.69,0.03,0.84,0.9,5.438545044084747e6
0.99,0.83,0.05,0.64,0.87,0.8,0.17,0.11,5.44269997888207e6
0.86,0.83,0.54,0.21,0.03,0.38,0.12,0.57,5.49611732915219e6
0.78,0.24,0.43,0.25,0.79,0.42,0.55,0.59,5.44181583398437e6
0.69,0.55,0.05,0.03,0.95,0.12,0.02,0.25,5.452649584501544e6
0.36,0.8,0.87,0.71,0.57,0.53,0.53,0.37,5.443094075623084e6
0.91,0.01,0.56,0.54,0.53,0.2,0.94,0.3,5.463892124211883e6
0.62,0.53,0.91,0.58,0.84,0.54,0.19,0.55,5.44174193935196e6
0.69,0.94,0.81,0.86,0.66,0.13,0.91,0.42,5.4447291681565605e6
0.55,0.32,0.79,0.21,0.33,0.11,0.38,0.77,5.4304047300756145e6
0.33,0.69,0.5,0.8,0.7,0.52,0.72,0.17,5.449603408066448e6
0.96,0.66,0.47,0.6,0.44,0.38,0.66,0.56,5.421936552448882e6
0.23,0.72,0.56,0.22,0.21,0.82,0.17,0.03,5.433381778398496e6
0.07,0.89,0.85,0.23,0.1,0.31,0.66,0.5,5.472082541166927e6
0.33,0.2,0.74,0.88,0.34,0.29,0.82,0.48,5.419401679980695e6
0.38,0.45,0.27,0.52,0.88,0.78,0.04,0.38,5.442673499680012e6
0.11,0.9,0.6,0.55,0.79,0.26,0.64,0.4,5.485322809004049e6
0.71,1.0,0.26,0.05,0.31,0.74,0.33,0.76,5.427728169322232e6
0.69,0.36,0.97,0.95,0.07,0.48,0.34,0.58,5.447117581777857e6
0.42,0.22,0.62,0.98,0.1,0.15,1.0,0.91,5.418389548824922e6
0.14,0.8,0.22,0.79,1.0,0.24,0.21,0.57,5.449357708180619e6
0.28,0.23,0.98,0.47,0.75,0.82,0.56,0.34,5.452132449125178e6
0.77,0.29,0.55,0.77,0.24,0.77,0.39,0.76,5.440298650559571e6
0.99,0.35,0.74,0.46,0.62,0.75,0.73,0.77,5.445460702957517e6
0.03,0.41,0.13,0.56,0.27,0.27,0.81,0.48,5.467183783452416e6
0.87,0.34,0.18,0.38,0.29,0.59,0.44,0.24,5.426706759217669e6
0.35,0.72,0.29,0.19,0.71,0.4,0.81,0.44,5.445258310400682e6
0.37,0.11,0.66,0.3,0.43,0.17,0.2,0.09,5.428675681878353e6
0.13,0.75,0.92,0.64,0.28,0.48,0.95,0.59,5.440114252542064e6
0.75,0.99,0.8,0.52,0.77,0.01,0.1,0.82,5.494051874298006e6
0.04,0.79,0.03,0.62,0.6,0.49,0.77,0.2,5.464992834384078e6
0.11,0.76,0.63,0.35,0.16,0.06,0.02,0.68,5.42771505961444e6
0.28,0.74,0.22,0.88,0.53,0.44,0.77,0.46,5.428845802755284e6
0.14,0.05,0.43,0.26,0.7,0.33,0.3,0.8,5.455370799989687e6
0.27,0.82,0.53,0.06,0.81,0.74,1.0,0.16,5.4323495538632125e6
0.27,0.79,0.12,0.6,0.66,0.18,0.6,0.3,5.465367726904241e6
0.16,0.48,0.69,0.88,0.78,0.87,0.91,0.38,5.4424863529508095e6
0.72,0.57,0.14,0.72,0.4,0.87,0.92,0.01,5.428069925194215e6
0.65,0.72,0.2,0.22,0.33,0.91,0.4,0.31,5.431601922724625e6
0.77,0.8,0.06,0.5,0.55,0.52,0.66,0.86,5.426984659255333e6
0.56,0.44,0.24,0.9,0.25,0.33,0.99,0.17,5.413296384171212e6
0.08,0.06,0.21,0.31,0.31,0.56,0.61,0.4,5.464684741750757e6
0.62,1.0,0.46,0.33,0.89,0.77,0.53,0.72,5.444473894369695e6
0.54,0.5,0.9,0.72,0.79,0.37,0.53,0.87,5.435710181132397e6
0.99,0.37,0.28,1.0,1.0,0.63,0.82,0.72,5.454194450372366e6
0.99,0.59,0.98,0.56,0.33,0.93,0.94,0.18,5.44174850683168e6
0.3,0.15,0.88,0.21,0.99,0.3,0.63,0.27,5.457923719818624e6
0.89,0.38,0.39,0.81,0.78,0.28,0.49,0.41,5.431929718725847e6
0.98,0.8,0.51,0.01,0.77,0.77,0.25,0.79,5.44161163113943e6
0.55,0.49,0.73,0.8,0.5,0.45,1.0,0.24,5.428501221941734e6
0.47,0.8,0.22,0.71,0.06,0.03,0.36,0.38,5.456121122091565e6
0.6,0.49,0.11,0.54,0.3,0.59,0.34,0.76,5.42293459312889e6
0.67,0.2,0.31,0.98,0.54,0.25,0.33,0.36,5.420475474310599e6
0.34,0.29,0.35,0.14,0.32,0.29,0.11,0.37,5.421734999294413e6
0.98,0.68,0.71,0.02,0.38,0.62,0.08,0.59,5.437540288357124e6
0.66,0.67,0.28,0.57,0.41,0.93,0.83,0.16,5.42637946247013e6
0.49,0.15,0.16,1.0,0.87,0.8,0.43,0.19,5.441697983178879e6
0.53,0.23,0.02,0.22,0.21,0.22,0.34,0.04,5.421312106502522e6
0.65,0.16,0.54,0.44,0.23,0.75,0.24,0.91,5.429980623891018e6
0.01,0.12,0.33,0.02,0.78,0.2,0.58,0.57,5.509039593256227e6
0.19,0.61,0.78,0.8,0.32,0.38,0.87,0.79,5.432290061357381e6
0.83,0.59,0.17,0.94,0.78,0.63,0.95,0.75,5.43519426392428e6
0.53,0.27,0.72,0.32,0.87,0.12,0.85,0.85,5.450222190770871e6
0.91,0.19,0.38,0.84,0.39,0.65,0.28,0.59,5.426286339391532e6
0.49,0.78,0.92,0.64,0.56,0.76,0.13,0.52,5.4364907160152225e6
0.14,0.22,0.38,0.7,0.77,0.48,0.8,0.24,5.479114921180045e6
0.83,0.23,0.2,0.39,0.66,0.28,0.62,0.54,5.43207386260487e6
0.03,0.5,0.38,0.46,0.8,0.41,0.2,0.74,5.421408043953396e6
0.93,0.75,0.26,0.29,0.28,0.35,0.98,0.09,5.413006471228883e6
0.78,0.37,0.08,0.35,0.46,0.85,0.4,0.68,5.432501404946192e6
0.32,0.24,0.37,0.57,0.26,0.68,0.39,0.35,5.4318180343321115e6
0.63,0.24,0.97,0.47,0.01,0.38,0.76,0.14,5.473119272848238e6
0.53,0.08,0.96,0.2,0.64,0.12,0.09,0.5,5.443221741624505e6
0.64,0.86,0.71,0.09,0.89,0.69,0.37,0.86,5.445591335819381e6
0.63,0.96,0.58,0.62,0.73,0.26,0.3,0.56,5.448988996413218e6
0.96,0.35,0.56,0.76,0.4,0.99,0.86,0.39,5.4335970177400075e6
0.27,0.09,0.25,0.83,0.58,0.75,0.38,0.13,5.447059621692565e6
0.76,0.55,0.44,0.31,0.24,0.6,0.91,0.15,5.412153524041979e6
0.94,0.15,0.64,0.05,0.92,0.72,0.2,0.55,5.447539948270861e6
0.83,0.61,0.26,0.6,0.81,0.02,0.98,0.52,5.439310746500216e6
0.67,0.36,0.39,0.67,0.63,0.41,0.95,0.9,5.427590885293484e6
0.81,0.18,0.97,0.99,0.35,0.2,0.85,0.37,5.42195943246517e6
0.77,0.81,0.88,0.84,0.21,0.65,0.5,0.01,5.430414015792973e6
0.85,0.72,0.17,0.62,0.43,0.54,0.68,0.81,5.424331253423758e6
0.38,0.74,0.71,0.73,0.59,0.38,0.76,0.04,5.435364282022503e6
0.92,0.5,0.27,0.77,0.78,0.71,0.4,0.61,5.4382570651695235e6
0.54,0.77,0.37,0.43,0.61,0.75,0.2,0.27,5.433801964055686e6
0.05,0.83,0.52,0.86,0.91,0.65,0.19,0.95,5.433112190882287e6
0.48,0.39,0.91,0.47,0.09,0.32,0.49,0.6,5.438747215346947e6
0.17,0.85,0.39,0.35,0.22,0.18,0.3,0.66,5.422693841135657e6
0.83,0.48,0.09,0.87,0.91,0.26,0.91,0.23,5.43850893547062e6
0.37,0.13,0.59,0.2,0.29,0.77,0.85,0.87,5.44622064324615e6
0.38,0.26,0.61,0.08,0.53,0.41,0.21,0.33,5.431473640316522e6
0.19,0.57,0.05,0.97,0.34,0.6,0.99,0.97,5.420608695960401e6
0.93,0.96,0.7,0.37,0.06,0.92,0.1,0.36,5.484480485085831e6
0.68,0.31,0.21,0.46,0.13,0.62,0.65,0.68,5.426035476965949e6
0.51,0.02,0.15,0.26,0.2,0.55,0.72,0.26,5.479470346517872e6
0.7,0.09,0.78,0.06,0.17,0.7,0.36,0.74,5.435080188134569e6
0.5,0.02,0.3,0.22,0.58,0.33,0.79,0.99,5.472742693246139e6
0.81,0.16,0.31,0.51,0.76,0.54,0.29,0.28,5.448344082742339e6
0.13,0.89,0.99,0.99,0.62,0.7,0.28,0.1,5.453799615285578e6
0.13,0.54,0.46,0.72,0.52,0.83,0.87,0.16,5.442995161240455e6
0.29,0.49,0.67,0.61,0.16,0.28,0.87,0.35,5.420560722550106e6
0.17,0.85,0.06,0.53,0.97,0.07,0.52,0.78,5.4487472339391485e6
0.63,0.15,0.47,0.17,0.37,0.65,0.29,0.27,5.426526797332572e6
0.04,0.49,0.22,0.13,0.68,0.63,0.93,0.78,5.468794576310718e6
0.31,0.42,0.07,0.08,0.44,0.11,0.12,0.8,5.431428478759792e6
0.03,0.76,0.57,0.38,0.55,0.13,0.39,0.09,5.447426371779775e6
0.27,0.6,0.24,0.2,0.14,0.94,0.08,0.57,5.438748472129339e6
0.09,0.18,0.48,0.04,0.88,0.7,0.96,0.26,5.446064213170489e6
0.7,0.18,0.52,0.7,0.16,0.84,0.44,0.85,5.440483397289308e6
0.6,0.37,0.07,0.51,0.52,0.89,0.9,0.76,5.437072098506389e6
0.35,0.31,0.25,0.75,0.84,0.98,0.18,0.53,5.444613350887355e6
0.59,0.5,0.81,0.62,0.79,0.14,0.91,0.42,5.442191632471815e6
0.85,0.12,0.22,0.58,0.6,0.89,0.68,0.39,5.427450822885902e6
0.24,0.31,0.01,0.28,0.43,0.67,0.23,0.93,5.434883504005567e6
0.89,0.64,0.83,0.49,0.79,0.82,0.6,0.03,5.442951575857636e6
0.12,0.24,0.51,0.56,0.7,0.49,0.02,0.13,5.4361484817321235e6
0.24,0.91,0.25,0.17,0.41,0.99,0.9,0.3,5.44231206506541e6
0.12,0.69,0.72,0.62,0.25,0.39,0.8,0.36,5.444954214059865e6
0.6,0.21,0.72,0.84,0.78,0.19,0.86,0.85,5.442431950632394e6
0.1,0.62,0.17,0.74,0.7,0.14,0.08,0.87,5.430270878240513e6
0.06,0.4,0.68,0.03,0.85,0.2,0.58,0.81,5.460872160418894e6
0.69,0.23,0.91,0.87,0.53,0.48,0.11,0.27,5.431166910490971e6
0.99,0.35,0.88,0.57,0.83,0.92,0.24,0.36,5.447443657025833e6
0.96,0.04,0.68,0.79,0.25,0.71,0.85,0.65,5.442305950967984e6
0.33,0.87,0.44,0.33,0.57,0.36,0.1,0.43,5.440428262844985e6
0.32,0.89,0.95,0.33,0.91,0.46,0.62,0.11,5.442010315978102e6
0.01,0.57,0.98,0.14,0.62,0.77,0.48,0.31,5.478262570398966e6
0.52,0.28,0.26,0.13,0.34,0.31,0.25,0.73,5.421625311863641e6
0.14,0.31,0.25,0.1,0.23,0.57,0.43,0.19,5.429886250794994e6
0.06,0.96,1.0,0.78,0.64,0.28,0.25,0.81,5.43666582151833e6
0.21,0.25,0.04,0.73,0.13,0.77,0.8,0.92,5.43392795231447e6
0.62,0.55,0.03,0.12,0.65,0.69,0.1,0.77,5.433437729714625e6
0.04,0.75,0.86,0.87,0.18,0.49,0.08,0.52,5.428863232095702e6
