α_v,α_s,α_v_error,α_s_error,α_v_CCC,α_s_CCC,CCC,decay,MSE
0.83,0.37,0.62,0.69,0.89,0.55,0.42,0.96,1.0801760525389211e7
0.05,0.16,0.7,0.06,0.74,0.72,0.77,0.94,1.0832208558139294e7
0.19,0.09,0.67,1.0,0.54,0.62,0.53,0.09,1.0849286917580152e7
0.97,0.5,0.7,0.24,0.84,0.74,0.79,0.04,1.0817093317026375e7
0.02,0.37,0.61,0.07,0.64,0.85,1.0,0.73,1.0729054557760047e7
0.19,0.47,0.25,0.33,0.76,0.2,0.2,0.19,1.080588357761437e7
0.57,0.07,0.04,0.03,0.62,0.32,0.09,0.75,1.078255523182337e7
0.56,0.73,0.87,0.61,0.15,0.62,0.87,0.71,1.080044200222605e7
0.23,0.02,0.07,0.38,0.71,0.11,0.64,0.87,1.0856592142223855e7
0.85,0.15,0.71,0.25,0.57,0.11,0.94,0.08,1.0816523978935385e7
0.96,0.63,0.1,0.79,0.99,0.96,0.72,0.51,1.079628939998578e7
0.37,0.68,0.11,0.28,0.4,0.32,0.59,0.77,1.0786717382199775e7
0.17,0.04,0.26,0.62,0.62,0.6,0.87,0.35,1.08267898713754e7
0.17,0.45,0.23,0.36,0.08,0.71,0.79,0.73,1.0782543281240994e7
0.96,0.24,0.78,0.77,0.99,0.66,0.25,0.61,1.0800678667256672e7
0.43,0.8,0.67,0.97,0.82,0.52,0.25,0.04,1.0786445668401288e7
0.09,0.09,0.98,0.78,0.24,0.32,0.25,0.41,1.078846163195008e7
0.87,0.11,0.15,0.06,0.82,0.02,0.82,0.74,1.0814728385088352e7
0.99,0.13,0.92,0.56,0.41,0.19,0.67,0.83,1.0830906518609634e7
0.11,0.26,0.24,0.6,0.05,0.76,0.86,0.34,1.080154018655512e7
0.95,0.33,0.87,0.27,0.08,0.12,0.34,0.36,1.0822713129029747e7
0.27,0.48,0.92,0.34,0.71,0.66,0.08,0.1,1.0796853959704552e7
0.76,0.12,0.98,0.49,0.31,0.68,0.15,0.48,1.0797780817166109e7
0.11,0.5,0.68,0.27,0.54,0.97,0.05,0.22,1.0796715788095903e7
0.88,0.08,0.73,0.78,0.87,0.87,0.45,0.73,1.0796687408431066e7
0.4,0.95,0.5,0.3,0.15,0.5,0.32,0.41,1.0786691615729703e7
0.88,0.3,0.06,0.37,0.76,0.35,0.15,1.0,1.0790671547079619e7
0.6,0.28,0.23,0.4,0.34,0.71,0.11,0.83,1.0790974198557796e7
0.58,0.01,0.34,0.93,0.79,0.9,0.29,0.45,1.0791648776727779e7
0.85,0.1,0.62,0.34,0.53,0.16,0.11,0.27,1.081205941593497e7
0.41,0.97,0.98,0.15,0.77,0.07,0.69,0.31,1.0773367568347557e7
0.48,0.09,0.11,0.06,0.68,0.91,0.73,0.38,1.0782250789059099e7
0.16,0.77,0.51,0.46,0.39,0.65,0.9,0.08,1.0777144108576348e7
0.76,0.62,0.04,0.27,0.53,0.11,0.24,0.97,1.0802207988014258e7
0.04,0.62,0.14,0.15,0.24,0.75,0.46,0.45,1.0733998665765092e7
0.68,0.81,0.52,0.45,0.47,1.0,0.35,0.83,1.0800201273841582e7
0.6,0.92,0.02,0.48,0.19,0.22,0.24,0.1,1.0751388178703409e7
0.19,0.61,0.8,0.89,0.06,0.85,0.91,0.3,1.0779528648674343e7
0.25,0.18,0.02,0.31,0.37,0.96,0.32,0.52,1.0789003445058148e7
0.26,0.44,0.85,0.27,0.64,0.97,0.36,0.86,1.0779714707762387e7
0.16,0.4,0.39,0.53,0.5,0.08,0.45,0.37,1.0764781743269088e7
0.34,0.88,0.75,0.76,0.86,0.57,0.95,0.9,1.0770142739460269e7
0.15,0.46,0.08,0.59,0.86,0.87,1.0,0.1,1.076053192860611e7
0.27,0.67,0.22,0.68,0.96,0.89,0.72,0.06,1.078463285548053e7
0.15,0.68,0.57,0.82,0.73,0.97,0.64,0.24,1.0779186957088625e7
0.47,0.37,0.41,0.74,0.71,0.1,0.96,0.97,1.0774689104215963e7
0.48,0.52,0.42,0.43,0.88,0.79,0.95,0.1,1.0816001398524454e7
0.32,0.53,0.59,0.06,0.57,0.74,0.03,0.24,1.0797436825121632e7
0.74,0.13,0.76,0.42,0.48,0.93,0.17,0.85,1.080172209697831e7
0.32,0.09,0.34,0.75,0.05,0.64,0.73,0.27,1.0832658363926895e7
0.15,0.79,0.95,0.54,0.41,0.77,0.61,0.08,1.0768625489069484e7
0.03,0.28,0.5,0.55,0.88,0.75,0.34,0.45,1.0774049493102247e7
0.66,0.17,0.15,0.94,0.22,0.81,0.69,0.25,1.0867674138751557e7
0.96,0.71,0.86,0.27,0.62,0.77,0.97,0.44,1.0807626682498418e7
0.36,0.38,0.41,0.23,0.05,0.33,0.65,0.13,1.080182728216613e7
0.71,0.19,0.07,0.48,0.07,0.62,0.3,0.14,1.0832381785611484e7
0.49,0.77,0.29,0.74,0.56,0.79,0.85,0.85,1.0788960728666382e7
0.09,0.81,0.73,0.32,0.74,0.85,0.57,0.32,1.07614471623756e7
0.04,0.93,0.37,0.12,0.16,0.53,0.34,0.5,1.0732624154362813e7
0.7,0.72,0.14,0.06,0.28,0.35,0.81,0.85,1.0806019026394378e7
0.15,0.53,0.38,0.25,0.13,0.25,0.36,0.93,1.0776272186658632e7
0.77,0.78,0.7,0.53,0.33,0.31,0.24,0.88,1.0784705476746665e7
0.23,0.36,0.88,0.45,0.26,0.96,0.95,0.88,1.0821188541648097e7
0.2,0.83,0.2,0.56,0.9,0.56,0.44,0.13,1.079042748580422e7
0.84,0.05,0.83,0.77,0.64,0.61,0.85,0.24,1.0842601513170214e7
0.99,0.56,0.12,0.15,0.71,0.27,0.44,0.25,1.0797901323788142e7
0.36,0.37,0.49,0.48,0.4,0.32,0.38,0.55,1.077881801670163e7
0.94,0.72,0.7,0.21,0.48,0.28,0.03,0.33,1.0803714025823768e7
0.01,0.99,0.67,0.69,0.75,0.42,0.42,0.23,1.0787837000089696e7
0.59,0.31,0.66,0.54,0.46,0.03,0.49,0.95,1.0808542920666795e7
0.38,0.96,0.22,0.62,0.51,0.14,0.05,0.96,1.077765330463012e7
0.26,0.47,0.31,0.65,0.87,0.11,0.27,0.7,1.0805330662587274e7
0.02,0.84,0.08,0.46,0.86,0.61,0.92,0.25,1.0707870228612736e7
0.74,0.03,0.26,0.96,0.1,0.62,0.18,0.35,1.076594642085225e7
0.62,0.05,0.62,0.44,0.09,0.82,0.67,0.67,1.0883608432298051e7
0.42,0.63,0.17,0.47,0.29,0.63,0.99,0.26,1.0787566353877261e7
0.24,0.08,0.74,0.2,0.63,0.99,0.53,0.67,1.077537234838732e7
0.16,0.82,0.04,0.24,0.55,0.1,0.81,0.19,1.0796337433700398e7
0.16,0.44,0.46,0.51,0.36,0.59,0.84,0.77,1.0770960162770491e7
0.59,0.93,0.67,0.28,0.11,0.74,0.86,0.68,1.081002028102003e7
0.6,0.1,0.53,0.77,0.52,0.64,0.78,0.2,1.0838546973485794e7
0.03,0.38,0.48,0.64,0.16,0.42,0.19,0.2,1.0713684140898827e7
0.92,0.95,0.64,0.11,0.69,0.7,0.91,0.64,1.0798620849574843e7
0.48,0.87,0.3,0.69,0.24,0.51,0.47,0.75,1.0795795461102046e7
0.21,0.91,0.76,0.72,0.73,0.23,0.81,0.57,1.0782050368968228e7
0.49,0.47,0.27,0.02,0.03,0.98,0.21,0.99,1.0770721777783252e7
0.55,0.24,0.92,0.86,0.71,0.04,0.91,0.63,1.0789002361876726e7
0.52,0.91,0.86,0.49,0.2,0.38,0.69,0.65,1.0799490952995148e7
0.77,0.57,0.39,0.44,0.13,0.23,0.9,0.21,1.0821722241252666e7
0.56,0.79,0.11,0.65,0.26,0.4,0.09,0.37,1.077479863054096e7
0.22,0.16,0.88,0.87,0.45,0.53,0.93,0.36,1.0774224115114734e7
0.74,0.88,0.06,1.0,0.35,0.46,0.34,0.58,1.0790280708267683e7
0.68,0.24,0.31,0.1,0.76,0.92,0.28,0.49,1.079939888492145e7
0.99,0.52,0.12,0.37,0.81,0.09,0.51,0.55,1.0791476664519966e7
0.9,0.63,0.79,0.32,0.08,0.29,0.75,0.55,1.0830353651183054e7
0.09,0.31,0.62,0.53,0.29,0.1,0.42,0.55,1.077459739510765e7
0.72,0.83,0.4,0.23,0.56,0.51,0.54,0.97,1.0793920587760862e7
0.67,0.52,0.21,0.93,0.48,0.94,0.22,0.16,1.0792722491603263e7
0.2,0.53,1.0,0.15,0.06,0.64,0.04,0.96,1.0786417660721987e7
0.36,0.58,0.73,0.91,0.67,0.08,0.46,0.87,1.0774364853420742e7
0.9,0.93,0.94,0.08,0.46,0.08,0.63,0.87,1.0774347324446851e7
0.56,0.65,0.92,0.77,0.71,0.1,0.34,0.08,1.0794769818452511e7
0.84,0.66,0.99,0.97,0.98,0.03,0.85,0.34,1.0778972832631141e7
0.27,0.99,0.43,0.81,0.17,0.77,0.42,0.07,1.0784592078107553e7
0.34,0.76,0.57,0.51,0.83,0.43,0.86,0.11,1.0779487238386946e7
0.28,0.33,0.77,0.47,0.28,0.84,0.79,0.74,1.083902411509284e7
0.83,0.77,0.91,0.8,0.38,0.05,0.66,0.45,1.0799976037612466e7
0.16,0.21,0.45,0.44,0.55,0.43,0.65,0.59,1.0776697330911383e7
0.97,0.04,0.36,0.08,0.22,0.87,0.2,0.4,1.080835940241424e7
0.05,0.91,0.98,0.38,0.33,0.41,0.88,0.03,1.0752696895683784e7
0.88,0.52,0.57,0.1,0.48,0.43,0.36,0.27,1.0807259142926773e7
0.44,0.97,0.82,0.66,0.67,0.53,0.24,0.28,1.0785894865959866e7
0.87,0.79,0.33,0.04,0.65,0.44,0.69,0.59,1.0798966493942095e7
0.46,0.85,1.0,0.64,0.63,1.0,0.13,0.13,1.0794736181129998e7
0.73,0.95,0.03,0.56,0.53,0.53,0.78,0.38,1.0789389744939521e7
0.38,0.39,0.65,0.5,0.18,0.03,0.31,0.33,1.0825180094138084e7
0.07,0.55,0.35,1.0,0.94,0.74,0.12,0.25,1.0794740849403486e7
0.41,0.19,0.29,0.71,0.08,0.53,0.03,0.33,1.0745279024184315e7
0.48,0.2,0.75,0.75,0.57,0.31,0.55,0.37,1.0790542638681065e7
0.19,0.58,0.82,0.58,0.82,0.29,0.82,0.99,1.0765108354366736e7
0.63,0.17,0.12,0.97,0.92,0.77,0.82,0.68,1.0830388250433922e7
0.12,0.24,0.43,0.38,0.74,0.37,0.92,0.04,1.0775577818353597e7
0.05,1.0,0.33,0.65,0.07,0.68,0.92,1.0,1.0738765493087413e7
0.55,0.44,0.45,1.0,1.0,0.99,0.38,0.1,1.0795148365739854e7
0.04,0.29,0.61,0.66,0.02,0.88,1.0,0.46,1.0714102436337586e7
0.78,0.92,0.2,0.64,0.95,1.0,0.87,0.4,1.0794835874168964e7
0.34,0.89,0.99,0.18,0.46,0.81,0.96,0.58,1.078804942068634e7
0.61,0.92,0.95,0.32,0.36,0.03,0.18,0.72,1.0828942467327252e7
0.12,0.39,0.25,0.04,0.63,0.49,0.87,0.62,1.0789251948551537e7
0.55,0.53,0.16,0.15,0.22,0.21,0.72,0.82,1.080842510203832e7
0.8,0.85,0.97,0.99,0.44,0.73,0.97,0.82,1.0798493424935995e7
0.42,0.91,0.97,0.63,0.85,0.64,0.37,0.48,1.0793657914345054e7
0.62,0.14,0.8,0.36,0.72,0.97,0.46,0.25,1.0797787605412433e7
0.6,0.02,0.41,0.55,0.17,0.19,0.58,0.08,1.0884755543031538e7
0.62,0.99,0.89,0.98,0.94,0.73,0.2,0.01,1.0798409368537843e7
0.89,0.34,0.43,0.57,0.72,0.81,0.32,0.13,1.079451808179297e7
0.5,0.4,0.95,0.06,0.7,0.08,0.14,0.94,1.0823925580483668e7
0.59,0.17,0.94,0.57,0.78,0.02,0.35,0.55,1.083695473896641e7
0.48,0.2,0.46,0.66,0.48,0.17,0.41,0.59,1.079370331025431e7
0.79,0.55,0.2,0.26,0.4,0.08,0.12,0.95,1.0821817075424781e7
0.81,0.22,0.34,0.76,0.48,1.0,0.54,0.74,1.080141321366874e7
0.14,0.59,0.48,0.32,0.05,0.18,0.05,0.88,1.0738925291674139e7
0.59,0.93,0.53,0.2,0.8,0.83,0.78,0.18,1.0790149571180815e7
0.18,0.6,0.62,0.92,0.61,0.01,0.94,0.7,1.0791927496472703e7
1.0,0.85,0.9,0.3,0.57,0.58,0.6,0.69,1.0803487145089872e7
0.43,0.12,0.37,0.2,0.21,0.45,0.24,0.45,1.0819001346932748e7
0.31,0.14,0.24,0.55,0.67,0.4,0.16,0.56,1.0804645343182042e7
0.74,0.37,0.64,0.61,0.44,0.78,0.23,0.25,1.0799923703653945e7
0.03,0.97,0.67,0.7,1.0,0.36,0.27,0.38,1.0800501377783779e7
0.27,0.68,0.94,0.63,0.33,0.78,0.08,0.83,1.078580898078336e7
0.85,0.2,0.4,0.57,0.86,0.05,0.72,0.11,1.080320732380275e7
0.99,0.36,0.09,0.08,0.56,0.13,0.16,0.01,1.0819280622339033e7
0.73,0.3,0.55,0.69,0.13,0.31,0.97,0.04,1.0801652320728077e7
0.01,0.01,0.89,0.12,0.22,0.07,0.09,0.35,1.0811935275763426e7
0.72,0.39,0.09,0.01,0.37,0.06,0.47,0.99,1.0822618568527991e7
0.85,0.88,0.83,0.82,0.37,0.4,0.41,0.97,1.0798923664718367e7
0.21,0.51,0.36,0.54,0.82,0.17,0.38,0.98,1.0795780273239087e7
0.43,0.88,0.63,0.67,0.78,0.19,0.02,0.19,1.0795128579258004e7
0.16,0.18,0.5,0.86,0.72,0.79,0.92,0.55,1.082717886149589e7
0.07,0.14,0.24,0.14,0.94,0.31,0.23,0.24,1.0811265226580247e7
0.42,0.69,0.19,0.14,0.57,0.82,0.74,0.19,1.0799056604557848e7
0.73,0.93,0.59,0.25,0.36,0.25,0.72,0.54,1.0809555500960067e7
0.25,0.71,0.81,0.15,0.82,0.96,0.73,0.51,1.0771303688670674e7
0.89,0.59,0.63,0.16,0.57,0.23,0.43,0.77,1.0810023958700048e7
0.1,0.27,0.52,0.92,0.45,0.85,0.93,0.95,1.0781661917638164e7
0.2,0.21,0.82,0.17,0.71,0.15,0.68,0.21,1.0768170802792924e7
0.32,0.67,0.16,0.44,0.41,0.87,0.05,0.01,1.079094988557194e7
0.52,0.57,0.73,0.44,0.88,0.09,0.17,0.61,1.081549589912804e7
0.47,0.27,0.35,0.88,0.31,0.91,0.83,1.0,1.0854003254856737e7
0.34,0.96,0.6,0.15,0.24,0.24,0.55,0.92,1.0795321928497195e7
0.93,0.86,0.77,0.9,0.33,0.29,0.79,0.65,1.0810171174272602e7
0.6,0.96,0.59,0.12,0.1,0.07,0.39,0.35,1.0799784939076466e7
0.33,0.68,0.67,0.81,0.14,0.71,0.68,0.88,1.0797913635623237e7
0.2,0.6,0.43,0.7,0.09,0.81,0.98,0.37,1.0791125633318199e7
0.26,0.91,0.96,0.96,0.9,0.35,0.32,0.95,1.079398378241488e7
0.45,0.91,0.37,0.19,0.06,0.55,0.05,0.51,1.0773757756889883e7
0.06,0.17,0.13,0.38,0.58,0.73,0.98,0.93,1.0723853791079607e7
0.31,0.39,0.99,0.92,0.91,0.5,0.15,0.56,1.0797924097642034e7
0.75,0.94,0.71,0.47,0.77,0.8,0.95,0.95,1.0790731669749673e7
0.1,0.39,0.54,0.06,0.32,0.48,0.67,0.53,1.0765119712111633e7
0.12,0.37,0.99,0.93,0.67,0.74,0.27,0.44,1.0790479606609318e7
0.49,0.47,0.64,0.83,0.69,0.78,0.93,0.17,1.0806796215326762e7
0.32,0.16,0.66,0.56,0.16,0.27,0.82,0.76,1.0802766094512394e7
0.79,0.12,0.98,0.99,0.16,0.62,0.25,0.56,1.0848253493475331e7
0.23,0.37,0.66,0.51,0.77,0.05,0.7,0.41,1.0774778610088993e7
0.36,0.37,0.85,0.78,0.55,0.29,0.05,0.04,1.0788775444991581e7
0.76,0.78,0.94,0.5,0.72,0.25,0.89,0.62,1.0783093373340696e7
0.99,0.42,0.49,0.95,0.39,0.44,0.38,0.84,1.0809231579011232e7
0.85,0.77,0.2,0.03,0.86,0.68,0.17,1.0,1.0799939289481621e7
0.21,0.27,0.93,0.38,0.74,0.03,0.68,0.55,1.0788620316224735e7
0.22,0.4,0.48,0.03,0.57,0.85,0.27,0.3,1.0785616607634649e7
0.06,0.25,0.29,0.1,0.99,0.12,0.21,0.98,1.0817435237055149e7
0.92,0.16,0.73,0.99,0.92,0.86,0.35,0.24,1.0796412620547077e7
0.09,0.79,0.71,0.66,0.93,0.56,0.59,0.2,1.0792365578885112e7
0.25,0.34,0.67,0.31,0.53,0.47,0.71,0.05,1.0776260249166824e7
0.86,0.8,0.48,0.98,0.15,0.21,0.52,0.76,1.0800897808745822e7
0.67,0.85,0.11,0.65,0.08,0.91,0.36,0.56,1.0797568144638225e7
0.23,0.19,0.18,0.3,0.33,0.28,0.23,0.63,1.077691499088361e7
0.13,0.57,0.27,0.66,0.48,0.38,0.93,0.25,1.0756851290561737e7
0.24,0.16,0.47,0.97,0.84,0.84,0.79,0.72,1.0814658604105458e7
0.05,0.36,0.39,0.76,0.32,0.37,0.32,0.41,1.0696322852950322e7
0.46,0.84,0.84,1.0,0.08,0.67,0.9,0.52,1.079178516911181e7
0.55,0.93,0.17,0.6,0.5,0.89,0.54,0.76,1.079343387643942e7
0.94,0.05,0.21,0.54,0.76,0.53,0.48,0.39,1.0872119687283471e7
0.41,0.34,0.55,0.28,0.18,0.75,0.13,0.66,1.0794454941896593e7
0.71,0.73,0.58,0.2,0.56,0.23,0.49,0.47,1.0801952922821857e7
0.77,0.03,0.05,0.67,0.48,0.74,0.19,0.54,1.079701265978482e7
0.6,0.17,0.57,0.31,0.75,0.44,0.36,0.62,1.0818682724436104e7
0.42,0.11,0.12,0.07,0.8,0.18,0.99,0.14,1.0816778211928375e7
0.38,0.63,0.05,0.16,0.98,0.98,0.88,0.56,1.07960787042616e7
0.93,0.62,0.99,0.33,0.84,0.95,0.9,0.92,1.0805305177279925e7
0.99,0.35,0.62,0.27,0.68,0.28,0.28,0.23,1.0797947889238648e7
0.81,0.79,0.14,0.71,0.12,0.4,0.49,0.83,1.0815710171950497e7
0.52,0.56,0.52,0.63,0.57,0.38,0.99,0.02,1.0773136372934306e7
0.82,0.05,0.76,0.95,0.15,0.33,0.94,0.89,1.0862931404382028e7
0.34,0.6,0.96,0.41,0.57,0.2,0.01,0.34,1.0795172675180767e7
0.44,0.3,0.21,0.78,0.17,0.29,0.43,0.49,1.0792021469328813e7
0.27,0.24,0.81,0.61,0.16,0.84,0.63,0.55,1.0792715270957623e7
0.25,0.43,0.46,0.23,0.01,0.49,0.75,0.78,1.080852609269332e7
0.2,0.21,0.89,0.23,0.54,0.05,0.24,0.01,1.0815790876885293e7
0.61,0.66,0.9,0.27,0.09,0.9,0.47,0.99,1.0809370834932618e7
0.16,0.56,0.86,0.64,0.04,0.03,0.08,0.49,1.0801115955934817e7
0.96,0.14,0.04,0.98,0.76,0.55,1.0,0.12,1.080704745112787e7
0.34,0.6,0.02,0.01,0.12,0.13,0.37,0.94,1.0809575112999473e7
0.13,0.62,0.06,0.28,0.2,0.8,0.73,1.0,1.0784174203733543e7
0.73,0.87,0.34,0.57,0.22,0.04,0.98,0.96,1.0821838857063157e7
0.21,0.92,1.0,0.26,0.62,0.44,0.27,0.07,1.0783493386284698e7
0.51,0.02,0.88,0.43,0.11,0.81,0.89,0.18,1.087474020399184e7
0.78,0.96,0.09,0.4,0.23,0.89,0.65,0.05,1.0808991258321127e7
0.91,0.37,0.21,0.32,0.74,0.4,0.61,0.86,1.0798566820954466e7
0.82,0.78,0.64,0.16,0.78,0.53,0.41,0.39,1.0793636297878597e7
0.99,0.45,0.81,0.84,0.66,0.06,0.89,0.82,1.0799664766437493e7
0.82,0.89,0.11,0.59,0.58,0.53,0.47,0.86,1.0790757086473968e7
0.12,0.39,0.48,0.67,0.38,0.56,0.21,0.97,1.0766980888579445e7
0.82,0.95,0.39,0.8,0.41,0.49,0.83,0.01,1.0802597648443272e7
0.08,0.77,0.8,0.19,0.9,0.6,0.41,0.82,1.0790006011470668e7
0.97,0.24,0.44,0.65,0.81,0.81,0.57,0.14,1.0794966970973443e7
0.19,0.7,0.69,0.3,0.29,0.72,0.19,0.79,1.0781129124231113e7
0.08,0.43,0.95,0.6,0.91,0.78,0.37,0.08,1.0793892226314949e7
0.15,0.05,0.89,0.87,0.34,0.1,0.91,0.38,1.0821185982441012e7
0.74,0.82,0.24,0.88,0.35,0.63,0.67,0.41,1.079498328690073e7
0.29,0.88,0.06,0.85,0.91,0.71,0.35,0.77,1.0793089189971697e7
0.21,0.13,0.31,0.78,0.65,0.32,0.92,0.16,1.0775325357738584e7
0.02,0.7,0.98,0.53,0.43,0.84,0.87,0.63,1.0746704409756888e7
0.05,0.96,0.63,0.25,0.14,0.91,0.36,0.18,1.076518260283089e7
0.44,0.65,0.72,0.15,0.47,0.82,0.85,1.0,1.0805013783327403e7
0.16,0.7,0.14,0.53,0.32,0.38,0.4,0.84,1.0759607618134148e7
0.13,0.05,0.11,0.07,0.18,0.09,0.55,0.02,1.0823869315095996e7
0.73,0.6,0.58,0.55,0.1,0.5,0.26,0.43,1.0797813409382954e7
0.19,0.92,0.71,0.78,0.8,0.1,0.95,0.85,1.081003265050464e7
0.28,0.75,0.83,0.94,0.85,0.25,0.16,0.72,1.0786165382690623e7
0.57,0.4,0.67,0.95,0.21,0.08,0.12,0.16,1.0808230280654961e7
0.93,0.79,0.45,0.49,0.33,0.92,0.5,0.68,1.0815370899246033e7
0.71,0.47,0.21,0.25,0.8,0.94,0.75,0.53,1.0797444326032154e7
0.05,0.26,0.95,0.58,0.84,0.2,0.52,0.89,1.0788951773868084e7
0.96,0.11,1.0,0.2,0.44,0.02,0.11,0.13,1.0871398602333311e7
0.19,0.7,0.71,0.45,0.9,0.23,0.95,0.14,1.0787942454769725e7
0.14,0.04,0.95,0.31,0.55,0.39,0.8,0.98,1.0828712102314264e7
0.91,0.35,0.26,0.82,0.46,0.27,0.93,0.16,1.0794685891202701e7
