α_v,α_s,α_v_error,α_s_error,α_v_CCC,α_s_CCC,CCC,decay,MSE
0.38,0.29,0.99,0.13,0.58,1.0,0.45,0.38,3.241245001128844e6
0.95,0.43,0.17,0.72,0.68,0.27,0.99,0.33,3.2949422091980805e6
0.98,0.86,0.44,0.6,0.76,0.1,0.79,0.98,3.3706451910280488e6
0.89,0.68,0.72,0.03,0.45,0.64,0.14,0.28,3.284442711837495e6
0.65,0.87,1.0,0.41,0.86,0.95,0.87,0.39,3.2297513992280196e6
0.14,0.89,0.7,0.19,0.74,0.43,0.06,0.17,3.285104069673731e6
0.11,0.45,0.89,0.58,0.61,0.99,0.7,0.63,3.2915358085372895e6
0.72,0.58,1.0,0.55,0.69,0.76,0.75,0.43,3.256787983901683e6
0.44,0.23,0.52,0.66,0.63,0.82,0.41,0.36,3.254899181659378e6
0.36,0.6,0.46,0.36,0.45,0.81,0.31,0.52,3.2600156116393358e6
0.19,0.03,0.55,0.97,0.01,0.78,0.01,0.67,3.372282593520197e6
0.29,0.75,0.26,0.15,0.83,0.33,0.19,0.85,3.3002809368275823e6
0.5,0.97,0.8,0.52,0.77,0.38,0.87,0.73,3.3280223134723194e6
0.73,0.19,0.47,0.3,0.21,0.31,0.63,0.51,3.3754535681821373e6
0.3,0.63,0.59,0.22,0.82,0.68,0.6,0.47,3.259846222494951e6
0.73,0.9,0.59,0.16,0.21,0.41,0.68,0.93,3.366955785150476e6
0.92,0.5,0.9,0.58,0.64,1.0,0.63,0.86,3.2245863395079086e6
0.39,0.45,0.56,0.63,0.9,0.58,0.69,0.13,3.2787775478716926e6
0.33,0.87,0.08,0.57,0.86,0.63,0.7,0.69,3.2644237432185668e6
0.06,0.56,0.59,0.12,0.13,0.3,0.7,0.56,3.4093866090064235e6
0.51,0.83,0.05,0.29,1.0,0.89,0.48,0.44,3.2357557298732623e6
0.13,0.02,0.65,0.44,0.9,0.09,0.66,0.7,3.446962611255657e6
0.36,0.21,0.14,0.5,0.32,0.33,0.22,0.62,3.3364592705623037e6
0.3,0.96,0.82,0.89,0.51,0.38,1.0,0.4,3.265278557362015e6
0.85,0.14,0.74,0.91,0.96,0.29,0.78,0.97,3.338241678535432e6
0.05,0.02,0.78,0.07,0.74,0.58,0.94,0.31,3.5428901214942946e6
0.52,0.67,0.64,0.48,0.16,0.77,0.28,0.22,3.3256321385955196e6
0.2,0.24,0.36,0.44,0.68,0.48,0.36,0.1,3.2887615971454927e6
0.34,0.73,0.31,0.77,0.84,0.38,0.1,0.98,3.2969238522332236e6
0.47,0.02,0.15,0.82,0.95,0.59,0.68,0.21,3.4224387069461867e6
0.09,0.52,0.55,0.32,0.04,0.01,0.13,0.03,3.5671960021964977e6
0.71,0.08,0.17,0.08,0.25,0.79,0.5,0.76,3.291903730892771e6
0.41,0.66,0.68,0.15,0.84,0.61,0.34,0.69,3.262608617345627e6
0.73,0.18,0.93,0.82,0.76,0.64,0.39,0.86,3.281717938641846e6
0.84,0.18,0.66,0.37,0.78,0.64,0.35,0.22,3.2901906602555094e6
0.86,0.38,0.58,0.27,0.85,0.97,0.26,0.32,3.222007262194749e6
0.07,0.22,0.1,0.04,0.81,0.97,0.74,0.03,3.3264612624683245e6
0.25,0.23,0.42,0.35,0.26,0.93,0.6,0.39,3.27645890253166e6
0.41,0.05,0.1,0.27,0.37,0.41,0.23,0.29,3.361238590412215e6
0.62,0.94,0.99,0.77,0.61,0.63,0.58,0.79,3.2692019833475538e6
0.81,0.58,0.77,0.11,0.79,0.77,0.51,0.26,3.24481893249488e6
0.46,0.62,0.08,0.6,0.25,0.23,0.41,0.22,3.375729718853352e6
0.41,0.89,0.79,0.98,0.57,0.93,0.77,0.42,3.2399130793384416e6
0.31,0.47,0.96,0.46,0.07,0.83,0.52,0.33,3.3297843934677485e6
0.59,0.89,0.66,0.16,0.4,0.3,0.3,0.54,3.3416960302335788e6
0.78,0.21,0.19,0.65,0.42,0.29,0.2,0.94,3.3277217872954435e6
0.92,0.55,0.08,0.05,0.11,0.76,0.17,0.68,3.3596234234646256e6
0.11,0.63,0.31,0.82,0.4,0.55,0.37,0.76,3.335396167433706e6
0.68,0.67,0.52,0.25,0.53,0.73,0.36,0.78,3.2599634637065e6
0.42,0.93,0.15,0.8,0.56,0.43,0.49,0.1,3.3234252943442785e6
0.89,0.43,0.43,0.22,0.16,0.42,0.32,0.8,3.369507004716883e6
0.62,0.62,0.87,0.39,0.81,0.34,0.29,0.71,3.305081004744562e6
0.15,0.08,0.5,0.4,0.11,0.38,0.36,0.73,3.389200510383726e6
0.04,0.18,0.63,0.05,0.52,0.87,0.2,0.46,3.269639792763451e6
0.13,0.75,0.97,0.79,0.63,0.01,0.13,0.24,3.4978049479038212e6
0.71,0.35,0.17,0.37,0.13,0.4,0.29,0.69,3.396972852365113e6
0.6,0.38,0.33,0.72,0.06,0.62,0.9,0.19,3.3582950095191193e6
0.4,0.93,0.29,0.34,0.64,0.11,0.69,0.89,3.405022306099118e6
0.19,0.43,0.86,0.18,0.86,0.7,0.84,0.16,3.3201389473360404e6
0.04,0.62,0.91,0.88,0.47,0.82,0.71,0.31,3.356994772048497e6
0.39,0.37,0.51,0.68,0.75,0.88,0.45,0.92,3.232340880378956e6
0.49,0.12,0.96,0.04,0.13,0.49,0.73,0.67,3.409812359382121e6
0.4,0.77,0.53,0.94,0.14,0.98,0.82,0.52,3.2797318483104035e6
0.98,0.73,0.4,0.1,0.02,0.16,0.9,0.58,3.4537206227232553e6
0.85,0.33,0.15,0.74,0.36,0.4,0.94,0.39,3.323041505104766e6
0.29,0.46,0.14,0.24,0.02,0.76,0.95,0.19,3.3448780979093513e6
0.85,0.9,0.8,0.95,0.63,0.5,0.61,0.59,3.292313096872913e6
0.16,0.95,0.26,0.37,0.3,0.58,0.95,0.12,3.3311691736339433e6
0.86,0.19,0.66,0.67,0.93,0.6,0.99,0.16,3.323411236237851e6
0.32,0.31,0.51,0.08,0.6,0.06,0.18,0.35,3.379399897426927e6
0.31,0.2,0.11,0.49,0.8,0.76,0.66,0.16,3.3463320918927756e6
0.73,0.98,0.62,0.59,0.29,0.9,0.75,0.36,3.2746721451610415e6
0.17,0.12,0.42,0.69,0.07,0.06,0.47,0.76,3.454626191480116e6
0.17,0.59,0.56,0.73,0.11,0.67,0.21,0.11,3.340950856268853e6
0.67,0.33,0.14,0.9,0.31,0.19,0.03,0.81,3.36634473958365e6
0.76,0.95,0.87,0.75,0.86,0.39,0.53,0.38,3.312849156411875e6
0.8,0.24,0.27,0.38,0.09,0.2,0.88,0.62,3.399163112454203e6
0.74,0.4,0.19,0.28,0.37,0.84,0.22,0.47,3.2713462402071813e6
0.91,0.71,0.74,0.67,0.54,0.21,0.2,0.69,3.325978781250505e6
0.36,0.54,0.47,0.18,0.58,0.94,0.39,0.46,3.248668667295187e6
0.28,0.43,0.72,0.25,0.94,0.36,0.59,0.76,3.3019977871220466e6
0.76,0.39,0.9,0.84,0.62,0.42,0.92,0.56,3.294836540077282e6
0.52,0.61,0.92,0.33,0.55,0.6,0.35,1.0,3.2745797315819752e6
0.85,0.92,0.93,0.18,0.41,0.48,0.54,0.04,3.3184675960196536e6
0.58,0.17,0.9,0.78,0.11,0.48,0.76,0.27,3.389251848432774e6
0.38,0.66,0.02,0.68,0.23,0.52,0.41,0.51,3.33173360909333e6
0.37,0.89,0.88,0.33,0.29,0.85,0.07,0.93,3.2805746436842643e6
1.0,0.75,0.02,0.15,0.45,0.84,0.17,0.74,3.2632874447932597e6
0.42,0.73,0.54,0.08,0.06,0.7,0.43,0.47,3.3582978752826573e6
0.05,0.56,0.18,0.69,0.43,0.49,0.45,0.56,3.3742761141991196e6
0.38,0.09,0.84,0.55,0.13,0.41,0.76,0.66,3.396016491340006e6
0.25,0.56,0.05,0.45,0.92,0.2,0.28,0.57,3.3234099818651835e6
0.72,0.88,0.31,0.02,0.54,0.61,0.1,0.62,3.272412436000961e6
0.49,0.79,0.54,0.65,0.17,0.18,0.02,0.78,3.3994662555679786e6
0.2,0.19,0.19,0.95,0.71,0.75,0.81,0.35,3.3619016853200058e6
0.81,0.86,0.85,0.29,0.14,0.72,0.75,0.68,3.3305436244160067e6
0.2,0.59,0.9,0.82,0.17,0.85,0.75,0.01,3.3174744941184e6
0.57,0.16,0.39,0.36,0.41,0.24,0.84,0.3,3.345046430679382e6
0.41,0.08,0.82,0.83,0.01,0.28,0.87,0.45,3.486706362460742e6
0.01,0.2,0.16,0.08,0.77,0.74,0.67,0.48,3.428604999139984e6
0.34,0.04,0.31,0.75,0.26,0.04,0.55,0.79,3.449388024064926e6
0.08,0.69,0.85,0.42,0.22,0.44,0.58,0.61,3.368800472412669e6
0.12,0.48,0.67,0.98,0.17,0.75,0.72,0.06,3.340498439045381e6
0.49,0.42,0.03,0.98,0.95,0.22,0.8,0.58,3.315646623590792e6
0.13,0.27,0.08,1.0,0.83,0.25,0.61,0.83,3.3204818198854867e6
0.56,0.87,0.64,0.06,0.24,0.27,0.85,0.01,3.363493144845874e6
0.95,0.12,0.41,0.48,0.32,0.88,0.9,0.25,3.3691102585441046e6
0.78,1.0,0.49,0.38,0.11,1.0,0.18,0.32,3.323982256797229e6
0.88,0.03,0.71,0.41,0.52,0.44,0.34,0.77,3.3806258600422386e6
0.03,0.68,0.56,0.5,0.79,0.82,0.4,0.91,3.2561910077573126e6
0.63,0.48,0.54,0.55,0.66,0.41,0.22,0.33,3.2920690621421468e6
0.99,0.75,0.69,0.21,0.59,0.54,0.69,0.33,3.2862270795282964e6
0.52,0.18,0.99,0.86,0.09,0.5,0.78,0.76,3.3875769871272584e6
0.32,0.98,0.57,0.86,0.11,0.51,0.19,0.93,3.3828785828557797e6
0.69,0.12,0.59,0.12,0.62,0.43,0.3,0.17,3.3003968396144854e6
0.13,0.85,0.65,0.68,0.96,0.84,0.42,0.48,3.2459301798589616e6
0.55,0.36,0.8,1.0,0.41,0.86,0.9,0.52,3.322148281711842e6
0.24,0.33,0.51,0.96,0.21,0.44,0.2,0.49,3.341141488340144e6
0.24,0.52,0.94,0.7,0.21,0.51,0.72,0.38,3.331716472703934e6
0.97,0.87,0.28,0.98,0.3,0.07,0.64,0.99,3.3822241526457677e6
0.92,0.63,0.09,0.42,0.4,0.84,0.9,0.46,3.2840071445509903e6
0.42,0.96,0.74,0.97,0.14,0.25,0.16,0.25,3.3910809412774285e6
0.82,0.47,0.12,0.3,0.37,0.57,0.18,0.07,3.303665333030411e6
0.75,0.31,0.98,0.42,0.85,0.26,0.94,0.11,3.3036740437492332e6
0.58,0.94,0.84,0.24,0.25,0.34,0.69,0.22,3.3720640711544864e6
0.02,0.11,0.92,0.95,0.27,0.18,0.7,0.06,3.44507436299403e6
0.08,0.54,0.4,0.27,0.93,0.47,0.47,0.05,3.2973220861064782e6
0.95,0.9,0.81,0.02,0.89,0.47,0.2,0.65,3.2939884569575675e6
0.07,0.57,0.7,0.59,0.88,0.92,0.21,0.74,3.2334881376398876e6
0.05,0.92,0.93,0.74,0.14,0.58,0.99,0.02,3.353234865372892e6
0.46,0.41,0.7,0.43,0.53,0.51,0.93,0.39,3.296236267970318e6
1.0,0.55,0.38,0.34,0.16,0.19,0.49,0.66,3.4125677385397865e6
0.81,0.28,0.11,0.52,0.4,0.76,0.49,1.0,3.2737229759083325e6
0.88,0.6,0.46,0.5,0.02,0.69,1.0,0.67,3.2678409965295107e6
0.9,0.33,0.44,0.49,0.33,0.52,0.53,0.6,3.3258964573191525e6
0.89,0.13,0.34,0.14,0.16,0.06,0.76,0.68,3.418354053219208e6
0.18,0.2,0.52,0.26,0.71,0.07,0.94,0.42,3.38647479976823e6
0.78,0.38,0.11,0.26,0.79,0.6,0.82,0.46,3.282427825550679e6
0.05,0.22,0.63,0.74,0.12,0.52,0.65,0.04,3.400691835707362e6
0.56,0.7,0.43,0.74,0.76,0.72,0.76,0.35,3.258046841418951e6
0.67,0.47,0.05,0.06,0.65,0.8,0.51,0.3,3.2440397119308687e6
0.99,0.3,0.42,0.7,0.85,0.23,0.69,0.88,3.3139886082059103e6
0.41,0.11,0.13,0.52,0.53,0.42,0.8,0.91,3.337355086237408e6
0.25,0.68,0.63,0.29,0.66,0.13,0.33,0.03,3.356744980345674e6
0.34,0.49,0.92,0.45,0.52,0.26,0.76,0.9,3.3244480071780225e6
0.76,0.55,0.79,0.78,0.57,0.77,0.2,0.02,3.2494398008955927e6
0.67,0.24,0.6,0.86,0.35,0.75,0.91,0.3,3.32901717608732e6
0.16,0.89,0.37,0.53,0.97,0.11,0.16,0.18,3.35192176349321e6
0.33,0.87,0.93,0.77,0.94,0.86,0.59,1.0,3.2392840320267202e6
0.07,0.19,0.16,0.72,0.75,0.86,0.44,0.4,3.246393664917525e6
0.39,0.02,0.36,0.18,0.05,0.74,0.89,0.94,3.4840221349024978e6
0.42,0.15,0.81,0.12,0.07,0.77,0.72,0.8,3.417549048353231e6
0.44,0.01,0.53,0.82,0.43,0.89,0.47,0.52,3.252421077599516e6
0.98,0.22,0.56,0.13,0.37,0.62,0.02,0.24,3.2998588016201863e6
0.55,0.52,0.5,0.09,0.74,0.06,0.68,0.78,3.3713384146538405e6
0.56,0.74,0.68,0.83,0.36,0.5,0.41,0.91,3.3108669712723596e6
0.62,0.42,0.13,0.52,0.08,0.74,0.34,0.43,3.347492455289677e6
0.12,0.66,0.38,0.96,0.52,0.42,0.06,0.58,3.312043552782318e6
0.12,0.62,0.02,0.77,0.94,0.35,0.12,0.74,3.3004253850122746e6
0.03,0.55,0.31,0.29,0.84,0.11,0.16,0.13,3.358621170706655e6
0.99,0.49,0.66,0.13,0.98,0.29,0.64,0.31,3.3137401740947403e6
0.96,0.86,0.17,0.88,0.66,0.48,0.74,0.1,3.294819494067258e6
0.97,0.69,0.42,0.88,0.55,0.72,0.47,0.48,3.2663433540478055e6
0.08,0.7,0.16,0.21,0.26,0.6,0.01,0.48,3.3120041203916883e6
0.41,0.44,0.79,0.23,0.1,0.53,0.45,0.01,3.362109640263188e6
0.01,0.11,0.45,0.69,0.79,0.41,0.32,0.95,3.4082512954452364e6
0.63,0.46,0.96,0.98,0.82,0.11,0.3,0.18,3.342796248285983e6
0.41,0.94,0.42,0.42,0.89,0.06,0.93,0.39,3.390465197746905e6
0.69,0.64,0.96,0.96,0.97,0.18,0.69,0.72,3.3395219558077995e6
0.34,0.54,0.55,0.88,1.0,0.85,0.84,0.27,3.26805008467454e6
0.86,0.78,0.3,0.92,0.14,0.52,0.31,0.63,3.3796656660269354e6
0.1,0.68,1.0,0.99,0.49,0.5,0.34,0.39,3.300889561372051e6
0.45,0.07,0.73,0.63,0.36,0.41,0.63,0.66,3.377524233539088e6
0.01,0.18,0.76,0.59,0.45,0.16,0.3,0.72,3.4431671002645083e6
0.33,0.36,0.92,0.59,0.92,0.17,0.08,1.0,3.327825311145354e6
0.99,0.52,0.72,1.0,0.89,0.27,0.63,0.79,3.3157148441754812e6
0.24,0.38,0.37,0.76,0.12,0.2,0.55,0.96,3.4004952284024907e6
0.25,1.0,0.07,0.74,0.73,0.9,0.99,0.84,3.276942757340606e6
0.1,0.73,0.54,0.01,0.88,0.78,0.76,0.65,3.28153448912196e6
0.82,0.09,0.03,0.49,0.73,0.54,0.42,0.68,3.3317834615184506e6
0.8,0.67,0.01,0.8,0.14,0.28,0.89,0.69,3.368526009573787e6
0.35,0.59,0.18,0.49,0.97,0.53,0.58,0.1,3.2818298210532526e6
0.35,0.75,0.82,0.24,0.14,0.17,0.37,0.41,3.407070761427491e6
0.38,0.7,0.32,0.24,0.89,0.82,0.52,0.11,3.2417040275795097e6
0.67,0.23,0.63,0.12,0.56,0.54,0.57,0.93,3.302131200468021e6
0.95,0.65,0.69,0.99,0.07,0.8,0.4,0.36,3.3370676715658167e6
0.69,0.32,0.87,0.27,0.85,0.09,1.0,0.68,3.301640892749263e6
0.23,0.63,0.65,0.29,0.57,0.27,0.62,0.8,3.3463479214896234e6
0.13,0.73,0.45,0.37,0.12,0.74,0.82,0.59,3.3293097578523597e6
0.47,0.3,0.93,0.63,0.99,0.76,0.56,0.41,3.2824963834063155e6
0.89,0.35,0.2,0.88,0.31,0.07,0.33,0.46,3.4081273811578425e6
0.88,0.58,0.14,0.1,0.78,0.69,0.97,0.24,3.266572046987281e6
0.97,0.13,0.37,0.82,0.68,0.32,0.82,0.96,3.3397926691777385e6
0.9,0.67,0.56,0.49,0.09,0.32,0.11,0.88,3.411233242540948e6
0.03,0.15,0.87,0.59,0.79,0.21,0.36,0.81,3.338724942970152e6
0.47,0.95,0.53,0.96,0.75,0.08,0.52,0.04,3.3645844903880004e6
0.98,0.78,0.13,0.58,0.4,0.71,0.18,0.31,3.27405502371686e6
0.2,0.75,0.58,0.58,0.3,0.98,0.76,0.93,3.272733005002993e6
0.97,0.12,0.32,0.41,0.05,0.52,0.42,0.54,3.448312993105792e6
0.66,0.97,0.98,0.94,0.71,0.02,0.62,0.2,3.3958466281069843e6
0.23,0.63,0.34,0.47,0.59,0.48,0.46,0.72,3.315142801581772e6
0.53,0.53,0.23,0.39,0.32,0.57,0.2,0.72,3.313303079064685e6
0.42,0.71,1.0,0.33,0.64,0.81,0.08,0.64,3.2419611224928144e6
0.87,0.4,0.31,0.16,0.4,0.88,0.37,0.44,3.260816540840275e6
0.52,0.45,0.09,0.25,0.69,0.93,0.11,0.29,3.2267534126856886e6
0.43,0.8,0.37,0.62,0.22,0.48,0.67,0.75,3.3305122020546948e6
0.33,0.84,0.83,0.76,0.61,0.31,0.16,0.41,3.3164593103278577e6
0.31,0.42,0.82,0.3,0.33,0.37,0.44,0.41,3.329268432434936e6
0.36,0.26,0.32,0.49,0.93,0.79,0.38,0.17,3.246771708940994e6
0.08,0.08,0.36,0.97,0.45,0.16,0.58,0.78,3.4071273749934784e6
0.5,0.59,0.78,0.76,0.27,0.1,0.59,0.99,3.39865754475212e6
0.09,0.62,0.19,0.12,0.16,0.63,0.39,0.06,3.341125970599786e6
0.03,0.53,0.77,0.77,0.93,0.72,0.54,0.24,3.3124630538702104e6
0.99,0.53,0.78,0.21,0.61,0.53,0.33,0.47,3.285174114375768e6
0.21,0.84,0.88,0.46,0.32,0.83,0.72,0.35,3.2812588918081773e6
0.72,0.1,0.67,0.1,0.97,0.09,0.19,0.56,3.36319868443875e6
0.62,0.97,0.63,0.25,0.33,0.62,0.18,0.85,3.3098194311852274e6
0.22,0.53,0.98,0.58,0.49,0.92,0.15,0.78,3.2512846445682384e6
0.87,0.33,0.83,0.09,0.89,0.47,0.71,0.98,3.291375117894388e6
0.42,0.62,0.86,0.28,0.31,0.99,0.7,0.71,3.254586009194202e6
0.64,0.03,0.36,0.63,0.61,0.36,0.17,0.22,3.2970509963804334e6
0.65,0.87,0.31,0.22,0.67,0.71,0.89,0.57,3.2501387488024016e6
0.67,0.51,0.34,0.87,0.88,0.84,0.44,0.47,3.2365086405528183e6
0.43,0.42,0.03,0.39,0.2,0.16,0.2,0.7,3.3930023891460747e6
0.21,0.27,0.89,0.81,0.68,0.77,0.87,0.71,3.3677056497434066e6
0.72,0.75,0.5,0.83,0.12,0.11,0.87,0.15,3.4150536405187026e6
0.01,0.53,0.64,0.45,0.43,0.31,0.76,0.42,3.4179342725691847e6
0.15,0.77,0.68,0.38,0.01,0.75,0.6,0.09,3.3754272462754264e6
0.18,0.36,0.21,0.56,0.91,0.98,0.3,0.15,3.224400495973685e6
0.36,0.58,0.38,0.48,0.32,0.64,0.08,0.67,3.297761457790643e6
0.99,0.49,0.38,0.7,0.1,0.74,0.06,0.42,3.3569508074319446e6
0.5,0.83,0.34,0.28,0.33,0.06,0.25,0.31,3.3918789531222447e6
0.57,0.07,0.91,0.11,0.27,0.34,0.93,0.52,3.401171942080091e6
0.13,0.22,0.26,0.25,0.46,0.56,0.57,0.73,3.331938896328384e6
0.14,0.11,0.02,0.73,0.85,0.52,0.14,0.71,3.2890014312973293e6
0.44,0.57,0.93,0.06,0.23,0.6,0.07,0.24,3.324590512733954e6
0.38,0.07,0.12,0.62,0.72,0.21,0.48,0.18,3.346019377912705e6
0.85,0.35,0.36,0.64,0.16,0.73,0.37,0.52,3.3337362105932673e6
0.83,0.13,0.14,0.69,0.58,0.39,0.16,0.33,3.301552603435977e6
0.97,0.96,0.89,0.5,0.82,0.86,0.92,0.22,3.232924232465135e6
0.2,0.47,0.15,0.02,0.93,0.24,0.76,0.91,3.3134321062075486e6
0.23,0.99,0.63,0.64,0.55,0.44,0.58,0.72,3.3314228657182083e6
0.7,0.95,0.17,0.28,0.31,0.98,0.76,0.38,3.2617941986866216e6
0.32,0.1,0.26,0.54,0.99,0.1,0.57,0.17,3.3626844593404564e6
0.8,0.1,0.73,0.35,0.54,0.17,0.54,0.82,3.344559270191823e6
0.05,0.73,0.93,0.35,0.74,0.48,0.46,0.88,3.2961401031512516e6
0.45,0.29,0.99,0.64,0.83,0.51,0.92,0.47,3.304413359603434e6
0.66,0.06,0.7,0.37,0.3,0.31,0.26,0.51,3.3620589690338164e6
0.36,0.18,0.8,0.02,0.82,0.01,0.12,0.07,3.4575737412709836e6
0.81,0.17,0.93,0.59,0.91,0.55,0.74,0.51,3.3266402761488557e6
0.07,0.64,0.58,0.12,0.76,0.47,0.77,0.98,3.3926428758339714e6
0.51,0.31,0.37,0.91,0.87,0.51,0.35,0.66,3.2830009180919966e6
0.12,0.63,0.88,0.11,0.43,0.73,0.74,0.28,3.3059785715723904e6
0.55,0.87,0.5,0.32,0.47,0.62,0.5,0.91,3.2800931945920903e6
0.06,0.36,0.18,0.12,0.17,0.19,0.08,0.49,3.3962821267038067e6
0.4,0.13,0.14,0.84,0.74,0.6,0.04,0.64,3.2637264325997396e6
0.46,0.15,0.53,0.44,0.47,0.5,0.31,0.69,3.320705223766405e6
0.33,0.55,0.77,0.19,0.92,0.51,0.76,0.81,3.281239155249281e6
0.3,0.32,0.86,0.68,0.34,0.74,0.46,0.23,3.284714736642139e6
0.85,0.93,0.01,0.35,0.49,0.06,0.11,0.22,3.385420172005795e6
0.78,0.56,0.12,0.76,0.09,0.32,0.27,0.01,3.4211210635912344e6
0.97,0.64,0.12,0.28,0.24,0.21,0.46,0.48,3.388187194717412e6
0.37,0.11,0.67,0.8,0.88,0.21,0.76,0.01,3.345509417215459e6
0.25,0.5,0.55,0.47,0.98,0.64,0.97,0.64,3.3353027595287673e6
0.45,0.59,0.87,0.19,0.79,0.7,0.6,0.16,3.2717987803497855e6
0.84,0.45,0.29,0.67,0.76,0.33,0.84,0.82,3.2946965599219482e6
0.93,0.06,0.44,0.73,0.82,0.13,0.52,0.76,3.3628955980178574e6
0.18,0.53,0.22,0.46,0.05,0.11,0.6,0.29,3.436217711590441e6
0.28,0.86,0.92,0.7,0.34,0.16,0.23,0.69,3.3757899148842487e6
0.68,0.16,0.04,0.47,0.01,0.76,0.27,0.61,3.462562940526879e6
0.99,0.81,0.07,0.4,0.86,0.96,0.08,0.04,3.2239563051272e6
0.69,0.29,0.67,0.21,0.44,0.48,0.54,0.82,3.3069244036899246e6
0.94,0.89,0.79,0.39,0.7,0.75,0.73,0.12,3.2481543603707096e6
1.0,0.78,0.59,0.8,0.85,0.37,0.29,0.19,3.309660276432177e6
0.57,0.57,0.82,0.73,0.03,0.49,0.31,0.37,3.4245453829373457e6
0.46,0.57,0.28,0.01,0.78,0.13,0.29,0.62,3.340930249827016e6
0.88,0.72,0.85,0.46,0.83,0.8,0.2,0.74,3.2416803393522827e6
0.24,0.51,0.36,0.9,0.49,0.48,0.93,0.34,3.322545254896651e6
0.51,0.78,0.46,0.6,0.42,0.69,0.65,0.92,3.2726633396460786e6
0.23,0.83,0.28,0.56,0.74,0.53,0.74,0.26,3.3155745945307426e6
0.17,0.66,0.3,0.91,0.2,0.92,0.1,0.72,3.288076332332274e6
0.05,0.08,0.33,0.08,0.55,0.85,0.51,0.74,3.3095119892282705e6
0.4,0.86,0.7,0.38,0.14,0.89,0.21,0.75,3.308477958697688e6
0.01,0.07,0.41,0.93,0.01,0.11,0.31,0.68,3.466315672755077e6
0.77,0.75,0.43,0.14,0.01,0.2,0.84,0.75,3.4329041822908674e6
0.64,0.67,0.51,0.92,0.15,0.34,0.45,0.75,3.401004455669695e6
0.49,0.07,0.41,0.48,0.31,0.2,0.93,0.92,3.4028417962440937e6
0.13,0.59,0.57,0.65,0.19,0.11,0.6,0.36,3.4272861435216377e6
0.78,0.81,0.46,0.05,0.3,0.19,0.63,0.31,3.39213576486515e6
0.86,0.64,0.86,0.33,0.99,0.21,0.7,0.74,3.3327776510921633e6
0.11,0.53,0.13,0.87,0.89,0.37,0.08,0.53,3.2944069947775053e6
0.99,0.97,0.49,0.06,0.35,0.45,0.09,0.04,3.336412750703912e6
0.43,0.99,0.33,0.39,0.57,0.85,0.81,0.31,3.2463256536265863e6
0.07,0.18,0.98,0.12,0.19,0.94,0.28,0.64,3.3148057758231573e6
0.82,0.02,0.99,0.94,0.25,0.14,0.04,0.64,3.4050617776847873e6
0.72,0.2,0.45,0.66,0.49,0.64,0.3,0.82,3.304743442525232e6
0.86,0.6,0.49,0.14,0.06,0.07,0.88,0.7,3.4339730037958133e6
0.42,0.24,0.98,0.83,0.38,0.91,0.3,0.37,3.257249877756833e6
0.02,0.09,0.98,0.23,0.56,0.02,0.66,0.41,3.4954861079162885e6
