α_v,α_s,α_v_error,α_s_error,α_v_CCC,α_s_CCC,CCC,decay,MSE
0.55,0.5,0.17,1.0,0.5,0.14,0.22,0.63,1.1279151711812336e7
0.47,0.89,0.87,0.1,0.83,0.93,0.38,0.11,1.1273636998384112e7
0.01,0.1,0.55,0.68,0.53,0.26,0.59,0.02,1.12766132596136e7
0.47,0.18,0.08,0.96,0.74,0.67,0.6,0.28,1.1274788603562735e7
0.45,0.14,0.29,0.86,0.67,0.75,0.5,0.96,1.1268261860311199e7
0.51,0.37,0.54,0.55,0.92,0.07,0.79,0.14,1.1278894004658248e7
0.39,0.95,0.47,0.77,0.43,0.96,1.0,0.28,1.127467489295676e7
0.07,0.93,0.12,0.59,0.47,0.56,0.64,0.34,1.1275959957510453e7
0.76,0.98,0.17,0.58,0.8,0.11,0.79,0.03,1.127788891430111e7
0.95,0.97,0.49,0.07,0.1,0.07,0.23,0.18,1.1273347208675379e7
0.17,0.83,0.01,0.39,0.98,0.25,0.99,0.44,1.1276628832324883e7
0.19,0.02,0.93,0.67,0.7,0.15,0.93,0.75,1.1270479800815746e7
0.81,0.94,0.95,0.9,0.13,0.03,0.17,0.44,1.1252806466118474e7
0.6,0.51,0.86,0.11,0.62,0.2,0.49,0.5,1.1277475842986628e7
0.04,0.31,0.39,0.58,0.14,0.1,0.26,0.61,1.127314821805029e7
0.03,0.12,0.22,0.27,0.79,0.95,0.98,0.74,1.1270254819155848e7
0.12,1.0,0.03,0.34,0.24,0.44,0.62,0.81,1.127574214272889e7
0.18,0.76,0.91,0.65,0.7,0.06,0.17,0.31,1.1277960176008862e7
0.33,0.38,0.57,0.92,0.26,0.03,0.63,0.7,1.1275395316707324e7
0.54,0.49,1.0,0.21,0.06,0.18,0.67,0.56,1.1276618899980767e7
0.15,0.56,0.58,0.19,0.69,0.44,0.96,0.02,1.1273644252786912e7
0.9,0.41,0.6,0.24,0.11,1.0,0.91,0.61,1.1278579352753557e7
0.85,0.42,0.2,0.3,0.58,0.23,0.85,0.15,1.1277184347673774e7
0.67,0.39,0.37,0.25,0.01,0.45,0.25,0.61,1.1249900688848909e7
0.78,0.24,0.93,0.02,0.42,0.58,0.57,0.01,1.127770914554653e7
0.73,0.15,0.42,0.82,0.1,0.02,0.94,0.14,1.127077030070655e7
0.41,0.21,0.42,0.67,0.07,0.09,0.5,0.11,1.1276649894178106e7
0.37,0.67,0.76,0.81,0.74,0.32,0.79,0.86,1.126710135597016e7
1.0,0.42,0.57,0.47,0.68,0.84,0.67,0.08,1.1277627756323624e7
0.96,0.03,0.08,0.84,0.47,0.23,0.83,0.58,1.1268520161883432e7
0.52,0.34,0.9,0.79,0.79,0.3,0.21,0.82,1.1278313077995885e7
0.27,0.14,0.64,0.69,0.78,0.1,0.44,0.86,1.1279022697841052e7
0.41,0.9,0.32,0.85,0.5,0.86,0.05,0.68,1.1272165632466e7
0.31,0.13,0.96,0.99,0.89,0.67,0.03,0.4,1.127525940391447e7
0.74,0.34,0.62,0.45,0.76,0.52,0.55,0.98,1.127601815874249e7
0.79,0.31,0.32,0.61,0.14,0.01,0.77,0.8,1.1271476518089827e7
0.44,0.89,0.33,0.97,0.9,0.92,0.59,0.81,1.1274030666859295e7
0.56,0.59,0.2,0.3,0.11,0.71,0.94,0.26,1.127906439265002e7
0.08,0.05,0.67,0.63,0.84,0.43,0.75,0.13,1.12767926055431e7
0.54,0.88,0.71,0.56,0.36,0.02,0.36,0.46,1.126565355436191e7
0.2,0.53,0.81,0.48,0.8,0.26,0.92,1.0,1.126735724567933e7
0.28,0.89,0.11,0.39,0.93,0.65,0.09,0.66,1.1272175061936066e7
0.96,0.77,0.63,1.0,0.28,0.75,0.64,0.69,1.1279040677572498e7
0.45,0.35,0.46,0.66,0.51,0.16,0.44,0.03,1.1278243986870507e7
0.39,0.82,0.35,0.51,0.15,0.93,0.97,0.78,1.1275964516331509e7
0.55,0.87,0.58,0.14,0.59,0.36,0.99,0.46,1.1274053663367478e7
0.76,0.29,0.85,0.79,0.89,0.74,0.28,0.54,1.1274502898687165e7
0.63,0.78,0.2,0.32,0.46,0.09,0.58,0.21,1.1279095257536419e7
0.88,0.57,0.39,0.22,0.82,0.34,0.89,0.07,1.1274697103733443e7
0.39,0.16,0.72,0.6,0.61,0.22,0.41,0.24,1.1278379775180783e7
0.79,0.66,0.83,0.94,0.43,0.53,0.19,0.7,1.1279060234669162e7
0.66,0.15,0.93,0.21,0.48,0.95,0.93,0.25,1.1279019706343878e7
0.98,0.92,0.27,0.31,0.04,0.51,0.55,0.75,1.1278755740049593e7
0.7,0.74,0.37,0.86,0.61,0.22,0.35,0.74,1.127898479131855e7
0.78,0.47,0.08,0.52,0.25,0.72,0.25,0.6,1.1275249212131495e7
0.77,0.8,0.46,0.37,0.29,0.06,0.13,0.82,1.1278057509094555e7
0.13,0.4,0.43,0.61,0.24,0.37,0.66,0.87,1.127398618367168e7
0.66,0.65,0.39,0.06,0.54,0.87,0.73,0.09,1.1272764175637973e7
0.49,0.68,0.54,0.51,0.13,0.04,0.23,0.96,1.1264583801726107e7
0.16,0.82,0.57,0.55,0.81,0.31,0.37,0.27,1.1277927059298184e7
0.47,0.23,0.8,0.69,0.97,0.21,0.71,0.9,1.1278969670539238e7
0.62,0.01,0.97,0.6,0.62,0.18,0.28,0.03,1.127249551549657e7
0.58,0.6,0.29,0.02,0.54,0.89,0.98,0.43,1.1273315291324038e7
0.56,0.24,0.69,0.59,0.5,0.85,0.8,0.36,1.1279145580866896e7
0.73,0.39,0.77,0.67,0.24,0.46,0.84,0.57,1.1278078424651163e7
0.32,0.98,0.43,1.0,0.22,0.9,0.71,0.76,1.1277148347588856e7
0.48,0.76,0.17,0.3,0.84,0.06,1.0,0.22,1.1271145903576037e7
0.22,0.15,0.54,0.19,0.35,0.23,0.56,0.98,1.1278515974460663e7
0.62,0.45,0.87,0.33,0.79,0.46,0.66,0.14,1.1273538136393864e7
0.8,0.87,0.79,0.01,0.93,0.87,0.45,0.57,1.127352308267475e7
0.86,0.35,0.92,0.49,0.79,0.36,0.07,0.21,1.1277270763802214e7
0.48,0.37,0.57,0.16,1.0,0.96,0.7,0.05,1.1274345641762476e7
0.28,0.28,0.97,0.41,0.01,0.47,0.25,0.89,1.1238646964232266e7
0.63,0.21,0.37,0.57,0.63,0.6,0.53,0.62,1.1278606967896665e7
0.28,0.77,0.35,0.78,0.49,0.75,0.65,0.59,1.1267081994861878e7
0.28,0.5,0.17,0.74,0.68,0.79,0.23,0.25,1.1271221349486835e7
0.91,0.83,0.19,0.11,0.07,0.62,0.33,0.63,1.127885135224452e7
0.71,0.12,0.64,0.07,0.59,0.4,0.44,0.5,1.1278718793973045e7
0.58,0.29,0.74,0.3,0.95,0.43,0.75,0.88,1.1278183016039992e7
0.15,0.46,0.07,0.19,0.99,0.76,0.63,0.56,1.1272728409590587e7
0.72,0.01,0.71,0.5,0.26,0.93,0.74,0.56,1.1251655578980088e7
0.61,0.12,0.83,0.45,0.64,0.75,0.34,0.33,1.1274921260965787e7
0.16,0.82,0.45,0.83,0.89,0.99,0.99,1.0,1.127426734071308e7
0.37,0.3,0.69,0.29,0.61,0.18,0.09,0.71,1.1278711278283454e7
0.79,0.82,0.86,0.02,0.51,0.79,0.51,0.61,1.1277426288884733e7
0.31,0.43,0.14,0.41,0.57,0.01,0.89,0.42,1.1276437076229094e7
0.97,0.69,0.16,0.61,0.77,0.2,0.72,0.12,1.127815879456564e7
0.45,0.83,0.1,0.06,0.66,0.01,0.44,0.8,1.1278770095540766e7
0.91,0.99,0.54,0.59,0.58,0.96,0.19,0.47,1.1276779325362198e7
0.99,0.97,0.19,0.06,0.03,0.61,0.93,0.8,1.127571523678649e7
0.72,0.15,0.4,0.77,0.3,0.78,0.45,0.79,1.12788286566155e7
0.48,0.03,0.53,0.99,0.83,0.43,0.52,0.77,1.1276815584838737e7
0.47,0.78,0.73,0.44,0.63,0.51,0.46,0.46,1.1274671496349571e7
0.46,0.92,0.52,0.24,0.71,0.35,0.99,0.12,1.1273330988323893e7
0.47,0.4,0.99,0.66,0.47,0.01,0.37,0.93,1.12676255205239e7
0.91,0.34,0.12,0.47,0.82,0.81,0.13,0.07,1.1270947573145451e7
0.47,0.5,0.71,0.69,0.92,0.45,0.24,0.95,1.1276655181841098e7
0.86,0.62,0.08,0.52,0.36,0.52,0.15,0.66,1.1276123239519328e7
0.96,0.33,0.77,0.7,0.08,0.32,0.69,0.01,1.1279075847000837e7
0.63,0.06,0.11,0.17,0.84,0.41,0.59,0.03,1.1278333027838696e7
0.26,0.82,0.26,0.41,0.84,0.31,0.37,0.72,1.1277525608509375e7
0.91,0.55,0.36,0.63,0.14,0.82,0.12,0.13,1.1276698133934164e7
0.21,0.88,0.36,0.19,0.17,0.85,0.78,0.84,1.1275194340276882e7
0.18,0.81,0.07,0.95,0.91,0.29,0.54,0.27,1.1277704869893294e7
0.64,0.4,0.89,0.27,0.17,0.56,0.89,0.73,1.1279055946174648e7
0.23,0.58,0.12,0.08,0.59,0.31,0.76,0.43,1.1262962723071782e7
1.0,0.48,0.64,0.86,0.57,0.93,0.78,0.08,1.127876011509908e7
0.93,0.16,0.53,0.47,0.87,0.15,0.42,0.21,1.1279046828725167e7
0.36,0.07,0.71,0.92,0.83,0.28,0.29,0.7,1.1278945318171006e7
0.2,1.0,0.49,0.1,0.55,0.57,1.0,0.32,1.1274493740382459e7
0.83,0.71,0.28,0.55,0.76,0.8,0.54,0.62,1.1272756508450612e7
0.18,0.92,0.42,0.09,0.33,0.63,0.41,0.26,1.1272138285676355e7
0.79,0.01,0.88,0.09,0.52,0.25,0.31,0.63,1.1260905583082844e7
0.21,0.83,0.27,0.19,0.83,0.85,0.32,0.14,1.1272147551063634e7
0.33,0.25,0.78,0.6,0.8,0.69,0.06,0.82,1.1273915399428755e7
0.47,0.59,0.37,0.45,0.38,0.81,0.06,0.38,1.1273501720303856e7
0.79,0.78,0.28,0.91,0.13,0.35,0.19,0.13,1.1277864752732232e7
0.31,0.92,0.88,0.17,0.23,0.37,0.94,0.26,1.1277085268221084e7
0.9,0.21,0.35,0.98,0.48,0.97,0.96,0.67,1.127741885167483e7
0.93,0.99,0.67,0.05,0.18,0.79,0.02,0.29,1.127688781685669e7
0.99,0.27,0.35,0.28,0.19,0.74,0.31,0.09,1.1278588742197508e7
0.03,0.72,0.79,0.71,0.46,0.28,0.26,0.03,1.1258515024523677e7
0.26,0.51,0.44,0.77,0.33,0.78,0.43,0.45,1.1272657901036631e7
0.04,0.88,0.45,0.35,0.72,0.69,0.55,0.59,1.126380402501567e7
0.72,0.91,0.21,0.71,0.25,0.61,0.57,0.63,1.1279145709004633e7
0.11,0.86,0.24,0.27,0.16,0.88,0.97,0.79,1.1271640198832754e7
0.94,0.95,0.48,0.38,0.14,0.49,0.31,0.83,1.1279148931072745e7
0.66,0.77,0.04,0.84,0.02,0.24,0.89,1.0,1.1277984505335823e7
0.59,0.13,0.04,0.37,0.15,0.61,0.09,0.28,1.127491761292772e7
0.89,0.56,0.73,0.4,0.04,0.03,0.47,0.42,1.1279131295852665e7
0.31,0.67,0.38,0.54,0.44,0.38,0.8,0.19,1.1272332546424929e7
0.02,0.34,0.98,0.18,0.49,0.48,0.46,0.75,1.1246358252763085e7
0.04,0.35,0.81,0.32,0.85,0.35,0.23,0.81,1.127710870851033e7
0.48,0.47,0.99,0.82,0.89,0.76,0.39,0.47,1.1274840261719164e7
0.94,0.64,0.9,0.3,0.67,0.31,0.77,0.22,1.127811705516162e7
0.27,0.43,0.54,0.74,0.01,0.3,0.56,0.59,1.1273435699971672e7
0.76,0.21,0.65,0.5,0.93,1.0,0.01,0.81,1.1274326239906643e7
0.15,0.34,0.56,0.8,0.29,0.93,0.27,0.95,1.1271403718635421e7
0.28,0.39,0.77,0.76,0.2,0.18,0.34,0.83,1.1278927637844903e7
0.92,0.42,0.36,0.25,0.38,0.05,0.2,0.6,1.1273492521740379e7
0.36,0.9,0.71,0.51,0.19,0.52,0.37,0.82,1.1278942230778707e7
0.75,0.52,0.18,0.53,0.73,0.22,0.38,0.44,1.1278171808927758e7
0.18,0.87,0.41,0.67,0.41,0.65,0.57,0.35,1.1266966991543178e7
0.44,0.74,0.02,0.72,0.86,0.3,0.96,0.89,1.1265730164012115e7
0.59,0.34,0.21,0.35,0.15,0.29,0.19,0.43,1.1279138329254236e7
0.17,0.3,0.37,0.06,0.14,0.08,0.36,0.62,1.1278868216797136e7
0.88,0.55,0.53,0.73,0.72,0.52,0.64,0.16,1.1277017713124499e7
0.29,0.84,0.19,0.07,0.59,0.87,0.51,0.93,1.125950858023264e7
0.06,0.34,0.12,0.33,0.17,0.82,0.52,0.61,1.1263719249170996e7
0.16,0.09,0.73,0.76,0.61,0.95,0.04,0.02,1.1273992308918487e7
0.96,0.89,0.38,0.42,0.79,0.45,0.97,0.7,1.127578489608442e7
0.93,0.94,0.92,0.19,0.5,0.99,0.51,0.58,1.1278704452560684e7
0.12,0.87,0.6,0.13,0.42,0.64,0.09,0.88,1.1269525730878511e7
0.29,0.62,0.29,0.7,0.87,0.07,0.03,0.33,1.1276822487218805e7
0.58,0.53,0.81,0.73,0.62,0.87,0.87,0.04,1.127625539791803e7
0.29,0.14,0.54,0.64,0.98,0.21,0.62,0.69,1.127910950855539e7
0.83,0.63,0.02,0.47,0.72,0.26,0.67,0.04,1.1276479783661019e7
0.82,0.07,0.59,0.86,0.16,0.37,0.32,0.91,1.1274761268825663e7
0.59,0.05,0.41,0.75,0.96,0.08,0.82,0.83,1.1278144727640323e7
0.58,0.67,0.53,0.32,0.95,1.0,0.42,0.12,1.1273976458230637e7
0.84,0.64,0.26,0.51,0.39,1.0,0.38,1.0,1.127837246560345e7
0.86,0.16,0.55,0.5,0.09,0.94,0.77,0.55,1.1277915045626901e7
0.39,0.69,0.09,0.03,0.5,0.59,0.33,0.28,1.1268457775072902e7
0.34,0.39,0.17,0.5,0.78,0.16,0.85,0.41,1.1268532871973991e7
0.26,0.79,0.73,0.49,0.15,0.72,1.0,1.0,1.1274929954648634e7
0.27,0.65,0.55,0.95,0.43,0.68,0.13,0.06,1.1273653526088022e7
0.26,0.13,0.57,0.91,0.1,0.8,0.43,0.83,1.1277126335146414e7
0.77,0.55,0.56,0.11,0.84,0.14,0.39,0.3,1.1278385776830416e7
0.8,0.11,0.92,0.95,0.89,0.46,0.54,0.49,1.1278385337217439e7
0.49,0.12,0.86,0.14,0.46,0.88,0.65,0.33,1.1277514804896666e7
0.82,0.13,0.38,0.64,0.1,0.65,0.09,0.45,1.127870954518644e7
0.98,0.37,0.75,0.47,0.55,0.61,0.25,0.63,1.1279096606693212e7
0.46,0.84,0.25,0.83,0.22,0.72,0.66,0.09,1.1278306086364146e7
0.51,0.31,0.09,0.15,0.94,0.24,0.57,0.34,1.1275795567851562e7
0.91,0.68,0.07,0.2,0.55,0.4,0.09,0.8,1.127459949098939e7
0.82,0.73,0.18,0.71,0.25,0.73,0.07,0.63,1.127586873618253e7
0.19,0.29,0.67,0.79,0.31,0.56,0.8,0.39,1.1278919951049833e7
0.37,0.97,0.37,0.89,0.36,0.59,0.18,0.83,1.1275393331129676e7
0.77,0.83,0.06,0.51,0.66,0.4,0.59,0.64,1.1277202408390086e7
0.29,0.96,0.3,0.95,0.87,0.04,0.75,0.15,1.123466204758925e7
0.74,0.5,0.91,0.89,0.83,0.01,0.37,0.51,1.1276495722716197e7
0.96,0.88,0.67,0.12,0.58,0.92,0.55,0.45,1.1277929470466599e7
0.42,0.9,0.02,0.65,0.59,0.9,0.11,0.35,1.127078965151089e7
0.48,0.1,0.48,0.01,0.83,0.49,0.33,0.07,1.1278576620337218e7
0.46,0.78,0.17,0.75,0.36,0.43,0.24,0.15,1.127801317788091e7
0.54,0.43,0.06,0.79,0.07,0.49,0.89,0.22,1.1277781946834464e7
0.46,0.22,0.08,0.83,0.32,0.53,0.02,0.83,1.1275401971794248e7
0.47,0.3,0.29,0.93,0.04,0.56,0.98,0.37,1.1278979132079348e7
0.83,0.19,0.23,0.22,0.31,0.96,0.57,0.65,1.1278850955120731e7
0.05,0.22,0.98,0.32,0.28,0.07,0.78,0.21,1.1269525466265697e7
0.48,0.56,0.34,0.87,0.84,0.43,0.07,0.15,1.1275610002898071e7
0.07,0.74,0.49,0.99,0.92,0.13,0.48,0.38,1.1279089563794922e7
0.17,0.66,0.91,0.34,0.85,0.45,0.29,0.33,1.1277088203764055e7
0.06,0.05,0.93,0.31,0.03,0.98,0.7,0.12,1.1278265700585362e7
0.02,0.38,0.56,0.63,0.62,0.76,0.99,0.62,1.12259821068906e7
0.6,0.3,0.93,0.55,0.02,0.37,0.15,0.81,1.1228985924578287e7
0.4,0.1,0.84,0.74,0.91,0.02,0.43,0.57,1.1275991793565903e7
0.46,0.34,0.83,0.36,0.43,0.92,0.24,0.01,1.1274915135817956e7
0.47,0.53,0.11,0.04,0.7,0.81,0.3,0.68,1.1269463981080513e7
