α_v,α_s,α_v_error,α_s_error,decay,MSE
0.61,0.6,0.3,0.93,0.68,3.0141822485518083e7
0.33,0.32,0.11,0.98,0.28,3.014739155181846e7
0.3,0.77,0.64,0.9,0.47,3.0106217125317313e7
0.9,0.85,0.08,0.74,0.76,3.0129213549632058e7
0.66,0.8,0.72,0.07,0.26,3.0123134394992635e7
0.76,0.75,0.66,0.95,0.02,3.0116703323797952e7
0.81,0.64,0.74,0.91,0.69,3.013342253388308e7
0.76,0.26,0.33,0.27,0.63,3.0133702465705797e7
0.43,0.16,0.62,0.26,0.82,3.0131172283179946e7
0.77,0.12,0.42,0.76,0.35,3.014372889909563e7
0.98,0.19,0.22,0.96,0.42,3.0138751121330272e7
0.31,0.78,0.78,0.85,0.14,3.0098813168224305e7
0.72,0.31,0.31,0.64,0.64,3.014692695905861e7
0.56,0.86,0.22,0.88,0.05,3.0103135002103176e7
0.48,0.31,0.24,0.68,0.21,3.0147442700994816e7
0.38,0.61,0.7,0.44,0.61,3.0139008333408017e7
0.57,0.62,0.18,0.07,0.01,3.015064681806348e7
0.2,0.14,0.64,0.56,0.72,3.012886561025408e7
0.59,0.47,0.43,0.74,0.09,3.0149757333408613e7
0.59,0.34,0.4,0.17,0.48,3.0141465519625105e7
0.43,0.71,0.26,0.41,0.72,3.0136147957154717e7
0.66,0.67,0.67,0.89,0.1,3.0125928694083262e7
0.71,0.58,0.1,0.62,0.34,3.014956131221472e7
0.29,0.58,0.72,0.52,0.89,3.0142421243590035e7
0.82,0.44,0.92,0.54,0.77,3.0149933621638376e7
0.21,0.34,0.93,0.27,0.3,3.0145582277668834e7
0.05,0.64,0.5,0.21,0.3,3.0138658657954e7
1.0,0.57,0.49,0.62,0.78,3.0150319683389828e7
0.47,0.61,0.68,0.28,0.86,3.0142720419815104e7
0.54,0.2,0.44,0.97,0.55,3.0149098020348135e7
0.82,0.78,0.74,0.74,0.73,3.011464143840225e7
0.03,0.13,0.43,0.67,0.73,2.9965482819668174e7
0.16,0.78,0.76,0.17,0.73,3.0134871842039857e7
0.8,0.59,0.04,0.95,0.8,3.0149040071193617e7
0.05,0.55,0.08,0.42,0.04,3.0113111188350063e7
0.41,0.92,0.4,1.0,0.74,3.0077582888330445e7
0.27,0.82,0.1,0.78,0.38,3.012141903629584e7
0.42,0.01,0.93,0.41,0.99,3.0148594961785164e7
0.87,0.24,0.6,0.16,0.14,3.0131656494014956e7
0.61,0.27,0.2,0.09,0.7,3.012412662732304e7
0.4,0.23,1.0,0.84,0.59,3.0151048436719503e7
0.95,0.08,0.87,0.01,0.85,3.0113686207040615e7
0.78,0.71,0.33,0.61,0.1,3.0137190370371327e7
0.98,0.6,0.41,0.1,0.54,3.0150839065065928e7
0.79,0.98,0.88,0.91,0.88,3.0059745907142173e7
0.26,0.59,0.39,0.62,0.43,3.0146832257330023e7
0.27,0.72,0.7,0.19,0.6,3.013428477366277e7
0.05,0.98,0.33,0.01,0.68,3.013338776476906e7
0.19,1.0,0.91,0.47,0.12,3.0055407760325108e7
0.02,0.83,0.81,0.2,0.61,3.0144750004852775e7
0.17,0.76,0.39,0.11,0.63,3.014597306160397e7
0.6,0.51,0.23,0.84,0.44,3.0149339944512274e7
0.48,0.66,0.88,0.92,0.6,3.011739619254873e7
0.65,0.22,0.18,0.96,0.99,3.0145883050729953e7
0.3,0.67,0.2,0.55,0.17,3.014246860275293e7
0.59,0.72,0.73,0.73,0.52,3.011583596982328e7
0.51,0.8,0.23,0.23,0.58,3.012878016893601e7
0.16,0.99,0.35,0.14,0.88,3.01076318777909e7
0.87,0.2,0.03,0.39,0.33,3.011998038432886e7
0.77,0.92,0.48,0.21,0.38,3.010738768211647e7
0.21,0.64,0.11,0.32,0.24,3.0151004147030223e7
0.23,0.1,0.73,0.85,0.84,3.0147162520653836e7
0.41,0.47,0.16,0.16,0.78,3.0147086870772433e7
0.67,0.86,0.22,0.4,0.17,3.0116683437292665e7
0.48,0.38,0.58,0.78,0.35,3.0150840447082184e7
0.65,0.75,0.97,0.18,0.52,3.0121196614639387e7
0.44,0.05,0.1,0.79,0.8,3.0148527042304732e7
0.78,0.93,0.41,0.79,0.81,3.009341905575091e7
0.88,0.43,0.17,0.2,0.57,3.0141780184809428e7
0.24,0.52,0.76,0.18,0.49,3.015102514202483e7
0.52,0.51,0.11,0.58,0.94,3.0150890804742128e7
0.74,0.89,0.47,0.5,0.36,3.010206229715923e7
0.43,0.35,0.25,0.28,0.05,3.0142010029266305e7
0.87,1.0,0.27,0.9,0.97,3.0091676027652625e7
0.58,0.54,0.68,0.27,0.72,3.0148633292059362e7
0.34,0.53,0.1,0.55,0.36,3.0150990619960286e7
0.9,0.64,0.98,0.34,0.93,3.0140283157708295e7
0.42,0.25,0.85,0.47,0.92,3.0148769658241455e7
0.81,0.34,0.34,0.98,0.72,3.0150037346744377e7
0.1,0.46,0.08,0.12,0.78,3.0076979746577106e7
0.81,0.48,0.25,0.09,0.05,3.0146362548859876e7
0.92,0.46,0.47,0.84,0.51,3.015103055810262e7
0.08,0.62,0.06,0.74,0.88,3.0142438015695e7
0.19,0.73,0.1,0.77,0.92,3.0142996794888575e7
0.54,0.47,0.38,0.18,0.69,3.0150094928100087e7
0.08,0.47,0.21,0.62,0.56,3.0116822144616324e7
0.68,0.29,0.07,0.5,0.98,3.013913719409561e7
0.88,0.44,0.97,0.63,0.37,3.0149627368096504e7
0.05,0.36,0.12,0.27,0.38,2.99980447517434e7
0.08,0.58,0.66,0.54,0.61,3.014818950702748e7
0.08,0.06,0.9,0.84,0.11,3.0124901845371306e7
0.61,0.15,0.73,0.36,0.41,3.01400617585019e7
0.55,0.56,0.07,0.93,0.25,3.014781688268428e7
0.35,0.62,0.68,0.03,0.36,3.01463394036096e7
0.6,0.71,0.91,0.99,0.36,3.010853488709561e7
0.49,0.93,0.89,1.0,0.67,3.0053636809169363e7
0.04,0.22,0.18,0.11,0.17,2.983821632088353e7
0.27,1.0,0.78,0.73,0.45,3.0042968093905814e7
0.41,0.55,0.92,0.18,0.8,3.0147007268739372e7
0.02,0.67,0.54,0.58,0.31,3.0148610908601236e7
0.98,0.48,0.38,0.51,0.39,3.0150134543613374e7
0.57,0.66,0.63,0.82,0.08,3.0127213107392166e7
0.33,0.86,0.17,0.49,0.1,3.011201690463068e7
0.58,0.36,0.89,0.22,0.45,3.015016613148344e7
0.1,0.12,0.85,0.27,0.84,3.0059453935009044e7
0.44,0.51,0.84,0.05,0.81,3.01505232726153e7
0.08,0.99,0.59,0.23,0.91,3.0119951683894526e7
0.43,0.2,0.04,0.38,0.34,3.012243639961784e7
0.47,0.72,0.91,0.11,0.73,3.0128124185996614e7
0.82,0.54,0.06,0.38,0.65,3.015059836520373e7
0.85,0.94,0.19,0.95,0.87,3.010513543090468e7
0.1,0.82,0.65,0.96,0.82,3.0129447879586913e7
0.04,0.59,0.75,0.73,0.13,3.0138723172738437e7
0.67,0.44,0.84,0.04,0.5,3.015078961281863e7
0.31,0.98,0.79,0.13,0.97,3.0069940493419312e7
0.07,0.7,0.74,0.54,0.76,3.015084486910169e7
0.08,0.65,0.24,0.96,0.6,3.015047820448286e7
0.59,0.06,0.09,0.42,0.24,3.0123287121464342e7
0.39,0.97,0.85,0.89,0.39,3.0042741535236675e7
0.26,0.51,0.58,0.85,0.14,3.014755840609329e7
0.23,0.76,0.43,0.1,0.66,3.014028069754724e7
0.13,0.24,0.18,0.17,0.48,3.0032447001886487e7
0.96,0.55,0.49,0.43,0.65,3.015095034836465e7
0.28,0.37,0.01,0.07,0.83,3.0118206497455645e7
0.73,0.52,0.51,0.67,0.82,3.0148433671269022e7
0.83,0.66,0.94,0.61,0.88,3.0130618552138202e7
0.13,0.64,0.99,1.0,0.54,3.0139286384749256e7
0.27,0.89,0.15,0.22,0.24,3.0119882211031478e7
0.63,0.15,0.87,0.1,0.6,3.0130632311538596e7
0.87,0.52,0.27,0.84,0.21,3.0150689861532662e7
0.07,0.58,0.08,0.6,0.19,3.013099164356113e7
0.99,0.85,0.54,0.3,0.08,3.0129818362031948e7
0.96,0.57,0.17,0.94,0.5,3.0150613305115256e7
0.11,0.47,0.98,0.75,0.35,3.0150471112220164e7
0.8,0.44,0.1,0.35,0.28,3.01464580142983e7
0.46,0.9,0.98,0.96,1.0,3.0057318461005606e7
0.08,0.47,0.86,0.76,0.86,3.014379990575049e7
1.0,0.5,0.23,0.24,0.25,3.0146280273769986e7
0.26,0.68,0.67,0.32,0.99,3.0137140804756552e7
0.01,0.06,0.6,0.38,0.82,2.9815800128537763e7
0.15,0.47,0.36,0.21,0.97,3.0134289673690878e7
0.62,0.84,0.54,0.39,0.78,3.0107412480610497e7
0.15,0.44,0.1,0.12,0.8,3.010642715450327e7
0.56,0.36,0.35,0.5,0.37,3.0149050195123196e7
0.74,0.66,0.09,0.22,0.88,3.0149742660550054e7
0.67,0.92,0.52,0.74,0.44,3.0083490064050253e7
0.92,0.13,0.82,0.66,0.55,3.014537317493662e7
0.55,0.02,0.28,0.45,0.7,3.0147386722194925e7
0.33,0.31,0.14,0.34,0.07,3.0133028207125522e7
0.88,0.91,0.09,0.34,0.2,3.0125427455757085e7
0.81,0.28,0.46,0.87,0.37,3.0148698550679535e7
0.45,0.42,0.55,0.88,0.11,3.0149719100102764e7
0.16,0.71,0.34,0.13,0.39,3.0150343697689127e7
0.47,0.17,0.43,0.75,0.52,3.014532798281698e7
0.4,0.39,0.74,0.55,0.01,3.0150938296155233e7
0.2,0.12,0.15,0.52,0.72,3.0095335636755615e7
0.72,0.56,0.84,0.94,0.2,3.0137136041586734e7
0.72,0.36,0.29,0.89,0.96,3.0150402132901333e7
0.61,0.67,0.95,0.18,0.59,3.0134032869621225e7
0.94,0.63,0.81,0.14,0.91,3.0148356412174966e7
0.98,0.58,0.89,0.03,0.82,3.0150420408734746e7
0.65,0.07,0.77,0.5,0.26,3.01454851995197e7
0.55,0.66,0.41,0.37,0.78,3.01405031619126e7
0.34,0.79,0.65,0.53,0.42,3.0106957138829894e7
0.62,0.78,0.78,0.27,0.55,3.0116477959559202e7
0.87,0.31,0.03,0.98,0.32,3.0144368319180228e7
0.11,0.53,0.14,0.99,0.05,3.014413674177707e7
0.73,0.48,0.59,0.32,0.21,3.015101725059584e7
0.51,0.06,0.63,0.48,0.09,3.014315959726589e7
0.14,0.37,0.16,0.04,0.96,3.0081652512842175e7
0.79,0.18,0.38,0.48,0.08,3.0135551314549908e7
0.86,0.93,0.75,0.15,0.98,3.0103982193332914e7
0.52,0.55,0.13,0.34,0.7,3.015093569227622e7
0.03,0.51,0.71,0.09,0.21,3.007248603001329e7
0.74,0.03,0.7,0.93,0.25,3.0143078255182e7
0.77,0.7,0.06,0.4,0.87,3.0145951382032126e7
0.21,0.21,0.62,0.2,0.49,3.011329070710407e7
0.05,0.72,0.16,0.73,0.46,3.015100291953173e7
0.93,0.7,0.87,0.34,0.31,3.013715699031058e7
0.26,0.63,0.59,0.42,0.7,3.014260871555266e7
0.9,0.44,1.0,0.81,0.4,3.0148535590307016e7
0.78,0.69,0.9,0.3,0.68,3.0132765032292556e7
0.94,0.31,0.69,0.73,0.13,3.014914248007736e7
0.68,0.35,0.52,0.77,0.68,3.0150905879864875e7
0.82,0.95,0.14,0.1,0.32,3.0120686725237433e7
0.01,0.89,0.32,0.16,0.45,3.0086136393790927e7
0.65,0.26,0.71,0.02,0.49,3.013866456987571e7
0.54,0.67,0.48,0.96,0.35,3.0127635183306005e7
0.54,0.51,0.83,0.4,0.45,3.0146780706355557e7
0.75,0.27,0.55,0.32,0.03,3.01418960095141e7
0.88,0.26,0.39,0.92,0.61,3.014658646819126e7
0.64,0.49,0.63,0.23,0.72,3.0150967170325246e7
0.62,0.68,0.59,0.24,0.33,3.0138795454981074e7
0.87,0.84,0.7,0.93,0.42,3.0106241597595554e7
0.06,0.05,0.7,0.78,0.14,3.0094000987583023e7
0.49,0.93,0.14,0.06,0.56,3.01117916449361e7
0.35,0.2,0.1,0.03,0.58,3.0096488289773416e7
0.87,0.96,0.12,0.92,0.05,3.0105883064382922e7
0.57,0.14,0.4,0.62,0.08,3.0141506725354254e7
0.63,0.06,0.26,0.13,0.85,3.0084136319751013e7
0.19,0.18,0.17,0.03,0.22,3.0048003671487838e7
0.67,0.74,0.81,0.94,0.07,3.010916623052855e7
0.39,0.84,0.6,0.2,0.28,3.0109533838844758e7
0.91,0.13,0.49,0.52,0.3,3.0134355184577532e7
0.22,0.02,0.02,0.21,0.59,3.0015191124520004e7
0.97,0.42,0.79,0.04,0.34,3.0147166244848687e7
0.84,0.76,0.63,0.81,0.73,3.0121982523918267e7
0.46,0.64,0.95,0.75,0.64,3.0121501525669206e7
0.8,0.21,0.11,0.16,0.68,3.011221942714357e7
0.19,0.37,0.22,0.65,0.41,3.013817303168464e7
0.39,0.78,0.1,0.75,0.62,3.012367161851986e7
0.53,0.73,0.91,0.25,0.92,3.0121188839356996e7
0.22,0.55,0.15,0.99,0.34,3.0150602899227478e7
0.48,0.41,0.96,0.21,1.0,3.0151048235738304e7
0.6,0.92,0.91,0.08,0.39,3.008696837182954e7
0.83,0.52,0.31,0.22,0.41,3.0150279571086615e7
0.69,0.85,0.69,0.44,0.95,3.0101111999351077e7
0.12,0.22,0.76,0.55,0.61,3.0116384332733672e7
0.66,0.13,0.91,0.93,0.01,3.0151015179856714e7
0.02,0.78,0.72,0.65,0.04,3.0149829814795125e7
0.62,0.03,0.93,0.23,0.82,3.0130338918466173e7
0.15,0.03,0.38,0.61,0.86,3.0131930742026817e7
0.04,0.18,0.01,0.28,0.46,2.979981557962017e7
0.12,0.52,0.36,0.97,0.44,3.014930201640996e7
0.21,0.45,0.46,0.14,0.35,3.0142081406672794e7
0.11,0.89,0.29,0.94,0.5,3.0126175810017295e7
0.41,0.43,0.77,0.18,0.28,3.0150764896386135e7
0.72,0.59,0.55,0.53,0.83,3.014461785033526e7
0.84,0.49,0.7,0.07,0.78,3.0150583962097358e7
0.31,0.39,0.63,0.65,0.67,3.015104633986941e7
0.1,0.21,1.0,0.17,0.97,3.0083221837838247e7
0.07,0.27,0.31,0.41,0.07,3.0024302433082517e7
0.28,0.98,0.47,0.22,0.51,3.0081526863303844e7
0.59,0.22,0.08,0.78,0.5,3.0141443983435046e7
0.05,0.64,0.29,0.78,0.71,3.0148355793099876e7
0.17,0.12,0.99,0.61,0.39,3.013822059257566e7
0.03,0.68,0.77,0.33,0.25,3.0136226422347233e7
0.84,0.56,0.97,0.58,0.57,3.0142165217139643e7
0.73,0.09,0.09,0.1,0.98,3.0081951174751654e7
0.8,0.09,0.65,0.52,0.26,3.0141274934085466e7
0.64,0.04,0.19,0.36,0.93,3.012311851067209e7
0.02,0.82,0.37,0.72,0.45,3.0130488490741607e7
0.38,0.49,0.06,0.54,0.54,3.0150841711461317e7
0.57,0.39,0.37,0.21,0.93,3.0146242688160118e7
0.42,0.34,0.91,0.64,0.37,3.0150844988475017e7
0.57,0.37,0.2,0.1,0.51,3.0137947017228216e7
0.91,0.55,0.76,0.96,0.61,3.0144665065361355e7
0.3,0.53,0.72,0.64,0.11,3.0145042763786826e7
0.58,0.25,0.03,0.93,0.18,3.014466255815221e7
0.72,0.54,0.36,0.13,0.25,3.0150906560627263e7
0.27,0.85,0.95,0.84,0.15,3.0077149512782473e7
0.65,0.29,0.58,0.96,0.84,3.015092435087006e7
0.85,0.08,0.63,0.46,0.93,3.013722887114054e7
0.92,0.19,0.29,0.13,0.44,3.0110399563812528e7
0.9,0.7,0.28,0.91,0.48,3.0140732573752217e7
0.87,0.53,0.38,0.08,0.56,3.0149645758671243e7
1.0,0.88,0.72,0.51,0.81,3.011489696827313e7
0.29,0.37,0.99,0.47,1.0,3.0151039197642814e7
0.17,0.75,0.41,0.13,0.01,3.0146209914495602e7
0.96,0.58,0.6,0.16,0.28,3.0151029675031368e7
0.14,0.28,0.68,0.03,0.72,3.009958533199131e7
0.86,0.14,0.8,0.03,0.35,3.0123470205137897e7
0.86,0.55,0.07,0.24,0.29,3.0149599861663215e7
0.99,0.63,0.87,0.65,0.28,3.0141828834539197e7
0.98,0.59,0.97,0.58,0.4,3.014387853480447e7
0.95,0.82,0.85,0.46,0.4,3.0118213793421533e7
0.25,0.9,0.83,0.07,0.44,3.0097896299891047e7
0.96,0.91,0.26,0.99,0.55,3.0116892802937843e7
0.56,0.3,0.48,0.83,0.48,3.015045133000171e7
0.37,0.8,0.37,0.5,0.43,3.0115274669740994e7
0.94,0.87,0.33,0.9,0.26,3.0119835232404426e7
0.39,0.34,0.78,0.21,0.92,3.0147573611456756e7
0.22,0.98,0.9,0.49,0.98,3.0055207456141908e7
0.05,0.09,0.4,0.43,0.42,2.992868501953317e7
0.96,0.32,0.54,0.23,0.73,3.0138207942255605e7
0.59,0.94,0.46,0.14,0.07,3.0096936485734455e7
0.36,0.58,0.65,0.99,0.03,3.0135513418722626e7
0.1,0.71,0.92,0.45,0.6,3.0145801371361498e7
0.85,0.27,0.09,0.35,0.41,3.0128845342075594e7
0.88,0.27,0.77,0.73,0.61,3.0149424695819642e7
0.66,0.66,0.51,0.07,0.81,3.014617592655899e7
0.24,0.67,0.69,0.63,0.9,3.0131963657734096e7
0.53,0.95,0.56,0.95,0.54,3.0064808095080428e7
0.36,0.22,0.44,0.17,0.2,3.0123530849061918e7
0.8,0.78,0.71,0.46,0.6,3.0120100428984873e7
0.94,0.09,0.05,0.18,0.69,3.0083486825114526e7
0.42,0.47,0.44,0.02,0.6,3.01498265287238e7
0.2,0.16,0.45,0.44,0.31,3.011286330278862e7
0.61,0.87,0.45,0.22,0.32,3.0110707003604654e7
0.67,0.47,0.05,0.6,0.97,3.0150676748337317e7
0.23,0.8,0.97,0.46,0.25,3.0102347463282824e7
0.88,0.91,0.83,0.82,0.59,3.008827749508947e7
0.9,0.38,0.66,0.12,0.91,3.0144238985097434e7
0.21,0.91,0.68,0.53,1.0,3.0086083274327505e7
0.02,1.0,0.36,0.88,0.37,3.0083010664445497e7
0.32,0.15,0.29,0.58,0.38,3.013150092065488e7
0.3,0.48,0.74,0.48,0.28,3.0149645596369226e7
0.27,0.12,0.12,0.3,0.1,3.0089015527562685e7
0.19,0.95,0.57,0.47,0.8,3.00859944566078e7
0.36,0.74,0.22,1.0,0.65,3.012424244338429e7
0.59,0.23,0.73,0.82,0.89,3.015047877037627e7
0.28,0.62,0.99,0.07,0.59,3.0143794701860197e7
0.52,0.17,0.85,0.25,0.84,3.0139186982231684e7
0.01,0.26,0.24,0.15,0.75,2.9986599740207534e7
0.92,0.63,0.94,0.24,0.47,3.0144620589956813e7
0.69,0.36,0.44,0.12,0.35,3.0141945361895546e7
0.08,0.27,0.46,0.05,0.74,3.0009820281217482e7
0.42,0.5,0.62,0.16,0.36,3.015103022242468e7
0.5,0.05,0.7,0.56,0.42,3.0148809713245317e7
0.87,0.75,0.86,0.4,0.63,3.012599446394797e7
0.46,0.42,0.22,0.43,0.55,3.0149540293478817e7
0.11,0.45,0.06,0.56,0.25,3.0114037662967775e7
0.69,0.17,0.44,0.23,0.15,3.0126291893857952e7
0.66,0.54,0.18,0.24,0.01,3.0150955600565236e7
0.5,0.04,0.38,0.79,0.14,3.0151010711578365e7
0.02,0.34,0.46,0.17,0.51,3.0000783344605308e7
0.9,0.57,0.5,0.53,0.53,3.0149469583266202e7
0.35,0.38,0.93,0.93,0.73,3.0148311222849242e7
0.67,0.12,0.98,0.89,0.81,3.0151044468533903e7
0.78,0.69,0.42,0.94,0.02,3.0133706100228652e7
0.46,0.42,0.87,0.13,0.33,3.0150739927738093e7
0.48,0.44,0.71,0.22,0.05,3.0150989573076062e7
0.8,0.25,0.04,0.15,0.36,3.0114986293496862e7
0.63,0.35,0.19,0.29,0.42,3.0141773955101218e7
0.2,0.16,0.01,1.0,0.63,3.011996157716123e7
0.7,0.06,0.37,0.6,0.58,3.0143344706604514e7
0.06,0.04,0.16,0.18,0.83,2.9668269162517376e7
0.63,0.79,0.12,0.35,0.94,3.013201239759288e7
0.43,0.78,0.98,0.87,0.69,3.0089054364392594e7
0.38,0.21,0.68,0.86,0.21,3.014975780246618e7
0.17,0.1,0.95,0.16,0.7,3.0093229988553613e7
0.97,1.0,0.72,0.77,0.92,3.0083240145209096e7
0.57,0.44,0.75,0.73,0.46,3.014826010851809e7
0.52,0.13,0.42,0.23,0.84,3.0120437484956212e7
0.58,0.51,0.55,0.93,0.78,3.0144810124184553e7
0.88,0.7,0.42,0.39,0.12,3.01432468829003e7
0.09,0.48,0.94,0.19,0.23,3.0135142878898803e7
0.48,0.45,0.14,0.21,0.51,3.0147034728149287e7
0.54,0.06,0.22,0.81,0.89,3.0148969989823535e7
0.04,0.76,0.4,0.49,0.8,3.0150604883178256e7
0.01,1.0,0.38,0.98,0.74,3.0049438773727745e7
0.91,0.62,0.95,0.83,0.63,3.0135785836765207e7
0.44,0.92,0.03,0.8,0.41,3.0096759523030553e7
0.21,0.04,0.62,0.59,0.19,3.0143535237265073e7
0.74,0.23,0.47,0.92,0.38,3.014853222643264e7
0.37,0.63,0.62,0.01,0.22,3.0145225844612077e7
0.36,0.71,0.86,0.96,0.99,3.0108398102863077e7
0.82,0.72,0.2,0.78,0.52,3.013837805950679e7
0.93,0.42,0.88,0.75,0.12,3.0150597032166936e7
0.89,0.02,0.04,0.43,0.8,3.0134956213628817e7
0.38,0.51,0.05,0.92,0.9,3.0150437133547142e7
0.09,0.75,0.84,0.86,0.44,3.0140309012189135e7
0.66,0.18,0.25,0.21,0.52,3.0119664302464627e7
0.31,0.49,0.83,0.22,0.22,3.0150726147263303e7
0.02,0.44,0.32,0.41,0.21,3.0107043503982652e7
0.51,0.24,0.69,0.11,0.96,3.0135604404364645e7
0.1,0.8,0.69,0.28,0.2,3.0142351091622163e7
0.47,0.86,0.18,0.33,0.63,3.0114847890366998e7
0.07,0.42,0.88,0.75,0.87,3.013261698184875e7
0.22,0.69,0.36,0.14,0.52,3.014841061680719e7
0.76,0.37,0.52,0.88,0.61,3.0151039496293522e7
0.04,0.19,0.14,0.15,0.82,2.980351174011149e7
0.45,0.02,0.98,0.69,0.13,3.0138375064715903e7
0.26,0.67,0.84,0.28,0.23,3.0135857497337632e7
0.53,0.75,0.25,0.25,0.8,3.01355773716946e7
0.7,0.42,0.31,0.54,0.71,3.0150454084555395e7
0.4,0.77,0.57,0.41,0.28,3.011681609395588e7
0.67,0.72,0.7,0.44,0.43,3.0125652257909562e7
0.48,0.01,0.79,0.4,0.56,3.0150170873708084e7
0.55,0.75,0.52,0.86,0.8,3.0114059615491226e7
0.84,0.79,0.74,0.76,0.46,3.0113816393526427e7
0.63,0.05,0.28,0.37,0.75,3.012555396368062e7
0.64,0.98,0.09,0.27,0.35,3.0099070375854854e7
0.2,0.89,0.45,0.56,0.61,3.0102845821861148e7
0.78,0.45,0.25,0.07,0.48,3.0144395496511273e7
0.35,0.1,0.87,0.14,0.22,3.0117900910795826e7
0.28,0.65,0.6,0.34,0.23,3.014107106200943e7
0.85,0.09,0.62,0.15,0.02,3.011150894555097e7
0.22,0.22,0.19,0.88,0.7,3.0131899908456307e7
0.91,0.34,0.87,0.17,0.28,3.014581490272653e7
0.25,0.31,0.77,0.42,0.95,3.014653193354224e7
0.6,0.02,0.28,0.67,0.84,3.015008569372089e7
0.49,0.5,0.53,0.18,0.7,3.015104824685195e7
0.08,0.69,0.4,0.73,0.83,3.0150936033281967e7
0.09,0.86,0.37,0.73,0.42,3.0135091160054572e7
0.15,0.46,0.5,0.67,0.06,3.014846181330365e7
0.98,0.17,0.14,0.24,0.62,3.0106226863390345e7
0.69,0.83,0.9,0.54,0.36,3.0094542551265523e7
0.42,0.71,0.11,0.6,0.38,3.0136286728018012e7
0.54,0.88,0.25,0.08,0.73,3.0118990440693334e7
0.01,0.23,0.1,0.61,0.43,3.0035882870323688e7
0.8,0.35,0.93,0.15,0.81,3.014826458566994e7
0.94,0.32,0.09,0.81,0.47,3.0141984844214562e7
0.84,0.51,0.18,0.94,0.27,3.0150804638683673e7
0.94,0.19,0.37,0.84,0.8,3.0140911512177054e7
0.04,0.28,0.25,0.18,0.99,2.993471033636066e7
0.51,0.95,0.79,0.42,0.55,3.006321693290234e7
0.37,0.97,0.71,0.79,0.65,3.005017194717186e7
0.98,0.42,0.08,0.61,0.8,3.0144867104871374e7
0.58,0.57,0.81,0.34,0.71,3.0143579815605234e7
0.69,0.32,0.43,0.43,0.17,3.0146413344063424e7
0.45,0.45,0.03,0.26,0.52,3.014625052610836e7
0.28,0.32,0.35,0.22,0.76,3.0131767379535373e7
0.62,0.26,0.6,0.62,0.45,3.0148675502423078e7
