α_v,α_s,α_v_error,α_s_error,decay,MSE
0.76,0.79,0.03,0.42,0.74,5.999998460789137e6
0.21,0.53,0.62,0.63,0.57,6.015860156932312e6
0.29,0.98,0.63,0.94,0.68,6.0056818370956825e6
0.51,0.52,0.51,0.65,0.2,6.022576901218273e6
0.12,0.18,0.94,0.16,0.94,6.078447039647175e6
0.43,0.34,0.39,0.22,0.75,6.014952798991338e6
0.94,0.43,0.69,0.6,0.17,6.064999953681719e6
0.26,0.13,0.98,0.35,0.11,6.062784288012399e6
0.46,0.36,0.62,0.52,0.96,6.0308277240679115e6
0.2,0.09,0.03,0.65,0.61,6.026764205120209e6
0.77,0.86,0.61,0.75,0.98,6.023677450385274e6
0.35,0.32,0.18,0.03,0.71,6.005445129674724e6
0.53,0.89,0.24,0.67,0.79,5.994405843782446e6
0.17,0.25,0.91,0.19,0.73,6.052395239933979e6
0.63,0.16,0.81,0.56,0.88,6.072384900845836e6
0.2,0.64,0.59,0.94,0.84,6.026183997442971e6
0.9,0.07,0.28,0.21,0.45,6.087938488421962e6
0.51,0.51,0.71,0.45,0.51,6.022262654639347e6
0.65,0.24,0.33,0.43,0.46,6.045973836887059e6
0.27,0.82,0.8,0.79,0.66,6.013331290989934e6
0.59,0.29,0.02,0.85,0.97,6.045528879698263e6
0.3,0.54,0.26,0.21,0.2,5.983942831483162e6
0.46,0.94,0.25,0.47,0.75,5.980730201189765e6
0.95,0.62,0.88,0.89,0.49,6.068587315524257e6
0.1,0.06,0.04,0.03,0.62,6.081586392389669e6
0.64,0.69,0.61,0.14,0.81,6.005942197528919e6
0.87,0.48,0.35,0.33,0.42,6.035154719758323e6
0.76,0.87,0.91,0.19,0.45,6.015990196763318e6
0.73,0.03,0.34,0.55,0.99,6.098839902140248e6
0.95,0.51,0.06,0.17,0.69,6.028374304287102e6
0.12,0.77,0.35,0.46,0.11,5.999941369636547e6
0.03,0.21,0.08,0.8,0.88,6.166478127953671e6
0.97,0.68,0.9,0.32,0.54,6.04741243042132e6
0.64,0.24,0.4,0.06,0.22,6.045545980310965e6
0.34,0.44,0.95,0.6,0.21,6.035665415130324e6
0.87,0.88,0.44,0.33,0.66,6.009688659679278e6
0.93,0.88,0.49,0.35,0.88,6.016428177123763e6
0.98,0.99,0.08,0.27,0.06,6.001698206109349e6
0.31,0.59,0.23,0.36,0.37,5.984773567500979e6
0.06,0.84,0.27,0.81,0.91,6.057854969613023e6
0.75,0.81,0.54,0.61,0.91,6.017777363041401e6
0.69,0.82,0.79,0.2,0.19,6.009626110557956e6
0.6,0.29,0.95,0.65,0.22,6.06522744101279e6
0.88,0.74,0.83,0.2,0.58,6.029744124418862e6
0.96,0.93,0.06,0.21,0.06,6.001507937852712e6
0.05,0.23,0.02,0.98,0.97,6.1370595181712685e6
0.86,0.04,0.71,0.68,0.09,6.118402406065846e6
0.69,0.41,0.72,0.42,0.93,6.043166192240113e6
0.59,0.02,0.3,0.58,0.96,6.108835764770819e6
0.05,0.31,0.93,0.07,0.76,6.093907539924941e6
0.36,0.36,0.01,0.31,0.82,6.0010084202366425e6
0.49,0.15,0.54,0.93,0.12,6.067197787168689e6
0.4,0.17,0.56,0.82,0.91,6.053477045567077e6
0.2,0.31,0.53,0.99,0.56,6.048632250637999e6
0.88,0.34,0.89,0.04,0.34,6.064877179872563e6
0.69,0.74,0.37,0.61,0.53,6.013271839410108e6
0.61,0.13,0.63,0.6,0.62,6.068091281018916e6
0.61,0.94,0.09,0.96,0.3,6.006475238922797e6
0.63,0.81,0.42,0.84,0.83,6.016878110698996e6
0.94,0.55,0.03,0.57,0.36,6.035069205544805e6
0.48,0.14,0.12,0.32,0.08,6.040051648837836e6
0.32,0.69,0.15,0.58,0.05,5.9868254257979095e6
0.92,0.52,0.94,0.37,0.55,6.058267163864797e6
0.18,0.09,0.37,0.57,0.12,6.030729241395674e6
0.2,0.54,0.33,0.47,0.92,5.994887694419919e6
0.93,0.31,0.39,0.82,0.45,6.073135081725917e6
0.75,0.96,0.2,0.7,0.88,6.003129444322875e6
0.3,0.26,0.22,0.35,0.24,6.0124781455195835e6
0.21,0.63,0.76,0.64,0.7,6.017810979953408e6
0.83,0.07,0.4,0.41,0.69,6.0838441558112e6
0.19,0.44,0.74,0.51,0.41,6.02542769247373e6
0.27,0.62,0.9,0.13,0.69,6.005023059946656e6
0.12,0.79,0.07,0.9,0.71,6.016888516281059e6
0.4,0.14,0.41,0.43,0.88,6.0395413578754915e6
0.96,0.87,0.49,0.6,0.92,6.026940308016764e6
0.69,0.63,0.33,0.52,0.65,6.015956153451388e6
0.55,0.47,0.12,0.45,0.38,6.010972942273982e6
0.49,0.09,0.76,0.61,0.28,6.06827504308789e6
0.9,0.83,0.96,0.9,0.47,6.052866303402629e6
0.63,0.42,0.1,0.47,0.67,6.021405454626402e6
0.72,0.18,0.13,0.29,0.32,6.053026513541007e6
0.09,0.28,0.23,0.19,0.88,6.041611954969922e6
0.3,0.9,0.15,0.27,0.34,5.966064265857917e6
0.37,0.64,0.51,0.8,0.36,6.013578303134523e6
0.75,0.74,0.8,0.25,0.86,6.020049909134263e6
0.41,0.26,0.28,0.96,0.72,6.046625161073438e6
0.23,0.54,0.17,0.03,0.16,5.97708891621592e6
0.52,0.81,0.55,0.7,0.76,6.007879666731328e6
0.56,0.97,0.51,0.05,0.7,5.982398015380969e6
0.83,0.09,0.36,0.75,0.98,6.086960389146911e6
0.71,1.0,0.7,0.11,0.72,5.997243043787818e6
0.48,0.95,0.31,0.69,0.52,5.991294718638232e6
0.16,0.05,0.16,0.42,0.7,6.023276745052205e6
0.78,0.96,0.64,0.39,0.78,6.007334259596903e6
0.84,0.95,0.9,0.19,0.92,6.016807886773579e6
0.45,0.75,0.77,0.97,0.22,6.028998079110323e6
0.08,0.25,0.42,0.22,0.71,6.057399975105012e6
0.51,0.64,0.8,0.47,0.07,6.017167714761727e6
0.94,0.2,0.24,0.43,0.84,6.070412934760791e6
0.18,0.82,0.31,0.76,0.23,5.996416755209201e6
0.11,0.83,0.58,0.66,0.98,6.0200153704063725e6
0.15,0.77,0.33,0.59,0.02,5.995730760736563e6
0.94,0.58,0.22,0.51,0.76,6.034765482796995e6
0.8,0.58,0.85,0.58,0.39,6.047159429899071e6
0.51,0.44,0.1,0.29,0.88,6.005259186874237e6
0.1,0.55,0.04,0.63,0.85,6.027581060607199e6
0.35,0.43,0.96,0.12,0.86,6.023373139379807e6
0.41,0.85,0.46,0.72,0.37,5.997817199318795e6
0.57,0.11,0.52,0.52,0.27,6.0617084696963485e6
0.55,0.65,0.56,0.71,0.74,6.020424543553622e6
0.68,0.8,0.46,0.29,0.55,6.0008724048465425e6
0.14,0.02,0.46,1.0,0.4,6.158021384689046e6
0.1,0.75,0.93,0.55,0.12,6.041767657588401e6
0.41,0.99,0.05,0.86,0.67,5.98878568981228e6
0.97,0.84,0.93,0.43,0.86,6.040642315734327e6
0.76,0.45,0.89,0.17,0.85,6.045072254346071e6
0.3,0.53,0.07,0.18,0.29,5.979978635797281e6
0.23,0.41,0.82,0.63,0.58,6.034170270723343e6
0.8,0.56,0.73,0.77,0.76,6.051765304772251e6
0.43,0.39,0.4,0.29,0.28,6.011081102314852e6
0.98,0.95,0.57,0.48,0.04,6.022563360438816e6
0.07,0.47,0.38,0.65,0.86,6.058409283648346e6
0.67,0.68,0.71,0.96,0.61,6.042988248693711e6
0.11,0.2,0.77,0.2,0.15,6.066616285785762e6
0.72,0.39,0.85,0.03,0.46,6.044948437170197e6
0.58,0.57,0.46,0.02,0.28,6.0028518952103e6
0.34,0.64,0.6,0.12,0.4,5.989423470648479e6
0.64,0.44,0.64,0.5,0.68,6.036505167711065e6
0.13,0.15,0.98,0.71,0.13,6.081791566879568e6
0.13,0.3,0.1,0.83,0.65,6.037344298465418e6
0.92,0.06,0.83,0.96,0.82,6.130264615522487e6
0.32,0.04,0.33,0.59,0.87,6.050501968195235e6
0.48,0.44,0.39,0.36,0.25,6.011728918401872e6
0.71,0.05,0.13,0.26,0.36,6.071327308188839e6
0.66,0.02,0.13,0.8,0.87,6.132275961695697e6
0.34,0.89,0.29,0.82,0.8,5.992998230571961e6
0.75,0.94,0.32,0.13,0.84,5.990685176039651e6
0.39,0.3,0.39,1.0,0.64,6.047755947400215e6
0.83,0.79,0.35,0.83,0.78,6.027471258073524e6
0.76,0.63,0.05,0.85,0.37,6.028524636546465e6
0.48,0.24,0.07,0.22,0.75,6.025158987108001e6
0.42,0.76,0.28,0.78,0.04,6.001087601885958e6
0.98,0.35,0.17,0.21,0.08,6.050455547858837e6
0.98,0.7,0.69,0.37,0.88,6.040051685490934e6
0.43,0.24,0.03,0.11,0.67,6.021348798147097e6
0.69,0.73,0.8,0.01,0.02,6.011548001818258e6
0.68,0.21,0.41,0.9,0.05,6.069193453149101e6
0.75,0.98,0.1,0.7,0.71,5.999973026514612e6
0.82,0.18,0.52,0.05,0.84,6.073111418314852e6
0.45,0.69,0.04,0.6,0.03,5.993605794080286e6
0.68,0.22,0.04,0.11,0.9,6.043042167979026e6
0.94,0.68,0.03,0.83,0.29,6.035513000654215e6
0.02,0.93,0.73,0.03,0.07,6.068389651323219e6
0.56,0.61,0.34,0.72,0.52,6.017736950251833e6
1.0,0.85,0.34,0.85,0.98,6.03629127680754e6
0.35,0.74,0.37,0.41,0.85,5.984345466397397e6
0.63,0.07,0.04,0.86,0.44,6.078923655465826e6
0.34,0.7,0.72,0.29,0.49,5.995504286012155e6
0.53,0.8,0.4,0.58,0.56,5.999362010784792e6
0.31,0.25,0.56,0.11,0.6,6.026553022205108e6
0.68,0.84,0.72,0.29,0.34,6.007459279132289e6
0.83,0.83,0.21,0.21,0.29,6.000345124237869e6
0.92,0.99,0.99,0.27,0.57,6.025834775321804e6
0.16,0.51,0.14,0.33,0.77,5.990934022047764e6
0.72,0.44,0.64,0.5,0.45,6.042187975407824e6
0.86,0.05,0.69,0.56,0.18,6.105221390591564e6
0.01,0.47,0.64,0.23,0.04,6.118490208023985e6
0.02,0.75,0.09,0.85,0.15,6.15001086194198e6
0.2,0.95,0.19,0.14,1.0,5.964302774230197e6
0.49,0.48,0.33,0.78,0.42,6.025465075373227e6
0.86,0.41,0.69,0.48,0.7,6.056442128336988e6
0.02,0.69,0.42,0.46,0.24,6.1055824035307355e6
0.39,0.15,0.04,0.76,0.82,6.038267135028562e6
0.03,0.85,0.24,0.79,0.94,6.105055141830996e6
0.73,0.37,0.95,0.43,0.94,6.059422238173776e6
0.74,0.81,0.32,0.87,0.17,6.021782409904746e6
0.58,0.42,0.4,0.43,0.85,6.023606337119473e6
0.11,0.06,0.29,0.12,0.71,6.061845204111648e6
0.53,0.43,0.71,0.52,0.06,6.032893837415822e6
0.35,0.33,0.32,0.58,0.16,6.01799960212223e6
0.4,0.72,0.83,0.95,0.64,6.030098317753174e6
0.64,0.42,0.1,0.63,0.37,6.028325837093547e6
0.21,0.47,0.98,0.92,0.25,6.055949153308656e6
0.06,0.25,0.01,0.68,0.76,6.102898166590734e6
0.51,0.66,0.87,0.18,0.33,6.009997693014339e6
0.79,0.7,0.71,0.15,0.73,6.019728774542953e6
0.2,0.97,0.2,0.24,0.29,5.966369149208937e6
0.56,0.03,0.1,0.34,0.65,6.06475720408562e6
0.66,0.04,0.19,0.08,0.11,6.075952850299706e6
0.4,0.32,0.51,0.1,0.87,6.018570289757715e6
0.34,0.49,0.42,0.07,0.31,5.992335524191828e6
0.3,0.67,0.02,0.53,0.93,5.98283147337771e6
1.0,0.45,0.08,0.04,0.54,6.036935464101983e6
0.39,0.31,0.26,0.07,0.67,6.01145686687783e6
0.44,0.38,0.4,0.13,0.7,6.010187722695472e6
0.08,0.89,0.86,0.96,0.73,6.057990879063831e6
0.99,0.58,0.65,0.25,0.56,6.045334796005082e6
0.46,0.24,0.93,0.04,0.77,6.053164306950321e6
0.07,0.97,0.56,0.88,0.29,6.046363424998663e6
0.09,0.33,0.96,0.31,0.95,6.071116247236285e6
0.72,0.34,0.59,0.21,0.08,6.043251725625411e6
0.62,0.82,0.98,0.61,0.97,6.025103344853827e6
0.34,0.02,0.8,0.03,0.52,6.073814537022891e6
0.85,0.72,0.07,0.24,0.78,6.006094157299213e6
0.07,0.56,0.53,0.75,0.67,6.061194297751231e6
0.02,0.08,0.72,0.97,0.42,6.16428277168965e6
0.73,0.19,0.79,0.63,0.73,6.077278199192843e6
0.04,0.31,0.35,0.14,0.36,6.099670884240884e6
0.4,0.16,0.04,0.66,0.6,6.034142055423408e6
0.96,0.22,0.02,0.96,0.44,6.080326711952178e6
0.68,0.25,0.99,0.33,0.05,6.069083054120234e6
0.71,0.97,0.67,0.6,0.41,6.010073971947612e6
0.14,0.38,0.98,0.24,0.18,6.048053556924962e6
0.04,0.93,0.44,0.14,0.4,6.053359427543849e6
0.73,0.26,0.84,0.44,0.25,6.067126556272756e6
0.67,0.8,0.28,0.42,0.49,5.999080384373767e6
0.65,0.3,0.86,0.78,0.15,6.069137131355807e6
0.83,0.83,0.43,0.08,0.04,6.003747575750481e6
0.53,0.28,0.99,0.79,0.31,6.068728776641895e6
0.6,0.45,0.14,0.62,0.5,6.023368820884466e6
0.52,0.53,0.18,0.96,0.93,6.030354080198358e6
0.25,0.53,0.23,0.61,0.67,5.997502395110449e6
0.83,0.1,0.31,0.31,0.7,6.07704086023597e6
0.47,0.65,0.96,0.18,0.73,6.012119452249478e6
0.44,0.48,0.65,0.23,0.32,6.010971884107455e6
0.99,0.11,0.47,0.73,0.93,6.098295478412965e6
0.84,0.36,0.37,0.71,0.11,6.057053472670699e6
0.3,1.0,0.76,0.41,0.8,5.988117844023643e6
0.51,0.69,0.25,0.39,0.08,5.993147197012734e6
0.29,0.79,0.33,0.26,0.61,5.973908045888886e6
0.25,0.61,0.3,0.13,0.64,5.977700885613276e6
0.84,0.89,0.69,0.09,0.15,6.010152895937461e6
0.08,0.09,0.58,0.99,0.13,6.103892865941819e6
0.88,0.56,0.56,0.54,0.92,6.04256887350402e6
0.61,0.97,0.82,0.53,0.39,6.007287382328374e6
0.19,0.83,0.15,0.01,0.79,5.964712350621896e6
0.83,0.04,0.68,0.16,0.09,6.100884096806388e6
0.16,0.52,0.9,0.18,0.02,6.024435741003182e6
0.61,0.31,0.35,0.11,0.07,6.030532975162061e6
0.2,0.61,0.69,0.84,0.81,6.026968915045675e6
0.8,0.14,0.69,0.72,0.06,6.086416791110413e6
0.65,0.8,0.58,0.68,0.63,6.016320613296945e6
0.86,0.25,0.68,0.58,0.57,6.075022002502682e6
0.1,0.08,0.47,0.49,0.9,6.053671941710665e6
0.59,0.94,0.02,0.98,0.35,6.005425312076034e6
0.84,0.85,0.39,0.67,0.61,6.018773384045908e6
0.75,0.63,0.45,0.35,0.86,6.017792801865708e6
0.49,0.15,0.54,0.05,0.27,6.058073781242812e6
0.19,0.22,0.51,0.43,0.53,6.028753788468275e6
0.73,0.77,0.86,0.73,0.93,6.035144015491831e6
0.48,0.95,0.14,0.77,0.36,5.991200048611788e6
0.11,0.94,0.43,0.49,0.65,6.002556065047681e6
0.4,0.15,0.78,0.86,0.32,6.0660058818835765e6
0.62,0.45,0.31,0.22,0.3,6.015479084992922e6
0.92,0.76,0.6,0.35,0.54,6.02683099715942e6
0.48,0.72,0.46,0.92,0.18,6.019335555912441e6
1.0,0.54,0.69,0.41,0.55,6.055190783683417e6
0.98,0.89,0.31,0.78,0.96,6.028372928552252e6
0.6,0.14,0.32,0.85,0.61,6.065835812691154e6
0.19,0.3,0.57,0.97,0.67,6.05074032216572e6
0.21,0.26,0.11,0.96,0.23,6.0351297992525175e6
0.97,0.86,0.66,0.98,0.64,6.048278991364308e6
0.85,0.05,0.32,0.41,0.33,6.0879923012116365e6
0.01,0.94,0.44,0.37,0.44,6.102283382541237e6
0.87,0.35,0.85,0.29,0.34,6.064674772041801e6
0.39,0.15,0.27,0.26,0.06,6.0351777885323595e6
0.08,0.37,0.84,0.72,0.83,6.079058749199404e6
0.6,0.89,0.97,0.65,0.82,6.020899846498737e6
1.0,0.11,0.85,0.96,0.33,6.119708895754412e6
0.27,0.59,0.38,0.08,0.65,5.981000933716204e6
0.92,0.6,0.66,0.35,0.69,6.040319417454246e6
0.97,0.83,0.78,0.99,0.29,6.055015259254709e6
0.04,0.13,0.83,0.93,0.08,6.131962520751335e6
0.11,0.36,0.01,0.47,0.98,6.027044848153029e6
0.56,0.97,0.34,0.08,0.59,5.978034783412404e6
0.88,0.56,0.16,0.55,0.3,6.031394976550663e6
0.79,0.38,0.67,0.78,0.62,6.064287177852275e6
0.33,0.07,0.07,0.25,0.27,6.034595666962933e6
0.4,0.02,0.25,0.17,0.46,6.051433578677829e6
0.45,0.5,0.35,0.91,0.03,6.029226733012597e6
0.49,0.8,0.41,0.11,0.54,5.982732481333644e6
0.38,0.71,0.67,0.6,0.22,6.005809233656627e6
0.05,0.53,0.9,0.89,0.38,6.096720134676488e6
0.21,0.64,0.14,0.34,0.09,5.9782848625716595e6
0.29,0.66,0.6,0.72,0.9,6.009279948226782e6
0.76,0.21,0.74,0.69,0.49,6.077208605170134e6
0.5,0.75,0.53,0.69,0.84,6.009069496016334e6
0.83,0.85,0.5,0.03,0.95,6.004017502845172e6
0.89,0.11,0.41,0.4,0.6,6.082719937851699e6
0.54,0.49,0.36,0.32,0.86,6.009890005404798e6
0.57,0.64,0.88,0.68,0.3,6.0326935674028555e6
0.22,0.72,0.64,0.52,0.05,6.000255005754502e6
0.3,0.72,0.8,0.26,0.37,5.996785882848212e6
0.13,0.06,0.2,0.04,0.1,6.062778066331031e6
0.2,0.76,0.25,0.68,0.88,5.990908657945322e6
0.59,0.83,0.87,0.06,0.61,6.00293361603586e6
0.97,0.71,0.29,0.19,0.32,6.020808969748527e6
0.55,0.61,0.65,0.22,0.45,6.008287391237629e6
0.59,0.9,0.8,0.89,0.92,6.023652300866081e6
0.65,0.69,0.08,0.47,0.72,6.001823718072729e6
