α_v,α_s,α_v_error,α_s_error,decay,MSE
0.54,0.94,0.76,0.33,0.92,3.1845366605493303e7
0.98,0.32,0.69,0.98,0.51,3.1857294204040833e7
0.08,0.65,0.15,0.02,0.73,3.1395881476222813e7
0.29,0.18,0.39,0.42,0.99,3.1594444999028042e7
0.68,0.95,0.81,0.24,0.82,3.1873920733174525e7
0.04,0.65,0.8,0.66,0.36,3.128286787163485e7
0.2,0.18,0.77,0.49,0.72,3.1509449508104105e7
0.83,0.88,0.39,0.12,0.12,3.1877561585809838e7
0.76,0.81,0.35,0.38,0.04,3.1848674496016353e7
0.12,0.92,0.02,0.59,0.54,3.1637523203176104e7
0.06,0.42,0.19,0.59,0.94,3.1216991957509004e7
0.22,0.16,0.85,0.87,0.43,3.1610199132295184e7
0.45,0.66,0.98,0.24,0.22,3.172671323132105e7
0.52,0.65,0.47,0.97,0.83,3.174885566650552e7
0.19,0.3,0.48,0.85,0.35,3.148250726456301e7
0.64,0.51,0.32,0.23,0.91,3.1756501466441695e7
0.86,0.14,0.06,0.42,0.46,3.1859800137829855e7
1.0,0.16,0.24,0.65,0.94,3.189274144404731e7
0.96,0.14,0.01,0.3,0.33,3.187150586942155e7
0.75,0.88,0.68,0.26,0.67,3.1865318887207787e7
0.39,0.73,0.8,0.3,0.18,3.1722918437164664e7
0.75,0.69,0.66,0.57,0.64,3.1818711885688357e7
0.24,0.57,0.25,0.9,0.94,3.1562721020073693e7
0.97,0.64,0.98,0.8,0.06,3.185014022008433e7
0.24,0.69,0.09,0.35,0.46,3.1607711613819838e7
0.02,0.99,0.91,0.84,0.81,3.1547563953383293e7
0.04,0.93,0.23,0.3,0.3,3.1593337247531816e7
0.53,0.35,0.89,0.68,0.95,3.1723357013116464e7
0.36,0.51,0.51,0.94,0.89,3.164401832638131e7
0.38,0.7,0.9,0.26,0.65,3.170824785698438e7
0.65,0.89,0.97,0.37,0.6,3.1851879681371618e7
0.56,0.94,0.87,0.68,0.75,3.184850248152967e7
0.97,0.53,0.31,0.71,0.15,3.1841961556288015e7
0.14,0.59,0.1,0.2,1.0,3.1449159666997083e7
0.37,0.47,0.43,0.27,0.76,3.1629596908758365e7
0.05,0.03,0.24,0.63,1.0,3.164489692158919e7
0.53,0.77,0.41,0.17,0.93,3.1786648259288713e7
0.27,0.57,0.6,0.67,0.23,3.158929944105637e7
0.64,0.94,0.73,0.2,0.39,3.1864830949194584e7
0.14,0.61,0.59,0.19,0.29,3.146044884052407e7
0.07,0.17,0.66,0.05,0.5,3.1133163549957264e7
0.6,0.62,0.24,0.19,0.28,3.1764928844215874e7
0.27,0.68,0.08,0.12,0.71,3.16272543894974e7
0.79,0.37,0.61,0.28,0.87,3.179073138794692e7
0.07,0.07,0.27,0.52,0.11,3.1398682081729516e7
0.33,0.52,0.56,0.74,0.72,3.1622236183966298e7
0.19,0.75,0.41,0.02,0.76,3.160015767720566e7
0.23,0.1,0.12,0.95,0.56,3.170937824913265e7
0.58,0.14,0.78,0.95,0.52,3.184196457664725e7
0.58,0.82,0.83,0.34,0.23,3.181647632141894e7
0.18,0.97,0.12,0.49,0.13,3.171422219189318e7
0.06,0.87,0.51,0.09,0.92,3.1530274540030316e7
0.96,0.06,0.84,0.58,0.02,3.1951979974542946e7
0.95,0.33,0.86,0.49,0.53,3.1834465974791408e7
0.98,0.75,0.97,0.24,0.49,3.186918920991281e7
0.14,0.54,0.31,0.22,0.55,3.1421270200974174e7
0.95,0.76,0.03,0.16,0.96,3.1870351140901603e7
0.81,0.02,0.05,0.35,0.42,3.2014051434466068e7
0.06,0.94,0.08,0.29,0.06,3.1611905717627294e7
0.19,0.02,0.04,0.9,0.94,3.1931149461547606e7
0.07,0.79,0.29,0.68,0.73,3.1480558281590696e7
0.95,0.22,0.68,0.31,0.05,3.184447814373837e7
0.4,0.56,0.48,0.03,0.66,3.1667994916534577e7
0.62,0.29,0.96,0.12,0.15,3.1739646470149633e7
0.39,0.45,0.3,0.39,0.27,3.1640316005683508e7
0.61,0.48,0.68,0.09,0.97,3.1742180080141976e7
0.6,0.8,0.06,0.92,0.62,3.1811697370402142e7
0.97,0.78,0.63,0.98,0.66,3.187329737603501e7
0.39,0.15,0.15,0.74,0.52,3.1727354649254534e7
0.29,0.54,0.13,0.76,0.41,3.1593928134453766e7
0.28,0.25,0.52,0.27,0.19,3.1549114021157302e7
0.02,0.09,0.32,0.27,0.09,3.1160540914865956e7
0.27,0.93,0.71,0.21,0.9,3.1751989902142145e7
0.38,0.72,0.66,0.41,0.86,3.17127782456108e7
0.13,0.58,0.87,0.18,0.28,3.1432650659967203e7
0.25,0.53,0.14,0.35,0.64,3.1550618923825417e7
0.86,0.02,0.87,0.61,0.29,3.2014603278819017e7
0.27,0.31,0.93,0.81,0.11,3.1576508434322752e7
0.12,0.4,0.31,0.14,0.85,3.1323302522139575e7
0.34,0.24,0.11,0.57,0.68,3.162557180973074e7
0.8,0.59,0.8,0.02,0.47,3.180972010095829e7
0.08,0.79,0.1,0.94,0.31,3.1501728556105036e7
0.12,0.24,0.95,0.19,0.56,3.131264459417723e7
0.71,0.7,0.87,0.25,0.6,3.1813207200305786e7
0.41,0.5,0.41,0.56,0.27,3.1663813845432036e7
0.91,0.56,0.47,0.33,0.73,3.1829412645758834e7
0.94,0.61,0.7,0.17,0.79,3.1840406745007094e7
0.9,0.43,0.21,0.19,0.5,3.181675500972127e7
0.84,0.55,0.45,0.58,0.75,3.1815464034023605e7
0.44,0.73,0.19,0.97,0.71,3.17397627638025e7
0.25,0.63,0.93,0.44,0.51,3.1598900474824212e7
0.25,0.87,0.69,0.35,0.95,3.1710029320291135e7
0.59,0.27,0.54,0.3,0.57,3.1737493116604526e7
0.36,0.61,0.23,0.4,0.9,3.1659876239480324e7
0.33,0.37,0.61,0.53,0.22,3.160002194604988e7
0.39,0.76,0.35,0.7,0.69,3.1729577993107226e7
0.55,0.5,0.16,0.58,0.47,3.1727904023579814e7
0.26,0.3,0.89,0.63,0.94,3.1554921730137307e7
0.7,0.65,0.59,0.08,0.46,3.1799312082859397e7
0.41,0.8,0.09,0.29,0.17,3.1753659174703717e7
0.34,0.94,0.79,0.39,0.81,3.178706011839003e7
0.31,0.59,0.37,0.72,0.18,3.162422738073759e7
0.15,0.62,0.04,0.34,0.35,3.1479865597324647e7
0.37,0.29,0.44,0.04,0.21,3.1605598966369636e7
0.95,0.51,0.36,0.06,0.05,3.183107947614791e7
0.94,0.35,0.96,0.46,0.54,3.182962437446392e7
0.78,0.47,0.03,0.52,0.39,3.1795252741602063e7
0.78,0.4,0.23,0.22,0.9,3.178715397673917e7
0.3,0.23,0.06,0.58,0.65,3.159709514478008e7
0.31,0.88,0.8,0.1,0.67,3.1749941693218525e7
0.56,0.83,0.51,0.82,0.21,3.181188841096966e7
0.53,0.41,0.13,0.75,0.07,3.17184449069239e7
0.5,0.31,0.87,0.2,0.83,3.169270636655948e7
0.86,0.41,0.62,0.75,0.95,3.181703131132927e7
0.59,0.89,0.5,1.0,0.54,3.1836965803855326e7
0.16,0.09,0.21,0.91,0.06,3.1646319973100163e7
0.39,0.56,0.24,0.54,0.29,3.1663850224400412e7
0.9,0.81,0.49,0.31,0.51,3.1870787366707284e7
0.6,0.51,0.09,0.3,0.45,3.174379474138901e7
0.2,0.08,0.48,0.93,0.48,3.1724321597270682e7
0.64,0.56,0.15,0.5,0.72,3.1766151011845447e7
0.56,0.43,0.96,0.12,0.92,3.1720316901727926e7
0.77,0.92,0.76,0.13,0.3,3.187902161002529e7
0.34,0.28,0.47,0.67,0.47,3.1624505029589657e7
0.64,0.78,0.8,0.2,0.97,3.1818867929670203e7
0.73,0.14,0.47,0.28,0.45,3.181699682124136e7
0.8,0.43,0.97,0.42,0.73,3.179639574663978e7
0.63,0.06,0.08,0.77,0.35,3.1928323733760864e7
0.42,0.9,0.97,0.09,0.52,3.1802500549942736e7
0.93,0.35,0.57,0.72,0.23,3.1835878871247254e7
0.35,0.42,0.16,0.3,0.98,3.1606621336309e7
0.07,0.63,0.06,0.94,0.33,3.1375592310802244e7
0.6,0.04,0.31,0.38,0.1,3.1931602823947962e7
0.03,0.12,0.71,0.47,0.91,3.112271980942065e7
1.0,0.9,0.04,0.47,0.17,3.190362156883743e7
0.02,0.29,0.46,0.86,0.82,3.112934923715835e7
0.21,0.53,0.99,0.81,0.96,3.1530564960463397e7
0.53,0.26,0.03,0.65,0.45,3.1734258746576454e7
0.86,0.48,0.47,0.95,0.47,3.181988213802615e7
0.85,0.56,0.94,0.29,0.42,3.181628971424201e7
0.33,0.49,0.48,0.93,0.01,3.1620525238607157e7
0.47,0.94,0.48,0.54,0.89,3.1826358805389255e7
0.61,0.56,0.06,0.74,0.52,3.1758869309811413e7
0.96,0.61,0.19,0.43,0.43,3.1846695491331954e7
0.72,0.04,1.0,0.84,0.91,3.1985435114812154e7
0.78,0.4,0.22,0.52,0.85,3.179374531974894e7
0.67,0.13,0.17,0.85,0.9,3.1861756495707553e7
0.38,0.4,0.91,0.85,0.8,3.1651460476487752e7
0.7,0.1,0.67,0.71,0.78,3.1880861029343963e7
0.09,0.55,0.27,0.25,0.18,3.1336889443711806e7
0.63,0.12,0.1,0.72,0.74,3.1846456035342623e7
0.73,0.72,0.66,0.43,0.23,3.18213495309035e7
0.6,0.59,0.36,0.15,0.25,3.1758298875118632e7
0.66,0.66,0.57,0.57,0.82,3.1791807695803896e7
0.27,0.48,0.62,0.33,0.97,3.1558737994094692e7
0.51,0.22,0.82,0.39,0.18,3.1722639057762098e7
0.1,0.51,0.4,0.96,0.63,3.1349356964978673e7
0.29,0.74,0.89,0.75,0.52,3.167388310931489e7
0.92,0.06,0.59,0.87,0.29,3.197168631246867e7
0.09,0.3,0.91,0.13,0.3,3.1224253563614056e7
0.04,0.79,0.61,0.69,0.69,3.1423599134526443e7
0.58,0.18,0.78,0.31,0.82,3.1757487042368542e7
0.59,0.97,0.47,0.93,0.74,3.1861714861431316e7
0.55,0.62,0.53,0.22,0.89,3.174970681234155e7
0.05,0.21,1.0,0.91,0.72,3.120955036073299e7
0.62,0.53,0.41,0.97,0.83,3.1761750511015117e7
0.8,0.01,0.68,0.26,0.57,3.202597053660123e7
0.72,0.17,0.38,0.64,0.7,3.1830684661158755e7
0.79,0.51,0.11,0.18,0.32,3.179711185512427e7
0.4,0.48,0.19,0.77,0.44,3.165813089421939e7
0.19,0.41,0.13,0.62,0.1,3.146092308302991e7
0.6,0.88,0.6,0.23,0.63,3.1839025639003128e7
0.61,0.19,0.18,0.7,0.23,3.17943339353603e7
0.38,0.28,0.57,0.16,0.84,3.162097412091197e7
0.31,0.65,0.6,0.12,0.57,3.1646404802012723e7
0.39,0.39,0.93,0.3,0.25,3.1638193793357857e7
0.79,0.02,0.3,0.99,0.06,3.2020707196459576e7
0.88,0.78,0.93,0.78,0.93,3.1859677674972564e7
0.3,0.43,0.16,0.02,0.62,3.1562979714529898e7
0.47,0.25,0.24,0.49,0.97,3.169865161288747e7
0.08,0.26,0.39,0.42,0.79,3.1214500134504657e7
0.24,0.87,0.67,0.2,0.28,3.1704839450826157e7
0.33,0.11,0.31,0.6,0.68,3.1708799074964907e7
0.96,0.54,0.94,0.53,0.78,3.183673752848183e7
0.77,0.19,0.52,0.38,0.16,3.1816166583321664e7
0.76,0.66,0.71,0.4,0.36,3.1814638744511914e7
0.5,0.98,0.37,0.87,0.58,3.1846278232833587e7
0.76,0.48,0.67,0.69,0.35,3.1792864078083564e7
0.62,0.09,0.83,0.01,0.91,3.17894567137582e7
0.89,0.28,0.25,0.77,0.63,3.1841339308808558e7
0.1,0.8,0.24,0.03,1.0,3.1533817349594217e7
0.41,0.11,0.98,0.92,0.65,3.1811085462088637e7
0.07,0.91,0.2,0.91,0.64,3.1581487295260724e7
0.24,0.22,0.88,0.48,0.04,3.154168178618903e7
0.37,0.13,0.33,0.96,0.16,3.1766612670926765e7
0.17,0.63,0.72,0.8,0.82,3.151662374274875e7
0.37,0.43,0.85,0.47,0.03,3.16327423844327e7
0.23,0.35,0.88,0.03,0.36,3.1488762707769487e7
0.87,0.79,0.59,0.54,0.73,3.1861209569414705e7
0.01,0.14,0.43,0.92,0.32,3.129087354498404e7
0.46,0.31,0.29,0.33,0.41,3.167435671729831e7
0.94,0.19,0.24,0.61,0.31,3.1868344003244944e7
0.11,0.15,0.67,0.3,0.4,3.1320123646401726e7
0.33,0.56,0.53,0.24,0.48,3.1626558224837467e7
0.99,0.24,0.55,0.91,0.72,3.1875613253167123e7
0.35,0.37,0.78,0.8,0.99,3.1629239101511315e7
0.58,0.71,0.66,0.14,0.92,3.1783977910529755e7
0.53,0.38,0.16,0.13,0.01,3.170012731006317e7
0.76,0.3,0.37,0.63,0.12,3.1800931271403648e7
0.99,0.32,0.07,0.71,0.61,3.1854048937990338e7
0.6,0.9,0.08,0.76,0.99,3.184189222279185e7
0.98,0.52,0.47,0.74,0.96,3.184286377871228e7
0.83,0.78,0.21,0.69,0.07,3.1853005529796805e7
0.17,0.22,0.84,0.71,0.15,3.1475552696868908e7
0.7,0.16,0.7,0.11,0.78,3.1786548859784916e7
0.48,0.07,0.27,0.63,0.94,3.185226035544575e7
0.96,0.93,0.49,0.27,0.2,3.190393080049105e7
0.19,0.1,0.18,0.81,0.38,3.1637046795928806e7
0.69,0.33,0.36,0.04,0.59,3.1756299883555673e7
0.15,0.51,0.39,0.81,0.67,3.1434915909044445e7
0.76,0.83,0.19,0.18,0.34,3.1854547529687874e7
0.41,0.1,0.35,0.09,0.64,3.1691829348829806e7
0.38,0.79,0.63,0.56,0.53,3.173904335476667e7
0.88,0.15,0.34,0.06,0.38,3.1832149821061745e7
0.16,0.23,0.56,0.87,0.03,3.1468494761938717e7
0.33,0.81,0.23,0.44,0.03,3.1721373545607846e7
0.11,0.1,0.93,0.58,0.56,3.1452157635914084e7
0.44,0.84,0.9,0.58,0.95,3.1783235532516886e7
0.66,0.35,0.82,0.67,0.68,3.1768323433189105e7
0.68,0.44,0.01,0.18,0.97,3.1760254190817334e7
0.28,0.11,0.55,0.68,1.0,3.16869302720222e7
0.3,0.25,0.63,1.0,0.28,3.1633892237185538e7
0.95,0.91,0.98,0.55,0.71,3.1896333871776003e7
0.49,0.17,0.07,0.02,0.09,3.169173054206802e7
0.85,0.79,0.22,0.65,0.26,3.185852887067729e7
0.55,0.54,0.22,0.82,0.7,3.1736603676135447e7
0.65,0.51,0.93,0.04,0.95,3.1759741644850302e7
0.24,0.27,1.0,0.11,0.42,3.1503013297507867e7
0.63,0.11,0.61,0.13,0.14,3.178939935582963e7
0.41,0.05,0.63,0.41,0.73,3.184464570521236e7
0.95,0.59,0.37,0.9,0.27,3.1843830685945943e7
0.91,0.55,0.07,0.49,0.88,3.1830744889981147e7
0.03,0.99,0.82,0.19,0.77,3.1580025881650895e7
0.39,0.21,0.69,0.44,0.2,3.1664306193774935e7
