α_v,α_s,α_v_error,α_s_error,decay,MSE
0.8,0.23,0.39,0.03,0.42,2.8597754124869566e7
0.06,0.84,0.48,0.06,0.17,2.8530267478732176e7
0.81,0.2,0.66,0.4,0.83,2.8608552872853644e7
0.13,0.54,0.47,1.0,0.14,2.856289110626448e7
0.51,0.73,0.99,0.63,0.02,2.8537272240266748e7
0.54,0.78,0.45,0.54,0.27,2.853695077233006e7
0.97,0.31,0.65,0.44,0.8,2.8621924838497367e7
0.64,0.39,0.82,0.13,0.88,2.8561301248624496e7
0.78,0.33,0.79,0.52,0.87,2.8597110653265215e7
1.0,0.33,0.57,0.01,0.27,2.8618582637937322e7
0.05,0.11,0.47,0.64,0.56,2.859956009261095e7
0.49,0.37,0.21,0.9,0.44,2.8562633932200566e7
0.93,0.13,0.76,0.21,0.75,2.8624020244027272e7
0.43,0.11,0.28,0.68,0.55,2.85769980942318e7
0.44,0.37,0.76,0.15,0.35,2.8535002384228196e7
0.22,0.52,0.49,0.96,0.92,2.8550468037585963e7
0.36,0.04,0.55,0.35,0.3,2.8573927853204913e7
0.58,0.32,0.84,0.13,0.97,2.855722067360754e7
0.62,0.79,0.92,0.67,0.99,2.8551443240584858e7
0.25,0.2,0.25,0.02,0.68,2.8542908226537365e7
0.53,0.78,0.3,0.66,0.35,2.8538755074860696e7
0.52,0.6,0.66,0.12,0.43,2.8529440119704306e7
0.95,0.47,1.0,0.5,0.65,2.8611969386148036e7
0.81,0.23,0.78,0.87,0.82,2.861510329531613e7
0.41,0.43,0.58,0.08,0.19,2.8525276253762186e7
0.29,0.68,0.18,0.75,0.61,2.8529945698131442e7
0.2,0.61,0.28,0.17,0.11,2.8523294884125553e7
1.0,0.31,0.91,0.65,0.95,2.8627704176551603e7
0.55,0.14,0.64,0.59,0.15,2.8582813048314597e7
0.61,0.71,0.7,0.97,0.74,2.8559717475058988e7
0.65,0.18,0.44,0.18,0.36,2.8581623768380277e7
0.09,0.1,0.59,0.2,0.3,2.8576856242035232e7
0.4,0.22,0.65,0.43,0.29,2.8555036186771214e7
0.11,0.91,0.73,0.1,0.62,2.852823188360104e7
0.39,0.88,0.42,0.99,0.41,2.8534253774496533e7
0.9,0.77,0.61,0.79,0.55,2.8597044496416934e7
0.07,0.98,0.25,0.72,0.89,2.854779589247843e7
0.39,0.11,0.65,0.83,0.47,2.8581387314284116e7
0.88,0.12,0.46,0.03,0.58,2.861543794670692e7
0.33,0.05,0.76,0.04,0.44,2.8548203301740892e7
0.05,0.01,0.39,0.46,0.01,2.8649254468110327e7
0.53,0.8,0.33,0.18,0.69,2.8525531348528456e7
0.56,0.09,0.48,0.9,0.34,2.8600916877089903e7
0.04,0.72,0.39,0.25,0.06,2.854316083981416e7
0.04,0.82,0.56,0.83,0.94,2.8559950108731918e7
0.68,0.47,0.85,0.56,0.17,2.8572785169393294e7
0.13,0.65,0.63,0.44,0.37,2.854119338644951e7
0.89,0.88,0.77,0.19,0.16,2.8581582399878588e7
0.3,0.17,0.8,0.44,0.94,2.855915215256516e7
0.39,0.88,0.51,0.03,0.78,2.8506147520557623e7
0.81,0.6,0.23,0.72,0.75,2.8589307265642557e7
0.37,0.33,0.29,0.14,0.88,2.853232678120778e7
0.27,0.86,0.75,0.05,0.6,2.850790186016206e7
0.32,0.34,0.75,0.97,0.94,2.8559108409653913e7
0.51,0.48,0.72,0.19,0.35,2.8536449430966254e7
0.88,0.37,0.86,0.46,1.0,2.860757004849348e7
0.11,0.47,0.23,0.58,0.42,2.8555873739216633e7
0.37,0.75,0.69,0.93,0.41,2.853396508799603e7
0.61,0.51,0.73,0.34,0.92,2.855365819415731e7
0.82,1.0,0.55,0.24,0.28,2.85676049184879e7
0.77,0.18,0.91,0.13,0.63,2.8598885334268246e7
0.5,0.81,0.74,0.77,0.92,2.853777423572961e7
0.37,0.28,0.53,0.08,0.67,2.8535469870025642e7
0.53,0.83,0.46,0.82,0.37,2.8542022943327922e7
0.29,0.57,0.18,0.1,0.62,2.8514183931741774e7
0.44,0.87,0.03,0.13,0.57,2.8512196480718195e7
0.37,0.25,0.3,0.36,0.73,2.8547543206555285e7
0.85,0.02,0.85,0.22,0.84,2.8633096858785037e7
0.68,0.33,0.64,0.36,0.47,2.8578173994461246e7
0.97,0.69,0.75,0.11,0.08,2.8599426627900984e7
0.4,0.31,0.35,0.35,0.92,2.8542943883984283e7
0.99,0.11,0.71,0.69,0.77,2.8637246837227587e7
0.94,0.62,0.16,0.02,0.2,2.8596406815557554e7
0.1,0.25,0.86,0.41,0.06,2.8572907592265174e7
0.06,0.29,0.95,0.43,0.49,2.857313043787177e7
0.03,0.56,0.1,0.39,0.45,2.8558386077201813e7
0.42,0.95,0.03,0.02,0.59,2.8506391522165935e7
0.71,0.7,0.73,0.65,0.44,2.8567866574490078e7
0.03,0.17,0.76,1.0,0.5,2.861927814314509e7
0.56,0.29,0.01,0.82,0.23,2.8575903731946576e7
0.03,0.16,0.84,0.67,0.16,2.8610387508825555e7
0.08,0.11,0.4,0.59,0.29,2.8593316650718026e7
0.39,0.7,0.09,0.11,0.74,2.8511322274278674e7
0.04,0.43,0.42,0.27,0.33,2.8557823610749513e7
0.74,0.21,0.38,0.57,0.7,2.860170760977569e7
0.48,0.38,0.78,0.38,0.79,2.85455791584822e7
0.09,0.38,0.16,0.58,0.98,2.8564177638641596e7
0.8,0.25,0.81,0.4,0.74,2.860352870704263e7
0.98,0.74,0.6,0.82,0.44,2.8609193300625317e7
0.49,0.57,0.36,0.9,0.67,2.854850833513537e7
0.07,0.43,0.35,0.78,0.72,2.856827251907661e7
0.03,0.55,0.39,0.53,1.0,2.85660337231272e7
0.16,0.81,0.53,0.89,0.56,2.854584874930387e7
0.69,0.75,0.82,0.2,0.34,2.8552777850091003e7
0.34,0.42,0.49,0.47,0.65,2.8535116303632993e7
0.52,0.4,0.91,0.57,0.48,2.8554525370213736e7
0.04,0.99,0.8,0.45,0.45,2.8548677044513643e7
0.01,0.11,0.15,0.62,0.66,2.8629725807372347e7
0.48,0.67,0.55,0.77,0.4,2.8539401420313593e7
0.01,0.85,0.76,0.38,0.92,2.858353987402785e7
0.42,0.4,0.41,0.58,0.57,2.854389080713781e7
0.63,0.8,0.41,0.27,0.84,2.8542820719359778e7
0.89,0.82,0.06,0.84,0.12,2.8594885140941966e7
0.49,0.94,0.19,0.99,0.16,2.8540889193403773e7
0.43,0.17,0.13,0.31,0.18,2.8557372671136025e7
0.54,0.57,0.33,0.88,0.71,2.8553966558830626e7
0.99,0.73,0.28,0.92,0.19,2.8612118558204502e7
0.33,0.4,0.52,0.03,0.68,2.8522147351236563e7
0.77,0.42,0.27,0.78,0.77,2.8594607395374257e7
0.39,0.88,0.05,0.18,0.35,2.850986588863787e7
0.71,0.07,0.43,0.14,0.56,2.859626251577553e7
0.8,0.97,0.01,0.99,0.8,2.8581110562944192e7
1.0,0.64,0.66,0.67,0.59,2.8613211031638067e7
0.42,0.79,0.22,0.01,0.57,2.8508708357683986e7
0.55,0.97,0.26,0.34,0.34,2.8529254587208886e7
0.14,0.53,0.52,0.39,0.4,2.854352651807114e7
0.93,0.46,0.49,0.86,0.23,2.8615175355659634e7
0.78,0.08,0.54,0.32,0.98,2.861073921139032e7
0.07,0.64,0.75,0.82,0.15,2.8558283256238665e7
0.65,0.06,0.31,0.06,0.05,2.8584866975334425e7
0.89,0.63,0.18,0.1,0.95,2.858945629519234e7
0.65,0.25,0.34,0.51,0.22,2.858399128503906e7
1.0,0.22,0.91,0.79,0.32,2.8633767968256585e7
0.21,0.95,0.22,0.2,0.15,2.8516172367791664e7
0.2,0.59,0.58,0.82,0.62,2.8545020915816247e7
0.9,0.25,0.41,0.32,0.3,2.8615462010237645e7
0.18,0.74,0.36,0.28,0.78,2.852578251591134e7
0.06,0.84,0.62,0.16,0.35,2.8533884271051977e7
0.07,0.83,0.59,0.09,0.62,2.8530886166315295e7
0.2,0.03,0.37,0.93,0.35,2.862636241881637e7
0.84,0.71,0.75,0.47,0.77,2.858470345649605e7
0.88,0.8,0.01,0.03,0.15,2.857989788224998e7
0.28,0.12,0.35,0.55,0.94,2.856812081646886e7
0.49,0.67,0.27,0.12,0.68,2.8522404906549655e7
0.49,0.45,0.41,0.99,0.73,2.855886580865052e7
0.12,0.93,0.72,0.13,0.54,2.8527881733297527e7
0.16,0.79,0.32,0.53,0.91,2.8534970440047838e7
0.58,0.79,0.68,0.46,0.84,2.8540268908100855e7
0.49,0.64,0.25,0.92,0.57,2.8545591806526937e7
0.03,0.45,0.47,0.17,0.84,2.8561360850568052e7
0.59,0.85,0.36,0.84,0.84,2.8549844532782324e7
0.51,0.61,0.64,0.35,0.08,2.8533908542688765e7
0.66,0.61,0.53,0.95,0.94,2.8570679197962344e7
0.13,0.79,0.65,0.55,0.43,2.8540667593987823e7
0.62,0.18,0.74,0.47,0.54,2.8584974912033822e7
0.95,0.08,0.57,0.22,0.28,2.8628515946259446e7
0.24,0.82,0.38,0.56,0.54,2.85251704348489e7
0.36,0.35,0.66,0.46,0.48,2.8541374956471227e7
0.09,0.56,0.32,0.16,0.97,2.8538740090995558e7
0.74,0.24,0.56,0.25,0.05,2.8592360722534657e7
0.63,0.3,0.5,0.57,0.39,2.8578186852208536e7
0.57,0.96,0.81,0.18,0.98,2.852800156154792e7
0.87,0.59,0.57,0.56,0.35,2.8595973689092208e7
1.0,0.8,0.29,0.33,0.69,2.8602898941294607e7
0.55,0.68,0.05,0.99,0.38,2.8552943746994834e7
0.25,0.55,0.26,0.38,1.0,2.8526677747713003e7
0.34,0.05,0.92,0.98,0.89,2.8606132539856996e7
0.17,0.87,0.86,0.96,0.62,2.8546676401372533e7
0.77,0.44,0.18,0.16,0.81,2.8580614557173923e7
0.8,0.15,0.36,0.23,0.94,2.8607162078524273e7
0.35,0.48,0.55,0.43,0.36,2.8529822080243375e7
0.8,0.64,0.2,0.94,0.5,2.8590078961794592e7
0.05,0.38,0.19,0.24,0.86,2.8555478697644126e7
0.82,0.32,0.22,0.93,0.63,2.8610984365030758e7
0.69,0.79,0.52,0.55,0.65,2.855933748181038e7
0.17,0.68,0.63,0.72,0.04,2.854280259836049e7
0.81,0.72,0.07,0.42,0.29,2.857856588558655e7
0.17,0.63,0.49,0.16,0.5,2.8527345180147424e7
0.04,0.52,0.55,0.45,0.02,2.85588266445207e7
0.45,0.75,0.96,0.58,0.18,2.8529037452737074e7
0.86,0.77,0.43,0.31,0.96,2.8582754605400503e7
1.0,0.73,0.08,0.55,0.76,2.860836490042333e7
0.7,0.89,0.86,0.04,0.47,2.8546454081140768e7
0.51,0.85,0.48,0.66,0.78,2.853498719886779e7
0.19,0.96,0.24,0.79,0.82,2.8536816203586116e7
0.66,0.99,0.74,0.06,0.74,2.8537750901467755e7
0.2,0.57,0.34,0.23,0.54,2.85270236782906e7
0.93,0.57,0.63,0.52,0.53,2.8604856356372602e7
0.2,0.9,0.71,0.67,0.38,2.8533237817073833e7
0.53,0.18,0.69,0.97,0.3,2.858822431966017e7
0.7,0.7,0.48,0.2,0.02,2.8556273121386074e7
0.02,0.9,0.76,0.6,0.35,2.8572907321254957e7
0.51,0.02,0.54,0.84,0.28,2.863189363370904e7
0.65,0.16,0.13,0.41,0.57,2.8589163022427488e7
0.15,0.39,0.88,0.27,0.24,2.8549130144796196e7
0.86,0.39,0.47,0.18,0.44,2.8598616803349268e7
0.83,0.92,0.5,0.63,0.79,2.8579379701926287e7
0.07,0.33,0.47,0.31,0.89,2.8561494479072303e7
0.44,0.24,0.89,0.22,0.72,2.8549460429930117e7
0.44,0.56,0.46,0.83,0.99,2.8542213411264718e7
0.56,0.81,0.03,0.11,0.57,2.852756579716647e7
0.74,0.79,0.17,0.07,0.04,2.855708794921625e7
0.36,0.37,0.38,0.31,0.33,2.8534182869853344e7
0.01,0.34,0.34,0.7,0.18,2.861337536081948e7
0.79,0.67,0.84,0.27,0.76,2.857437113183324e7
0.88,0.88,0.58,0.12,0.16,2.857870238140607e7
0.21,0.09,0.19,0.21,0.39,2.856119262987363e7
0.51,0.73,0.25,0.08,0.02,2.8522004785269987e7
0.12,0.32,0.36,0.76,0.16,2.8573922556106675e7
0.01,0.46,0.3,0.81,0.36,2.860557587765171e7
0.36,0.31,0.43,0.24,0.45,2.8537362492636625e7
0.62,0.3,0.43,0.36,0.75,2.857122508780068e7
0.8,0.37,0.45,0.61,0.67,2.8598983452869702e7
0.1,0.82,0.92,0.76,0.22,2.8550170300908476e7
0.07,0.58,0.5,0.44,0.89,2.8548124966226015e7
0.88,0.7,0.85,0.36,0.45,2.8589420528256856e7
0.55,0.02,0.68,0.73,0.12,2.8630925946675688e7
0.02,0.63,0.94,0.55,0.01,2.8582249087008085e7
0.22,0.07,0.38,0.1,0.28,2.8555695809822872e7
0.42,0.23,0.86,0.07,0.16,2.8543783913413174e7
0.12,0.34,0.24,0.67,0.19,2.8568641037388373e7
0.95,0.88,0.5,0.48,0.16,2.8595601245235275e7
0.57,0.3,0.44,0.68,0.17,2.857259494305576e7
0.45,0.73,0.95,0.3,0.3,2.8521699938214164e7
0.22,0.7,0.19,0.56,0.45,2.8529266787429098e7
0.4,0.6,0.35,0.6,0.47,2.853028888370087e7
0.9,0.65,0.81,0.42,0.47,2.8595492461869247e7
0.59,0.17,0.02,0.69,0.23,2.858778210699372e7
0.82,0.15,0.59,0.99,0.56,2.862434024007024e7
0.09,0.77,0.75,0.72,0.79,2.8550065495910384e7
0.69,0.33,0.28,0.39,0.95,2.858042324566168e7
0.95,0.97,0.25,0.7,0.92,2.859664460597566e7
0.31,0.06,0.37,0.04,0.16,2.8546486439985286e7
0.27,0.24,0.17,0.14,0.2,2.8541482856997304e7
0.22,0.89,0.68,0.88,0.38,2.853705599627082e7
0.59,0.05,0.76,0.22,0.88,2.858476480160769e7
0.52,0.74,0.15,0.3,0.34,2.8528849935082674e7
0.2,0.95,0.43,0.33,0.85,2.8521949985086847e7
0.74,0.24,0.44,0.51,0.73,2.8598000431030747e7
0.16,0.53,0.1,0.5,0.15,2.8542719243055962e7
0.45,0.35,0.07,0.37,0.92,2.854388359365523e7
0.94,0.38,0.96,0.08,0.56,2.8609117823081557e7
0.44,0.1,0.09,0.56,0.15,2.8573810754466534e7
0.13,0.41,0.24,0.34,0.03,2.8550395299045257e7
0.81,0.53,0.42,0.17,0.36,2.858236511092791e7
0.16,0.93,0.25,0.68,0.94,2.8537728843076196e7
0.1,0.37,0.99,0.64,0.21,2.8569262773824688e7
0.12,0.46,0.78,0.91,0.33,2.85677562954795e7
0.45,0.65,0.01,0.34,0.76,2.8524439806241825e7
0.09,0.55,0.3,0.19,0.05,2.854010405631317e7
0.33,0.73,0.42,0.12,0.77,2.850942706483361e7
0.7,0.13,0.7,0.62,0.63,2.8604018120243426e7
0.48,0.48,0.76,0.26,0.21,2.8534680345064502e7
0.76,0.56,0.64,0.95,0.23,2.8588211065737195e7
0.32,0.92,0.27,0.05,0.15,2.8504362950090416e7
0.85,0.22,0.2,0.95,0.69,2.862169318575067e7
0.62,0.89,0.11,0.57,0.07,2.854639388200516e7
0.07,0.76,0.28,0.68,0.17,2.8548643335366193e7
0.41,0.03,0.77,0.62,0.96,2.8604093299621876e7
0.1,0.06,0.67,0.61,0.35,2.860247976935673e7
0.04,0.04,0.87,0.57,0.3,2.862089504287021e7
0.84,0.79,0.07,0.15,0.32,2.8575821712813664e7
0.6,0.61,0.2,0.45,0.07,2.854937303572457e7
0.71,0.16,0.06,0.4,0.88,2.8597542348900568e7
0.74,0.37,0.55,0.62,0.58,2.85903183039461e7
0.11,0.13,0.12,0.18,0.51,2.857189890169961e7
0.05,0.47,0.2,0.45,0.86,2.8555952475897968e7
0.31,0.95,0.69,0.99,0.29,2.8533847019417185e7
0.38,0.73,0.35,0.39,0.93,2.8518496610939033e7
0.05,0.6,0.7,0.51,0.96,2.8553327026073348e7
0.74,0.81,0.62,0.97,0.77,2.8575671187015753e7
0.9,0.93,0.82,0.53,0.03,2.8587703053480875e7
0.68,0.15,0.99,0.52,0.59,2.8597188730578814e7
0.95,0.55,0.7,0.96,0.16,2.8614704897667937e7
0.65,0.98,0.95,0.69,0.68,2.8552371767811548e7
0.13,0.29,0.44,0.01,0.64,2.8550650204415094e7
0.3,0.9,0.17,0.36,0.25,2.8514032060630236e7
0.4,0.23,0.68,0.34,0.15,2.855103243703414e7
0.31,0.32,0.97,0.25,0.14,2.853751203540583e7
0.58,0.26,0.34,0.83,0.35,2.8581732288887106e7
0.4,0.29,0.41,0.74,0.05,2.855777563963965e7
0.04,0.4,0.06,0.44,0.51,2.8563759896058783e7
0.88,0.24,0.29,0.59,0.85,2.8617955253591806e7
0.93,0.91,0.45,0.64,0.31,2.859452610256338e7
0.23,0.67,0.57,0.2,0.27,2.8519206454713386e7
0.46,0.05,0.81,0.32,0.79,2.8573889365418397e7
0.11,0.42,0.94,0.2,0.95,2.8549680370632593e7
0.7,0.43,0.99,0.49,0.43,2.857703373680546e7
0.68,0.37,0.18,0.74,0.88,2.8583961584918734e7
0.82,0.86,0.55,0.6,0.26,2.8578932577661376e7
0.43,0.48,0.32,0.75,0.91,2.8543811673604798e7
0.21,0.56,0.25,0.91,0.06,2.8547117880845994e7
0.03,0.11,0.72,0.94,0.83,2.8624198774897348e7
0.06,0.91,0.57,0.35,0.74,2.853873902267623e7
0.7,0.28,0.53,0.3,0.11,2.858399416875823e7
0.32,0.87,0.44,0.71,0.8,2.8524884013898205e7
0.1,0.47,0.17,0.78,0.27,2.856290220316295e7
0.83,0.35,0.16,0.66,0.57,2.8605466581953965e7
0.3,0.15,0.95,0.36,0.47,2.855826467125799e7
0.78,0.42,0.32,0.04,0.81,2.8581084805699144e7
0.04,0.19,1.0,0.56,0.08,2.8596388555367615e7
0.91,0.54,0.3,0.85,0.44,2.8608574433149356e7
0.5,0.87,0.09,0.31,0.79,2.8523605795394216e7
0.32,0.42,0.72,0.11,0.69,2.8523723364385307e7
0.53,0.2,0.65,0.42,0.64,2.8569516467644546e7
0.85,0.16,0.42,0.8,0.49,2.8623349917763207e7
0.25,0.66,0.59,0.05,0.36,2.8513026646606416e7
0.04,0.78,0.46,0.15,0.6,2.8539365570871815e7
0.61,0.22,0.44,0.2,0.94,2.857261445914451e7
0.82,0.72,0.83,0.61,0.12,2.8583765049382724e7
0.43,0.04,0.96,0.64,0.26,2.8596286755038533e7
0.14,0.24,0.56,0.19,0.48,2.8560914128099766e7
0.42,0.27,0.14,0.71,0.12,2.8559838064611915e7
0.39,0.25,0.88,1.0,0.1,2.857061853327523e7
0.03,0.76,0.73,0.31,0.85,2.8554579595504075e7
0.11,0.89,0.27,0.52,0.81,2.8539449207233652e7
0.23,0.91,0.64,0.69,0.51,2.8529987068715353e7
0.85,0.56,0.85,0.68,0.53,2.859651604809663e7
0.93,0.44,0.54,0.59,0.57,2.8612259746690925e7
0.52,0.29,0.54,0.78,0.91,2.857009539922619e7
0.87,0.51,0.84,0.19,0.52,2.859352025818921e7
0.16,0.71,0.11,0.1,0.44,2.852340047424559e7
0.12,0.11,0.11,0.87,0.02,2.860092921844427e7
0.61,0.76,0.53,0.18,0.36,2.8538659579102363e7
0.92,0.81,0.19,0.21,0.39,2.8589031050406475e7
0.14,0.86,0.06,0.45,0.02,2.85336462447593e7
0.19,0.96,0.54,0.33,0.48,2.852355551690263e7
0.47,0.91,0.67,0.53,0.94,2.8526430074766543e7
0.96,0.48,0.43,0.72,0.96,2.861583225911816e7
0.61,0.42,0.91,0.82,0.44,2.8572019369363993e7
0.85,0.34,0.34,0.8,0.33,2.8611202840230048e7
0.67,0.81,0.01,0.81,0.61,2.8561534472071495e7
0.56,0.29,0.02,0.87,0.33,2.8577293334597252e7
0.2,0.98,0.67,1.0,0.06,2.854302764186511e7
0.93,0.66,0.04,0.92,0.7,2.8607070745742623e7
0.04,0.81,0.38,0.88,0.27,2.856054362402175e7
0.36,0.79,0.45,0.91,0.08,2.8531988344540626e7
0.27,0.42,0.93,0.75,0.18,2.8547290214372657e7
0.41,0.62,0.11,0.32,0.42,2.8521532662324388e7
0.05,0.69,0.13,0.56,0.13,2.85485618226057e7
0.65,0.69,0.51,0.99,0.96,2.856663756492792e7
0.57,0.15,0.56,0.53,0.22,2.8582509655268494e7
0.67,0.39,0.34,0.58,0.43,2.857717532499977e7
0.27,0.77,0.3,0.29,0.91,2.8515233199492533e7
1.0,0.88,0.95,0.61,0.76,2.860442743121976e7
0.68,0.8,0.35,0.03,0.58,2.854547091518906e7
0.76,0.74,0.34,0.87,0.81,2.8578796969330415e7
0.81,0.15,0.17,0.94,0.07,2.8622390459531818e7
0.8,0.75,0.59,0.68,0.69,2.8580881130587388e7
0.57,0.21,0.29,0.96,1.0,2.858901384240986e7
0.24,0.89,0.68,0.05,0.24,2.850995153687026e7
0.68,0.61,0.52,0.68,0.67,2.8567606772139627e7
