α_v,α_s,decay,MSE
0.95,0.63,0.87,3.918693495815298e7
0.42,0.34,1.0,3.920470987081349e7
0.64,0.56,0.14,3.9184594967539825e7
0.05,0.71,0.87,3.9185415722789496e7
0.61,0.49,0.39,3.919022234634819e7
0.87,0.53,0.47,3.9191199247555025e7
0.32,0.91,0.95,3.917415954141155e7
1.0,0.78,0.31,3.9182434378909536e7
0.05,0.71,0.55,3.9185415722789496e7
0.93,0.08,0.72,3.923064489506924e7
0.12,0.95,0.33,3.9185691544394456e7
0.19,0.22,0.53,3.922406767383388e7
0.86,0.62,0.28,3.9184424635385625e7
0.49,0.64,0.06,3.9177843805895515e7
0.07,0.82,0.78,3.9184991080512494e7
0.06,0.01,0.62,3.926677163356683e7
0.74,0.28,0.48,3.921128203989161e7
0.9,0.35,0.97,3.9207266603056766e7
0.27,0.2,0.58,3.922286734446893e7
0.69,0.88,0.28,3.917318076694974e7
0.36,0.11,0.63,3.923018905383427e7
0.17,0.53,0.32,3.919277315486264e7
0.14,0.64,0.58,3.918633654291497e7
0.03,0.91,0.89,3.917791432073226e7
1.0,0.93,0.29,3.918228316745738e7
0.72,0.8,0.59,3.9173533089828596e7
0.71,0.04,0.96,3.924282918336016e7
0.39,0.35,0.45,3.9203888840631716e7
0.46,0.83,0.28,3.917140210014734e7
0.07,0.99,0.12,3.919200734436674e7
0.06,0.32,0.99,3.922105271631842e7
0.63,0.55,0.17,3.918529469673741e7
0.24,0.72,0.79,3.917661816327186e7
0.14,0.25,0.34,3.922395480642348e7
0.2,0.5,0.15,3.919375826267158e7
0.48,0.55,0.12,3.9184455640763186e7
0.63,0.38,0.33,3.920065745478064e7
0.83,0.41,0.67,3.920030605874043e7
0.29,0.01,0.02,3.927029295776154e7
0.01,0.18,0.22,3.921642226043935e7
0.27,0.53,0.18,3.918825980218939e7
0.22,0.81,0.64,3.917548271377116e7
0.07,0.22,0.38,3.923260276694043e7
0.58,0.19,0.26,3.92201491698353e7
0.38,0.88,0.76,3.917239220112799e7
0.51,0.86,0.1,3.9171664149508335e7
0.93,0.35,0.03,3.920805436162306e7
0.04,0.47,0.92,3.920028566410797e7
0.38,0.03,0.35,3.925254202629479e7
0.72,0.77,0.86,3.9174129939748526e7
0.03,0.31,0.48,3.9212823982795715e7
0.39,0.07,0.05,3.9235040617558934e7
0.8,0.5,0.85,3.919188452349604e7
0.23,0.55,1.0,3.9187916343343705e7
0.74,0.27,0.77,3.921227346466822e7
0.61,0.59,0.5,3.918201869444848e7
0.36,0.75,0.18,3.917297029071121e7
0.7,0.24,0.95,3.921504952570306e7
0.71,0.87,0.78,3.917328850758585e7
0.25,0.29,0.52,3.921335560660543e7
0.21,0.02,0.07,3.9264020799547404e7
0.8,0.47,0.68,3.919442591092807e7
0.28,0.43,0.2,3.9197463337341465e7
0.9,0.58,0.64,3.91884070891585e7
0.83,0.7,0.6,3.917905700616194e7
0.77,0.04,0.41,3.924259333826899e7
0.09,0.51,0.12,3.920037034716005e7
0.98,0.81,0.17,3.918092871975969e7
0.41,0.01,0.04,3.9269286005247876e7
0.05,0.63,0.51,3.918969880677013e7
0.11,0.04,0.53,3.925726008659607e7
0.11,0.98,0.81,3.91884595408682e7
0.26,0.02,0.3,3.926215587990635e7
0.69,0.45,0.8,3.919453565981814e7
0.15,0.87,0.19,3.91801426598787e7
0.01,0.2,0.83,3.921330240571353e7
0.53,0.31,0.92,3.920752046881674e7
0.89,0.15,0.51,3.922481267320158e7
0.36,0.6,0.94,3.918092637471364e7
0.61,0.36,0.17,3.920253496049449e7
0.23,0.18,0.56,3.9226578471206725e7
0.59,0.25,0.03,3.921382822556574e7
0.65,0.63,0.93,3.917964030005545e7
0.32,0.01,0.25,3.926987601026183e7
0.48,0.63,0.37,3.9178466406171344e7
0.29,0.47,0.65,3.919327013833578e7
0.22,0.02,0.76,3.926359940135156e7
0.42,0.78,0.05,3.9171888456757054e7
0.46,0.29,0.59,3.920983971944452e7
0.75,0.02,0.29,3.925924962784836e7
0.63,0.59,0.34,3.91822061227839e7
0.6,0.36,0.37,3.9202496738350704e7
0.57,0.09,0.33,3.922997007922103e7
0.97,0.67,0.1,3.918546931877465e7
0.34,0.08,0.99,3.9234163823251724e7
0.96,0.75,0.7,3.918155272442885e7
0.38,0.45,0.83,3.919380429564921e7
0.05,0.3,0.39,3.9222431195008166e7
0.97,0.72,0.9,3.918310002435816e7
0.44,0.42,0.82,3.919640473604888e7
0.99,0.44,0.94,3.920242189051871e7
0.25,0.84,0.34,3.917435663073325e7
0.79,0.6,0.86,3.918395611259595e7
0.33,0.97,0.65,3.917708313342277e7
0.81,0.74,0.93,3.917688185296855e7
0.52,0.34,0.43,3.920439766860181e7
0.58,0.67,0.95,3.9176550252247795e7
0.28,0.46,0.42,3.919449188737252e7
0.38,0.92,0.4,3.917371060885552e7
0.65,0.17,0.28,3.922200088915139e7
0.76,0.07,0.58,3.92317598786413e7
0.95,0.23,0.63,3.9219135711152874e7
0.79,0.81,0.51,3.917471782286873e7
0.91,0.84,0.86,3.917787981460329e7
0.23,0.27,0.69,3.921639950612796e7
0.4,0.85,0.53,3.917171457735056e7
0.52,0.45,0.78,3.919346865947527e7
0.42,0.42,0.98,3.919648713493469e7
0.49,0.86,0.13,3.917163196390774e7
0.45,0.32,0.28,3.9206665899839014e7
0.28,0.07,0.44,3.9237471685605116e7
0.06,0.37,0.14,3.9215408400328964e7
0.06,0.28,0.09,3.922569104370267e7
0.83,0.56,0.98,3.9187810724933535e7
0.59,0.8,0.96,3.9172061375461675e7
0.13,0.45,0.06,3.920314596103606e7
0.28,0.6,0.85,3.918229035700249e7
0.51,0.53,0.56,3.918620704561444e7
0.83,0.32,0.15,3.920854479164613e7
0.37,0.46,0.25,3.9192929100734845e7
0.92,0.25,0.81,3.921671778600906e7
0.79,0.21,0.47,3.921854732074476e7
0.35,0.1,0.14,3.923142041122084e7
0.33,0.94,0.34,3.9175330072590634e7
0.32,0.21,0.42,3.92204208508686e7
0.25,0.61,0.34,3.918245501757182e7
0.12,0.32,0.54,3.921764778393526e7
0.54,0.19,0.83,3.922029263433999e7
0.44,0.2,0.33,3.9219839419858925e7
0.29,0.49,0.39,3.919137132954686e7
0.95,0.79,0.9,3.918004074375776e7
0.69,0.09,0.07,3.9229223424717374e7
0.43,0.55,0.78,3.918446527077576e7
0.83,0.51,0.24,3.919173559946009e7
0.2,0.06,0.61,3.92431087186127e7
0.8,0.72,0.29,3.917740542840344e7
0.92,0.09,0.26,3.922954207521255e7
0.59,0.52,0.69,3.918746362808365e7
0.1,0.55,0.62,3.919612299520317e7
0.23,0.45,0.04,3.919716024415123e7
0.19,0.25,0.01,3.922065289408541e7
0.03,0.83,0.83,3.917469952457104e7
0.02,0.24,0.42,3.9213430445373505e7
0.63,0.83,0.69,3.917217837930691e7
0.64,0.9,0.1,3.917312008239376e7
0.83,0.97,0.81,3.9178397354090154e7
0.23,0.7,0.44,3.9177855033670545e7
0.93,0.71,0.71,3.918189271744758e7
0.08,0.88,0.79,3.9185630214996815e7
0.1,0.32,0.76,3.9219248408407815e7
0.55,0.76,0.36,3.9172582843906894e7
0.76,0.59,0.98,3.918404486574672e7
0.15,0.88,0.84,3.918039131420407e7
0.02,0.68,0.69,3.916665091807106e7
0.52,0.54,0.96,3.918539596976313e7
0.99,0.49,0.71,3.919845546471638e7
0.78,0.05,0.81,3.923742555737753e7
0.55,0.76,0.58,3.9172582843906894e7
0.69,0.84,0.32,3.917282745816567e7
0.18,0.86,0.79,3.917794531638239e7
0.87,0.45,0.54,3.9197755312011614e7
0.91,0.48,0.27,3.9196405938290924e7
0.84,0.61,0.23,3.918451077082808e7
0.32,0.18,0.21,3.9223756510335e7
0.58,0.78,0.61,3.9172313065734975e7
0.2,0.36,0.24,3.920787994172339e7
0.84,0.47,0.94,3.919530301519366e7
0.78,1.0,0.68,3.917917216297502e7
0.65,0.54,0.59,3.9186302651737124e7
0.26,0.57,0.28,3.918518256873062e7
0.47,0.05,0.79,3.9239912500510804e7
0.67,0.89,0.84,3.9173152841026045e7
0.47,0.4,0.18,3.9198326309742644e7
0.26,0.64,0.48,3.918008921756923e7
0.28,0.77,0.3,3.91738677035696e7
0.66,0.24,0.39,3.921492883472906e7
0.04,0.89,0.77,3.918239779825183e7
0.91,0.23,0.63,3.921831091233989e7
0.3,0.21,0.95,3.922088834860664e7
0.54,0.07,0.44,3.9233241611407444e7
0.29,0.85,0.62,3.917327802383372e7
0.01,0.1,0.93,3.922842740513791e7
0.8,0.72,0.44,3.917740542840344e7
0.98,0.58,0.92,3.9191422103802904e7
0.18,0.84,0.5,3.917767216896906e7
0.19,0.15,0.62,3.9231753118590124e7
0.63,0.91,0.11,3.9173330939017124e7
0.38,0.11,0.01,3.9229853594371594e7
0.31,0.86,0.24,3.917297819372212e7
0.07,0.44,0.09,3.920808897627487e7
0.2,0.51,0.74,3.919283635182722e7
0.07,0.63,0.79,3.9191438718387954e7
0.3,0.06,0.81,3.923938976607426e7
0.05,0.07,0.7,3.924987188317138e7
0.94,0.22,0.55,3.921978985173113e7
0.05,0.58,0.89,3.919339275477744e7
0.12,0.77,0.83,3.918227104315024e7
0.68,0.69,0.21,3.917655565191183e7
0.87,0.06,0.03,3.923396975871236e7
0.9,0.54,0.22,3.919134677865435e7
0.75,0.81,0.49,3.917391290408869e7
0.21,0.29,0.62,3.9215064431882374e7
0.51,0.03,0.38,3.9250988547469564e7
0.06,0.56,0.73,3.9196442807384804e7
0.76,0.53,0.91,3.918864260617197e7
0.16,0.29,0.57,3.92180005060075e7
0.73,0.36,0.68,3.920338337589353e7
0.17,0.04,0.94,3.9253170955179766e7
0.55,0.75,1.0,3.917286862658777e7
0.23,0.8,0.48,3.9175109345812134e7
0.36,0.73,0.94,3.917361703267823e7
0.48,0.8,0.27,3.917155714469227e7
0.45,0.67,0.01,3.917599050946973e7
0.51,0.58,0.3,3.918214239903427e7
0.21,0.07,0.32,3.924014243043367e7
0.51,0.58,0.88,3.918214239903427e7
0.43,0.42,0.3,3.919644171017589e7
0.93,0.55,0.7,3.9191619830554225e7
0.27,0.4,0.76,3.920080953272351e7
0.35,0.59,0.07,3.918178189690172e7
0.68,0.89,0.75,3.917325769131019e7
0.97,0.38,0.35,3.920668203610088e7
1.0,0.61,0.01,3.919029863018897e7
0.38,0.42,0.01,3.919676681655477e7
0.3,0.86,0.98,3.917319073648401e7
0.54,0.02,0.26,3.925854729129926e7
0.58,0.51,0.55,3.9188261097437926e7
0.89,0.41,0.63,3.9201727324959405e7
0.21,0.18,0.77,3.922749658874367e7
0.9,0.94,0.03,3.917896901447148e7
0.5,0.33,0.45,3.9205456610850915e7
0.93,0.43,0.11,3.920117988088079e7
0.9,0.48,0.68,3.919609686403996e7
0.13,0.08,0.36,3.924319230307469e7
0.24,0.77,0.03,3.91751364847921e7
0.99,0.23,0.98,3.922008439864441e7
0.43,0.37,0.21,3.9201511953554034e7
0.97,0.31,0.82,3.921267157864524e7
0.96,0.39,0.57,3.920551173615097e7
0.75,0.29,0.03,3.921038288169049e7
0.37,0.76,0.48,3.917260734960688e7
0.8,0.89,0.38,3.91751305823926e7
0.99,0.02,0.12,3.9263009593966566e7
0.16,0.11,0.82,3.923757340971524e7
0.22,0.93,0.58,3.917815173565769e7
0.13,0.07,0.02,3.924495514676156e7
0.2,0.24,0.45,3.922124352238871e7
0.76,0.59,0.08,3.918404486574672e7
0.2,0.84,0.54,3.917653969750994e7
0.64,0.05,0.98,3.923823575735187e7
0.63,0.87,0.95,3.9172427735495344e7
0.53,0.46,0.65,3.9192552589721836e7
0.67,0.37,0.6,3.9201886393373154e7
0.49,0.67,0.45,3.917605561614937e7
0.7,0.18,0.74,3.922102521012058e7
0.33,0.2,0.5,3.922133282675493e7
0.14,0.99,0.27,3.918679129114811e7
0.45,0.69,0.98,3.9174939492686816e7
0.7,0.34,0.94,3.920504142073243e7
0.62,0.06,0.5,3.923492715742407e7
0.63,0.01,0.1,3.927052341446235e7
0.28,0.1,0.21,3.9233111329749145e7
0.47,0.69,0.62,3.917495755926752e7
0.01,0.83,0.79,3.915879401124085e7
0.17,0.82,0.3,3.917819498673362e7
0.66,0.46,0.29,3.919332868078068e7
0.14,1.0,0.25,3.918756755646452e7
0.84,0.47,0.95,3.919530301519366e7
0.83,0.67,0.76,3.91805784532567e7
0.69,0.95,0.53,3.9175367180208795e7
0.66,0.64,0.9,3.917911894725962e7
0.76,0.82,0.13,3.917400135055028e7
0.18,0.41,0.48,3.920374331400258e7
0.08,0.6,0.85,3.919332254315334e7
0.35,0.2,0.31,3.922095940480361e7
0.52,0.32,0.66,3.920647939760843e7
0.31,0.46,0.36,3.9193798247203596e7
0.4,0.44,0.25,3.9194627719408214e7
0.86,0.99,0.88,3.918009552607095e7
0.25,0.76,0.26,3.917499598397579e7
0.27,0.13,0.07,3.9230354330768585e7
0.65,0.91,0.04,3.917348583098265e7
0.92,0.77,0.72,3.917936039852556e7
0.65,0.11,0.58,3.9227472476021685e7
0.69,0.92,0.96,3.917418115054221e7
0.09,0.48,0.42,3.92032116362252e7
0.68,0.4,0.24,3.919908535739565e7
0.1,0.61,0.96,3.919138247186508e7
0.18,0.28,0.99,3.921783795464145e7
0.41,0.11,0.12,3.922941925335293e7
0.28,0.11,0.72,3.923205560542912e7
0.58,0.28,0.94,3.921066610797354e7
0.16,0.23,0.83,3.922479674980052e7
0.48,0.13,0.63,3.922671634494208e7
0.17,0.19,0.99,3.9228641938062824e7
0.53,0.3,0.58,3.9208574008297175e7
0.13,0.98,0.98,3.918683525564607e7
0.46,0.56,0.19,3.9183617671577714e7
0.91,0.82,0.33,3.917803244432512e7
0.93,0.71,0.67,3.918189271744758e7
0.7,0.56,0.9,3.918530743196762e7
0.55,0.46,0.39,3.919262070590356e7
0.13,0.77,0.34,3.918150115801284e7
0.45,0.85,0.31,3.917152507570618e7
0.69,0.99,0.02,3.917753674017265e7
0.99,0.82,0.08,3.918122538890463e7
0.52,0.08,0.84,3.9231706297590464e7
0.95,0.37,0.93,3.920690141898741e7
0.29,0.17,0.09,3.922558820893622e7
0.33,0.06,0.88,3.923865445983677e7
0.48,0.09,0.57,3.923076529275919e7
0.34,0.96,0.42,3.917628108966083e7
0.31,0.16,0.89,3.922614333726453e7
0.95,0.55,0.67,3.919235743659317e7
0.06,0.62,0.83,3.91917942803885e7
0.13,0.54,0.94,3.919470971759551e7
0.87,0.83,0.69,3.917662584163678e7
0.52,0.61,0.05,3.917997048725342e7
0.08,0.56,0.75,3.919649861085717e7
0.93,0.98,0.75,3.9181507015179515e7
0.41,0.39,0.22,3.919957068274548e7
0.28,0.26,0.41,3.9215760342220195e7
0.81,0.98,0.1,3.917850911374918e7
0.5,0.03,0.13,3.9251078164171584e7
0.27,1.0,0.85,3.918072286053065e7
0.48,0.97,0.26,3.917572611204839e7
0.86,0.2,0.8,3.922021349348317e7
0.51,0.98,0.04,3.917630567292297e7
0.24,0.63,0.43,3.91814267523734e7
0.51,0.7,0.17,3.9174593979794525e7
0.43,0.36,0.59,3.9202549880571194e7
0.2,0.86,0.86,3.9176809782352105e7
0.82,0.81,0.88,3.917542748694083e7
0.89,0.58,0.87,3.918807829458188e7
0.82,0.58,0.16,3.918608149075754e7
0.77,0.82,0.1,3.917419575303878e7
0.25,0.45,0.52,3.9196395241643846e7
0.87,0.28,0.27,3.9212985753410846e7
0.62,0.62,0.89,3.917998761374796e7
0.27,0.42,0.39,3.919875757964848e7
0.59,0.4,0.69,3.919851075979806e7
0.25,0.49,0.7,3.919253591273491e7
0.39,0.55,0.81,3.918463051812009e7
0.77,0.51,0.98,3.9190464164363444e7
0.5,0.06,0.49,3.923606315482436e7
0.01,0.24,0.77,3.92070578211729e7
0.23,0.02,0.61,3.926320302762912e7
0.67,0.13,0.85,3.9225645356476925e7
0.18,0.66,0.56,3.9182439118960045e7
0.53,0.41,0.36,3.9197348383407205e7
0.85,0.15,0.26,3.922440160800017e7
0.39,0.58,0.14,3.91822072206737e7
0.74,0.41,0.19,3.919879725190286e7
0.55,0.1,0.62,3.9229041754816525e7
0.51,0.43,0.69,3.919536706885997e7
0.75,0.04,0.22,3.924265425251371e7
0.43,0.45,0.34,3.919350450721671e7
0.62,0.58,0.3,3.9182856774272226e7
0.9,0.21,0.16,3.921991528731701e7
0.5,0.29,0.04,3.920969192365175e7
0.89,0.12,1.0,3.922702026539868e7
0.05,0.12,0.17,3.9243295552940264e7
0.69,0.59,0.52,3.918290690890571e7
0.52,0.62,0.89,3.917927626358229e7
0.07,1.0,0.95,3.919281164185096e7
0.45,0.19,0.21,3.9220839188917674e7
0.22,0.75,0.03,3.9176438524148524e7
0.69,0.24,0.8,3.921501189316841e7
0.45,0.66,0.28,3.9176559742134586e7
0.34,0.74,0.38,3.917350691798809e7
0.71,0.39,0.88,3.920031794026639e7
0.48,0.75,0.9,3.9172581832996406e7
0.78,0.15,0.2,3.9223959943802804e7
0.06,0.6,0.81,3.919324288599491e7
0.54,0.71,0.42,3.9174291856052086e7
0.37,0.26,0.89,3.921392778242434e7
0.1,0.02,0.56,3.927003217998038e7
0.49,0.03,0.2,3.9251171596913554e7
0.37,0.41,0.57,3.919787304971929e7
0.86,0.1,0.03,3.9228279935670406e7
0.82,0.46,0.95,3.919570337691407e7
0.2,0.4,0.56,3.920365012100621e7
0.17,0.16,0.18,3.923189322229536e7
0.71,0.58,0.37,3.918392819244062e7
0.16,0.58,0.84,3.918923476031544e7
0.23,0.66,0.61,3.9179939406269506e7
0.34,0.91,0.09,3.917381499025918e7
0.88,0.66,0.14,3.918262362173253e7
0.07,0.77,0.12,3.918533804843143e7
0.82,0.14,0.26,3.922498311780873e7
0.97,0.98,0.19,3.918285903075911e7
0.02,0.21,0.57,3.9217808891382456e7
0.11,0.49,0.82,3.9200799555699036e7
0.57,0.12,0.01,3.922699777384055e7
0.4,0.9,0.8,3.917279559392567e7
0.82,0.02,0.32,3.926002123497259e7
0.91,0.34,0.11,3.920840760688674e7
0.74,0.88,0.12,3.917386543781407e7
0.56,0.1,0.84,3.92289664097819e7
0.85,0.21,0.78,3.921917446106281e7
0.43,0.97,0.71,3.9175933641533606e7
0.29,0.31,0.77,3.920988953701911e7
0.08,0.02,0.65,3.927104706959549e7
0.84,0.91,0.44,3.917646167260667e7
0.01,0.11,0.75,3.922689494411048e7
0.69,0.47,0.02,3.919273574949021e7
0.62,0.72,0.23,3.917449326378628e7
0.73,0.14,0.02,3.922470732827372e7
0.52,0.55,0.74,3.918456687938285e7
0.01,0.71,0.7,3.9158206935794234e7
0.59,0.01,0.68,3.927012866544966e7
0.73,0.05,0.96,3.923763084638341e7
0.02,0.95,0.66,3.9172626707395755e7
0.74,0.76,0.81,3.917474096888113e7
0.72,0.29,0.43,3.921013458899413e7
0.37,0.89,0.05,3.917275573165927e7
0.15,0.17,0.28,3.923216519042484e7
0.65,0.92,0.77,3.917381021987314e7
0.42,0.17,0.39,3.922326175521747e7
0.38,0.2,0.29,3.922049703947609e7
0.57,0.97,0.48,3.917572815230856e7
0.48,0.11,0.07,3.9228638285048135e7
0.38,0.15,0.8,3.922585736669007e7
0.08,0.71,0.22,3.918684065554607e7
0.94,0.7,0.64,3.918273692534557e7
0.82,0.75,0.18,3.917679694126054e7
0.07,1.0,0.72,3.919281164185096e7
