α_v,α_s,α_v_error,α_s_error,α_v_CCC,α_s_CCC,CCC,decay,MSE
0.42,0.48,0.83,0.53,0.75,0.41,0.29,0.96,1.5276049944982268e7
0.98,0.67,0.29,0.69,0.69,0.95,0.74,0.89,1.5252935454949465e7
0.99,0.51,0.31,0.14,0.94,0.18,0.72,0.19,1.5264862259896949e7
0.83,0.53,0.45,0.67,0.5,0.84,0.52,0.25,1.5283520387848794e7
0.26,0.28,0.33,0.69,0.56,0.5,0.34,0.57,1.527699825083412e7
0.02,0.21,0.17,0.95,0.84,0.38,0.91,0.36,1.5353387705023417e7
1.0,0.72,0.09,0.83,0.83,0.34,0.42,0.32,1.5268411907059366e7
0.18,0.14,0.08,0.49,0.29,0.04,0.16,0.27,1.5312637460642233e7
0.8,0.66,0.79,0.07,0.33,0.12,0.83,0.49,1.5333930843507608e7
0.75,0.53,0.03,0.19,0.44,0.88,0.35,0.35,1.5284593579479668e7
0.95,0.35,0.53,0.92,0.9,0.43,0.13,0.75,1.5243480168715557e7
0.52,0.9,0.14,0.56,0.11,0.67,0.4,0.21,1.5336671351269685e7
0.12,0.21,0.15,0.52,0.65,0.75,0.15,0.76,1.526646035620944e7
0.16,0.23,0.17,0.31,0.31,0.69,0.9,1.0,1.5349643113538759e7
0.93,0.32,0.31,0.76,0.17,0.64,0.29,0.46,1.5338167907633223e7
0.04,0.03,0.65,0.85,0.39,0.24,0.05,0.8,1.5325998857671127e7
0.65,0.09,0.08,0.39,0.03,0.7,0.88,0.52,1.5347623881262818e7
0.48,0.85,0.96,0.23,0.69,0.03,0.46,0.53,1.518266287354388e7
0.92,0.16,0.55,0.59,0.84,0.78,0.39,0.7,1.5247583618066078e7
0.12,0.59,0.27,0.13,0.45,0.48,0.54,0.15,1.5333691940560156e7
0.58,0.74,0.82,0.36,0.43,0.8,0.25,0.41,1.5307007310299681e7
0.02,0.59,0.33,0.7,0.79,0.07,0.12,0.71,1.521392108057349e7
0.68,0.63,0.35,0.84,0.56,0.93,0.03,0.46,1.5276829280085946e7
0.91,0.69,0.7,0.31,0.85,0.13,0.02,0.75,1.5219599876929969e7
0.01,0.75,0.75,0.61,0.3,1.0,0.28,0.16,1.5346547935269933e7
0.22,0.27,0.85,0.35,0.88,0.54,0.02,0.04,1.5256527917196084e7
0.16,0.94,0.79,0.78,0.25,0.83,0.12,0.01,1.533262052810027e7
0.57,0.16,1.0,0.21,0.21,0.45,0.79,0.52,1.5345900004273811e7
0.3,0.43,0.63,0.4,0.07,0.6,0.35,0.45,1.5352687906873962e7
0.95,0.92,0.29,0.74,0.86,0.33,0.94,0.59,1.5275833784576252e7
0.06,0.28,0.43,0.08,0.43,0.97,0.22,0.67,1.530358975972991e7
0.57,0.47,0.61,0.32,0.5,0.67,0.37,0.71,1.5306389271631131e7
0.67,0.65,0.74,0.51,0.36,0.55,0.04,0.56,1.5326072514875138e7
0.49,0.98,0.1,1.0,0.47,0.39,0.19,0.49,1.5304061502743887e7
0.05,0.08,0.24,0.48,0.45,0.73,0.68,0.69,1.5339354908557283e7
0.54,0.76,0.07,0.92,0.45,0.23,0.73,0.46,1.5322339561088774e7
0.57,0.48,0.14,0.11,0.06,0.29,0.62,0.88,1.5351604068719018e7
0.82,0.79,0.63,0.78,0.75,0.01,0.38,0.74,1.5173934582990685e7
0.77,0.81,0.41,0.5,0.56,0.08,0.33,0.84,1.526434906657579e7
0.65,0.28,0.04,0.18,0.22,0.18,0.13,0.56,1.5317818717716532e7
0.68,0.93,0.46,0.23,0.67,0.38,0.48,0.64,1.530097188876412e7
0.28,0.82,0.38,0.63,0.66,0.15,0.64,0.44,1.5330171319428058e7
1.0,0.95,0.77,0.18,0.09,0.6,0.1,0.71,1.53523204941389e7
0.67,0.79,0.85,0.84,0.3,0.34,0.9,0.51,1.5329890651206682e7
0.73,0.91,0.17,0.97,0.3,0.78,0.92,0.25,1.5299661938322593e7
0.57,0.5,0.95,0.33,0.95,0.61,0.48,0.98,1.5243615571724186e7
0.2,0.44,0.1,0.63,0.09,0.04,0.41,0.45,1.5333241714769172e7
0.53,0.24,0.29,0.67,0.86,0.9,0.49,0.48,1.5238982660277283e7
0.14,0.61,0.06,0.26,0.88,0.6,0.47,0.63,1.5237216435991226e7
0.82,0.83,0.16,0.93,0.71,0.85,0.01,0.1,1.5251541743269706e7
0.88,0.02,0.49,0.77,0.11,0.98,0.23,0.73,1.5319505266056469e7
0.28,0.48,0.77,0.75,0.3,0.84,0.75,0.7,1.532981604125533e7
0.97,0.8,0.84,0.98,0.2,0.24,0.07,0.08,1.5337940626506567e7
0.35,0.09,0.17,0.37,0.82,0.63,0.79,0.38,1.527713568520886e7
0.17,0.41,0.67,0.91,0.9,0.2,0.96,0.96,1.5338841007594528e7
0.95,0.73,0.13,0.34,0.7,0.82,0.34,0.79,1.5253695604855005e7
0.65,0.17,0.13,0.61,1.0,0.92,0.35,0.05,1.5221080211051026e7
0.46,0.69,0.61,0.14,0.11,0.53,0.15,0.8,1.535136257115183e7
0.44,0.75,0.67,0.84,0.94,0.59,0.93,0.21,1.5279127682105735e7
0.25,0.05,0.2,0.07,0.03,0.15,0.81,0.94,1.53383626347972e7
0.97,0.08,0.4,0.74,0.06,0.81,0.98,0.12,1.5313527963653794e7
0.33,0.89,0.94,0.17,0.83,0.98,0.8,0.73,1.5282259878284747e7
0.15,0.62,0.93,0.26,0.25,0.01,0.84,0.33,1.5349578893816976e7
0.08,0.24,0.5,0.44,0.87,0.49,0.74,0.23,1.5308544515912678e7
0.51,0.55,0.93,0.39,0.3,0.19,0.87,0.6,1.5334815771688318e7
0.55,0.78,0.09,0.49,0.27,0.35,0.95,0.95,1.5317377748451304e7
0.9,0.56,0.56,0.86,0.68,0.58,0.31,0.11,1.5271836157209102e7
0.53,0.25,0.48,0.93,0.75,0.46,0.52,0.77,1.5250565784298223e7
0.58,0.34,0.05,0.26,0.09,0.76,0.19,0.45,1.5340708934804466e7
0.35,0.14,0.09,0.95,0.92,0.74,0.36,0.34,1.5231224979704045e7
0.69,0.24,0.02,0.9,0.73,0.25,0.95,0.26,1.5248297638377305e7
0.49,0.61,0.36,0.71,0.77,0.82,0.86,0.97,1.5268434981039638e7
0.61,0.49,0.22,0.33,0.88,0.66,0.25,0.1,1.5238744111903617e7
0.65,0.37,0.75,0.07,0.48,0.81,0.08,0.22,1.5303268146356318e7
0.72,0.23,0.54,0.72,0.34,0.24,0.79,0.21,1.5304917948300326e7
0.95,0.01,0.74,0.38,0.43,0.32,0.59,0.99,1.5309204491121875e7
0.5,0.76,0.16,0.68,0.74,0.18,0.82,0.54,1.531019769341464e7
0.62,0.83,0.95,0.9,0.12,0.27,0.33,0.66,1.5353650954255013e7
0.73,0.8,0.18,1.0,0.07,0.29,0.95,0.73,1.5339227480710236e7
0.26,0.16,0.57,0.53,0.17,0.64,0.94,0.79,1.534125921056009e7
0.59,0.8,0.44,0.49,0.66,0.45,0.28,0.62,1.529227043630638e7
0.27,0.9,0.28,0.2,0.73,0.43,0.81,0.9,1.532496939112488e7
0.58,0.49,0.68,0.98,0.83,0.56,0.45,0.56,1.525767765797924e7
0.74,0.8,0.6,0.05,0.61,0.32,0.53,0.55,1.5307883790170034e7
0.64,0.1,0.28,0.05,0.84,0.7,0.02,0.27,1.5245534403464785e7
0.59,0.84,0.03,0.65,0.15,0.86,0.08,0.89,1.5326507886910222e7
0.5,0.5,0.69,0.04,0.77,0.83,0.47,0.76,1.5260174837617721e7
0.33,1.0,0.35,0.36,0.93,0.77,0.8,0.14,1.524221152491302e7
0.67,0.74,0.87,0.99,0.63,0.51,0.87,0.48,1.5292962169152692e7
0.58,0.25,0.75,0.79,0.89,0.52,0.28,0.9,1.5258437997987486e7
0.4,0.23,0.66,0.02,0.68,0.37,0.63,0.02,1.5288001741918113e7
0.89,0.67,0.37,0.88,0.5,0.99,0.8,0.59,1.5277329716171559e7
0.5,0.3,0.09,0.16,0.97,0.18,0.57,0.92,1.5231282860839618e7
0.28,0.58,0.53,0.79,0.53,0.26,0.88,0.73,1.5328859576828811e7
0.79,0.89,0.99,0.85,0.15,0.44,0.3,0.58,1.5350257058351563e7
