α_v,α_s,α_v_error,α_s_error,α_v_CCC,α_s_CCC,CCC,decay,MSE
0.81,0.98,0.11,0.04,0.78,0.33,0.84,0.41,4.3155604916283175e7
0.74,0.39,0.94,0.31,0.22,0.94,0.72,0.73,4.31341135511228e7
0.79,0.74,0.16,0.92,0.23,0.83,0.45,0.96,4.308297416258158e7
0.77,0.8,0.7,0.25,0.38,0.62,0.4,0.15,4.3170101859512776e7
0.9,0.41,0.94,0.86,0.85,0.02,0.48,0.14,4.3121838462176755e7
0.87,0.39,0.56,0.24,0.8,0.01,0.25,0.92,4.30842616483118e7
0.42,0.05,0.08,0.66,0.15,0.49,0.92,0.16,4.308758520027765e7
0.43,0.52,0.29,0.2,0.65,0.63,0.16,0.32,4.3038650762757406e7
0.67,0.16,0.04,0.74,0.19,0.62,0.56,0.62,4.303077160468197e7
0.15,0.06,0.87,0.66,0.41,0.6,0.31,0.76,4.321052668542662e7
0.03,0.06,0.02,0.76,0.26,0.25,0.61,0.11,4.329254631597367e7
0.71,0.6,0.87,0.2,0.6,0.67,0.46,0.38,4.3073748897447206e7
0.92,0.92,0.87,0.94,0.32,0.21,0.51,0.7,4.327012189881019e7
0.24,0.38,0.39,0.37,0.08,0.37,0.79,0.18,4.328097960724643e7
0.56,0.75,0.13,0.33,0.45,0.24,0.97,0.71,4.317771584479312e7
0.02,0.36,0.54,0.39,0.94,0.84,0.25,0.78,4.308477881860179e7
1.0,0.91,0.94,0.85,0.76,0.59,0.26,0.47,4.313817703623117e7
0.01,0.45,0.75,0.97,0.18,0.31,0.62,0.99,4.309676870714357e7
0.05,0.37,0.55,0.54,0.9,0.38,0.41,0.4,4.315577802509839e7
0.32,0.34,0.26,0.24,0.69,0.56,0.97,0.29,4.317283579221042e7
0.8,0.3,0.79,0.21,0.37,0.45,0.49,0.2,4.318309021808663e7
0.29,0.02,0.13,0.96,0.77,0.71,0.56,0.99,4.3006542113990575e7
0.89,0.03,0.79,0.79,0.42,0.06,0.65,0.12,4.2916382312033854e7
0.52,0.43,0.56,0.7,0.19,0.13,0.81,0.81,4.328885940232185e7
0.18,0.83,0.19,0.91,0.78,0.34,0.7,0.01,4.329004356092814e7
0.4,0.93,0.43,0.18,0.89,0.24,0.68,0.73,4.318637233762588e7
0.39,0.26,0.39,0.78,0.17,0.5,0.75,0.23,4.321364214598572e7
0.88,0.1,0.48,0.98,0.79,0.94,0.82,0.39,4.286864161305889e7
0.55,0.71,0.86,0.47,0.48,0.22,0.89,0.93,4.32463228172587e7
0.49,0.94,0.54,0.17,0.6,0.99,0.74,0.48,4.30635588454011e7
0.14,0.41,0.52,0.93,0.19,0.98,0.6,0.05,4.3227505582878456e7
0.8,0.14,0.32,0.86,0.35,0.79,0.15,0.04,4.307201161491095e7
0.31,0.89,0.11,0.7,0.63,0.17,0.68,0.28,4.328714068101359e7
0.9,0.38,0.09,0.34,0.65,0.95,0.06,0.52,4.2963030359659255e7
0.89,0.43,0.05,0.05,0.17,0.98,0.05,0.46,4.3133587666795686e7
0.58,0.96,0.99,0.65,1.0,0.75,0.34,0.45,4.297579741589346e7
0.43,0.69,0.91,0.81,0.05,0.08,0.77,0.73,4.330679441604997e7
0.28,0.21,0.58,0.05,0.06,0.19,0.31,0.43,4.327336993911946e7
0.76,0.26,0.56,0.72,0.33,0.6,0.18,0.76,4.315176343719235e7
0.81,0.41,0.49,0.95,0.12,0.28,0.17,0.73,4.328721068576589e7
0.81,0.48,0.29,0.37,0.4,0.18,0.43,0.97,4.320852917783736e7
0.28,0.79,0.36,0.76,0.09,0.02,0.78,0.08,4.329076319550768e7
0.66,0.88,0.2,0.37,0.57,0.08,0.07,0.03,4.320138242349843e7
0.98,0.01,0.55,0.78,0.61,0.09,0.18,0.04,4.280576537358661e7
0.89,0.54,0.43,0.57,0.24,0.04,0.39,0.25,4.328843398440411e7
0.38,0.26,0.53,0.21,0.05,0.91,0.87,0.55,4.319764527591278e7
0.98,0.25,0.25,0.33,0.28,0.58,0.8,0.46,4.310467665286233e7
0.98,0.84,0.84,0.61,0.2,0.12,0.99,0.35,4.32363558046465e7
0.54,0.09,0.71,0.5,0.22,0.19,0.07,0.45,4.32937036726746e7
0.98,0.88,0.2,0.49,0.76,0.7,0.56,0.1,4.2991291093326606e7
0.96,0.2,0.41,0.41,0.27,0.82,0.92,0.05,4.310566764699313e7
0.36,0.49,0.2,0.69,0.66,0.64,0.32,0.76,4.299939093041096e7
0.2,0.15,0.67,0.62,0.06,0.39,0.61,0.81,4.330743086579e7
0.19,0.53,0.81,0.89,0.46,0.9,0.2,0.06,4.316298055403903e7
0.83,0.76,0.29,0.89,0.23,0.44,0.58,0.8,4.320692877024154e7
0.76,0.94,0.05,0.18,0.46,0.49,0.81,0.92,4.314303457566803e7
0.36,0.98,0.16,0.17,0.49,0.61,0.75,0.37,4.318672584287089e7
0.34,0.91,0.3,0.04,0.29,0.73,0.78,0.58,4.317506408952498e7
0.94,0.59,0.01,0.2,0.93,0.16,0.03,0.52,4.3053652749805234e7
0.29,0.4,0.54,0.78,0.1,0.97,0.2,0.27,4.324600916856869e7
0.78,0.28,0.94,0.82,0.7,0.95,0.44,0.03,4.303620808408929e7
1.0,0.84,0.18,0.63,0.21,0.42,1.0,0.88,4.2857794692163415e7
0.36,0.64,0.2,0.09,0.06,0.3,0.66,0.69,4.32763641998984e7
0.44,0.42,0.45,0.54,0.68,0.52,0.93,0.17,4.311072176838219e7
0.41,0.45,0.06,0.66,0.53,0.28,0.76,0.21,4.3186476205322646e7
0.96,0.84,0.77,0.79,0.14,0.41,0.34,0.5,4.3298983399075136e7
0.25,0.23,0.4,0.45,0.7,0.38,0.54,0.41,4.3189042300425336e7
0.94,0.79,0.09,0.17,0.67,0.75,0.57,0.63,4.2955625766937874e7
0.4,0.03,0.14,0.4,0.46,0.46,0.27,0.08,4.2922786404119074e7
0.85,0.04,0.58,0.12,0.72,0.43,0.49,0.16,4.296405627637958e7
0.47,0.09,1.0,0.85,0.82,0.38,0.05,0.32,4.308787071223802e7
0.81,0.25,0.53,0.35,0.71,0.83,0.72,0.32,4.292612292910809e7
0.85,0.28,0.45,0.45,0.6,0.25,0.74,0.22,4.313249872133065e7
0.8,0.93,0.68,0.58,0.3,0.57,0.55,0.68,4.320359110043539e7
0.12,0.67,0.51,0.68,0.85,0.29,0.86,0.02,4.3290405164182514e7
0.24,0.32,0.98,0.99,0.25,0.05,0.56,0.45,4.330548935434222e7
0.44,0.3,0.94,0.24,0.81,0.92,0.18,0.61,4.301476033805392e7
0.19,0.03,0.91,0.75,0.26,0.15,0.26,1.0,4.325727710918034e7
0.8,0.88,0.2,0.57,1.0,0.13,0.12,0.27,4.3100142758751236e7
0.54,0.74,0.91,0.65,0.95,0.7,0.6,0.46,4.300045469167346e7
0.05,0.45,0.52,0.75,0.71,0.13,0.6,0.39,4.327770840959351e7
0.71,0.42,0.96,0.75,0.12,0.92,0.85,0.99,4.31030841976978e7
0.78,0.56,0.96,0.18,0.53,0.87,0.8,0.92,4.300318237661886e7
0.58,0.79,0.95,0.91,0.27,0.59,0.83,0.01,4.322369792384039e7
0.8,0.58,0.4,0.01,0.15,0.13,0.94,0.93,4.325247156353011e7
0.66,0.33,0.56,0.69,0.68,0.25,0.72,0.53,4.3161712010650285e7
0.67,0.28,0.48,0.11,0.53,0.75,0.77,0.58,4.3043363308419846e7
0.13,0.92,0.06,0.13,0.37,0.28,0.9,0.2,4.328932969691513e7
0.34,0.11,0.18,0.4,0.04,0.09,0.18,0.23,4.32899196446843e7
0.13,0.23,0.32,0.68,0.4,0.23,0.86,0.05,4.3298374245224275e7
0.09,0.62,0.19,0.14,0.82,0.93,0.66,0.17,4.3125243633365035e7
0.78,0.02,0.97,0.46,0.27,0.8,0.14,0.96,4.31664652654647e7
0.8,0.39,0.82,0.87,0.53,0.04,0.86,0.76,4.3268566571437895e7
0.5,0.68,0.07,0.04,0.16,0.59,0.33,0.87,4.3167319028185815e7
0.15,0.17,0.16,0.38,0.84,0.26,0.87,0.81,4.32786699510495e7
0.78,0.62,0.42,0.09,0.26,0.08,0.22,0.53,4.326342378142619e7
0.66,0.87,0.03,0.1,0.76,0.85,0.51,0.21,4.291988960418953e7
0.93,0.4,0.6,0.33,0.95,0.06,0.56,0.85,4.3196093930998795e7
0.6,0.28,0.43,0.21,0.09,0.11,0.59,0.15,4.328159742538683e7
0.77,0.13,0.01,0.18,0.99,0.85,0.6,0.55,4.2832216028107546e7
0.21,0.85,0.61,0.83,0.91,0.4,0.34,0.04,4.314970312965686e7
0.02,0.22,0.42,0.75,0.29,0.64,0.4,0.38,4.3299742931058e7
0.8,0.67,0.06,0.08,0.28,0.8,0.73,0.07,4.297888629881246e7
0.21,0.47,0.24,0.65,0.29,0.98,0.19,0.43,4.313879821722383e7
0.61,0.69,0.93,0.14,0.32,0.27,0.78,0.63,4.3276578432017736e7
0.91,0.81,0.17,0.14,0.52,0.06,0.26,0.07,4.320190790866308e7
0.03,0.72,0.52,0.17,0.93,0.4,0.04,0.12,4.309033763328599e7
0.69,0.2,0.11,0.7,0.5,0.44,0.39,0.75,4.3025047061754495e7
0.42,0.04,0.96,0.32,0.29,0.95,0.28,0.33,4.3170985655276805e7
0.34,1.0,0.18,0.73,0.19,0.62,0.76,1.0,4.3213007539118625e7
0.54,0.54,0.99,0.23,0.13,0.33,0.37,0.47,4.330748077950253e7
0.74,0.88,0.75,0.07,0.38,0.21,0.58,0.56,4.328401084657265e7
0.99,0.64,0.09,0.74,0.8,0.05,0.18,0.62,4.301857952392427e7
0.27,0.09,0.72,0.97,0.79,0.53,0.69,0.12,4.311779246984098e7
0.69,0.84,0.45,0.35,0.15,0.8,0.11,0.07,4.316945898945112e7
0.28,0.53,0.25,0.89,0.95,0.14,0.74,0.58,4.319174613683082e7
0.47,0.71,0.53,0.1,0.29,0.01,0.98,0.27,4.329756735239411e7
0.61,0.56,0.81,0.48,0.27,0.93,0.84,0.41,4.314303649861076e7
0.7,0.74,0.12,0.15,0.19,1.0,0.14,0.89,4.3121900256152146e7
0.79,0.95,0.54,0.84,0.87,0.84,0.76,0.61,4.298369810634385e7
0.03,0.55,0.41,0.92,0.82,0.61,0.41,0.19,4.3189173666424565e7
0.9,0.34,0.62,0.48,0.87,0.68,0.25,0.26,4.2986747983867764e7
0.71,0.77,0.3,0.84,0.31,0.08,0.62,0.69,4.327894110441063e7
0.38,0.21,0.78,0.24,0.72,0.07,0.07,0.49,4.314798870440284e7
0.45,0.19,1.0,0.64,0.56,0.78,0.53,0.91,4.313860933540455e7
0.83,0.8,0.39,0.82,0.23,0.76,0.5,0.8,4.3137267699122556e7
0.94,0.14,0.22,0.22,0.45,0.14,0.08,0.08,4.3223448007080056e7
0.98,0.32,0.74,0.09,0.94,0.68,0.01,0.06,4.298394820792397e7
0.89,0.08,0.31,0.72,0.2,0.1,0.99,0.49,4.312651768790521e7
0.26,0.78,0.32,0.68,0.55,0.69,0.88,0.05,4.3154551008786e7
0.29,0.87,0.6,0.82,0.47,0.52,0.85,0.93,4.324659556093595e7
0.02,0.43,0.12,0.43,0.49,0.09,0.45,0.51,4.313662210128787e7
0.37,0.69,0.93,0.98,0.11,0.35,0.4,0.26,4.3306259716171935e7
0.9,0.77,0.74,0.02,0.45,0.08,0.33,0.47,4.32580957083029e7
0.51,0.75,0.42,0.93,0.62,0.76,0.76,0.43,4.304480349553084e7
0.81,0.54,0.79,0.88,0.51,0.63,0.35,0.58,4.308486764554299e7
0.47,0.79,0.04,0.15,0.82,0.2,0.44,0.91,4.31555777943789e7
0.41,0.38,0.17,0.99,0.47,0.72,0.36,0.42,4.306141661068334e7
0.65,0.35,0.06,0.04,0.59,0.54,0.12,0.34,4.3049401024223745e7
0.32,0.05,0.11,0.96,0.45,0.52,0.35,0.83,4.305803117516908e7
0.85,0.92,0.13,0.75,0.67,0.85,0.47,0.12,4.293699380848655e7
0.85,0.06,0.09,0.03,0.86,0.55,0.28,0.45,4.275658871606845e7
0.54,0.32,0.13,0.11,0.61,0.91,0.46,0.28,4.299282408485074e7
0.61,0.34,0.88,0.08,0.06,0.18,0.09,0.25,4.3238711236772016e7
0.08,0.76,0.01,0.89,0.88,0.57,0.76,0.39,4.302206312966846e7
0.94,0.9,0.55,0.43,0.28,0.38,0.53,0.3,4.3228706620161064e7
0.96,0.52,0.53,1.0,0.16,0.5,0.7,0.86,4.317560267212129e7
0.95,0.4,0.29,0.05,1.0,0.24,0.02,0.33,4.303167710641366e7
0.91,0.59,0.31,0.84,0.46,0.88,0.81,0.99,4.29040601639716e7
0.79,0.71,0.45,0.26,0.04,0.98,0.07,0.96,4.32504601483002e7
0.2,0.24,0.34,0.66,0.6,0.12,0.73,0.52,4.3277840368148156e7
0.22,0.28,0.01,0.62,0.89,0.18,0.72,0.07,4.304295228163428e7
0.61,0.33,0.17,0.3,0.56,0.83,0.54,0.3,4.3007846474956885e7
0.59,0.35,0.11,0.49,0.52,0.38,0.8,0.28,4.310911400515092e7
0.36,0.01,0.45,0.6,0.35,0.12,0.59,0.88,4.267274259824215e7
0.36,0.69,0.81,0.43,0.61,0.72,0.75,0.1,4.314046362812303e7
0.93,0.31,0.24,0.13,0.05,0.02,0.86,0.09,4.3298474259110376e7
0.53,0.36,0.15,0.38,0.31,0.02,0.54,0.2,4.328735063295437e7
0.55,0.92,0.16,0.1,0.19,0.9,0.43,0.17,4.307886968418027e7
0.4,0.98,1.0,0.16,0.64,0.52,0.2,0.23,4.3205802889094174e7
0.02,1.0,0.05,0.66,0.58,0.45,0.65,0.87,4.328040877967312e7
0.91,0.33,0.19,0.03,0.04,0.53,0.97,0.05,4.3110562954874806e7
0.27,0.07,0.83,0.01,0.21,0.45,0.3,0.36,4.3253102164940715e7
0.29,0.24,0.43,0.07,0.14,0.95,0.47,0.88,4.3183031070833676e7
0.53,0.39,0.54,0.2,0.37,0.04,0.19,0.75,4.319067043705303e7
0.94,0.95,0.31,0.99,0.79,0.63,0.63,0.21,4.303984882515371e7
0.23,0.14,0.72,0.42,0.34,0.8,0.21,0.23,4.319796479179457e7
0.95,0.45,0.94,0.52,0.73,0.79,0.8,0.37,4.3015908085817605e7
0.25,0.31,0.28,0.29,0.61,0.87,0.17,0.18,4.3019939236956276e7
0.22,0.06,0.33,0.65,0.88,0.35,0.29,0.03,4.28853010443034e7
0.49,0.08,0.24,0.64,0.54,0.62,0.52,0.68,4.298424488865705e7
0.87,0.04,0.49,0.72,0.23,0.44,0.72,0.05,4.307583698635088e7
0.06,0.63,0.04,0.6,0.28,0.25,0.65,0.49,4.330750821214184e7
0.45,0.33,0.18,0.64,0.77,0.44,0.04,0.01,4.299900376828683e7
0.45,0.92,0.66,0.06,0.34,0.82,0.47,0.19,4.3138863650817804e7
0.16,0.3,0.51,0.18,0.02,0.32,0.35,0.37,4.3210256498791315e7
0.68,0.88,0.32,0.13,0.71,0.32,0.29,0.61,4.314783277300877e7
0.82,0.62,0.93,0.06,0.58,0.7,0.21,1.0,4.3108777538821205e7
0.52,0.09,0.89,0.78,0.21,0.34,0.29,0.92,4.323955585575375e7
0.8,0.51,0.31,0.91,0.02,0.34,0.44,0.32,4.3285725011842206e7
0.19,0.89,0.59,0.21,0.95,0.24,0.28,0.81,4.3049855849461205e7
0.12,0.12,0.01,0.38,0.17,0.27,0.49,0.63,4.32682012840358e7
0.03,0.02,0.68,0.08,0.26,0.92,0.13,0.14,4.326296451232383e7
0.99,0.98,0.48,0.51,0.29,0.21,0.19,0.48,4.320198800323339e7
0.01,0.02,0.51,0.98,0.01,0.46,0.42,0.11,4.265178193739259e7
0.26,0.89,0.24,0.07,0.93,0.04,0.76,0.57,4.323690859951026e7
0.07,0.73,0.12,0.58,0.87,0.7,0.38,0.82,4.2907689307072274e7
0.6,0.26,0.15,0.22,0.02,0.97,0.43,0.18,4.328460341800583e7
0.83,0.3,0.3,0.85,0.52,0.54,0.25,0.32,4.303852531207531e7
0.82,0.84,0.4,0.3,0.67,0.24,0.27,0.7,4.310235806225917e7
0.95,0.02,0.5,0.27,0.65,0.8,0.6,0.45,4.287420905790582e7
0.51,0.63,0.03,0.62,0.22,0.15,0.72,0.67,4.325547918397861e7
0.48,1.0,0.36,0.37,0.24,0.98,0.98,0.91,4.307935359767602e7
0.68,0.31,0.34,0.69,0.6,0.92,0.67,0.82,4.3001610492179334e7
0.75,0.81,0.82,0.92,0.38,0.44,0.2,0.71,4.325346937297404e7
0.19,0.32,0.41,0.69,0.01,0.59,0.62,0.33,4.330733557192912e7
0.35,0.69,0.09,0.58,0.94,0.07,0.67,0.09,4.3146914810676344e7
0.37,0.7,0.38,0.52,0.95,0.82,0.78,0.07,4.2884396358408526e7
0.14,0.75,0.79,0.91,0.02,0.28,0.41,0.2,4.307094195602546e7
0.96,0.39,0.89,0.02,0.89,0.42,0.12,0.72,4.308098179147511e7
0.11,0.82,0.59,0.65,0.15,0.4,0.76,0.52,4.330561430314989e7
0.58,0.96,0.28,0.84,0.84,0.58,0.41,0.74,4.307957567930696e7
0.77,0.28,0.15,0.45,0.27,0.48,0.86,0.95,4.310061670597244e7
0.73,0.72,0.14,0.6,0.44,0.13,0.78,0.18,4.323842144599634e7
0.37,0.16,0.75,0.17,0.22,0.71,0.49,0.62,4.314328813377878e7
0.16,0.68,0.73,0.67,0.01,0.1,0.08,0.68,4.2657339659148306e7
0.11,0.21,0.79,0.65,0.6,0.29,0.26,0.71,4.319984969490791e7
0.94,0.04,0.4,0.53,0.23,0.22,0.56,0.77,4.3078993833971195e7
0.63,0.51,0.58,0.79,0.35,0.55,0.42,0.23,4.314336609030156e7
0.88,0.47,0.12,0.3,0.69,0.1,0.47,0.06,4.3180979166983865e7
0.05,0.22,0.72,0.11,0.37,0.61,0.73,0.7,4.3281262326603085e7
0.56,0.42,0.01,0.4,0.81,0.75,0.26,0.98,4.2913346259696975e7
0.58,0.38,0.72,0.22,0.79,0.98,0.45,0.55,4.29925503461784e7
0.3,0.09,0.23,0.13,0.49,0.6,0.29,0.19,4.294892824732272e7
0.48,0.62,0.77,0.03,0.7,0.95,0.27,0.82,4.303234745581586e7
0.72,0.92,0.53,0.58,0.85,0.64,0.65,0.03,4.305447153399368e7
0.7,0.1,0.72,0.44,0.58,0.01,0.38,0.06,4.314313300609704e7
0.11,0.26,0.35,0.69,0.22,0.8,0.27,0.16,4.3224210756627254e7
0.05,0.36,0.52,0.68,0.14,0.88,0.11,1.0,4.326150238994334e7
0.3,0.53,0.24,0.17,0.24,0.23,0.68,0.26,4.328114282353498e7
0.16,0.88,0.53,0.85,0.15,0.84,0.05,0.71,4.323839628024838e7
0.77,0.16,0.7,0.14,0.96,0.92,0.32,0.49,4.294256843150771e7
0.38,0.82,0.98,0.81,0.73,0.38,0.45,0.5,4.321213051758072e7
0.68,0.47,0.34,0.38,0.34,0.91,0.49,0.61,4.3070941985123344e7
0.52,0.09,0.84,0.37,0.53,0.62,0.02,0.67,4.313832933336569e7
0.99,1.0,0.3,0.52,0.59,0.61,0.66,0.4,4.307861204671973e7
0.95,0.55,0.25,0.57,0.47,0.43,0.81,0.57,4.308959185842829e7
0.6,0.08,0.83,0.36,0.13,0.13,0.33,0.43,4.330725146906572e7
0.39,0.67,0.21,0.48,0.31,0.33,0.29,0.03,4.325446664128207e7
0.92,0.67,0.17,0.29,0.07,0.32,0.75,0.06,4.321245448470758e7
0.03,0.25,0.09,0.84,0.18,0.06,0.73,0.59,4.322652427309943e7
0.19,0.59,0.98,0.75,0.77,0.82,0.78,0.07,4.315409433596733e7
0.99,0.89,0.14,0.83,0.46,0.93,0.71,0.83,4.299337462291722e7
0.53,0.31,0.36,1.0,0.85,0.82,0.56,0.15,4.293261850785908e7
0.23,0.88,0.18,0.46,0.89,0.93,0.28,0.39,4.289050075164129e7
0.77,0.07,0.08,0.09,0.65,0.21,0.09,0.2,4.311905157066078e7
0.89,0.7,0.71,0.43,0.62,0.75,0.62,0.16,4.301901134153027e7
0.42,0.84,0.59,0.53,0.89,0.55,0.03,0.34,4.300136159486528e7
0.46,0.55,0.35,0.87,0.82,0.49,0.69,0.51,4.307556026646124e7
0.58,0.41,0.75,0.46,0.05,0.6,0.28,0.84,4.3305046024679855e7
0.11,0.33,0.55,0.99,0.12,0.76,0.63,0.64,4.324084508259005e7
0.41,0.87,0.37,0.27,0.91,0.03,0.59,0.04,4.322243044650783e7
0.01,0.14,0.19,0.52,0.95,0.65,0.85,0.44,4.2795276911016144e7
0.92,0.58,0.24,0.17,0.76,0.41,0.43,0.84,4.308256992196523e7
0.28,0.35,0.91,0.75,0.95,0.26,0.9,0.2,4.313068277066198e7
0.67,0.12,0.4,0.81,0.07,0.94,0.41,0.41,4.31694815872228e7
0.16,0.52,0.89,0.32,0.71,0.87,0.89,0.51,4.320408072730311e7
0.85,0.26,0.09,0.1,0.92,0.05,0.72,0.55,4.312602853940728e7
0.42,0.69,0.65,0.5,0.78,0.05,0.33,0.49,4.319453432247087e7
0.56,0.9,0.61,0.46,0.86,0.65,0.94,0.94,4.309302596465455e7
0.08,0.61,0.07,0.65,0.75,0.51,0.02,0.42,4.2989127236544274e7
0.13,0.74,0.39,0.2,0.38,0.67,0.51,0.76,4.324961165822627e7
0.56,0.77,0.84,0.41,0.42,0.13,0.51,0.3,4.328857706130364e7
0.68,0.72,0.41,0.65,0.29,0.44,0.23,0.56,4.32132099263692e7
0.39,0.8,0.48,0.54,0.89,0.09,0.05,0.35,4.317846731042082e7
0.49,0.84,0.49,0.27,0.33,0.64,0.5,0.26,4.317484621648075e7
0.03,0.26,0.09,0.26,0.53,0.26,0.92,0.09,4.326059213079809e7
0.35,0.74,0.82,0.06,0.37,0.29,0.43,0.11,4.3295776362271145e7
0.07,0.1,0.15,0.35,0.5,0.88,0.03,0.33,4.302613943996932e7
0.5,0.94,0.94,0.23,0.66,0.79,0.24,0.83,4.307205727695495e7
0.1,0.73,0.25,0.22,0.07,0.02,0.75,0.64,4.323537782823016e7
0.66,0.83,0.57,0.76,0.47,0.37,0.17,0.13,4.322961417767163e7
0.45,0.08,0.74,0.81,0.96,0.02,0.55,0.6,4.2958780331214495e7
0.03,0.55,0.72,0.41,0.69,0.02,0.45,0.6,4.329998929233812e7
0.17,0.71,0.29,0.77,0.23,0.5,0.1,0.51,4.3239290101693235e7
0.96,0.44,0.38,0.82,0.28,0.12,0.23,0.74,4.322026662891062e7
0.34,0.68,0.14,0.55,0.17,0.6,0.48,0.42,4.317767375545851e7
0.17,0.87,0.67,0.17,0.63,0.93,0.26,0.68,4.30425067944578e7
0.49,0.52,0.49,0.04,0.59,0.86,0.69,0.05,4.305943180583246e7
0.94,0.63,0.28,0.2,0.31,0.89,0.79,0.3,4.297848985602736e7
0.92,0.39,0.74,0.69,0.18,0.43,0.46,0.7,4.3204566737596825e7
0.09,0.32,0.06,0.63,0.79,0.18,0.78,0.43,4.327827159695977e7
0.2,0.43,0.67,0.26,0.25,0.51,0.31,0.97,4.325835315238839e7
0.18,0.22,0.01,0.04,0.78,0.97,0.14,0.7,4.291533785719723e7
0.85,0.35,0.16,0.01,0.37,0.33,0.71,0.71,4.314607303822349e7
0.63,0.42,0.8,0.09,0.47,0.54,0.12,0.31,4.3172319039303355e7
0.55,0.28,0.08,0.13,0.59,0.84,0.75,0.84,4.292818533789424e7
0.88,0.83,0.72,0.71,0.51,0.03,0.41,0.8,4.328217039054468e7
0.96,0.59,0.27,0.39,0.99,0.43,0.7,0.12,4.299992551989807e7
0.25,0.84,0.76,0.34,0.78,1.0,0.59,0.42,4.307920922278059e7
0.26,0.63,0.31,0.79,0.97,0.61,0.55,0.55,4.296713974309148e7
0.39,0.52,0.76,0.21,0.12,0.74,0.25,0.95,4.327100601221135e7
0.84,0.87,0.74,0.28,0.94,0.6,0.96,0.14,4.3052985045041606e7
0.24,0.21,0.59,0.05,0.6,0.62,0.9,0.48,4.326491046403251e7
0.45,0.09,0.53,0.13,0.34,0.59,0.27,0.36,4.311613573280449e7
0.87,0.15,0.8,0.63,0.34,0.95,0.17,0.99,4.31198225061024e7
0.15,0.46,0.05,0.93,0.11,0.33,0.15,0.59,4.3279406822764836e7
0.7,0.61,0.02,0.69,0.52,1.0,0.69,0.41,4.298734787130717e7
