α_v,α_s,α_v_error,α_s_error,α_v_CCC,α_s_CCC,CCC,decay,MSE
0.05,0.11,0.76,1.0,0.17,0.68,0.7,0.61,1.626085650951442e7
0.08,0.42,0.23,0.05,0.24,0.16,0.08,0.36,1.6280013846830163e7
0.63,0.49,0.5,0.25,0.28,0.44,0.54,0.76,1.6370403575008864e7
0.37,0.38,0.14,0.06,0.58,0.13,0.51,0.29,1.6286279090440115e7
0.29,0.61,0.94,0.27,0.83,0.86,0.79,0.36,1.637827666770777e7
0.85,0.58,0.44,0.14,0.02,0.13,0.01,0.21,1.6135169605884895e7
0.48,0.12,0.12,0.81,0.76,0.71,0.27,0.94,1.637828062587816e7
0.17,0.44,0.63,0.72,0.38,0.42,0.96,0.72,1.6340951086951273e7
0.4,0.59,0.51,1.0,0.01,0.16,0.57,0.7,1.611191226495362e7
0.13,0.4,0.97,0.31,0.87,0.86,0.63,0.81,1.6375874387892628e7
0.99,0.45,0.4,0.16,0.82,0.91,0.12,0.96,1.6375515611500189e7
0.91,0.82,0.24,0.89,0.58,0.36,0.35,0.07,1.6369010738790764e7
0.33,0.58,0.9,0.02,0.94,0.57,0.67,0.18,1.6376939597355865e7
0.13,0.91,0.68,0.46,0.78,0.73,0.34,0.98,1.637836292343154e7
0.37,0.48,1.0,0.28,0.53,0.61,0.01,0.91,1.6374244382290265e7
0.48,0.71,0.75,0.49,0.84,0.07,0.03,0.99,1.6336914781464567e7
0.54,0.09,0.5,0.74,0.94,1.0,0.76,0.45,1.6371316269496063e7
0.1,0.28,0.27,0.78,0.4,0.88,0.99,0.96,1.6300164188892344e7
0.97,0.09,0.52,0.78,0.23,0.64,0.94,0.55,1.636428044769624e7
0.53,0.77,0.22,0.67,0.64,0.25,0.68,0.09,1.6339371644411458e7
0.04,0.35,0.44,0.36,0.44,0.53,0.13,0.7,1.634961507918564e7
0.05,1.0,0.89,0.89,0.72,0.85,0.5,0.22,1.6375325322387623e7
0.49,0.15,0.69,0.39,0.57,0.79,0.69,0.46,1.6375412057370517e7
0.15,0.25,0.49,0.37,0.66,0.3,0.78,0.69,1.6319193939465158e7
0.72,0.86,0.69,0.9,0.6,0.9,0.57,0.12,1.6376690816334272e7
0.99,1.0,0.75,0.37,0.2,0.75,0.48,0.28,1.6375970023004921e7
0.37,0.5,0.05,0.32,0.48,0.75,0.47,0.64,1.6377111804245256e7
0.8,0.16,0.61,0.23,0.87,0.8,0.26,0.62,1.6377155230114669e7
0.01,0.23,0.96,0.27,0.51,0.25,0.38,0.59,1.6156473199727718e7
0.26,0.67,0.99,0.15,0.53,0.89,0.11,0.73,1.6378117476369914e7
0.3,0.25,0.41,0.74,0.21,0.47,0.48,0.42,1.6365999993343933e7
0.33,0.88,0.32,0.57,0.87,0.27,0.96,0.33,1.6356718989727842e7
0.42,0.08,0.54,0.21,0.82,0.82,0.67,0.94,1.6378383051140355e7
0.94,0.98,0.46,0.7,0.78,0.18,0.33,0.93,1.6326293289849313e7
0.52,0.35,0.62,0.51,0.22,0.67,0.25,0.51,1.6376639007880194e7
0.14,0.15,0.61,0.93,0.76,0.32,0.64,0.01,1.634860602194302e7
0.66,0.78,0.39,0.31,0.04,0.5,0.67,0.46,1.6368444865809815e7
0.39,0.56,0.08,0.64,0.67,0.39,0.47,0.41,1.6350796128178865e7
0.2,0.47,0.32,0.59,0.58,0.49,0.18,0.29,1.6371844405399406e7
0.75,0.36,0.12,0.53,0.28,0.65,0.84,0.82,1.6377879269014757e7
0.55,0.97,0.82,0.95,0.14,0.36,0.23,0.51,1.6331565600238925e7
0.28,0.11,0.3,0.3,0.22,0.69,0.16,0.48,1.6375002326884368e7
0.88,0.98,0.92,0.83,0.5,0.31,0.64,0.09,1.6363991562414724e7
0.32,0.69,0.42,0.74,0.27,0.61,0.68,0.68,1.6371060461491473e7
0.38,0.1,0.45,0.81,0.6,0.27,0.9,0.49,1.6316910388712483e7
0.34,0.52,0.08,0.3,0.63,0.15,0.16,0.26,1.632868794187295e7
0.82,0.16,0.17,0.48,0.92,0.24,0.16,0.96,1.6367138075388197e7
0.08,0.18,0.94,0.9,0.27,0.37,0.76,0.2,1.6274731121675292e7
0.76,0.86,0.76,0.3,0.66,0.85,0.78,0.11,1.6377699445614077e7
0.61,0.93,0.89,0.04,0.14,0.88,0.99,0.5,1.6378090148915226e7
0.79,0.18,0.73,0.33,0.43,0.26,0.57,0.48,1.6363003278140223e7
0.97,0.24,0.84,0.68,0.02,0.61,0.08,0.47,1.6309818261826025e7
0.83,0.18,0.82,0.61,0.04,0.1,0.2,0.22,1.6233108116146056e7
0.36,0.07,1.0,0.43,0.88,0.89,0.09,0.2,1.6375091463574175e7
0.66,0.55,0.47,0.83,0.46,0.19,0.77,0.23,1.6342220166197035e7
0.17,0.13,0.03,0.18,0.67,0.37,0.07,0.64,1.6366992809820749e7
0.42,0.84,0.67,0.28,0.57,0.32,0.32,0.66,1.6318855981848074e7
0.62,0.86,0.05,0.37,0.75,0.81,0.3,0.98,1.6378057102821356e7
0.86,0.43,0.13,0.6,0.85,0.43,0.68,0.44,1.6372411618919455e7
0.85,0.68,0.32,0.28,0.68,0.87,0.9,0.04,1.6376785406540696e7
0.3,0.47,1.0,1.0,0.07,0.97,0.11,0.23,1.6376909367359811e7
0.7,0.82,0.04,0.62,0.78,0.99,0.95,0.66,1.6373319934550846e7
0.31,0.23,0.15,0.2,0.71,0.45,0.25,0.17,1.6369628531754697e7
0.13,0.7,0.32,0.67,0.71,0.79,0.27,0.06,1.637828604081759e7
0.16,0.63,0.06,0.9,0.55,0.07,0.28,0.31,1.6264410870510763e7
0.7,0.21,0.14,0.72,0.92,0.91,0.54,0.31,1.6370998750596935e7
0.62,0.53,0.59,0.56,0.24,0.89,0.38,0.8,1.6376138462322949e7
0.46,0.03,0.16,0.97,0.84,0.23,0.31,0.61,1.6374134049416466e7
0.71,0.34,0.48,0.26,0.98,0.47,0.48,0.68,1.6375593742474277e7
0.02,0.78,0.07,0.61,0.08,0.75,0.78,0.46,1.632366151430266e7
0.89,0.8,0.91,0.91,0.5,0.11,0.67,0.55,1.6330219527972972e7
0.64,0.5,0.52,0.19,0.93,0.08,0.49,0.41,1.632506682759799e7
0.77,0.91,0.14,0.04,0.96,0.16,0.78,0.29,1.6350683014725754e7
0.34,0.19,0.35,0.05,0.02,0.84,0.76,0.8,1.636980505370931e7
0.99,0.41,1.0,0.96,0.48,0.87,0.57,0.34,1.6372478525765665e7
0.49,0.31,0.6,0.65,0.77,0.78,0.73,0.36,1.6377832846315505e7
0.37,0.17,0.9,0.04,0.38,0.7,0.73,0.14,1.637281889534287e7
0.29,0.15,0.45,0.58,0.96,0.4,0.17,0.08,1.6375711711240366e7
0.56,0.02,0.13,0.55,0.54,0.59,0.57,0.7,1.6370600185978021e7
0.6,0.58,0.48,0.01,0.8,0.32,0.2,0.37,1.6357743006313855e7
0.29,0.46,0.6,0.13,0.04,0.54,0.79,0.66,1.6360090956429875e7
0.42,0.72,0.49,0.26,0.67,0.95,0.13,0.28,1.637595109043954e7
0.27,0.63,0.25,0.59,0.42,0.19,0.18,0.68,1.6290363017694578e7
0.05,0.97,0.07,0.34,0.47,0.21,0.13,0.3,1.6222203535922248e7
0.23,0.33,0.9,0.34,0.24,0.63,0.69,0.59,1.6368687565314343e7
0.95,0.59,0.83,0.47,0.96,0.54,0.86,0.63,1.6376651598537425e7
0.94,0.13,1.0,0.89,0.88,0.42,0.41,0.07,1.6376737039753452e7
0.17,0.2,0.64,0.77,0.85,0.39,0.14,0.58,1.6371433218350252e7
0.12,0.69,0.1,0.84,0.91,0.16,0.32,0.76,1.6340425471560352e7
0.18,0.58,0.67,0.28,0.92,0.17,0.3,0.16,1.6348352496458879e7
0.71,0.52,0.64,0.72,0.07,0.51,0.16,0.76,1.6317751890787356e7
0.35,0.17,0.57,0.56,0.95,0.35,0.18,0.3,1.6373409383458e7
0.57,0.46,0.43,0.09,0.59,0.48,0.66,0.87,1.6367346762067972e7
0.04,0.95,0.36,0.34,0.71,0.98,0.43,0.83,1.6375320112164933e7
0.53,0.15,0.86,0.12,0.14,0.63,0.76,0.64,1.6374683610664347e7
0.65,0.24,0.01,0.66,0.87,0.72,0.6,0.15,1.637842382210967e7
0.01,0.65,0.24,0.25,0.97,0.1,1.0,0.64,1.626362125742577e7
0.69,0.75,0.26,0.79,0.14,0.35,0.3,0.93,1.6325123492142167e7
0.97,0.22,0.47,0.8,0.56,0.5,0.21,0.04,1.637739615555252e7
0.78,0.45,0.87,0.3,0.33,0.04,0.52,0.09,1.6322679434951475e7
0.96,0.36,0.64,0.81,0.04,0.54,0.25,0.91,1.6326444187490096e7
0.39,0.41,0.32,0.2,0.48,0.7,0.22,0.16,1.6376272888700545e7
0.44,0.13,0.51,0.81,0.93,0.93,0.73,0.04,1.637171510243906e7
0.4,0.36,0.7,0.85,0.58,0.62,0.67,0.72,1.6372793270000177e7
0.63,0.29,0.62,0.7,0.95,0.46,0.7,0.44,1.6374151665389951e7
0.91,0.12,0.39,0.94,0.99,0.63,0.67,0.15,1.6377223680161627e7
0.88,0.15,0.79,0.22,0.21,0.46,0.68,0.05,1.6377580488421248e7
0.72,0.58,0.36,0.5,0.06,0.22,0.78,0.89,1.6348351957242684e7
0.34,0.13,0.06,0.51,0.02,0.82,0.18,0.05,1.634428146577819e7
0.86,0.63,0.48,0.43,0.88,0.51,0.89,0.4,1.6375284484447619e7
0.73,0.82,0.25,0.26,0.46,0.57,0.75,0.32,1.6374835428068615e7
0.79,0.08,0.88,0.11,0.88,0.18,0.62,0.64,1.6360383629760068e7
0.9,0.12,0.67,0.64,0.95,0.36,0.66,0.04,1.6371907117881356e7
0.34,0.31,0.96,0.08,0.1,0.14,0.04,0.08,1.624675462434261e7
0.39,0.62,0.7,0.65,0.39,0.52,0.17,0.17,1.6367435758814838e7
0.21,0.26,0.01,0.62,0.37,0.57,0.68,0.2,1.6361059411724867e7
0.91,0.82,0.95,0.64,0.55,0.09,0.97,0.43,1.6352103277708722e7
0.53,0.21,0.02,0.37,0.32,0.97,0.81,0.57,1.637448988351771e7
0.72,0.62,0.1,0.22,0.61,0.15,0.06,0.48,1.6325286685857989e7
0.78,0.25,0.97,0.47,0.57,0.27,0.36,0.48,1.6360143052278053e7
0.38,0.47,0.8,0.33,0.02,0.62,0.49,0.16,1.6368304204287324e7
0.21,0.29,0.92,0.22,0.31,0.89,0.25,0.03,1.637840745501785e7
0.2,0.06,0.71,0.67,0.3,0.61,0.85,0.49,1.6305650476825647e7
0.27,0.75,0.72,0.46,0.51,0.28,0.33,0.15,1.6301595939720232e7
0.34,0.19,0.42,1.0,0.26,0.47,0.72,0.87,1.635659168900554e7
0.34,0.68,0.47,0.16,0.05,0.4,0.18,0.09,1.6246675843654094e7
0.95,0.78,0.16,0.47,0.55,0.37,0.94,0.22,1.6374214965102417e7
0.82,0.85,0.77,0.91,0.56,0.03,0.69,0.42,1.6290007405029643e7
0.67,0.22,0.72,0.33,1.0,0.64,0.38,0.17,1.6378227690463932e7
0.36,0.17,0.36,0.1,0.52,0.49,0.56,0.35,1.6363048043207763e7
0.08,0.26,0.5,0.89,0.47,0.91,0.16,0.87,1.63783778783353e7
0.69,0.54,0.51,0.98,0.71,0.54,0.36,0.13,1.63746612639616e7
0.6,0.63,0.44,0.88,0.86,0.85,0.48,0.71,1.6376763928644387e7
0.59,0.3,0.82,0.84,0.23,0.67,0.76,0.75,1.6377437462917294e7
0.7,0.31,0.47,0.76,0.26,0.47,0.73,0.04,1.6373780278768608e7
0.52,0.15,0.9,0.97,0.12,0.66,0.27,0.39,1.637525879261743e7
0.05,0.81,0.82,0.15,0.77,0.42,0.97,0.03,1.6322482418194266e7
0.32,0.63,1.0,0.24,0.46,0.79,0.8,0.01,1.6377453030370988e7
0.46,0.45,0.95,1.0,0.22,0.73,0.99,0.02,1.63684925620915e7
0.78,0.2,0.45,0.67,0.83,0.57,0.83,0.72,1.6372896487958927e7
0.62,0.58,0.49,0.26,0.87,0.64,0.48,0.55,1.6378102459921235e7
0.78,0.35,0.83,0.87,0.6,0.93,0.94,0.29,1.637796891657567e7
0.04,0.51,0.48,0.64,0.8,0.55,0.18,0.3,1.6376404116827318e7
0.1,1.0,0.67,0.6,0.74,0.7,0.99,0.19,1.6361008417247457e7
0.67,0.26,0.61,0.57,0.78,0.7,0.29,0.85,1.6378400397983488e7
0.32,0.39,0.22,0.71,0.84,0.85,0.7,0.51,1.6378360664721375e7
0.1,0.32,0.61,0.94,0.91,0.33,0.48,0.31,1.637058855504039e7
0.2,0.18,0.3,0.34,0.82,0.52,0.86,0.3,1.6325568362073913e7
0.19,0.63,0.52,0.04,0.82,0.23,0.15,1.0,1.6353080068510499e7
0.03,0.86,0.48,0.14,0.75,0.63,0.22,0.8,1.6377528386755662e7
0.42,0.84,0.38,0.72,0.68,0.44,0.94,0.07,1.6364021024084326e7
0.96,0.42,0.09,0.09,0.64,0.27,0.42,0.19,1.6360746801011182e7
0.35,0.76,0.72,0.14,0.39,0.01,0.67,0.03,1.6180574207662132e7
0.95,0.23,0.86,0.67,0.04,0.98,0.97,0.88,1.6375103600279752e7
0.56,0.09,0.89,0.62,0.36,0.78,0.97,0.63,1.6332679493394706e7
0.03,0.24,0.78,0.7,0.4,0.18,0.3,0.64,1.621077390311306e7
0.95,0.36,0.92,0.92,0.85,0.76,0.12,0.91,1.6378162417040795e7
0.13,0.12,0.11,0.12,0.87,0.87,0.07,0.24,1.6375455740887253e7
0.72,0.93,0.09,0.79,0.62,0.65,0.17,0.43,1.6376705135159403e7
0.36,0.95,0.31,0.69,0.7,0.26,0.72,1.0,1.6327564959026383e7
0.3,0.25,0.14,0.89,0.11,0.51,0.99,0.42,1.6334841654613735e7
0.73,0.63,0.26,0.01,0.14,0.19,0.34,0.27,1.6289269218141012e7
0.67,0.33,0.21,0.74,0.58,0.96,0.87,0.19,1.6374651183477785e7
0.29,0.55,0.41,0.52,0.1,0.42,0.21,0.46,1.6335244140331376e7
0.97,0.38,0.26,0.37,0.26,0.42,0.21,0.11,1.6358848133107366e7
0.03,0.07,0.43,0.51,1.0,0.4,0.11,0.64,1.6376035029604232e7
0.37,0.51,0.56,0.9,0.67,0.76,0.08,0.92,1.637842113935088e7
0.56,0.48,0.55,0.57,0.12,0.7,0.01,0.18,1.6367372742015636e7
0.44,0.27,0.49,0.08,0.96,0.66,0.53,0.72,1.6378416955214588e7
0.05,0.74,0.65,0.89,0.3,0.24,0.48,0.61,1.6218211378429672e7
0.05,0.43,0.41,0.65,0.88,0.83,0.51,0.89,1.637334487944159e7
0.97,0.35,0.37,0.31,0.2,0.48,0.8,0.13,1.6377470360923002e7
0.49,0.77,0.38,0.5,0.98,0.66,0.9,0.46,1.6378422452311134e7
0.99,0.56,0.95,0.95,0.29,0.19,0.74,0.24,1.6360450520075418e7
0.43,0.82,0.49,0.85,0.86,0.03,0.68,0.28,1.630047625165611e7
0.32,0.83,0.48,0.88,0.53,0.07,0.71,0.49,1.6267907610779345e7
0.04,0.33,0.89,0.54,0.5,0.58,0.4,0.06,1.6338876050327506e7
0.14,0.66,0.16,0.72,0.07,0.32,0.38,0.54,1.6301910763782961e7
0.7,0.63,0.73,0.94,0.16,0.38,0.51,0.92,1.636188683330626e7
0.4,0.33,0.5,0.77,0.44,0.15,0.96,0.42,1.6332901825468818e7
0.97,0.4,0.74,0.97,0.91,0.09,0.95,0.7,1.6359253233608335e7
0.67,0.33,0.23,0.86,0.91,0.68,0.32,0.82,1.6378395168302674e7
0.09,0.01,0.11,0.3,0.66,0.95,0.28,0.53,1.6373772375050416e7
0.15,0.99,0.58,0.71,0.91,0.64,0.58,0.82,1.6377669232208591e7
0.44,0.69,0.68,0.96,0.42,0.54,0.4,0.79,1.6368419597221741e7
0.8,0.24,0.62,0.09,0.11,0.82,0.04,0.04,1.6369749916512871e7
0.24,0.24,0.62,0.18,0.77,0.69,0.04,0.02,1.6378356454063937e7
0.92,0.68,0.46,0.88,0.04,0.93,0.14,0.78,1.6333786724475417e7
0.29,0.22,0.71,0.53,0.63,0.83,0.81,0.98,1.6376108603597961e7
0.77,0.26,0.02,0.58,0.04,0.96,0.2,0.37,1.6370268422108734e7
0.47,0.76,0.07,0.85,0.54,0.03,1.0,0.73,1.6378075393459639e7
0.92,0.33,0.5,0.59,0.43,0.04,0.17,0.21,1.63553566391648e7
0.12,0.6,0.46,0.65,0.61,0.09,0.53,0.22,1.6233783619577121e7
0.37,0.16,0.54,0.85,0.33,0.58,0.97,0.33,1.6321251908339592e7
0.24,0.83,0.67,0.71,0.88,0.26,0.96,0.08,1.6328989075699981e7
0.37,0.2,0.91,0.46,0.03,0.43,0.21,0.49,1.6239784402432987e7
0.55,0.4,0.26,0.73,0.64,0.39,0.84,0.4,1.6362957798368717e7
0.52,0.62,0.93,0.57,0.24,0.08,0.5,0.36,1.628913762667671e7
0.36,0.65,0.19,0.99,0.85,0.74,0.5,0.7,1.637830661086612e7
0.66,0.72,0.36,0.26,0.67,0.76,0.01,0.2,1.6378418068648176e7
0.52,0.42,0.98,0.38,0.12,0.5,0.41,0.9,1.6364074809334956e7
