α_v,α_s,α_v_error,α_s_error,decay,MSE
0.85,0.61,0.21,0.47,0.98,2.9730672536565654e7
0.27,0.39,0.6,0.07,0.39,2.9911826734939516e7
0.45,0.1,0.13,0.89,0.32,2.966981771694906e7
0.29,0.78,0.81,0.52,0.51,2.9942810183127575e7
0.74,0.52,0.06,0.59,0.11,2.9753501742523998e7
0.79,0.15,0.95,0.63,0.12,2.9687665139742803e7
0.5,0.38,0.22,0.04,0.61,2.9834016017600767e7
0.58,0.73,0.85,0.1,0.54,2.986720301652445e7
0.81,0.57,0.87,0.6,0.95,2.9785041654304016e7
0.47,0.17,0.28,0.61,0.09,2.9748963348087624e7
0.23,0.4,0.74,0.31,0.99,2.9925100381394353e7
0.62,0.2,0.82,0.19,0.43,2.979225222504519e7
0.79,0.6,0.12,0.96,0.34,2.975253313267293e7
0.13,0.31,0.6,0.32,0.64,2.9915721890470713e7
0.66,0.88,0.45,0.63,0.09,2.983649387321552e7
0.25,0.44,0.77,0.94,0.43,2.992470201385342e7
1.0,0.36,0.38,0.21,0.74,2.9664435741547074e7
0.32,0.96,0.47,0.15,0.89,2.9929597571101006e7
0.44,0.32,0.83,0.09,0.03,2.9883985013869733e7
0.04,0.78,0.62,0.31,0.05,3.0004036504617587e7
0.84,0.37,0.47,0.31,0.41,2.9725401836489495e7
0.83,0.8,0.94,0.23,0.37,2.9798205007383212e7
0.72,0.54,0.2,0.25,0.88,2.976924824851792e7
0.88,0.49,0.63,0.34,0.17,2.9735332218938667e7
0.02,0.3,0.66,0.84,0.52,2.9982552075326886e7
0.65,0.84,0.59,0.1,0.74,2.9834865587231915e7
0.43,0.12,0.45,0.83,0.44,2.971553399234695e7
0.11,0.44,0.55,0.08,0.64,2.9942981205253568e7
0.47,0.8,0.4,0.42,0.79,2.987646105784361e7
0.6,0.41,0.92,0.46,0.93,2.9847404444061488e7
0.36,0.97,0.67,0.97,0.74,2.9951856488391932e7
0.84,0.55,0.42,0.34,0.05,2.974033451678598e7
0.55,0.36,0.09,0.62,0.15,2.979505691783059e7
0.99,0.52,0.91,0.48,0.27,2.971751256694924e7
0.31,0.38,0.48,0.35,0.18,2.988816936714927e7
0.16,0.37,0.97,0.03,0.02,2.9973488197657026e7
0.2,0.45,0.45,0.84,0.66,2.9913249461520173e7
0.24,0.3,0.56,0.48,0.22,2.9886069809692916e7
0.18,0.08,0.91,0.56,0.44,2.9814576409782685e7
0.84,0.6,0.16,0.27,0.94,2.973126707014618e7
0.96,0.29,0.79,0.19,0.31,2.969434609440464e7
0.64,0.67,0.14,0.69,0.93,2.9804458576121263e7
0.34,0.93,0.14,0.79,0.85,2.992883131232704e7
0.4,0.53,0.25,0.23,0.64,2.9872187528359596e7
0.13,0.73,0.93,0.65,0.26,2.999017114528955e7
0.93,0.13,0.79,0.95,0.3,2.958388555530522e7
0.79,0.32,0.67,0.93,0.3,2.973698011928387e7
0.23,0.57,0.47,0.78,0.09,2.9921875695127472e7
0.48,0.87,0.61,0.34,0.87,2.9890473023604568e7
0.78,0.6,0.35,0.72,0.25,2.9762554745533336e7
0.08,0.29,0.48,0.68,0.64,2.990058497976121e7
0.29,0.6,0.38,0.01,0.07,2.9909951956622936e7
0.58,0.29,0.99,0.62,0.67,2.9835365119045723e7
0.42,0.51,0.95,0.49,0.04,2.990998617843612e7
0.9,0.4,0.48,0.74,0.35,2.9703767904005446e7
0.26,0.62,0.54,0.12,0.2,2.9921763239341144e7
0.68,0.16,0.58,0.28,0.4,2.9721352776439715e7
0.93,0.59,0.55,0.1,0.37,2.9721092593885023e7
0.8,0.92,0.96,0.75,0.33,2.9834041642700758e7
0.59,0.82,0.46,0.89,0.81,2.9857291064406965e7
0.07,0.41,0.46,0.96,0.9,2.9934937164088987e7
0.39,0.32,0.61,0.58,0.45,2.986179967544956e7
0.94,0.5,0.58,0.83,0.5,2.9710881957061674e7
0.18,0.77,0.81,0.87,0.57,2.9970803494660724e7
0.27,0.4,0.44,0.57,0.78,2.9893838999829393e7
0.87,0.2,0.48,0.3,0.19,2.9665754250399016e7
0.75,0.29,0.94,0.53,0.4,2.9774361136315577e7
0.91,0.27,0.89,0.07,0.19,2.972391086298954e7
0.2,0.68,0.01,0.27,0.26,2.9931373476557404e7
0.1,1.0,0.62,0.31,0.13,2.999287784379478e7
0.67,0.12,0.6,0.65,0.32,2.9666020247272905e7
0.13,0.89,0.41,0.21,0.87,2.9961281202202644e7
0.5,0.42,0.98,0.52,0.96,2.9884013480777323e7
0.23,0.23,0.03,0.57,0.33,2.9850667077919025e7
0.62,0.47,0.78,0.53,0.14,2.9833662160774495e7
0.46,0.18,0.56,0.27,0.25,2.9800966527703635e7
0.86,0.4,0.24,0.73,0.86,2.970454688697521e7
0.2,1.0,0.23,0.43,0.23,2.996206997280285e7
0.63,0.58,0.86,0.65,0.39,2.9845899245459616e7
0.3,0.3,0.32,0.35,0.85,2.9868102721886687e7
0.11,0.37,0.39,0.9,0.82,2.9909265748709816e7
0.84,0.76,0.5,0.99,0.26,2.9774801434856996e7
0.92,0.08,0.31,0.14,1.0,2.9595409698663965e7
0.01,0.19,0.34,0.35,0.93,2.9892401169407796e7
0.5,0.56,0.07,0.56,0.31,2.9836613379105534e7
0.91,0.01,0.56,0.46,0.45,2.9773399860874478e7
0.33,0.86,0.58,0.26,0.28,2.992363633103195e7
0.27,0.24,0.5,0.42,0.49,2.9858836125949226e7
0.14,0.55,0.06,0.09,0.27,2.9931299739234902e7
0.53,0.61,0.55,0.39,0.26,2.985363749060327e7
0.27,1.0,0.17,0.38,0.03,2.9945572873422973e7
0.74,0.89,0.16,0.9,0.05,2.9807661751945246e7
0.86,0.54,0.77,0.03,0.65,2.9760918651855715e7
0.45,0.13,0.33,0.47,0.23,2.973736970757998e7
0.17,0.56,0.03,0.44,0.45,2.992723230983211e7
0.25,0.61,0.73,0.84,0.19,2.9936990015099067e7
0.99,0.55,0.77,0.29,0.77,2.970957817790483e7
0.85,0.77,0.37,0.15,0.28,2.975076495015988e7
0.46,0.51,0.88,0.34,0.4,2.989388211404995e7
0.34,0.35,0.65,0.76,0.04,2.9880900043113727e7
0.5,0.96,0.08,0.51,0.39,2.987743568606574e7
0.02,0.81,0.37,0.87,0.4,3.000249753012626e7
0.26,0.2,0.35,0.05,0.41,2.9861720614574924e7
0.09,0.26,0.74,0.43,0.89,2.9930722115177974e7
0.3,0.6,0.11,0.23,0.82,2.9901900887821447e7
0.67,0.52,0.51,0.35,0.19,2.9801668302438553e7
0.45,0.56,0.6,0.98,0.67,2.988088752370338e7
0.06,0.08,0.69,0.12,0.22,2.988473388699414e7
0.78,0.33,0.6,0.24,0.42,2.9751270302419886e7
0.29,0.03,0.91,0.36,0.5,2.9852916621501606e7
0.39,0.29,0.27,0.1,0.87,2.9852214881553754e7
0.11,0.08,0.16,0.89,0.13,2.9700427889354337e7
0.37,0.06,0.47,0.73,0.26,2.968625692828452e7
0.62,0.15,0.66,0.84,0.52,2.970400047463204e7
0.04,0.85,0.77,0.31,0.83,3.0026193788159955e7
0.2,0.9,0.86,0.64,0.41,2.9977637098721612e7
0.22,0.07,0.9,0.81,0.86,2.9770403600934643e7
0.49,0.86,0.18,0.96,0.24,2.9882008356387176e7
0.34,0.55,0.93,0.16,0.73,2.9931626781238303e7
0.37,0.03,0.49,0.63,0.76,2.972906074837708e7
0.21,0.3,0.14,0.65,0.71,2.9876293281960722e7
0.1,0.28,0.24,0.15,0.65,2.989525640625255e7
0.69,0.7,0.43,0.1,0.75,2.9802156625999615e7
0.31,0.94,1.0,0.33,0.29,2.9963096739570525e7
0.58,0.77,0.49,0.77,0.74,2.9852761825163215e7
0.29,0.58,0.21,0.02,0.77,2.9906022656723812e7
0.95,0.68,0.7,0.91,0.34,2.973623014605092e7
0.45,0.31,0.12,0.64,0.78,2.9816031150762234e7
0.29,0.97,0.92,0.38,0.1,2.9964937975386407e7
0.02,0.46,0.75,0.61,0.64,3.002879241978679e7
0.68,0.05,0.44,0.87,0.97,2.9574190337851085e7
0.6,0.44,0.55,0.22,0.78,2.982294338052211e7
0.42,0.59,0.65,0.1,0.7,2.9891444160664704e7
0.35,0.24,0.3,0.69,0.34,2.982222348244392e7
0.39,0.02,0.97,0.21,0.43,2.9931419095465988e7
0.12,0.42,0.17,0.2,0.08,2.9919080830949195e7
0.8,0.8,0.27,0.68,0.63,2.977287732223677e7
0.1,0.76,0.85,0.01,0.27,2.999125906620429e7
0.8,0.66,0.43,0.97,0.97,2.977149014306308e7
0.62,0.66,0.18,0.26,0.73,2.9808598695111267e7
0.84,0.82,0.26,0.81,0.77,2.976553341246475e7
0.2,0.63,0.67,0.63,0.55,2.9941399898733977e7
0.85,0.79,0.47,0.66,0.81,2.9764662974352255e7
0.33,0.49,0.7,0.12,0.69,2.991235626024834e7
0.43,0.35,0.85,0.95,0.72,2.987604432590901e7
0.76,0.44,0.28,0.04,0.37,2.9757106779829882e7
0.58,0.39,0.82,0.99,0.84,2.9838619120667506e7
0.65,0.18,0.14,0.4,0.67,2.9702900994837403e7
0.93,0.59,0.82,0.81,0.84,2.9741151076356202e7
0.19,0.88,0.91,0.61,0.01,2.9981436657016587e7
0.51,0.41,0.81,0.91,0.46,2.9862009713958763e7
0.3,0.7,0.8,0.53,0.31,2.9934746464485303e7
0.42,0.51,0.89,0.86,0.86,2.9905188158600952e7
0.38,0.71,0.89,0.35,0.04,2.9923415299142428e7
0.09,0.48,0.1,0.15,0.7,2.9925724894164056e7
0.92,0.64,0.01,0.86,0.51,2.9708429144207574e7
0.12,0.58,0.84,0.2,0.13,2.9975213721187852e7
0.32,0.68,0.55,0.98,0.85,2.99204578144121e7
0.26,0.98,0.77,0.25,0.13,2.995954312208755e7
0.21,0.29,0.55,0.05,0.24,2.990483552120681e7
0.87,0.09,0.99,0.07,0.47,2.9690099064568654e7
0.16,0.65,0.48,0.24,0.59,2.993868762373021e7
0.4,0.9,0.55,0.35,0.62,2.99109683493668e7
0.17,0.86,0.31,0.89,0.78,2.9961474969868444e7
0.28,0.2,0.8,0.32,0.94,2.9873026381099693e7
0.67,0.86,0.65,0.26,0.23,2.983588156394087e7
0.24,0.84,0.97,0.33,0.45,2.9968272463667173e7
0.9,0.44,0.31,0.42,0.45,2.9702588913164422e7
0.18,0.58,0.26,0.77,0.62,2.9926874613953613e7
0.14,0.75,0.3,1.0,0.27,2.9956012988447513e7
0.68,0.88,0.62,0.45,0.65,2.9836212191721797e7
0.38,0.2,0.39,0.56,0.23,2.9802495628980093e7
0.89,0.04,0.07,0.93,0.62,2.9478764291555993e7
0.44,0.92,1.0,0.27,0.48,2.9930466282543227e7
0.99,0.5,0.11,0.39,0.77,2.9670729023831353e7
0.03,0.53,0.18,0.74,0.37,2.993630338386276e7
0.27,0.61,0.37,0.39,0.9,2.9911801216345515e7
0.79,0.04,0.62,0.62,0.21,2.9590698341579206e7
0.51,0.97,0.57,0.24,0.38,2.988964063809121e7
0.38,0.08,0.08,0.28,0.99,2.9739929746312533e7
0.86,0.04,0.61,0.56,0.92,2.957503527891508e7
0.09,0.13,0.91,0.67,0.26,2.9886054863716308e7
0.43,0.16,0.17,0.87,0.83,2.9736308493883926e7
0.81,0.07,0.11,0.11,0.17,2.9627124933639515e7
0.08,0.73,0.06,0.81,0.86,2.9950876420514055e7
0.07,0.68,0.54,0.36,0.52,2.997114030633995e7
0.35,0.01,0.38,0.87,0.63,2.9812114512286518e7
0.08,0.31,0.17,0.66,0.76,2.988444476997083e7
0.51,0.96,0.08,0.13,0.24,2.986628748928025e7
0.43,0.99,0.68,0.1,0.58,2.9915883382597644e7
0.96,0.87,0.34,0.38,0.86,2.9725485667465333e7
0.11,0.05,0.53,0.73,0.86,2.9720388377990503e7
0.92,0.74,1.0,0.83,0.88,2.9774231265368152e7
0.94,0.44,0.58,0.17,0.81,2.970857889944789e7
0.76,0.49,0.63,0.49,0.34,2.977671916160779e7
0.21,0.64,0.99,0.31,0.49,2.9968453499219052e7
0.3,0.05,0.4,0.07,0.79,2.981806813440847e7
0.96,0.34,0.54,0.6,0.67,2.9674631690975383e7
0.52,0.74,0.17,0.04,0.69,2.9845479203641504e7
0.27,0.54,0.02,0.24,0.69,2.9907781212758455e7
0.27,0.67,0.35,0.96,0.32,2.992272855782627e7
0.68,0.79,0.35,0.97,0.29,2.982228717315368e7
0.27,0.09,0.52,0.41,0.86,2.9766043862521864e7
0.57,0.39,0.42,0.73,1.0,2.981035682683015e7
0.38,0.98,0.35,0.83,0.05,2.993143472701289e7
0.82,0.86,0.88,0.76,0.51,2.981325799135857e7
0.23,0.64,0.25,0.2,0.81,2.9920480996215567e7
0.61,0.21,0.92,0.75,0.24,2.9781070889049754e7
0.57,0.65,0.04,0.95,0.5,2.9826506499740552e7
0.75,0.97,0.49,0.04,0.28,2.9811291943233784e7
0.39,0.55,0.36,0.43,0.28,2.987868622819908e7
0.51,0.76,0.57,0.29,0.93,2.9869851676695332e7
0.35,0.75,0.66,0.75,0.4,2.9921346004404303e7
0.83,0.05,0.37,0.83,0.21,2.9521869649188433e7
0.66,0.84,0.84,0.29,0.02,2.9850565483005326e7
0.14,0.35,0.9,0.18,0.95,2.9962832800528985e7
0.57,0.67,0.29,0.65,0.66,2.983292172434701e7
0.52,0.85,0.88,0.33,0.32,2.989568540230415e7
0.78,0.74,0.85,0.89,0.81,2.9813421785373718e7
0.57,0.55,0.81,0.78,0.76,2.985911988017103e7
0.32,0.86,0.75,0.87,0.72,2.9947126121288247e7
0.44,0.27,0.14,0.05,0.96,2.9831447277867723e7
0.28,0.31,0.75,0.78,0.46,2.9891373653701343e7
0.94,0.48,0.8,1.0,0.38,2.9726277878246654e7
0.26,0.31,0.51,0.83,0.38,2.9875456171260484e7
0.29,0.59,0.81,0.04,0.97,2.9933866170826547e7
0.53,0.63,0.41,0.87,0.35,2.9851367969531685e7
0.51,0.71,0.25,0.48,0.95,2.985092281149262e7
0.54,0.32,0.95,0.48,0.8,2.9854652771185793e7
0.23,0.16,0.04,0.07,0.37,2.9850967464263346e7
0.71,0.67,0.9,0.38,0.02,2.9827458594088674e7
0.7,0.94,0.68,0.85,0.15,2.9853674962117925e7
0.48,0.4,0.56,0.66,0.3,2.984910395759695e7
0.35,0.41,0.84,0.28,0.24,2.991184769904942e7
0.15,0.08,0.03,0.55,0.22,2.974442301230113e7
0.12,0.07,0.36,0.49,0.62,2.9737923098268908e7
0.16,0.14,0.53,0.29,0.58,2.982962762681708e7
0.55,0.51,0.15,0.01,0.38,2.9825114973345697e7
0.15,0.65,0.71,0.3,0.06,2.9955119628360134e7
0.81,0.7,0.74,0.2,0.82,2.9782487977974672e7
0.15,0.73,0.92,0.88,0.96,2.9985892510561734e7
0.3,0.3,0.43,0.78,0.32,2.986116615387274e7
0.71,0.46,0.65,0.23,0.81,2.9795859709909957e7
0.22,0.84,0.45,0.51,0.17,2.994345492375541e7
0.21,0.01,0.12,0.4,0.72,2.9981386193721183e7
0.17,0.01,0.58,0.06,0.86,3.0085830832198266e7
0.1,0.15,0.76,0.76,0.89,2.985240511533411e7
0.91,0.12,0.83,0.44,0.33,2.9622159366715945e7
0.44,0.66,0.35,1.0,0.24,2.9880102826268066e7
0.61,0.66,0.7,0.07,0.12,2.9843834232063167e7
0.67,0.05,0.82,0.63,0.5,2.964700870364303e7
0.94,0.73,0.82,0.6,0.86,2.9747385201485112e7
0.55,0.52,0.81,0.14,0.1,2.9865082170339428e7
0.87,0.72,0.52,0.09,0.67,2.9748341378524743e7
0.51,0.69,0.43,0.23,0.82,2.9856924440706212e7
0.95,0.68,0.93,0.19,0.18,2.9745357963283733e7
0.67,0.91,0.91,0.35,0.22,2.9860598550213832e7
0.21,1.0,0.17,0.41,0.77,2.9959641422674406e7
0.61,0.71,0.72,0.43,0.18,2.984809982224782e7
0.06,0.5,0.5,0.78,0.22,2.995736011568425e7
0.05,0.84,0.51,0.66,0.59,2.999704700778758e7
0.82,0.2,0.4,0.21,0.82,2.9684293976037018e7
0.1,0.2,0.99,0.5,0.45,2.9950449237617515e7
0.58,0.95,0.8,0.32,0.69,2.988343398826997e7
0.28,0.29,0.99,0.67,0.42,2.9916265432666007e7
0.65,0.22,0.69,0.41,0.74,2.97636518282356e7
0.18,0.01,0.14,0.53,0.5,2.994828760999172e7
0.35,0.82,0.29,0.12,0.29,2.9903979735554215e7
0.72,0.27,0.98,0.94,0.17,2.9773536351585623e7
0.35,0.85,0.85,0.5,0.29,2.9938158050908986e7
0.61,0.63,0.79,0.81,0.92,2.9852031561247814e7
0.56,0.34,0.39,0.09,0.84,2.9817118669700824e7
0.44,0.11,0.75,0.02,1.0,2.9821290744074054e7
0.69,0.39,0.72,0.79,0.35,2.9793815728603218e7
0.16,0.41,0.15,0.51,0.27,2.9909667658049006e7
0.71,0.42,0.8,0.12,0.86,2.980772838780475e7
0.64,0.05,0.47,0.36,0.46,2.966331328611023e7
0.8,0.23,0.31,0.69,0.28,2.9674531391610663e7
0.81,0.24,0.69,0.18,0.64,2.9728064970328107e7
0.99,0.01,0.72,0.87,0.23,2.9626815527596172e7
0.74,0.58,0.05,0.14,0.84,2.975995999984738e7
0.22,0.63,0.96,0.64,0.56,2.9963441639323514e7
0.29,0.66,0.29,0.47,0.17,2.9909261991158243e7
0.77,0.73,0.27,0.43,0.83,2.977050609676712e7
0.17,0.84,0.93,0.39,0.35,2.9981519462961387e7
0.46,0.99,0.8,0.81,0.03,2.9933627554663602e7
0.79,0.99,0.11,0.19,0.16,2.9786878438257765e7
0.8,0.54,0.86,0.73,0.26,2.9786163032834526e7
0.89,0.5,0.34,0.48,0.51,2.9713550099678542e7
0.13,0.29,0.36,0.3,0.62,2.989378138506461e7
0.89,0.73,0.73,0.56,0.9,2.9758498140824117e7
0.5,0.17,0.16,0.13,0.02,2.9771567133118752e7
0.32,0.14,0.75,0.84,0.37,2.9788653803647067e7
0.88,0.93,0.62,0.8,0.47,2.9788323308995128e7
0.48,0.89,0.52,0.33,0.26,2.988741258374849e7
0.19,0.7,0.18,0.29,0.66,2.9931673135423027e7
0.01,0.83,0.23,0.59,0.65,2.9982695550713778e7
0.72,0.58,0.19,0.25,0.23,2.9771363972408094e7
0.54,0.57,0.29,0.48,0.94,2.9833036743282467e7
0.63,0.53,0.59,0.35,0.03,2.9821005444951206e7
0.76,0.93,0.67,0.74,0.91,2.982892029606783e7
0.94,0.55,0.65,0.33,0.16,2.9719384892352425e7
0.87,0.04,0.47,0.11,0.22,2.9655547826745164e7
0.97,0.72,1.0,0.29,0.96,2.9746181875557516e7
0.73,0.21,0.33,0.35,0.87,2.970595973809771e7
0.43,0.78,0.78,0.29,0.57,2.9906392285038337e7
0.61,0.81,0.69,0.92,0.75,2.9864959127874892e7
0.51,0.84,0.76,0.65,0.74,2.989458056483087e7
0.81,0.74,0.02,0.4,0.95,2.974788041482643e7
0.97,0.28,0.06,0.8,0.61,2.9626927999102633e7
0.17,0.21,0.54,0.68,0.49,2.984938624002356e7
0.39,0.21,0.7,0.18,0.87,2.9851939795261957e7
0.1,0.7,0.21,0.2,0.48,2.9944582146042746e7
0.54,0.87,0.1,0.33,0.82,2.9849911828961745e7
0.54,0.71,0.24,0.16,0.46,2.983988991612335e7
0.95,0.37,0.25,0.56,0.83,2.96697120699843e7
0.55,0.71,0.66,0.87,0.86,2.986847784576282e7
0.93,0.84,0.78,0.27,0.8,2.975522630585676e7
0.05,0.13,0.16,0.98,0.97,2.973730531640779e7
0.79,0.8,0.54,0.07,0.86,2.9783100853143815e7
0.2,0.7,1.0,0.19,0.87,2.9973749437594112e7
0.65,0.51,0.19,0.52,0.89,2.978789722794934e7
0.03,0.98,0.86,0.08,0.54,3.0050111462607194e7
0.64,0.75,0.14,0.99,0.17,2.982045245326029e7
0.15,0.43,0.06,0.63,0.57,2.9913960039598938e7
0.7,0.39,0.48,0.72,0.48,2.9771949346123036e7
0.28,0.08,0.12,0.11,0.77,2.9797880370349538e7
0.86,0.85,0.48,0.59,0.42,2.9768218418336444e7
0.72,0.8,0.44,0.63,0.67,2.9806645384089366e7
0.22,0.32,0.96,0.07,0.01,2.9950251989356663e7
0.99,0.06,0.94,0.48,0.8,2.9565628403361958e7
0.8,0.13,0.46,0.21,0.71,2.9659043673697714e7
0.22,0.84,0.24,0.54,0.45,2.994085013483887e7
0.97,0.1,0.62,0.68,0.38,2.954166418955571e7
0.76,0.08,0.25,0.98,0.76,2.954727695354333e7
0.74,0.47,0.67,0.12,0.14,2.979008077566171e7
0.97,0.96,0.65,0.72,0.24,2.9761413096600287e7
0.92,0.9,0.85,0.07,0.29,2.9768229146299295e7
0.86,0.9,0.32,0.75,0.45,2.9772571768890284e7
0.33,0.19,0.2,0.3,0.38,2.981937706852511e7
0.87,0.57,0.1,0.98,0.49,2.972214768425816e7
0.39,0.58,0.27,0.4,0.07,2.9877510085457623e7
1.0,0.65,0.32,0.72,0.29,2.9690121858471733e7
0.18,0.44,0.55,0.59,0.34,2.992029299428168e7
0.9,0.19,0.63,0.14,0.72,2.9674189783543635e7
0.97,0.99,0.61,0.88,0.04,2.9771519706685115e7
0.87,0.11,0.84,0.2,0.42,2.9659881644904174e7
0.77,0.67,0.61,0.74,0.64,2.978908108810781e7
0.36,0.67,0.69,0.85,0.26,2.9916137458300505e7
0.64,1.0,0.55,0.57,0.75,2.9864799385751523e7
0.34,0.77,0.56,0.99,0.62,2.992572646306447e7
0.08,0.11,0.55,0.29,0.51,2.982558159667141e7
0.11,0.98,0.69,0.98,0.12,3.000861436251402e7
0.95,0.72,0.98,0.33,0.07,2.9752290525064178e7
0.26,0.55,0.46,0.8,0.74,2.9914194534564137e7
0.83,1.0,0.13,0.96,0.87,2.9802575114405297e7
0.94,0.19,0.1,0.97,0.83,2.958443187560614e7
0.94,0.16,0.11,0.77,0.56,2.956891299860413e7
0.13,0.2,0.21,0.64,0.21,2.983269505854425e7
0.68,0.01,0.9,0.22,0.14,2.994657622814075e7
0.21,0.17,0.03,0.66,0.26,2.9812856702784706e7
0.37,0.2,0.55,0.32,0.57,2.9829658692979738e7
0.97,0.87,0.4,0.2,0.47,2.972199947101317e7
0.65,0.1,0.42,0.43,0.2,2.9660890652310707e7
