α_v,α_s,α_v_error,α_s_error,decay,MSE
0.71,0.34,0.2,0.88,0.18,1.9543162704885755e7
0.74,0.38,0.23,0.67,0.38,1.9546267251028333e7
0.92,0.02,0.48,0.1,0.7,1.957550092705857e7
0.75,0.96,0.8,0.04,0.71,1.954643875480621e7
0.65,0.8,0.59,0.83,1.0,1.9529132050947558e7
0.44,0.11,0.14,0.2,0.5,1.948312409028621e7
0.96,0.77,0.14,0.37,0.17,1.9564988211755842e7
0.28,0.78,0.17,0.43,0.92,1.9458071946013637e7
0.5,0.93,0.15,0.86,0.11,1.951066511231694e7
0.01,0.5,0.05,0.24,0.12,1.9590561278167635e7
0.06,0.59,0.71,0.96,0.94,1.9437918930167288e7
0.48,0.32,0.08,0.5,0.42,1.9501700217981495e7
0.77,0.53,0.65,0.96,0.69,1.954643247113491e7
0.35,0.32,0.19,0.24,0.69,1.9470488657097932e7
0.29,0.5,0.56,0.11,0.67,1.9450899312705763e7
0.95,0.68,0.68,0.68,0.99,1.956437679325943e7
1.0,0.42,0.12,0.53,0.6,1.9572552847778704e7
0.89,0.43,0.99,0.35,0.61,1.956283442995293e7
0.74,0.57,0.31,0.98,0.78,1.9541631279190667e7
0.98,0.65,0.94,0.84,0.27,1.9567135237037502e7
0.33,0.76,0.8,0.41,0.32,1.9468674712956306e7
0.38,1.0,0.8,0.92,0.65,1.949576678779173e7
0.34,0.63,0.57,0.39,0.04,1.946574095125815e7
0.92,0.7,0.86,0.97,0.81,1.9561552235610895e7
0.69,0.24,0.44,0.45,0.38,1.9542404335859068e7
0.28,0.99,0.08,0.36,0.48,1.9476460518316384e7
0.84,0.2,0.31,0.03,0.45,1.956233234990906e7
0.2,0.09,0.15,0.22,0.34,1.939390155425578e7
0.88,0.01,1.0,0.81,0.42,1.957816064031739e7
0.2,0.09,0.16,0.37,0.24,1.939390155425578e7
0.14,0.52,0.98,0.37,0.47,1.9405126790788885e7
0.11,0.97,0.07,0.84,0.39,1.944510515539142e7
0.88,0.57,0.23,0.06,0.65,1.9558825749293786e7
0.72,0.51,0.95,0.56,0.26,1.9539824912616655e7
0.09,0.18,0.85,0.73,0.7,1.9395892594615683e7
0.31,0.23,0.16,0.6,0.83,1.9459183195031963e7
0.67,0.29,0.7,0.36,0.18,1.9538381455502316e7
0.61,0.6,1.0,0.33,0.79,1.952087284769868e7
0.15,0.74,0.15,0.49,0.9,1.9420661349990945e7
0.07,0.96,0.55,0.7,0.57,1.946081917429688e7
0.66,0.84,0.18,0.13,0.9,1.9531542216553908e7
0.45,0.3,0.85,0.59,0.69,1.9495511735732812e7
0.88,0.45,0.78,0.56,0.96,1.956130913859737e7
0.37,0.4,0.16,0.45,0.8,1.947380014968302e7
0.22,0.47,0.6,0.26,0.74,1.9429053392893367e7
0.19,0.37,0.13,0.12,0.76,1.9419101260516237e7
0.52,0.55,0.82,0.85,0.46,1.9504558503926575e7
0.35,0.08,0.69,0.05,0.05,1.944983812770004e7
0.94,0.32,0.37,0.41,0.04,1.957022069179887e7
0.96,0.94,0.06,0.38,0.39,1.956611095518122e7
0.82,0.65,0.91,0.46,0.67,1.955119503769404e7
0.51,0.75,0.42,0.42,0.38,1.9504660302141115e7
0.8,0.13,0.53,0.73,0.58,1.9555680259082828e7
0.33,0.85,0.98,0.39,0.95,1.9474460781677295e7
0.53,0.58,0.37,0.17,0.25,1.9506314634952646e7
0.44,0.73,0.47,0.99,0.78,1.949069132711874e7
0.45,0.83,0.6,0.2,0.58,1.9496781513149913e7
0.79,0.58,0.13,0.05,0.35,1.95482097222896e7
0.26,0.61,0.18,0.8,0.18,1.9443926742961798e7
0.39,0.73,0.91,0.81,0.87,1.9480413356898148e7
0.29,0.69,0.47,0.83,0.23,1.9455343281147026e7
0.66,0.85,0.31,0.14,0.65,1.9531803800875455e7
0.48,0.62,0.02,0.52,0.81,1.949648638163748e7
0.67,0.67,0.46,0.93,0.16,1.9530605901282147e7
0.97,0.47,0.45,0.87,0.98,1.9569133711650163e7
0.35,0.05,0.98,0.73,0.07,1.944489252526491e7
0.48,0.36,0.46,0.71,0.2,1.9500554049730297e7
0.63,0.19,0.22,0.42,0.16,1.9532128931669313e7
0.33,0.29,0.5,0.53,0.87,1.946545984592809e7
0.2,0.01,0.99,0.3,0.69,1.9388890542914826e7
0.35,0.18,0.13,0.37,0.56,1.9468087724890195e7
1.0,0.59,0.6,0.79,0.8,1.9569387228527743e7
0.34,0.59,0.69,0.72,0.56,1.946493265444814e7
0.34,0.01,0.04,0.08,0.53,1.946042348998723e7
0.33,0.18,0.99,0.18,0.48,1.9462240723619252e7
0.9,0.08,0.75,0.93,0.33,1.9564781155752007e7
0.79,0.01,0.45,0.26,0.1,1.9569217509085946e7
0.46,0.41,0.84,0.85,0.39,1.949473060045167e7
0.84,0.29,0.18,0.5,0.21,1.956128523290015e7
0.77,0.76,0.51,0.32,0.61,1.954511250111651e7
0.32,0.26,0.66,0.61,0.82,1.9462675014942072e7
0.29,0.62,0.53,0.33,0.79,1.945263859104408e7
0.78,0.28,0.52,0.15,0.2,1.9554414609887637e7
0.08,0.08,0.83,0.8,0.19,1.937135786747626e7
0.91,0.34,0.18,0.85,0.63,1.9567107212822255e7
0.34,0.95,0.23,0.21,0.95,1.9484375176403467e7
0.48,0.93,0.43,0.98,0.58,1.9507424037858885e7
0.42,0.21,0.5,0.72,0.65,1.9488388011681568e7
0.23,0.26,0.94,0.19,0.69,1.943349726672269e7
0.89,0.76,0.36,0.67,0.43,1.9558599856648307e7
0.94,0.27,0.89,0.91,0.84,1.957124328285172e7
0.59,0.46,0.23,0.49,0.52,1.9519547269258603e7
0.05,0.82,0.51,0.62,0.49,1.947058123070682e7
0.1,0.52,0.05,0.51,0.32,1.9403981359806947e7
0.56,0.49,0.04,0.02,0.76,1.9513240255523585e7
0.47,0.01,0.67,0.7,0.47,1.950534576510661e7
0.29,0.65,0.72,0.33,0.34,1.9453648209303487e7
0.38,0.33,0.66,0.26,0.5,1.9478067515236475e7
0.79,0.98,0.89,0.09,0.07,1.9551389329881184e7
0.42,0.47,0.3,0.98,0.9,1.9484341561876167e7
0.75,0.64,0.63,0.97,0.79,1.9542321565460734e7
0.24,0.64,0.19,0.83,0.5,1.943920644071038e7
0.67,0.78,0.23,0.48,0.81,1.9531703430291176e7
0.98,0.4,0.15,0.28,0.29,1.9571519137059093e7
0.16,0.61,0.36,0.81,0.3,1.9413681261971552e7
0.9,0.59,0.72,0.26,0.2,1.956058039264186e7
0.84,0.87,0.49,0.96,0.34,1.955440166081801e7
0.44,0.44,0.39,0.16,0.87,1.9489509120057847e7
0.86,0.51,0.35,0.79,0.68,1.955778327772617e7
0.08,0.31,0.22,0.5,0.67,1.941061205426074e7
0.69,0.89,0.95,0.97,0.24,1.953702959632545e7
0.74,0.6,0.81,0.71,0.09,1.9541258676047184e7
0.78,0.15,0.93,0.51,0.01,1.955402418496074e7
0.47,0.68,0.87,0.51,0.51,1.9495317435577776e7
0.3,0.06,0.7,0.28,0.47,1.9427380414093815e7
0.35,0.12,0.75,0.29,0.52,1.9459398191414457e7
0.8,0.73,0.95,0.73,0.56,1.9548651986272838e7
0.01,0.27,0.95,0.94,0.11,1.959203487036642e7
0.85,0.41,0.29,0.81,0.26,1.9559161133783907e7
0.54,0.54,0.39,0.73,0.64,1.950857211690264e7
0.89,0.98,0.56,0.03,0.19,1.95610007631931e7
0.31,0.84,0.6,0.9,0.93,1.9469400544554193e7
0.6,0.49,0.42,0.9,0.77,1.952064070593358e7
0.62,0.93,0.29,0.36,0.73,1.9528784293008037e7
0.25,0.17,0.54,0.67,0.04,1.9434643517298892e7
0.7,0.16,0.91,0.25,0.47,1.9542817177026525e7
0.39,0.92,0.43,0.99,0.47,1.9491275952866036e7
0.85,0.12,0.37,0.29,0.06,1.9561254574016362e7
0.1,0.68,0.1,0.46,0.01,1.941336890026215e7
0.97,0.92,0.44,0.91,0.52,1.956664687835142e7
0.95,0.89,0.8,0.4,0.12,1.9564785074211527e7
1.0,0.3,1.0,0.1,0.87,1.9575191757226784e7
0.33,0.14,0.66,0.8,0.73,1.9457025775212485e7
0.86,0.25,0.06,0.72,0.15,1.9564161265864205e7
0.97,0.54,0.34,0.68,0.67,1.9567763715068065e7
0.47,0.66,0.8,0.34,0.04,1.9494949688503344e7
0.18,0.79,0.7,0.85,0.49,1.943251484479995e7
0.35,0.86,0.75,0.06,0.27,1.9479318589660343e7
0.21,0.19,0.44,0.63,0.31,1.9421969481972247e7
0.94,0.07,0.18,0.18,0.61,1.9568595616076123e7
0.83,0.59,0.33,0.57,0.07,1.9552977006874908e7
0.51,0.59,0.11,0.24,0.88,1.950238228179428e7
0.1,0.18,0.84,0.37,0.21,1.9392355461717267e7
0.86,0.48,0.38,0.24,0.46,1.9558453857045304e7
0.98,0.1,0.18,0.3,0.51,1.957293090272165e7
0.17,0.92,0.41,0.79,0.33,1.9444309448471956e7
0.89,0.78,0.4,0.21,0.73,1.955866069147946e7
0.78,0.73,0.05,0.97,0.25,1.9546191545230996e7
0.93,0.41,0.01,0.14,0.23,1.956713079575532e7
0.35,0.77,0.56,0.28,0.2,1.9473688998077806e7
0.54,0.55,0.87,0.74,0.8,1.9508461095315963e7
0.45,0.39,0.49,0.83,0.86,1.9493071307305187e7
0.8,0.42,0.69,0.19,0.62,1.9553018290558714e7
0.68,1.0,0.21,0.82,0.84,1.953948071820318e7
0.28,0.89,0.4,0.54,0.78,1.9466819883354828e7
0.33,0.46,0.62,0.25,0.3,1.9462258588926848e7
0.92,0.96,0.14,0.51,0.45,1.9563202902841177e7
0.28,0.33,0.32,0.24,0.54,1.9450138613132253e7
0.55,0.24,0.07,0.07,0.11,1.9517615475464325e7
0.35,0.7,0.41,0.1,0.25,1.947038641714603e7
0.23,0.36,0.65,0.67,0.57,1.9433282015272845e7
0.25,0.36,0.92,0.79,0.95,1.944003922355092e7
0.05,0.17,0.35,0.49,0.49,1.9446238704851296e7
0.01,0.57,0.48,0.58,0.28,1.9589887503434706e7
0.53,0.15,0.73,0.17,0.55,1.951020945366313e7
0.89,0.35,0.79,0.56,0.16,1.956495491290354e7
0.84,0.36,0.84,0.37,0.58,1.9559457519510202e7
0.15,0.52,0.54,0.14,0.21,1.9407456257361617e7
0.8,0.14,0.37,0.62,0.08,1.955618809427514e7
1.0,0.91,0.83,0.51,0.98,1.9568743910437167e7
0.16,0.89,0.08,0.39,0.81,1.9438626277949847e7
0.91,0.07,0.01,0.02,0.32,1.9565612344617277e7
0.47,0.71,0.88,0.18,0.72,1.949601473270752e7
0.89,0.15,0.96,0.47,0.89,1.9566732328835767e7
0.12,0.11,0.52,0.1,0.27,1.9372608622760877e7
0.29,0.26,0.31,0.01,0.62,1.9453640984705243e7
0.85,0.82,0.34,0.5,0.91,1.9554860631326035e7
0.67,0.38,0.14,0.1,0.54,1.9535712866898164e7
0.71,0.09,0.42,0.74,0.18,1.9539231028798178e7
0.56,0.04,0.27,0.4,0.89,1.950821249600866e7
0.99,0.51,0.56,0.82,0.96,1.9569912693284564e7
0.16,0.52,0.2,0.48,0.39,1.9410178426211424e7
0.29,0.76,0.74,0.23,0.06,1.945921292781846e7
0.21,0.43,0.9,0.15,0.87,1.942570675087344e7
0.45,0.01,0.24,0.95,0.18,1.9499330982825473e7
0.95,0.63,0.67,0.88,0.08,1.956479334125949e7
0.55,0.92,0.8,0.31,0.79,1.951801321539844e7
0.6,0.94,0.43,0.74,0.58,1.952635519060831e7
0.66,0.1,0.46,0.65,0.14,1.9531292430117793e7
0.63,0.01,0.44,0.9,0.81,1.9544308466959264e7
0.09,0.15,0.33,0.16,0.02,1.9389837435454994e7
0.72,0.26,0.82,0.11,0.02,1.9546644109148577e7
0.38,0.93,0.95,0.65,0.08,1.9490191742811736e7
0.41,0.17,0.94,0.81,0.27,1.9483502909574408e7
0.04,0.18,0.42,0.03,0.59,1.9474840315433294e7
0.79,0.01,0.66,0.14,0.14,1.9569217509085946e7
0.26,0.02,0.16,0.35,0.21,1.941348124888191e7
0.76,0.46,0.63,0.54,0.65,1.9546703529641412e7
0.92,0.95,0.06,0.02,0.71,1.9563050655409127e7
0.94,0.12,0.22,0.12,0.63,1.957036115715301e7
0.56,0.5,0.14,0.2,0.44,1.9513037747892186e7
0.41,0.65,0.2,0.51,0.64,1.9482258753123477e7
0.69,0.27,0.54,0.65,0.28,1.95419683915601e7
0.55,0.78,0.35,0.32,0.59,1.951259571105163e7
0.18,0.04,0.87,0.2,0.38,1.93690690560676e7
0.18,0.75,0.37,0.9,0.22,1.942890082060368e7
0.62,0.19,0.86,0.74,0.13,1.9530336273968678e7
0.81,0.38,0.68,1.0,0.3,1.9555401958039425e7
0.35,0.97,0.3,0.77,0.02,1.9487944828091405e7
0.32,0.25,0.16,0.83,0.1,1.9462581606563788e7
0.44,0.07,0.68,0.69,0.1,1.947558001400261e7
0.52,0.19,0.62,0.04,0.6,1.951060260604382e7
0.74,0.61,0.82,0.41,0.8,1.9541160386675652e7
0.99,0.03,0.63,0.68,0.03,1.9577277518441696e7
0.02,0.27,0.23,0.96,0.34,1.9554713362094846e7
0.51,0.05,0.94,0.39,0.68,1.9493836415835235e7
0.36,0.92,0.51,0.61,0.79,1.9485716326913305e7
0.92,0.83,0.69,0.1,0.11,1.9561742211669914e7
0.63,0.7,0.79,0.41,0.03,1.9524442727805097e7
0.94,0.13,0.52,0.74,0.86,1.9570727942797735e7
0.88,0.66,0.77,0.33,0.24,1.955781067196589e7
0.15,0.68,0.8,0.99,0.5,1.94156828366515e7
0.56,0.31,0.98,0.06,0.03,1.9518388386636514e7
0.94,0.18,0.33,0.55,0.06,1.9571799637898475e7
0.22,0.22,0.95,0.48,0.05,1.942830437826523e7
0.91,0.64,0.72,0.9,0.82,1.956099181978428e7
0.97,0.04,0.13,0.06,0.27,1.9573419080387156e7
0.17,0.99,0.91,0.74,0.77,1.9453182686866622e7
0.98,0.77,0.09,0.88,0.81,1.956661414427235e7
0.84,0.26,0.4,0.07,0.36,1.956188117026716e7
0.47,0.39,0.59,0.57,0.29,1.9497491270024005e7
0.57,0.68,0.64,0.61,0.69,1.95140776769614e7
0.33,0.23,0.54,0.58,0.37,1.946508442044406e7
0.56,0.77,0.28,0.57,0.34,1.9514026794312924e7
0.73,0.59,0.67,0.72,0.3,1.9539951265690714e7
0.88,0.64,0.33,0.54,0.1,1.9557968113393433e7
0.99,0.72,0.67,0.42,0.16,1.95674910445978e7
0.33,0.68,0.78,0.85,0.28,1.9464900016127236e7
0.57,0.21,0.94,0.33,0.28,1.9521367756577358e7
0.12,0.11,0.91,0.32,0.61,1.9372608622760877e7
0.26,0.24,0.51,0.18,0.37,1.944348796424648e7
0.97,0.59,0.9,0.46,0.56,1.9566989071148206e7
0.13,0.76,0.37,0.15,0.5,1.9419393910958316e7
0.47,0.05,0.66,0.24,0.99,1.9482856003234427e7
0.72,0.92,0.98,0.6,0.88,1.9541723268985547e7
1.0,0.82,0.92,0.56,0.96,1.9568224151970346e7
0.64,0.02,0.09,0.08,0.88,1.953611276776693e7
0.07,0.54,0.36,0.15,0.55,1.9423039258137513e7
0.53,0.03,0.05,0.11,0.76,1.9504215125570565e7
0.82,0.5,0.6,0.76,0.16,1.9553407487903185e7
