α_v,α_s,decay,MSE
0.09,0.13,0.1,1.9384249851272643e7
0.49,0.78,0.09,1.9501979018229887e7
0.82,0.25,0.11,1.9559796218413614e7
0.09,0.95,0.33,1.9447142614579774e7
0.01,0.64,0.45,1.958929600873453e7
0.97,0.41,0.19,1.9570502530503344e7
0.7,0.11,0.99,1.9539374346184887e7
0.03,0.28,0.16,1.9512259179774564e7
0.02,0.27,0.83,1.9554713362094846e7
0.27,0.12,0.83,1.9432363137622107e7
0.63,0.47,0.75,1.9526395647670723e7
0.6,0.26,0.71,1.9526977574978363e7
0.8,0.81,0.67,1.954922961737397e7
0.08,0.34,0.39,1.941087547462947e7
0.5,0.57,0.21,1.9500438447532315e7
0.75,0.88,0.24,1.9544417419355296e7
0.37,0.43,0.48,1.9473126452667136e7
0.06,0.01,0.96,1.9391039414935336e7
0.12,0.61,0.91,1.9406538244193707e7
0.51,0.15,0.22,1.9505775926913425e7
0.42,0.91,0.4,1.949596981542597e7
0.88,0.49,0.57,1.9560357575000852e7
0.4,0.51,0.91,1.94791723412966e7
0.68,0.75,0.56,1.9532721838502e7
0.57,0.37,0.41,1.95184901745286e7
0.98,0.51,0.6,1.9569124816479713e7
0.73,0.01,0.46,1.9561346092526402e7
0.67,0.53,0.7,1.953173603699596e7
0.01,0.91,0.31,1.9588455741040073e7
0.23,0.72,0.75,1.9440730925760645e7
0.95,0.91,0.56,1.956498719942697e7
0.78,0.3,0.71,1.955394405970491e7
0.05,0.1,0.37,1.9429603746565524e7
0.55,0.41,0.23,1.9513395718660213e7
0.92,0.47,0.17,1.956476524558426e7
0.51,0.65,0.56,1.950267648070426e7
0.91,0.49,0.81,1.956336697045897e7
0.54,0.35,0.68,1.951329360533224e7
0.69,0.41,0.77,1.953793785033402e7
0.47,0.84,0.37,1.9500889911783457e7
0.05,0.09,0.06,1.9426142821588755e7
0.33,0.89,0.21,1.947748383241305e7
0.07,0.25,0.6,1.9418687549252216e7
0.13,0.58,0.63,1.9405766315326277e7
0.45,0.35,0.45,1.949422658062966e7
0.26,0.41,0.59,1.9442537079393405e7
0.15,0.31,0.32,1.9405832525391083e7
0.7,0.56,0.61,1.9535922112068027e7
0.89,0.58,0.61,1.9559710855075166e7
0.6,0.86,0.1,1.9523242521679882e7
0.53,0.61,0.24,1.9506274497841597e7
0.48,0.07,0.44,1.948670568850087e7
0.97,0.77,0.65,1.9565811623469472e7
0.88,0.6,0.87,1.9558400242825385e7
0.36,0.95,0.72,1.948810001193382e7
0.61,0.46,0.14,1.9523155042185247e7
0.74,0.78,0.49,1.9541447637809005e7
0.45,0.66,0.05,1.9490891393991854e7
0.15,0.75,0.22,1.9421581079885755e7
0.38,0.06,0.58,1.945584109562338e7
0.76,0.02,0.07,1.955715591622239e7
0.61,0.96,0.6,1.9528642284037333e7
0.35,0.4,0.63,1.946865335947132e7
0.09,0.39,0.06,1.940507932520461e7
0.16,0.87,0.95,1.9436273243092548e7
0.46,0.46,0.6,1.9493489927688014e7
0.11,0.68,0.33,1.941175324418513e7
0.33,0.49,0.83,1.9461960496292174e7
0.17,0.37,0.93,1.9412182999184217e7
0.68,0.07,0.39,1.9532339024906486e7
0.2,0.3,0.65,1.9422992694762588e7
0.84,0.22,0.66,1.9562326244616468e7
0.47,0.99,0.66,1.9509610203101244e7
0.8,0.38,0.31,1.9554182785071388e7
0.19,0.42,0.84,1.9418824053239387e7
0.55,0.23,0.53,1.951761074363758e7
0.02,0.75,0.02,1.9548138699822627e7
0.4,0.94,0.53,1.949451478213841e7
0.16,0.67,0.88,1.9417352502206817e7
0.35,0.09,0.18,1.9452332085782733e7
0.15,0.55,0.51,1.9408414439234458e7
0.64,0.69,0.2,1.9525971868390184e7
0.68,0.21,0.16,1.954087530641463e7
0.25,0.22,0.01,1.943920512885129e7
0.2,0.76,0.37,1.9435249783742685e7
0.77,0.21,0.74,1.9553939889254365e7
0.53,0.86,0.89,1.9512104672916386e7
0.74,0.47,0.23,1.954366371824877e7
0.34,0.96,0.86,1.948523484003121e7
0.91,0.56,0.91,1.9562020526199207e7
0.68,0.31,0.36,1.9539449352112893e7
0.64,0.11,0.47,1.9528606335544508e7
0.21,0.4,0.3,1.9425901672090888e7
0.01,0.91,0.54,1.9588455741040073e7
0.92,0.87,0.15,1.9562067352898933e7
0.98,0.38,0.14,1.9571990432544302e7
0.7,0.65,0.69,1.953515493095646e7
0.2,0.59,0.27,1.942482552721599e7
0.74,0.64,0.18,1.9540943863040622e7
0.37,0.98,0.92,1.949236829901008e7
0.46,0.65,0.06,1.9492767995993998e7
0.62,0.71,0.89,1.9522921162557777e7
0.47,0.04,0.99,1.948421354170921e7
0.68,0.43,0.06,1.9535767111313924e7
0.04,0.81,0.71,1.9489767784350578e7
0.34,0.22,0.28,1.946762731839846e7
0.41,0.28,0.68,1.9486444989150573e7
0.88,0.55,0.35,1.9559156357240453e7
0.26,0.94,0.93,1.9467140701625522e7
1.0,0.92,0.48,1.956883117609515e7
0.37,0.43,0.52,1.9473126452667136e7
0.93,0.19,0.25,1.957103357728769e7
0.63,0.93,0.36,1.9530187187166248e7
0.14,0.82,0.87,1.942698360030001e7
0.86,0.52,0.33,1.955757625120694e7
0.96,0.5,0.84,1.956767747647478e7
0.23,0.38,0.67,1.9433030244549368e7
0.89,0.84,0.06,1.9559045394268084e7
0.44,0.01,0.03,1.9496215872538894e7
0.77,0.94,0.46,1.954817141522851e7
0.63,0.12,0.42,1.952775446157732e7
0.56,0.63,0.49,1.9511930855605654e7
0.8,0.08,0.13,1.955250378276491e7
0.91,0.57,0.53,1.9561860808064956e7
0.88,0.13,0.01,1.956501200996914e7
0.23,0.58,0.84,1.94339704203717e7
0.71,0.51,0.26,1.9538339532801468e7
0.49,0.5,0.49,1.949911656830371e7
0.91,0.78,0.84,1.9560579123283204e7
0.69,0.05,0.84,1.953456699615174e7
0.57,0.41,0.54,1.9517237722751506e7
0.31,0.03,0.39,1.9432338930763047e7
0.71,0.6,0.27,1.9536933769881092e7
0.46,0.82,0.49,1.949813706159211e7
0.31,0.97,0.39,1.9480416814525682e7
0.08,0.48,0.8,1.941220920602766e7
0.3,0.5,0.6,1.945373820397432e7
0.77,0.08,0.4,1.9548137583599627e7
0.73,0.77,0.76,1.9539999899614625e7
0.44,0.54,0.36,1.9487994906059366e7
0.22,0.46,0.38,1.9429042932086192e7
0.09,0.45,0.92,1.940568872853614e7
0.13,0.91,0.84,1.943675309021032e7
0.31,0.66,0.02,1.9459207873038474e7
0.91,0.29,0.29,1.956827607191672e7
0.66,0.99,0.58,1.953657842737094e7
0.79,0.4,0.39,1.9552342745601498e7
0.71,0.69,0.45,1.9536629869982656e7
0.94,0.87,0.95,1.956378153025212e7
0.42,0.47,0.93,1.9484341561876167e7
0.99,0.08,0.93,1.9573091012535486e7
0.97,0.25,0.86,1.9573889188982576e7
0.14,0.79,0.78,1.9423742746712387e7
0.95,0.3,0.46,1.9571479257477537e7
0.69,0.94,0.74,1.953855782532343e7
0.83,0.54,0.42,1.955377608892761e7
0.77,0.9,0.28,1.9547229653001804e7
0.39,0.53,0.42,1.9476701394830044e7
0.74,0.54,0.28,1.9542118166929152e7
0.66,0.24,0.86,1.9537612667468138e7
0.23,0.07,0.83,1.9400411093828168e7
0.41,0.54,0.7,1.948129685097057e7
0.01,0.32,0.15,1.9591918821849886e7
0.23,0.39,0.49,1.9432908341106508e7
0.87,0.1,0.12,1.9562436563726217e7
0.57,0.2,0.37,1.9521167598822583e7
0.34,0.95,0.63,1.9484375176403467e7
0.81,0.86,0.41,1.955103156204447e7
0.3,0.77,0.24,1.9462268039657928e7
0.87,0.54,0.62,1.9558274813560795e7
0.94,0.78,0.39,1.956329477842858e7
0.09,0.42,0.91,1.9405311184622977e7
0.22,0.78,0.57,1.9442425131679244e7
0.05,0.6,0.61,1.945567589942232e7
0.86,0.2,0.15,1.9564472668313626e7
0.9,0.74,0.23,1.9559558965713713e7
0.23,0.23,0.07,1.9432535369696807e7
0.26,0.96,0.57,1.9469192167727787e7
0.14,0.29,0.38,1.9402885909731425e7
0.93,0.35,0.49,1.956864708275027e7
0.58,0.14,0.2,1.9519842336181656e7
0.89,0.25,0.88,1.956713647019114e7
0.42,0.84,0.9,1.9491726095606744e7
0.37,0.45,0.85,1.9472740900746096e7
0.32,0.97,0.68,1.9482345394028865e7
0.73,0.36,0.7,1.95454669921395e7
0.28,0.1,0.56,1.9430624688925575e7
0.54,0.3,0.51,1.9514715573132567e7
0.73,0.27,0.97,1.9547898146198213e7
0.12,0.99,0.24,1.944735260735442e7
0.29,0.15,0.39,1.9445717152374133e7
0.16,0.37,0.69,1.9408935545956273e7
0.75,0.17,0.45,1.955064062614817e7
0.3,0.38,0.93,1.9455251617638953e7
0.51,0.78,0.55,1.9505594381629143e7
0.47,0.91,0.04,1.9504599880103882e7
0.14,0.21,0.07,1.9398877909045525e7
0.17,0.09,0.75,1.93804799294361e7
0.29,0.68,0.24,1.9454882936819598e7
0.78,0.73,0.88,1.9546191545230996e7
0.84,0.77,0.23,1.9553423422745455e7
0.94,0.87,0.43,1.956378153025212e7
0.44,0.14,0.94,1.948789424594588e7
0.53,0.86,0.37,1.9512104672916386e7
0.38,0.86,0.78,1.9485277619502075e7
0.56,0.66,0.98,1.951209901483312e7
0.76,0.32,0.12,1.9550804100309316e7
0.45,0.13,0.31,1.948904111041091e7
0.32,0.84,0.1,1.9471592455546364e7
0.39,0.04,0.34,1.9459411241349675e7
0.55,0.59,0.91,1.9510088445387598e7
0.69,0.74,0.3,1.953406773695193e7
0.25,0.14,0.16,1.942948497892482e7
0.71,0.66,0.83,1.953660774630435e7
0.83,0.07,0.83,1.95562124823634e7
0.56,0.13,0.58,1.951467249116923e7
0.71,0.02,0.78,1.9549218970938865e7
0.92,0.91,0.91,1.9562505675448176e7
0.6,0.18,0.33,1.9526308445483007e7
0.11,0.89,0.91,1.943431780155444e7
0.02,0.55,0.67,1.9547446590303447e7
0.17,0.23,0.42,1.941010255646543e7
0.16,0.6,0.34,1.9413172357101373e7
0.85,0.15,0.88,1.9562544920890827e7
0.23,0.01,0.3,1.940689803851491e7
0.15,0.65,0.28,1.941356249916665e7
0.42,0.56,0.3,1.9483519208131343e7
0.56,0.19,0.83,1.951889041681339e7
0.77,0.27,0.49,1.9553337200775627e7
0.78,0.6,0.25,1.954666591072848e7
0.99,0.48,0.57,1.9570504985137474e7
0.39,0.09,0.13,1.9464837047400758e7
0.94,0.32,0.39,1.957022069179887e7
0.53,0.42,0.46,1.9509150827594023e7
0.84,0.25,0.57,1.9562036561039492e7
0.49,0.12,0.71,1.9497472068880256e7
0.06,1.0,0.73,1.9475926479565144e7
0.68,0.19,0.78,1.954059870290224e7
0.85,0.71,0.04,1.9554397886583377e7
0.16,0.13,0.7,1.939062191447027e7
0.48,0.25,0.63,1.950290176638891e7
0.75,0.26,0.35,1.9550861975035142e7
0.85,0.64,0.44,1.9554727449850075e7
0.33,0.12,0.67,1.9453104973523885e7
0.18,0.22,0.32,1.9413127654540088e7
0.75,0.77,0.34,1.954264339151288e7
0.88,0.6,0.47,1.9558400242825385e7
0.27,0.95,0.18,1.9470316660595186e7
0.05,0.5,0.32,1.94529301959954e7
0.05,0.87,0.13,1.9475299627559364e7
0.98,0.5,0.83,1.9569318913175248e7
0.59,0.52,0.47,1.9518238844935507e7
0.68,0.07,0.94,1.9532339024906486e7
0.9,0.34,0.09,1.9566174731783643e7
0.14,0.01,0.27,1.9352849979427293e7
0.31,0.42,0.83,1.945736935739187e7
0.49,0.28,0.87,1.9504760808151755e7
0.44,0.4,0.87,1.9490536324961875e7
0.22,0.09,0.63,1.940284741609719e7
0.07,0.58,0.66,1.94247289483983e7
0.04,0.67,0.33,1.9481229383977666e7
0.38,0.37,0.77,1.947706671718655e7
0.89,0.61,0.29,1.955931272287444e7
0.12,0.22,0.9,1.9396119461380705e7
0.07,1.0,0.69,1.9466074589948267e7
0.85,0.06,0.11,1.9558828569636222e7
0.86,0.91,0.72,1.9557017796102107e7
0.59,0.89,0.01,1.9522821787382018e7
0.75,0.57,0.69,1.954302841957312e7
0.36,0.34,0.85,1.947269933050651e7
0.48,0.73,0.92,1.949849177641892e7
0.2,0.45,0.43,1.9422234838481992e7
0.16,0.8,0.07,1.94286255030946e7
0.13,0.24,0.99,1.93989377793994e7
0.36,0.12,0.77,1.9462446583404142e7
0.98,0.33,0.49,1.957314440257712e7
0.45,0.67,0.4,1.9491086556832097e7
0.39,0.94,0.15,1.949274320566222e7
0.45,0.7,0.37,1.9491792543124948e7
0.94,0.68,0.41,1.956349053615817e7
0.58,0.3,0.78,1.9522461487493105e7
0.23,0.39,0.1,1.9432908341106508e7
0.26,0.75,0.79,1.9450934585265256e7
1.0,0.11,0.17,1.9574812273138374e7
0.9,0.52,0.94,1.956176051247797e7
0.93,0.36,0.92,1.9568396729795516e7
0.51,0.91,0.47,1.9511200195358444e7
0.98,0.17,0.65,1.9574801564321764e7
0.48,0.72,0.79,1.9498214568297546e7
0.23,0.59,0.75,1.943427707647935e7
0.72,1.0,0.78,1.9544254841966145e7
0.19,0.48,0.82,1.941899266856148e7
0.24,0.41,0.15,1.9436038460585766e7
0.56,0.92,0.42,1.951954534695249e7
0.1,0.1,0.04,1.9369444313169323e7
0.75,0.16,0.86,1.9550305871596787e7
0.57,0.94,0.94,1.9521982737426613e7
0.63,0.48,0.69,1.952614875070191e7
0.39,0.24,0.18,1.948153200238562e7
0.24,0.16,0.66,1.94294197379114e7
0.69,0.2,0.07,1.954235851559983e7
0.04,0.96,0.64,1.950232599200945e7
0.78,0.02,0.35,1.956001589087508e7
0.9,0.66,0.26,1.9559844053631827e7
0.65,0.29,0.31,1.9535111059265174e7
0.53,0.96,0.03,1.9517005382284913e7
0.78,0.9,0.3,1.9548380013671707e7
0.83,0.45,0.64,1.9555811982560094e7
0.83,0.62,0.25,1.9552625062306274e7
0.29,0.11,0.09,1.94370876041267e7
0.4,0.08,0.27,1.946564466496214e7
0.41,0.68,0.02,1.9482980869540237e7
0.44,0.67,0.79,1.9489032488494597e7
0.05,0.89,0.86,1.9477288246364802e7
0.21,0.55,0.03,1.94267893717578e7
0.52,0.73,0.26,1.9505956762232054e7
0.75,0.86,0.23,1.9544003367240388e7
0.77,0.32,0.21,1.9552124595331963e7
0.31,0.72,0.77,1.9461833233931795e7
0.86,0.58,0.28,1.955652668975927e7
0.77,0.4,0.83,1.9549752833627377e7
0.01,0.32,0.63,1.9591918821849886e7
0.3,0.54,0.54,1.9453865224812854e7
0.37,0.68,0.46,1.9474216198407583e7
0.21,0.75,0.02,1.9437242974287868e7
0.36,0.43,0.53,1.947059622722859e7
0.35,0.58,0.7,1.9467271546882845e7
0.47,0.85,0.6,1.9501377704630017e7
0.02,0.56,0.57,1.9547329900573418e7
0.29,0.72,0.92,1.9456866015813317e7
0.72,0.84,0.76,1.9539785646555003e7
0.42,0.24,0.2,1.9488997755610306e7
0.5,0.42,0.08,1.9503022657823287e7
0.67,0.39,0.47,1.95353958845604e7
0.45,0.06,0.88,1.9477288658832118e7
0.4,0.06,0.82,1.9462245443113055e7
0.79,0.75,0.02,1.954752517151127e7
0.21,0.63,0.17,1.942966052504549e7
0.59,0.08,0.8,1.951480192872085e7
0.04,0.84,0.97,1.9492048462100632e7
0.63,0.48,0.73,1.952614875070191e7
0.1,0.04,0.52,1.9344970423530303e7
0.38,0.56,0.55,1.9474343431421503e7
0.03,1.0,0.52,1.9527815800204616e7
0.83,0.89,0.23,1.9553663328745734e7
0.08,0.45,0.1,1.9411662174414866e7
0.05,0.15,0.54,1.944288027342215e7
0.32,0.88,0.61,1.9474627886700135e7
0.4,0.07,0.15,1.9463687504089665e7
0.43,0.85,0.19,1.949414521928314e7
0.89,0.3,0.48,1.9566195136575803e7
0.6,0.27,0.01,1.952681705792975e7
0.23,0.34,1.0,1.9433519909351602e7
0.53,0.43,0.11,1.9508867185935576e7
0.97,0.98,0.02,1.9567373991295025e7
0.14,0.03,0.73,1.934878485839845e7
0.41,0.76,0.61,1.948581143204451e7
0.25,0.63,0.9,1.9441730327269234e7
0.23,0.29,0.57,1.9433802687506948e7
0.34,0.73,0.63,1.946940621391051e7
0.05,0.4,0.04,1.9452614195517004e7
0.03,0.27,0.4,1.9512357673139326e7
0.7,0.3,0.19,1.9542805877983037e7
0.26,0.68,0.21,1.9446820420136396e7
0.68,0.73,0.06,1.953249443721059e7
0.5,0.93,0.73,1.951066511231694e7
0.97,0.42,0.54,1.9570266362792704e7
0.6,0.45,0.7,1.952163050008592e7
0.76,0.05,0.23,1.9546718968851324e7
0.71,0.81,0.95,1.9537881888447564e7
0.44,0.03,0.49,1.94785751013122e7
0.67,0.59,0.45,1.953089867683884e7
0.92,0.48,0.26,1.956453921771501e7
0.52,0.05,0.4,1.9496467843779262e7
0.88,0.64,0.86,1.9557968113393433e7
0.56,0.6,0.07,1.9511922840948932e7
0.27,0.68,0.88,1.9449563373161346e7
0.03,0.14,0.05,1.9505878577036083e7
0.39,0.86,0.47,1.9487209862224728e7
0.77,0.63,0.39,1.954507119547187e7
0.12,0.83,0.68,1.9426463048625696e7
0.07,0.7,0.23,1.943258425416655e7
0.54,0.92,0.8,1.9516465020887546e7
0.75,0.99,0.97,1.954733774474497e7
0.13,0.67,0.82,1.941143247030407e7
0.03,0.74,0.73,1.9512360543754973e7
0.07,0.73,0.15,1.943515322208914e7
0.57,0.84,0.73,1.951784559594814e7
0.57,0.95,0.5,1.952245996719775e7
0.21,0.93,0.3,1.945461869291901e7
0.19,0.86,0.12,1.9442107710727256e7
0.31,0.92,0.36,1.947588289436492e7
0.62,0.6,0.03,1.95225906739216e7
0.96,0.54,0.42,1.956692378571941e7
0.21,0.83,0.4,1.9444203593868513e7
0.73,0.79,0.4,1.954025474136557e7
0.7,0.47,0.44,1.9537771881095644e7
0.22,0.81,0.95,1.9444996020218786e7
0.96,0.14,0.34,1.9572702189918857e7
0.07,0.37,1.0,1.9420420070906788e7
