α_v,α_s,α_v_error,α_s_error,decay,MSE
0.37,0.8,0.44,0.81,0.05,1.7405113642786983e7
0.25,0.86,0.89,0.61,0.73,1.7415342620018266e7
0.02,0.88,0.14,0.64,0.29,1.7437906873994056e7
0.29,0.87,1.0,0.79,0.64,1.7412774803418994e7
0.83,1.0,0.3,0.46,0.93,1.7344652457314402e7
0.08,0.89,0.02,0.45,0.13,1.7436649886170797e7
0.58,0.86,0.56,0.48,0.48,1.7373297274678797e7
0.63,0.09,0.93,0.75,0.78,1.740783872391966e7
0.41,0.83,0.16,0.55,0.49,1.74004074250502e7
0.94,0.66,0.22,0.09,0.03,1.728439908710123e7
0.87,0.41,0.42,0.95,0.57,1.7327100267590795e7
0.61,0.57,0.17,0.76,0.21,1.736669126457585e7
0.61,0.77,0.7,0.42,0.77,1.736064606156826e7
0.03,0.4,0.55,0.14,0.98,1.7432621152246565e7
0.1,0.7,0.25,0.78,0.18,1.743261783191119e7
0.87,0.67,0.09,0.16,0.25,1.7302015010072634e7
0.6,0.14,0.8,0.28,0.69,1.7384102781472318e7
0.08,0.58,0.81,0.85,0.76,1.743085161205619e7
0.63,0.33,0.92,0.84,0.08,1.737624528352481e7
0.52,0.71,0.42,0.24,0.82,1.737314653059981e7
0.52,0.67,0.47,0.84,0.78,1.7381389175085805e7
0.36,0.85,0.25,0.88,0.9,1.7409756729695085e7
0.68,0.56,0.53,0.9,0.07,1.7354656199240923e7
0.72,0.51,0.7,0.6,0.85,1.7339185903077066e7
0.18,0.09,0.92,0.95,0.08,1.7442489682385042e7
0.75,0.85,0.74,0.93,0.58,1.7346978890390404e7
0.55,0.91,0.93,0.65,0.77,1.7381738718025975e7
0.52,0.34,0.35,0.06,0.11,1.7376915216520257e7
0.49,0.02,0.97,0.97,0.5,1.744234160519194e7
0.02,0.43,0.86,0.23,0.64,1.7427583837273262e7
0.63,0.16,0.68,0.58,0.18,1.7387804095319718e7
0.93,0.49,0.05,0.19,0.92,1.7287361076257378e7
0.48,0.41,0.99,0.82,0.88,1.739376433138339e7
0.34,0.15,0.57,0.12,0.68,1.7418703897926934e7
0.38,0.15,0.75,0.28,0.35,1.741672887162343e7
0.99,0.94,0.05,0.65,0.92,1.7308812993600573e7
0.44,0.6,0.12,0.73,0.76,1.739502966619311e7
0.17,0.44,0.86,0.89,0.79,1.7428221989410296e7
0.36,0.04,0.27,0.82,0.84,1.7442470476615913e7
0.03,0.49,0.87,0.64,0.78,1.7433033783402756e7
0.33,0.32,0.92,0.51,0.25,1.741337981345364e7
0.69,0.54,0.2,0.07,0.04,1.733571201927685e7
0.7,0.32,0.35,0.48,0.67,1.7354638505378485e7
0.26,0.77,0.1,0.8,0.88,1.741915473525946e7
0.05,0.19,0.76,0.95,0.18,1.744258078833246e7
0.21,0.58,0.32,0.38,0.4,1.7417806570451126e7
0.59,0.95,0.11,0.06,0.05,1.7379990428571694e7
0.01,0.93,0.14,0.42,0.49,1.7435983263135746e7
0.37,0.94,0.73,0.55,0.47,1.7407793560315292e7
0.62,0.37,0.53,0.77,0.24,1.737388140944286e7
0.16,0.16,0.02,0.03,0.65,1.7437300741650645e7
0.46,0.3,0.03,0.46,0.81,1.7402138853702374e7
0.09,0.99,0.56,0.14,0.55,1.743360258444258e7
0.86,0.61,0.83,0.21,0.7,1.7299168327552292e7
0.98,0.86,0.2,0.44,0.9,1.7298063529069334e7
0.97,0.76,0.19,0.68,0.39,1.729468575310021e7
0.87,0.66,0.17,0.55,0.49,1.7308375879965335e7
0.13,0.76,0.1,0.06,0.06,1.7427113186731502e7
0.06,0.8,0.23,0.64,0.91,1.7435347600640066e7
0.88,0.58,0.9,0.97,0.15,1.731445168185875e7
0.63,0.98,0.69,0.88,0.14,1.737783998230464e7
0.08,0.43,0.8,0.3,0.73,1.7428695118644606e7
0.93,0.3,0.06,0.11,0.93,1.7297111014009643e7
0.37,0.28,0.43,0.92,0.23,1.742327124589426e7
0.35,0.78,0.65,0.82,0.04,1.7405821336206038e7
0.15,0.27,0.85,0.89,0.52,1.7437673684522722e7
0.53,0.41,0.54,0.07,0.6,1.7369505051577806e7
0.57,0.18,0.77,0.7,0.48,1.739920315436966e7
0.31,0.77,0.65,0.47,0.49,1.7406531978356637e7
0.68,0.73,0.74,0.44,0.48,1.734532473628372e7
0.69,0.46,0.29,0.99,0.92,1.7361825086344287e7
0.12,0.03,0.73,0.08,0.61,1.743949795400042e7
0.53,0.38,0.68,0.26,0.9,1.737475160328809e7
0.54,0.6,0.88,0.94,0.15,1.7378531112635136e7
0.65,0.72,0.37,0.84,0.12,1.7359655439362407e7
0.77,0.11,0.02,0.21,0.81,1.7356394556166008e7
0.79,0.78,0.85,0.78,0.09,1.733181792023292e7
0.98,0.22,0.68,0.97,0.1,1.7328893946400575e7
0.63,0.76,0.08,0.91,0.22,1.736776142056335e7
0.83,0.96,0.34,0.67,0.18,1.734087021344542e7
0.84,0.92,0.92,0.69,0.02,1.733273851420152e7
0.96,0.29,0.19,0.8,0.54,1.7316415049510337e7
0.08,0.74,0.7,0.23,0.62,1.742586733481271e7
0.37,0.95,0.54,0.86,0.53,1.7411055155743282e7
0.74,0.2,0.86,0.65,0.9,1.7363946858048495e7
0.22,0.96,0.18,0.6,0.15,1.7426509110106844e7
0.08,0.39,0.28,0.48,0.05,1.743718703797623e7
0.25,0.81,0.17,0.31,0.68,1.7416710948251978e7
1.0,0.04,0.43,0.66,0.9,1.7363169020892553e7
0.27,0.42,0.45,0.76,0.98,1.7421386496141247e7
0.64,0.56,0.14,0.28,0.79,1.7350585867153242e7
1.0,0.9,0.41,0.18,0.66,1.7296255107179005e7
0.49,0.25,0.6,0.55,0.36,1.740035476865736e7
0.91,0.41,0.58,0.78,0.88,1.7311635741487764e7
0.84,0.45,0.79,0.38,0.69,1.7309840760412592e7
0.91,0.44,0.38,0.41,0.11,1.7297737207218233e7
0.27,0.36,0.34,0.47,0.18,1.7420464119950205e7
0.1,0.64,0.07,0.3,0.26,1.7431122522151586e7
0.07,0.55,0.24,0.49,0.18,1.743422364336618e7
0.83,0.32,0.65,0.68,0.34,1.7333059202116393e7
0.99,0.48,0.91,0.47,0.35,1.72796328727809e7
0.48,0.62,0.57,0.48,0.1,1.7380806477701236e7
0.83,0.22,0.67,0.89,0.61,1.7354545228551857e7
0.62,0.48,0.04,0.39,0.04,1.7359867519264564e7
0.18,0.29,0.5,0.39,0.9,1.7430378343182005e7
0.46,0.58,0.03,0.02,0.04,1.7381060341741845e7
0.48,0.57,0.2,0.83,0.18,1.739075258445464e7
0.94,0.52,0.6,0.79,0.72,1.7298803494397648e7
0.24,0.26,0.66,0.91,0.41,1.743424257107497e7
0.57,0.14,0.52,0.33,0.47,1.739254404820508e7
0.11,0.61,0.53,0.36,0.78,1.74252986065218e7
0.13,0.66,0.29,0.53,0.63,1.742746878595718e7
0.17,0.19,0.09,0.02,0.35,1.7434593719570715e7
0.55,0.51,0.04,0.41,0.44,1.737278678307191e7
0.64,0.56,1.0,0.52,0.22,1.735083812342809e7
0.28,0.58,0.76,0.24,0.45,1.740428712783011e7
0.55,1.0,0.07,0.71,0.33,1.7393470826186188e7
0.73,0.49,0.43,0.34,0.81,1.7332365924679175e7
0.01,0.53,0.1,0.9,0.37,1.7438682122927733e7
0.85,0.2,0.97,0.13,0.02,1.732154209288472e7
0.58,0.35,0.87,0.79,0.44,1.7381829475590516e7
0.5,0.96,0.27,0.42,0.08,1.7394710517257802e7
0.6,0.98,0.88,0.13,0.8,1.7378009347685613e7
0.68,0.37,0.86,0.27,0.14,1.7345539568538733e7
0.81,0.46,0.17,0.9,0.43,1.7335347414464124e7
0.04,0.23,0.78,0.59,0.45,1.7441618532114334e7
0.53,0.26,0.43,0.56,0.41,1.7394300886933964e7
0.1,0.43,0.17,0.03,0.51,1.7430698427852836e7
0.09,0.59,0.26,0.24,0.25,1.74294625998089e7
0.18,0.18,0.17,0.72,0.44,1.744121890265366e7
0.16,0.95,0.09,0.4,0.08,1.7431213314734593e7
0.27,0.08,0.53,0.54,0.16,1.7439771124259666e7
0.27,0.1,0.24,0.82,0.27,1.744205657836517e7
0.77,0.26,0.22,0.32,0.02,1.7341639915144965e7
0.05,0.44,0.77,0.78,0.05,1.7436421641861357e7
0.74,0.36,0.72,0.91,0.7,1.7355542291918524e7
0.59,0.12,0.81,0.94,0.84,1.7414622254343495e7
0.29,0.74,0.68,0.24,0.96,1.7405520612784337e7
0.99,0.7,0.66,0.43,0.13,1.728039379292623e7
0.36,0.38,0.31,0.92,0.92,1.741790900516259e7
0.08,0.67,0.17,0.09,0.73,1.7430145352116708e7
0.23,0.39,0.36,0.37,0.37,1.7421251337199148e7
0.07,0.53,0.56,0.72,0.63,1.7433607484166063e7
0.63,0.96,0.87,0.88,0.19,1.737545452793075e7
0.08,0.72,0.83,0.94,0.74,1.7430057678293284e7
0.68,0.18,0.16,0.45,0.87,1.7374076102803484e7
0.42,0.56,0.21,0.5,0.9,1.7393947471479118e7
0.35,0.09,0.93,0.73,0.18,1.7436739871851057e7
0.16,0.13,0.28,0.84,0.85,1.7442749293040212e7
0.93,0.37,0.87,0.31,0.27,1.72937129053435e7
0.78,0.78,0.47,0.9,0.35,1.7337492119739987e7
0.5,0.9,0.13,0.22,0.53,1.7389824076562982e7
0.03,0.55,0.56,0.34,0.18,1.743076312950972e7
0.64,0.51,0.52,0.2,0.57,1.7346887317856625e7
0.52,0.39,0.29,0.3,0.04,1.7379510187761836e7
0.88,0.84,0.92,0.41,0.85,1.731332152573869e7
0.46,0.8,0.94,0.64,0.27,1.738848011578698e7
0.75,0.2,0.09,0.63,0.16,1.7365169364104375e7
0.99,0.99,0.02,0.29,0.16,1.731363364371037e7
0.22,0.33,0.45,0.55,0.96,1.742756012048685e7
1.0,0.28,0.9,0.95,0.62,1.731476737403668e7
0.93,0.76,0.98,0.97,0.26,1.7306907920789167e7
0.48,0.7,0.75,0.92,0.14,1.738778534722718e7
0.47,0.14,0.35,0.98,0.56,1.7428135181059852e7
0.95,0.93,0.92,0.99,0.61,1.7317200054810088e7
0.38,0.99,0.43,0.99,0.61,1.741332850121425e7
0.33,0.69,0.56,0.09,0.04,1.739867858919937e7
0.19,0.38,0.98,0.65,0.37,1.7425093682741217e7
0.59,0.38,0.56,0.31,0.93,1.7365440232684538e7
0.97,0.23,0.72,0.78,0.54,1.73198465609816e7
0.96,0.11,0.37,0.68,0.12,1.7340136308495834e7
0.07,0.8,0.67,0.95,0.85,1.7432516600447237e7
0.29,0.09,0.56,0.05,0.94,1.7426411169827033e7
0.28,0.11,0.21,0.42,0.31,1.743574266758618e7
0.4,0.46,0.85,0.22,0.17,1.7390290065175503e7
0.79,0.97,0.7,0.73,0.26,1.7348445631680477e7
0.49,0.75,0.74,0.12,0.65,1.7376781985462137e7
0.85,0.18,0.93,0.22,0.24,1.7326883102366015e7
0.68,0.67,0.44,0.74,0.48,1.735040499245081e7
0.82,0.64,0.26,0.79,0.96,1.732375555892748e7
0.24,0.02,0.4,0.24,0.85,1.7440763188482627e7
0.18,0.78,0.35,0.33,0.18,1.742151595618716e7
0.77,0.88,0.28,0.84,0.57,1.734631395302464e7
0.56,0.02,0.18,0.54,0.04,1.7432852765342135e7
0.4,0.34,0.63,0.49,1.0,1.740431767884461e7
0.06,0.48,0.98,0.43,0.46,1.7429102175500028e7
0.13,0.05,0.3,0.82,0.37,1.742975996619986e7
0.58,0.7,0.25,0.22,0.17,1.7362897441696197e7
0.38,0.11,0.83,0.19,0.72,1.741758022815841e7
0.85,0.01,0.04,0.13,0.65,1.7316587098357573e7
0.48,0.56,0.86,0.29,0.14,1.7376092481088337e7
0.66,0.97,0.74,0.67,0.46,1.7370294446453676e7
0.5,0.9,0.08,0.26,1.0,1.7390370203909606e7
0.76,0.03,0.1,0.22,0.04,1.736536478476668e7
0.69,1.0,0.59,0.17,0.29,1.7367045058434293e7
0.49,0.48,0.4,0.64,0.01,1.7386867955799073e7
0.17,0.99,0.6,0.56,0.8,1.74285649919531e7
0.61,0.48,0.6,0.47,0.92,1.7359679262871757e7
1.0,0.26,0.87,0.48,0.86,1.7296567973068826e7
0.86,0.39,0.43,0.6,0.82,1.7318017726428363e7
0.09,0.42,0.15,0.27,0.81,1.743471703724125e7
0.92,0.71,0.37,0.13,0.33,1.7291604388643943e7
0.74,0.81,0.51,0.5,0.68,1.734065080185067e7
0.1,0.65,0.83,0.91,0.88,1.7428498532835804e7
0.76,0.77,0.97,0.2,0.43,1.7328154779571574e7
0.06,0.42,0.46,0.57,1.0,1.7436782898146033e7
0.88,0.97,0.2,0.33,0.93,1.733111896875712e7
0.64,0.34,0.84,0.31,0.19,1.73572308331671e7
0.03,0.3,0.57,0.87,0.82,1.7442176306632843e7
0.19,0.75,0.53,0.83,0.03,1.742249221887289e7
0.79,0.36,0.4,0.75,0.6,1.734108913196321e7
0.27,0.72,0.55,0.45,0.55,1.7410297018377986e7
0.85,0.26,0.77,0.71,0.06,1.7336817154080905e7
0.31,0.93,0.57,0.68,0.33,1.741502548227547e7
0.7,0.26,0.01,0.51,0.41,1.7364287610810407e7
0.46,0.28,1.0,0.58,0.92,1.740097059149454e7
0.09,0.86,0.57,0.01,0.96,1.742837989107181e7
0.8,0.37,1.0,0.1,0.28,1.7315172752504446e7
0.19,0.9,0.6,0.88,0.47,1.742521522931064e7
0.83,0.11,0.42,0.03,0.59,1.733378977610844e7
0.95,0.86,0.31,0.61,0.46,1.7305713992591195e7
0.21,1.0,0.72,0.8,0.46,1.7426088237386636e7
0.3,0.31,0.14,0.99,0.6,1.7430628199567456e7
0.75,0.83,0.27,0.38,0.8,1.7340280174140852e7
0.45,0.78,0.44,0.19,0.99,1.7387105576584365e7
0.78,0.33,0.7,0.8,0.7,1.7346663246971965e7
0.14,0.2,0.4,0.84,0.05,1.7442014125213247e7
0.24,0.68,0.8,0.56,0.92,1.7412334441592608e7
0.12,0.14,0.12,0.83,0.83,1.744204853736275e7
0.84,0.98,0.84,0.74,0.38,1.7340299342872962e7
0.96,0.35,0.9,0.85,0.41,1.7309443031127468e7
0.59,0.02,0.16,0.94,0.94,1.7442391402466297e7
0.22,0.82,0.62,0.19,0.29,1.741566901128363e7
0.16,0.88,0.47,0.69,0.92,1.7427054499175206e7
0.57,0.19,0.07,0.64,0.05,1.73998863716046e7
0.26,0.33,0.66,0.99,1.0,1.7429882268360965e7
0.47,0.81,0.7,0.19,0.39,1.738426115739612e7
0.26,0.99,0.58,0.9,0.7,1.7423085466848064e7
0.88,0.07,0.22,0.55,0.2,1.7360843194052648e7
0.11,0.75,0.85,0.81,0.03,1.7426379020917706e7
0.49,0.26,0.72,0.07,0.5,1.738633238589738e7
0.27,0.09,0.31,0.18,0.21,1.74327228149036e7
0.25,0.08,0.12,0.35,0.99,1.7439098720295355e7
0.96,0.3,0.99,0.17,0.92,1.7289357196243376e7
0.14,0.03,0.92,0.04,0.35,1.743506689312448e7
0.15,0.03,0.27,0.92,0.41,1.7413950776749045e7
0.96,0.16,0.07,0.66,0.92,1.732952566737003e7
0.5,0.72,0.75,0.8,0.42,1.7382946697376028e7
0.52,0.22,0.5,0.47,0.59,1.7396822444555096e7
0.43,0.9,0.53,0.67,0.6,1.740004308594979e7
0.21,0.93,0.26,0.64,0.93,1.742583635059157e7
0.7,0.62,0.7,0.07,0.71,1.7331314520972516e7
0.39,0.34,0.73,0.58,0.73,1.7407136724143274e7
0.41,0.53,0.14,0.29,0.78,1.7393025046347827e7
0.86,0.49,0.65,0.93,0.58,1.7321539995723907e7
0.3,0.56,0.51,0.36,0.47,1.7405806568154216e7
0.53,0.03,0.81,0.42,0.07,1.7422547847039722e7
0.39,0.34,0.68,0.16,0.72,1.739817363859307e7
0.28,0.66,0.98,0.26,0.78,1.7403196140498605e7
0.35,0.59,0.92,0.53,0.01,1.7399025451768834e7
0.16,0.23,0.51,0.43,0.92,1.7435500253256366e7
0.45,0.63,0.63,0.77,0.91,1.7390343303161014e7
0.27,0.55,0.45,0.25,0.89,1.7408477020596515e7
0.59,0.97,0.43,0.55,0.44,1.738211181906099e7
0.54,0.08,0.79,0.83,0.97,1.7426023001403607e7
0.02,0.56,0.66,0.6,0.94,1.7430055505697146e7
0.31,0.73,0.58,0.1,0.31,1.7402302724740636e7
0.9,0.57,0.11,0.13,0.54,1.7291615676342834e7
0.62,0.42,0.53,0.39,0.11,1.735920405962459e7
0.15,0.48,0.78,0.95,0.81,1.7429517560140535e7
0.84,0.48,0.52,0.57,0.11,1.7315011226184584e7
0.07,0.83,0.03,0.12,0.88,1.7434995592739686e7
0.08,0.63,0.75,0.33,0.35,1.742540627082914e7
0.28,1.0,0.84,0.22,0.37,1.7418553920569923e7
0.07,0.61,0.22,0.64,0.32,1.743482713970841e7
0.68,0.51,0.87,0.82,0.78,1.7352802230063833e7
0.93,0.97,0.89,0.82,0.37,1.7323362141127218e7
0.85,0.93,0.6,0.51,0.05,1.7331100856144458e7
0.01,0.92,0.88,0.09,0.12,1.742117271795308e7
0.45,0.63,0.22,0.41,0.95,1.73870712524535e7
0.85,0.79,0.37,0.57,0.24,1.7318737289626926e7
0.5,0.9,0.87,0.57,0.65,1.7388046248469867e7
0.43,0.95,0.79,0.67,0.18,1.7401825439139333e7
0.39,0.92,0.73,0.19,0.98,1.740250081153135e7
0.67,0.26,0.12,0.51,0.74,1.7369388361612014e7
0.49,0.91,0.88,0.68,0.32,1.7390982633387387e7
0.01,0.2,0.81,0.26,0.8,1.7429123921736497e7
0.82,0.22,0.25,0.02,0.03,1.732553148439865e7
0.19,0.06,0.76,0.57,0.14,1.744275026363279e7
0.64,0.73,0.63,0.82,0.86,1.7359975768821165e7
0.33,0.22,0.71,0.49,0.38,1.742156823160447e7
0.76,0.02,0.38,0.9,0.22,1.7432012364431642e7
0.99,0.21,0.74,0.28,0.84,1.7296725834150523e7
0.3,0.11,0.78,0.66,0.73,1.7436541481826365e7
0.14,0.92,0.24,0.86,0.48,1.7432279817855734e7
0.85,0.47,0.19,0.8,0.98,1.732270267599958e7
0.16,0.21,0.13,0.93,0.2,1.7442308502990615e7
0.22,0.93,0.35,0.72,0.06,1.7424697532215476e7
0.11,0.77,0.18,0.67,0.87,1.743197825635297e7
0.76,0.2,0.35,0.04,0.04,1.7340530803248074e7
0.11,0.29,0.26,0.53,0.59,1.7439179994173154e7
0.4,0.3,0.8,0.43,0.1,1.7404982547270834e7
0.02,0.98,0.16,0.07,0.85,1.7438589018672127e7
0.19,0.66,1.0,0.36,0.91,1.741314126373753e7
0.9,0.06,0.83,0.97,0.06,1.739255266414976e7
0.95,0.53,0.49,0.48,0.26,1.7287221597060096e7
0.31,0.76,0.7,0.21,0.44,1.740348911969927e7
0.67,0.09,0.04,0.16,0.38,1.73767548441701e7
