α_v,α_s,α_v_error,α_s_error,decay,MSE
0.76,0.89,0.2,0.83,0.78,1.3045886055061232e7
0.69,0.78,0.39,0.71,0.12,1.3052995376616385e7
0.95,0.76,0.29,0.11,0.25,1.305182556218636e7
0.84,0.96,0.87,0.78,0.63,1.3063055830265028e7
1.0,0.51,0.23,0.82,0.81,1.3057406841847453e7
0.83,0.49,0.49,0.41,0.98,1.306011827661824e7
0.82,0.17,0.18,0.16,0.6,1.308026201652297e7
0.4,0.71,0.22,0.26,0.77,1.3064405205855716e7
0.55,0.81,0.77,0.23,0.36,1.3075268650974948e7
0.01,0.01,0.66,0.68,0.89,1.3169385657060612e7
0.02,0.63,0.03,0.24,0.8,1.3093264602901602e7
0.92,0.26,0.79,0.12,0.96,1.3082881443023516e7
0.4,0.38,0.37,0.12,0.63,1.3080833421585687e7
0.9,0.45,0.55,0.51,0.44,1.3063722139028901e7
0.65,0.24,0.36,0.64,0.96,1.3081569381169466e7
0.75,0.98,1.0,0.74,0.28,1.3069898396441206e7
0.27,0.25,0.24,0.06,0.37,1.3099770739184896e7
0.18,0.78,0.95,0.26,0.48,1.3125872498692136e7
0.75,0.24,0.45,0.99,0.11,1.3088901175796613e7
0.57,0.7,0.48,0.59,0.63,1.3062367404181737e7
0.69,0.55,0.31,0.65,0.05,1.3055106873259066e7
0.73,0.26,0.72,0.22,0.95,1.3084999540905844e7
0.89,0.31,0.09,0.55,0.09,1.3064005406240134e7
0.55,0.14,0.35,0.05,0.99,1.3099962498191712e7
0.01,0.37,0.81,0.42,0.61,1.3163308124796703e7
0.55,0.86,0.77,0.9,0.55,1.3072937062563978e7
0.84,0.14,0.54,0.26,0.7,1.3093099947135197e7
0.13,0.25,0.54,0.01,0.63,1.3137724855109897e7
0.88,0.42,0.4,0.12,0.71,1.306093806683616e7
0.09,0.55,0.06,0.43,0.65,1.3091293245397031e7
0.42,0.78,0.41,0.59,0.64,1.3069486093611572e7
0.69,0.05,0.63,0.05,0.21,1.3131930404329468e7
0.93,0.39,0.59,0.71,0.5,1.3070382819599882e7
0.74,0.61,0.28,0.07,0.85,1.3052848854919095e7
0.71,0.76,0.38,0.17,0.8,1.3054675236827383e7
0.16,0.83,0.01,0.63,0.44,1.307470873121741e7
0.76,0.58,1.0,0.65,0.15,1.307387750106879e7
0.69,0.92,0.64,0.52,0.47,1.306196311884059e7
0.17,0.36,0.81,0.58,0.07,1.3136348858310806e7
0.25,0.16,0.54,0.09,0.84,1.3130235136644006e7
0.59,0.29,0.53,0.05,0.45,1.3081634258562345e7
0.14,0.64,0.77,0.08,0.04,1.3129282901317775e7
0.49,0.11,0.99,0.61,0.7,1.3128683362871576e7
0.86,0.19,0.2,0.49,0.77,1.3078554750872709e7
0.8,0.22,0.36,0.53,0.88,1.3079398473665778e7
0.41,0.82,0.04,0.02,0.99,1.3058112287060834e7
0.62,0.8,0.44,0.18,0.89,1.3059844077160604e7
0.95,0.53,0.58,0.95,0.82,1.3063756880462687e7
0.45,0.74,0.12,0.13,0.46,1.3057087348988745e7
0.89,0.79,0.28,0.69,0.32,1.3047973812965399e7
0.09,0.37,0.11,0.49,0.15,1.310492220486261e7
0.45,0.6,0.33,0.35,0.96,1.3066243023827983e7
0.55,0.05,0.37,0.04,0.77,1.3132755742719099e7
0.15,0.68,0.75,0.39,0.84,1.3123893163722033e7
0.75,0.2,0.31,0.21,0.44,1.307942902365075e7
0.96,0.6,0.98,0.24,0.45,1.3067998190529518e7
0.47,0.28,0.35,0.79,0.56,1.3089135890056107e7
0.46,0.35,0.08,0.02,0.79,1.306488723351434e7
0.78,0.96,0.81,0.37,0.64,1.3065007870671447e7
0.31,0.77,0.25,0.33,0.87,1.3073505643499907e7
0.65,0.6,0.34,0.5,0.62,1.3055338031902533e7
0.82,0.64,0.8,0.92,1.0,1.3065510478900382e7
0.41,0.49,0.41,0.67,0.63,1.3077804228620205e7
0.21,0.86,0.3,0.67,0.5,1.308602336330105e7
0.85,0.36,0.38,0.39,0.93,1.306455687851439e7
0.22,0.14,0.65,0.88,0.12,1.314467856614318e7
0.84,0.69,0.03,0.9,0.23,1.3043705998231448e7
0.79,0.51,0.89,0.02,0.23,1.3072456418733746e7
0.47,0.46,0.56,0.07,0.67,1.3079617882262524e7
0.32,0.84,0.02,0.39,0.8,1.3060998915257772e7
0.7,0.45,0.25,0.54,0.75,1.3056677113529475e7
0.25,0.53,0.5,0.66,0.79,1.309795576561958e7
0.79,0.95,0.16,0.52,0.17,1.3046439355765179e7
0.18,0.99,0.1,0.24,0.5,1.3083111979234565e7
0.62,0.31,0.74,0.38,0.1,1.308617685774324e7
0.94,0.92,0.17,0.47,0.2,1.3047374680092368e7
0.38,0.6,0.73,0.45,1.0,1.3090305300387163e7
0.49,0.99,0.67,0.97,0.76,1.307516109062687e7
0.07,0.91,0.23,0.31,0.3,1.3106727411373544e7
0.16,0.9,0.62,0.1,0.49,1.311418764238171e7
0.82,0.39,0.81,0.5,0.71,1.3075164674878933e7
0.93,0.5,0.29,0.34,0.29,1.3055237870222403e7
0.96,0.09,0.79,0.86,0.02,1.3108332207033873e7
0.48,0.82,0.58,0.98,0.56,1.3071508126758711e7
0.65,0.34,0.22,0.96,0.16,1.3072056943191208e7
0.15,0.05,0.89,0.42,0.94,1.3172135576414954e7
0.59,0.01,0.33,0.29,0.36,1.3147820903415697e7
0.54,0.15,0.05,0.95,0.91,1.3092046668447653e7
0.99,0.19,0.07,0.05,0.88,1.307871324585512e7
0.03,0.82,0.33,0.18,0.95,1.3122631240127796e7
0.98,0.67,0.9,0.36,0.82,1.3064071343319464e7
0.68,0.55,0.54,0.2,0.97,1.3063154608545259e7
0.59,0.53,0.1,0.59,0.22,1.3050464400798714e7
0.13,0.75,0.47,0.93,0.17,1.3110243498208538e7
0.82,1.0,1.0,0.25,0.28,1.3070183694034588e7
0.79,0.97,0.41,0.09,0.24,1.3056874414892899e7
0.66,0.95,0.91,0.82,0.37,1.3071106264432892e7
0.41,0.71,0.97,0.13,0.65,1.3096098800136873e7
0.9,0.47,0.36,0.99,0.86,1.3063046250193976e7
0.71,0.65,0.14,0.58,0.59,1.3046052421447102e7
0.17,0.71,0.99,0.28,0.15,1.3130892423969205e7
0.04,0.06,0.85,0.17,0.45,1.3177482538900256e7
0.82,0.81,0.73,0.47,0.18,1.3060208681415886e7
0.54,0.89,0.71,0.28,0.44,1.3073794864558965e7
0.09,0.43,0.01,0.04,0.26,1.309211179089098e7
0.14,0.57,0.23,0.76,0.67,1.3097008810839774e7
0.93,0.99,0.91,0.36,0.45,1.3064274114179483e7
0.46,0.99,0.21,0.61,0.44,1.3060473884926427e7
0.65,0.63,0.77,0.2,0.87,1.30708306628839e7
0.57,0.62,0.66,0.39,0.76,1.3070944500693522e7
0.08,0.15,0.71,0.36,0.79,1.3167377201200435e7
0.08,0.49,0.61,0.75,0.06,1.3140680827639837e7
0.81,0.64,0.76,0.83,0.29,1.3064138910066884e7
0.04,0.58,0.52,0.55,0.37,1.314036497413311e7
0.07,0.99,0.56,0.17,0.07,1.3130942059594288e7
0.58,0.66,0.42,0.63,0.31,1.3060195880824598e7
0.69,0.42,0.95,0.36,0.23,1.3081382273966245e7
0.99,0.47,0.14,0.49,0.37,1.3055506145448746e7
0.98,0.54,0.42,0.13,0.95,1.3057715899168812e7
0.05,0.24,0.83,0.64,0.91,1.3172345560988437e7
0.33,0.3,0.84,0.5,0.73,1.311727702976607e7
0.79,0.45,0.68,0.45,0.11,1.3068139900097292e7
0.63,0.56,0.32,0.96,0.23,1.3059596012012646e7
0.98,0.34,0.66,0.24,0.53,1.3072325746068716e7
0.7,0.21,0.07,0.61,0.47,1.3073622578122444e7
0.22,0.46,0.28,0.63,0.06,1.3092886913220858e7
0.81,0.22,0.77,0.7,0.78,1.3092749671035906e7
0.57,0.41,1.0,0.29,0.43,1.3090844635642298e7
0.28,0.07,0.77,0.25,0.99,1.3150057144973058e7
0.99,0.93,0.08,0.73,0.67,1.3046022600733712e7
0.31,0.42,0.36,0.11,0.32,1.3087126552289978e7
0.02,0.86,0.34,0.75,0.3,1.3120724196392553e7
0.05,0.75,0.59,0.23,0.19,1.3139784324510127e7
0.69,0.52,0.1,0.6,0.43,1.3048730583380755e7
0.97,0.09,0.08,0.28,0.83,1.3091467639173934e7
0.37,0.21,0.93,0.65,0.91,1.3126966304589355e7
0.94,0.16,0.26,0.12,0.03,1.3084892858125985e7
0.78,0.11,0.93,0.93,0.5,1.3114470724173395e7
0.91,0.52,0.94,0.07,0.45,1.3070481855527503e7
1.0,1.0,0.09,0.54,0.02,1.3048290735656865e7
0.04,0.47,1.0,0.34,0.82,1.3170904122423809e7
0.59,0.72,0.77,0.53,0.09,1.3071682683836464e7
0.31,0.64,0.46,0.14,0.54,1.3086123913820155e7
0.14,0.11,0.32,0.51,0.4,1.314025858128996e7
0.63,0.3,0.85,0.12,0.57,1.3089680067802124e7
0.02,0.78,0.78,0.78,0.17,1.315329549014745e7
0.14,0.3,0.6,0.71,0.26,1.313784026059069e7
0.99,0.89,0.61,0.96,0.29,1.3054620856618062e7
0.85,0.54,0.14,0.69,0.72,1.3050230143740006e7
0.24,0.73,0.16,0.37,0.11,1.3076056011897005e7
0.87,0.95,0.37,0.45,0.58,1.305165289221638e7
0.44,0.21,0.45,0.86,0.46,1.3105262099070625e7
0.97,0.04,0.92,0.49,0.66,1.311885829380222e7
0.75,0.22,0.76,0.19,0.05,1.3090327978895718e7
0.73,0.33,0.38,0.74,0.25,1.3072112587156663e7
0.97,0.84,0.47,0.54,0.58,1.305248012056601e7
0.15,0.51,0.92,0.05,0.68,1.3137728633809654e7
0.28,0.23,1.0,0.57,0.97,1.3137286279185116e7
0.48,0.36,0.44,0.89,0.84,1.3085949475499336e7
0.82,0.17,0.48,0.56,0.55,1.3088659819189226e7
0.05,0.82,0.37,0.23,0.65,1.3122557254906297e7
0.7,0.34,0.75,0.54,0.64,1.3081347856533924e7
0.85,0.12,0.85,0.12,0.62,1.3105578068827666e7
0.96,0.07,0.04,0.7,0.54,1.309619787341959e7
0.34,0.28,0.36,0.13,0.08,1.3094645221409118e7
0.74,0.44,0.22,0.04,0.23,1.3055405853438977e7
0.91,0.72,0.35,0.93,0.6,1.3051136614494372e7
0.57,0.52,0.01,0.76,0.14,1.3049240271366438e7
0.71,0.56,0.53,0.11,0.47,1.306207373212549e7
0.48,0.99,0.3,0.37,0.28,1.3064075321612107e7
0.99,0.31,0.24,0.73,0.18,1.3071378871700237e7
0.29,0.04,0.89,0.24,0.16,1.3162764506033361e7
0.12,0.48,0.51,0.12,0.05,1.3122593623627735e7
0.35,0.52,0.25,0.76,0.07,1.3074966886033617e7
0.24,0.9,0.14,0.45,0.83,1.307518426572293e7
0.71,0.35,0.27,0.14,0.45,1.30622853610676e7
0.69,0.18,0.1,0.3,0.92,1.3076160433575861e7
0.54,0.91,0.88,0.12,0.55,1.3081126425490212e7
0.22,0.42,0.46,0.75,0.04,1.3106961527669445e7
0.32,0.02,0.13,0.7,0.23,1.3155667858927017e7
0.85,0.09,0.32,0.26,0.95,1.3095792765734438e7
0.26,0.44,0.31,0.17,0.87,1.308907919408442e7
0.06,0.24,0.83,0.16,0.7,1.3169225314282976e7
0.9,0.71,0.19,0.55,0.94,1.304724264214053e7
0.12,0.91,0.48,0.16,0.9,1.3113941706435155e7
0.17,0.09,0.39,0.46,0.23,1.3142373220911842e7
0.56,0.9,0.85,0.23,0.55,1.3077634617144065e7
0.01,0.13,0.51,0.07,0.82,1.3169017753828507e7
0.34,0.76,1.0,0.45,0.37,1.3102700808722522e7
0.78,0.26,0.17,0.74,0.71,1.307279599857901e7
0.11,0.86,0.94,0.66,0.07,1.3139735101073291e7
0.78,0.92,0.01,0.43,0.99,1.3042453062844075e7
0.14,0.8,0.36,0.3,0.05,1.3101773063435754e7
0.21,0.09,0.09,0.71,0.35,1.3123561545897048e7
0.13,0.65,0.74,0.33,0.17,1.312889961282512e7
0.78,0.72,0.57,0.14,0.19,1.3059220642455649e7
0.52,0.82,0.84,0.89,0.32,1.3077845122526128e7
0.42,0.74,0.13,0.28,0.8,1.305839245527592e7
0.83,0.45,0.34,0.01,0.41,1.3058395028069135e7
0.31,0.16,0.02,0.97,0.95,1.3105837060548197e7
0.05,1.0,0.14,0.03,0.13,1.3107944044094468e7
0.24,0.17,0.65,0.3,0.56,1.3133923058390208e7
0.47,0.85,0.73,0.87,0.39,1.3077698511320591e7
0.45,0.55,0.99,0.13,0.8,1.3095637773291644e7
0.53,0.9,0.24,0.63,0.31,1.3055011071936233e7
0.19,1.0,0.31,0.33,0.56,1.3092782535908207e7
0.14,0.72,0.51,0.05,0.51,1.3113510257352225e7
0.6,0.74,0.97,0.3,0.42,1.3078532712031502e7
0.13,0.08,0.42,0.48,0.81,1.315207570880996e7
0.77,0.62,0.08,0.86,0.14,1.304598040779393e7
0.53,0.56,0.07,0.9,0.38,1.3053141048519328e7
0.7,0.07,0.6,0.35,0.28,1.3109759348658727e7
0.82,0.92,0.9,0.73,0.61,1.3064015078140587e7
0.45,0.03,0.54,0.45,0.04,1.3141154419066388e7
0.85,0.61,0.47,0.24,0.78,1.3056255873761611e7
0.7,0.35,0.69,0.19,0.3,1.3076648622632332e7
0.4,0.66,0.46,0.65,0.13,1.3075081640472233e7
0.26,0.13,0.19,0.07,0.06,1.3118417575368669e7
0.83,0.92,0.98,0.88,0.31,1.3065593024676718e7
0.17,0.25,0.2,0.37,0.31,1.3109784833255373e7
0.73,0.94,0.67,0.68,0.92,1.3061009871228684e7
0.19,0.02,1.0,0.48,0.59,1.3177375165518273e7
0.55,0.3,0.24,0.06,0.37,1.307106355895533e7
0.6,0.24,0.65,0.68,0.69,1.30948866975649e7
0.09,0.28,0.77,0.28,0.92,1.3157175162471842e7
0.57,0.14,0.87,0.77,0.35,1.3116985668590039e7
0.1,0.93,0.56,1.0,0.94,1.3120382772736872e7
0.85,0.22,0.01,0.02,0.91,1.3070186916537175e7
0.77,0.41,0.42,0.1,0.25,1.3062474253505869e7
0.74,0.46,0.73,1.0,0.94,1.3076074044327244e7
0.47,0.73,0.18,0.18,0.56,1.3057907696973238e7
0.98,0.1,0.05,0.31,0.69,1.308920084067757e7
0.69,0.71,0.55,0.86,0.04,1.3059550515104393e7
0.22,0.94,0.93,0.45,0.33,1.3115538923431285e7
0.29,0.39,0.47,0.34,0.45,1.309683614137655e7
0.2,0.24,0.99,0.28,0.57,1.3146376413740011e7
0.85,0.08,0.66,0.48,0.8,1.3104003794047492e7
0.64,0.19,0.56,0.28,0.51,1.3092182811242048e7
0.4,0.1,0.53,0.61,0.97,1.3121711166730033e7
0.71,0.7,0.05,0.38,0.82,1.3042885267682571e7
0.36,0.87,0.65,0.85,0.46,1.3084852093682323e7
0.92,0.64,0.23,0.57,0.43,1.3049732301952533e7
0.39,0.7,0.52,0.13,0.08,1.3080029491335843e7
0.94,0.01,0.4,0.49,0.03,1.313885747879698e7
0.83,0.47,0.87,0.2,0.07,1.3071452904170342e7
0.64,0.41,0.21,0.74,0.75,1.3061359309461057e7
0.72,0.78,0.14,0.37,0.09,1.3045392986315407e7
0.42,0.21,0.66,0.7,0.72,1.3112486069112413e7
0.99,0.63,0.45,0.48,0.69,1.3055239309410278e7
0.04,0.38,0.07,0.11,0.09,1.3108104229456292e7
0.84,0.48,0.05,0.89,0.42,1.3053082147722801e7
0.56,0.21,0.28,0.16,0.92,1.308298932708272e7
0.77,0.52,0.39,0.33,0.6,1.30566022181192e7
0.51,0.36,0.1,0.66,0.36,1.3064993451308638e7
0.24,0.26,0.85,0.25,0.36,1.313216174192869e7
0.72,0.38,0.21,0.84,0.39,1.3063914709627857e7
0.01,0.24,0.62,0.13,0.98,1.3161788006114375e7
0.35,0.98,0.8,0.39,0.06,1.3094216201179713e7
0.04,0.48,0.79,0.89,0.26,1.3162608200895293e7
0.84,0.93,0.68,0.05,0.71,1.306235875589032e7
0.83,0.62,0.68,0.77,0.57,1.3061880292894198e7
0.95,0.61,0.9,0.02,0.76,1.3067254377998723e7
0.92,0.4,0.02,0.46,0.83,1.3055256233543731e7
0.52,0.79,0.51,0.42,0.83,1.306648440830987e7
0.4,0.03,0.88,0.32,0.95,1.3156240782655489e7
0.53,1.0,0.81,0.77,0.26,1.3077288254475944e7
0.26,0.98,0.09,0.18,0.03,1.3074660199119799e7
0.35,0.9,0.05,0.7,0.08,1.3059359438673466e7
0.43,0.89,0.61,0.06,0.72,1.3080822531454584e7
0.53,0.88,0.61,0.34,0.09,1.3070380383342858e7
0.96,0.22,0.57,0.52,0.37,1.3083925960378546e7
0.86,0.8,0.02,0.6,0.77,1.3041990977498151e7
0.65,0.2,0.47,0.73,0.6,1.3091639428952204e7
0.53,0.13,0.46,0.57,0.41,1.310391067328056e7
0.69,0.79,0.8,0.61,0.74,1.3066292053651985e7
0.43,0.44,0.21,0.94,0.42,1.3073591527960595e7
0.47,0.85,0.37,0.71,0.91,1.3063512981473722e7
0.68,0.22,0.64,0.21,0.66,1.3089153470655061e7
0.64,0.98,0.24,0.95,0.38,1.3051393534155676e7
0.87,0.93,0.03,0.55,0.57,1.3043410104252411e7
0.1,0.63,0.27,0.03,0.36,1.3106808894306839e7
0.39,0.72,0.44,0.81,0.22,1.3074251289039452e7
0.43,0.4,0.92,0.9,0.78,1.31060609351672e7
0.53,0.85,0.46,0.28,0.83,1.306497814686616e7
0.81,0.17,0.02,0.13,0.4,1.3076476663112706e7
0.64,0.1,0.2,0.07,0.93,1.3099547236436594e7
0.9,0.29,0.63,0.34,0.26,1.3076583488375325e7
0.13,0.93,0.52,0.54,0.54,1.3112034449583486e7
0.22,0.55,0.32,0.84,1.0,1.3092593490478788e7
0.58,0.5,0.12,0.24,0.44,1.305214672105901e7
0.48,0.57,0.08,0.9,0.78,1.3055856329148114e7
0.45,0.58,0.17,0.81,0.49,1.3060667301948272e7
0.94,0.6,0.21,0.78,0.32,1.3051506554554172e7
0.82,0.78,0.8,0.71,0.34,1.3061734092641283e7
0.91,0.91,0.54,0.82,0.16,1.3053519223248012e7
0.89,0.13,0.69,1.0,0.54,1.3104536238711987e7
0.83,0.39,0.62,0.58,0.82,1.3070376373184752e7
0.01,0.08,0.36,0.57,0.41,1.3168462987417866e7
0.03,0.62,0.18,0.88,0.45,1.3111581542469818e7
0.8,0.1,0.89,0.24,0.29,1.3109632397178574e7
0.73,0.82,0.31,0.93,0.48,1.3049503052069236e7
0.01,0.58,0.15,0.68,0.07,1.3105940931449076e7
0.09,0.02,0.24,0.66,0.43,1.3174295794677239e7
0.09,0.34,0.17,0.79,0.64,1.3116647611497087e7
0.54,0.44,0.9,0.72,0.5,1.3090480835648786e7
0.08,0.87,0.25,0.69,0.49,1.310414906541221e7
0.53,0.1,0.32,0.25,0.22,1.3103956130435482e7
0.35,0.55,0.03,0.76,0.22,1.3062353311984342e7
0.77,0.34,0.68,0.66,0.82,1.3078282368995912e7
0.47,0.3,0.1,0.78,0.62,1.3075576116316792e7
0.23,0.65,0.81,0.85,0.62,1.3112585758715177e7
0.01,0.01,0.93,0.34,0.61,1.316416878163418e7
0.23,0.6,0.21,0.44,0.53,1.3081568022815984e7
0.39,0.49,0.78,0.11,0.98,1.3095216497520417e7
0.72,0.18,0.12,0.85,0.14,1.3083225355563076e7
0.88,0.49,0.78,0.08,0.31,1.3067760451247944e7
0.81,0.2,0.57,0.76,0.48,1.3090632370959548e7
0.72,0.82,0.72,0.48,0.59,1.3062849968000406e7
0.86,0.94,0.84,0.65,0.53,1.306187615421914e7
0.85,0.52,0.25,0.97,0.66,1.3056653582825705e7
0.56,0.51,0.71,0.82,0.71,1.3078970775553655e7
0.72,0.97,0.78,0.85,0.8,1.3064749411103427e7
0.74,0.21,0.26,0.9,0.89,1.3084846488601197e7
0.73,0.11,0.41,0.37,0.76,1.3095386401542794e7
0.17,0.25,0.87,0.98,1.0,1.3152110915479992e7
0.2,0.87,0.04,0.38,0.44,1.307387312022198e7
0.37,0.33,0.03,0.81,0.27,1.3076912868830359e7
0.37,0.29,0.54,0.86,0.7,1.3106380156690832e7
0.59,1.0,0.16,0.86,0.09,1.3051145320217244e7
0.18,0.07,0.81,0.86,0.96,1.3165149047675386e7
0.7,0.74,0.86,0.32,0.08,1.3069247282454737e7
0.41,0.11,0.46,0.91,0.82,1.3121923549990602e7
0.51,0.66,0.52,0.79,0.43,1.3069010049896507e7
0.5,0.33,0.71,0.7,0.35,1.309485610130759e7
0.13,0.44,0.18,0.1,0.16,1.3098789184752483e7
0.67,0.5,0.77,0.15,0.64,1.3073016492261551e7
0.98,0.51,0.67,0.28,0.18,1.3063322646651134e7
0.32,0.36,0.54,0.26,0.62,1.3098573634798389e7
0.09,0.44,0.1,0.65,0.52,1.310079893631018e7
0.96,0.14,0.85,0.5,0.11,1.3098497043487022e7
0.07,0.61,0.11,0.15,0.37,1.309917233833595e7
0.46,0.85,0.09,0.93,0.91,1.3052419407612324e7
0.5,0.1,0.98,0.27,0.44,1.3129350713394288e7
0.25,0.72,0.64,0.25,0.25,1.310059919983267e7
1.0,0.2,0.98,0.03,0.22,1.309381169270643e7
0.13,0.86,0.72,0.93,0.76,1.3122869931020567e7
0.22,0.19,0.75,0.11,0.78,1.3138931384531891e7
0.28,0.31,0.23,0.54,0.83,1.3093350880762408e7
0.6,0.23,0.44,0.1,0.55,1.3084709875910655e7
0.85,0.97,0.58,0.21,0.39,1.3058929989636026e7
0.03,0.31,0.15,0.58,0.8,1.3124447255937394e7
0.59,0.92,0.06,0.68,0.99,1.3045586284230465e7
0.48,0.83,0.34,0.65,0.19,1.3061582862763721e7
0.67,0.6,0.81,0.17,0.53,1.3071835030353513e7
0.49,0.63,0.54,0.25,0.02,1.3072181092052944e7
0.47,0.02,0.74,0.33,0.38,1.3154884951695807e7
0.95,0.66,0.91,0.96,0.34,1.3065519946628094e7
0.47,0.75,0.01,0.36,0.48,1.3048988391398894e7
0.95,0.67,0.83,0.17,0.99,1.306366994273178e7
0.36,0.51,0.56,0.13,0.06,1.3088012815576436e7
0.55,0.34,0.04,0.91,0.83,1.306741062441656e7
0.3,0.88,0.11,0.72,0.01,1.3066385744479563e7
0.48,0.74,0.02,0.14,0.49,1.3050638780703189e7
0.08,0.47,0.86,0.57,0.15,1.315532055331926e7
0.25,0.98,0.85,0.77,0.14,1.3106852929986652e7
0.44,0.44,0.75,0.21,0.17,1.3090677425414667e7
0.49,0.51,0.49,0.33,0.99,1.3072583856307281e7
0.73,0.36,0.76,0.99,0.25,1.3085638125992723e7
0.39,0.01,0.05,0.79,0.76,1.3166479917212402e7
0.12,0.03,0.13,0.19,0.41,1.3162921063688299e7
0.83,0.25,0.96,0.5,0.27,1.3091505405737773e7
0.08,0.91,0.67,0.05,0.08,1.3135755306245573e7
0.33,0.7,0.96,0.26,0.02,1.3104082822005298e7
0.66,0.42,0.9,0.58,0.41,1.308257253511428e7
0.65,0.5,0.03,0.01,0.41,1.3048137771230014e7
0.77,0.63,0.39,0.76,0.96,1.3054156750697792e7
0.83,1.0,0.43,0.88,0.99,1.3053141151743462e7
0.91,0.6,0.72,0.15,0.41,1.3062760953979472e7
0.43,0.46,0.15,0.11,0.63,1.3063819330585469e7
0.69,0.21,0.17,0.22,0.92,1.3074359403521625e7
0.61,0.49,0.59,0.84,0.09,1.307280843926803e7
0.16,0.13,0.78,0.87,0.39,1.3159194847634165e7
0.25,0.14,0.01,0.08,0.9,1.310756839955735e7
0.25,0.01,0.46,0.01,0.45,1.3178492591679357e7
0.31,0.57,0.03,0.02,0.59,1.3065916929827943e7
0.34,0.97,0.62,0.78,0.87,1.308656063977509e7
0.4,0.21,0.92,0.14,0.12,1.3120838973843291e7
0.49,0.39,0.33,0.24,0.03,1.3071028183760084e7
0.29,0.41,0.43,0.69,0.17,1.309623681816072e7
0.39,0.38,0.23,0.25,0.88,1.3074756133246925e7
0.67,0.27,0.41,0.27,0.99,1.3075709763386846e7
0.79,0.38,0.8,0.22,0.72,1.3075090518429033e7
0.33,0.95,0.25,0.23,0.24,1.3074214581379179e7
0.01,0.21,0.81,0.8,0.39,1.3172558077356232e7
0.32,0.26,0.48,0.2,0.49,1.3104802487374257e7
0.9,0.42,0.14,0.29,0.28,1.3055160563217212e7
0.57,0.08,0.58,0.96,0.28,1.312300224104695e7
0.23,0.15,0.47,0.1,0.43,1.3131157187399512e7
0.91,0.76,0.81,0.31,0.86,1.3061757776825037e7
0.9,0.63,0.95,0.36,0.66,1.3067123659851095e7
0.07,0.39,0.11,0.34,0.02,1.3106375296517987e7
0.06,0.29,0.68,0.89,0.26,1.3163164739817154e7
