,k_list,v_list,r_list,k_cap,v_cap
0,0.06544242005369051,-1.0490361227585103,0.5414493871792486,10.911242452015777,1.9850322852511213
1,-3.1750661607988566,-1.1398033524360147,0.6617568349305203,1.2337660184068187,0.6953312508753611
2,-0.17833635714461576,-0.9000118136770536,0.8086851232290543,4.995936728119685,2.0211812459599128
3,-0.4727334098437324,-1.0007924962190637,0.8841722345301027,3.50468581809252,0.9706973702097836
4,-0.4584762723971869,-1.200387683325289,0.6360858777378368,26.343803839527666,21.41720987337915
5,-1.1200185247630996,-1.3679650555402172,0.49718871166159795,2.1504124436494156,0.9953364644724003
6,-0.9527146408083511,-1.2946109619907789,0.39715937693653214,2.057372184251646,0.7410752148097887
7,-0.6826493670070376,-1.0768818782508816,0.5968259152773546,9.93773477051952,1.028202086275638
8,-0.8491356860101058,-1.347006439193471,0.701083453225966,2.0308071818949593,0.6651935876402197
9,-1.2684989202540635,-1.6401914162512763,0.6591652093203133,5.531374663266039,0.31580017121948284
10,-1.0190092186260467,-1.541737385358996,0.49496834644552734,6.103617059801755,17.78031150691854
11,-0.7327608177751894,-1.9542202959715487,0.5354852204432857,11.122072460554813,0.25164362676691665
12,-1.0139264815627425,-2.0479675877561685,0.4911743301528989,1.8923309761322573,0.7126593345681262
13,0.23537168244041715,-1.3635668535253982,0.3988964652046329,33.188406466116646,3.436388891296623
14,-0.5170604869019343,-1.8749327504558357,0.4496244325860423,4.122448664371593,0.32532333621919646
15,-1.3561165869709695,-2.0830718902695615,0.4409197889496817,1.6722942472347806,0.2095324015677919
16,-0.6833162547120282,-2.2313237121712244,0.43331940681444603,6.461857400826284,0.5956543767234372
17,-0.4504310330096736,-2.6895784929700812,0.44831966736407663,5.961415730705294,0.15597368496704703
18,0.18964095759418256,-3.0143253960169307,0.4046094505936239,6.907893092418383,1.6598032567699057
19,0.8313188098644644,-4.428216564207423,0.4423492849427338,14.320957885138169,0.3949770402383569
20,-0.5486253270896511,-4.588214428858385,0.44913948645093477,9.929996598301242,0.05640773903405408
21,0.3232189477632458,-3.63151814430972,0.5220984322234549,17.958785931028245,0.981819910320912
22,-0.9666699867030234,-3.691970856758119,0.5117487645719235,15.031248671165702,0.12242718744159961
23,-0.5449592011456676,-3.8014294381664357,0.531181223268253,2.039759495388532,0.043409780340118526
24,-0.8215788329249978,-4.044518464024685,0.5028421275636041,2.109239309327905,0.058908592403540266
25,0.18329029042396025,-3.916068026070716,0.47479872643859117,5.300529644480604,0.7794051597432333
26,0.03499311219715321,-4.240873238040816,0.48969140499630864,3.2584990900000137,0.053172018109256695
27,-0.8891011909326683,-3.687092554299851,0.5367141819815329,5.360192898550215,2.482705153019402
28,-0.21730710324229102,-3.915139192407895,0.5756822835280864,3.9853762330208045,0.24658809001880377
29,1.2370094743540374,0.3690559855924757,0.26177529368245306,19.123414313104785,188.94355843695698
30,-0.7750983392922294,0.7677146988043491,0.11166597731142128,4.068694480573416,11.167284575915703
31,-0.7840990619458929,-0.09637190474288213,0.6077283346774952,8.134103523620578,3.2504592712390386
32,-1.7893841887296167,0.005557790741189428,0.27611691579180336,1.171142334165323,1.3796073034469656
33,-1.6001235877382232,-0.06477241300934468,0.1713490527688122,1.0890005340854987,1.3074207134680407
34,-0.8081633814417261,0.23448057052946022,0.0718976396045486,6.347835157456911,7.503139515272603
35,-2.0185784630521786,0.14336928556500034,0.6422504686314046,3.011296648681795,1.8045658910007145
36,-2.1391714210026143,0.07388291938605195,0.8663098427033558,1.0316848342282356,1.4118544655216683
37,-0.8051558964691548,-0.41465863167874195,0.8916455223518458,2.752967218774349,1.0085665088819549
38,0.22695002052499813,-0.04426173218928511,0.48388600049701735,17.68552990964475,179.41073928359708
39,-0.4072988476086952,-0.43019053057486895,0.7446954954005242,3.476440563699399,1.5077452041061952
40,-0.9581931519691775,-0.7094656874893739,0.8392151043895623,3.695673957496172,0.7285627538703309
41,-1.5330686707815826,-1.181627037755012,0.7352376582495127,2.6354834515160213,0.4710365240882243
42,-0.08195580326317863,-1.6227676649755303,0.5803920851642288,178.7321533856303,1.2784055980054136
43,-1.001940108247504,-2.328688597892925,0.5920496769775041,2.850137485941001,0.2266855443166772
44,-2.039219720815641,-2.359523384145841,0.6173747044458102,1.647894491405343,0.1930720515026749
45,-0.9147273193469059,-2.719559853486834,0.656350052935175,2.7775754651752615,0.11156022065027717
46,-1.1414935416152368,-2.912750888187085,0.6136158849875987,2.012383513539292,0.10272381852459869
47,-0.3273950671064811,-3.08085871387516,0.5988588961251148,5.137769121177883,0.10441107490413176
48,-0.4888631972675917,-2.9169512974936933,0.5864888504919892,23.925019286361074,0.23566073172217744
49,-0.554108957816761,-2.9889483018566643,0.5731283917488932,3.9989857916899854,0.11351317497115218
50,1.2530069574320724,-5.204461734023924,0.5376050798399818,8.032645308403932,0.2790996709504617
51,0.5302177955217475,-5.03642619751642,0.5238434843279713,5.829008711874313,0.1435992666759437
52,-1.4391262445294988,-4.83845201987425,0.5112517235485528,2.6228948071632594,0.036334243889234626
53,-0.6101974531318933,-4.5727356242025206,0.5177377534833654,10.249018357610147,0.07818681895055907
54,-0.34506816076182434,-4.63539889258391,0.5272134073388048,3.9729822680943725,0.3891184835655957
55,0.025260847582458595,-4.513427543129532,0.5173225076888202,49.45937327318982,0.19525178734884913
56,-0.9415062469427937,-4.1349866603715855,0.5308405385543749,10.340177320500946,0.35214672013985976
57,-0.17157326745607565,-4.0243334688801315,0.530942201204567,9.768519688621442,0.10045322149714893
58,-0.6150613721526574,-3.969581218273319,0.4907589182445793,3.0703210242700516,0.09852263228330758
59,-0.3414422279103254,-3.531498756779927,0.5112641725237055,4.683168562476684,0.10992096222241925
60,-0.2847424066465778,-3.8764467699120826,0.515526363917709,35.89406897536442,0.07144099342542906
61,-0.42370232901732413,-4.000632029448849,0.5016839373104998,4.543283673175377,0.17330712984512217
62,-0.9021617813249507,-4.044971817264476,0.5153003078008491,1.6221671470303924,0.0730986043012213
63,0.29844431533075066,-5.566975700772538,0.5228463644656216,4.383109980389186,0.3419808361216342
64,-0.338348105182117,-5.732429944586849,0.5359626030586288,4.753791680108351,0.12472121115413093
65,-1.323758615558525,-5.679817891395893,0.5229565073402411,2.731536282288048,0.010263087684682974
66,1.0412672049199552,-8.217592168869734,0.5334101628067047,5.959390022528598,0.07594373140791963
67,0.5556061411004647,-7.158507629301051,0.563762124615375,18.16903769789463,0.11294935174580245
68,-0.13935704598682455,-6.809540385330165,0.5630465009066752,2.4889643157589436,0.01765193758087658
69,-1.0884953617020807,-7.068233746608661,0.5703445209714915,2.7896252622708237,0.005964734913949911
70,-0.00899925897293221,-6.519722902777918,0.5662278946896309,4.540056614415249,0.03991865879853696
71,0.5618707259492701,-4.105646559471921,0.4681379183232162,9.882039032285578,21.368272690036605
72,-0.9530752789857014,-4.09132443222195,0.4345717470692234,5.001300657784714,0.18413221342342545
73,-0.6578122118488016,-4.22398255533308,0.42284075705988666,2.75894887307842,0.05833320701917159
74,-0.12384791829933373,-4.25241823891079,0.42160091464716165,8.770425403206575,0.18071639081404178
75,-0.6507872957827737,-4.250998452976726,0.42494786418256786,4.422793612669453,0.04536485572172577
76,-1.796060818267076,-4.370692195345464,0.39938528619330266,6.396724784508834,0.02392650115897756
77,-0.2621999169621802,-4.151317228295775,0.40939140015523473,15.162048172683534,0.0959446492817248
78,-0.44190996930709747,-4.295340534705745,0.4043682510026605,2.5411435935120017,0.036954474286193514
79,-1.62171231777307,-4.341045534038127,0.4173174872746338,1.546838717232545,0.02678710830065399
80,-0.405264345188946,-4.2730815364360275,0.3956837529548021,3.328764889398473,0.1464399558848969
81,0.03699470387724642,-4.107424349542692,0.4027854296024075,10.5159583163327,0.14056342345088935
82,-0.5266926027230081,-4.25979335852381,0.4011589249789961,4.155704776619876,0.027530514521312655
83,0.13883114076751701,-3.644867354362066,0.48003234529608746,6.489801459548273,1.0558761338008753
84,-0.06741027784246942,-4.434349742636499,0.5128818082678754,3.200009500974016,0.6598849039718687
85,-0.3136362568597233,-4.394275940401985,0.5317179538340552,6.655738770382824,0.126891970406816
86,-0.921121596719908,-4.100471040579279,0.5500621955897522,2.9695372127165505,0.6704834964854699
87,-0.17385457481420621,-4.139552951046213,0.5201049003080758,3.6051067976797357,0.07802136497539278
88,-0.41115223172775733,-4.065697420029929,0.4968887855487628,10.804000710175606,0.12867439469112038
89,-0.4392380657412723,-4.295516996432141,0.49718041908556837,5.608971607369298,0.06202920051017301
90,-0.6082751531541426,-4.138382897011152,0.5386438191198453,3.3242363561500126,0.1957122981465816
91,0.3515908855655316,-4.0768299275178395,0.46745173396858386,17.582372357289703,6.26113686176139
