,k_list,v_list,r1_list,r2_list,k_cap,v_cap
0,-1.2255342827200408,0.7230516297181169,0.8217113519960481,0.15118530050182266,2.721202079429994,3.087839806313563
1,-0.9161215738068551,0.41847442108501004,0.9227206061233407,0.05688571236105986,9.04419259251246,2.2073483478629927
2,-0.6407631443924854,-0.11913360584823034,0.9442958538636752,0.5453825578708602,4.331057576227563,1.527485134711854
3,-0.7902760224596294,-0.6214575713695122,0.9542451528958218,0.6790585028832299,5.27079102162519,0.7957149166846275
4,-0.5940357042274793,-1.1110464506763993,0.9618943969820527,0.7812809526318099,2.9899746231820155,0.4820522269330167
5,-0.8094041378874296,-1.9001080088105795,0.9694178360957655,0.8358424404515219,2.912134104431611,0.30163633864520656
6,0.27947491076910413,-0.3121554458049292,0.5734594628085565,0.515219870514501,28.897913562665323,35.90230308560801
7,-0.5321776976158308,-0.5325326702353991,0.7471251682785511,0.6864545310215902,6.6715029732049675,0.9524583101544661
8,-0.05688480003828992,0.13663678266946316,0.40473910446862016,0.35864631241299927,8.558215701719618,25.781705177516425
9,-1.400632912931834,-0.016868395585903907,0.7012748138314137,0.6975413025998703,2.620689499830525,1.3136507344485384
10,-1.333377685089684,-0.16643030322115024,0.7838603231029574,0.3515887438596688,1.6984343027545432,1.1958328285515862
11,-0.6040076331749911,0.014006109584234764,0.3845801512450574,0.1900451304365973,3.313120371014331,7.0454312997606365
12,-1.0409789454011373,-0.025958661915867955,0.7085737321935182,0.5820290562212885,5.918139386291806,1.6126484656719116
13,-1.0151549568156388,-0.3093525179586005,0.8424073184014996,0.7750390126426121,19.958633857868325,1.068462306284935
14,-0.7693606767443225,-0.5390791538531734,0.4876489232763635,0.4545920996338746,6.218497785636384,1.1830743448683314
15,-0.7794358928188042,-0.37757767392826636,0.2620346441859852,0.2549574701133504,8.133052297657017,2.8488874912480098
16,-0.5232137568903356,-0.7871625419737861,0.5403623123483287,0.5541041451082526,6.316045768454865,0.9132498761865752
17,-0.6308836280750633,-1.7559675945551476,0.3652301214407779,0.6786712359737749,4.523670159278094,0.7400090848833691
18,0.08651954773109378,-1.8924322915139757,0.27898052578602356,0.501192078478592,7.276305227559058,22.81222497258583
19,0.2006345428292126,-1.3268626543599706,0.203465678965076,0.36565395967877806,30.83499896543148,13.383808182425707
20,-0.7985266044908989,-0.9716250882464629,0.1454796750754257,0.25796400583135015,2.9235247361394987,3.1347102314813946
21,-0.2328891274917625,-0.7330198759234244,0.46218955039077697,0.18050123466788479,23.01122401887842,2.5520926625334925
22,-0.4701322540126103,-0.6672811822653871,0.300651032353764,0.12016768332697582,11.745556365262795,1.6260108559760529
23,-0.8308518616670696,-0.839344645505678,0.5060742014925255,0.3932830460100651,2.4914792075122874,0.6989807418443752
24,-0.7199470035132395,-0.9184149097047698,0.6682567462645798,0.5808410061012871,5.570279260145452,0.8525834757881652
25,-0.5943629488846531,-1.0908446175145599,0.7698093579853673,0.6996463693333977,2.784409279141551,0.6017897695920674
26,-0.21247954288980195,-0.46370666002163324,0.4981079018906184,0.4473254935756654,8.115943384092922,28.51663654032131
27,-1.2358560582055518,-0.5211243015428455,0.30771860336770646,0.6902799496106359,1.900085262891181,0.9829687617739372
28,-0.7422236820659169,-0.267596628377667,0.16841754422060784,0.3781457667694004,2.478025854738328,2.4002472999457045
29,-1.5277123729077067,-0.15538634889311537,0.12204323460512798,0.1874184622136824,3.425822700389295,2.3359200039935075
30,-0.43196385461491005,-0.33820898498258484,0.5146093523507371,0.5717019826019449,9.731308672790515,1.485767382501352
31,-1.0167529770978159,-0.3903610602072146,0.2915309274512881,0.7476875759679318,4.440700304281018,1.0421433843925272
32,-0.41626181779684246,0.15607746410487053,0.15333905537051862,0.3761471393866974,7.597114110031295,10.442108866384356
33,-0.5159348419356402,-0.41090730001977865,0.5862890243969762,0.6598231061699898,2.8939295873530004,1.580694213533403
34,-0.3949075041822104,-0.004458673722149532,0.28507865983542746,0.39288616588707287,95.65740475749378,20.56302625780126
35,-0.5494342105313931,-0.3393970002258735,0.6278042229526997,0.678648068900534,8.22658107209774,1.2798471690848656
36,-0.8539277849530917,-0.5244086631914456,0.7929481078593817,0.7895617539799378,2.8287839810400146,1.0326727258639097
37,-0.40927106614073105,-0.3672412860378096,0.47968029791221284,0.46166787948335863,8.691175041461033,4.3338218320092645
38,-0.42566712235650705,-0.364361028072921,0.30971232139334315,0.6793544599487337,5.839542939096117,2.9120227927310625
39,-1.3620311806460756,-0.22604081419200345,0.14991029752542973,0.3172991010768006,2.4128714614551647,2.401349512508624
40,-0.6183936006584316,-0.4546599967439991,0.4958957493955604,0.6328842990800568,2.860186863107204,1.267745679501062
