,stimPosit,correction,hand,RT,congruency,trial_index,respPosit,prop,condition,error_outlier,postError,nblock,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
0,1,1,0,531.6,0,1,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,-0.5
1,0,1,0,434.5,1,2,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.9520040084954579,0.047995991504542146,0.5,-0.5,0.0,0.0
2,0,1,1,401.6,0,3,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.047995991504542146,0.9520040084954579,0.047995991504542146,0.9519588080946083,0.04804119190539169,-0.9520040084954579,0.9520040084954579,0.0,0.0
3,1,1,1,558.5,1,4,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.04808638778620115,0.9248681840299814,0.07513181597001857,0.9519136122137989,0.04808638778620115,0.0,0.0,-0.9519136122137989,0.9519136122137989
4,1,1,0,435.5,0,5,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9247803643946491,0.9248256972115784,0.07517430278842156,0.9247803643946491,0.07521963560535094,0.0,0.0,0.07521963560535094,-0.07521963560535094
5,1,1,0,496.5,0,6,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9927795180170216,0.9247832146418572,0.07521678535814272,0.9927795180170216,0.007220481982978366,0.0,0.0,0.007220481982978422,-0.007220481982978366
6,0,1,1,419.3,0,7,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0752592636796069,0.924740736320393,0.0752592636796069,0.9993068916161726,0.000693108383827459,-0.924740736320393,0.9247407363203931,0.0,0.0
7,0,1,0,436.4,1,8,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8983820213644303,0.8983820213644303,0.10161797863556954,0.999256960927011,0.0007430390729890762,0.10161797863556965,-0.10161797863556954,0.0,0.0
8,0,1,1,359.3,0,9,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.009754511278603079,0.990245488721397,0.009754511278603079,0.9992070352309183,0.0007929647690817773,-0.990245488721397,0.990245488721397,0.0,0.0
9,1,1,0,420.4,0,10,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9991571145273952,0.9620196330318387,0.037980366968161296,0.9991571145273952,0.0008428854726048691,0.0,0.0,0.0008428854726048041,-0.0008428854726048691
10,0,1,1,403.3,0,11,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.03802656893146448,0.9619734310685355,0.03802656893146448,0.9999190897520351,8.09102479648906e-05,-0.9619734310685355,0.9619734310685355,0.0,0.0
11,0,1,1,442.5,0,12,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.06544656079387523,0.9345534392061248,0.06544656079387523,0.9998690978430599,0.00013090215694009413,-0.9345534392061248,0.9345534392061248,0.0,0.0
12,1,1,0,393.3,0,13,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9998191109332756,0.9079150239750972,0.09208497602490279,0.9998191109332756,0.00018088906672440012,0.0,0.0,0.00018088906672442118,-0.00018088906672440012
13,1,1,0,430.3,0,14,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9999826360997804,0.9078742324726996,0.0921257675273003,0.9999826360997804,1.7363900219537724e-05,0.0,0.0,1.7363900219558026e-05,-1.7363900219537724e-05
14,1,1,1,395.2,1,15,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.6667952148453013e-06,0.9078334450494523,0.09216655495054757,0.9999983332047852,1.6667952148453013e-06,0.0,0.0,-0.9999983332047852,0.9999983332047852
15,0,1,1,450.2,0,16,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.09220733829505251,0.9077926617049473,0.09220733829505251,0.9714944834379136,0.02850551656208642,-0.9077926617049473,0.9077926617049474,0.0,0.0
16,0,1,1,359.2,0,17,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.11808296707313302,0.8819170329268669,0.11808296707313302,0.9714473339895697,0.028552666010430213,-0.8819170329268669,0.881917032926867,0.0,0.0
17,0,1,1,428.2,0,18,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.14322103958654456,0.8567789604134554,0.14322103958654456,0.9714001892561708,0.02859981074382917,-0.8567789604134554,0.8567789604134555,0.0,0.0
18,1,1,1,385.2,1,19,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.028646950762754787,0.8323574209367087,0.16764257906329125,0.9713530492372452,0.028646950762754787,0.0,0.0,-0.9713530492372452,0.9713530492372452
19,1,1,0,438.1,0,20,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9436657017020558,0.832324185194615,0.16767581480538493,0.9436657017020558,0.056334298297944216,0.0,0.0,0.05633429829794423,-0.056334298297944216
20,1,1,0,475.1,0,21,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.994592358994955,0.8322909527760955,0.1677090472239044,0.994592358994955,0.005407641005044948,0.0,0.0,0.005407641005044983,-0.005407641005044948
21,1,1,0,434.1,0,22,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9994809098165245,0.832257723680818,0.167742276319182,0.9994809098165245,0.000519090183475502,0.0,0.0,0.0005190901834755124,-0.000519090183475502
22,1,1,1,551.1,1,23,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.9828496072362846e-05,0.8322244979084499,0.1677755020915501,0.9999501715039276,4.9828496072362846e-05,0.0,0.0,-0.9999501715039276,0.9999501715039276
23,0,1,1,472.1,0,24,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.16780872454134094,0.832191275458659,0.16780872454134094,0.97144769453323,0.028552305466770005,-0.832191275458659,0.8321912754586591,0.0,0.0
24,0,1,0,613.0,1,25,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8084705808281438,0.8084705808281438,0.1915294191718561,0.9714005497637767,0.028599450236223328,0.19152941917185617,-0.1915294191718561,0.0,0.0
25,1,1,0,446.1,0,26,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9713534097088002,0.9816147112491154,0.018385288750884604,0.9713534097088002,0.028646590291199706,0.0,0.0,0.02864659029119976,-0.028646590291199706
26,1,1,0,400.9,0,27,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.997250156991499,0.9815665497779904,0.018433450222009515,0.997250156991499,0.002749843008501042,0.0,0.0,0.0027498430085010073,-0.002749843008501042
27,1,1,0,439.9,0,28,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9997360371166503,0.9815183931230126,0.018481606876987314,0.9997360371166503,0.0002639628833496811,0.0,0.0,0.00026396288334973317,-0.0002639628833496811
28,1,1,0,414.8,0,29,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9999746616793864,0.9814702412837003,0.018529758716299614,0.9999746616793864,2.5338320613531485e-05,0.0,0.0,2.5338320613577103e-05,-2.5338320613531485e-05
29,0,1,1,475.9,0,30,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.018577905740427985,0.9814220942595719,0.018577905740427985,0.9999975677243582,2.4322756418128446e-06,-0.9814220942595719,0.981422094259572,0.0,0.0
30,1,1,0,387.0,0,31,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9999475679675858,0.9534477396993883,0.04655226030061162,0.9999475679675858,5.243203241424867e-05,0.0,0.0,5.243203241422911e-05,-5.243203241424867e-05
31,0,1,1,415.7,0,32,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.046597605074581556,0.9534023949254185,0.046597605074581556,0.9999949669452354,5.033054764640316e-06,-0.9534023949254185,0.9534023949254185,0.0,0.0
32,1,1,0,422.7,0,33,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9999449674485409,0.9262267109967889,0.07377328900321117,0.9999449674485409,5.5032551459163853e-05,0.0,0.0,5.503255145911101e-05,-5.5032551459163853e-05
33,1,1,0,419.8,0,34,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9999947173162554,0.9261840883256892,0.07381591167431086,0.9999947173162554,5.282683744614612e-06,0.0,0.0,5.282683744556316e-06,-5.282683744614612e-06
34,0,1,1,544.8,0,35,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.07385853008314343,0.9261414699168566,0.07385853008314343,0.9999994929047118,5.070952882554114e-07,-0.9261414699168566,0.9261414699168565,0.0,0.0
35,0,1,1,427.8,0,36,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.10025717140565216,0.899742828594348,0.10025717140565216,0.9999494929554213,5.0507044578726584e-05,-0.899742828594348,0.8997428285943478,0.0,0.0
36,0,1,1,396.7,0,37,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1259033485676509,0.8740966514323492,0.1259033485676509,0.9998994980061258,0.00010050199387426871,-0.8740966514323492,0.8740966514323492,0.0,0.0
