,stimPosit,correction,hand,RT,congruency,trial_index,respPosit,prop,condition,error_outlier,postError,nblock,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,nblock_14,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
0,1,1,1,401.9,1,1,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,-0.5,0.5
1,1,1,1,416.7,1,2,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5180128339772447,0.5,0.5,0.48198716602275526,0.5180128339772447,0.0,0.0,-0.48198716602275526,0.48198716602275526
2,1,1,1,361.8,1,3,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5353767435787059,0.5,0.5,0.4646232564212941,0.5353767435787059,0.0,0.0,-0.4646232564212941,0.4646232564212941
3,0,1,1,320.7,0,4,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.4478848932615269,0.5521151067384731,-0.5,0.5,0.0,0.0
4,1,1,1,343.7,1,5,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5521151067384731,0.48198716602275526,0.5180128339772447,0.4478848932615269,0.5521151067384731,0.0,0.0,-0.4478848932615269,0.4478848932615269
5,0,1,0,434.6,1,6,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48198716602275526,0.48198716602275526,0.5180128339772447,0.4317495408150552,0.5682504591849448,0.5180128339772447,-0.5180128339772447,0.0,0.0
6,0,1,0,397.5,1,7,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5006489243757836,0.5006489243757836,0.49935107562421643,0.4317495408150552,0.5682504591849448,0.49935107562421643,-0.49935107562421643,0.0,0.0
7,0,1,0,378.6,1,8,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5186383804189387,0.5186383804189387,0.4813616195810613,0.4317495408150552,0.5682504591849448,0.4813616195810613,-0.4813616195810613,0.0,0.0
8,0,1,0,463.6,1,9,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5359797542920013,0.5359797542920013,0.4640202457079987,0.4317495408150552,0.5682504591849448,0.4640202457079987,-0.4640202457079987,0.0,0.0
9,1,1,1,336.4,1,10,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5682504591849448,0.5526963935880382,0.44730360641196176,0.4317495408150552,0.5682504591849448,0.0,0.0,-0.4317495408150552,0.43174954081505523
