,stimPosit,correction,hand,RT,congruency,trial_index,respPosit,prop,condition,error_outlier,postError,nblock,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
0,1,1,1,658.2,1,1,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,-0.5,0.5
1,0,1,0,479.2,1,2,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.29636952344401946,0.7036304765559805,0.5,-0.5,0.0,0.0
2,1,1,0,526.2,0,3,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.29636952344401946,0.7036304765559805,0.29636952344401946,0.29636952344401946,0.7036304765559805,0.0,0.0,0.7036304765559805,-0.7036304765559805
3,0,1,0,547.1,1,4,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7036304765559805,0.7036304765559805,0.29636952344401946,0.5829307419648315,0.41706925803516853,0.29636952344401946,-0.29636952344401946,0.0,0.0
4,0,1,0,496.5,1,5,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8243302111471296,0.8243302111471296,0.17566978885287038,0.5829307419648315,0.41706925803516853,0.17566978885287043,-0.17566978885287038,0.0,0.0
5,1,1,1,551.3,1,6,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.41706925803516853,0.8958736567883265,0.10412634321167342,0.5829307419648315,0.41706925803516853,0.0,0.0,-0.5829307419648315,0.5829307419648315
6,1,1,1,564.1,1,7,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6544741876060285,0.8958736567883265,0.10412634321167342,0.3455258123939716,0.6544741876060285,0.0,0.0,-0.3455258123939716,0.3455258123939715
7,0,1,1,585.1,0,8,1,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.10412634321167342,0.8958736567883265,0.10412634321167342,0.2048066407136181,0.795193359286382,-0.8958736567883265,0.8958736567883265,0.0,0.0
8,1,1,0,470.2,0,9,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2048066407136181,0.5310192974568148,0.4689807025431852,0.2048066407136181,0.795193359286382,0.0,0.0,0.7951933592863819,-0.795193359286382
9,0,1,0,437.0,1,10,0,80,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5310192974568148,0.5310192974568148,0.4689807025431852,0.5286578461248921,0.47134215387510797,0.46898070254318525,-0.4689807025431852,0.0,0.0
