,P_diff,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,nblock_14,P,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,nblock_14,p_DIFF,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,NBLOCK_14,p,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,NBLOCK_14,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,alpha_v,subject
0,-62.110501138979075,4.60802378241703,-6.53107952356881,13.424564443168322,242.50021246809547,201.4362640652422,193.68691202952652,188.6969098165967,209.5980188377554,198.38575536367904,231.26318751685233,227.36071472567951,207.9207057966916,250.5930030689276,244.82636297946624,204.77395469426813,229.03290510429747,204.09211923349835,-62.11050113897928,4.60802378241719,-6.531079523568783,13.424564443167768,242.50021246809482,201.43626406524226,193.6869120295276,188.69690981659673,209.5980188377554,198.38575536367904,231.2631875168521,227.3607147256794,207.92070579669186,250.59300306892754,244.82636297946632,204.7739546942684,229.03290510429773,204.09211923349793,0.00017233261999835325,0.39694508059065525,0.12722930951805445,0.6090485926589154,2.1490306251395287e-63,5.153359819652992e-43,5.061644798569469e-45,7.828142926778007e-50,2.1134311048537486e-49,2.540979577741754e-40,5.961758202915412e-80,1.9803715067881704e-51,5.364772122904848e-48,5.214482057409389e-63,5.716926839280555e-97,1.6089840234511314e-67,3.0773738762760606e-93,4.265192038143316e-71,0.00017233261999834761,0.3969450805906385,0.12722930951805594,0.6090485926589293,2.1490306251406317e-63,5.153359819652478e-43,5.0616447985665776e-45,7.828142926777114e-50,2.1134311048535674e-49,2.540979577741862e-40,5.961758202915412e-80,1.980371506788312e-51,5.364772122904848e-48,5.214482057409241e-63,5.716926839280555e-97,1.608984023451177e-67,3.0773738762760606e-93,4.265192038143316e-71,0.09721470700122714,-5574.538358792701,11159.076717585402,11183.038439722755,15916.56838784482,SR_Q_D_alphaCCC_V_WOB,0.3527969897301189,0.9356147900012383,-0.33818872254368204,0.0001,0.13759881352911943,sub_35
