,stimPosit,correction,hand,RT,congruency,trial_index,respPosit,prop,condition,error_outlier,postError,nblock,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,nblock_14,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
0,1,1,1,775.4,1,1,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,-0.5,0.5
1,0,1,0,446.5,1,2,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.1193156349922227,0.8806843650077774,0.5,-0.5,0.0,0.0
2,1,1,1,515.6,1,3,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8646266165608161,0.8806843650077774,0.1193156349922227,0.13537338343918398,0.8646266165608161,0.0,0.0,-0.13537338343918398,0.13537338343918393
3,0,1,0,552.6,1,4,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8646266165608161,0.8646266165608161,0.13537338343918398,0.032304322412183756,0.9676956775878163,0.13537338343918393,-0.13537338343918398,0.0,0.0
4,1,1,1,431.4,1,5,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9479676818234438,0.9676956775878163,0.032304322412183756,0.052032318176556236,0.9479676818234438,0.0,0.0,-0.052032318176556236,0.05203231817655618
5,1,1,0,870.3,0,6,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012416538166706355,0.9479676818234438,0.052032318176556236,0.012416538166706355,0.9875834618332937,0.0,0.0,0.9875834618332936,-0.9875834618332937
6,0,1,0,443.5,1,7,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9290718378952534,0.9290718378952534,0.07092816210474669,0.7643317042870861,0.23566829571291392,0.07092816210474662,-0.07092816210474669,0.0,0.0
7,0,1,1,808.4,0,8,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016925677400718313,0.9830743225992817,0.016925677400718313,0.7531818583670629,0.2468181416329371,-0.9830743225992817,0.9830743225992817,0.0,0.0
8,1,1,0,437.6,0,9,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.742502327063198,0.23459227409096495,0.765407725909035,0.742502327063198,0.257497672936802,0.0,0.0,0.25749767293680204,-0.257497672936802
9,1,1,1,698.5,1,10,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061446996710948415,0.24578750796520157,0.7542124920347985,0.9385530032890516,0.061446996710948415,0.0,0.0,-0.9385530032890516,0.9385530032890516
10,0,1,0,433.3,1,11,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25651051270191183,0.25651051270191183,0.7434894872980882,0.22396809512258176,0.7760319048774182,0.7434894872980882,-0.7434894872980882,0.0,0.0
11,1,1,0,774.3,0,12,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23561147031548355,0.8225801594259731,0.17741984057402693,0.23561147031548355,0.7643885296845164,0.0,0.0,0.7643885296845164,-0.7643885296845164
12,0,1,0,653.3,1,13,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8089733199280149,0.8089733199280149,0.1910266800719851,0.8175929943998409,0.1824070056001591,0.1910266800719851,-0.1910266800719851,0.0,0.0
