,P_diff,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,nblock_14,P,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,nblock_14,p_DIFF,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,NBLOCK_14,p,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,NBLOCK_14,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_v,subject
0,-27.75640629172465,-11.297113720927076,3.1398260583708435,-9.44847369367072,202.87306962560885,223.8221045264985,222.10116246344236,219.94283910945666,223.47124757467185,228.71193991283343,237.63128140785938,232.26266588963324,244.9441781662303,235.6765303888704,239.54634280662364,240.9492057768926,233.74918547545067,248.296116688013,-27.756406291724765,-11.297113720926866,3.1398260583712765,-9.448473693670532,202.87306962560874,223.8221045264986,222.10116246344228,219.9428391094565,223.47124757467196,228.71193991283366,237.63128140785952,232.26266588963307,244.94417816623042,235.67653038887087,239.54634280662316,240.94920577689248,233.7491854754507,248.29611668801385,0.00039446062294022687,0.0022606013089122206,0.28162839107114684,0.18569327960224782,1.0270156132544115e-96,2.1349979424886824e-116,6.561772627571612e-107,7.669125762374904e-169,3.767950898682472e-101,1.1463908309182467e-123,4.123196800858131e-161,7.524629338206119e-117,8.682188311417242e-129,1.1589904474133996e-127,2.1515102093393285e-202,8.414824500091467e-240,9.66539577837369e-194,1.731615921773973e-239,0.0003944606229402061,0.002260601308912612,0.2816283910710799,0.18569327960225654,1.0270156132545286e-96,2.1349979424877094e-116,6.56177262757236e-107,7.669125762374904e-169,3.7679508986807555e-101,1.1463908309181164e-123,4.123196800857662e-161,7.524629338207404e-117,8.682188311417242e-129,1.158990447412674e-127,2.1515102093405523e-202,8.414824500090511e-240,9.66539577837369e-194,1.7316159217727915e-239,0.08604403899370117,-5316.597598135775,10637.19519627155,10646.808854992334,7513.878079792999,SR_Q_V_WOB,0.1655356563046185,0.036025657954489455,sub_29
