,stimPosit,correction,hand,RT,congruency,trial_index,respPosit,prop,condition,error_outlier,postError,nblock,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,nblock_14,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
0,0,1,1,777.8,0,1,1,20,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,-0.5,0.5,0.0,0.0
1,1,1,1,640.9,1,2,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.2632083849095953,0.7367916150904047,0.5,0.5,0.0,0.0,-0.5,0.5
2,1,1,0,447.6,0,3,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2632083849095953,0.4305251662352758,0.5694748337647242,0.2632083849095953,0.7367916150904047,0.0,0.0,0.7367916150904047,-0.7367916150904047
3,1,1,0,654.6,0,4,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6121405379542448,0.4796160327518639,0.5203839672481361,0.6121405379542448,0.3878594620457552,0.0,0.0,0.38785946204575517,-0.3878594620457552
4,1,1,0,403.6,0,5,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7958242748460647,0.4940193290396319,0.505980670960368,0.7958242748460647,0.2041757251539354,0.0,0.0,0.20417572515393534,-0.2041757251539354
5,1,1,1,408.8,1,6,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10748152571102552,0.498245266748088,0.501754733251912,0.8925184742889745,0.10748152571102552,0.0,0.0,-0.8925184742889745,0.8925184742889745
6,1,1,0,473.6,0,7,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4698366922391542,0.4994851599752319,0.5005148400247681,0.4698366922391542,0.5301633077608457,0.0,0.0,0.5301633077608459,-0.5301633077608457
7,1,1,0,510.7,0,8,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7209131440518781,0.4998489455586401,0.5001510544413599,0.7209131440518781,0.2790868559481218,0.0,0.0,0.2790868559481219,-0.2790868559481218
8,0,1,1,451.6,0,9,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5000443194840277,0.4999556805159723,0.5000443194840277,0.853083998792796,0.14691600120720405,-0.4999556805159723,0.4999556805159723,0.0,0.0
9,1,0,1,378.5,0,10,0,20,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3964048954531261,0.26318505438997336,0.7368149456100266,0.6035951045468739,0.3964048954531261,0.0,0.0,0.39640489545312607,-0.3964048954531261
10,1,0,1,649.6,0,11,0,20,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2086741846049486,0.43051832104368504,0.569481678956315,0.7913258153950514,0.2086741846049486,0.0,0.0,0.20867418460494858,-0.2086741846049486
11,0,1,1,686.6,0,12,1,20,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5203859756323759,0.4796140243676241,0.5203859756323759,0.8901504097956096,0.1098495902043905,-0.4796140243676241,0.4796140243676241,0.0,0.0
12,1,1,0,659.6,0,13,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6144704167562705,0.25247686546758724,0.7475231345324127,0.6144704167562705,0.38552958324372955,0.0,0.0,0.38552958324372955,-0.38552958324372955
13,1,1,0,530.6,0,14,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7970507621190972,0.4273765305498789,0.5726234694501211,0.7970507621190972,0.20294923788090283,0.0,0.0,0.2029492378809028,-0.20294923788090283
14,0,1,1,551.5,0,15,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5213077792705555,0.47869222072944445,0.5213077792705555,0.8931641177574686,0.10683588224253138,-0.47869222072944445,0.4786922207294445,0.0,0.0
15,0,1,1,556.4,0,16,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7480083874260308,0.2519916125739691,0.7480083874260308,0.6153546408855144,0.38464535911448555,-0.2519916125739691,0.2519916125739692,0.0,0.0
16,0,1,1,521.4,0,17,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8673473892872823,0.13265261071271775,0.8673473892872823,0.5338451363510098,0.46615486364899017,-0.13265261071271775,0.13265261071271772,0.0,0.0
