,P_diff,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,nblock_14,P,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,nblock_14,p_DIFF,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,NBLOCK_14,p,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,NBLOCK_14,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,ccc,alpha_ccc,alpha_v,subject
0,-146.34751178070698,-15.642245657875018,10.483063848213362,-15.595295429157101,195.1636322594878,197.79463281060407,208.15196497980736,208.25185207471867,199.70124816075298,233.04799761126884,208.62714301753357,250.5564061370476,265.2276986865366,232.42741554095,251.35607344069058,268.72451587420966,227.092190576746,211.83078295246327,-146.34751178070724,-15.642245657874549,10.483063848213217,-15.595295429157732,195.1636322594872,197.7946328106039,208.15196497980716,208.2518520747194,199.70124816075304,233.0479976112689,208.62714301753363,250.55640613704762,265.22769868653677,232.42741554094965,251.35607344069035,268.72451587420966,227.0921905767459,211.83078295246327,2.348599466890356e-18,0.016107434978515977,0.039601197676300055,0.46098188378478666,4.0814321707806083e-38,3.406992300741995e-36,2.8437152686273195e-42,2.1490399492162326e-52,6.779085018136858e-39,1.0558160485935032e-46,5.647746682423287e-59,4.368629310829703e-49,1.7021492824311153e-59,8.662315694613195e-46,1.507149942621023e-98,6.271706260065863e-91,3.308632078877719e-79,5.8753785168113625e-61,2.3485994668899334e-18,0.01610743497851906,0.03960119767630287,0.4609818837847689,4.08143217078195e-38,3.4069923007421904e-36,2.8437152686278073e-42,2.1490399492157426e-52,6.779085018136372e-39,1.055816048593503e-46,5.647746682423286e-59,4.368629310829703e-49,1.7021492824311153e-59,8.662315694614063e-46,1.507149942621023e-98,6.271706260065863e-91,3.308632078877719e-79,5.8753785168113625e-61,0.16023576844058673,-5618.57074174654,11249.14148349308,11277.786826811225,22127.364700274906,SR_Q_D_E_alphaCCC_V_WOB,0.4053997002025577,0.6439089901484607,0.0001,-0.13744430791997708,0.5268055261066299,0.16232104403982908,sub_22
