,stimPosit,correction,hand,RT,congruency,trial_index,respPosit,prop,condition,error_outlier,postError,nblock,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,nblock_14,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
0,0,1,1,486.4,0,1,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,-0.5,0.5,0.0,0.0
1,0,1,1,475.5,0,2,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5743418720961714,0.4256581279038287,0.5743418720961714,0.5,0.5,-0.4256581279038287,0.4256581279038286,0.0,0.0
2,1,1,0,386.4,0,3,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.36236968370118433,0.6376303162988157,0.5,0.5,0.0,0.0,0.5,-0.5
3,1,1,0,425.4,0,4,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5743418720961714,0.3623834467328142,0.6376165532671858,0.5743418720961714,0.4256581279038287,0.0,0.0,0.4256581279038286,-0.4256581279038287
4,1,1,1,408.5,1,5,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36236968370118433,0.36239720838814093,0.6376027916118591,0.6376303162988157,0.36236968370118433,0.0,0.0,-0.6376303162988157,0.6376303162988157
5,0,1,1,407.3,0,6,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6375890313326978,0.3624109686673021,0.6375890313326978,0.5428250534609601,0.45717494653904,-0.3624109686673021,0.36241096866730216,0.0,0.0
6,0,1,1,348.3,0,7,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6914736510905262,0.30852634890947384,0.6914736510905262,0.542820770955614,0.4571792290443861,-0.30852634890947384,0.30852634890947384,0.0,0.0
7,1,1,0,411.4,0,8,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5428164888785184,0.26265349617162015,0.7373465038283799,0.5428164888785184,0.4571835111214817,0.0,0.0,0.4571835111214816,-0.4571835111214817
8,0,1,0,528.3,1,9,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262677230822003,0.262677230822003,0.737322769177997,0.6107922450950618,0.38920775490493825,0.737322769177997,-0.737322769177997,0.0,0.0
9,1,1,1,381.3,1,10,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38921883412944774,0.7064335728023531,0.2935664271976469,0.6107811658705523,0.38921883412944774,0.0,0.0,-0.6107811658705523,0.6107811658705522
10,0,1,1,432.3,0,11,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29358707055492717,0.7064129294450728,0.29358707055492717,0.5199679352467543,0.4800320647532458,-0.7064129294450728,0.7064129294450728,0.0,0.0
11,1,1,0,365.2,0,12,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5199659384532297,0.28125961721568654,0.7187403827843135,0.5199659384532297,0.4800340615467705,0.0,0.0,0.4800340615467703,-0.4800340615467705
12,1,1,0,386.3,0,13,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.591339200063861,0.28128149125396495,0.718718508746035,0.591339200063861,0.4086607999361392,0.0,0.0,0.408660799936139,-0.4086607999361392
13,0,1,1,391.3,0,14,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7186966368951604,0.28130336310483955,0.7186966368951604,0.652100417903004,0.3478995820969961,-0.28130336310483955,0.2813033631048396,0.0,0.0
14,1,1,0,366.2,0,15,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6520852078612137,0.2394781258245139,0.760521874175486,0.6520852078612137,0.3479147921387864,0.0,0.0,0.3479147921387863,-0.3479147921387864
15,1,1,0,425.1,0,16,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7038144818163091,0.23950417801193144,0.7604958219880684,0.7038144818163091,0.296185518183691,0.0,0.0,0.2961855181836909,-0.296185518183691
16,0,1,0,478.2,1,17,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23953022759413026,0.23953022759413026,0.7604697724058697,0.7478524536354094,0.25214754636459064,0.7604697724058698,-0.7604697724058697,0.0,0.0
17,1,1,0,451.1,0,18,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7478276683900459,0.6972175505635246,0.3027824494364753,0.7478276683900459,0.25217233160995417,0.0,0.0,0.2521723316099541,-0.25217233160995417
18,1,1,1,432.2,1,19,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21467840516447312,0.6971978288084683,0.3028021711915317,0.7853215948355269,0.21467840516447312,0.0,0.0,-0.7853215948355269,0.7853215948355269
19,0,1,1,481.2,0,20,1,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30282189097441253,0.6971781090255874,0.30282189097441253,0.3126772486004268,0.6873227513995732,-0.6971781090255874,0.6971781090255875,0.0,0.0
