,stimPosit,correction,hand,RT,congruency,trial_index,respPosit,prop,condition,error_outlier,postError,nblock,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
0,0,1,1,671.9,0,1,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,-0.5,0.5,0.0,0.0
1,1,1,0,404.9,0,2,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.268889253554088,0.731110746445912,0.5,0.5,0.0,0.0,0.5,-0.5
2,0,1,1,619.9,0,3,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7254263281739853,0.2745736718260146,0.7254263281739853,0.731110746445912,0.268889253554088,-0.2745736718260146,0.27457367182601466,0.0,0.0
3,1,1,0,444.9,0,4,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7254263281739853,0.14765981932580438,0.8523401806741956,0.7254263281739853,0.2745736718260146,0.0,0.0,0.27457367182601466,-0.2745736718260146
4,1,1,0,394.0,0,5,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8523401806741956,0.1563260063887546,0.8436739936112454,0.8523401806741956,0.14765981932580438,0.0,0.0,0.1476598193258044,-0.14765981932580438
5,0,1,1,548.8,0,6,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8352209607734714,0.16477903922652862,0.8352209607734714,0.9205917228031059,0.07940827719689408,-0.16477903922652862,0.1647790392265286,0.0,0.0
6,1,1,0,433.8,0,7,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9102468153901456,0.08861462571796214,0.9113853742820379,0.9102468153901456,0.08975318460985428,0.0,0.0,0.08975318460985438,-0.08975318460985428
7,1,1,0,390.8,0,8,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.951732666372308,0.09873309305162843,0.9012669069483716,0.951732666372308,0.048267333627691957,0.0,0.0,0.04826733362769198,-0.048267333627691957
8,1,1,0,603.9,0,9,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9740428653796075,0.10860268575925544,0.8913973142407446,0.9740428653796075,0.025957134620392442,0.0,0.0,0.025957134620392508,-0.025957134620392442
9,1,1,1,476.7,1,10,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0139591891049606,0.1182295251809082,0.8817704748190919,0.9860408108950394,0.0139591891049606,0.0,0.0,-0.9860408108950394,0.9860408108950394
10,1,1,0,353.7,0,11,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8810447911461162,0.12761958209568539,0.8723804179043146,0.8810447911461162,0.11895520885388372,0.0,0.0,0.11895520885388378,-0.11895520885388372
11,0,1,1,502.7,0,12,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8632213195750712,0.13677868042492886,0.8632213195750712,0.9360284453698171,0.06397155463018286,-0.13677868042492886,0.1367786804249288,0.0,0.0
12,0,1,0,437.7,1,13,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.07355663456314454,0.07355663456314454,0.9264433654368555,0.9253038551027867,0.07469614489721324,0.9264433654368555,-0.9264433654368555,0.0,0.0
13,0,1,1,622.7,0,14,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8277934263888242,0.17220657361117572,0.8277934263888242,0.9148430477095963,0.08515695229040351,-0.17220657361117572,0.17220657361117575,0.0,0.0
14,0,1,1,501.7,0,15,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9073910059291677,0.0926089940708323,0.9073910059291677,0.9046395351657344,0.09536046483426547,-0.0926089940708323,0.09260899407083234,0.0,0.0
15,0,1,0,442.6,1,16,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.04980312657620212,0.04980312657620212,0.9501968734237979,0.894686989026655,0.10531301097334479,0.9501968734237979,-0.9501968734237979,0.0,0.0
16,1,1,0,485.5,0,17,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8849792365027372,0.15098239683055464,0.8490176031694454,0.8849792365027372,0.11502076349726259,0.0,0.0,0.11502076349726276,-0.11502076349726259
17,0,1,1,618.6,0,18,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8404331384866456,0.15956686151335447,0.8404331384866456,0.9381443055199994,0.061855694480000466,-0.15956686151335447,0.15956686151335442,0.0,0.0
18,0,1,1,467.5,0,19,1,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9141883714314112,0.08581162856858884,0.9141883714314112,0.9273676733886962,0.07263232661130371,-0.08581162856858884,0.08581162856858882,0.0,0.0
19,0,1,0,442.7,1,20,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.046147649504137016,0.046147649504137016,0.953852350495863,0.9168561041570593,0.08314389584294059,0.953852350495863,-0.953852350495863,0.0,0.0
20,1,1,0,493.4,0,21,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9066030783169602,0.14771616383298367,0.8522838361670164,0.9066030783169602,0.09339692168303976,0.0,0.0,0.09339692168303981,-0.09339692168303976
