,P_diff,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,P,congruency,hand,postError,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,p_DIFF,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,p,CONGRUENCY,HAND,POSTeRROR,NBLOCK_1,NBLOCK_2,NBLOCK_3,NBLOCK_4,NBLOCK_5,NBLOCK_6,NBLOCK_7,NBLOCK_8,NBLOCK_9,NBLOCK_10,NBLOCK_11,NBLOCK_12,NBLOCK_13,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,alpha_v,subject
0,-102.43992541227578,-15.734063495638992,4.623830378256982,9.173806957089626,153.8772587045464,148.23509390201636,145.47968677409744,139.50933658883838,139.67881015330218,152.8952499691532,149.651183979965,158.34799154050876,144.78870896647504,151.88929069608727,135.69528699998133,141.78966057552452,143.28999083209692,-102.4399254122761,-15.734063495638884,4.623830378256183,9.173806957090116,153.8772587045459,148.2350939020166,145.47968677409858,139.50933658883775,139.67881015330224,152.89524996915313,149.65118397996523,158.34799154050867,144.7887089664751,151.88929069608747,135.69528699998077,141.78966057552503,143.28999083209712,1.0276582719583815e-38,6.512065705878886e-14,0.003191332558691234,0.026414525497932387,3.6964303180813376e-169,7.268224877308004e-178,1.2170305066665636e-159,2.138782405020485e-177,3.388080287877105e-110,2.881590080490897e-129,2.101520827928962e-147,3.5855250005619405e-143,3.4940848204240905e-116,7.015031365949627e-161,9.013581932788309e-104,7.712488082924601e-121,1.4919227548343327e-113,1.0276582719576029e-38,6.512065705881311e-14,0.003191332558696559,0.026414525497924227,3.6964303180807075e-169,7.268224877310484e-178,1.2170305066667023e-159,2.138782405021337e-177,3.3880802878767205e-110,2.881590080490897e-129,2.101520827928962e-147,3.5855250005619405e-143,3.4940848204236926e-116,7.015031365949627e-161,9.013581932791386e-104,7.71248808292416e-121,1.4919227548341628e-113,0.2943991129889135,-4742.898079420545,9495.79615884109,9519.819231441405,2161.432892881483,SR_Q_D_alphaCCC_V_WOB,0.1478088553477246,0.18806804727909748,-0.11290521234674789,0.22301901191303367,0.10689736360084508,sub_34
