,stimPosit,correction,hand,RT,congruency,trial_index,respPosit,prop,condition,error_outlier,postError,nblock,nblock_1,nblock_2,nblock_3,nblock_4,nblock_5,nblock_6,nblock_7,nblock_8,nblock_9,nblock_10,nblock_11,nblock_12,nblock_13,nblock_14,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
0,0,1,0,867.8,1,2,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,0.0,0.0
1,1,1,1,456.8,1,3,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5020506357244513,0.4979493642755487,0.5,0.5,0.0,0.0,-0.5,0.5
2,1,1,1,735.8,1,4,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5020506357244513,0.5020365902504254,0.4979634097495746,0.4979493642755487,0.5020506357244513,0.0,0.0,-0.4979493642755487,0.4979493642755487
3,0,1,0,492.8,1,5,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5020226409784397,0.5020226409784397,0.4979773590215602,0.49590713876484616,0.5040928612351538,0.49797735902156026,-0.4979773590215602,0.0,0.0
4,1,1,0,623.7,0,6,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49593517210859633,0.5040649813031948,0.4959350186968052,0.49593517210859633,0.5040648278914036,0.0,0.0,0.5040648278914037,-0.5040648278914036
5,0,1,1,518.7,0,7,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49596286108179294,0.504037138918207,0.49596286108179294,0.49800247879562337,0.5019975212043766,-0.504037138918207,0.504037138918207,0.0,0.0
6,1,1,1,563.6,1,8,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5019838395290513,0.5019699457911752,0.49803005420882474,0.4980161604709486,0.5019838395290513,0.0,0.0,-0.4980161604709486,0.49801616047094865
7,0,1,0,376.4,1,9,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5019564529888639,0.5019564529888639,0.49804354701113596,0.495973661010917,0.504026338989083,0.49804354701113607,-0.49804354701113596,0.0,0.0
8,1,1,1,781.7,1,10,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5039987612779292,0.5039990647685308,0.496000935231469,0.49600123872207086,0.5039987612779292,0.0,0.0,-0.49600123872207086,0.4960012387220708
9,1,1,1,594.4,1,11,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5060329969969204,0.5039716738674241,0.4960283261325757,0.4939670030030797,0.5060329969969204,0.0,0.0,-0.4939670030030797,0.4939670030030796
10,1,1,1,459.6,1,12,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5080588897630369,0.5039444705755478,0.496055529424452,0.4919411102369632,0.5080588897630369,0.0,0.0,-0.4919411102369632,0.4919411102369631
11,1,1,0,392.3,0,13,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48992352620700685,0.503917453607905,0.49608254639209487,0.48992352620700685,0.5100764737929933,0.0,0.0,0.5100764737929931,-0.5100764737929933
12,0,1,0,957.5,1,14,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5038906216883,0.5038906216883,0.4961093783116998,0.492015488285731,0.5079845117142692,0.4961093783117,-0.4961093783116998,0.0,0.0
13,0,1,1,586.2,0,15,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4940746990828972,0.5059253009171026,0.4940746990828972,0.49207017681502707,0.507929823184973,-0.5059253009171026,0.5059253009171027,0.0,0.0
14,1,1,1,513.5,1,16,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507875509235281,0.5038503639251739,0.496149636074826,0.4921244907647191,0.507875509235281,0.0,0.0,-0.4921244907647191,0.492124490764719
15,1,1,1,478.4,1,17,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5098938453585601,0.5038239915247243,0.4961760084752755,0.49010615464144003,0.5098938453585601,0.0,0.0,-0.49010615464144003,0.4901061546414399
16,1,1,1,605.5,1,18,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5119039037375225,0.5037977997574614,0.49620220024253836,0.48809609626247763,0.5119039037375225,0.0,0.0,-0.48809609626247763,0.4880960962624775
17,0,1,0,482.5,1,19,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5037717873861695,0.5037717873861695,0.4962282126138303,0.4860942816785555,0.5139057183214446,0.49622821261383054,-0.4962282126138303,0.0,0.0
18,1,1,1,343.2,1,20,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5138104735136192,0.5058069539867025,0.4941930460132972,0.486189526486381,0.5138104735136192,0.0,0.0,-0.486189526486381,0.4861895264863808
19,1,1,1,544.5,1,21,1,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5158044687373533,0.5057671802616974,0.49423281973830224,0.4841955312626469,0.5158044687373533,0.0,0.0,-0.4841955312626469,0.4841955312626467
